기준일자|||유형|||연관검색어|||검색키워드|||검색량|||지표|||뉴스제목|||뉴스링크|||활동성|||구글검색어|||네이버검색어|||상승월|||
"2024-03-25|||일별 급상승|||갭투자|||부동산,조각투자|||8720.0|||206.52%|||김민수 ""민생회복지원금? 이재명다운 모습…대파챌린지? 거짓 정보로 표의 왜...|||https://radio.ytn.co.kr/program/?f=2&id=94887&s_mcd=0214&s_hcd=01|||84.3%||| |||청약||| |||"
"2024-03-25|||일별 급상승|||갭투자|||부동산,조각투자|||8720.0|||206.52%|||윤재옥 ""'갭투기' 이영선·'패륜변호' 조수진, 조국사태 이후 파렴치 정점""|||https://n.news.naver.com/mnews/article/421/0007433308?sid=165|||84.3%||| |||힐스테이트||| |||"
"2024-03-25|||일별 급상승|||갭투자|||부동산,조각투자|||8720.0|||206.52%|||김부겸, 세종갑 이영선 공천 취소에 ""읍참마속 심정""|||https://www.sisaweek.com/news/articleView.html?idxno=213031|||84.3%||| |||아파트||| |||"
"2024-03-25|||일별 급상승|||갭투자|||부동산,조각투자|||8720.0|||206.52%|||민주당, 세종 갑 '이영선 후보' 공천 취소...파장은 일파만파|||https://www.joongdo.co.kr/web/view.php?key=20240325010007692|||84.3%||| |||부동산스터디||| |||"
"2024-03-25|||일별 급상승|||갭투자|||부동산,조각투자|||8720.0|||206.52%|||김민수 ""민생회복지원금? 이재명다운 모습...대파챌린지? 거짓 정보로 표의 왜...|||https://n.news.naver.com/mnews/article/052/0002014605?sid=100|||84.3%||| |||중개수수료계산기||| |||"
"2024-03-25|||일별 급상승|||갭투자|||부동산,조각투자|||8720.0|||206.52%|||인권변호사 [김태훈의 의미 또는 재미]|||https://n.news.naver.com/mnews/article/022/0003917534?sid=102|||84.3%||| |||부동산실거래가조회||| |||"
"2024-03-25|||일별 급상승|||갭투자|||부동산,조각투자|||8720.0|||206.52%|||""민주당 후보들, 이거 '갭투기' 맞아 틀려?"" 김경율의 의미심장한 발언|||http://www.pennmike.com/news/articleView.html?idxno=78424|||84.3%||| |||명함||| |||"
"2024-03-25|||일별 급상승|||갭투자|||부동산,조각투자|||8720.0|||206.52%|||[충청브리핑]‘38억 부동산에 37.6억 빚’ 세종갑 이영선… 민주, ‘최악의 망...|||https://cc.newdaily.co.kr/site/data/html/2024/03/25/2024032500006.html|||84.3%||| |||공인중개사||| |||"
"2024-03-25|||일별 급상승|||갭투자|||부동산,조각투자|||8720.0|||206.52%|||김부겸, '갭 투기' 이영선 공천 취소에···""중대사안, 읍참마속 심정""|||http://www.sisafocus.co.kr/news/articleView.html?idxno=314947|||84.3%||| |||명함제작||| |||"
"2024-03-25|||일별 급상승|||갭투자|||부동산,조각투자|||8720.0|||206.52%|||전용기 ""한동훈, 의정갈등 중재? 왜 정치인이 나오나…총선 위한 '봉합쇼'""|||https://radio.ytn.co.kr/program/?f=2&id=94883&s_mcd=0214&s_hcd=01|||84.3%||| |||아파트매매||| |||"
"2024-03-25|||일별 급상승|||국채투자|||특징주,주가지수,채권금리,CMA통장,CMA금리비교,채권,신탁,RP|||6580.0|||709.76%|||돈 풀고, 혜택 확대…총선 앞 與野 '쩐의 전쟁'|||https://n.news.naver.com/mnews/article/586/0000075177?sid=100|||73.9%||| |||엔비디아주가||| |||"
"2024-03-25|||일별 급상승|||국채투자|||특징주,주가지수,채권금리,CMA통장,CMA금리비교,채권,신탁,RP|||6580.0|||709.76%|||[뉴욕은 지금] '연준 인하 시그널' 후 3대 美 국채  보유국 반응은|||https://news.einfomax.co.kr/news/articleView.html?idxno=4303186|||73.9%||| |||삼성SDI주가||| |||"
"2024-03-25|||일별 급상승|||국채투자|||특징주,주가지수,채권금리,CMA통장,CMA금리비교,채권,신탁,RP|||6580.0|||709.76%|||[지금 시장은] 17년 만에 금리 올린 日...국내 영향은?|||https://www.tleaves.co.kr/news/articleView.html?idxno=5568|||73.9%||| |||알테오젠주가||| |||"
"2024-03-25|||일별 급상승|||국채투자|||특징주,주가지수,채권금리,CMA통장,CMA금리비교,채권,신탁,RP|||6580.0|||709.76%|||매월 배당하는 ETF가 뜬다, 왜?|||http://www.smedaily.co.kr/news/articleView.html?idxno=285366|||73.9%||| |||HLB주가||| |||"
"2024-03-25|||일별 급상승|||국채투자|||특징주,주가지수,채권금리,CMA통장,CMA금리비교,채권,신탁,RP|||6580.0|||709.76%|||민생 경제 앞세워 ‘중도층 잡기’ 나선 여야|||https://n.news.naver.com/mnews/article/003/0012447757?sid=165|||73.9%||| |||하이닉스주가||| |||"
"2024-03-25|||일별 급상승|||국채투자|||특징주,주가지수,채권금리,CMA통장,CMA금리비교,채권,신탁,RP|||6580.0|||709.76%|||블랙록, ""비트코인·이더리움 외 가상화폐에 관심 없어""|||https://www.khgames.co.kr/news/articleView.html?idxno=226016|||73.9%||| |||애플주가||| |||"
"2024-03-25|||일별 급상승|||국채투자|||특징주,주가지수,채권금리,CMA통장,CMA금리비교,채권,신탁,RP|||6580.0|||709.76%|||금리 올렸는데 엔화는 왜 약세?…엔테크족 속타네|||https://n.news.naver.com/mnews/article/277/0005396642?sid=101|||73.9%||| |||현대자동차주가||| |||"
"2024-03-25|||일별 급상승|||국채투자|||특징주,주가지수,채권금리,CMA통장,CMA금리비교,채권,신탁,RP|||6580.0|||709.76%|||[주간환율전망] 주요국 통화완화 정책에 强달러···'숨고르기' 장세|||http://www.seoulfn.com/news/articleView.html?idxno=514364|||73.9%||| |||에코프로비엠주가||| |||"
"2024-03-25|||일별 급상승|||국채투자|||특징주,주가지수,채권금리,CMA통장,CMA금리비교,채권,신탁,RP|||6580.0|||709.76%|||[김용갑의 외환분석] 1,340원대 전투|||https://news.einfomax.co.kr/news/articleView.html?idxno=4303167|||73.9%||| |||기아차주가||| |||"
"2024-03-25|||일별 급상승|||국채투자|||특징주,주가지수,채권금리,CMA통장,CMA금리비교,채권,신탁,RP|||6580.0|||709.76%|||이찬일의 글로벌 경제 브리프 175|||https://www.woodkorea.co.kr/news/articleView.html?idxno=78284|||73.9%||| |||신성델타테크주가||| |||"
2024-03-25|||일별 급상승|||신혼부부특별공급|||조각투자|||9490.0|||175.0%|||분양가 올랐지만 포기 못할 결혼·출산  특별공급 …'내 집 마련' 기회될까?|||http://www.fntimes.com/html/view.php?ud=202403251032099659b372994c95_18|||59.6%||| |||모텔||| |||
2024-03-25|||일별 급상승|||신혼부부특별공급|||조각투자|||9490.0|||175.0%|||청약 '결혼 페널티' 없앤다··· 부부  중복청약·신생아 특공 대폭 손질|||https://www.thereport.co.kr/news/articleView.html?idxno=47929|||59.6%||| |||대법원법원경매정보||| |||
2024-03-25|||일별 급상승|||신혼부부특별공급|||조각투자|||9490.0|||175.0%|||주택 청약 결혼 불이익 없앤다…25일부터 새 청약제도 시행|||http://www.constimes.co.kr/news/articleView.html?idxno=246168|||59.6%||| |||파이썬||| |||
2024-03-25|||일별 급상승|||신혼부부특별공급|||조각투자|||9490.0|||175.0%|||주택청약 '혼인 불이익' 개선… 부부  중복신청 가능해져|||https://www.cstimes.com/news/articleView.html?idxno=584755|||59.6%||| |||공모전||| |||
2024-03-25|||일별 급상승|||신혼부부특별공급|||조각투자|||9490.0|||175.0%|||[주간분양] 지난주 '당진 대덕수청 중흥S-클래스'  신혼부부  특공 미달|||http://www.shinailbo.co.kr/news/articleView.html?idxno=1847700|||59.6%||| |||인공지능||| |||
2024-03-25|||일별 급상승|||신혼부부특별공급|||조각투자|||9490.0|||175.0%|||[원샷원킬] BOJ 의사록 공개…오늘부터 청약제도 개편|||http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005184382|||59.6%||| |||구글애드센스||| |||
2024-03-25|||일별 급상승|||신혼부부특별공급|||조각투자|||9490.0|||175.0%|||[ 특별  인터뷰] 진현환 국토교통부 제1차관에게 듣는다|||http://www.ikld.kr/news/articleView.html?idxno=291285|||59.6%||| |||IOT||| |||
2024-03-25|||일별 급상승|||신혼부부특별공급|||조각투자|||9490.0|||175.0%|||[기자수첩] 금수저 전유물 된 특공|||https://n.news.naver.com/mnews/article/417/0000991212?sid=101|||59.6%||| |||대외활동||| |||
2024-03-25|||일별 급상승|||신혼부부특별공급|||조각투자|||9490.0|||175.0%|||[굿모닝경제] 확 바뀌는 청약제도...꼭 알아야 할 점은?|||https://n.news.naver.com/mnews/article/052/0002014537?sid=101|||59.6%||| |||임대아파트||| |||
"2024-03-25|||일별 급상승|||신혼부부특별공급|||조각투자|||9490.0|||175.0%|||의대교수 사직서 'D-DAY'…'대화' 지시한 尹, 접점찾을까|||https://n.news.naver.com/mnews/article/374/0000376012?sid=101|||59.6%||| |||검암역||| |||"
2024-03-25|||일별 급상승|||심문|||신탁|||5570.0|||151.64%|||'8억대 뒷돈' 혐의 서정식 전 현대오토에버 대표 구속기로|||https://n.news.naver.com/mnews/article/079/0003877523?sid=102|||84.1%||| |||법무사||| |||
"2024-03-25|||일별 급상승|||심문|||신탁|||5570.0|||151.64%|||가스 폭발범 재범 위험성 현출한 검사, 대검 선정 형사부 우수 사례|||https://www.lawtimes.co.kr/news/197045|||84.1%||| |||법인등기부등본||| |||"
2024-03-25|||일별 급상승|||심문|||신탁|||5570.0|||151.64%|||'8억대 뒷돈' 서정식 전 현대오토에버 대표 구속심사|||https://www.obsnews.co.kr/news/articleView.html?idxno=1435767|||84.1%||| |||차용증양식||| |||
2024-03-25|||일별 급상승|||심문|||신탁|||5570.0|||151.64%|||‘협력업체 뒷돈’ 혐의 서정식 전 현대오토에버 대표 영장심사 출석|||https://n.news.naver.com/mnews/article/277/0005396685?sid=102|||84.1%||| |||헌법||| |||
2024-03-25|||일별 급상승|||심문|||신탁|||5570.0|||151.64%|||'협력업체 뒷돈' 서정식 전 현대오토에버 대표 구속심사…묵묵부답|||https://n.news.naver.com/mnews/article/014/0005161094?sid=102|||84.1%||| |||정보공개||| |||
2024-03-25|||일별 급상승|||심문|||신탁|||5570.0|||151.64%|||'8억 대 뒷돈 혐의' 서정식 전 현대오토에버 대표 구속 심사 출석|||https://n.news.naver.com/mnews/article/055/0001141432?sid=102|||84.1%||| |||전세권설정||| |||
"2024-03-25|||일별 급상승|||심문|||신탁|||5570.0|||151.64%|||러시아 법원, 모스크바 테러 피의자 4명에 '2개월 구금' 명령|||https://n.news.naver.com/mnews/article/055/0001141429?sid=104|||84.1%||| |||등기||| |||"
2024-03-25|||일별 급상승|||심문|||신탁|||5570.0|||151.64%|||영장실질심사 출석하는 서정식 현대오토에버 전 대표|||https://n.news.naver.com/mnews/article/003/0012447768?sid=102|||84.1%||| |||인지||| |||
2024-03-25|||일별 급상승|||심문|||신탁|||5570.0|||151.64%|||'8억 대 뒷돈 수수 혐의' 현대오토 서정식 전 대표 구속 갈림길|||https://n.news.naver.com/mnews/article/052/0002014606?sid=102|||84.1%||| |||근저당||| |||
"2024-03-25|||일별 급상승|||심문|||신탁|||5570.0|||151.64%|||'부정청탁 및 금품수수 혐의' 서정식, 영장실질심사 출석|||https://n.news.naver.com/mnews/article/003/0012447746?sid=102|||84.1%||| |||유산||| |||"
"2024-03-25|||일별 급상승|||중고노트북매입|||채권금리|||3560.0|||55.47%|||[산업 이모저모] SK C&C, '디지털 원 2024' 행사 개최...최적의 AI DX 해법 모...|||https://www.greened.kr/news/articleView.html?idxno=312142|||18.2%||| |||미국국채10년||| |||"
"2024-03-25|||일별 급상승|||중고노트북매입|||채권금리|||3560.0|||55.47%|||'800억대' 광주교육청 스마트기기 보급사업, 교육부 감사받는다|||https://n.news.naver.com/mnews/article/047/0002423990?sid=102|||18.2%||| |||미국국채수익률||| |||"
2024-03-25|||일별 급상승|||중고노트북매입|||채권금리|||3560.0|||55.47%|||[오전 주요 국제금융뉴스] (26일)|||https://news.einfomax.co.kr/news/articleView.html?idxno=4299800|||18.2%||| |||차용증||| |||
"2024-03-25|||일별 급상승|||중고노트북매입|||채권금리|||3560.0|||55.47%|||엔씨디지텍, 11번가서 삼성 노트북   중고  보상판매 프로모션 진행|||https://www.thepublic.kr/news/articleView.html?idxno=215392|||18.2%||| |||명품시계||| |||"
"2024-03-25|||일별 급상승|||중고노트북매입|||채권금리|||3560.0|||55.47%|||[주간 서머리] 경제·산업계 ""갤럭시 S24 시리즈 사전판매 121만대...LG전자 ...|||http://www.asiaa.co.kr/news/articleView.html?idxno=156975|||18.2%||| |||일수계산||| |||"
"2024-03-25|||일별 급상승|||중고노트북매입|||채권금리|||3560.0|||55.47%|||이통3사, 갤럭시S24 시리즈 사전예약 돌입…어디서 살까|||http://www.newsian.co.kr/news/articleView.html?idxno=66826|||18.2%||| |||채권추심||| |||"
"2024-03-25|||일별 급상승|||중고노트북매입|||채권금리|||3560.0|||55.47%|||유통업계, 갤럭시S24 사전예약 경쟁…최대 36개월 무이자|||http://www.finomy.com/news/articleView.html?idxno=205872|||18.2%||| |||CREDIT||| |||"
"2024-03-25|||일별 급상승|||중고노트북매입|||채권금리|||3560.0|||55.47%|||[유통가 레이더] '신라면이 울리는 것은 무엇?'... 농심, 신라면 광고 카피 변...|||https://www.greened.kr/news/articleView.html?idxno=310722|||18.2%||| |||미수금||| |||"
2024-03-25|||일별 급상승|||중고노트북매입|||채권금리|||3560.0|||55.47%||| 노트북 부터 명품까지 할인행렬…리싱크 매장 방문하니[르포]|||https://n.news.naver.com/mnews/article/018/0005654692?sid=101|||18.2%||| |||전환사채||| |||
"2024-03-25|||일별 급상승|||중고노트북매입|||채권금리|||3560.0|||55.47%|||[유통가 레이더] 뉴욕 타임스 스퀘어에 '파리바게뜨'가... SPC, 글로벌 X-MAS...|||https://www.greened.kr/news/articleView.html?idxno=309744|||18.2%||| |||가지급금||| |||"
"2024-03-25|||일별 급상승|||채권투자방법|||주식,재테크,신규상장,급등주,미국주식,채권금리,달러환율,ETF,CMA통장,CMA금리비교,채권,RP|||19280.0|||227.33%|||[인터뷰] 오은주 하나증권 분당WM센터장 “손님 자산 증식, PB의 역할…지나친...|||http://www.fntimes.com/html/view.php?ud=20240324165025908222f8e8c22c_18|||25.8%||| |||환율||| |||"
"2024-03-25|||일별 급상승|||채권투자방법|||주식,재테크,신규상장,급등주,미국주식,채권금리,달러환율,ETF,CMA통장,CMA금리비교,채권,RP|||19280.0|||227.33%|||연봉 40억 전현무→행사비 3500만원 장민호 “주식 NO  채권 투자 ”(당나귀귀)|||https://n.news.naver.com/mnews/article/609/0000836558?sid=106|||25.8%||| |||삼성전자주가||| |||"
"2024-03-25|||일별 급상승|||채권투자방법|||주식,재테크,신규상장,급등주,미국주식,채권금리,달러환율,ETF,CMA통장,CMA금리비교,채권,RP|||19280.0|||227.33%|||[ESG 리더스] KB증권 전략기획 김대돈 이사 ""ESG 임팩트 창출, 사회적 역할 강...|||https://www.greened.kr/news/articleView.html?idxno=312290|||25.8%||| |||달러환율||| |||"
"2024-03-25|||일별 급상승|||채권투자방법|||주식,재테크,신규상장,급등주,미국주식,채권금리,달러환율,ETF,CMA통장,CMA금리비교,채권,RP|||19280.0|||227.33%|||ECB, 대차대조표 축소 후  채권  매수 주체는 '가계·외국인'|||https://news.einfomax.co.kr/news/articleView.html?idxno=4303077|||25.8%||| |||미국환율||| |||"
"2024-03-25|||일별 급상승|||채권투자방법|||주식,재테크,신규상장,급등주,미국주식,채권금리,달러환율,ETF,CMA통장,CMA금리비교,채권,RP|||19280.0|||227.33%|||‘외환스와프’ 심야거래 첫 시험 성공|||https://n.news.naver.com/mnews/article/366/0000980033?sid=101|||25.8%||| |||나스닥||| |||"
"2024-03-25|||일별 급상승|||채권투자방법|||주식,재테크,신규상장,급등주,미국주식,채권금리,달러환율,ETF,CMA통장,CMA금리비교,채권,RP|||19280.0|||227.33%|||‘의견 거절’ 태영건설에 베팅한 야수의  채권  개미들 ‘아뿔싸’|||https://www.etoday.co.kr/news/view/2342911|||25.8%||| |||SK하이닉스주가||| |||"
"2024-03-25|||일별 급상승|||채권투자방법|||주식,재테크,신규상장,급등주,미국주식,채권금리,달러환율,ETF,CMA통장,CMA금리비교,채권,RP|||19280.0|||227.33%|||60만 금융 유튜브 ‘박곰희TV’ 박동호 “ 채권  ETF 지금 당장 사야 하는 이유|||https://woman.donga.com/3/all/12/4828294/1|||25.8%||| |||주식||| |||"
"2024-03-25|||일별 급상승|||채권투자방법|||주식,재테크,신규상장,급등주,미국주식,채권금리,달러환율,ETF,CMA통장,CMA금리비교,채권,RP|||19280.0|||227.33%|||돈 넘치고 회계감사는 끝나고… 제약·바이오 메자닌도 팔리기 시작했다|||https://n.news.naver.com/mnews/article/366/0000979582?sid=101|||25.8%||| |||홍콩H지수||| |||"
"2024-03-25|||일별 급상승|||채권투자방법|||주식,재테크,신규상장,급등주,미국주식,채권금리,달러환율,ETF,CMA통장,CMA금리비교,채권,RP|||19280.0|||227.33%|||""중개만으로 수십억 연봉?""…증권사 CP 브로커 향한 두 시선|||https://n.news.naver.com/mnews/article/003/0012439545?sid=101|||25.8%||| |||현대차주가||| |||"
"2024-03-25|||일별 급상승|||채권투자방법|||주식,재테크,신규상장,급등주,미국주식,채권금리,달러환율,ETF,CMA통장,CMA금리비교,채권,RP|||19280.0|||227.33%|||""몰빵 금물…분산·적립식  투자 로 안정성·수익률 모두 챙겨라""|||https://n.news.naver.com/mnews/article/015/0004962324?sid=101|||25.8%||| |||검색상위종목||| |||"
2024-03-25|||일별 급상승|||현관액자|||미술품|||1860.0|||133.33%|||치매노인에게 효과 뛰어난 '동물교감치유'|||https://www.newsfreezone.co.kr/news/articleView.html?idxno=553694|||43.4%||| |||베어브릭||| |||
"2024-03-25|||일별 급상승|||현관액자|||미술품|||1860.0|||133.33%|||[BS인터뷰] 최민식 ""파묘, 자연 향한 애정 담긴 오컬트 영화""|||https://n.news.naver.com/mnews/article/396/0000670743?sid=106|||43.4%||| |||인테리어액자||| |||"
