기준일자|||유형|||연관검색어|||검색일자|||검색량|||
2024-03-19|||주별급상승|||14K금시세|||2022-03-28 00:00:00|||60.688752557884506|||
2024-03-19|||주별급상승|||14K금시세|||2022-04-04 00:00:00|||63.479511402912856|||
2024-03-19|||주별급상승|||14K금시세|||2022-04-11 00:00:00|||61.57547122145477|||
2024-03-19|||주별급상승|||14K금시세|||2022-04-18 00:00:00|||66.57272018616005|||
2024-03-19|||주별급상승|||14K금시세|||2022-04-25 00:00:00|||69.11602656267803|||
2024-03-19|||주별급상승|||14K금시세|||2022-05-02 00:00:00|||70.42892268962154|||
2024-03-19|||주별급상승|||14K금시세|||2022-05-09 00:00:00|||68.12620119784603|||
2024-03-19|||주별급상승|||14K금시세|||2022-05-16 00:00:00|||73.94830893624199|||
2024-03-19|||주별급상승|||14K금시세|||2022-05-23 00:00:00|||74.26449920559354|||
2024-03-19|||주별급상승|||14K금시세|||2022-05-30 00:00:00|||70.55264505117911|||
2024-03-19|||주별급상승|||14K금시세|||2022-06-06 00:00:00|||72.27109781760322|||
2024-03-19|||주별급상승|||14K금시세|||2022-06-13 00:00:00|||74.18889123918606|||
2024-03-19|||주별급상승|||14K금시세|||2022-06-20 00:00:00|||77.18586865033468|||
2024-03-19|||주별급상승|||14K금시세|||2022-06-27 00:00:00|||76.31976822885866|||
2024-03-19|||주별급상승|||14K금시세|||2022-07-04 00:00:00|||69.67967962773358|||
2024-03-19|||주별급상승|||14K금시세|||2022-07-11 00:00:00|||71.76931238782247|||
2024-03-19|||주별급상승|||14K금시세|||2022-07-18 00:00:00|||72.63541022750007|||
2024-03-19|||주별급상승|||14K금시세|||2022-07-25 00:00:00|||76.20978619843378|||
2024-03-19|||주별급상승|||14K금시세|||2022-08-01 00:00:00|||72.6147894036074|||
2024-03-19|||주별급상승|||14K금시세|||2022-08-08 00:00:00|||67.62441318626686|||
2024-03-19|||주별급상승|||14K금시세|||2022-08-15 00:00:00|||69.67967446413677|||
2024-03-19|||주별급상승|||14K금시세|||2022-08-22 00:00:00|||73.13719565728081|||
2024-03-19|||주별급상승|||14K금시세|||2022-08-29 00:00:00|||71.53560283224319|||
2024-03-19|||주별급상승|||14K금시세|||2022-09-05 00:00:00|||65.02611708543566|||
2024-03-19|||주별급상승|||14K금시세|||2022-09-12 00:00:00|||56.17266561726889|||
2024-03-19|||주별급상승|||14K금시세|||2022-09-19 00:00:00|||73.60461735023782|||
2024-03-19|||주별급상승|||14K금시세|||2022-09-26 00:00:00|||70.03024396110253|||
2024-03-19|||주별급상승|||14K금시세|||2022-10-03 00:00:00|||67.58317153848154|||
2024-03-19|||주별급상승|||14K금시세|||2022-10-10 00:00:00|||62.86774652450562|||
2024-03-19|||주별급상승|||14K금시세|||2022-10-17 00:00:00|||63.89193820795979|||
2024-03-19|||주별급상승|||14K금시세|||2022-10-24 00:00:00|||62.94335965450992|||
2024-03-19|||주별급상승|||14K금시세|||2022-10-31 00:00:00|||63.91943694281401|||
2024-03-19|||주별급상승|||14K금시세|||2022-11-07 00:00:00|||59.004668691880966|||
2024-03-19|||주별급상승|||14K금시세|||2022-11-14 00:00:00|||60.214458117562764|||
2024-03-19|||주별급상승|||14K금시세|||2022-11-21 00:00:00|||60.833098325133165|||
2024-03-19|||주별급상승|||14K금시세|||2022-11-28 00:00:00|||61.1217976050257|||
2024-03-19|||주별급상승|||14K금시세|||2022-12-05 00:00:00|||58.26230354095458|||
2024-03-19|||주별급상승|||14K금시세|||2022-12-12 00:00:00|||62.29034796472055|||
2024-03-19|||주별급상승|||14K금시세|||2022-12-19 00:00:00|||60.81935283040365|||
2024-03-19|||주별급상승|||14K금시세|||2022-12-26 00:00:00|||60.42067410188463|||
2024-03-19|||주별급상승|||14K금시세|||2023-01-02 00:00:00|||60.42066893828781|||
2024-03-19|||주별급상승|||14K금시세|||2023-01-09 00:00:00|||65.48665828563267|||
2024-03-19|||주별급상승|||14K금시세|||2023-01-16 00:00:00|||72.21610551149156|||
2024-03-19|||주별급상승|||14K금시세|||2023-01-23 00:00:00|||64.4624691839769|||
2024-03-19|||주별급상승|||14K금시세|||2023-01-30 00:00:00|||70.79323251771997|||
2024-03-19|||주별급상승|||14K금시세|||2023-02-06 00:00:00|||70.50453581962584|||
2024-03-19|||주별급상승|||14K금시세|||2023-02-13 00:00:00|||74.73879106411687|||
2024-03-19|||주별급상승|||14K금시세|||2023-02-20 00:00:00|||73.5427522967614|||
2024-03-19|||주별급상승|||14K금시세|||2023-02-27 00:00:00|||68.9922938739268|||
2024-03-19|||주별급상승|||14K금시세|||2023-03-06 00:00:00|||66.6277099104733|||
2024-03-19|||주별급상승|||14K금시세|||2023-03-13 00:00:00|||64.00192023838468|||
2024-03-19|||주별급상승|||14K금시세|||2023-03-20 00:00:00|||69.78278374719692|||
2024-03-19|||주별급상승|||14K금시세|||2023-03-27 00:00:00|||76.72532228654084|||
2024-03-19|||주별급상승|||14K금시세|||2023-04-03 00:00:00|||81.46823828997577|||
2024-03-19|||주별급상승|||14K금시세|||2023-04-10 00:00:00|||94.86527027001557|||
