기준일자|||유형|||연관검색어|||검색일자|||검색량|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-02 00:00:00|||6.27906|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-03 00:00:00|||4.4186|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-04 00:00:00|||5.11627|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-05 00:00:00|||4.4186|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-06 00:00:00|||2.79069|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-07 00:00:00|||3.48837|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-08 00:00:00|||19.76744|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-09 00:00:00|||3.9534800000000003|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-10 00:00:00|||2.32558|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-11 00:00:00|||1.8604599999999998|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-12 00:00:00|||9.53488|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-13 00:00:00|||2.55813|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-15 00:00:00|||4.65116|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-16 00:00:00|||1.8604599999999998|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-17 00:00:00|||3.72093|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-19 00:00:00|||1.39534|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-20 00:00:00|||2.79069|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-21 00:00:00|||1.16279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-23 00:00:00|||1.8604599999999998|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-24 00:00:00|||2.32558|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-25 00:00:00|||2.32558|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-26 00:00:00|||1.16279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-27 00:00:00|||3.25581|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-28 00:00:00|||4.4186|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-29 00:00:00|||1.6279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-30 00:00:00|||3.02325|||
2024-03-22|||일별급상승|||DEX거래소|||2021-07-31 00:00:00|||1.16279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-01 00:00:00|||1.39534|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-02 00:00:00|||1.39534|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-03 00:00:00|||2.32558|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-04 00:00:00|||1.6279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-05 00:00:00|||1.16279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-08 00:00:00|||1.39534|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-09 00:00:00|||3.25581|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-10 00:00:00|||3.25581|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-11 00:00:00|||4.18604|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-12 00:00:00|||1.6279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-13 00:00:00|||2.79069|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-14 00:00:00|||1.8604599999999998|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-15 00:00:00|||2.32558|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-16 00:00:00|||2.32558|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-17 00:00:00|||3.25581|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-18 00:00:00|||3.72093|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-19 00:00:00|||3.25581|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-20 00:00:00|||1.6279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-21 00:00:00|||1.6279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-22 00:00:00|||1.39534|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-23 00:00:00|||5.58139|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-24 00:00:00|||2.79069|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-25 00:00:00|||3.25581|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-26 00:00:00|||1.6279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-27 00:00:00|||2.79069|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-28 00:00:00|||4.4186|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-29 00:00:00|||5.58139|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-30 00:00:00|||6.27906|||
2024-03-22|||일별급상승|||DEX거래소|||2021-08-31 00:00:00|||7.90697|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-01 00:00:00|||4.18604|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-02 00:00:00|||6.51162|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-03 00:00:00|||6.51162|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-04 00:00:00|||1.6279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-05 00:00:00|||4.65116|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-06 00:00:00|||3.48837|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-07 00:00:00|||3.02325|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-08 00:00:00|||1.39534|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-09 00:00:00|||5.58139|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-10 00:00:00|||3.48837|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-11 00:00:00|||3.72093|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-12 00:00:00|||5.11627|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-13 00:00:00|||6.97674|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-14 00:00:00|||7.90697|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-15 00:00:00|||3.72093|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-16 00:00:00|||3.9534800000000003|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-17 00:00:00|||4.18604|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-18 00:00:00|||3.9534800000000003|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-19 00:00:00|||4.18604|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-20 00:00:00|||2.79069|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-21 00:00:00|||2.55813|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-22 00:00:00|||1.6279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-23 00:00:00|||9.76744|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-24 00:00:00|||7.209300000000001|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-25 00:00:00|||10.23255|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-26 00:00:00|||12.32558|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-27 00:00:00|||16.97674|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-28 00:00:00|||13.25581|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-29 00:00:00|||30.232550000000003|||
2024-03-22|||일별급상승|||DEX거래소|||2021-09-30 00:00:00|||21.86046|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-01 00:00:00|||8.37209|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-02 00:00:00|||9.06976|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-03 00:00:00|||9.76744|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-04 00:00:00|||8.60465|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-05 00:00:00|||11.39534|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-06 00:00:00|||7.44186|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-07 00:00:00|||8.8372|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-08 00:00:00|||5.11627|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-09 00:00:00|||3.9534800000000003|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-10 00:00:00|||3.25581|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-11 00:00:00|||3.9534800000000003|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-12 00:00:00|||3.72093|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-13 00:00:00|||6.04651|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-14 00:00:00|||6.04651|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-15 00:00:00|||4.18604|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-16 00:00:00|||5.58139|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-17 00:00:00|||5.58139|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-18 00:00:00|||6.27906|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-19 00:00:00|||9.06976|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-20 00:00:00|||6.27906|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-21 00:00:00|||4.88372|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-22 00:00:00|||8.13953|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-23 00:00:00|||6.51162|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-24 00:00:00|||6.51162|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-25 00:00:00|||8.13953|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-26 00:00:00|||8.13953|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-27 00:00:00|||6.74418|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-28 00:00:00|||12.09302|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-29 00:00:00|||12.09302|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-30 00:00:00|||6.74418|||
2024-03-22|||일별급상승|||DEX거래소|||2021-10-31 00:00:00|||4.18604|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-01 00:00:00|||10.23255|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-02 00:00:00|||13.720929999999997|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-03 00:00:00|||12.55813|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-04 00:00:00|||13.48837|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-05 00:00:00|||9.53488|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-06 00:00:00|||10.46511|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-07 00:00:00|||15.58139|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-08 00:00:00|||14.18604|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-09 00:00:00|||14.18604|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-10 00:00:00|||14.418600000000001|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-11 00:00:00|||12.32558|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-12 00:00:00|||15.58139|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-13 00:00:00|||13.25581|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-14 00:00:00|||14.651160000000003|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-15 00:00:00|||13.48837|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-16 00:00:00|||11.16279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-17 00:00:00|||8.13953|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-18 00:00:00|||15.58139|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-19 00:00:00|||10.0|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-20 00:00:00|||11.39534|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-21 00:00:00|||12.09302|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-22 00:00:00|||11.86046|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-23 00:00:00|||19.53488|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-24 00:00:00|||15.116270000000002|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-25 00:00:00|||16.97674|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-26 00:00:00|||14.418600000000001|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-27 00:00:00|||9.30232|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-28 00:00:00|||7.90697|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-29 00:00:00|||18.13953|||
2024-03-22|||일별급상승|||DEX거래소|||2021-11-30 00:00:00|||12.09302|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-01 00:00:00|||13.720929999999997|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-02 00:00:00|||15.34883|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-03 00:00:00|||15.116270000000002|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-04 00:00:00|||10.93023|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-05 00:00:00|||14.88372|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-06 00:00:00|||15.34883|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-07 00:00:00|||20.69767|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-08 00:00:00|||21.39534|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-09 00:00:00|||23.48837|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-10 00:00:00|||17.2093|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-11 00:00:00|||10.69767|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-12 00:00:00|||13.48837|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-13 00:00:00|||15.813949999999998|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-14 00:00:00|||7.90697|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-15 00:00:00|||8.37209|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-16 00:00:00|||8.37209|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-17 00:00:00|||10.46511|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-18 00:00:00|||6.51162|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-19 00:00:00|||7.90697|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-20 00:00:00|||9.53488|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-21 00:00:00|||11.86046|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-22 00:00:00|||11.6279|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-23 00:00:00|||14.651160000000003|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-24 00:00:00|||8.8372|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-25 00:00:00|||8.37209|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-26 00:00:00|||12.79069|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-27 00:00:00|||13.95348|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-28 00:00:00|||17.44186|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-29 00:00:00|||10.93023|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-30 00:00:00|||9.76744|||
2024-03-22|||일별급상승|||DEX거래소|||2021-12-31 00:00:00|||9.76744|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-01 00:00:00|||6.74418|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-02 00:00:00|||9.76744|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-03 00:00:00|||11.6279|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-04 00:00:00|||11.86046|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-05 00:00:00|||10.93023|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-06 00:00:00|||7.44186|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-07 00:00:00|||6.97674|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-08 00:00:00|||7.209300000000001|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-09 00:00:00|||1.16279|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-10 00:00:00|||8.8372|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-11 00:00:00|||7.44186|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-12 00:00:00|||8.13953|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-13 00:00:00|||17.2093|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-14 00:00:00|||9.53488|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-15 00:00:00|||7.44186|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-16 00:00:00|||11.39534|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-17 00:00:00|||19.06976|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-18 00:00:00|||14.418600000000001|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-19 00:00:00|||7.90697|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-20 00:00:00|||13.720929999999997|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-21 00:00:00|||7.44186|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-22 00:00:00|||3.9534800000000003|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-23 00:00:00|||6.97674|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-24 00:00:00|||9.53488|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-25 00:00:00|||7.209300000000001|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-26 00:00:00|||4.65116|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-27 00:00:00|||5.81395|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-28 00:00:00|||6.04651|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-29 00:00:00|||6.97674|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-30 00:00:00|||4.18604|||
2024-03-22|||일별급상승|||DEX거래소|||2022-01-31 00:00:00|||6.04651|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-01 00:00:00|||3.9534800000000003|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-02 00:00:00|||1.39534|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-03 00:00:00|||6.51162|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-04 00:00:00|||4.88372|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-05 00:00:00|||4.65116|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-06 00:00:00|||5.81395|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-07 00:00:00|||9.30232|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-08 00:00:00|||7.209300000000001|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-09 00:00:00|||12.55813|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-10 00:00:00|||12.55813|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-11 00:00:00|||11.16279|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-12 00:00:00|||7.209300000000001|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-13 00:00:00|||8.37209|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-14 00:00:00|||9.06976|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-15 00:00:00|||15.34883|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-16 00:00:00|||15.34883|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-17 00:00:00|||14.418600000000001|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-18 00:00:00|||18.37209|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-19 00:00:00|||14.88372|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-20 00:00:00|||13.48837|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-21 00:00:00|||15.116270000000002|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-22 00:00:00|||16.04651|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-23 00:00:00|||18.13953|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-24 00:00:00|||16.51162|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-25 00:00:00|||17.90697|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-26 00:00:00|||16.97674|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-27 00:00:00|||26.279059999999998|||
2024-03-22|||일별급상승|||DEX거래소|||2022-02-28 00:00:00|||28.60465|||
2024-03-22|||일별급상승|||DEX거래소|||2022-03-01 00:00:00|||37.2093|||
