기준일자,유형,연관검색어,검색일자,검색량,InfoData,RisingMonth
2024-03-26,월별규칙성,차용증양식,2021-07-19,86.62782695547732,93.56,5.0
2024-03-26,월별규칙성,차용증양식,2021-08-16,84.48157238833211,93.56,8.0
2024-03-26,월별규칙성,차용증양식,2021-09-13,87.59515174820133,93.56,10.0
2024-03-26,월별규칙성,차용증양식,2021-10-11,82.74753463176391,93.56,12.0
2024-03-26,월별규칙성,차용증양식,2021-11-08,91.85193253537905,93.56,1.0
2024-03-26,월별규칙성,채권양도,2021-07-19,80.64400577520928,90.64,5.0
2024-03-26,월별규칙성,채권양도,2021-08-16,74.52593642485253,90.64,6.0
2024-03-26,월별규칙성,채권양도,2021-09-13,79.78532916425627,90.64,10.0
2024-03-26,월별규칙성,채권추심,2021-07-19,92.35932460780467,93.76,3.0
2024-03-26,월별규칙성,채권추심,2021-08-16,88.33226078487397,93.76,6.0
2024-03-26,월별규칙성,채권추심,2021-09-13,95.34471907489157,93.76,1.0
2024-03-26,월별규칙성,케이비손해보험,2021-07-19,100.0,93.44,5.0
2024-03-26,월별규칙성,케이비손해보험,2021-08-16,94.4206493297977,93.44,8.0
2024-03-26,월별규칙성,케이비손해보험,2021-09-13,98.69909486941728,93.44,10.0
2024-03-26,월별규칙성,케이비손해보험,2021-10-11,83.43567921805749,93.44,11.0
2024-03-26,월별규칙성,케이비손해보험,2021-11-08,96.19828613556727,93.44,12.0
2024-03-26,월별규칙성,퇴사통보기간,2021-07-19,91.6862143021877,91.12,3.0
2024-03-26,월별규칙성,퇴사통보기간,2021-08-16,80.98071689335924,91.12,5.0
2024-03-26,월별규칙성,퇴사통보기간,2021-09-13,79.5502656706808,91.12,10.0
2024-03-26,월별규칙성,퇴사통보기간,2021-10-11,69.60004428610239,91.12,1.0
2024-03-26,월별규칙성,퇴직금지급기준,2021-07-19,78.04954569089897,93.61,5.0
2024-03-26,월별규칙성,퇴직금지급기준,2021-08-16,66.88528628926127,93.61,10.0
2024-03-26,월별규칙성,퇴직금지급기준,2021-09-13,71.17923083260611,93.61,11.0
2024-03-26,월별규칙성,퇴직금지급기준,2021-10-11,66.22458670121243,93.61,12.0
2024-03-26,월별규칙성,퇴직금지급기준,2021-11-08,72.38105247253218,93.61,1.0
2024-03-26,월별규칙성,평생교육원,2021-07-19,67.06165198679598,92.11,6.0
2024-03-26,월별규칙성,평생교육원,2021-08-16,62.96642667441114,92.11,8.0
2024-03-26,월별규칙성,평생교육원,2021-09-13,79.79403448189146,92.11,10.0
2024-03-26,월별규칙성,평생교육원,2021-10-11,62.77651164425618,92.11,11.0
2024-03-26,월별규칙성,평생교육원,2021-11-08,70.659351478975,92.11,12.0
2024-03-26,월별규칙성,평생교육원,2021-12-06,71.6196309178182,92.11,1.0
2024-03-26,월별규칙성,한정승인,2021-07-19,73.49503202437334,90.44,8.0
2024-03-26,월별규칙성,회계,2021-07-19,76.86130347746445,92.04,3.0
2024-03-26,월별규칙성,회계,2021-08-16,68.02388611191817,92.04,10.0
2024-03-26,월별규칙성,회계,2021-09-13,85.27097315741902,92.04,11.0
2024-03-26,월별규칙성,회계,2021-10-11,67.92300282309829,92.04,1.0
