기준일자,유형,연관검색어,검색키워드,검색량,지표,뉴스제목,뉴스링크,활동성,구글검색어,네이버검색어,상승월
2024-03-26,일별 급상승,갭투자,"부동산, 조각투자",9720.0,68.59%,"요동치는 세종갑 김종민 ""민주당 싫어서 탈당한 것 아냐…방향은 같아""",http://www.sisafocus.co.kr/news/articleView.html?idxno=315023,86.4%, ,청약, 
2024-03-26,일별 급상승,갭투자,"부동산, 조각투자",9720.0,68.59%,[뉴스포커스] 여야 '부실 공천' 공방…총선 D-15 첫 판세 자체 분석,http://www.yonhapnewstv.co.kr/MYH20240326006500641/?input=1825m,86.4%, ,힐스테이트, 
2024-03-26,일별 급상승,갭투자,"부동산, 조각투자",9720.0,68.59%,"김종민 ""이재명 공격하기보단 尹정권 심판에 주력""",https://www.nocutnews.co.kr/news/6117910?utm_source=naver&utm_medium=article&utm_campaign=20240326114244,86.4%, ,아파트, 
2024-03-26,일별 급상승,갭투자,"부동산, 조각투자",9720.0,68.59%,"“청년들, 돈 몇푼에 범죄 가담 안타까워”… ‘대출사기 엄단’ 한우현 검사...",http://news.heraldcorp.com/view.php?ud=20240326050296,86.4%, ,부동산스터디, 
2024-03-26,일별 급상승,갭투자,"부동산, 조각투자",9720.0,68.59%,"이재명, '세종갑 공천 취소'에 ""치명적이지만 국민이 보상해줄 것""",http://www.shinailbo.co.kr/news/articleView.html?idxno=1848378,86.4%, ,중개수수료계산기, 
2024-03-26,일별 급상승,갭투자,"부동산, 조각투자",9720.0,68.59%,"전병헌 ""비리 의혹 브라더스 때문에...동작갑 선거 난장판 됐다""",https://news.bbsi.co.kr/news/articleView.html?idxno=3149760,86.4%, ,부동산실거래가조회, 
2024-03-26,일별 급상승,갭투자,"부동산, 조각투자",9720.0,68.59%,[정치시그널]인터뷰 전문…김지호 “한동훈이 해결사? 갈등 극렬하게 만든 다...,https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000400817,86.4%, ,명함, 
2024-03-26,일별 급상승,갭투자,"부동산, 조각투자",9720.0,68.59%,세종시 갑구 '이영선  갭투자  공천취소’...류제화 및 김종민 재산?,https://www.viva100.com/main/view.php?key=20240326010008339,86.4%, ,명함제작, 
2024-03-26,일별 급상승,갭투자,"부동산, 조각투자",9720.0,68.59%,[전종철의 전격시사] 이용 경기 하남갑 후보 (국민의힘) - “1당이 목표…총선...,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7922976&ref=A,86.4%, ,공인중개사, 
2024-03-26,일별 급상승,관세,세금,30670.0,73.93%,"조해진 후보 ""김해 농가 살찌우는 입법·정책에 힘 쏟을 것""",https://www.cnbnews.com/news/article.html?no=650731,58.9%, ,연말정산환급금조회, 
2024-03-26,일별 급상승,관세,세금,30670.0,73.93%,"대(對)미국 무역수지 흑자 지속, 낙관할 수 만은 없어",http://www.ifs.or.kr/bbs/board.php?bo_table=research&wr_id=10848,58.9%, ,연말정산, 
2024-03-26,일별 급상승,관세,세금,30670.0,73.93%,ESG 수출규제 국내기업 대응 역부족,https://www.naeil.com/news/read/505469?ref=naver,58.9%, ,연말정산환급금, 
2024-03-26,일별 급상승,관세,세금,30670.0,73.93%,알리·테무 무한 질주…“정부 대책 절실” [친절한 뉴스K],https://news.kbs.co.kr/news/pc/view/view.do?ncd=7923237&ref=A,58.9%, ,부가세계산기, 
2024-03-26,일별 급상승,관세,세금,30670.0,73.93%,"식약처, 의존성 우려 높은 '부토니타젠' 임시마약류 지정 예고",https://www.koreahealthlog.com/news/articleView.html?idxno=45538,58.9%, ,급여계산기, 
2024-03-26,일별 급상승,관세,세금,30670.0,73.93%,"군산시, 문화관광해설사와 함께 하는 ‘동행투어’운영",http://www.shinailbo.co.kr/news/articleView.html?idxno=1848551,58.9%, ,연말정산환급일, 
2024-03-26,일별 급상승,관세,세금,30670.0,73.93%,'강화유리 VS 태양광 모듈 부품'...과세관청과의 쟁점 및 판결은?,https://www.tfmedia.co.kr/news/article.html?no=160506,58.9%, ,세무사, 
2024-03-26,일별 급상승,관세,세금,30670.0,73.93%,"중소기업들 “중국산 해외직구, ‘ 관세  면제’ 혜택 과도해”",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7923209&ref=A,58.9%, ,양도소득세, 
2024-03-26,일별 급상승,관세,세금,30670.0,73.93%,알리·테무 영향…지난해 韓 경유 '해상·항공 복합운송화물' 43.1%↑,https://www.newsis.com/view/?id=NISX20240326_0002675282&cID=10802&pID=14000,58.9%, ,세금계산기, 
2024-03-26,일별 급상승,관세,세금,30670.0,73.93%,"국내 수출기업, 유럽 ESG 수출규제 대응점수 ‘바닥’",https://www.munhwa.com/news/view.html?no=2024032601071707124001,58.9%, ,종합소득세, 
2024-03-26,일별 급상승,채권투자방법,"재테크, 신규상장, 급등주, 채권금리, ETF, CMA통장, CMA금리비교, 채권, RP",20970.0,8.04%,"[하우머니] ""건물주 월세보다 낫다""…ETF  투자  전략은",https://biz.sbs.co.kr/article_hub/20000163259?division=NAVER,26.8%, ,삼성전자주가, 
2024-03-26,일별 급상승,채권투자방법,"재테크, 신규상장, 급등주, 채권금리, ETF, CMA통장, CMA금리비교, 채권, RP",20970.0,8.04%,[ 투자 의 창] '인프라 대출  채권 ' 시대가 온다,https://www.sedaily.com/NewsView/2D6RWCD946,26.8%, ,부동산, 
2024-03-26,일별 급상승,채권투자방법,"재테크, 신규상장, 급등주, 채권금리, ETF, CMA통장, CMA금리비교, 채권, RP",20970.0,8.04%,"[생생플러스]이상민""금투세 폐지? 전문가도 반대, 개미도 불리할 텐데?""",https://radio.ytn.co.kr/program/?f=2&id=94899&s_mcd=0206&s_hcd=15,26.8%, ,현대차주가, 
2024-03-26,일별 급상승,채권투자방법,"재테크, 신규상장, 급등주, 채권금리, ETF, CMA통장, CMA금리비교, 채권, RP",20970.0,8.04%,"[생생플러스]이상민""금투세 폐지? 전문가도 반대, 개미도 불리할 텐데?""",https://www.ytn.co.kr/_ln/0102_202403251544176382,26.8%, ,삼성중공업주가, 
2024-03-26,일별 급상승,채권투자방법,"재테크, 신규상장, 급등주, 채권금리, ETF, CMA통장, CMA금리비교, 채권, RP",20970.0,8.04%,"""배당 많이 준다는 상품이라면 꼭 확인해야 합니다""",http://news.bizwatch.co.kr/article/market/2024/03/21/0005,26.8%, ,증권, 
2024-03-26,일별 급상승,채권투자방법,"재테크, 신규상장, 급등주, 채권금리, ETF, CMA통장, CMA금리비교, 채권, RP",20970.0,8.04%,"[인터뷰] 오은주 하나증권 분당WM센터장 “손님 자산 증식, PB의 역할…지나친...",http://www.fntimes.com/html/view.php?ud=20240324165025908222f8e8c22c_18,26.8%, ,아시아증시, 
2024-03-26,일별 급상승,채권투자방법,"재테크, 신규상장, 급등주, 채권금리, ETF, CMA통장, CMA금리비교, 채권, RP",20970.0,8.04%,연봉 40억 전현무→행사비 3500만원 장민호 “주식 NO  채권 투자 ”(당나귀귀),https://www.newsen.com/news_view.php?uid=202403241628006110,26.8%, ,증시, 
2024-03-26,일별 급상승,채권투자방법,"재테크, 신규상장, 급등주, 채권금리, ETF, CMA통장, CMA금리비교, 채권, RP",20970.0,8.04%,"[ESG 리더스] KB증권 전략기획 김대돈 이사 ""ESG 임팩트 창출, 사회적 역할 강...",https://www.greened.kr/news/articleView.html?idxno=312290,26.8%, ,주식시세, 
2024-03-26,일별 급상승,채권투자방법,"재테크, 신규상장, 급등주, 채권금리, ETF, CMA통장, CMA금리비교, 채권, RP",20970.0,8.04%,"ECB, 대차대조표 축소 후  채권  매수 주체는 '가계·외국인'",https://news.einfomax.co.kr/news/articleView.html?idxno=4303077,26.8%, ,적금, 
2024-03-26,일별 급상승,채권투자방법,"재테크, 신규상장, 급등주, 채권금리, ETF, CMA통장, CMA금리비교, 채권, RP",20970.0,8.04%,‘외환스와프’ 심야거래 첫 시험 성공,https://biz.chosun.com/policy/policy_sub/2024/03/22/6JYV2IDBCNFAVPANISEZSMYXBQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,26.8%, ,셀트리온주가, 
2024-03-26,일별 급상승,신풍제약주가,"특징주, 공모주",133750.0,616.8%,"코스피 장중 반도체주 중심 2770선 상승흐름, 코스닥도 920선 오름세",https://www.businesspost.co.kr/BP?command=article_view&num=346874,48.2%, ,삼성전자주가, 
2024-03-26,일별 급상승,신풍제약주가,"특징주, 공모주",133750.0,616.8%,"""너무 달렸나""... 신풍제약 주가  '장중 급락'",http://www.choicenews.co.kr/news/articleView.html?idxno=128501,48.2%, ,미국증시, 
2024-03-26,일별 급상승,신풍제약주가,"특징주, 공모주",133750.0,616.8%,"삼천당 제약 주가 ·에이프로젠바이오로직스  주가 · 신풍제약 주가 , 3월 26일 테...",https://cwn.kr/article/1065573303121447,48.2%, ,엔비디아주가, 
2024-03-26,일별 급상승,신풍제약주가,"특징주, 공모주",133750.0,616.8%,"[특징주]  신풍제약 , 급락...'코로나백신 독려' 이재갑 ""STSS, 발병률 0.001%""",https://www.asiatime.co.kr/article/20240326500036,48.2%, ,유럽증시, 
2024-03-26,일별 급상승,신풍제약주가,"특징주, 공모주",133750.0,616.8%,"1위 이마트  주가 ·2위 삼성전자  주가 ·3위 대한항공  주가 , 3월 26일 코스피 주...",https://cwn.kr/article/1065571503748884,48.2%, ,카카오주가, 
2024-03-26,일별 급상승,신풍제약주가,"특징주, 공모주",133750.0,616.8%," 신풍제약 ‧ 신풍제약 우, 엇갈려…특히  신풍제약 우 5거래일 연속 상승에 13% 급...",http://www.econonews.co.kr/news/articleView.html?idxno=331949,48.2%, ,SK하이닉스주가, 
2024-03-26,일별 급상승,신풍제약주가,"특징주, 공모주",133750.0,616.8%,"[속보]  신풍제약 우 VI 발동,  주가  5거래일 상향...시기에 맞는 흐름으로",https://www.cbci.co.kr/news/articleView.html?idxno=462397,48.2%, ,홍콩H지수, 
2024-03-26,일별 급상승,신풍제약주가,"특징주, 공모주",133750.0,616.8%,"1위  신풍제약 ·2위 유한양행·3위 엔케이맥스, 3월 4주차 테마별 주식 백신•...",https://www.delighti.co.kr/news/articleView.html?idxno=77373,48.2%, ,현대차주가, 
2024-03-26,일별 급상승,신풍제약주가,"특징주, 공모주",133750.0,616.8%," 신풍제약 우, 투자경고 지정 예고…매매거래 정지 가능성",http://www.thebigdata.co.kr/view.php?ud=202403260706022070cd1e7f0bdf_23,48.2%, ,삼성전자우, 
2024-03-26,일별 급상승,신풍제약주가,"특징주, 공모주",133750.0,616.8%,"1위 셀트리온  주가 ·2위 한국비엔씨  주가 ·3위  신풍제약 주가 , 3월 4주차 테마...",https://www.stardailynews.co.kr/news/articleView.html?idxno=442000,48.2%, ,검색상위종목, 
2024-03-26,일별 급상승,채권투자,"급등주, 채권금리, ETF, 적립식펀드, ELS, CMA통장, CMA금리비교, 채권, RP, 조각투자",11260.0,32.72%,"ICE, 글로벌  투자  기업들과 아시아 시장 진출 가속화 위한 전략적 협력 체결",https://www.nbntv.co.kr/news/articleView.html?idxno=3013671,82.9%, ,삼성전자주가, 
2024-03-26,일별 급상승,채권투자,"급등주, 채권금리, ETF, 적립식펀드, ELS, CMA통장, CMA금리비교, 채권, RP, 조각투자",11260.0,32.72%,"국세청, 유로클리어 적격외국금융사 승인",http://www.fnnews.com/news/202403261035395556,82.9%, ,미국증시, 
2024-03-26,일별 급상승,채권투자,"급등주, 채권금리, ETF, 적립식펀드, ELS, CMA통장, CMA금리비교, 채권, RP, 조각투자",11260.0,32.72%,특수채 언더 행렬..연기금·은행 가세한 크레디트 강세,https://news.einfomax.co.kr/news/articleView.html?idxno=4303373,82.9%, ,나스닥선물, 
2024-03-26,일별 급상승,채권투자,"급등주, 채권금리, ETF, 적립식펀드, ELS, CMA통장, CMA금리비교, 채권, RP, 조각투자",11260.0,32.72%,"한화자운, 파킹형ETF 'ARIRANG 머니마켓 액티브' 신규 상장",http://www.newsbrite.net/news/articleView.html?idxno=181933,82.9%, ,나스닥, 
2024-03-26,일별 급상승,채권투자,"급등주, 채권금리, ETF, 적립식펀드, ELS, CMA통장, CMA금리비교, 채권, RP, 조각투자",11260.0,32.72%,"한화자산운용, '파킹형ETF' ARIRANG 머니마켓액티브 ETF 상장",http://www.smedaily.co.kr/news/articleView.html?idxno=285543,82.9%, ,SK하이닉스주가, 
2024-03-26,일별 급상승,채권투자,"급등주, 채권금리, ETF, 적립식펀드, ELS, CMA통장, CMA금리비교, 채권, RP, 조각투자",11260.0,32.72%,"한화운용, '파킹형' 머니마켓액티브 ETF 신규 상장",https://www.newsis.com/view/?id=NISX20240326_0002675186&cID=10403&pID=15000,82.9%, ,현대차주가, 
2024-03-26,일별 급상승,채권투자,"급등주, 채권금리, ETF, 적립식펀드, ELS, CMA통장, CMA금리비교, 채권, RP, 조각투자",11260.0,32.72%,"한화자산운용, ARIRANG 머니마켓액티브 ETF 신규 상장",https://www.pointdaily.co.kr/news/articleView.html?idxno=195140,82.9%, ,삼성전자우, 
2024-03-26,일별 급상승,채권투자,"급등주, 채권금리, ETF, 적립식펀드, ELS, CMA통장, CMA금리비교, 채권, RP, 조각투자",11260.0,32.72%,3연임 교보증권 박봉권號 ‘종투사 꿈’ 가속,http://news.heraldcorp.com/view.php?ud=20240326050318,82.9%, ,다우지수, 
2024-03-26,일별 급상승,채권투자,"급등주, 채권금리, ETF, 적립식펀드, ELS, CMA통장, CMA금리비교, 채권, RP, 조각투자",11260.0,32.72%,"한화자산운용, ARIRANG 머니마켓액티브 ETF 신규 상장",http://www.g-enews.com/ko-kr/news/article/news_all/2024032610501816edf69f862c_1/article.html,82.9%, ,국제유가, 
2024-03-26,일별 급상승,채권투자,"급등주, 채권금리, ETF, 적립식펀드, ELS, CMA통장, CMA금리비교, 채권, RP, 조각투자",11260.0,32.72%,"한화자산운용, '파킹형ETF' ARIRANG 머니마켓액티브 ETF 신규 상장",http://www.startuptoday.co.kr/news/articleView.html?idxno=186203,82.9%, ,삼성중공업주가, 
2024-03-26,일별 급상승,삼천당제약주가,공모주,66900.0,2571.38%,"코스닥, 외국인·개인 ‘사자’에 920선 올라서",http://www.edaily.co.kr/news/newspath.asp?newsid=02371446638827256,47.4%, ,삼성전자주가, 
2024-03-26,일별 급상승,삼천당제약주가,공모주,66900.0,2571.38%,"[속보]  삼천당제약  VI 발동, 환경에 변할수 있어...환경에 맞는 행위는?",https://www.cbci.co.kr/news/articleView.html?idxno=462419,47.4%, ,카카오주가, 
2024-03-26,일별 급상승,삼천당제약주가,공모주,66900.0,2571.38%,[주식 초고수는 지금]유럽9개국에 바이오시밀러 공급… 삼천당제약  매수세,https://www.sedaily.com/NewsView/2D6SC59J8M,47.4%, ,SK하이닉스주가, 
2024-03-26,일별 급상승,삼천당제약주가,공모주,66900.0,2571.38%,"외인·기관 끌고 ‘8만전자’ 밀고… 코스피, 2770선 위로",https://biz.chosun.com/stock/market_trend/2024/03/26/JW7STVQ7KREEXJQXGF7KL5A2OY/?utm_source=naver&utm_medium=original&utm_campaign=biz,47.4%, ,현대차주가, 
2024-03-26,일별 급상승,삼천당제약주가,공모주,66900.0,2571.38%,3월 26일 코스닥 주식 트렌드지수 순위 1위는 사람인…아프리카TV·예스24 뒤...,https://www.stardailynews.co.kr/news/articleView.html?idxno=442194,47.4%, ,금양주가, 
2024-03-26,일별 급상승,삼천당제약주가,공모주,66900.0,2571.38%,"삼성전자, '8만전자' 터치…2년3개월만에 장중 8만원 돌파",http://www.kado.net/news/articleView.html?idxno=1235468,47.4%, ,삼성중공업주가, 
2024-03-26,일별 급상승,삼천당제약주가,공모주,66900.0,2571.38%,"코스피, 기관·외인 동반 순매수에 상승세…2년 1개월만에 장중 2,770선 돌파",https://www.news2day.co.kr/article/20240326500130,47.4%, ,삼성SDI주가, 
2024-03-26,일별 급상승,삼천당제약주가,공모주,66900.0,2571.38%,"[특징주]  삼천당제약 , 바이오시밀러 공급계약에 이틀 연속 ‘강세’",https://www.ebn.co.kr/news/view/1617207/?sc=Naver,47.4%, ,알테오젠주가, 
2024-03-26,일별 급상승,삼천당제약주가,공모주,66900.0,2571.38%," 삼천당제약 주가  강세, 경구용 비만·당뇨치료제 美 독점 계약",https://www.gukjenews.com/news/articleView.html?idxno=2953237,47.4%, ,HLB주가, 
2024-03-26,일별 급상승,삼천당제약주가,공모주,66900.0,2571.38%,"코스피 장중 반도체주 중심 2770선 상승흐름, 코스닥도 920선 오름세",https://www.businesspost.co.kr/BP?command=article_view&num=346874,47.4%, ,하이닉스주가, 
2024-03-26,일별 급상승,주식복리계산기,"배당주, 주가지수, CMA통장, CMA금리비교, 신탁",17590.0,29.33%,"[증권소식] 금융위 ""PBR이 PER보다 국내증시 평가 적절""/ETF도 '저PBR' 테마 ...",https://www.asiatime.co.kr/article/20240206500316,1.6%, ,환율, 
2024-03-26,일별 급상승,주식복리계산기,"배당주, 주가지수, CMA통장, CMA금리비교, 신탁",17590.0,29.33%,[증권가] KB증권 하나증권 NH투자증권 IBK투자증권,http://www.biztribune.co.kr/news/articleView.html?idxno=299407,1.6%, ,삼성전자주가, 
2024-03-26,일별 급상승,주식복리계산기,"배당주, 주가지수, CMA통장, CMA금리비교, 신탁",17590.0,29.33%,[#증권톡톡] KB증권 MTS 절세관리 서비스 오픈·삼성자산운용 Kodex 연금계좌...,http://www.newsworks.co.kr/news/articleView.html?idxno=736943,1.6%, ,국제유가, 
2024-03-26,일별 급상승,주식복리계산기,"배당주, 주가지수, CMA통장, CMA금리비교, 신탁",17590.0,29.33%,[강정영 더봄] 내가 부자 될 확률은 얼마나 될까,https://www.womaneconomy.co.kr/news/articleView.html?idxno=218332,1.6%, ,코스닥, 
2024-03-26,일별 급상승,주식복리계산기,"배당주, 주가지수, CMA통장, CMA금리비교, 신탁",17590.0,29.33%,하반기 주목할 금융상품은 무엇..경쟁 가열,http://www.newsis.com/view/?id=NISX20230728_0002394451&cID=15001&pID=15000,1.6%, ,증권, 
2024-03-26,일별 급상승,주식복리계산기,"배당주, 주가지수, CMA통장, CMA금리비교, 신탁",17590.0,29.33%,"[단신]케이뱅크, 공모주 청약 안내 서비스 출시 外",https://www.donga.com/news/Economy/article/all/20230515/119307621/1,1.6%, ,코스피지수, 
2024-03-26,일별 급상승,주식복리계산기,"배당주, 주가지수, CMA통장, CMA금리비교, 신탁",17590.0,29.33%,"[윤태곤의 판] 태영호는 자진사퇴, 김재원의 선택은?",https://www.nocutnews.co.kr/news/5940802,1.6%, ,증시, 
2024-03-26,일별 급상승,주식복리계산기,"배당주, 주가지수, CMA통장, CMA금리비교, 신탁",17590.0,29.33%,"[금융 이모저모] 하나증권, 'All-in-one 해외투자 세미나' 개최",http://www.greened.kr/news/articleView.html?idxno=303141,1.6%, ,주식시세, 
