기준일자|||유형|||연관검색어|||검색일자|||검색량|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-10 00:00:00|||14.532010000000001|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-11 00:00:00|||14.285709999999998|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-12 00:00:00|||17.73399|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-13 00:00:00|||12.31527|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-14 00:00:00|||10.09852|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-15 00:00:00|||8.86699|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-16 00:00:00|||11.08374|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-17 00:00:00|||14.285709999999998|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-18 00:00:00|||17.24137|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-19 00:00:00|||8.86699|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-20 00:00:00|||15.76354|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-21 00:00:00|||11.08374|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-22 00:00:00|||14.039400000000002|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-23 00:00:00|||9.60591|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-24 00:00:00|||15.76354|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-25 00:00:00|||13.05418|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-26 00:00:00|||17.98029|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-27 00:00:00|||14.039400000000002|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-28 00:00:00|||9.60591|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-29 00:00:00|||9.85221|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-30 00:00:00|||13.05418|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-05-31 00:00:00|||9.85221|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-01 00:00:00|||10.09852|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-02 00:00:00|||17.48768|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-03 00:00:00|||29.55665|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-04 00:00:00|||18.96551|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-05 00:00:00|||19.21182|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-06 00:00:00|||28.078809999999997|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-07 00:00:00|||26.354669999999995|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-08 00:00:00|||27.83251|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-09 00:00:00|||23.1527|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-10 00:00:00|||15.02463|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-11 00:00:00|||14.039400000000002|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-12 00:00:00|||12.31527|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-13 00:00:00|||20.68965|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-14 00:00:00|||17.48768|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-15 00:00:00|||17.98029|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-16 00:00:00|||16.99507|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-17 00:00:00|||9.85221|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-18 00:00:00|||18.2266|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-19 00:00:00|||14.532010000000001|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-20 00:00:00|||14.77832|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-21 00:00:00|||27.3399|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-22 00:00:00|||23.39901|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-23 00:00:00|||21.92118|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-24 00:00:00|||17.98029|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-25 00:00:00|||19.21182|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-26 00:00:00|||18.71921|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-27 00:00:00|||21.42857|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-28 00:00:00|||17.98029|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-29 00:00:00|||16.00985|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-06-30 00:00:00|||17.73399|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-01 00:00:00|||15.76354|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-02 00:00:00|||14.285709999999998|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-03 00:00:00|||8.37438|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-04 00:00:00|||17.48768|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-05 00:00:00|||34.48275|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-06 00:00:00|||38.17733|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-07 00:00:00|||28.81773|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-08 00:00:00|||28.571419999999996|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-09 00:00:00|||25.615760000000005|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-10 00:00:00|||27.83251|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-11 00:00:00|||41.37931|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-12 00:00:00|||51.97044|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-13 00:00:00|||38.66995|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-14 00:00:00|||44.58128|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-15 00:00:00|||84.97536|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-16 00:00:00|||98.76847|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-17 00:00:00|||50.0|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-18 00:00:00|||41.37931|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-19 00:00:00|||47.78325|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-20 00:00:00|||41.37931|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-21 00:00:00|||32.75862|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-22 00:00:00|||43.10344|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-23 00:00:00|||31.03448|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-24 00:00:00|||22.9064|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-25 00:00:00|||28.32512|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-26 00:00:00|||30.788170000000004|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-27 00:00:00|||39.16256|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-28 00:00:00|||100.0|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-29 00:00:00|||58.12807|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-30 00:00:00|||39.65517|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-07-31 00:00:00|||16.74876|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-01 00:00:00|||33.25123|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-02 00:00:00|||36.6995|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-03 00:00:00|||39.65517|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-04 00:00:00|||54.187189999999994|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-05 00:00:00|||41.37931|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-06 00:00:00|||29.31034|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-07 00:00:00|||23.39901|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-08 00:00:00|||20.19704|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-09 00:00:00|||28.32512|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-10 00:00:00|||21.18226|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-11 00:00:00|||33.00492|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-12 00:00:00|||20.44334|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-13 00:00:00|||26.84729|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-14 00:00:00|||17.73399|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-15 00:00:00|||22.41379|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-16 00:00:00|||29.80295|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-17 00:00:00|||22.41379|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-18 00:00:00|||12.56157|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-19 00:00:00|||18.71921|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-20 00:00:00|||16.50246|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-21 00:00:00|||15.02463|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-22 00:00:00|||18.96551|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-23 00:00:00|||22.41379|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-24 00:00:00|||13.54679|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-25 00:00:00|||17.98029|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-26 00:00:00|||18.2266|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-27 00:00:00|||13.300490000000002|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-28 00:00:00|||9.1133|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-29 00:00:00|||11.57635|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-30 00:00:00|||15.02463|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-08-31 00:00:00|||15.02463|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-01 00:00:00|||61.08374|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-02 00:00:00|||37.43842|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-03 00:00:00|||17.73399|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-04 00:00:00|||16.25615|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-05 00:00:00|||13.54679|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-06 00:00:00|||15.76354|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-07 00:00:00|||13.54679|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-08 00:00:00|||14.532010000000001|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-09 00:00:00|||13.54679|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-10 00:00:00|||6.403940000000001|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-11 00:00:00|||6.65024|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-12 00:00:00|||10.59113|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-13 00:00:00|||10.59113|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-14 00:00:00|||13.300490000000002|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-15 00:00:00|||14.285709999999998|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-16 00:00:00|||10.34482|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-17 00:00:00|||6.65024|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-18 00:00:00|||4.18719|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-19 00:00:00|||6.403940000000001|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-20 00:00:00|||6.15763|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-21 00:00:00|||5.91133|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-22 00:00:00|||8.37438|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-23 00:00:00|||13.05418|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-24 00:00:00|||14.532010000000001|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-25 00:00:00|||5.17241|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-26 00:00:00|||13.793099999999999|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-27 00:00:00|||14.532010000000001|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-28 00:00:00|||19.21182|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-29 00:00:00|||16.99507|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-09-30 00:00:00|||14.285709999999998|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-01 00:00:00|||12.56157|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-02 00:00:00|||10.09852|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-03 00:00:00|||11.82266|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-04 00:00:00|||9.60591|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-05 00:00:00|||14.532010000000001|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-06 00:00:00|||12.807880000000003|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-07 00:00:00|||9.60591|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-08 00:00:00|||9.1133|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-09 00:00:00|||11.82266|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-10 00:00:00|||11.08374|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-11 00:00:00|||11.08374|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-12 00:00:00|||18.2266|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-13 00:00:00|||11.82266|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-14 00:00:00|||27.3399|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-15 00:00:00|||39.40886|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-16 00:00:00|||17.24137|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-17 00:00:00|||25.12315|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-18 00:00:00|||17.24137|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-19 00:00:00|||18.71921|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-20 00:00:00|||18.71921|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-21 00:00:00|||14.285709999999998|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-22 00:00:00|||11.33004|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-23 00:00:00|||8.62068|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-24 00:00:00|||19.21182|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-25 00:00:00|||58.866989999999994|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-26 00:00:00|||35.96059|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-27 00:00:00|||28.32512|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-28 00:00:00|||22.9064|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-29 00:00:00|||16.99507|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-30 00:00:00|||14.77832|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-10-31 00:00:00|||14.285709999999998|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-01 00:00:00|||32.51231|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-02 00:00:00|||21.18226|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-03 00:00:00|||16.74876|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-04 00:00:00|||18.2266|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-05 00:00:00|||9.85221|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-06 00:00:00|||10.59113|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-07 00:00:00|||9.85221|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-08 00:00:00|||15.51724|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-09 00:00:00|||14.285709999999998|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-10 00:00:00|||10.83743|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-11 00:00:00|||9.3596|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-12 00:00:00|||8.12807|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-13 00:00:00|||6.15763|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-14 00:00:00|||7.635459999999999|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-15 00:00:00|||13.54679|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-16 00:00:00|||9.85221|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-17 00:00:00|||18.71921|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-18 00:00:00|||23.64532|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-19 00:00:00|||12.31527|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-20 00:00:00|||7.88177|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-21 00:00:00|||10.59113|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-22 00:00:00|||11.08374|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-23 00:00:00|||13.793099999999999|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-24 00:00:00|||10.83743|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-25 00:00:00|||51.477830000000004|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-26 00:00:00|||24.13793|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-27 00:00:00|||16.50246|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-28 00:00:00|||11.08374|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-29 00:00:00|||18.71921|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-11-30 00:00:00|||19.21182|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-01 00:00:00|||25.615760000000005|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-02 00:00:00|||22.9064|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-03 00:00:00|||12.31527|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-04 00:00:00|||9.85221|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-05 00:00:00|||10.09852|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-06 00:00:00|||17.98029|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-07 00:00:00|||16.25615|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-08 00:00:00|||18.96551|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-09 00:00:00|||11.08374|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-10 00:00:00|||10.59113|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-11 00:00:00|||10.83743|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-12 00:00:00|||13.793099999999999|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-13 00:00:00|||12.807880000000003|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-14 00:00:00|||13.54679|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-15 00:00:00|||10.34482|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-16 00:00:00|||9.1133|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-17 00:00:00|||9.3596|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-18 00:00:00|||5.66502|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-19 00:00:00|||9.85221|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-20 00:00:00|||14.77832|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-21 00:00:00|||9.85221|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-22 00:00:00|||9.60591|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-23 00:00:00|||21.92118|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-24 00:00:00|||13.05418|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-25 00:00:00|||9.60591|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-26 00:00:00|||9.60591|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-27 00:00:00|||15.76354|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-28 00:00:00|||24.87684|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-29 00:00:00|||28.81773|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-30 00:00:00|||16.00985|||
2024-03-21|||일별급상승|||3기신도시본청약|||2021-12-31 00:00:00|||14.039400000000002|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-01 00:00:00|||12.56157|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-02 00:00:00|||13.793099999999999|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-03 00:00:00|||19.70443|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-04 00:00:00|||18.2266|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-05 00:00:00|||18.2266|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-06 00:00:00|||16.74876|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-07 00:00:00|||18.4729|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-08 00:00:00|||17.24137|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-09 00:00:00|||18.71921|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-10 00:00:00|||41.37931|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-11 00:00:00|||29.80295|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-12 00:00:00|||20.44334|||
2024-03-21|||일별급상승|||3기신도시본청약|||2022-01-13 00:00:00|||20.44334|||
