기준일자|||유형|||연관검색어|||검색일자|||검색량|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-03-30 00:00:00|||41.880334346991845|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-04-06 00:00:00|||36.92305909217125|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-04-13 00:00:00|||65.81196587128352|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-04-20 00:00:00|||47.1794686367689|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-04-27 00:00:00|||55.21366953103794|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-05-04 00:00:00|||46.837595721466705|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-05-11 00:00:00|||48.88888873466282|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-05-18 00:00:00|||60.17092396533993|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-05-25 00:00:00|||59.48717119456267|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-06-01 00:00:00|||51.623920638290464|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-06-08 00:00:00|||51.79485709594156|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-06-15 00:00:00|||61.19656353176512|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-06-22 00:00:00|||69.05982796838306|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-06-29 00:00:00|||69.91451719681143|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-07-06 00:00:00|||57.094012206237224|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-07-13 00:00:00|||57.606828519363376|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-07-20 00:00:00|||92.6495726970268|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-07-27 00:00:00|||77.77778163342936|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-08-03 00:00:00|||66.15384572675859|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-08-10 00:00:00|||43.07691037106813|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-08-17 00:00:00|||37.77775526077248|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-08-24 00:00:00|||51.2820407828154|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-08-31 00:00:00|||36.58118617686905|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-09-07 00:00:00|||35.55555355061672|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-09-14 00:00:00|||35.213652874623065|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-09-21 00:00:00|||39.4871753586664|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-09-28 00:00:00|||44.44442979296839|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-10-05 00:00:00|||67.17948529318377|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-10-12 00:00:00|||73.50426608955888|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-10-19 00:00:00|||67.00854189535981|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-10-26 00:00:00|||48.888881794489954|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-11-02 00:00:00|||74.18802580050902|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-11-09 00:00:00|||47.521355432416826|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-11-16 00:00:00|||63.93161625591137|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-11-23 00:00:00|||59.9999944478617|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-11-30 00:00:00|||45.470069359393584|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-12-07 00:00:00|||38.461528852068334|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-12-14 00:00:00|||48.034171745543|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-12-21 00:00:00|||45.64101969739041|||
2024-03-21|||주별급상승|||3기신도시본청약|||2022-12-28 00:00:00|||39.82904133379573|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-01-04 00:00:00|||48.03417868571586|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-01-11 00:00:00|||58.11964483248955|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-01-18 00:00:00|||36.068369863742895|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-01-25 00:00:00|||25.470066583324442|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-02-01 00:00:00|||47.86324222806476|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-02-08 00:00:00|||50.08547169891197|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-02-15 00:00:00|||47.00853911929067|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-02-22 00:00:00|||48.37605160101806|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-03-01 00:00:00|||35.897433406091785|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-03-08 00:00:00|||39.14528162284561|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-03-15 00:00:00|||38.461528852068334|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-03-22 00:00:00|||34.529907044018664|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-03-29 00:00:00|||40.1709211892708|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-04-05 00:00:00|||38.461528852068334|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-04-12 00:00:00|||60.68374721863897|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-04-19 00:00:00|||53.50427025366261|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-04-26 00:00:00|||53.50426331348975|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-05-03 00:00:00|||57.606828519363376|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-05-10 00:00:00|||64.61537596686149|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-05-17 00:00:00|||60.17092396533994|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-05-24 00:00:00|||59.82905799021061|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-05-31 00:00:00|||63.76067979826028|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-06-07 00:00:00|||79.65811042828292|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-06-14 00:00:00|||73.84615982537969|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-06-21 00:00:00|||51.2820407828154|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-06-28 00:00:00|||45.12819644409139|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-07-05 00:00:00|||31.62391786222132|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-07-12 00:00:00|||48.546994998842024|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-07-19 00:00:00|||38.11964205642042|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-07-26 00:00:00|||46.49571586599164|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-08-02 00:00:00|||55.897422301815205|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-08-09 00:00:00|||36.58119311704191|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-08-16 00:00:00|||38.29058545424437|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-08-23 00:00:00|||38.29058545424438|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-08-30 00:00:00|||43.93160653966937|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-09-06 00:00:00|||41.880334346991845|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-09-13 00:00:00|||34.87177995932086|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-09-20 00:00:00|||42.22220726229404|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-09-27 00:00:00|||76.06837541588118|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-10-04 00:00:00|||55.55554938651299|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-10-11 00:00:00|||67.35042869100775|||
2024-03-21|||주별급상승|||3기신도시본청약|||2023-10-18 00:00:00|||64.78631936468545|||
