기준일자,유형,연관검색어,검색키워드,검색량,지표,뉴스제목,뉴스링크,활동성,구글검색어,네이버검색어,상승월
2024-01-09,일별 급상승,베트남시간,달러환율,73800.0,30.98%,"독도 사랑  베트남  아이의 성장터, 국내 유일 '이주아동 어린이집'의 행복한 폐...",https://www.hankookilbo.com/News/Read/A2023122618260000038?did=NA,57.9%, ,환율, 
2024-01-09,일별 급상승,베트남시간,달러환율,73800.0,30.98%,"코넥시오에이치, 데이터 수집·분석 기반 대안신용평가 솔루션 확대 공급…해...",https://www.etnews.com/20240109000025,57.9%, ,삼성전자주가, 
2024-01-09,일별 급상승,베트남시간,달러환율,73800.0,30.98%,[Who Is ?] 조원태 한진그룹 회장 겸 대한항공 대표이사,https://www.businesspost.co.kr/BP?command=article_view&num=338651,57.9%, ,엔화환율, 
2024-01-09,일별 급상승,베트남시간,달러환율,73800.0,30.98%,"AI 비서 넣은 차…글로벌 완성차, 모빌리티 신기술 공개[CES 현장]",https://www.news1.kr/articles/5284131,57.9%, ,엔화, 
2024-01-09,일별 급상승,베트남시간,달러환율,73800.0,30.98%,"한국양봉농협, '2024년 조합사업 운영공개 및 대의원 선거' 실시",http://www.aflnews.co.kr/news/articleView.html?idxno=262683,57.9%, ,미국증시, 
2024-01-09,일별 급상승,베트남시간,달러환율,73800.0,30.98%,"“조연, 단역 상관없다…온 몸 바쳐 아시안컵 우승”…MVP 김영권의 백의종군...",https://www.sportsseoul.com/news/read/1387939?ref=naver,57.9%, ,달러환율, 
2024-01-09,일별 급상승,베트남시간,달러환율,73800.0,30.98%,"SON, PL 사무국의 역대 최고 韓 투표서 압도적 1위 질주...박지성 제쳤다",http://www.osen.co.kr/article/G1112252801,57.9%, ,미국환율, 
2024-01-09,일별 급상승,베트남시간,달러환율,73800.0,30.98%,""" 베트남 , IT산업 미래 먹거리로 점찍어…교육은 한국 6년 전 수준""[세계의 SW...",https://it.chosun.com/news/articleView.html?idxno=2023092107922,57.9%, ,환율계산기, 
2024-01-09,일별 급상승,베트남시간,달러환율,73800.0,30.98%,"한국계 창작자들 뭉친 ‘성난 사람들’, 美골든글로브 3관왕 쾌거",https://sports.donga.com/article/all/20240108/122954697/4,57.9%, ,일본환율, 
2024-01-09,일별 급상승,베트남시간,달러환율,73800.0,30.98%,'골든보이' 얻은 韓축구…'가짜 금메달의 저주' 풀까,http://www.newsis.com/view/?id=NISX20240105_0002582253&cID=10503&pID=10500,57.9%, ,달러, 
2024-01-09,일별 급상승,환전계산기,달러환율,59710.0,12.37%,환율  환전  정보 1월 8일,https://www.bntnews.co.kr/article/view/bnt202401080024,9.9%, ,환율, 
2024-01-09,일별 급상승,환전계산기,달러환율,59710.0,12.37%,환율  환전  정보 1월 6일,https://www.bntnews.co.kr/article/view/bnt202401060016,9.9%, ,삼성전자주가, 
2024-01-09,일별 급상승,환전계산기,달러환율,59710.0,12.37%,"[금융가 머니팁] 하나銀, '청룡의 해, 여의주 금리우대쿠폰' 이벤트 外",https://dealsite.co.kr/articles/115953,9.9%, ,엔화환율, 
2024-01-09,일별 급상승,환전계산기,달러환율,59710.0,12.37%,환율  환전  정보 1월 5일,https://www.bntnews.co.kr/article/view/bnt202401050022,9.9%, ,엔화, 
2024-01-09,일별 급상승,환전계산기,달러환율,59710.0,12.37%,"네이버페이, 주담대 대환 출시 예고…10개 금융사와 제휴 外 카카오·토스뱅크...",http://www.kukinews.com/newsView/kuk202401050027,9.9%, ,미국증시, 
2024-01-09,일별 급상승,환전계산기,달러환율,59710.0,12.37%,"토스뱅크 ,한투증권과 손잡고 '해외 채권' 서비스 선보여",https://www.thekpm.com/news/articleView.html?idxno=186570,9.9%, ,달러환율, 
2024-01-09,일별 급상승,환전계산기,달러환율,59710.0,12.37%,"토스뱅크, '목돈 굴리기'에 '해외 채권' 서비스 출시",https://www.kfenews.co.kr/news/articleView.html?idxno=615804,9.9%, ,미국환율, 
2024-01-09,일별 급상승,환전계산기,달러환율,59710.0,12.37%,토스뱅크 '목돈 굴리기'서 한국투자증권 '해외 채권' 서비스 출시,https://www.newscj.com/news/articleView.html?idxno=3097227,9.9%, ,환율계산기, 
2024-01-09,일별 급상승,환전계산기,달러환율,59710.0,12.37%,토스뱅크 '목돈 굴리기'에 한국투자증권 '해외 채권' 서비스 출시,https://www.polinews.co.kr/news/articleView.html?idxno=629948,9.9%, ,일본환율, 
2024-01-09,일별 급상승,환전계산기,달러환율,59710.0,12.37%,"토스뱅크, '목돈 굴리기'에서 한국투자증권 '해외 채권' 서비스 출시",https://www.lcnews.co.kr/news/articleView.html?idxno=66951,9.9%, ,달러, 
2024-01-09,일별 급상승,베트남환전,달러환율,32900.0,19.08%,"기재부, 아세안 수출입대금 원화결제 하반기 시범사업",https://view.asiae.co.kr/article/2024010908040460333,95.3%, ,환율, 
2024-01-09,일별 급상승,베트남환전,달러환율,32900.0,19.08%,동남아 수출입대금 원화로 결제,https://www.mk.co.kr/article/10916482,95.3%, ,삼성전자주가, 
2024-01-09,일별 급상승,베트남환전,달러환율,32900.0,19.08%,아세안 일부 국가와 수출입 대금 원화로 결제 가능해진다,https://www.donga.com/news/Economy/article/all/20240108/122955181/1,95.3%, ,엔화환율, 
2024-01-09,일별 급상승,베트남환전,달러환율,32900.0,19.08%,기업들 달러  환전  필요없다…아세안 수출입대금 '원화로 결제',https://www.hankyung.com/article/2024010899291,95.3%, ,엔화, 
2024-01-09,일별 급상승,베트남환전,달러환율,32900.0,19.08%,"[카드업계동향]-① 2024년 국내 카드사, 해외 진출에 '적극'...""실적 개선 돌...",http://www.lkp.news/news/articleView.html?idxno=42036,95.3%, ,미국증시, 
2024-01-09,일별 급상승,베트남환전,달러환율,32900.0,19.08%,환율  환전  정보 1월 8일,https://www.bntnews.co.kr/article/view/bnt202401080024,95.3%, ,달러환율, 
2024-01-09,일별 급상승,베트남환전,달러환율,32900.0,19.08%,환율  환전  정보 1월 6일,https://www.bntnews.co.kr/article/view/bnt202401060016,95.3%, ,미국환율, 
2024-01-09,일별 급상승,베트남환전,달러환율,32900.0,19.08%,"""돈 몰리는 신흥국 어디?"" 인도· 베트남 ·멕시코 뜬다[기똥찬 재테크]",http://www.fnnews.com/news/202401051634294513,95.3%, ,환율계산기, 
2024-01-09,일별 급상승,베트남환전,달러환율,32900.0,19.08%,환율  환전  정보 1월 5일,https://www.bntnews.co.kr/article/view/bnt202401050022,95.3%, ,일본환율, 
2024-01-09,일별 급상승,베트남환전,달러환율,32900.0,19.08%,"함영주 하나금융 회장, 신년사에서 레드우드·트래블로그 언급한 이유 있다",http://www.insightkorea.co.kr/news/articleView.html?idxno=126207,95.3%, ,달러, 
2024-01-09,일별 급상승,비트코인ETF,"ETF, 개인연금, 퇴직연금",152300.0,248.96%,[특징주]  비트코인  6000만원 재돌파… 관련주 급등,https://biz.chosun.com/stock/stock_general/2024/01/09/HRGEFQRLBVFO7CNFEHMGORUAFU/?utm_source=naver&utm_medium=original&utm_campaign=biz,61.2%, ,미국증시, 
2024-01-09,일별 급상승,비트코인ETF,"ETF, 개인연금, 퇴직연금",152300.0,248.96%, 비트코인  6300만원 돌파에… 코인  관련주 강세[핫스탁],http://www.newsis.com/view/?id=NISX20240109_0002585502&cID=10403&pID=15000,61.2%, ,테슬라주가, 
2024-01-09,일별 급상승,비트코인ETF,"ETF, 개인연금, 퇴직연금",152300.0,248.96%,"'현물 ETF ' 기대감… 비트코인 , 25개월 만에 6300만원 넘어",https://biz.sbs.co.kr/article_hub/20000151979?division=NAVER,61.2%, ,나스닥선물, 
2024-01-09,일별 급상승,비트코인ETF,"ETF, 개인연금, 퇴직연금",152300.0,248.96%,[특징주]  비트코인  6000만원 돌파에 관련주도 강세,https://www.ekn.kr/web/view.php?key=20240109010002415,61.2%, ,나스닥, 
2024-01-09,일별 급상승,비트코인ETF,"ETF, 개인연금, 퇴직연금",152300.0,248.96%,[크립토 브리핑] 현물  ETF  승인 임박했나... 비트코인  6% '껑충',https://www.techm.kr/news/articleView.html?idxno=118735,61.2%, ,유럽증시, 
2024-01-09,일별 급상승,비트코인ETF,"ETF, 개인연금, 퇴직연금",152300.0,248.96%," 비트코인 , 4만7천 달러 돌파… ETF  승인 기대감 ↑",https://www.newsway.co.kr/news/view?ud=2024010909193252107,61.2%, ,나스닥종합, 
2024-01-09,일별 급상승,비트코인ETF,"ETF, 개인연금, 퇴직연금",152300.0,248.96%," 비트코인 , 7% 이상 급등에 4만7천달러 웃돌아…""현물  ETF  승인 확신""",https://news.einfomax.co.kr/news/articleView.html?idxno=4294123,61.2%, ,연말정산, 
2024-01-09,일별 급상승,비트코인ETF,"ETF, 개인연금, 퇴직연금",152300.0,248.96%," 비트코인 , 4만7000달러 돌파…21개월來 최고가",http://www.edaily.co.kr/news/newspath.asp?newsid=01892566638756080,61.2%, ,유로환율, 
2024-01-09,일별 급상승,비트코인ETF,"ETF, 개인연금, 퇴직연금",152300.0,248.96%, 비트코인  6300만원 돌파…관련 株도 급등,http://news.mt.co.kr/mtview.php?no=2024010909120544880,61.2%, ,다우지수, 
2024-01-09,일별 급상승,비트코인ETF,"ETF, 개인연금, 퇴직연금",152300.0,248.96%,[토큰포스트 브리핑] BTC 현물  ETF  S-1 수정본 제출사 10곳...운용 수수료 최...,https://www.tokenpost.kr/article-159384,61.2%, ,증권, 
2024-01-09,일별 급상승,에어비앤비사업,ETF,7970.0,11.43%,"트리플라, 동남아시아 및 중화권 호텔 솔루션 회사 인수합병…아시아  사업  확...",https://platum.kr/archives/220775,26.1%, ,미국증시, 
2024-01-09,일별 급상승,에어비앤비사업,ETF,7970.0,11.43%,"부동산 벤처, 2024년 생존이 우선인 이유 [더 머니이스트-심형석의 부동산정석...",https://www.hankyung.com/article/202401042467Q,26.1%, ,테슬라주가, 
2024-01-09,일별 급상승,에어비앤비사업,ETF,7970.0,11.43%,"20억달러 스타트업, 연초부터 '휘청'…이 와중에 AI는 '뭉칫돈'",http://news.mt.co.kr/mtview.php?no=2024010516581758056,26.1%, ,나스닥선물, 
2024-01-09,일별 급상승,에어비앤비사업,ETF,7970.0,11.43%,강원 동계 청소년올림픽에 '올림픽급 글로벌 후원' 쏟아져,https://www.news1.kr/articles/5281907,26.1%, ,나스닥, 
2024-01-09,일별 급상승,에어비앤비사업,ETF,7970.0,11.43%,‘스타트업 학교’ 자처… 운영·마케팅·해외 진출도 지원,https://www.chosun.com/economy/tech_it/2024/01/04/5GOWEGZ7IJFN5LLCBJXBBH5N2M/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,26.1%, ,유럽증시, 
2024-01-09,일별 급상승,에어비앤비사업,ETF,7970.0,11.43%,‘펫 바라지’ 를 아시나요... 비만관리에  에어비앤비 까지,https://www.chosun.com/economy/industry-company/2024/01/04/DH3FAZKZTNDONN7MJW7XK5VWIA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,26.1%, ,나스닥종합, 
2024-01-09,일별 급상승,에어비앤비사업,ETF,7970.0,11.43%,"비지토(Visito) 대표 임성준 ② / 변화무쌍한 시대, 창업아이템을 고르는 기준",http://topclass.chosun.com/news/articleView.html?idxno=32630,26.1%, ,연말정산, 
2024-01-09,일별 급상승,에어비앤비사업,ETF,7970.0,11.43%,"《퍼스널 잡 메이커》 작가 이현정 ① / 변화의 시대, 나를 아는 것이 시작",http://topclass.chosun.com/news/articleView.html?idxno=32625,26.1%, ,유로환율, 
2024-01-09,일별 급상승,에어비앤비사업,ETF,7970.0,11.43%,"""한 층에  에어비앤비  숙소 1개면 다행, 2~3개인 곳 있어""…불법 공유숙박에 시...",https://www.bizhankook.com/article/26879,26.1%, ,다우지수, 
2024-01-09,일별 급상승,에어비앤비사업,ETF,7970.0,11.43%,"美 의료용 로봇 관련주 약세…韓 의료 AI 테마주에 기관은 뷰노 '매수' 루닛,...",https://www.thekpm.com/news/articleView.html?idxno=186039,26.1%, ,증권, 
2024-01-09,일별 급상승,1억투자,"적립식펀드, 퇴직연금, CMA통장, 신탁, 돈버는앱",2550.0,60.76%,"골프 전설 타이거 우즈, 나이키와 27년 동행 '마침표'",https://www.hankyung.com/article/202401090479i,5.3%, ,나스닥, 
2024-01-09,일별 급상승,1억투자,"적립식펀드, 퇴직연금, CMA통장, 신탁, 돈버는앱",2550.0,60.76%,"""금리 탓"" 美 비상장·소기업 파산, 250% '껑충'",https://view.asiae.co.kr/article/2024010909134799265,5.3%, ,유럽증시, 
2024-01-09,일별 급상승,1억투자,"적립식펀드, 퇴직연금, CMA통장, 신탁, 돈버는앱",2550.0,60.76%,"유진 투자 증권, 최대 4만원 신규혜택 '새해맞이 이벤트' 진행",https://www.pressman.kr/news/articleView.html?idxno=76553,5.3%, ,다우지수, 
2024-01-09,일별 급상승,1억투자,"적립식펀드, 퇴직연금, CMA통장, 신탁, 돈버는앱",2550.0,60.76%,"유진 투자 증권, 새해맞이 국내주식 이벤트…최대 4만원 혜택",https://www.news2day.co.kr/article/20240109500036,5.3%, ,증권, 
2024-01-09,일별 급상승,1억투자,"적립식펀드, 퇴직연금, CMA통장, 신탁, 돈버는앱",2550.0,60.76%,"‘최대 4만원 혜택’... 유진 투자 증권, 새해맞이 이벤트 진행",http://www.fnnews.com/news/202401090904296616,5.3%, ,코스닥, 
2024-01-09,일별 급상승,1억투자,"적립식펀드, 퇴직연금, CMA통장, 신탁, 돈버는앱",2550.0,60.76%,"불펜에 FA만 4명, 삼성 70억+@  투자 로 일어서나…ERA 꼴찌 아픔 잊는다",https://www.spotvnews.co.kr/news/articleView.html?idxno=652186,5.3%, ,주식시세, 
2024-01-09,일별 급상승,1억투자,"적립식펀드, 퇴직연금, CMA통장, 신탁, 돈버는앱",2550.0,60.76%,"유진 투자 증권, 최대 4만원 신규혜택 '새해맞이 이벤트'",http://www.m-i.kr/news/articleView.html?idxno=1082629,5.3%, ,뉴욕증시, 
2024-01-09,일별 급상승,1억투자,"적립식펀드, 퇴직연금, CMA통장, 신탁, 돈버는앱",2550.0,60.76%,"유진 투자 증권, 온라인 신규 개설 '새해맞이 이벤트’ 진행",http://www.edaily.co.kr/news/newspath.asp?newsid=01646566638756080,5.3%, ,S&P500, 
2024-01-09,일별 급상승,1억투자,"적립식펀드, 퇴직연금, CMA통장, 신탁, 돈버는앱",2550.0,60.76%,"동부건설, 용인 센트레빌 그리니에 분양 중...""공사 끝나 원하는 날짜에 입주...",https://www.smarttoday.co.kr/news/articleView.html?idxno=41349,5.3%, ,나스닥지수, 
2024-01-09,일별 급상승,1억투자,"적립식펀드, 퇴직연금, CMA통장, 신탁, 돈버는앱",2550.0,60.76%,"'골프 황제' 타이거 우즈, 나이키와의 27년 동행 마무리",https://www.hankookilbo.com/News/Read/A2024010908320000993?did=NA,5.3%, ,공모주, 
2024-01-09,일별 급상승,부수입,미술품,2850.0,308.08%,“자투리 땅 활용해서 월 200만원”…공간 대여 사업 열풍,http://news.heraldcorp.com/view.php?ud=20240109000144,84.3%, ,박물관, 
2024-01-09,일별 급상승,부수입,미술품,2850.0,308.08%,"""월급 빼고 연 2000만원 더 벌어요""…그런데 직장인 추가 건보료 내라고요?",https://www.sedaily.com/NewsView/2D40KZ1D5E,84.3%, ,VR, 
2024-01-09,일별 급상승,부수입,미술품,2850.0,308.08%,“회사는 취미”… 부수입 으로 年 2000만원 버는 직장인 60만명 ↑,https://economist.co.kr/article/view/ecn202401080043,84.3%, ,재테크, 
2024-01-09,일별 급상승,부수입,미술품,2850.0,308.08%,월급 외  부수입  年 2000만원 넘는 직장인 60만 돌파,http://www.segye.com/newsView/20240108514015?OutUrl=naver,84.3%, ,큐레이터, 
2024-01-09,일별 급상승,부수입,미술품,2850.0,308.08%,경제 '파이프라인'(신종  부수입 원) 인기몰이,http://www.domin.co.kr/news/articleView.html?idxno=1453687,84.3%, ,미술전시회, 
2024-01-09,일별 급상승,부수입,미술품,2850.0,308.08%,"""직장은 취미일뿐""...월급 뺀 ` 부수입 ` 월 5600만원 넘는 4100명",https://www.dt.co.kr/contents.html?article_no=2024010802109919607003&ref=naver,84.3%, ,투자, 
2024-01-09,일별 급상승,부수입,미술품,2850.0,308.08%,건보료 추가 납부 직장인 60만명 ... 전체 직장 가입자 3%,http://www.queen.co.kr/news/articleView.html?idxno=403649,84.3%, ,문구사이트, 
2024-01-09,일별 급상승,부수입,미술품,2850.0,308.08%,회사 월급 제외하고 '주식·건물임대'로 연 2000만원 넘게 직장인 60만명 넘었...,https://www.insight.co.kr/news/459313,84.3%, ,유화그리기세트, 
2024-01-09,일별 급상승,부수입,미술품,2850.0,308.08%,"""월급 빼고 ' 부수입 ' 연 2000만원 넘는 직장인 60만명""",https://www.news1.kr/articles/5283798,84.3%, ,그림액자, 
2024-01-09,일별 급상승,부수입,미술품,2850.0,308.08%,월급 뺀 ‘ 부수입 ’만 年 2000만원 훌쩍… 고소득 직장인 ‘60만명’,http://www.segye.com/newsView/20240108512271?OutUrl=naver,84.3%, ,인테리어액자, 
2024-01-09,일별 급상승,아파트실거래가조회,아파트청약,84000.0,24.04%,[우리동네 명사들] ‘천둥 호랑이’ 권인하 시원한 한강뷰 스위트 홈,https://www.skyedaily.com/news/news_view.html?ID=217520,52.0%, ,부동산, 
2024-01-09,일별 급상승,아파트실거래가조회,아파트청약,84000.0,24.04%,HUG 보증 깐깐해지자 불안한 세입자들... “안전한 빌라 전세 구하기 더 어려...,https://biz.chosun.com/real_estate/real_estate_general/2024/01/06/XPJIXC7ITBG6FMKMMMDTZTXRWY/?utm_source=naver&utm_medium=original&utm_campaign=biz,52.0%, ,청약홈, 
2024-01-09,일별 급상승,아파트실거래가조회,아파트청약,84000.0,24.04%,깐깐해진 HUG 보증 기준에… ‘올해 만기’ 빌라 전세 66%는 ‘가입 불가’,https://www.khan.co.kr/economy/real_estate/article/202401021129021,52.0%, ,스타필드수원, 
2024-01-09,일별 급상승,아파트실거래가조회,아파트청약,84000.0,24.04%,"부산의 리치벨트 '해운대', 100억, 200억 초고가 하이엔드 단지 공급",https://www.getnews.co.kr/news/articleView.html?idxno=654708,52.0%, ,아파트실거래가조회, 
2024-01-09,일별 급상승,아파트실거래가조회,아파트청약,84000.0,24.04%,"노·도·강  아파트  매매수급지수, 8개월 만에 80선 붕괴",http://news.tf.co.kr/read/economy/2063715.htm,52.0%, ,청약, 
2024-01-09,일별 급상승,아파트실거래가조회,아파트청약,84000.0,24.04%,[국세 예규] 국세기본법상 가산세 감면 '정당한 사유' 여부...'사실판단 할 사...,http://www.intn.co.kr/news/articleView.html?idxno=2032751,52.0%, ,주택청약, 
2024-01-09,일별 급상승,아파트실거래가조회,아파트청약,84000.0,24.04%,"고금리 영향에 전세 선호 줄었지만 … 올해 강원 평균 전세보증금 2,000만원 ...",https://www.kwnews.co.kr/page/view/2023121210034459124,52.0%, ,아파트, 
2024-01-09,일별 급상승,아파트실거래가조회,아파트청약,84000.0,24.04%,"12월 1주차 전국 부동산 시세,  아파트  매매·전세 가격 '매매가 하락, 전세가...",https://www.bntnews.co.kr/article/view/bnt202312120016,52.0%, ,천안아산역, 
2024-01-09,일별 급상승,아파트실거래가조회,아파트청약,84000.0,24.04%,"분양권, 세금 1원도 안 내고 증여하는 방법 있다[도와줘요 부동산세금]",https://www.sedaily.com/NewsView/29YG0Q16GW,52.0%, ,아파트매매, 
2024-01-09,일별 급상승,아파트실거래가조회,아파트청약,84000.0,24.04%,"GS건설, 청계리버뷰자이 분양일정 돌입",https://www.smarttoday.co.kr/news/articleView.html?idxno=39294,52.0%, ,전세, 
2024-01-09,일별 급상승,쿠자,리워드,3730.0,136.42%,"지난해, 관객들이 선택한 최애 공연은? [박지현의 아트차트]",http://www.fnnews.com/news/202401011709045240,1.2%, ,알바, 
2024-01-09,일별 급상승,쿠자,리워드,3730.0,136.42%,물 만난 태양의 서커스 ‘루치아’...‘300억 신화’ 공연의 문 열렸다,http://news.heraldcorp.com/view.php?ud=20231220000457,1.2%, ,몸값, 
2024-01-09,일별 급상승,쿠자,리워드,3730.0,136.42%,공연에 쓴 물만 1만 ℓ…‘300억 신화’ 괴물 서커스 ‘루치아’,http://news.heraldcorp.com/view.php?ud=20231218000595,1.2%, ,데이터라벨링, 
2024-01-09,일별 급상승,쿠자,리워드,3730.0,136.42%,[비바100] ‘태양의 서커스 루치아’ 미카엘과 미키타 “서커스는 살아 움직이...,https://www.viva100.com/main/view.php?key=20231207010001856,1.2%, ,부업, 
2024-01-09,일별 급상승,쿠자,리워드,3730.0,136.42%,"태양의서커스 '루치아', 매출액 300억 돌파...역대 최단기, 최대 기록",https://www.mhns.co.kr/news/articleView.html?idxno=568202,1.2%, ,앱테크, 
2024-01-09,일별 급상승,쿠자,리워드,3730.0,136.42%,태양의서커스 '루치아' 서울·부산 매출 300억 돌파…역대 최대,http://www.newsis.com/view/?id=NISX20231207_0002549233&cID=10701&pID=10700,1.2%, ,알디콤, 
2024-01-09,일별 급상승,쿠자,리워드,3730.0,136.42%,"물·빛·라틴 음악…태양의 서커스 '루치아', 여기가 멕시코구나 [리뷰]",https://www.hankyung.com/article/202312029277H,1.2%, ,산티아고순례길, 
2024-01-09,일별 급상승,쿠자,리워드,3730.0,136.42%,"제5회 법계문학상 당선작, 혜월 스님의 '구마라습'",http://www.beopbo.com/news/articleView.html?idxno=319474,1.2%, ,재택부업, 
2024-01-09,일별 급상승,쿠자,리워드,3730.0,136.42%,[현장영상] 당나귀 타고 돌아본 가자지구…“이젠 차 대신 당나귀가 필수”,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7831522&ref=A,1.2%, ,알바사이트, 
2024-01-09,일별 급상승,쿠자,리워드,3730.0,136.42%,물 만난 태양의 서커스 '루치아'…미지의 세계 문을 열다,http://www.edaily.co.kr/news/newspath.asp?newsid=01685926635809656,1.2%, ,펀딩, 
2024-01-09,일별 급상승,공항라운지카드,캐시백,12960.0,10.15%," 카드 고릴라, 올해 신용 카드  키워드 'VALUE' 제시..'가성비'&'가치소비' 트렌드...",http://www.tournews21.com/news/articleView.html?idxno=65528,96.0%, ,농협카드, 
2024-01-09,일별 급상승,공항라운지카드,캐시백,12960.0,10.15%," 카드 고릴라, 2024년 신용 카드  키워드 'V·A·L·U·E' 선정",https://www.upinews.kr/newsView/1065600191969661,96.0%, ,신용카드, 
2024-01-09,일별 급상승,공항라운지카드,캐시백,12960.0,10.15%,"[ 카드 업계동향]-① 2024년 국내  카드 사, 해외 진출에 '적극'...""실적 개선 돌...",http://www.lkp.news/news/articleView.html?idxno=42036,96.0%, ,하이패스카드, 
2024-01-09,일별 급상승,공항라운지카드,캐시백,12960.0,10.15%,2024년 신용 카드  키워드 ‘VALUE’…키워드별 1위  카드 는,https://wemakenews.co.kr/news/view.php?no=17856,96.0%, ,신용카드추천, 
2024-01-09,일별 급상승,공항라운지카드,캐시백,12960.0,10.15%,"""올해 신용 카드  키워드는 가성비·가치소비""",https://www.ekn.kr/web/view.php?key=20240108010002171,96.0%, ,스타벅스카드, 
2024-01-09,일별 급상승,공항라운지카드,캐시백,12960.0,10.15%,올해 신용 카드  키워드는 'VALUE(가치)'...항목별 1위  카드 는?,http://www.joseilbo.com/news/news_read.php?uid=507038&class=18&grp=,96.0%, ,카드, 
2024-01-09,일별 급상승,공항라운지카드,캐시백,12960.0,10.15%,2024년 신용 카드  키워드는 '가치'...항목별 1위  카드 는?,https://www.fetv.co.kr/news/article.html?no=156477,96.0%, ,체크카드추천, 
2024-01-09,일별 급상승,공항라운지카드,캐시백,12960.0,10.15%," 카드 고릴라, 2024년 신용 카드  키워드 ‘VALUE’ 선정",https://idsn.co.kr/news/view/1065585696535556,96.0%, ,네이버페이신용카드, 
2024-01-09,일별 급상승,공항라운지카드,캐시백,12960.0,10.15%," 카드 고릴라, 2024년 신용 카드  키워드 ‘가치’ 선정",http://www.globalepic.co.kr/view.php?ud=202401081220253366fc97261ce2_29,96.0%, ,신한더모아카드, 
2024-01-09,일별 급상승,공항라운지카드,캐시백,12960.0,10.15%,"""교통부터 무조건""…2024년 새해 신용 카드  키워드 '가치'",https://www.news1.kr/articles/5283092,96.0%, ,더모아카드, 
2024-01-09,일별 급상승,블로그수익화,돈버는앱,2150.0,44.86%,AI 활용 콘텐츠 제작 '챗 크리에이터' 인기몰이,https://www.cwn.kr/news/articleView.html?idxno=22231,96.2%, ,나스닥선물, 
2024-01-09,일별 급상승,블로그수익화,돈버는앱,2150.0,44.86%,'숏폼' 전성시대…생성AI 활용한 '챗 크리에이터' 뜬다,http://www.newsis.com/view/?id=NISX20240104_0002581647&cID=13006&pID=13100,96.2%, ,전기자전거, 
2024-01-09,일별 급상승,블로그수익화,돈버는앱,2150.0,44.86%,"[CEO톺아보기] 실적 선방 이끈 김대환 삼성카드 대표...새해 키워드, '리스크...",http://www.lkp.news/news/articleView.html?idxno=41856,96.2%, ,구글애드센스, 
2024-01-09,일별 급상승,블로그수익화,돈버는앱,2150.0,44.86%,"""금리인하 성장주 빛보나""…네카오 반등 시작하나",http://www.newsis.com/view/?id=NISX20240103_0002579309&cID=15001&pID=15000,96.2%, ,부업, 
2024-01-09,일별 급상승,블로그수익화,돈버는앱,2150.0,44.86%,네이버 ‘AI 1년 농사’ 결실…빅테크 진격 또 막아낸 ‘기술력’ [기승전-플...,https://economist.co.kr/article/view/ecn202312290025,96.2%, ,재테크, 
