date,시간외단일가매매
2020-06-24,13.92925
2020-06-25,12.96051
2020-06-26,11.16982
2020-06-27,0.88066
2020-06-28,0.68985
2020-06-29,5.6216
2020-06-30,6.48759
2020-07-01,8.39571
2020-07-02,15.14751
2020-07-03,11.83032
2020-07-04,0.7926
2020-07-05,0.7926
2020-07-06,8.95347
2020-07-07,9.71671
2020-07-08,10.62674
2020-07-09,15.20622
2020-07-10,12.44679
2020-07-11,1.35035
2020-07-12,1.24761
2020-07-13,10.80287
2020-07-14,10.62674
2020-07-15,13.44488
2020-07-16,12.66696
2020-07-17,15.26493
2020-07-18,1.36503
2020-07-19,1.39439
2020-07-20,9.40848
2020-07-21,11.41934
2020-07-22,16.58593
2020-07-23,16.2777
2020-07-24,78.1594
2020-07-25,2.45119
2020-07-26,2.40716
2020-07-27,11.50741
2020-07-28,9.76075
2020-07-29,14.13474
2020-07-30,13.89989
2020-07-31,17.0703
2020-08-01,1.61456
2020-08-02,1.4531
2020-08-03,7.55907
2020-08-04,8.67459
2020-08-05,14.36958
2020-08-06,15.95479
2020-08-07,17.62806
2020-08-08,1.99618
2020-08-09,2.02553
2020-08-10,8.76265
2020-08-11,9.40848
2020-08-12,13.6944
2020-08-13,18.89035
2020-08-14,18.64083
2020-08-15,1.33568
2020-08-16,0.82195
2020-08-17,1.14487
2020-08-18,8.95347
2020-08-19,12.53485
2020-08-20,17.81887
2020-08-21,17.2024
2020-08-22,1.77601
2020-08-23,1.59988
2020-08-24,17.74548
2020-08-25,14.44297
2020-08-26,20.12329
2020-08-27,23.67532
2020-08-28,26.5375
2020-08-29,2.20167
2020-08-30,2.08425
2020-08-31,19.5215
2020-09-01,15.16218
2020-09-02,21.56172
2020-09-03,25.5394
2020-09-04,37.5899
2020-09-05,3.66945
2020-09-06,2.42184
2020-09-07,28.85659
2020-09-08,25.84764
2020-09-09,29.31161
2020-09-10,38.49992
2020-09-11,28.66578
2020-09-12,2.27506
2020-09-13,2.18699
2020-09-14,24.52664
2020-09-15,18.20049
2020-09-16,29.38499
2020-09-17,26.24394
2020-09-18,23.74871
2020-09-19,2.01086
2020-09-20,1.89343
2020-09-21,18.69954
2020-09-22,18.00968
2020-09-23,20.0499
2020-09-24,20.32878
2020-09-25,21.73785
2020-09-26,2.09892
2020-09-27,1.7173
2020-09-28,18.83164
2020-09-29,13.35681
2020-09-30,1.23293
2020-10-01,0.60179
2020-10-02,0.98341
2020-10-03,0.9247
2020-10-04,1.01276
2020-10-05,16.76207
2020-10-06,13.5623
2020-10-07,13.50359
2020-10-08,14.91266
2020-10-09,1.93747
2020-10-10,1.68794
2020-10-11,2.01086
2020-10-12,14.9567
2020-10-13,15.6172
2020-10-14,14.3549
2020-10-15,14.94202
2020-10-16,13.34214
2020-10-17,1.43842
2020-10-18,1.04212
2020-10-19,15.30896
2020-10-20,12.74034
2020-10-21,14.00264
2020-10-22,12.35872
2020-10-23,11.40466
2020-10-24,0.86599
2020-10-25,1.40907
2020-10-26,11.59547
2020-10-27,9.96624
2020-10-28,12.46147
2020-10-29,13.70908
2020-10-30,14.98605
2020-10-31,0.80728
2020-11-01,0.64582
2020-11-02,9.04153
2020-11-03,12.22662
2020-11-04,13.51827
2020-11-05,16.99691
2020-11-06,14.06135
2020-11-07,1.08615
2020-11-08,1.48246
2020-11-09,17.55467
2020-11-10,22.32496
2020-11-11,19.72699
2020-11-12,21.97269
2020-11-13,19.15455
2020-11-14,1.35035
2020-11-15,1.79069
2020-11-16,24.29179
2020-11-17,23.24966
2020-11-18,20.41685
2020-11-19,23.36709
2020-11-20,17.89226
2020-11-21,1.96682
2020-11-22,1.92279
2020-11-23,23.9542
2020-11-24,20.62233
2020-11-25,17.51064
2020-11-26,16.8061
2020-11-27,16.1456
2020-11-28,1.55584
2020-11-29,1.74666
2020-11-30,25.34859
2020-12-01,21.03331
2020-12-02,25.59812
2020-12-03,22.75062
2020-12-04,21.60575
2020-12-05,2.05489
2020-12-06,2.95024
2020-12-07,21.15074
2020-12-08,23.73403
2020-12-09,20.85718
2020-12-10,28.43094
2020-12-11,23.2937
2020-12-12,2.18699
2020-12-13,2.49522
2020-12-14,20.182
2020-12-15,20.82782
2020-12-16,20.8425
2020-12-17,23.99823
2020-12-18,25.87699
2020-12-19,2.48055
2020-12-20,2.49522
2020-12-21,27.56494
2020-12-22,25.5394
2020-12-23,23.23499
2020-12-24,19.37472
2020-12-25,2.43651
2020-12-26,1.87876
2020-12-27,2.40716
2020-12-28,31.83619
2020-12-29,26.37604
2020-12-30,25.64215
2020-12-31,2.89153
2021-01-01,1.9815
2021-01-02,1.42374
2021-01-03,2.09892
2021-01-04,27.90253
2021-01-05,33.84705
2021-01-06,35.99001
2021-01-07,36.09276
2021-01-08,39.85028
2021-01-09,4.85835
2021-01-10,5.72435
2021-01-11,37.63393
2021-01-12,31.35182
2021-01-13,40.46675
2021-01-14,36.21018
2021-01-15,31.77748
2021-01-16,2.92088
2021-01-17,2.78878
2021-01-18,30.45648
2021-01-19,49.86056
2021-01-20,52.13562
2021-01-21,100.0
2021-01-22,44.57654
2021-01-23,3.49332
2021-01-24,3.56671
2021-01-25,30.61793
2021-01-26,33.34801
2021-01-27,32.8196
2021-01-28,28.26948
2021-01-29,30.5739
2021-01-30,2.43651
2021-01-31,2.01086
2021-02-01,20.47556
2021-02-02,22.98546
2021-02-03,26.74299
2021-02-04,25.18714
2021-02-05,23.4258
2021-02-06,3.37589
2021-02-07,3.37589
2021-02-08,46.04432
2021-02-09,26.42007
2021-02-10,30.89681
2021-02-11,2.93556
2021-02-12,2.20167
2021-02-13,2.80346
2021-02-14,3.62542
2021-02-15,33.49478
2021-02-16,37.44312
2021-02-17,35.37355
2021-02-18,29.95743
2021-02-19,24.55599
2021-02-20,2.53926
2021-02-21,2.2457
2021-02-22,25.55408
2021-02-23,23.23499
2021-02-24,22.97079
2021-02-25,27.5943
2021-02-26,27.55027
2021-02-27,2.05489
2021-02-28,1.62923
2021-03-01,2.36312
2021-03-02,20.24071
2021-03-03,21.89931
2021-03-04,22.91207
2021-03-05,18.45002
2021-03-06,2.3778
2021-03-07,2.40716
2021-03-08,18.43534
2021-03-09,16.89417
2021-03-10,18.90503
2021-03-11,20.37281
2021-03-12,20.69572
2021-03-13,1.99618
2021-03-14,1.9815
2021-03-15,15.01541
2021-03-16,19.43343
2021-03-17,20.46088
2021-03-18,30.39776
2021-03-19,29.66387
2021-03-20,2.15763
2021-03-21,2.12828
2021-03-22,18.36195
2021-03-23,20.46088
2021-03-24,20.43152
2021-03-25,17.43725
2021-03-26,20.85718
2021-03-27,2.83281
2021-03-28,3.09702
2021-03-29,18.15646
2021-03-30,19.63892
2021-03-31,20.69572
2021-04-01,19.6536
2021-04-02,19.27198
2021-04-03,2.40716
2021-04-04,2.17231
2021-04-05,18.87567
2021-04-06,21.69382
2021-04-07,20.78379
2021-04-08,23.00014
2021-04-09,20.62233
2021-04-10,2.30441
2021-04-11,4.09511
2021-04-12,21.7672
2021-04-13,22.85336
2021-04-14,23.20563
2021-04-15,25.78893
2021-04-16,21.95802
2021-04-17,2.62733
2021-04-18,2.04021
2021-04-19,17.84823
2021-04-20,19.15455
2021-04-21,21.94334
2021-04-22,23.1616
2021-04-23,22.31028
2021-04-24,3.02363
2021-04-25,2.70071
2021-04-26,20.9746
2021-04-27,22.369
2021-04-28,23.88081
2021-04-29,21.94334
2021-04-30,21.40026
2021-05-01,1.74666
2021-05-02,1.46778
2021-05-03,15.0888
2021-05-04,13.79715
2021-05-05,1.93747
2021-05-06,16.0135
2021-05-07,15.77865
2021-05-08,1.29164
2021-05-09,1.46778
2021-05-10,16.98223
2021-05-11,24.17437
2021-05-12,18.40598
2021-05-13,20.81315
2021-05-14,19.3894
2021-05-15,1.9815
2021-05-16,1.77601
2021-05-17,16.02818
2021-05-18,15.7493
2021-05-19,1.83472
2021-05-20,12.87244
2021-05-21,13.04858
2021-05-22,1.33568
2021-05-23,1.99618
2021-05-24,12.44679
2021-05-25,12.46147
2021-05-26,13.44488
2021-05-27,19.28665
2021-05-28,14.61911
2021-05-29,1.07148
2021-05-30,1.02744
2021-05-31,16.68868
2021-06-01,15.13283
2021-06-02,15.4851
2021-06-03,15.91075
2021-06-04,17.58403
2021-06-05,1.73198
2021-06-06,1.33568
2021-06-07,20.03522
2021-06-08,19.03713
2021-06-09,17.42257
2021-06-10,17.84823
2021-06-11,18.27388
2021-06-12,1.321
2021-06-13,1.23293
2021-06-14,21.18009
2021-06-15,16.58593
2021-06-16,18.08307
2021-06-17,14.85395
2021-06-18,17.24644
2021-06-19,1.17422
2021-06-20,1.04212
2021-06-21,14.54572
2021-06-22,15.51445
2021-06-23,18.77293
2021-06-24,18.33259
2021-06-25,16.26302
2021-06-26,1.14487
2021-06-27,1.01276
2021-06-28,15.00073
2021-06-29,14.04667
2021-06-30,15.26493
2021-07-01,14.19345
2021-07-02,13.87054
2021-07-03,1.02744
2021-07-04,1.08615
2021-07-05,16.89417
2021-07-06,16.82078
2021-07-07,17.62806
2021-07-08,20.76911
2021-07-09,17.5987
2021-07-10,1.1889
2021-07-11,1.11551
2021-07-12,12.84309
2021-07-13,15.36767
2021-07-14,15.7493
2021-07-15,16.30706
2021-07-16,13.73844
2021-07-17,1.17422
2021-07-18,1.10083
2021-07-19,13.28342
2021-07-20,15.6172
2021-07-21,15.69059
2021-07-22,15.69059
2021-07-23,14.56039
2021-07-24,1.37971
2021-07-25,0.89534
2021-07-26,10.49464
2021-07-27,12.53485
2021-07-28,11.56612
2021-07-29,11.66886
2021-07-30,11.34595
2021-07-31,0.74856
2021-08-01,0.48436
2021-08-02,9.5259
2021-08-03,10.37722
2021-08-04,11.90371
2021-08-05,13.41552
2021-08-06,16.70336
2021-08-07,1.59988
2021-08-08,1.02744
2021-08-09,18.67018
2021-08-10,14.60443
2021-08-11,18.42066
2021-08-12,17.11434
2021-08-13,21.09202
2021-08-14,1.21825
2021-08-15,0.68985
2021-08-16,1.29164
2021-08-17,14.03199
2021-08-18,13.59166
2021-08-19,14.29619
2021-08-20,12.72567
2021-08-21,0.76324
2021-08-22,1.0568
2021-08-23,9.20299
2021-08-24,14.00264
2021-08-25,12.85777
2021-08-26,11.12578
2021-08-27,11.55144
2021-08-28,1.5852
2021-08-29,1.321
2021-08-30,10.03963
2021-08-31,13.50359
2021-09-01,15.7493
2021-09-02,13.6944
2021-09-03,12.40275
2021-09-04,1.0568
2021-09-05,1.07148
2021-09-06,10.46528
2021-09-07,11.36063
2021-09-08,12.81373
2021-09-09,13.78247
2021-09-10,12.49082
2021-09-11,0.99809
2021-09-12,0.67517
2021-09-13,8.337
2021-09-14,11.41934
2021-09-15,10.78819
2021-09-16,10.14237
2021-09-17,14.32555
2021-09-18,1.01276
2021-09-19,0.48436
2021-09-20,0.41097
2021-09-21,0.64582
2021-09-22,1.01276
2021-09-23,11.4487
2021-09-24,10.89094
2021-09-25,0.96873
2021-09-26,0.96873
2021-09-27,8.32232
2021-09-28,9.29106
2021-09-29,10.52399
2021-09-30,13.12197
2021-10-01,10.11301
2021-10-02,0.70453
2021-10-03,0.55775
2021-10-04,0.93938
2021-10-05,7.22148
2021-10-06,8.89476
2021-10-07,9.87817
2021-10-08,10.43593
2021-10-09,0.60179
2021-10-10,0.36694
2021-10-11,0.51372
2021-10-12,8.01409
2021-10-13,9.11492
2021-10-14,10.23044
2021-10-15,9.80478
2021-10-16,0.61646
2021-10-17,0.6605
2021-10-18,5.90048
2021-10-19,7.76456
2021-10-20,8.71862
2021-10-21,15.16218
2021-10-22,8.39571
2021-10-23,0.51372
2021-10-24,0.60179
2021-10-25,6.5463
2021-10-26,9.89285
2021-10-27,8.17554
2021-10-28,8.83604
2021-10-29,8.83604
2021-10-30,0.58711
2021-10-31,0.49904
2021-11-01,5.47482
2021-11-02,8.32232
2021-11-03,12.82841
2021-11-04,10.97901
2021-11-05,10.47996
2021-11-06,0.6605
2021-11-07,0.57243
2021-11-08,7.03067
2021-11-09,9.2617
2021-11-10,8.93879
2021-11-11,11.36063
2021-11-12,10.59738
2021-11-13,0.91002
2021-11-14,0.71921
2021-11-15,8.19022
2021-11-16,8.83604
2021-11-17,11.15514
2021-11-18,12.96051
2021-11-19,9.54058
2021-11-20,0.71921
2021-11-21,1.02744
2021-11-22,7.70585
2021-11-23,8.93879
2021-11-24,8.38103
2021-11-25,10.55335
2021-11-26,10.28915
2021-11-27,1.40907
2021-11-28,1.321
2021-11-29,7.45633
2021-11-30,11.68354
2021-12-01,8.9975
2021-12-02,9.02686
2021-12-03,6.75179
2021-12-04,0.45501
2021-12-05,0.38162
2021-12-06,5.0932
2021-12-07,6.72244
2021-12-08,6.73712
2021-12-09,10.33318
2021-12-10,7.51504
2021-12-11,0.57243
2021-12-12,0.36694
2021-12-13,5.43079
2021-12-14,6.83986
2021-12-15,7.99941
2021-12-16,7.50036
2021-12-17,7.48568
2021-12-18,0.41097
2021-12-19,0.42565
2021-12-20,6.91325
2021-12-21,7.52972
2021-12-22,8.11683
2021-12-23,8.45442
2021-12-24,6.59034
2021-12-25,0.57243
2021-12-26,0.49904
2021-12-27,7.63246
2021-12-28,11.99178
2021-12-29,8.48378
2021-12-30,8.36635
2021-12-31,0.80728
2022-01-01,0.3963
2022-01-02,0.58711
2022-01-03,8.36635
2022-01-04,8.21958
2022-01-05,10.37722
2022-01-06,10.89094
2022-01-07,7.69117
2022-01-08,0.74856
2022-01-09,0.61646
2022-01-10,8.42506
2022-01-11,9.01218
2022-01-12,8.6012
2022-01-13,10.5827
2022-01-14,6.85454
2022-01-15,0.61646
2022-01-16,0.46969
2022-01-17,6.56098
2022-01-18,7.72053
2022-01-19,7.55907
2022-01-20,8.38103
2022-01-21,9.58461
2022-01-22,0.82195
2022-01-23,0.70453
2022-01-24,7.07471
2022-01-25,8.45442
2022-01-26,13.45956
2022-01-27,26.12652
2022-01-28,13.76779
2022-01-29,0.6605
2022-01-30,0.38162
2022-01-31,0.29355
2022-02-01,0.46969
2022-02-02,0.86599
2022-02-03,13.01922
2022-02-04,11.72757
2022-02-05,0.9247
2022-02-06,0.70453
2022-02-07,11.05239
2022-02-08,7.72053
2022-02-09,10.55335
2022-02-10,11.93306
2022-02-11,9.80478
2022-02-12,0.86599
2022-02-13,0.85131
2022-02-14,7.50036
2022-02-15,9.27638
2022-02-16,10.14237
2022-02-17,9.46719
2022-02-18,8.80669
2022-02-19,0.63114
2022-02-20,0.77792
2022-02-21,6.60501
2022-02-22,8.30764
2022-02-23,9.45251
2022-02-24,15.77865
2022-02-25,12.85777
2022-02-26,1.23293
2022-02-27,1.02744
2022-02-28,7.99941
2022-03-01,0.9247
2022-03-02,9.27638
2022-03-03,11.30192
2022-03-04,9.42316
2022-03-05,0.67517
2022-03-06,0.71921
2022-03-07,8.71862
2022-03-08,9.87817
2022-03-09,1.35035
2022-03-10,10.23044
2022-03-11,10.56803
2022-03-12,0.85131
2022-03-13,0.95405
2022-03-14,9.18831
2022-03-15,8.68927
2022-03-16,9.3938
2022-03-17,10.93497
2022-03-18,11.12578
2022-03-19,0.76324
2022-03-20,0.80728
2022-03-21,10.08366
2022-03-22,11.4487
2022-03-23,12.75502
2022-03-24,14.63378
2022-03-25,12.56421
2022-03-26,1.0568
2022-03-27,0.73389
2022-03-28,10.90562
2022-03-29,12.18259
2022-03-30,13.00455
2022-03-31,15.17686
2022-04-01,14.45765
2022-04-02,0.98341
2022-04-03,1.10083
2022-04-04,13.166
2022-04-05,11.38998
2022-04-06,15.05944
2022-04-07,11.65419
2022-04-08,9.80478
2022-04-09,0.54307
2022-04-10,0.51372
2022-04-11,7.35358
2022-04-12,8.8654
2022-04-13,10.87626
2022-04-14,10.06898
2022-04-15,9.89285
2022-04-16,0.46969
2022-04-17,0.58711
2022-04-18,7.44165
2022-04-19,8.64523
2022-04-20,10.20108
2022-04-21,11.38998
2022-04-22,10.33318
2022-04-23,0.6605
2022-04-24,0.9247
2022-04-25,9.83414
2022-04-26,13.40085
2022-04-27,11.66886
2022-04-28,11.7129
2022-04-29,10.96433
2022-04-30,0.55775
2022-05-01,0.60179
2022-05-02,7.92602
2022-05-03,8.82137
2022-05-04,7.22148
2022-05-05,1.07148
2022-05-06,7.77924
2022-05-07,0.45501
2022-05-08,0.55775
2022-05-09,7.30955
2022-05-10,7.22148
2022-05-11,7.29487
2022-05-12,7.04535
2022-05-13,7.58843
2022-05-14,0.61646
2022-05-15,0.51372
2022-05-16,7.17745
2022-05-17,7.4123
2022-05-18,8.85072
2022-05-19,8.85072
2022-05-20,8.89476
2022-05-21,0.57243
2022-05-22,0.85131
2022-05-23,6.38485
2022-05-24,6.64905
2022-05-25,6.6784
2022-05-26,6.97196
2022-05-27,6.37017
2022-05-28,0.41097
2022-05-29,0.55775
2022-05-30,7.76456
2022-05-31,6.78115
2022-06-01,0.98341
2022-06-02,5.50418
2022-06-03,5.95919
2022-06-04,0.49904
2022-06-05,0.29355
2022-06-06,0.27887
2022-06-07,4.81432
2022-06-08,5.98855
2022-06-09,5.92984
2022-06-10,7.03067
2022-06-11,0.42565
2022-06-12,0.51372
2022-06-13,5.84177
2022-06-14,5.6216
2022-06-15,6.37017
2022-06-16,8.0728
2022-06-17,6.8105
2022-06-18,0.54307
2022-06-19,0.35226
2022-06-20,4.78496
2022-06-21,8.45442
2022-06-22,6.72244
2022-06-23,5.78306
2022-06-24,4.81432
2022-06-25,0.51372
2022-06-26,0.32291
2022-06-27,4.19785
2022-06-28,4.6969
2022-06-29,5.12255
2022-06-30,4.63819
2022-07-01,4.4327
2022-07-02,0.30823
2022-07-03,0.36694
2022-07-04,3.66945
2022-07-05,3.9043
2022-07-06,4.12446
2022-07-07,4.00704
2022-07-08,3.91897
2022-07-09,0.30823
2022-07-10,0.24952
2022-07-11,3.59606
2022-07-12,4.0364
2022-07-13,4.18317
2022-07-14,4.28592
2022-07-15,3.88962
2022-07-16,0.32291
2022-07-17,0.45501
2022-07-18,4.18317
2022-07-19,3.93365
2022-07-20,4.63819
2022-07-21,4.57948
2022-07-22,3.14105
2022-07-23,0.38162
2022-07-24,0.29355
2022-07-25,3.15573
2022-07-26,2.75943
2022-07-27,3.52267
2022-07-28,3.81623
2022-07-29,3.80155
2022-07-30,0.24952
2022-07-31,0.24952
2022-08-01,2.93556
2022-08-02,2.86217
2022-08-03,3.74284
2022-08-04,3.61074
2022-08-05,2.86217
2022-08-06,0.24952
2022-08-07,0.23484
2022-08-08,4.08043
2022-08-09,3.7722
2022-08-10,3.84558
2022-08-11,4.37399
2022-08-12,4.18317
2022-08-13,0.36694
2022-08-14,0.27887
2022-08-15,0.24952
2022-08-16,3.62542
2022-08-17,3.50799
2022-08-18,3.34654
2022-08-19,2.9062
2022-08-20,0.14677
2022-08-21,0.19081
2022-08-22,2.75943
2022-08-23,3.36122
2022-08-24,3.12637
2022-08-25,3.44928
2022-08-26,3.40525
2022-08-27,0.32291
2022-08-28,0.20548
2022-08-29,3.27315
2022-08-30,3.50799
2022-08-31,2.80346
2022-09-01,3.12637
2022-09-02,3.05298
2022-09-03,0.11742
2022-09-04,0.19081
2022-09-05,2.26038
2022-09-06,3.00895
2022-09-07,2.58329
2022-09-08,3.69881
2022-09-09,0.20548
2022-09-10,0.17613
2022-09-12,0.27887
2022-09-13,2.81814
2022-09-14,3.59606
2022-09-15,3.12637
2022-09-16,3.19976
2022-09-17,0.20548
2022-09-18,0.1321
2022-09-19,2.92088
2022-09-20,3.0383
2022-09-21,2.73007
2022-09-22,2.81814
2022-09-23,3.05298
2022-09-24,0.2642
2022-09-25,0.23484
2022-09-26,3.08234
2022-09-27,2.93556
2022-09-28,2.81814
2022-09-29,3.33186
2022-09-30,3.55203
2022-10-01,0.20548
2022-10-02,0.22016
2022-10-03,0.19081
2022-10-04,2.642
2022-10-05,2.642
2022-10-06,2.52458
2022-10-07,2.56861
2022-10-08,1.20358
2022-10-09,0.22016
2022-10-10,0.17613
2022-10-11,1.7173
2022-10-12,2.09892
2022-10-13,2.05489
2022-10-14,1.93747
2022-10-15,0.36694
2022-10-16,0.10274
2022-10-17,2.15763
2022-10-18,2.5099
2022-10-19,1.80537
2022-10-20,1.55584
2022-10-21,1.5852
2022-10-22,0.1321
2022-10-23,0.10274
2022-10-24,1.67327
2022-10-25,1.79069
2022-10-26,1.83472
2022-10-27,1.65859
2022-10-28,1.67327
2022-10-29,0.19081
2022-10-30,29.15015
2022-10-31,7.8086
2022-11-01,2.62733
2022-11-02,1.8494
2022-11-03,1.74666
2022-11-04,1.87876
2022-11-05,0.16145
2022-11-06,0.11742
2022-11-07,1.23293
2022-11-08,1.8494
2022-11-09,2.49522
2022-11-10,3.00895
2022-11-11,4.60883
2022-11-12,0.30823
2022-11-13,0.19081
2022-11-14,2.62733
2022-11-15,3.09702
2022-11-16,2.58329
2022-11-17,2.74475
2022-11-18,2.33377
2022-11-21,1.51181
2022-11-22,2.59797
2022-11-23,2.21635
2022-11-24,1.33568
2022-11-25,2.31909
2022-11-26,0.14677
2022-11-27,0.19081
2022-11-28,1.62923
2022-11-29,1.23293
2022-11-30,1.74666
2022-12-01,1.70262
2022-12-02,1.49713
2022-12-03,0.16145
2022-12-04,0.08806
2022-12-05,1.61456
2022-12-06,1.40907
2022-12-07,2.04021
2022-12-08,1.37971
2022-12-09,1.96682
2022-12-10,0.19081
2022-12-11,0.08806
2022-12-12,1.42374
2022-12-13,1.39439
2022-12-14,1.26229
2022-12-15,1.29164
2022-12-16,1.62923
2022-12-17,0.11742
2022-12-18,0.08806
2022-12-19,1.0568
2022-12-20,1.37971
2022-12-21,1.08615
2022-12-22,1.55584
2022-12-23,1.49713
2022-12-24,0.08806
2022-12-25,0.10274
2022-12-26,1.35035
2022-12-27,1.9815
2022-12-28,1.51181
2022-12-29,1.8494
2022-12-30,0.24952
2023-01-02,1.59988
2023-01-03,1.27697
2023-01-04,1.4531
2023-01-05,2.01086
2023-01-06,1.79069
2023-01-07,0.14677
2023-01-08,0.07338
2023-01-09,1.70262
2023-01-10,1.64391
2023-01-11,1.95215
2023-01-12,1.87876
2023-01-13,1.30632
2023-01-14,0.08806
2023-01-15,0.07338
2023-01-16,2.04021
2023-01-17,1.57052
2023-01-18,1.46778
2023-01-19,1.99618
2023-01-20,1.73198
2023-01-22,0.17613
2023-01-24,0.10274
2023-01-25,2.31909
2023-01-26,2.62733
2023-01-27,2.43651
2023-01-28,0.11742
2023-01-29,0.10274
2023-01-30,2.86217
2023-01-31,2.33377
2023-02-01,2.71539
2023-02-02,2.42184
2023-02-03,2.68604
2023-02-04,0.14677
2023-02-05,0.14677
2023-02-06,2.23102
2023-02-07,2.84749
2023-02-08,3.55203
2023-02-09,2.97959
2023-02-10,3.44928
2023-02-11,0.23484
2023-02-12,0.16145
2023-02-13,2.5099
2023-02-14,2.61265
2023-02-15,2.2457
2023-02-16,3.39057
2023-02-17,2.34845
2023-02-18,0.19081
2023-02-19,0.17613
2023-02-20,2.58329
2023-02-21,2.86217
2023-02-22,2.642
2023-02-23,2.78878
2023-02-24,2.78878
2023-02-25,0.20548
2023-02-26,0.10274
2023-02-27,1.52649
2023-02-28,1.76133
2023-03-02,2.04021
2023-03-03,2.28974
2023-03-04,0.11742
2023-03-05,0.14677
2023-03-06,2.43651
2023-03-07,2.67136
2023-03-08,2.61265
2023-03-09,2.48055
2023-03-10,1.8494
2023-03-11,0.1321
2023-03-12,0.1321
2023-03-13,2.14296
2023-03-14,2.06957
2023-03-15,2.68604
2023-03-16,2.36312
2023-03-17,2.3778
2023-03-18,0.23484
2023-03-19,0.24952
2023-03-20,2.04021
2023-03-21,2.30441
2023-03-22,2.83281
2023-03-23,2.96492
2023-03-24,3.06766
2023-03-25,0.19081
2023-03-26,0.1321
2023-03-27,2.74475
2023-03-28,2.71539
2023-03-29,3.14105
2023-03-30,2.83281
2023-03-31,2.89153
2023-04-01,0.20548
2023-04-02,0.16145
2023-04-03,2.89153
2023-04-04,2.67136
2023-04-05,3.52267
2023-04-06,3.43461
2023-04-07,2.99427
2023-04-08,0.29355
2023-04-09,0.27887
2023-04-10,2.78878
2023-04-11,2.9062
2023-04-12,3.55203
2023-04-13,2.71539
2023-04-14,2.89153
2023-04-15,0.16145
2023-04-16,0.16145
2023-04-17,2.67136
2023-04-18,2.81814
2023-04-19,3.37589
2023-04-20,2.93556
2023-04-21,2.93556
2023-04-22,0.08806
2023-04-23,0.10274
2023-04-24,2.01086
2023-04-25,2.42184
2023-04-26,2.59797
2023-04-27,2.53926
2023-04-28,2.59797
2023-04-29,0.11742
2023-05-01,0.08806
2023-05-02,2.14296
2023-05-03,2.1136
2023-05-04,1.8494
2023-05-05,0.1321
2023-05-08,1.89343
2023-05-09,1.55584
2023-05-10,2.15763
2023-05-11,2.93556
2023-05-12,2.01086
2023-05-13,0.08806
2023-05-14,0.14677
2023-05-15,2.15763
2023-05-16,1.39439
2023-05-17,1.90811
2023-05-18,2.09892
2023-05-19,2.39248
2023-05-20,0.14677
2023-05-21,0.10274
2023-05-22,2.20167
2023-05-23,2.31909
2023-05-24,2.39248
2023-05-25,2.15763
2023-05-26,1.9815
2023-05-27,0.1321
2023-05-29,0.07338
2023-05-30,1.9815
2023-05-31,2.01086
2023-06-01,2.1136
2023-06-02,2.40716
2023-06-03,0.11742
2023-06-04,0.10274
2023-06-05,1.39439
2023-06-06,0.11742
2023-06-07,1.43842
2023-06-08,2.1136
2023-06-09,2.30441
