date,증시일정
2021-06-09,4.61538
2021-06-10,4.0
2021-06-11,2.46153
2021-06-12,2.07692
2021-06-13,4.53846
2021-06-14,4.92307
2021-06-15,2.61538
2021-06-16,2.84615
2021-06-17,2.46153
2021-06-18,3.23076
2021-06-19,1.53846
2021-06-20,4.15384
2021-06-21,5.53846
2021-06-22,2.6923
2021-06-23,2.07692
2021-06-24,3.30769
2021-06-25,3.6923
2021-06-26,2.0
2021-06-27,4.07692
2021-06-28,6.53846
2021-06-29,3.07692
2021-06-30,3.23076
2021-07-01,3.38461
2021-07-02,3.23076
2021-07-03,3.15384
2021-07-04,5.15384
2021-07-05,6.46153
2021-07-06,9.07692
2021-07-07,8.38461
2021-07-08,5.30769
2021-07-09,2.38461
2021-07-10,0.84615
2021-07-11,4.53846
2021-07-12,5.92307
2021-07-13,3.46153
2021-07-14,2.84615
2021-07-15,2.76923
2021-07-16,2.92307
2021-07-17,2.53846
2021-07-18,3.76923
2021-07-19,5.23076
2021-07-20,2.6923
2021-07-21,3.23076
2021-07-22,3.0
2021-07-23,3.6923
2021-07-24,2.15384
2021-07-25,4.38461
2021-07-26,5.0
2021-07-27,3.38461
2021-07-28,3.53846
2021-07-29,3.84615
2021-07-30,2.61538
2021-07-31,2.53846
2021-08-01,5.46153
2021-08-02,5.07692
2021-08-03,3.53846
2021-08-04,4.76923
2021-08-05,3.23076
2021-08-06,3.30769
2021-08-07,2.61538
2021-08-08,4.0
2021-08-09,6.0
2021-08-10,5.61538
2021-08-11,5.38461
2021-08-12,6.92307
2021-08-13,11.38461
2021-08-14,8.53846
2021-08-15,10.61538
2021-08-16,15.61538
2021-08-17,5.15384
2021-08-18,4.76923
2021-08-19,3.76923
2021-08-20,3.0
2021-08-21,3.61538
2021-08-22,5.76923
2021-08-23,5.53846
2021-08-24,5.84615
2021-08-25,6.53846
2021-08-26,4.61538
2021-08-27,4.23076
2021-08-28,2.6923
2021-08-29,5.07692
2021-08-30,5.23076
2021-08-31,6.53846
2021-09-01,6.53846
2021-09-02,4.0
2021-09-03,4.38461
2021-09-04,2.30769
2021-09-05,5.6923
2021-09-06,7.6923
2021-09-07,6.53846
2021-09-08,5.07692
2021-09-09,5.23076
2021-09-10,3.07692
2021-09-11,3.07692
2021-09-12,4.38461
2021-09-13,4.6923
2021-09-14,5.0
2021-09-15,5.30769
2021-09-16,6.46153
2021-09-17,7.84615
2021-09-18,4.46153
2021-09-19,4.15384
2021-09-20,6.46153
2021-09-21,5.84615
2021-09-22,7.07692
2021-09-23,6.46153
2021-09-24,3.6923
2021-09-25,2.6923
2021-09-26,4.46153
2021-09-27,5.84615
2021-09-28,4.23076
2021-09-29,4.30769
2021-09-30,6.23076
2021-10-01,12.76923
2021-10-02,9.61538
2021-10-03,13.23076
2021-10-04,16.38461
2021-10-05,4.76923
2021-10-06,3.84615
2021-10-07,3.76923
2021-10-08,4.53846
2021-10-09,2.6923
2021-10-10,7.6923
2021-10-11,7.53846
2021-10-12,4.46153
2021-10-13,4.46153
2021-10-14,3.76923
2021-10-15,3.30769
2021-10-16,2.0
2021-10-17,3.61538
2021-10-18,2.46153
2021-10-19,2.46153
2021-10-20,2.53846
2021-10-21,3.6923
2021-10-22,2.23076
2021-10-23,1.6923
2021-10-24,4.30769
2021-10-25,4.61538
2021-10-26,3.38461
2021-10-27,3.07692
2021-10-28,3.84615
2021-10-29,2.30769
2021-10-30,2.07692
2021-10-31,4.30769
2021-11-01,3.61538
2021-11-02,3.76923
2021-11-03,4.30769
2021-11-04,4.23076
2021-11-05,2.30769
2021-11-06,2.0
2021-11-07,4.07692
2021-11-08,6.15384
2021-11-09,3.23076
2021-11-10,4.30769
2021-11-11,4.0
2021-11-12,3.76923
2021-11-13,2.38461
2021-11-14,5.6923
2021-11-15,6.30769
2021-11-16,3.46153
2021-11-17,7.30769
2021-11-18,19.0
2021-11-19,2.0
2021-11-20,1.92307
2021-11-21,3.84615
2021-11-22,4.30769
2021-11-23,2.38461
2021-11-24,3.46153
2021-11-25,4.07692
2021-11-26,2.92307
2021-11-27,2.15384
2021-11-28,3.53846
2021-11-29,3.61538
2021-11-30,2.76923
2021-12-01,2.30769
2021-12-02,3.15384
2021-12-03,4.15384
2021-12-04,2.61538
2021-12-05,4.0
2021-12-06,5.6923
2021-12-07,3.15384
2021-12-08,5.30769
2021-12-09,4.6923
2021-12-10,4.6923
2021-12-11,2.92307
2021-12-12,5.0
2021-12-13,4.84615
2021-12-14,5.76923
2021-12-15,4.61538
2021-12-16,4.15384
2021-12-17,4.6923
2021-12-18,5.38461
2021-12-19,5.61538
2021-12-20,10.46153
2021-12-21,9.92307
2021-12-22,10.76923
2021-12-23,21.30769
2021-12-24,34.92307
2021-12-25,14.07692
2021-12-26,20.76923
2021-12-27,46.30769
2021-12-28,56.99999
2021-12-29,77.84615
2021-12-30,67.76923
2021-12-31,22.76923
2022-01-01,6.46153
2022-01-02,11.46153
2022-01-03,40.6923
2022-01-04,5.0
2022-01-05,4.53846
2022-01-06,4.46153
2022-01-07,2.61538
2022-01-08,3.84615
2022-01-09,4.07692
2022-01-10,7.23076
2022-01-11,6.23076
2022-01-12,5.0
2022-01-13,5.0
2022-01-14,2.76923
2022-01-15,1.53846
2022-01-16,4.61538
2022-01-17,6.76923
2022-01-18,3.15384
2022-01-19,1.84615
2022-01-20,4.61538
2022-01-21,3.6923
2022-01-22,2.76923
2022-01-23,4.46153
2022-01-24,7.84615
2022-01-25,6.07692
2022-01-26,6.76923
2022-01-27,13.38461
2022-01-28,9.46153
2022-01-29,6.0
2022-01-30,4.38461
2022-01-31,5.38461
2022-02-01,5.61538
2022-02-02,7.23076
2022-02-03,7.6923
2022-02-04,3.38461
2022-02-05,1.76923
2022-02-06,4.84615
2022-02-07,5.53846
2022-02-08,4.0
2022-02-09,5.07692
2022-02-10,6.38461
2022-02-11,5.23076
2022-02-12,1.92307
2022-02-13,4.0
2022-02-14,4.38461
2022-02-15,5.38461
2022-02-16,6.46153
2022-02-17,3.92307
2022-02-18,3.76923
2022-02-19,3.07692
2022-02-20,6.15384
2022-02-21,5.23076
2022-02-22,3.07692
2022-02-23,2.76923
2022-02-24,2.07692
2022-02-25,2.46153
2022-02-26,2.30769
2022-02-27,6.30769
2022-02-28,7.30769
2022-03-01,4.84615
2022-03-02,3.92307
2022-03-03,2.30769
2022-03-04,2.15384
2022-03-05,3.46153
2022-03-06,5.23076
2022-03-07,4.84615
2022-03-08,6.23076
2022-03-09,3.53846
2022-03-10,3.92307
2022-03-11,3.61538
2022-03-12,1.6923
2022-03-13,3.07692
2022-03-14,4.61538
2022-03-15,3.23076
2022-03-16,3.84615
2022-03-17,2.46153
2022-03-18,2.46153
2022-03-19,2.53846
2022-03-20,5.0
2022-03-21,4.84615
2022-03-22,3.38461
2022-03-23,3.23076
2022-03-24,2.15384
2022-03-25,3.30769
2022-03-26,2.0
2022-03-27,5.0
2022-03-28,5.53846
2022-03-29,2.30769
2022-03-30,3.07692
2022-03-31,3.23076
2022-04-01,2.07692
2022-04-02,2.38461
2022-04-03,5.30769
2022-04-04,9.0
2022-04-05,5.07692
2022-04-06,3.30769
2022-04-07,2.76923
2022-04-08,3.15384
2022-04-09,1.92307
2022-04-10,3.76923
2022-04-11,5.07692
2022-04-12,5.76923
2022-04-13,3.92307
2022-04-14,4.0
2022-04-15,5.46153
2022-04-16,2.92307
2022-04-17,4.84615
2022-04-18,6.76923
2022-04-19,3.46153
2022-04-20,3.0
2022-04-21,2.76923
2022-04-22,3.23076
2022-04-23,1.46153
2022-04-24,4.46153
2022-04-25,4.15384
2022-04-26,3.61538
2022-04-27,2.15384
2022-04-28,3.15384
2022-04-29,4.46153
2022-04-30,4.6923
2022-05-01,6.07692
2022-05-02,6.76923
2022-05-03,5.07692
2022-05-04,9.38461
2022-05-05,6.38461
2022-05-06,4.0
2022-05-07,1.76923
2022-05-08,6.0
2022-05-09,6.15384
2022-05-10,3.84615
2022-05-11,3.38461
2022-05-12,5.23076
2022-05-13,4.15384
2022-05-14,2.15384
2022-05-15,6.61538
2022-05-16,5.46153
2022-05-17,6.0
2022-05-18,3.76923
2022-05-19,3.53846
2022-05-20,2.53846
2022-05-21,2.84615
2022-05-22,3.07692
2022-05-23,4.6923
2022-05-24,4.76923
2022-05-25,4.23076
2022-05-26,2.6923
2022-05-27,4.6923
2022-05-28,2.76923
2022-05-29,5.61538
2022-05-30,6.6923
2022-05-31,11.15384
2022-06-01,7.92307
2022-06-02,3.46153
2022-06-03,3.30769
2022-06-04,1.84615
2022-06-05,4.84615
2022-06-06,5.84615
2022-06-07,5.38461
2022-06-08,5.92307
2022-06-09,5.07692
2022-06-10,3.76923
2022-06-11,2.07692
2022-06-12,4.61538
2022-06-13,6.61538
2022-06-14,5.53846
2022-06-15,4.61538
2022-06-16,2.84615
2022-06-17,4.38461
2022-06-18,1.30769
2022-06-19,4.6923
2022-06-20,5.92307
2022-06-21,4.6923
2022-06-22,2.92307
2022-06-23,3.30769
2022-06-24,3.15384
2022-06-25,2.53846
2022-06-26,5.23076
2022-06-27,6.92307
2022-06-28,4.61538
2022-06-29,6.0
2022-06-30,5.61538
2022-07-01,5.23076
2022-07-02,2.07692
2022-07-03,5.61538
2022-07-04,7.53846
2022-07-05,5.53846
2022-07-06,4.15384
2022-07-07,4.38461
2022-07-08,3.38461
2022-07-09,2.46153
2022-07-10,3.92307
2022-07-11,6.46153
2022-07-12,5.15384
2022-07-13,3.76923
2022-07-14,3.07692
2022-07-15,3.30769
2022-07-16,1.6923
2022-07-17,4.46153
2022-07-18,5.23076
2022-07-19,2.92307
2022-07-20,3.46153
2022-07-21,2.92307
2022-07-22,3.38461
2022-07-23,3.0
2022-07-24,4.6923
2022-07-25,6.53846
2022-07-26,5.6923
2022-07-27,4.15384
2022-07-28,3.53846
2022-07-29,3.46153
2022-07-30,2.92307
2022-07-31,4.76923
2022-08-01,4.92307
2022-08-02,4.53846
2022-08-03,3.30769
2022-08-04,3.38461
2022-08-05,4.61538
2022-08-06,3.53846
2022-08-07,6.15384
2022-08-08,5.6923
2022-08-09,4.30769
2022-08-10,4.07692
2022-08-11,5.46153
2022-08-12,4.46153
2022-08-13,3.15384
2022-08-14,4.30769
2022-08-15,6.23076
2022-08-16,5.0
2022-08-17,4.07692
2022-08-18,3.61538
2022-08-19,3.30769
2022-08-20,2.46153
2022-08-21,3.46153
2022-08-22,5.30769
2022-08-23,4.15384
2022-08-24,2.84615
2022-08-25,3.46153
2022-08-26,2.53846
2022-08-27,2.07692
2022-08-28,4.0
2022-08-29,4.30769
2022-08-30,4.46153
2022-08-31,3.38461
2022-09-01,5.07692
2022-09-02,4.61538
2022-09-03,2.23076
2022-09-04,4.84615
2022-09-05,7.30769
2022-09-06,7.76923
2022-09-07,10.0
2022-09-08,7.53846
2022-09-09,3.53846
2022-09-10,2.53846
2022-09-11,2.76923
2022-09-12,3.76923
2022-09-13,4.84615
2022-09-14,4.92307
2022-09-15,4.61538
2022-09-16,3.6923
2022-09-17,1.84615
2022-09-18,3.61538
2022-09-19,5.76923
2022-09-20,3.53846
2022-09-21,2.53846
2022-09-22,3.0
2022-09-23,4.23076
2022-09-24,2.6923
2022-09-25,3.0
2022-09-26,6.0
2022-09-27,7.30769
2022-09-28,4.76923
2022-09-29,6.23076
2022-09-30,4.61538
2022-10-01,2.0
2022-10-02,3.15384
2022-10-03,4.61538
2022-10-04,4.92307
2022-10-05,4.30769
2022-10-06,4.07692
2022-10-07,5.76923
2022-10-08,5.76923
2022-10-09,4.23076
2022-10-10,7.46153
2022-10-11,7.38461
2022-10-12,7.30769
2022-10-13,6.46153
2022-10-14,4.6923
2022-10-15,3.0
2022-10-16,3.53846
2022-10-17,6.15384
2022-10-18,6.07692
2022-10-19,4.84615
2022-10-20,5.30769
2022-10-21,4.6923
2022-10-22,1.76923
2022-10-23,5.38461
2022-10-24,6.46153
2022-10-25,4.15384
2022-10-26,3.92307
2022-10-27,3.84615
2022-10-28,3.38461
2022-10-29,3.0
2022-10-30,3.53846
2022-10-31,6.15384
2022-11-01,6.53846
2022-11-02,4.61538
2022-11-03,6.84615
2022-11-04,5.0
2022-11-05,3.53846
2022-11-06,4.6923
2022-11-07,6.30769
2022-11-08,5.61538
2022-11-09,5.61538
2022-11-10,5.23076
2022-11-11,5.53846
2022-11-12,3.53846
2022-11-13,5.23076
2022-11-14,7.0
2022-11-15,6.61538
2022-11-16,9.15384
2022-11-17,24.23076
2022-11-18,5.92307
2022-11-19,3.23076
2022-11-20,6.38461
2022-11-21,8.92307
2022-11-22,7.84615
2022-11-23,5.61538
2022-11-24,6.38461
2022-11-25,5.76923
2022-11-26,3.38461
2022-11-27,6.61538
2022-11-28,8.15384
2022-11-29,7.84615
2022-11-30,8.76923
2022-12-01,6.61538
2022-12-02,5.38461
2022-12-03,3.61538
2022-12-04,4.53846
2022-12-05,7.92307
2022-12-06,7.61538
2022-12-07,6.23076
2022-12-08,9.0
2022-12-09,6.61538
2022-12-10,4.92307
2022-12-11,6.61538
2022-12-12,8.84615
2022-12-13,6.92307
2022-12-14,6.84615
2022-12-15,6.53846
2022-12-16,5.23076
2022-12-17,4.30769
2022-12-18,7.76923
2022-12-19,9.46153
2022-12-20,9.38461
2022-12-21,12.38461
2022-12-22,15.07692
2022-12-23,24.61538
2022-12-24,14.07692
2022-12-25,16.53846
2022-12-26,43.23076
2022-12-27,46.38461
2022-12-28,64.30769
2022-12-29,70.76923
2022-12-30,42.84615
2022-12-31,7.07692
2023-01-01,30.30769
2023-01-02,100.0
2023-01-03,7.38461
2023-01-04,6.46153
2023-01-05,6.38461
2023-01-06,5.15384
2023-01-07,4.76923
2023-01-08,5.61538
2023-01-09,8.46153
2023-01-10,7.38461
2023-01-11,5.46153
2023-01-12,5.23076
2023-01-13,4.46153
2023-01-14,4.6923
2023-01-15,5.76923
2023-01-16,6.53846
2023-01-17,7.15384
2023-01-18,7.53846
2023-01-19,12.61538
2023-01-20,7.46153
2023-01-21,2.6923
2023-01-22,3.38461
2023-01-23,5.0
2023-01-24,7.23076
2023-01-25,5.6923
2023-01-26,3.84615
2023-01-27,4.76923
2023-01-28,2.76923
2023-01-29,6.15384
2023-01-30,6.76923
2023-01-31,5.92307
2023-02-01,5.76923
2023-02-02,4.23076
2023-02-03,5.0
2023-02-04,2.07692
2023-02-05,4.76923
2023-02-06,7.23076
2023-02-07,4.53846
2023-02-08,4.76923
2023-02-09,4.84615
2023-02-10,3.92307
2023-02-11,2.38461
2023-02-12,6.46153
2023-02-13,7.23076
2023-02-14,6.15384
2023-02-15,4.61538
2023-02-16,4.6923
2023-02-17,3.84615
2023-02-18,4.0
2023-02-19,3.84615
2023-02-20,7.0
2023-02-21,7.61538
2023-02-22,5.38461
2023-02-23,4.76923
2023-02-24,5.53846
2023-02-25,2.92307
2023-02-26,4.53846
2023-02-27,7.76923
2023-02-28,6.15384
2023-03-01,6.30769
2023-03-02,7.92307
2023-03-03,5.53846
2023-03-04,3.6923
2023-03-05,8.61538
2023-03-06,9.6923
2023-03-07,9.07692
2023-03-08,6.30769
2023-03-09,7.23076
2023-03-10,4.6923
2023-03-11,2.53846
2023-03-12,4.92307
2023-03-13,7.15384
2023-03-14,5.15384
2023-03-15,5.15384
2023-03-16,3.61538
2023-03-17,5.84615
2023-03-18,3.15384
2023-03-19,5.30769
2023-03-20,7.61538
2023-03-21,6.61538
2023-03-22,4.76923
2023-03-23,4.92307
2023-03-24,3.07692
2023-03-25,2.84615
2023-03-26,5.30769
2023-03-27,7.23076
2023-03-28,6.0
2023-03-29,5.38461
2023-03-30,4.92307
2023-03-31,5.53846
2023-04-01,3.30769
2023-04-02,5.38461
2023-04-03,5.61538
2023-04-04,6.53846
2023-04-05,5.92307
2023-04-06,5.84615
2023-04-07,5.76923
2023-04-08,5.38461
2023-04-09,5.6923
2023-04-10,8.53846
2023-04-11,4.0
2023-04-12,5.38461
2023-04-13,4.07692
2023-04-14,3.30769
2023-04-15,3.23076
2023-04-16,8.15384
2023-04-17,5.61538
2023-04-18,4.6923
2023-04-19,5.0
2023-04-20,4.15384
2023-04-21,5.46153
2023-04-22,4.53846
2023-04-23,6.46153
2023-04-24,6.53846
2023-04-25,4.23076
2023-04-26,4.30769
2023-04-27,7.15384
2023-04-28,17.38461
2023-04-29,8.15384
2023-04-30,12.92307
2023-05-01,18.53846
2023-05-02,5.92307
2023-05-03,5.30769
2023-05-04,5.6923
2023-05-05,2.92307
2023-05-06,2.23076
2023-05-07,5.6923
2023-05-08,6.30769
2023-05-09,4.53846
2023-05-10,3.30769
2023-05-11,3.61538
2023-05-12,3.6923
2023-05-13,2.0
2023-05-14,3.6923
2023-05-15,4.76923
2023-05-16,3.0
2023-05-17,3.15384
2023-05-18,3.46153
2023-05-19,4.30769
2023-05-20,2.0
2023-05-21,3.76923
2023-05-22,4.61538
2023-05-23,4.07692
2023-05-24,3.92307
2023-05-25,4.46153
2023-05-26,5.84615
2023-05-27,3.38461
2023-05-28,6.76923
2023-05-29,11.46153
2023-05-30,5.07692
2023-05-31,3.92307
2023-06-01,2.84615
2023-06-02,4.46153
2023-06-03,3.0
2023-06-04,10.30769
