date,항생지수
2020-07-26,0.35031
2020-07-27,2.61146
2020-07-28,2.57961
2020-07-29,2.1656
2020-07-30,2.7707
2020-07-31,1.84713
2020-08-01,0.25477
2020-08-02,0.35031
2020-08-03,1.91082
2020-08-04,3.08917
2020-08-05,2.89808
2020-08-06,2.7707
2020-08-07,3.82165
2020-08-08,0.73248
2020-08-10,4.29936
2020-08-11,2.92993
2020-08-12,3.40764
2020-08-13,2.64331
2020-08-14,2.22929
2020-08-15,0.19108
2020-08-16,0.15923
2020-08-17,2.19745
2020-08-18,2.707
2020-08-19,2.57961
2020-08-20,3.2484
2020-08-21,1.68789
2020-08-22,0.41401
2020-08-23,0.44585
2020-08-24,2.13375
2020-08-25,2.13375
2020-08-26,2.35668
2020-08-27,2.03821
2020-08-28,1.91082
2020-08-29,0.31847
2020-08-30,0.22292
2020-08-31,2.83439
2020-09-01,1.59235
2020-09-02,1.91082
2020-09-03,2.51592
2020-09-04,2.10191
2020-09-05,0.41401
2020-09-07,2.35668
2020-09-08,2.29299
2020-09-09,2.35668
2020-09-10,1.65605
2020-09-11,2.07006
2020-09-12,0.28662
2020-09-13,0.28662
2020-09-14,1.94267
2020-09-15,2.00636
2020-09-16,2.13375
2020-09-17,1.68789
2020-09-18,1.65605
2020-09-19,0.44585
2020-09-21,2.67515
2020-09-22,2.22929
2020-09-23,1.33757
2020-09-24,2.92993
2020-09-25,2.51592
2020-09-26,0.66878
2020-09-27,0.15923
2020-09-28,1.87898
2020-09-29,2.07006
2020-09-30,0.85987
2020-10-01,0.76433
2020-10-02,0.70063
2020-10-03,0.25477
2020-10-04,0.19108
2020-10-05,2.07006
2020-10-06,1.75159
2020-10-07,2.00636
2020-10-08,1.21019
2020-10-09,0.95541
2020-10-10,0.19108
2020-10-11,0.19108
2020-10-12,2.29299
2020-10-13,2.57961
2020-10-14,1.75159
2020-10-15,1.24203
2020-10-16,1.71974
2020-10-19,1.65605
2020-10-20,1.46496
2020-10-21,2.26114
2020-10-22,1.97452
2020-10-23,1.6242
2020-10-26,1.05095
2020-10-27,1.65605
2020-10-28,1.52866
2020-10-29,2.707
2020-10-30,1.87898
2020-11-02,1.97452
2020-11-03,1.91082
2020-11-04,1.33757
2020-11-05,2.13375
2020-11-06,1.78343
2020-11-07,0.31847
2020-11-08,0.15923
2020-11-09,2.13375
2020-11-10,2.00636
2020-11-11,2.03821
2020-11-12,1.97452
2020-11-13,2.00636
2020-11-15,0.31847
2020-11-16,2.92993
2020-11-17,2.707
2020-11-18,1.68789
2020-11-19,1.87898
2020-11-20,1.75159
2020-11-23,1.94267
2020-11-24,1.91082
2020-11-25,2.61146
2020-11-26,1.87898
2020-11-27,2.29299
2020-11-28,0.50955
2020-11-29,0.31847
2020-11-30,2.22929
2020-12-01,2.1656
2020-12-02,1.52866
2020-12-03,1.52866
2020-12-04,2.29299
2020-12-05,0.15923
2020-12-07,2.29299
2020-12-08,2.67515
2020-12-09,2.03821
2020-12-10,2.03821
2020-12-11,1.75159
2020-12-12,0.25477
2020-12-13,0.22292
2020-12-14,2.61146
2020-12-15,1.65605
2020-12-16,1.91082
2020-12-17,1.6242
2020-12-18,1.65605
2020-12-19,0.73248
2020-12-20,0.31847
2020-12-21,1.49681
2020-12-22,2.07006
2020-12-23,1.81528
2020-12-24,0.95541
2020-12-25,0.22292
2020-12-26,0.19108
2020-12-27,0.31847
2020-12-28,2.13375
2020-12-29,2.32484
2020-12-30,3.8535
2020-12-31,1.65605
2021-01-01,0.60509
2021-01-02,0.57324
2021-01-03,0.44585
2021-01-04,3.02547
2021-01-05,2.99363
2021-01-06,2.7707
2021-01-07,2.86624
2021-01-08,3.50318
2021-01-09,0.85987
2021-01-10,0.57324
2021-01-11,4.23566
2021-01-12,3.98089
2021-01-13,4.04458
2021-01-14,3.15286
2021-01-15,6.14649
2021-01-16,1.40127
2021-01-17,1.46496
2021-01-18,4.55414
2021-01-19,5.85987
2021-01-20,4.36305
2021-01-21,4.87261
2021-01-22,4.17197
2021-01-23,1.17834
2021-01-24,0.66878
2021-01-25,4.96815
2021-01-26,4.26751
2021-01-27,3.88535
2021-01-28,4.10828
2021-01-29,5.41401
2021-01-30,1.30573
2021-01-31,0.89171
2021-02-01,3.28025
2021-02-02,3.21656
2021-02-03,3.15286
2021-02-04,3.66242
2021-02-05,3.59872
2021-02-06,0.76433
2021-02-07,0.73248
2021-02-08,3.47133
2021-02-09,3.08917
2021-02-10,3.2484
2021-02-11,2.7707
2021-02-12,1.43312
2021-02-13,0.85987
2021-02-14,0.95541
2021-02-15,2.42038
2021-02-16,3.05732
2021-02-17,3.72611
2021-02-18,4.90445
2021-02-19,3.37579
2021-02-20,1.0828
2021-02-21,0.79617
2021-02-22,4.17197
2021-02-23,5.4777
2021-02-24,8.40764
2021-02-25,5.5414
2021-02-26,5.31847
2021-02-27,1.11464
2021-02-28,0.92356
2021-03-01,5.85987
2021-03-02,5.03184
2021-03-03,4.71337
2021-03-04,4.87261
2021-03-05,4.77707
2021-03-06,1.0191
2021-03-07,0.44585
2021-03-08,6.36942
2021-03-09,7.1656
2021-03-10,6.14649
2021-03-11,3.59872
2021-03-12,5.44585
2021-03-13,1.17834
2021-03-14,1.11464
2021-03-15,4.42675
2021-03-16,2.64331
2021-03-17,3.15286
2021-03-18,2.1656
2021-03-19,1.81528
2021-03-20,0.60509
2021-03-21,0.60509
2021-03-22,2.22929
2021-03-23,3.56687
2021-03-24,5.28662
2021-03-25,5.12738
2021-03-26,4.14012
2021-03-27,0.76433
2021-03-28,0.76433
2021-03-29,3.43949
2021-03-30,2.89808
2021-03-31,2.32484
2021-04-01,1.97452
2021-04-02,2.22929
2021-04-03,0.70063
2021-04-04,0.35031
2021-04-05,2.26114
2021-04-06,2.73885
2021-04-07,2.61146
2021-04-08,2.51592
2021-04-09,2.57961
2021-04-10,1.0828
2021-04-11,0.79617
2021-04-12,2.80254
2021-04-13,2.57961
2021-04-14,1.97452
2021-04-15,2.86624
2021-04-16,2.45222
2021-04-17,0.70063
2021-04-18,0.5414
2021-04-19,1.71974
2021-04-20,1.97452
2021-04-21,2.19745
2021-04-22,2.42038
2021-04-23,1.97452
2021-04-24,0.57324
2021-04-25,0.31847
2021-04-26,1.87898
2021-04-27,2.07006
2021-04-28,2.19745
2021-04-29,1.91082
2021-04-30,2.42038
2021-05-01,0.76433
2021-05-02,0.25477
2021-05-03,2.13375
2021-05-04,1.94267
2021-05-05,2.10191
2021-05-06,2.29299
2021-05-07,1.78343
2021-05-08,0.66878
2021-05-09,0.5414
2021-05-10,2.10191
2021-05-11,3.28025
2021-05-12,2.57961
2021-05-13,2.26114
2021-05-14,2.13375
2021-05-15,0.57324
2021-05-16,0.5414
2021-05-17,3.15286
2021-05-18,2.48407
2021-05-19,2.48407
2021-05-20,2.35668
2021-05-21,3.94904
2021-05-22,0.73248
2021-05-23,0.4777
2021-05-24,2.64331
2021-05-25,2.48407
2021-05-26,1.65605
2021-05-27,1.59235
2021-05-28,2.26114
2021-05-29,0.60509
2021-05-30,0.66878
2021-05-31,2.38853
2021-06-01,2.42038
2021-06-02,2.07006
2021-06-03,2.42038
2021-06-04,1.6242
2021-06-05,0.57324
2021-06-06,0.4777
2021-06-07,2.26114
2021-06-08,2.26114
2021-06-09,2.10191
2021-06-10,2.07006
2021-06-11,1.71974
2021-06-12,0.50955
2021-06-14,1.43312
2021-06-15,2.707
2021-06-16,2.03821
2021-06-17,1.94267
2021-06-18,1.33757
2021-06-19,0.73248
2021-06-20,0.35031
2021-06-21,2.61146
2021-06-22,2.13375
2021-06-23,2.38853
2021-06-24,1.81528
2021-06-25,2.03821
2021-06-26,0.5414
2021-06-27,0.35031
2021-06-28,2.19745
2021-06-29,2.1656
2021-06-30,1.5605
2021-07-01,1.17834
2021-07-02,2.57961
2021-07-03,0.57324
2021-07-04,0.50955
2021-07-05,2.96178
2021-07-06,3.05732
2021-07-07,3.15286
2021-07-08,5.38216
2021-07-09,5.15923
2021-07-10,1.30573
2021-07-11,0.79617
2021-07-12,2.80254
2021-07-13,2.92993
2021-07-14,1.81528
2021-07-15,2.51592
2021-07-16,2.7707
2021-07-17,0.5414
2021-07-18,0.35031
2021-07-19,2.32484
2021-07-20,3.66242
2021-07-21,2.80254
2021-07-22,2.19745
2021-07-23,3.28025
2021-07-24,0.79617
2021-07-25,0.50955
2021-07-26,13.43949
2021-07-27,42.32484
2021-07-28,31.81528
2021-07-29,14.55414
2021-07-30,13.82165
2021-07-31,3.34394
2021-08-01,1.97452
2021-08-02,9.20382
2021-08-03,10.95541
2021-08-04,8.82165
2021-08-05,8.98089
2021-08-06,7.83439
2021-08-07,1.14649
2021-08-08,0.95541
2021-08-09,6.68789
2021-08-10,7.73885
2021-08-11,5.76433
2021-08-12,5.5414
2021-08-13,7.80254
2021-08-14,1.33757
2021-08-15,0.85987
2021-08-16,10.28662
2021-08-17,11.27388
2021-08-18,8.02547
2021-08-19,10.28662
2021-08-20,12.19745
2021-08-21,2.64331
2021-08-22,1.52866
2021-08-23,10.70063
2021-08-24,9.58598
2021-08-25,10.63694
2021-08-26,9.96815
2021-08-27,7.7707
2021-08-28,1.5605
2021-08-29,1.0191
2021-08-30,10.09554
2021-08-31,9.96815
2021-09-01,8.28025
2021-09-02,9.29936
2021-09-03,6.24203
2021-09-04,1.27388
2021-09-05,1.14649
2021-09-06,6.75159
2021-09-07,8.82165
2021-09-08,7.03821
2021-09-09,8.18471
2021-09-10,7.80254
2021-09-11,1.40127
2021-09-12,1.0828
2021-09-13,11.0828
2021-09-14,8.37579
2021-09-15,11.36942
2021-09-16,13.47133
2021-09-17,12.07006
2021-09-18,2.32484
2021-09-19,1.68789
2021-09-20,72.92993
2021-09-21,93.82165
2021-09-22,51.0191
2021-09-23,30.82802
2021-09-24,20.5414
2021-09-25,4.20382
2021-09-26,2.1656
2021-09-27,14.42675
2021-09-28,13.88535
2021-09-29,14.90445
2021-09-30,10.03184
2021-10-01,7.26114
2021-10-02,2.03821
2021-10-03,1.52866
2021-10-04,54.45859
2021-10-05,29.80891
2021-10-06,24.71337
2021-10-07,15.5414
2021-10-08,14.87261
2021-10-09,2.54777
2021-10-10,1.30573
2021-10-11,25.41401
2021-10-12,16.84713
2021-10-13,12.19745
2021-10-14,9.33121
2021-10-15,9.29936
2021-10-16,1.59235
2021-10-17,1.6242
2021-10-18,11.84713
2021-10-19,9.42675
2021-10-20,9.01273
2021-10-21,11.43312
2021-10-22,8.37579
2021-10-23,1.84713
2021-10-24,0.98726
2021-10-25,6.59235
2021-10-26,7.57961
2021-10-27,8.88535
2021-10-28,8.02547
2021-10-29,8.21656
2021-10-30,1.59235
2021-10-31,0.98726
2021-11-01,7.707
2021-11-02,9.17197
2021-11-03,10.82802
2021-11-04,9.58598
2021-11-05,8.75796
2021-11-06,2.42038
2021-11-07,1.49681
2021-11-08,8.56687
2021-11-09,7.707
2021-11-10,11.27388
2021-11-11,9.96815
2021-11-12,8.50318
2021-11-13,2.38853
2021-11-14,0.85987
2021-11-15,8.91719
2021-11-16,10.50955
2021-11-17,8.40764
2021-11-18,9.71337
2021-11-19,9.33121
2021-11-20,1.6242
2021-11-21,1.21019
2021-11-22,8.34394
2021-11-23,9.17197
2021-11-24,7.99363
2021-11-25,7.96178
2021-11-26,9.68152
2021-11-27,2.92993
2021-11-28,1.59235
2021-11-29,13.75796
2021-11-30,17.07006
2021-12-01,11.0828
2021-12-02,8.7898
2021-12-03,9.33121
2021-12-04,2.38853
2021-12-05,1.65605
2021-12-06,13.56687
2021-12-07,13.63057
2021-12-08,13.8535
2021-12-09,9.74522
2021-12-10,10.12738
2021-12-11,2.13375
2021-12-12,1.17834
2021-12-13,8.66242
2021-12-14,9.49044
2021-12-15,10.28662
2021-12-16,12.26114
2021-12-17,8.98089
2021-12-18,1.87898
2021-12-19,1.6242
2021-12-20,11.5605
2021-12-21,10.35031
2021-12-22,9.74522
2021-12-23,9.20382
2021-12-24,6.71974
2021-12-25,1.52866
2021-12-26,0.76433
2021-12-27,4.9363
2021-12-28,8.12101
2021-12-29,8.59872
2021-12-30,9.01273
2021-12-31,7.83439
2022-01-01,1.87898
2022-01-02,3.75796
2022-01-03,12.54777
2022-01-04,13.12101
2022-01-05,15.0
2022-01-06,13.34394
2022-01-07,10.19108
2022-01-08,2.61146
2022-01-09,1.84713
2022-01-10,12.51592
2022-01-11,10.98726
2022-01-12,13.3121
2022-01-13,11.30573
2022-01-14,8.21656
2022-01-15,1.78343
2022-01-16,1.30573
2022-01-17,9.58598
2022-01-18,9.9363
2022-01-19,9.87261
2022-01-20,15.41401
2022-01-21,16.78343
2022-01-22,3.66242
2022-01-23,1.75159
2022-01-24,13.72611
2022-01-25,15.44585
2022-01-26,10.85987
2022-01-27,14.14012
2022-01-28,10.82802
2022-01-29,1.81528
2022-01-30,1.05095
2022-01-31,6.33757
2022-02-01,4.10828
2022-02-02,5.41401
2022-02-03,9.01273
2022-02-04,14.14012
2022-02-05,1.87898
2022-02-06,1.65605
2022-02-07,8.88535
2022-02-08,10.06369
2022-02-09,8.12101
2022-02-10,10.63694
2022-02-11,7.38853
2022-02-12,2.45222
2022-02-13,1.05095
2022-02-14,7.26114
2022-02-15,7.57961
2022-02-16,8.53503
2022-02-17,8.88535
2022-02-18,9.45859
2022-02-19,2.13375
2022-02-20,1.33757
2022-02-21,8.15286
2022-02-22,9.26751
2022-02-23,9.23566
2022-02-24,11.49681
2022-02-25,9.04458
2022-02-26,1.84713
2022-02-27,1.52866
2022-02-28,8.2484
2022-03-01,9.14012
2022-03-02,8.75796
2022-03-03,8.72611
2022-03-04,9.58598
2022-03-05,1.94267
2022-03-06,1.43312
2022-03-07,11.6242
2022-03-08,9.84076
2022-03-09,14.45859
2022-03-10,11.49681
2022-03-11,17.83439
2022-03-12,4.36305
2022-03-13,2.45222
2022-03-14,34.20382
2022-03-15,62.86624
2022-03-16,62.1656
2022-03-17,46.33757
2022-03-18,26.17834
2022-03-19,5.44585
2022-03-20,3.63057
2022-03-21,27.07006
2022-03-22,20.06369
2022-03-23,21.05095
2022-03-24,20.12738
2022-03-25,22.707
2022-03-26,4.55414
2022-03-27,2.10191
2022-03-28,19.58598
2022-03-29,16.6242
2022-03-30,20.03184
2022-03-31,12.54777
2022-04-01,13.47133
2022-04-02,1.71974
2022-04-03,1.14649
2022-04-04,14.10828
2022-04-05,9.96815
2022-04-06,12.32484
2022-04-07,11.81528
2022-04-08,10.98726
2022-04-09,1.30573
2022-04-10,1.24203
2022-04-11,14.33121
2022-04-12,15.60509
2022-04-13,12.26114
2022-04-14,9.17197
2022-04-15,5.4777
2022-04-16,1.36942
2022-04-17,0.57324
2022-04-18,7.54777
2022-04-19,13.94904
2022-04-20,13.02547
2022-04-21,13.3121
2022-04-22,12.64331
2022-04-23,1.71974
2022-04-24,1.24203
2022-04-25,15.85987
2022-04-26,15.63694
2022-04-27,13.37579
2022-04-28,11.24203
2022-04-29,18.2484
2022-04-30,3.7898
2022-05-01,2.22929
2022-05-02,10.4777
2022-05-03,12.10191
2022-05-04,10.35031
2022-05-05,14.84076
2022-05-06,13.05732
2022-05-07,1.97452
2022-05-08,1.40127
2022-05-09,8.63057
2022-05-10,16.0191
2022-05-11,14.90445
2022-05-12,11.91082
2022-05-13,11.84713
2022-05-14,1.65605
2022-05-15,1.05095
2022-05-16,14.01273
2022-05-17,14.68152
2022-05-18,14.74522
2022-05-19,13.63057
2022-05-20,11.0828
2022-05-21,2.10191
2022-05-22,1.24203
2022-05-23,12.35668
2022-05-24,12.51592
2022-05-25,11.30573
2022-05-26,12.29299
2022-05-27,10.35031
2022-05-28,2.29299
2022-05-29,1.30573
2022-05-30,11.17834
2022-05-31,13.40764
2022-06-01,10.79617
2022-06-02,10.44585
2022-06-03,7.38853
2022-06-04,1.24203
2022-06-05,0.82802
2022-06-06,11.46496
2022-06-07,11.65605
2022-06-08,15.41401
2022-06-09,15.89171
2022-06-10,14.07643
2022-06-11,2.38853
2022-06-12,1.33757
2022-06-13,15.35031
2022-06-14,13.18471
2022-06-15,14.01273
2022-06-16,15.12738
2022-06-17,15.19108
2022-06-18,2.38853
2022-06-19,1.24203
2022-06-20,14.80891
2022-06-21,12.54777
2022-06-22,14.26751
2022-06-23,15.15923
2022-06-24,10.70063
2022-06-25,2.00636
2022-06-26,1.30573
2022-06-27,15.57324
2022-06-28,14.17197
2022-06-29,11.36942
2022-06-30,11.0828
2022-07-01,8.66242
2022-07-02,1.52866
2022-07-03,1.21019
2022-07-04,11.11464
2022-07-05,10.89171
2022-07-06,9.77707
2022-07-07,10.50955
2022-07-08,10.73248
2022-07-09,1.46496
2022-07-10,1.21019
2022-07-11,13.66242
2022-07-12,11.24203
2022-07-13,10.38216
2022-07-14,10.12738
2022-07-15,9.36305
2022-07-16,1.78343
2022-07-17,0.89171
2022-07-18,10.06369
2022-07-19,8.94904
2022-07-20,11.17834
2022-07-21,9.87261
2022-07-22,9.01273
2022-07-23,1.0828
2022-07-24,0.76433
2022-07-25,8.21656
2022-07-26,9.3949
2022-07-27,8.2484
2022-07-28,9.77707
2022-07-29,16.46496
2022-07-30,2.48407
2022-07-31,1.78343
2022-08-01,10.98726
2022-08-02,13.37579
2022-08-03,11.97452
2022-08-04,11.59235
2022-08-05,9.17197
2022-08-06,1.59235
2022-08-07,1.11464
2022-08-08,9.3949
2022-08-09,10.0
2022-08-10,12.07006
2022-08-11,10.89171
2022-08-12,9.58598
2022-08-13,1.36942
2022-08-14,1.0828
2022-08-15,6.91082
2022-08-16,10.19108
2022-08-17,10.25477
2022-08-18,8.05732
2022-08-19,7.07006
2022-08-20,1.0191
2022-08-21,1.05095
2022-08-22,8.94904
2022-08-23,8.98089
2022-08-24,10.19108
2022-08-25,16.6242
2022-08-26,12.96178
2022-08-27,1.46496
2022-08-28,0.73248
2022-08-29,10.09554
2022-08-30,9.74522
2022-08-31,9.36305
2022-09-01,9.04458
2022-09-02,9.14012
2022-09-03,1.40127
2022-09-04,0.85987
2022-09-05,10.41401
2022-09-06,8.43949
2022-09-07,9.49044
2022-09-08,8.18471
2022-09-09,8.2484
2022-09-10,1.46496
2022-09-11,0.95541
2022-09-12,4.14012
2022-09-13,10.79617
2022-09-14,8.7898
2022-09-15,7.83439
2022-09-16,8.21656
2022-09-17,1.49681
2022-09-18,0.66878
2022-09-19,7.1656
2022-09-20,7.03821
2022-09-21,7.57961
2022-09-22,9.04458
2022-09-23,6.97452
2022-09-24,2.26114
2022-09-25,0.85987
2022-09-26,10.50955
2022-09-27,9.3949
2022-09-28,12.57961
2022-09-29,11.81528
2022-09-30,11.46496
2022-10-01,2.03821
2022-10-02,1.0828
2022-10-03,10.44585
2022-10-04,8.37579
2022-10-05,18.66242
2022-10-06,11.94267
2022-10-07,7.35668
2022-10-08,1.17834
2022-10-09,1.05095
2022-10-10,16.81528
2022-10-11,11.05095
2022-10-12,12.73885
2022-10-13,11.81528
2022-10-14,14.26751
2022-10-15,2.57961
2022-10-16,1.11464
2022-10-17,13.3121
2022-10-18,12.1656
2022-10-19,12.29299
2022-10-20,15.06369
2022-10-21,10.12738
2022-10-22,2.10191
2022-10-23,1.46496
2022-10-24,100.0
2022-10-25,48.56687
2022-10-26,22.38853
2022-10-27,16.52866
2022-10-28,19.04458
2022-10-29,3.34394
2022-10-30,1.52866
2022-10-31,18.3121
2022-11-01,22.73885
2022-11-02,18.34394
2022-11-03,15.09554
2022-11-04,35.82802
2022-11-05,4.33121
2022-11-06,4.04458
2022-11-07,29.96815
2022-11-08,16.81528
2022-11-09,14.68152
2022-11-10,12.7707
2022-11-11,17.57961
2022-11-12,4.33121
2022-11-13,1.52866
2022-11-14,16.59235
2022-11-15,18.98089
2022-11-16,16.5605
2022-11-17,13.69426
2022-11-18,15.85987
2022-11-19,2.13375
2022-11-20,2.07006
2022-11-21,12.64331
2022-11-22,11.5605
2022-11-23,12.1656
2022-11-24,10.98726
2022-11-25,10.60509
2022-11-26,1.91082
2022-11-27,0.57324
2022-11-28,16.14649
2022-11-29,24.64968
2022-11-30,19.80891
2022-12-01,18.75796
2022-12-02,11.36942
2022-12-03,2.35668
2022-12-04,1.40127
2022-12-05,20.70063
2022-12-06,16.84713
2022-12-07,22.22929
2022-12-08,20.76433
2022-12-09,19.77707
2022-12-10,3.37579
2022-12-11,1.84713
2022-12-12,17.32484
2022-12-13,15.06369
2022-12-14,13.82165
2022-12-15,14.10828
2022-12-16,15.22292
2022-12-17,2.13375
2022-12-18,1.17834
2022-12-19,12.92993
2022-12-20,11.40127
2022-12-21,12.35668
2022-12-22,13.12101
2022-12-23,13.40764
2022-12-24,1.91082
2022-12-25,0.98726
2022-12-26,7.92993
2022-12-27,7.707
2022-12-28,13.66242
2022-12-29,9.58598
2022-12-30,8.53503
2022-12-31,1.59235
2023-01-01,0.41401
2023-01-02,5.50955
2023-01-03,15.4777
2023-01-04,18.05732
2023-01-05,19.36305
2023-01-06,16.14649
2023-01-07,2.96178
2023-01-08,2.42038
2023-01-09,16.68789
2023-01-10,16.59235
2023-01-11,16.49681
2023-01-12,19.87261
2023-01-13,15.57324
2023-01-14,2.42038
2023-01-15,1.65605
2023-01-16,16.71974
2023-01-17,17.1656
2023-01-18,15.38216
2023-01-19,15.06369
2023-01-20,13.56687
2023-01-21,2.73885
2023-01-22,1.81528
2023-01-23,3.98089
2023-01-24,4.49044
2023-01-25,7.80254
2023-01-26,15.12738
2023-01-27,15.82802
2023-01-28,2.86624
2023-01-29,1.6242
2023-01-30,20.38216
2023-01-31,20.35031
2023-02-01,16.43312
2023-02-02,15.76433
2023-02-03,18.8535
2023-02-04,2.73885
2023-02-05,1.52866
2023-02-06,18.75796
2023-02-07,18.72611
2023-02-08,15.76433
2023-02-09,18.21656
2023-02-10,18.63057
2023-02-11,2.7707
2023-02-12,1.33757
2023-02-13,16.52866
2023-02-14,13.7898
2023-02-15,14.61783
2023-02-16,17.19745
2023-02-17,13.47133
2023-02-18,2.1656
2023-02-19,1.84713
2023-02-20,13.53503
2023-02-21,16.5605
2023-02-22,14.74522
2023-02-23,14.52229
2023-02-24,12.22929
2023-02-25,2.10191
2023-02-26,1.27388
2023-02-27,14.74522
2023-02-28,12.92993
2023-03-01,31.75159
2023-03-02,22.51592
2023-03-03,14.96815
2023-03-04,2.83439
2023-03-05,1.40127
2023-03-06,14.07643
2023-03-07,15.57324
2023-03-08,12.67515
2023-03-09,10.19108
2023-03-10,12.80254
2023-03-11,1.81528
2023-03-12,1.49681
2023-03-13,13.15286
2023-03-14,14.61783
2023-03-15,13.43949
2023-03-16,12.42038
2023-03-17,10.95541
2023-03-18,1.6242
2023-03-19,0.95541
2023-03-20,15.35031
2023-03-21,11.59235
2023-03-22,11.6242
2023-03-23,12.73885
2023-03-24,10.89171
2023-03-25,1.71974
2023-03-26,0.82802
2023-03-27,13.08917
2023-03-28,11.68789
2023-03-29,13.43949
2023-03-30,11.68789
2023-03-31,10.19108
2023-04-01,1.71974
2023-04-02,1.75159
2023-04-03,10.76433
2023-04-04,10.15923
2023-04-05,6.94267
2023-04-06,9.61783
2023-04-07,6.5605
2023-04-08,0.82802
2023-04-09,1.05095
2023-04-10,6.97452
2023-04-11,10.76433
2023-04-12,9.52229
2023-04-13,9.61783
2023-04-14,8.28025
2023-04-15,1.52866
2023-04-16,0.70063
2023-04-17,10.95541
2023-04-18,10.66878
2023-04-19,9.71337
2023-04-20,9.80891
2023-04-21,9.80891
2023-04-22,1.6242
2023-04-23,1.24203
2023-04-24,9.80891
2023-04-25,10.89171
2023-04-26,10.41401
2023-04-27,8.3121
2023-04-28,8.34394
2023-04-29,1.43312
2023-04-30,0.89171
2023-05-01,3.72611
2023-05-02,7.45222
2023-05-03,7.35668
2023-05-04,8.40764
2023-05-05,7.80254
2023-05-06,1.21019
2023-05-07,0.57324
2023-05-08,8.91719
2023-05-09,11.49681
2023-05-10,8.28025
2023-05-11,7.92993
2023-05-12,8.53503
2023-05-13,1.78343
2023-05-14,1.11464
2023-05-15,9.07643
2023-05-16,11.11464
2023-05-17,9.01273
2023-05-18,7.07006
2023-05-19,8.08917
2023-05-20,1.0828
2023-05-21,1.30573
2023-05-22,9.10828
2023-05-23,10.85987
2023-05-24,9.64968
2023-05-25,14.10828
2023-05-26,7.99363
2023-05-27,2.07006
2023-05-28,1.27388
2023-05-29,10.5414
2023-05-30,14.01273
2023-05-31,14.3949
2023-06-01,11.21019
2023-06-02,13.43949
2023-06-03,2.32484
2023-06-04,1.27388
2023-06-05,11.30573
2023-06-06,10.0
2023-06-07,10.79617
2023-06-08,9.01273
2023-06-09,9.01273
2023-06-10,1.5605
2023-06-11,0.85987
2023-06-12,8.98089
2023-06-13,9.52229
2023-06-14,10.06369
