date,광고회사
2020-06-21,14.74103
2020-06-22,17.79548
2020-06-23,22.84196
2020-06-24,20.18592
2020-06-25,21.64674
2020-06-26,17.92828
2020-06-27,12.48339
2020-06-28,12.6162
2020-06-29,18.06108
2020-06-30,17.92828
2020-07-01,17.92828
2020-07-02,16.20185
2020-07-03,16.73306
2020-07-04,11.15537
2020-07-05,10.62416
2020-07-06,15.53784
2020-07-07,20.71713
2020-07-08,19.1235
2020-07-09,17.66268
2020-07-10,16.20185
2020-07-11,8.89774
2020-07-12,11.81938
2020-07-13,18.59229
2020-07-14,19.78751
2020-07-15,19.1235
2020-07-16,13.54581
2020-07-17,14.20982
2020-07-18,7.83532
2020-07-19,9.29614
2020-07-20,16.33466
2020-07-21,19.65471
2020-07-22,14.47543
2020-07-23,17.13147
2020-07-24,13.28021
2020-07-25,10.62416
2020-07-26,10.62416
2020-07-27,18.06108
2020-07-28,13.28021
2020-07-29,16.06905
2020-07-30,12.8818
2020-07-31,15.67065
2020-08-01,9.96015
2020-08-02,9.29614
2020-08-03,13.81142
2020-08-04,15.00664
2020-08-05,18.32669
2020-08-06,20.45152
2020-08-07,16.46746
2020-08-08,12.08499
2020-08-09,11.95219
2020-08-10,18.59229
2020-08-11,13.41301
2020-08-12,19.2563
2020-08-13,17.66268
2020-08-14,15.80345
2020-08-15,10.35856
2020-08-16,8.76494
2020-08-17,10.35856
2020-08-18,15.80345
2020-08-19,13.94422
2020-08-20,14.74103
2020-08-21,13.41301
2020-08-22,10.62416
2020-08-23,11.15537
2020-08-24,20.31872
2020-08-25,17.66268
2020-08-26,17.26427
2020-08-27,17.66268
2020-08-28,19.78751
2020-08-29,10.35856
2020-08-30,12.48339
2020-08-31,17.26427
2020-09-01,18.06108
2020-09-02,20.58432
2020-09-03,18.32669
2020-09-04,18.45949
2020-09-05,11.68658
2020-09-06,12.8818
2020-09-07,19.1235
2020-09-08,20.58432
2020-09-09,19.78751
2020-09-10,20.05312
2020-09-11,17.66268
2020-09-12,12.48339
2020-09-13,14.47543
2020-09-14,23.63877
2020-09-15,22.17795
2020-09-16,80.34528
2020-09-17,58.30013
2020-09-18,30.41168
2020-09-19,23.63877
2020-09-20,22.57636
2020-09-21,25.2324
2020-09-22,23.24037
2020-09-23,25.3652
2020-09-24,18.59229
2020-09-25,16.46746
2020-09-26,11.81938
2020-09-27,11.81938
2020-09-28,18.32669
2020-09-29,14.74103
2020-09-30,11.02257
2020-10-01,9.56175
2020-10-02,10.49136
2020-10-03,10.35856
2020-10-04,13.41301
2020-10-05,19.38911
2020-10-06,20.18592
2020-10-07,17.13147
2020-10-08,19.65471
2020-10-09,13.14741
2020-10-10,12.749
2020-10-11,12.749
2020-10-12,21.91235
2020-10-13,22.31075
2020-10-14,19.2563
2020-10-15,23.50597
2020-10-16,18.72509
2020-10-17,10.49136
2020-10-18,11.81938
2020-10-19,18.9907
2020-10-20,22.17795
2020-10-21,16.99867
2020-10-22,17.92828
2020-10-23,15.93625
2020-10-24,10.35856
2020-10-25,10.35856
2020-10-26,16.33466
2020-10-27,18.8579
2020-10-28,23.63877
2020-10-29,19.52191
2020-10-30,18.06108
2020-10-31,8.49933
2020-11-01,11.42098
2020-11-02,20.84993
2020-11-03,18.45949
2020-11-04,18.8579
2020-11-05,15.67065
2020-11-06,18.32669
2020-11-07,11.02257
2020-11-08,14.07702
2020-11-09,18.72509
2020-11-10,20.45152
2020-11-11,19.2563
2020-11-12,19.65471
2020-11-13,16.73306
2020-11-14,12.21779
2020-11-15,11.55378
2020-11-16,16.99867
2020-11-17,19.52191
2020-11-18,18.59229
2020-11-19,16.06905
2020-11-20,16.99867
2020-11-21,11.28818
2020-11-22,48.73837
2020-11-23,19.1235
2020-11-24,18.9907
2020-11-25,17.79548
2020-11-26,16.60026
2020-11-27,16.33466
2020-11-28,13.54581
2020-11-29,15.13944
2020-11-30,17.79548
2020-12-01,16.60026
2020-12-02,17.52988
2020-12-03,20.71713
2020-12-04,16.46746
2020-12-05,11.55378
2020-12-06,11.81938
2020-12-07,17.26427
2020-12-08,16.60026
2020-12-09,17.26427
2020-12-10,16.06905
2020-12-11,15.80345
2020-12-12,11.68658
2020-12-13,11.55378
2020-12-14,18.06108
2020-12-15,17.79548
2020-12-16,16.06905
2020-12-17,18.72509
2020-12-18,14.60823
2020-12-19,11.81938
2020-12-20,15.00664
2020-12-21,16.33466
2020-12-22,18.32669
2020-12-23,21.11553
2020-12-24,17.13147
2020-12-25,9.82735
2020-12-26,10.49136
2020-12-27,13.94422
2020-12-28,19.78751
2020-12-29,20.71713
2020-12-30,20.45152
2020-12-31,13.94422
2021-01-01,7.83532
2021-01-02,12.749
2021-01-03,14.34262
2021-01-04,22.57636
2021-01-05,20.71713
2021-01-06,26.16201
2021-01-07,26.16201
2021-01-08,19.38911
2021-01-09,13.41301
2021-01-10,15.13944
2021-01-11,19.38911
2021-01-12,18.19389
2021-01-13,24.16998
2021-01-14,21.77954
2021-01-15,20.05312
2021-01-16,15.80345
2021-01-17,12.35059
2021-01-18,16.20185
2021-01-19,18.32669
2021-01-20,19.38911
2021-01-21,19.38911
2021-01-22,18.8579
2021-01-23,12.35059
2021-01-24,12.21779
2021-01-25,22.70916
2021-01-26,19.78751
2021-01-27,18.32669
2021-01-28,15.27224
2021-01-29,14.34262
2021-01-30,11.15537
2021-01-31,11.28818
2021-02-01,17.52988
2021-02-02,16.86586
2021-02-03,17.39707
2021-02-04,15.27224
2021-02-05,15.67065
2021-02-06,9.69455
2021-02-07,8.23373
2021-02-08,13.54581
2021-02-09,15.27224
2021-02-10,13.14741
2021-02-11,9.82735
2021-02-12,7.83532
2021-02-13,9.69455
2021-02-14,12.6162
2021-02-15,20.18592
2021-02-16,19.38911
2021-02-17,15.93625
2021-02-18,15.27224
2021-02-19,16.46746
2021-02-20,11.15537
2021-02-21,8.36653
2021-02-22,17.26427
2021-02-23,16.33466
2021-02-24,14.47543
2021-02-25,16.06905
2021-02-26,12.21779
2021-02-27,11.95219
2021-02-28,9.42895
2021-03-01,13.14741
2021-03-02,18.72509
2021-03-03,18.72509
2021-03-04,19.92031
2021-03-05,18.45949
2021-03-06,11.68658
2021-03-07,13.67861
2021-03-08,24.43559
2021-03-09,22.57636
2021-03-10,22.17795
2021-03-11,20.05312
2021-03-12,19.78751
2021-03-13,11.42098
2021-03-14,12.21779
2021-03-15,21.51394
2021-03-16,22.04515
2021-03-17,22.04515
2021-03-18,21.11553
2021-03-19,15.67065
2021-03-20,13.54581
2021-03-21,13.14741
2021-03-22,22.57636
2021-03-23,21.91235
2021-03-24,21.77954
2021-03-25,18.06108
2021-03-26,16.99867
2021-03-27,8.63213
2021-03-28,11.02257
2021-03-29,17.92828
2021-03-30,20.98273
2021-03-31,21.77954
2021-04-01,17.26427
2021-04-02,11.68658
2021-04-03,9.42895
2021-04-04,11.95219
2021-04-05,16.73306
2021-04-06,17.26427
2021-04-07,16.86586
2021-04-08,19.78751
2021-04-09,18.19389
2021-04-10,11.55378
2021-04-11,11.95219
2021-04-12,21.51394
2021-04-13,18.72509
2021-04-14,17.39707
2021-04-15,16.86586
2021-04-16,18.19389
2021-04-17,12.08499
2021-04-18,11.15537
2021-04-19,18.32669
2021-04-20,18.06108
2021-04-21,17.52988
2021-04-22,16.73306
2021-04-23,17.13147
2021-04-24,10.75697
2021-04-25,12.6162
2021-04-26,15.93625
2021-04-27,18.32669
2021-04-28,18.32669
2021-04-29,16.20185
2021-04-30,16.33466
2021-05-01,6.5073
2021-05-02,9.96015
2021-05-03,17.26427
2021-05-04,14.60823
2021-05-05,9.69455
2021-05-06,12.749
2021-05-07,15.00664
2021-05-08,8.89774
2021-05-09,10.49136
2021-05-10,16.60026
2021-05-11,16.73306
2021-05-12,17.52988
2021-05-13,16.99867
2021-05-14,14.20982
2021-05-15,8.76494
2021-05-16,10.49136
2021-05-17,17.26427
2021-05-18,17.52988
2021-05-19,7.96812
2021-05-20,16.99867
2021-05-21,15.13944
2021-05-22,8.76494
2021-05-23,11.55378
2021-05-24,20.05312
2021-05-25,60.55776
2021-05-26,32.53652
2021-05-27,19.52191
2021-05-28,26.02921
2021-05-29,15.67065
2021-05-30,17.39707
2021-05-31,22.31075
2021-06-01,22.17795
2021-06-02,18.9907
2021-06-03,21.11553
2021-06-04,17.39707
2021-06-05,12.35059
2021-06-06,13.14741
2021-06-07,17.66268
2021-06-08,18.06108
2021-06-09,14.87383
2021-06-10,16.73306
2021-06-11,14.87383
2021-06-12,10.49136
2021-06-13,11.55378
2021-06-14,19.38911
2021-06-15,18.8579
2021-06-16,18.06108
2021-06-17,16.86586
2021-06-18,15.40504
2021-06-19,7.30411
2021-06-20,9.16334
2021-06-21,15.27224
2021-06-22,15.00664
2021-06-23,19.92031
2021-06-24,13.41301
2021-06-25,15.53784
2021-06-26,10.75697
2021-06-27,11.02257
2021-06-28,15.80345
2021-06-29,16.20185
2021-06-30,14.20982
2021-07-01,16.86586
2021-07-02,10.49136
2021-07-03,9.82735
2021-07-04,10.49136
2021-07-05,15.00664
2021-07-06,18.19389
2021-07-07,15.53784
2021-07-08,17.52988
2021-07-09,14.47543
2021-07-10,9.29614
2021-07-11,9.82735
2021-07-12,15.67065
2021-07-13,14.74103
2021-07-14,18.72509
2021-07-15,15.93625
2021-07-16,12.6162
2021-07-17,9.56175
2021-07-18,8.36653
2021-07-19,13.81142
2021-07-20,17.39707
2021-07-21,13.28021
2021-07-22,18.59229
2021-07-23,12.21779
2021-07-24,10.49136
2021-07-25,8.23373
2021-07-26,13.81142
2021-07-27,17.13147
2021-07-28,14.87383
2021-07-29,12.749
2021-07-30,11.02257
2021-07-31,8.63213
2021-08-01,8.36653
2021-08-02,12.35059
2021-08-03,11.15537
2021-08-04,13.94422
2021-08-05,14.87383
2021-08-06,12.35059
2021-08-07,9.56175
2021-08-08,9.42895
2021-08-09,13.67861
2021-08-10,15.13944
2021-08-11,13.54581
2021-08-12,14.47543
2021-08-13,13.28021
2021-08-14,8.89774
2021-08-15,9.42895
2021-08-16,12.749
2021-08-17,14.87383
2021-08-18,15.00664
2021-08-19,16.33466
2021-08-20,12.8818
2021-08-21,9.82735
2021-08-22,8.23373
2021-08-23,15.27224
2021-08-24,13.67861
2021-08-25,12.21779
2021-08-26,17.52988
2021-08-27,13.41301
2021-08-28,8.89774
2021-08-29,10.35856
2021-08-30,13.67861
2021-08-31,13.94422
2021-09-01,17.39707
2021-09-02,19.78751
2021-09-03,12.8818
2021-09-04,9.82735
2021-09-05,9.82735
2021-09-06,18.32669
2021-09-07,20.18592
2021-09-08,16.06905
2021-09-09,18.06108
2021-09-10,16.73306
2021-09-11,12.749
2021-09-12,11.81938
2021-09-13,15.80345
2021-09-14,19.65471
2021-09-15,14.07702
2021-09-16,16.06905
2021-09-17,13.94422
2021-09-18,8.10092
2021-09-19,6.3745
2021-09-20,6.6401
2021-09-21,7.96812
2021-09-22,11.68658
2021-09-23,14.87383
2021-09-24,13.14741
2021-09-25,10.49136
2021-09-26,9.69455
2021-09-27,18.19389
2021-09-28,18.8579
2021-09-29,15.00664
2021-09-30,17.92828
2021-10-01,13.94422
2021-10-02,8.23373
2021-10-03,7.17131
2021-10-04,12.6162
2021-10-05,17.39707
2021-10-06,17.26427
2021-10-07,14.34262
2021-10-08,14.20982
2021-10-09,9.03054
2021-10-10,8.89774
2021-10-11,15.53784
2021-10-12,18.45949
2021-10-13,45.01992
2021-10-14,29.74767
2021-10-15,23.37317
2021-10-16,11.81938
2021-10-17,16.46746
2021-10-18,19.52191
2021-10-19,17.92828
2021-10-20,13.94422
2021-10-21,13.67861
2021-10-22,13.41301
2021-10-23,13.67861
2021-10-24,12.08499
2021-10-25,20.58432
2021-10-26,16.06905
2021-10-27,22.44355
2021-10-28,20.45152
2021-10-29,16.60026
2021-10-30,7.17131
2021-10-31,13.28021
2021-11-01,15.80345
2021-11-02,18.06108
2021-11-03,21.24833
2021-11-04,15.80345
2021-11-05,13.94422
2021-11-06,8.36653
2021-11-07,9.96015
2021-11-08,15.80345
2021-11-09,17.13147
2021-11-10,15.40504
2021-11-11,14.74103
2021-11-12,14.34262
2021-11-13,9.16334
2021-11-14,11.28818
2021-11-15,17.39707
2021-11-16,18.45949
2021-11-17,13.54581
2021-11-18,14.20982
2021-11-19,16.06905
2021-11-20,8.76494
2021-11-21,9.16334
2021-11-22,16.06905
2021-11-23,16.33466
2021-11-24,14.74103
2021-11-25,18.06108
2021-11-26,14.34262
2021-11-27,10.62416
2021-11-28,8.89774
2021-11-29,17.26427
2021-11-30,17.79548
2021-12-01,18.8579
2021-12-02,15.27224
2021-12-03,18.72509
2021-12-04,14.74103
2021-12-05,14.20982
2021-12-06,17.52988
2021-12-07,15.93625
2021-12-08,18.32669
2021-12-09,17.52988
2021-12-10,15.00664
2021-12-11,15.40504
2021-12-12,12.48339
2021-12-13,16.60026
2021-12-14,18.19389
2021-12-15,17.13147
2021-12-16,20.84993
2021-12-17,15.00664
2021-12-18,11.28818
2021-12-19,11.68658
2021-12-20,16.73306
2021-12-21,14.60823
2021-12-22,18.45949
2021-12-23,15.40504
2021-12-24,10.09296
2021-12-25,7.96812
2021-12-26,14.60823
2021-12-27,16.73306
2021-12-28,12.8818
2021-12-29,15.67065
2021-12-30,14.20982
2021-12-31,11.02257
2022-01-01,7.43691
2022-01-02,11.42098
2022-01-03,18.59229
2022-01-04,14.07702
2022-01-05,18.06108
2022-01-06,15.53784
2022-01-07,13.54581
2022-01-08,10.49136
2022-01-09,9.16334
2022-01-10,18.72509
2022-01-11,16.46746
2022-01-12,17.79548
2022-01-13,18.59229
2022-01-14,17.52988
2022-01-15,9.69455
2022-01-16,10.88977
2022-01-17,20.45152
2022-01-18,15.27224
2022-01-19,16.20185
2022-01-20,18.8579
2022-01-21,13.81142
2022-01-22,6.3745
2022-01-23,8.49933
2022-01-24,16.20185
2022-01-25,15.93625
2022-01-26,17.26427
2022-01-27,11.81938
2022-01-28,11.55378
2022-01-29,8.23373
2022-01-30,7.43691
2022-01-31,8.63213
2022-02-01,7.96812
2022-02-02,13.41301
2022-02-03,13.0146
2022-02-04,16.73306
2022-02-05,9.96015
2022-02-06,11.55378
2022-02-07,15.27224
2022-02-08,13.94422
2022-02-09,14.74103
2022-02-10,16.33466
2022-02-11,12.6162
2022-02-12,9.82735
2022-02-13,8.89774
2022-02-14,13.81142
2022-02-15,17.66268
2022-02-16,17.39707
2022-02-17,19.38911
2022-02-18,15.27224
2022-02-19,9.16334
2022-02-20,8.23373
2022-02-21,14.34262
2022-02-22,15.80345
2022-02-23,17.26427
2022-02-24,14.60823
2022-02-25,12.8818
2022-02-26,11.42098
2022-02-27,10.09296
2022-02-28,15.80345
2022-03-01,62.01859
2022-03-02,21.77954
2022-03-03,14.34262
2022-03-04,20.84993
2022-03-05,17.66268
2022-03-06,12.749
2022-03-07,20.84993
2022-03-08,22.17795
2022-03-09,8.36653
2022-03-10,15.67065
2022-03-11,11.42098
2022-03-12,8.36653
2022-03-13,10.88977
2022-03-14,22.04515
2022-03-15,23.24037
2022-03-16,21.51394
2022-03-17,20.98273
2022-03-18,16.46746
2022-03-19,10.49136
2022-03-20,13.94422
2022-03-21,18.9907
2022-03-22,20.31872
2022-03-23,15.00664
2022-03-24,18.8579
2022-03-25,15.40504
2022-03-26,11.42098
2022-03-27,10.88977
2022-03-28,17.52988
2022-03-29,17.79548
2022-03-30,19.38911
2022-03-31,19.78751
2022-04-01,16.06905
2022-04-02,10.62416
2022-04-03,9.29614
2022-04-04,15.93625
2022-04-05,20.31872
2022-04-06,17.13147
2022-04-07,17.92828
2022-04-08,14.47543
2022-04-09,8.76494
2022-04-10,10.22576
2022-04-11,18.8579
2022-04-12,14.74103
2022-04-13,15.00664
2022-04-14,17.52988
2022-04-15,14.34262
2022-04-16,9.69455
2022-04-17,12.21779
2022-04-18,17.39707
2022-04-19,16.86586
2022-04-20,17.26427
2022-04-21,16.73306
2022-04-22,15.27224
2022-04-23,11.55378
2022-04-24,11.28818
2022-04-25,17.26427
2022-04-26,16.33466
2022-04-27,14.87383
2022-04-28,15.67065
2022-04-29,13.14741
2022-04-30,8.76494
2022-05-01,7.30411
2022-05-02,16.99867
2022-05-03,18.06108
2022-05-04,13.94422
2022-05-05,9.69455
2022-05-06,10.88977
2022-05-07,7.56972
2022-05-08,9.82735
2022-05-09,15.27224
2022-05-10,16.86586
2022-05-11,15.67065
2022-05-12,14.47543
2022-05-13,12.8818
2022-05-14,11.42098
2022-05-15,9.42895
2022-05-16,18.8579
2022-05-17,16.60026
2022-05-18,16.99867
2022-05-19,13.14741
2022-05-20,16.60026
2022-05-21,8.23373
2022-05-22,7.70252
2022-05-23,17.13147
2022-05-24,15.27224
2022-05-25,14.07702
2022-05-26,16.06905
2022-05-27,16.46746
2022-05-28,9.69455
2022-05-29,9.82735
2022-05-30,15.13944
2022-05-31,15.80345
2022-06-01,12.08499
2022-06-02,13.54581
2022-06-03,15.53784
2022-06-04,9.29614
2022-06-05,9.03054
2022-06-06,13.54581
2022-06-07,16.33466
2022-06-08,17.26427
2022-06-09,14.47543
2022-06-10,15.80345
2022-06-11,12.35059
2022-06-12,12.21779
2022-06-13,18.45949
2022-06-14,20.98273
2022-06-15,18.72509
2022-06-16,17.13147
2022-06-17,11.55378
2022-06-18,7.56972
2022-06-19,8.36653
2022-06-20,18.32669
2022-06-21,15.13944
2022-06-22,17.26427
2022-06-23,14.60823
2022-06-24,16.06905
2022-06-25,5.71049
2022-06-26,7.70252
2022-06-27,13.94422
2022-06-28,14.47543
2022-06-29,99.86719
2022-06-30,100.0
2022-07-01,47.01195
2022-07-02,24.83399
2022-07-03,19.78751
2022-07-04,23.37317
2022-07-05,22.84196
2022-07-06,23.10756
2022-07-07,29.08366
2022-07-08,18.06108
2022-07-09,11.68658
2022-07-10,11.81938
2022-07-11,15.67065
2022-07-12,18.59229
2022-07-13,21.51394
2022-07-14,20.98273
2022-07-15,17.26427
2022-07-16,9.03054
2022-07-17,9.16334
2022-07-18,18.19389
2022-07-19,16.60026
2022-07-20,13.41301
2022-07-21,15.67065
2022-07-22,15.40504
2022-07-23,7.83532
2022-07-24,7.83532
2022-07-25,18.19389
2022-07-26,20.98273
2022-07-27,15.27224
2022-07-28,17.13147
2022-07-29,14.60823
2022-07-30,12.48339
2022-07-31,11.02257
2022-08-01,16.06905
2022-08-02,13.14741
2022-08-03,16.20185
2022-08-04,19.1235
2022-08-05,13.41301
2022-08-06,8.76494
2022-08-07,11.02257
2022-08-08,13.14741
2022-08-09,16.86586
2022-08-10,16.33466
2022-08-11,18.9907
2022-08-12,20.45152
2022-08-13,9.69455
2022-08-14,11.02257
2022-08-15,11.28818
2022-08-16,18.72509
2022-08-17,20.05312
2022-08-18,14.60823
2022-08-19,15.13944
2022-08-20,7.96812
2022-08-21,8.23373
2022-08-22,14.07702
2022-08-23,15.93625
2022-08-24,18.19389
2022-08-25,15.80345
2022-08-26,12.08499
2022-08-27,8.23373
2022-08-28,8.36653
2022-08-29,15.27224
2022-08-30,19.78751
2022-08-31,15.40504
2022-09-01,17.26427
2022-09-02,10.35856
2022-09-03,7.96812
2022-09-04,10.88977
2022-09-05,18.32669
2022-09-06,13.94422
2022-09-07,17.79548
2022-09-08,12.35059
2022-09-09,7.70252
2022-09-10,7.17131
2022-09-11,7.43691
2022-09-12,12.48339
2022-09-13,20.71713
2022-09-14,19.78751
2022-09-15,19.1235
2022-09-16,19.38911
2022-09-17,11.55378
2022-09-18,8.23373
2022-09-19,19.38911
2022-09-20,18.9907
2022-09-21,21.11553
2022-09-22,12.8818
2022-09-23,12.8818
2022-09-24,8.23373
2022-09-25,7.96812
2022-09-26,19.38911
2022-09-27,16.99867
2022-09-28,17.79548
2022-09-29,16.33466
2022-09-30,17.79548
2022-10-01,7.70252
2022-10-02,6.7729
2022-10-03,9.69455
2022-10-04,16.86586
2022-10-05,17.26427
2022-10-06,14.60823
2022-10-07,15.27224
2022-10-08,7.83532
2022-10-09,8.49933
2022-10-10,8.63213
2022-10-11,19.65471
2022-10-12,18.32669
2022-10-13,15.53784
2022-10-14,15.80345
2022-10-15,10.62416
2022-10-16,10.09296
2022-10-17,13.94422
2022-10-18,16.46746
2022-10-19,11.95219
2022-10-20,15.13944
2022-10-21,14.20982
2022-10-22,7.96812
2022-10-23,7.30411
2022-10-24,14.87383
2022-10-25,12.749
2022-10-26,14.20982
2022-10-27,12.21779
2022-10-28,12.749
2022-10-29,8.23373
2022-10-30,7.30411
2022-10-31,12.8818
2022-11-01,13.54581
2022-11-02,13.94422
2022-11-03,13.14741
2022-11-04,13.0146
2022-11-05,10.22576
2022-11-06,8.10092
2022-11-07,12.35059
2022-11-08,15.13944
2022-11-09,13.0146
2022-11-10,13.14741
2022-11-11,12.08499
2022-11-12,8.36653
2022-11-13,6.90571
2022-11-14,15.13944
2022-11-15,13.41301
2022-11-16,15.27224
2022-11-17,12.48339
2022-11-18,10.49136
2022-11-19,6.6401
2022-11-20,9.03054
2022-11-21,11.81938
2022-11-22,14.47543
2022-11-23,13.94422
2022-11-24,14.20982
2022-11-25,9.96015
2022-11-26,6.7729
2022-11-27,7.03851
2022-11-28,11.68658
2022-11-29,12.6162
2022-11-30,9.82735
2022-12-01,12.35059
2022-12-02,13.67861
2022-12-03,4.11686
2022-12-04,7.83532
2022-12-05,13.67861
2022-12-06,13.67861
2022-12-07,9.56175
2022-12-08,12.749
2022-12-09,12.21779
2022-12-10,8.49933
2022-12-11,7.83532
2022-12-12,14.34262
2022-12-13,15.00664
2022-12-14,15.40504
2022-12-15,12.48339
2022-12-16,13.41301
2022-12-17,5.71049
2022-12-18,6.5073
2022-12-19,14.60823
2022-12-20,12.8818
2022-12-21,13.81142
2022-12-22,13.94422
2022-12-23,12.48339
2022-12-24,6.24169
2022-12-25,5.71049
2022-12-26,12.8818
2022-12-27,14.47543
2022-12-28,15.40504
2022-12-29,12.48339
2022-12-30,9.69455
2022-12-31,8.23373
2023-01-01,5.84329
2023-01-02,13.41301
2023-01-03,15.80345
2023-01-04,13.94422
2023-01-05,12.35059
2023-01-06,12.48339
2023-01-07,11.68658
2023-01-08,10.75697
2023-01-09,15.13944
2023-01-10,15.93625
2023-01-11,12.48339
2023-01-12,14.34262
2023-01-13,11.95219
2023-01-14,7.17131
2023-01-15,10.88977
2023-01-16,13.94422
2023-01-17,16.20185
2023-01-18,13.54581
2023-01-19,12.8818
2023-01-20,12.8818
2023-01-21,8.36653
2023-01-22,13.54581
2023-01-23,11.42098
2023-01-24,14.20982
2023-01-25,15.53784
2023-01-26,11.55378
2023-01-27,12.08499
2023-01-28,10.62416
2023-01-29,15.80345
2023-01-30,13.14741
2023-01-31,18.19389
2023-02-01,13.67861
2023-02-02,15.27224
2023-02-03,14.60823
2023-02-04,11.95219
2023-02-05,11.55378
2023-02-06,17.52988
2023-02-07,20.58432
2023-02-08,20.84993
2023-02-09,17.79548
2023-02-10,13.81142
2023-02-11,7.17131
2023-02-12,9.96015
2023-02-13,15.67065
2023-02-14,15.93625
2023-02-15,15.00664
2023-02-16,15.13944
2023-02-17,11.81938
2023-02-18,9.96015
2023-02-19,9.03054
2023-02-20,15.40504
2023-02-21,15.27224
2023-02-22,16.73306
2023-02-23,15.67065
2023-02-24,13.28021
2023-02-25,6.7729
2023-02-26,12.48339
2023-02-27,15.27224
2023-02-28,14.07702
2023-03-01,11.55378
2023-03-02,14.47543
2023-03-03,18.72509
2023-03-04,9.42895
2023-03-05,8.89774
2023-03-06,16.33466
2023-03-07,18.9907
2023-03-08,15.67065
2023-03-09,17.52988
2023-03-10,11.42098
2023-03-11,6.10889
2023-03-12,10.88977
2023-03-13,19.52191
2023-03-14,16.86586
2023-03-15,17.79548
2023-03-16,18.19389
2023-03-17,13.28021
2023-03-18,8.89774
2023-03-19,9.82735
2023-03-20,17.92828
2023-03-21,19.1235
2023-03-22,16.46746
2023-03-23,13.67861
2023-03-24,12.749
2023-03-25,8.76494
2023-03-26,9.03054
2023-03-27,19.52191
2023-03-28,18.32669
2023-03-29,16.06905
2023-03-30,12.8818
2023-03-31,15.40504
2023-04-01,7.56972
2023-04-02,10.35856
2023-04-03,13.67861
2023-04-04,15.67065
2023-04-05,17.39707
2023-04-06,17.13147
2023-04-07,11.95219
2023-04-08,7.70252
2023-04-09,9.56175
2023-04-10,11.81938
2023-04-11,16.73306
2023-04-12,14.74103
2023-04-13,20.18592
2023-04-14,17.92828
2023-04-15,9.82735
2023-04-16,10.09296
2023-04-17,15.53784
2023-04-18,12.8818
2023-04-19,14.87383
2023-04-20,12.6162
2023-04-21,13.0146
2023-04-22,6.7729
2023-04-23,7.56972
2023-04-24,14.20982
2023-04-25,12.21779
2023-04-26,13.94422
2023-04-27,14.74103
2023-04-28,13.28021
2023-04-29,6.90571
2023-04-30,8.63213
2023-05-01,9.69455
2023-05-02,16.20185
2023-05-03,15.67065
2023-05-04,13.67861
2023-05-05,7.30411
2023-05-06,5.71049
2023-05-07,7.56972
2023-05-08,12.48339
2023-05-09,16.46746
2023-05-10,13.0146
2023-05-11,14.87383
2023-05-12,13.28021
2023-05-13,6.7729
2023-05-14,8.36653
2023-05-15,13.41301
2023-05-16,15.93625
2023-05-17,17.66268
2023-05-18,18.19389
2023-05-19,17.39707
2023-05-20,8.23373
2023-05-21,9.69455
2023-05-22,16.20185
2023-05-23,18.32669
2023-05-24,13.94422
2023-05-25,15.40504
2023-05-26,11.81938
2023-05-27,5.31208
2023-05-28,8.36653
2023-05-29,9.82735
