date,신라젠주가
2020-07-10,2.09238
2020-07-11,0.6378
2020-07-12,0.39211
2020-07-13,1.56847
2020-07-14,1.12917
2020-07-15,1.18286
2020-07-16,0.95019
2020-07-17,1.14869
2020-07-18,0.4572
2020-07-19,0.38398
2020-07-20,1.5522
2020-07-21,1.71978
2020-07-22,1.6303
2020-07-23,1.34394
2020-07-24,1.49851
2020-07-25,0.52065
2020-07-26,0.39537
2020-07-27,1.34556
2020-07-28,1.31628
2020-07-29,1.30977
2020-07-30,1.2756
2020-07-31,1.05595
2020-08-01,0.43767
2020-08-02,0.42465
2020-08-03,1.30651
2020-08-04,1.26747
2020-08-05,2.03543
2020-08-06,5.18214
2020-08-07,2.99864
2020-08-08,0.55807
2020-08-09,0.57109
2020-08-10,1.5164
2020-08-11,1.30163
2020-08-12,1.1373
2020-08-13,1.06571
2020-08-14,0.98924
2020-08-15,0.30588
2020-08-16,0.31564
2020-08-17,0.45882
2020-08-18,1.18937
2020-08-19,1.04781
2020-08-20,0.97948
2020-08-21,0.90789
2020-08-22,0.23592
2020-08-23,0.24243
2020-08-24,0.99249
2020-08-25,0.97622
2020-08-26,0.90463
2020-08-27,0.90951
2020-08-28,0.88023
2020-08-29,0.30425
2020-08-30,0.30588
2020-08-31,0.96809
2020-09-01,0.96972
2020-09-02,0.96809
2020-09-03,1.07873
2020-09-04,0.99575
2020-09-05,0.33029
2020-09-06,0.39211
2020-09-07,2.02567
2020-09-08,1.64169
2020-09-09,1.3114
2020-09-10,1.1731
2020-09-11,0.98436
2020-09-12,0.41815
2020-09-13,0.37747
2020-09-14,1.09337
2020-09-15,0.94531
2020-09-16,1.04456
2020-09-17,0.97297
2020-09-18,1.00551
2020-09-19,0.3612
2020-09-20,0.40676
2020-09-21,1.10964
2020-09-22,0.84606
2020-09-23,0.85745
2020-09-24,0.86233
2020-09-25,0.72891
2020-09-26,0.27334
2020-09-27,0.21965
2020-09-28,0.80213
2020-09-29,0.65244
2020-09-30,0.17734
2020-10-01,0.14155
2020-10-02,0.20663
2020-10-03,0.26195
2020-10-04,0.27008
2020-10-05,0.92741
2020-10-06,1.02178
2020-10-07,0.94043
2020-10-08,0.7403
2020-10-09,0.32703
2020-10-10,0.29286
2020-10-11,0.26846
2020-10-12,0.82816
2020-10-13,0.8786
2020-10-14,0.80213
2020-10-15,0.79237
2020-10-16,0.62966
2020-10-17,0.26846
2020-10-18,0.23917
2020-10-19,0.999
2020-10-20,1.09988
2020-10-21,0.93555
2020-10-22,0.74518
2020-10-23,0.64431
2020-10-24,0.34656
2020-10-25,0.25544
2020-10-26,0.82816
2020-10-27,1.20726
2020-10-28,0.95345
2020-10-29,0.83955
2020-10-30,0.83955
2020-10-31,0.29937
2020-11-01,0.75169
2020-11-02,0.9746
2020-11-03,0.94206
2020-11-04,0.96809
2020-11-05,1.21052
2020-11-06,1.00876
2020-11-07,0.33354
2020-11-08,0.35795
2020-11-09,0.93717
2020-11-10,0.85908
2020-11-11,0.93392
2020-11-12,1.1552
2020-11-13,0.9144
2020-11-14,0.47347
2020-11-15,0.28798
2020-11-16,0.87372
2020-11-17,0.98924
2020-11-18,1.01365
2020-11-19,1.15195
2020-11-20,1.13405
2020-11-21,0.34656
2020-11-22,1.51803
2020-11-23,2.2681
2020-11-24,1.36509
2020-11-25,1.47898
2020-11-26,1.30651
2020-11-27,1.32116
2020-11-28,0.70613
2020-11-29,1.11615
2020-11-30,7.99694
2020-12-01,3.74546
2020-12-02,1.62867
2020-12-03,1.12754
2020-12-04,1.03317
2020-12-05,0.31727
2020-12-06,0.34656
2020-12-07,0.90789
2020-12-08,0.86884
2020-12-09,0.80376
2020-12-10,0.82003
2020-12-11,0.74681
2020-12-12,0.27822
2020-12-13,0.25544
2020-12-14,0.76145
2020-12-15,0.76308
2020-12-16,0.67685
2020-12-17,0.75006
2020-12-18,0.93555
2020-12-19,0.51577
2020-12-20,0.2831
2020-12-21,0.7582
2020-12-22,0.70125
2020-12-23,0.65732
2020-12-24,0.4995
2020-12-25,0.25056
2020-12-26,0.23917
2020-12-27,0.39699
2020-12-28,0.68986
2020-12-29,0.67522
2020-12-30,0.67847
2020-12-31,0.29612
2021-01-01,0.24893
2021-01-02,0.25544
2021-01-03,0.31564
2021-01-04,0.92741
2021-01-05,1.03317
2021-01-06,0.83467
2021-01-07,0.85582
2021-01-08,0.77122
2021-01-09,0.35306
2021-01-10,0.26195
2021-01-11,0.80701
2021-01-12,0.75495
2021-01-13,0.70613
2021-01-14,0.75495
2021-01-15,0.62804
2021-01-16,0.2831
2021-01-17,0.34493
2021-01-18,0.68336
2021-01-19,0.68986
2021-01-20,0.68498
2021-01-21,0.74193
2021-01-22,0.5776
2021-01-23,0.62153
2021-01-24,0.50601
2021-01-25,0.91765
2021-01-26,0.74844
2021-01-27,0.93392
2021-01-28,0.81189
2021-01-29,0.73542
2021-01-30,0.25707
2021-01-31,0.30263
2021-02-01,0.75983
2021-02-02,0.75983
2021-02-03,0.73217
2021-02-04,0.7159
2021-02-05,0.6199
2021-02-06,0.29124
2021-02-07,0.23754
2021-02-08,0.50275
2021-02-09,0.48811
2021-02-10,0.48323
2021-02-11,0.20338
2021-02-12,0.18385
2021-02-13,0.22453
2021-02-14,0.21639
2021-02-15,0.59712
2021-02-16,0.83142
2021-02-17,0.75495
2021-02-18,0.5776
2021-02-19,0.84118
2021-02-20,0.33354
2021-02-21,0.27008
2021-02-22,0.50926
2021-02-23,0.52065
2021-02-24,0.46696
2021-02-25,0.56295
2021-02-26,0.40025
2021-02-27,0.19361
2021-02-28,0.17084
2021-03-01,0.20663
2021-03-02,0.42954
2021-03-03,0.39537
2021-03-04,0.39049
2021-03-05,0.45231
2021-03-06,0.1806
2021-03-07,0.22941
2021-03-08,0.5174
2021-03-09,0.42465
2021-03-10,0.58248
2021-03-11,0.60851
2021-03-12,0.53204
2021-03-13,0.22941
2021-03-14,0.21477
2021-03-15,0.4995
2021-03-16,0.60688
2021-03-17,0.66871
2021-03-18,0.52065
2021-03-19,0.39374
2021-03-20,0.23104
2021-03-21,0.20826
2021-03-22,0.4816
2021-03-23,0.48974
2021-03-24,0.41652
2021-03-25,0.41815
2021-03-26,0.49299
2021-03-27,0.23266
2021-03-28,0.19687
2021-03-29,0.57434
2021-03-30,0.48648
2021-03-31,0.48974
2021-04-01,0.41815
2021-04-02,0.40025
2021-04-03,0.17897
2021-04-04,0.49624
2021-04-05,0.64919
2021-04-06,0.55482
2021-04-07,0.50926
2021-04-08,0.57109
2021-04-09,0.47184
2021-04-10,0.19687
2021-04-11,0.49624
2021-04-12,0.85257
2021-04-13,0.93067
2021-04-14,1.60589
2021-04-15,1.93456
2021-04-16,1.75721
2021-04-17,0.47997
2021-04-18,0.38561
2021-04-19,1.0771
2021-04-20,0.90951
2021-04-21,0.74681
2021-04-22,0.80864
2021-04-23,0.73705
2021-04-24,0.31727
2021-04-25,0.28636
2021-04-26,0.77284
2021-04-27,0.7403
2021-04-28,0.67034
2021-04-29,0.78098
2021-04-30,0.65732
2021-05-01,0.29937
2021-05-02,0.26195
2021-05-03,0.97297
2021-05-04,0.7761
2021-05-05,0.32052
2021-05-06,0.77122
2021-05-07,0.7403
2021-05-08,0.28798
2021-05-09,0.24568
2021-05-10,0.8184
2021-05-11,0.7403
2021-05-12,0.63617
2021-05-13,0.5597
2021-05-14,0.53367
2021-05-15,0.29612
2021-05-16,0.24731
2021-05-17,0.66546
2021-05-18,0.63942
2021-05-19,0.29124
2021-05-20,0.64756
2021-05-21,0.66058
2021-05-22,0.23266
2021-05-23,0.23592
2021-05-24,0.67359
2021-05-25,0.75657
2021-05-26,0.66058
2021-05-27,0.65081
2021-05-28,0.65732
2021-05-29,0.25381
2021-05-30,0.23592
2021-05-31,1.70677
2021-06-01,1.31628
2021-06-02,0.92253
2021-06-03,0.75169
2021-06-04,0.63942
2021-06-05,0.22453
2021-06-06,0.21639
2021-06-07,0.72891
2021-06-08,0.66871
2021-06-09,0.87372
2021-06-10,0.66058
2021-06-11,0.54343
2021-06-12,0.22941
2021-06-13,0.2229
2021-06-14,0.65407
2021-06-15,0.67359
2021-06-16,0.53855
2021-06-17,0.54668
2021-06-18,0.56946
2021-06-19,0.28636
2021-06-20,0.23754
2021-06-21,0.58736
2021-06-22,0.54994
2021-06-23,0.54994
2021-06-24,0.55319
2021-06-25,0.49136
2021-06-26,0.19036
2021-06-27,0.29124
2021-06-28,0.56458
2021-06-29,0.51902
2021-06-30,0.45069
2021-07-01,0.54017
2021-07-02,0.45557
2021-07-03,0.24405
2021-07-04,0.22778
2021-07-05,1.41553
2021-07-06,0.67359
2021-07-07,0.64431
2021-07-08,0.59061
2021-07-09,0.49462
2021-07-10,0.19036
2021-07-11,0.33517
2021-07-12,0.52553
2021-07-13,0.4995
2021-07-14,0.85582
2021-07-15,1.15032
2021-07-16,1.04944
2021-07-17,0.37096
2021-07-18,0.34656
2021-07-19,0.75169
2021-07-20,0.72566
2021-07-21,0.65081
2021-07-22,0.57109
2021-07-23,0.50763
2021-07-24,0.26195
2021-07-25,0.38723
2021-07-26,0.57434
2021-07-27,0.49299
2021-07-28,0.52228
2021-07-29,0.47672
2021-07-30,0.47509
2021-07-31,0.17734
2021-08-01,0.16433
2021-08-02,0.4995
2021-08-03,0.4214
2021-08-04,0.47347
2021-08-05,0.48648
2021-08-06,0.47347
2021-08-07,0.27822
2021-08-08,0.19524
2021-08-09,0.56295
2021-08-10,0.61339
2021-08-11,0.5418
2021-08-12,0.56783
2021-08-13,0.69963
2021-08-14,0.28636
2021-08-15,0.22615
2021-08-16,0.32215
2021-08-17,0.77935
2021-08-18,0.69312
2021-08-19,0.602
2021-08-20,0.46858
2021-08-21,0.21965
2021-08-22,0.22453
2021-08-23,0.66383
2021-08-24,0.86721
2021-08-25,0.70288
2021-08-26,0.59061
2021-08-27,0.45557
2021-08-28,0.301
2021-08-29,0.28798
2021-08-30,1.59613
2021-08-31,1.15032
2021-09-01,0.67847
2021-09-02,0.55645
2021-09-03,0.61014
2021-09-04,0.23104
2021-09-05,0.25707
2021-09-06,0.6622
2021-09-07,0.62966
2021-09-08,0.55807
2021-09-09,0.55807
2021-09-10,0.48974
2021-09-11,0.1627
2021-09-12,0.19361
2021-09-13,0.52065
2021-09-14,0.54831
2021-09-15,0.45394
2021-09-16,0.39049
2021-09-17,0.37096
2021-09-18,0.15945
2021-09-19,0.12853
2021-09-20,0.10087
2021-09-21,0.13504
2021-09-22,0.22941
2021-09-23,0.4637
2021-09-24,0.41652
2021-09-25,0.20012
2021-09-26,0.12853
2021-09-27,0.44581
2021-09-28,0.43442
2021-09-29,0.40188
2021-09-30,0.45557
2021-10-01,0.39537
2021-10-02,0.15456
2021-10-03,0.14318
2021-10-04,0.19849
2021-10-05,0.44906
2021-10-06,0.41977
2021-10-07,0.41001
2021-10-08,0.3612
2021-10-09,0.13341
2021-10-10,0.11389
2021-10-11,0.16107
2021-10-12,0.40513
2021-10-13,0.3433
2021-10-14,0.44093
2021-10-15,0.40838
2021-10-16,0.1448
2021-10-17,0.16433
2021-10-18,0.4035
2021-10-19,0.43767
2021-10-20,0.38235
2021-10-21,0.43442
2021-10-22,0.37584
2021-10-23,0.17572
2021-10-24,0.13016
2021-10-25,0.43279
2021-10-26,0.41327
2021-10-27,0.48648
2021-10-28,0.40838
2021-10-29,0.41977
2021-10-30,0.14318
2021-10-31,0.16921
2021-11-01,0.52553
2021-11-02,0.59224
2021-11-03,0.49624
2021-11-04,0.4816
2021-11-05,0.45882
2021-11-06,0.16433
2021-11-07,0.18711
2021-11-08,0.56621
2021-11-09,0.52065
2021-11-10,0.4995
2021-11-11,0.47347
2021-11-12,0.54831
2021-11-13,0.16921
2021-11-14,0.205
2021-11-15,0.69474
2021-11-16,0.62153
2021-11-17,0.60688
2021-11-18,0.49136
2021-11-19,0.53041
2021-11-20,0.22453
2021-11-21,0.17409
2021-11-22,0.56783
2021-11-23,0.60363
2021-11-24,0.78098
2021-11-25,0.82979
2021-11-26,0.7159
2021-11-27,0.23104
2021-11-28,0.23754
2021-11-29,0.94694
2021-11-30,0.94531
2021-12-01,0.88023
2021-12-02,0.69312
2021-12-03,0.6557
2021-12-04,0.24405
2021-12-05,0.23592
2021-12-06,0.72566
2021-12-07,0.67685
2021-12-08,0.72078
2021-12-09,0.64593
2021-12-10,0.60688
2021-12-11,0.17734
2021-12-12,0.20338
2021-12-13,0.68498
2021-12-14,0.6557
2021-12-15,0.63292
2021-12-16,0.59387
2021-12-17,0.54831
2021-12-18,0.25544
2021-12-19,0.20988
2021-12-20,0.62966
2021-12-21,0.82003
2021-12-22,0.75657
2021-12-23,0.54506
2021-12-24,0.58411
2021-12-25,0.28473
2021-12-26,0.24405
2021-12-27,0.68336
2021-12-28,0.6801
2021-12-29,0.71915
2021-12-30,0.59712
2021-12-31,0.25381
2022-01-01,0.18548
2022-01-02,0.22778
2022-01-03,0.94856
2022-01-04,0.82979
2022-01-05,0.70288
2022-01-06,0.66546
2022-01-07,0.72729
2022-01-08,0.41001
2022-01-09,0.39211
2022-01-10,0.8184
2022-01-11,0.75006
2022-01-12,0.81677
2022-01-13,0.72729
2022-01-14,1.21215
2022-01-15,0.44255
2022-01-16,0.76633
2022-01-17,2.7074
2022-01-18,20.97427
2022-01-19,15.70752
2022-01-20,5.50593
2022-01-21,2.9417
2022-01-22,1.10639
2022-01-23,1.32767
2022-01-24,2.59839
2022-01-25,1.80276
2022-01-26,1.71978
2022-01-27,1.492
2022-01-28,1.0592
2022-01-29,0.41652
2022-01-30,0.33679
2022-01-31,0.33354
2022-02-01,0.26683
2022-02-02,0.36445
2022-02-03,1.10964
2022-02-04,0.74681
2022-02-05,0.31402
2022-02-06,0.31727
2022-02-07,0.81677
2022-02-08,1.18123
2022-02-09,0.93717
2022-02-10,0.91765
2022-02-11,0.6801
2022-02-12,0.23429
2022-02-13,0.37096
2022-02-14,0.74681
2022-02-15,0.62315
2022-02-16,0.92741
2022-02-17,1.32929
2022-02-18,8.66077
2022-02-19,2.98075
2022-02-20,0.58899
2022-02-21,1.16333
2022-02-22,0.67522
2022-02-23,0.63292
2022-02-24,0.54343
2022-02-25,0.51577
2022-02-26,0.34656
2022-02-27,0.20175
2022-02-28,0.46858
2022-03-01,1.33092
2022-03-02,0.90463
2022-03-03,0.5174
2022-03-04,0.43442
2022-03-05,0.13016
2022-03-06,0.11877
2022-03-07,0.31402
2022-03-08,0.34005
2022-03-09,0.11063
2022-03-10,0.36608
2022-03-11,0.3433
2022-03-12,0.16921
2022-03-13,0.15782
2022-03-14,0.3612
2022-03-15,0.32378
2022-03-16,0.27008
2022-03-17,0.33354
2022-03-18,0.26846
2022-03-19,0.11063
2022-03-20,0.09599
2022-03-21,0.27171
2022-03-22,0.28473
2022-03-23,0.28636
2022-03-24,0.27497
2022-03-25,0.22778
2022-03-26,0.10575
2022-03-27,0.09436
2022-03-28,0.35795
2022-03-29,0.31239
2022-03-30,0.28798
2022-03-31,0.30588
2022-04-01,0.2831
2022-04-02,0.10738
2022-04-03,0.16758
2022-04-04,0.37584
2022-04-05,0.27659
2022-04-06,0.28961
2022-04-07,0.33517
2022-04-08,0.26195
2022-04-09,0.09274
2022-04-10,0.07647
2022-04-11,0.23917
2022-04-12,0.36445
2022-04-13,0.26032
2022-04-14,0.22615
2022-04-15,0.21639
2022-04-16,0.23754
2022-04-17,0.1269
2022-04-18,0.22615
2022-04-19,0.18222
2022-04-20,0.21965
2022-04-21,0.22615
2022-04-22,0.205
2022-04-23,0.08623
2022-04-24,0.06182
2022-04-25,0.205
2022-04-26,0.35957
2022-04-27,0.34005
2022-04-28,0.34493
2022-04-29,0.26846
2022-04-30,0.08297
2022-05-01,0.09599
2022-05-02,0.23429
2022-05-03,0.21151
2022-05-04,0.17572
2022-05-05,0.11063
2022-05-06,0.21477
2022-05-07,0.08135
2022-05-08,0.06182
2022-05-09,0.21802
2022-05-10,0.21151
2022-05-11,0.24405
2022-05-12,0.18548
2022-05-13,0.20175
2022-05-14,0.1025
2022-05-15,0.09599
2022-05-16,0.20826
2022-05-17,0.27822
2022-05-18,0.25056
2022-05-19,0.26846
2022-05-20,0.2229
2022-05-21,0.16433
2022-05-22,0.10087
2022-05-23,0.22615
2022-05-24,0.23917
2022-05-25,0.23754
2022-05-26,0.27008
2022-05-27,0.23917
2022-05-28,0.06345
2022-05-29,0.08135
2022-05-30,0.3254
2022-05-31,0.28473
2022-06-01,0.11877
2022-06-02,0.25219
2022-06-03,0.22615
2022-06-04,0.09599
2022-06-05,0.07321
2022-06-06,0.07484
2022-06-07,0.20175
2022-06-08,0.25707
2022-06-09,0.25056
2022-06-10,0.20988
2022-06-11,0.11714
2022-06-12,0.09111
2022-06-13,0.31239
2022-06-14,0.2587
2022-06-15,0.27171
2022-06-16,0.29449
2022-06-17,0.22778
2022-06-18,0.07809
2022-06-19,0.08623
2022-06-20,0.27497
2022-06-21,0.19849
2022-06-22,0.21802
2022-06-23,0.26683
2022-06-24,0.2229
2022-06-25,0.05857
2022-06-26,0.07809
2022-06-27,0.32866
2022-06-28,0.29286
2022-06-29,0.23104
2022-06-30,0.30263
2022-07-01,0.27497
2022-07-02,0.08297
2022-07-03,0.05694
2022-07-04,0.26195
2022-07-05,0.22453
2022-07-06,0.205
2022-07-07,0.25544
2022-07-08,0.25056
2022-07-09,0.09599
2022-07-10,0.06182
2022-07-11,0.26358
2022-07-12,0.20338
2022-07-13,0.23754
2022-07-14,0.301
2022-07-15,0.34493
2022-07-16,0.10087
2022-07-17,0.11877
2022-07-18,0.30751
2022-07-19,0.33191
2022-07-20,0.25219
2022-07-21,0.21802
2022-07-22,0.26195
2022-07-23,0.08786
2022-07-24,0.11714
2022-07-25,0.26358
2022-07-26,0.25381
2022-07-27,0.25219
2022-07-28,0.26683
2022-07-29,0.24893
2022-07-30,0.10087
2022-07-31,0.11226
2022-08-01,0.35144
2022-08-02,0.78261
2022-08-03,0.70288
2022-08-04,0.68661
2022-08-05,0.49462
2022-08-06,0.20826
2022-08-07,0.18548
2022-08-08,0.53367
2022-08-09,0.41652
2022-08-10,0.36445
2022-08-11,0.37422
2022-08-12,0.31727
2022-08-13,0.1448
2022-08-14,0.18548
2022-08-15,0.20988
2022-08-16,0.74518
2022-08-17,0.54017
2022-08-18,0.87209
2022-08-19,0.62641
2022-08-20,0.22127
2022-08-21,0.20175
2022-08-22,0.44255
2022-08-23,0.36283
2022-08-24,0.40838
2022-08-25,0.42303
2022-08-26,0.46208
2022-08-27,0.16107
2022-08-28,0.13504
2022-08-29,0.34818
2022-08-30,0.35795
2022-08-31,0.3254
2022-09-01,0.33029
2022-09-02,0.33679
2022-09-03,0.11552
2022-09-04,0.09274
2022-09-05,0.34005
2022-09-06,0.27985
2022-09-07,0.28798
2022-09-08,0.33354
2022-09-09,0.11877
2022-09-10,0.14643
2022-09-11,0.09599
2022-09-12,0.14155
2022-09-13,0.48811
2022-09-14,0.50113
2022-09-15,0.5597
2022-09-16,0.45069
2022-09-17,0.16758
2022-09-18,0.1448
2022-09-19,0.45069
2022-09-20,0.87535
2022-09-21,0.698
2022-09-22,0.56133
2022-09-23,0.47509
2022-09-24,0.17409
2022-09-25,0.15131
2022-09-26,0.47835
2022-09-27,0.51089
2022-09-28,0.5776
2022-09-29,0.53692
2022-09-30,0.51252
2022-10-01,0.24405
2022-10-02,0.18873
2022-10-03,0.21477
2022-10-04,0.7159
2022-10-05,0.58736
2022-10-06,0.74356
2022-10-07,0.69963
2022-10-08,0.34981
2022-10-09,0.4995
2022-10-10,1.83693
2022-10-11,3.45422
2022-10-12,27.13265
2022-10-13,100.0
2022-10-14,75.63658
2022-10-15,18.84935
2022-10-16,15.04531
2022-10-17,90.87226
2022-10-18,59.60527
2022-10-19,46.64909
2022-10-20,33.45373
2022-10-21,30.74795
2022-10-22,5.06011
2022-10-23,4.0725
2022-10-24,28.3025
2022-10-25,34.08502
2022-10-26,25.75942
2022-10-27,20.69117
2022-10-28,17.01566
2022-10-29,1.91991
2022-10-30,1.40251
2022-10-31,18.8103
2022-11-01,22.72335
2022-11-02,17.56235
2022-11-03,14.83379
2022-11-04,13.45243
2022-11-05,1.42692
2022-11-06,1.10639
2022-11-07,12.82439
2022-11-08,13.51914
2022-11-09,13.18071
2022-11-10,11.65779
2022-11-11,15.01114
2022-11-12,1.70514
2022-11-13,1.34231
2022-11-14,14.23341
2022-11-15,12.37695
2022-11-16,11.8807
2022-11-17,24.24952
2022-11-18,14.48723
2022-11-19,1.49037
2022-11-20,1.23492
2022-11-21,13.34667
2022-11-22,10.80359
2022-11-23,10.44564
2022-11-24,10.44727
2022-11-25,8.69331
2022-11-26,0.99087
2022-11-27,0.84769
2022-11-28,8.48505
2022-11-29,9.94777
2022-11-30,9.41247
2022-12-01,11.19571
2022-12-02,8.59894
2022-12-03,0.8607
2022-12-04,0.79399
2022-12-05,11.05416
2022-12-06,8.82836
2022-12-07,8.38743
2022-12-08,12.46969
2022-12-09,10.00309
2022-12-10,1.05758
2022-12-11,0.9388
2022-12-12,8.89669
2022-12-13,9.6728
2022-12-14,10.21786
2022-12-15,9.95427
2022-12-16,8.47203
2022-12-17,1.1129
2022-12-18,0.86233
2022-12-19,8.24913
2022-12-20,8.86903
2022-12-21,8.98944
2022-12-22,8.65752
2022-12-23,7.78867
2022-12-24,0.78423
2022-12-25,0.72078
2022-12-26,7.54787
2022-12-27,7.49581
2022-12-28,7.06626
2022-12-29,7.05488
2022-12-30,2.30227
2022-12-31,0.56458
2023-01-01,0.70613
2023-01-02,7.00444
2023-01-03,7.83911
2023-01-04,7.81308
2023-01-05,7.70569
2023-01-06,7.67803
2023-01-07,1.06246
2023-01-08,0.76796
2023-01-09,8.49969
2023-01-10,7.3152
2023-01-11,7.53811
2023-01-12,7.10531
2023-01-13,7.03535
2023-01-14,0.88348
2023-01-15,0.73867
2023-01-16,10.40009
2023-01-17,7.34937
2023-01-18,6.48541
2023-01-19,6.12908
2023-01-20,5.71907
2023-01-21,0.7224
2023-01-22,0.52228
2023-01-23,0.83142
2023-01-24,0.80538
2023-01-25,6.82058
2023-01-26,6.84987
2023-01-27,6.63184
2023-01-28,0.91277
2023-01-29,0.71752
2023-01-30,6.76851
2023-01-31,6.87102
2023-02-01,7.73661
2023-02-02,8.94551
2023-02-03,7.20782
2023-02-04,0.83955
2023-02-05,0.74681
2023-02-06,6.63347
2023-02-07,6.12583
2023-02-08,6.81082
2023-02-09,6.0998
2023-02-10,7.99694
2023-02-11,1.57986
2023-02-12,1.10476
2023-02-13,7.00606
2023-02-14,6.9182
2023-02-15,6.33735
2023-02-16,7.67966
2023-02-17,5.66212
2023-02-18,0.84931
2023-02-19,0.71101
2023-02-20,7.24687
2023-02-21,6.29342
2023-02-22,5.25536
2023-02-23,5.35624
2023-02-24,4.83721
2023-02-25,0.54994
2023-02-26,0.5174
2023-02-27,4.71843
2023-02-28,4.96575
2023-03-01,0.94206
2023-03-02,4.7103
2023-03-03,4.81768
2023-03-04,0.6801
2023-03-05,0.53855
2023-03-06,5.10404
2023-03-07,4.71681
2023-03-08,4.42882
2023-03-09,4.94622
2023-03-10,4.61593
2023-03-11,0.62641
2023-03-12,0.47184
2023-03-13,5.25211
2023-03-14,4.94297
2023-03-15,4.82745
2023-03-16,4.11968
2023-03-17,5.77927
2023-03-18,0.79399
2023-03-19,0.56295
2023-03-20,4.91043
2023-03-21,4.77864
2023-03-22,4.99015
2023-03-23,4.38489
2023-03-24,4.65335
2023-03-25,0.602
2023-03-26,0.49136
2023-03-27,4.60942
2023-03-28,4.52807
2023-03-29,4.47438
2023-03-30,4.77701
2023-03-31,4.25961
2023-04-01,0.58248
2023-04-02,0.50275
2023-04-03,4.175
2023-04-04,6.14698
2023-04-05,5.98428
2023-04-06,5.19028
2023-04-07,4.52156
2023-04-08,0.67847
2023-04-09,0.51414
2023-04-10,4.36699
2023-04-11,4.86324
2023-04-12,4.80629
2023-04-13,4.79491
2023-04-14,19.87764
2023-04-15,2.03218
2023-04-16,1.62216
2023-04-17,8.84463
2023-04-18,10.30734
2023-04-19,7.65037
2023-04-20,6.81895
2023-04-21,6.13071
2023-04-22,0.61177
2023-04-23,0.53692
2023-04-24,6.19742
2023-04-25,5.43434
2023-04-26,5.13821
2023-04-27,4.89253
2023-04-28,4.94297
2023-04-29,0.62478
2023-04-30,0.43279
2023-05-01,1.00714
2023-05-02,5.46362
2023-05-03,4.96575
2023-05-04,4.70379
2023-05-05,0.73379
2023-05-06,0.55319
2023-05-07,0.42791
2023-05-08,5.02432
2023-05-09,4.17337
2023-05-10,4.02043
2023-05-11,3.98952
2023-05-12,3.33219
2023-05-13,0.41001
2023-05-14,0.31076
2023-05-15,3.50954
2023-05-16,3.34683
2023-05-17,4.10178
2023-05-18,4.06273
2023-05-19,3.98464
2023-05-20,0.41977
2023-05-21,0.33354
2023-05-22,4.36211
2023-05-23,4.16687
2023-05-24,3.79102
2023-05-25,3.55998
2023-05-26,3.31755
2023-05-27,0.37747
2023-05-28,0.33517
2023-05-29,0.75169
