date,엠블코인
2020-08-28,0.10213
2020-08-29,0.16596
2020-08-30,0.22341
2020-08-31,0.24894
2020-09-01,0.12128
2020-09-02,0.08298
2020-09-03,0.07021
2020-09-04,0.07659
2020-09-07,0.03191
2020-09-09,0.03191
2020-09-10,0.03829
2020-09-11,0.05106
2020-09-15,0.07021
2020-09-16,0.03191
2020-09-17,0.03191
2020-09-18,0.24256
2020-09-19,0.22341
2020-09-20,0.08936
2020-09-21,0.26171
2020-09-22,0.09574
2020-09-23,0.06383
2020-09-24,0.10851
2020-09-25,0.05744
2020-09-26,0.03191
2020-09-27,0.03191
2020-09-28,0.09574
2020-09-29,0.12128
2020-09-30,0.07659
2020-10-01,0.07659
2020-10-03,0.03191
2020-10-05,0.38937
2020-10-06,0.24894
2020-10-07,0.23618
2020-10-08,0.21703
2020-10-09,0.08936
2020-10-10,0.08298
2020-10-11,0.07021
2020-10-12,0.09574
2020-10-13,0.12766
2020-10-14,3.93846
2020-10-15,1.21281
2020-10-16,0.60002
2020-10-17,0.19788
2020-10-18,0.23618
2020-10-19,0.27447
2020-10-20,0.22979
2020-10-21,4.4555
2020-10-22,3.07672
2020-10-23,1.31494
2020-10-24,0.73407
2020-10-25,0.40214
2020-10-26,0.60002
2020-10-27,0.54257
2020-10-28,0.61917
2020-10-29,0.43406
2020-10-30,0.36384
2020-10-31,0.33831
2020-11-01,0.33831
2020-11-02,0.15958
2020-11-03,0.39576
2020-11-04,0.23618
2020-11-05,0.25533
2020-11-06,0.33831
2020-11-07,0.32554
2020-11-08,0.16596
2020-11-09,0.36384
2020-11-10,0.40852
2020-11-11,0.49151
2020-11-12,2.10008
2020-11-13,1.18728
2020-11-14,0.5298
2020-11-15,0.29362
2020-11-16,0.70215
2020-11-17,0.49789
2020-11-18,0.55534
2020-11-19,0.44682
2020-11-20,0.47236
2020-11-21,0.38937
2020-11-22,1.57027
2020-11-23,2.2469
2020-11-24,1.53836
2020-11-25,0.90642
2020-11-26,0.79152
2020-11-27,0.5298
2020-11-28,0.43406
2020-11-29,0.72769
2020-11-30,1.2575
2020-12-01,6.63858
2020-12-02,5.06191
2020-12-03,2.49585
2020-12-04,1.53836
2020-12-05,12.38988
2020-12-06,13.74313
2020-12-07,11.09408
2020-12-08,6.01302
2020-12-09,3.581
2020-12-10,2.95544
2020-12-11,1.59581
2020-12-12,1.12345
2020-12-13,1.39793
2020-12-14,1.33409
2020-12-15,1.76177
2020-12-16,1.72986
2020-12-17,1.76177
2020-12-18,1.63411
2020-12-19,1.88944
2020-12-20,1.98519
2020-12-21,1.47453
2020-12-22,1.07876
2020-12-23,1.0277
2020-12-24,1.2192
2020-12-25,0.88088
2020-12-26,0.74684
2020-12-27,1.41708
2020-12-28,1.05961
2020-12-29,1.74262
2020-12-30,1.63411
2020-12-31,0.8362
2021-01-01,0.82982
2021-01-02,0.97663
2021-01-03,1.0277
2021-01-04,1.07238
2021-01-05,0.93833
2021-01-06,1.09153
2021-01-07,1.21281
2021-01-08,1.58942
2021-01-09,1.55112
2021-01-10,1.35963
2021-01-11,0.63832
2021-01-12,0.46597
2021-01-13,0.86812
2021-01-14,0.90642
2021-01-15,0.86173
2021-01-16,0.80428
2021-01-17,0.59364
2021-01-18,0.61279
2021-01-19,0.75322
2021-01-20,0.61917
2021-01-21,0.6064
2021-01-22,0.62555
2021-01-23,0.52342
2021-01-24,0.40214
2021-01-25,0.50427
2021-01-26,0.28086
2021-01-27,0.33192
2021-01-28,0.44682
2021-01-29,0.41491
2021-01-30,0.42129
2021-01-31,0.59364
2021-02-01,0.67024
2021-02-02,0.7213
2021-02-03,1.51283
2021-02-04,1.76177
2021-02-05,0.98302
2021-02-06,0.72769
2021-02-07,0.71492
2021-02-08,0.84897
2021-02-09,2.85969
2021-02-10,5.30448
2021-02-11,2.77671
2021-02-12,2.67458
2021-02-13,2.515
2021-02-14,2.35541
2021-02-15,1.85114
2021-02-16,1.9405
2021-02-17,4.50019
2021-02-18,77.99055
2021-02-19,94.48487
2021-02-20,49.48933
2021-02-21,21.23069
2021-02-22,16.97944
2021-02-23,8.6876
2021-02-24,8.45142
2021-02-25,8.07481
2021-02-26,6.26196
2021-02-27,5.30448
2021-02-28,4.50019
2021-03-01,4.4938
2021-03-02,6.37686
2021-03-03,8.4195
2021-03-04,10.2132
2021-03-05,9.01314
2021-03-06,8.55993
2021-03-07,6.11515
2021-03-08,9.7153
2021-03-09,9.91318
2021-03-10,17.43903
2021-03-11,13.09204
2021-03-12,12.67075
2021-03-13,35.06957
2021-03-14,29.72679
2021-03-15,23.51589
2021-03-16,100.0
2021-03-17,77.14158
2021-03-18,58.13226
2021-03-19,54.75552
2021-03-20,99.12549
2021-03-21,69.78807
2021-03-22,59.17911
2021-03-23,79.79701
2021-03-24,79.35018
2021-03-25,77.49904
2021-03-26,40.67407
2021-03-27,29.46508
2021-03-28,44.11464
2021-03-29,48.2829
2021-03-30,44.72743
2021-03-31,38.77824
2021-04-01,52.515
2021-04-02,59.05144
2021-04-03,49.60423
2021-04-04,42.92735
2021-04-05,56.02578
2021-04-06,62.91969
2021-04-07,57.98544
2021-04-08,25.76918
2021-04-09,40.18256
2021-04-10,26.73305
2021-04-11,28.57142
2021-04-12,26.66283
2021-04-13,30.5247
2021-04-14,51.50006
2021-04-15,23.97548
2021-04-16,30.00765
2021-04-17,32.06306
2021-04-18,18.21779
2021-04-19,26.84795
2021-04-20,26.57347
2021-04-21,17.88586
2021-04-22,15.01978
2021-04-23,22.62862
2021-04-24,11.36218
2021-04-25,10.70471
2021-04-26,13.16226
2021-04-27,14.69424
2021-04-28,10.16213
2021-04-29,9.00676
2021-04-30,9.00038
2021-05-01,9.35784
2021-05-02,8.71951
2021-05-03,11.48985
2021-05-04,11.18345
2021-05-05,15.86237
2021-05-06,17.48372
2021-05-07,20.44555
2021-05-08,12.35797
2021-05-09,11.48985
2021-05-10,14.36869
2021-05-11,12.00689
2021-05-12,18.79228
2021-05-13,10.64726
2021-05-14,8.66845
2021-05-15,6.74071
2021-05-16,6.95135
2021-05-17,8.40674
2021-05-18,11.24728
2021-05-19,8.03651
2021-05-20,7.55776
2021-05-21,5.9428
2021-05-22,6.67049
2021-05-23,9.97063
2021-05-24,8.8791
2021-05-25,6.05132
2021-05-26,6.48538
2021-05-27,5.01723
2021-05-28,2.91076
2021-05-29,1.99795
2021-05-30,1.94689
2021-05-31,3.10225
2021-06-01,2.96821
2021-06-02,3.40227
2021-06-03,2.73203
2021-06-04,2.38095
2021-06-05,1.89582
2021-06-06,2.31711
2021-06-07,2.75118
2021-06-08,3.11502
2021-06-09,3.56823
2021-06-10,2.64266
2021-06-11,6.93859
2021-06-12,13.44312
2021-06-13,6.87476
2021-06-14,8.09396
2021-06-15,19.04123
2021-06-16,12.31967
2021-06-17,5.78322
2021-06-18,4.28954
2021-06-19,2.515
2021-06-20,2.64904
2021-06-21,3.14694
2021-06-22,4.24486
2021-06-23,2.90437
2021-06-24,2.36818
2021-06-25,1.78092
2021-06-26,1.29579
2021-06-27,4.61509
2021-06-28,13.45589
2021-06-29,9.24932
2021-06-30,3.53632
2021-07-01,2.96182
2021-07-02,2.22775
2021-07-03,1.68517
2021-07-04,2.06178
2021-07-05,2.07455
2021-07-06,2.54053
2021-07-07,2.52138
2021-07-08,1.99795
2021-07-09,1.35963
2021-07-10,1.20643
2021-07-11,1.1426
2021-07-12,2.40648
2021-07-13,1.99795
2021-07-14,1.22558
2021-07-15,1.42346
2021-07-16,1.58304
2021-07-17,1.0277
2021-07-18,1.19366
2021-07-19,1.99795
2021-07-20,1.62134
2021-07-21,1.08515
2021-07-22,1.12345
2021-07-23,1.45538
2021-07-24,1.71709
2021-07-25,0.97025
2021-07-26,1.77454
2021-07-27,1.34048
2021-07-28,1.25111
2021-07-29,1.79369
2021-07-30,7.1237
2021-07-31,2.5533
2021-08-01,2.3235
2021-08-02,1.64049
2021-08-03,1.77454
2021-08-04,1.44261
2021-08-05,1.97242
2021-08-06,1.38516
2021-08-07,1.92774
2021-08-08,1.69794
2021-08-09,1.65964
2021-08-10,2.34265
2021-08-11,2.87246
2021-08-12,5.52151
2021-08-13,9.5621
2021-08-14,3.94484
2021-08-15,2.71926
2021-08-16,2.94906
2021-08-17,2.86607
2021-08-18,2.14477
2021-08-19,2.52138
2021-08-20,3.67036
2021-08-21,2.82777
2021-08-22,2.82139
2021-08-23,5.38108
2021-08-24,3.581
2021-08-25,1.8639
2021-08-26,1.8639
2021-08-27,1.48729
2021-08-28,1.44261
2021-08-29,2.06178
2021-08-30,2.29797
2021-08-31,2.10647
2021-09-01,2.54053
2021-09-02,3.21077
2021-09-03,2.59798
2021-09-04,3.88739
2021-09-05,6.0577
2021-09-06,4.6087
2021-09-07,3.38312
2021-09-08,3.00012
2021-09-09,2.45116
2021-09-10,1.87667
2021-09-11,1.42984
2021-09-12,1.51921
2021-09-13,1.76816
2021-09-14,1.42984
2021-09-15,1.50644
2021-09-16,1.95965
2021-09-17,1.78731
2021-09-18,1.40431
2021-09-19,1.2192
2021-09-20,1.22558
2021-09-21,0.80428
2021-09-22,1.40431
2021-09-23,1.20643
2021-09-24,1.50644
2021-09-25,0.9894
2021-09-26,1.38516
2021-09-27,1.72347
2021-09-28,1.42984
2021-09-29,1.44261
2021-09-30,1.05961
2021-10-01,0.84897
2021-10-02,1.43623
2021-10-03,1.40431
2021-10-04,2.27882
2021-10-05,2.31711
2021-10-06,2.10008
2021-10-07,1.8256
2021-10-08,6.74709
2021-10-09,4.33422
2021-10-10,2.59798
2021-10-11,2.25967
2021-10-12,3.86186
2021-10-13,3.198
2021-10-14,2.22137
2021-10-15,2.18945
2021-10-16,1.64687
2021-10-17,1.39154
2021-10-18,1.36601
2021-10-19,1.60857
2021-10-20,1.37878
2021-10-21,2.25328
2021-10-22,1.42984
2021-10-23,0.99578
2021-10-24,0.97025
2021-10-25,1.23835
2021-10-26,1.80007
2021-10-27,2.16392
2021-10-28,1.42346
2021-10-29,1.70432
2021-10-30,1.47453
2021-10-31,2.2469
2021-11-01,2.35541
2021-11-02,3.67675
2021-11-03,2.86607
2021-11-04,2.34903
2021-11-05,1.72347
2021-11-06,1.48091
2021-11-07,1.55751
2021-11-08,1.99157
2021-11-09,2.19583
2021-11-10,1.8256
2021-11-11,1.35963
2021-11-12,1.44899
2021-11-13,1.53198
2021-11-14,1.33409
2021-11-15,2.4384
2021-11-16,2.54691
2021-11-17,4.71083
2021-11-18,5.03638
2021-11-19,3.07672
2021-11-20,3.45333
2021-11-21,2.25328
2021-11-22,2.61713
2021-11-23,2.85969
2021-11-24,4.16826
2021-11-25,5.70662
2021-11-26,3.28737
2021-11-27,2.11285
2021-11-28,1.72986
2021-11-29,2.14477
2021-11-30,2.29158
2021-12-01,1.76177
2021-12-02,1.73624
2021-12-03,1.55112
2021-12-04,1.46176
2021-12-05,1.28941
2021-12-06,1.77454
2021-12-07,1.99157
2021-12-08,1.47453
2021-12-09,1.11068
2021-12-10,1.07876
2021-12-11,0.93195
2021-12-12,0.84897
2021-12-13,1.31494
2021-12-14,1.40431
2021-12-15,1.04685
2021-12-16,1.26388
2021-12-17,0.94472
2021-12-18,0.80428
2021-12-19,0.96387
2021-12-20,1.12983
2021-12-21,1.07238
2021-12-22,1.32133
2021-12-23,1.04685
2021-12-24,1.27026
2021-12-25,1.1426
2021-12-26,1.00855
2021-12-27,1.19366
2021-12-28,1.09153
2021-12-29,0.95748
2021-12-30,0.86173
2021-12-31,0.58725
2022-01-01,0.63832
2022-01-02,1.066
2022-01-03,1.34686
2022-01-04,0.75322
2022-01-05,1.05961
2022-01-06,0.95748
2022-01-07,0.82982
2022-01-08,0.7213
2022-01-09,0.85535
2022-01-10,0.91918
2022-01-11,1.04046
2022-01-12,1.46814
2022-01-13,1.65964
2022-01-14,1.09791
2022-01-15,0.70215
2022-01-16,0.8362
2022-01-17,1.00855
2022-01-18,0.7213
2022-01-19,0.67024
2022-01-20,0.68939
2022-01-21,0.67662
2022-01-22,0.97663
2022-01-23,0.61279
2022-01-24,0.97663
2022-01-25,0.91918
2022-01-26,0.683
2022-01-27,0.7979
2022-01-28,0.54257
2022-01-29,0.76599
2022-01-30,0.81705
2022-01-31,0.54257
2022-02-01,0.65747
2022-02-02,0.81705
2022-02-03,0.84897
2022-02-04,1.09791
2022-02-05,1.41069
2022-02-06,1.066
2022-02-07,1.33409
2022-02-08,1.39154
2022-02-09,0.90642
2022-02-10,0.81067
2022-02-11,0.55534
2022-02-12,0.57449
2022-02-13,0.61279
2022-02-14,0.56172
2022-02-15,0.54257
2022-02-16,0.61917
2022-02-17,0.67024
2022-02-18,0.61279
2022-02-19,0.45959
2022-02-20,0.57449
2022-02-21,0.56172
2022-02-22,0.54257
2022-02-23,0.48512
2022-02-24,1.03408
2022-02-25,0.63832
2022-02-26,0.62555
2022-02-27,0.47874
2022-02-28,0.52342
2022-03-01,0.78513
2022-03-02,0.6447
2022-03-03,0.41491
2022-03-04,0.44044
2022-03-05,0.40214
2022-03-06,0.40214
2022-03-07,0.81705
2022-03-08,0.58725
2022-03-09,0.30639
2022-03-10,0.51704
2022-03-11,0.55534
2022-03-12,0.51704
2022-03-13,0.52342
2022-03-14,1.05323
2022-03-15,0.74684
2022-03-16,0.52342
2022-03-17,0.65109
2022-03-18,0.73407
2022-03-19,1.11068
2022-03-20,0.9511
2022-03-21,0.76599
2022-03-22,1.23196
2022-03-23,1.05961
2022-03-24,1.08515
2022-03-25,1.23835
2022-03-26,1.01493
2022-03-27,2.24052
2022-03-28,1.41069
2022-03-29,1.92135
2022-03-30,1.72986
2022-03-31,2.06817
2022-04-01,5.60449
2022-04-02,5.88535
2022-04-03,2.18307
2022-04-04,1.95327
2022-04-05,1.51921
2022-04-06,1.12345
2022-04-07,1.0277
2022-04-08,0.67662
2022-04-09,0.58087
2022-04-10,0.44682
2022-04-11,0.7213
2022-04-12,0.70215
2022-04-13,0.69577
2022-04-14,0.56172
2022-04-15,0.50427
2022-04-16,0.37022
2022-04-17,0.43406
2022-04-18,0.49151
2022-04-19,0.56172
2022-04-20,1.71071
2022-04-21,1.30856
2022-04-22,0.85535
2022-04-23,0.54257
2022-04-24,0.54257
2022-04-25,1.77454
2022-04-26,1.16813
2022-04-27,0.78513
2022-04-28,0.73407
2022-04-29,0.74684
2022-04-30,0.26171
2022-05-01,0.31277
2022-05-02,0.44044
2022-05-03,0.40852
2022-05-04,0.27447
2022-05-05,0.33831
2022-05-06,0.40214
2022-05-07,0.22341
2022-05-08,0.28086
2022-05-09,0.53619
2022-05-10,0.50427
2022-05-11,0.88727
2022-05-12,0.94472
2022-05-13,0.81705
2022-05-14,0.6064
2022-05-15,0.683
2022-05-16,0.6064
2022-05-17,0.55534
2022-05-18,0.46597
2022-05-19,0.39576
2022-05-20,0.44682
2022-05-21,0.42767
2022-05-22,0.45321
2022-05-23,0.40852
2022-05-24,0.42129
2022-05-25,0.42767
2022-05-26,0.44044
2022-05-27,0.42767
2022-05-28,0.25533
2022-05-29,0.22979
2022-05-30,0.40852
2022-05-31,0.49789
2022-06-01,0.38937
2022-06-02,2.01072
2022-06-03,0.68939
2022-06-04,0.31916
2022-06-05,0.42129
2022-06-06,0.51704
2022-06-07,0.40852
2022-06-08,0.44044
2022-06-09,0.70215
2022-06-10,0.42767
2022-06-11,0.32554
2022-06-12,0.51704
2022-06-13,0.56172
2022-06-14,0.61917
2022-06-15,0.41491
2022-06-16,0.45959
2022-06-17,0.38937
2022-06-18,0.32554
2022-06-19,0.30001
2022-06-20,0.41491
2022-06-21,0.33831
2022-06-22,0.26809
2022-06-23,0.24894
2022-06-24,0.26809
2022-06-25,0.15319
2022-06-26,0.21703
2022-06-27,0.28086
2022-06-28,0.35746
2022-06-29,0.34469
2022-06-30,0.24894
2022-07-01,0.21064
2022-07-02,0.36384
2022-07-03,0.38299
2022-07-04,0.21064
2022-07-05,0.15319
2022-07-06,0.11489
2022-07-07,0.16596
2022-07-08,0.12128
2022-07-09,0.12766
2022-07-10,0.38299
2022-07-11,0.22979
2022-07-12,0.39576
2022-07-13,0.19149
2022-07-14,0.26809
2022-07-15,0.24256
2022-07-16,0.14681
2022-07-17,0.21703
2022-07-18,0.38299
2022-07-19,0.24894
2022-07-20,0.38299
2022-07-21,0.19149
2022-07-22,0.32554
2022-07-23,0.18511
2022-07-24,0.22979
2022-07-25,0.21064
2022-07-26,0.24256
2022-07-27,0.22341
2022-07-28,0.20426
2022-07-29,0.47236
2022-07-30,0.11489
2022-07-31,0.19788
2022-08-01,5.40661
2022-08-02,2.90437
2022-08-03,0.61917
2022-08-04,0.42767
2022-08-05,0.42767
2022-08-06,0.23618
2022-08-07,0.25533
2022-08-08,0.41491
2022-08-09,0.30001
2022-08-10,1.99157
2022-08-11,2.10647
2022-08-12,0.45959
2022-08-13,0.49789
2022-08-14,0.52342
2022-08-15,0.37661
2022-08-16,0.37661
2022-08-17,0.40214
2022-08-18,0.45959
2022-08-19,0.7596
2022-08-20,0.97663
2022-08-21,0.47874
2022-08-22,0.47874
2022-08-23,0.31916
2022-08-24,0.93833
2022-08-25,0.58725
2022-08-26,0.42767
2022-08-27,0.33192
2022-08-28,0.40852
2022-08-29,0.5681
2022-08-30,1.39793
2022-08-31,0.58087
2022-09-01,0.34469
2022-09-02,0.39576
2022-09-03,0.26171
2022-09-04,0.22341
2022-09-05,0.31277
2022-09-06,0.42129
2022-09-07,0.44044
2022-09-08,0.26809
2022-09-09,0.27447
2022-09-10,0.19149
2022-09-11,0.15958
2022-09-12,0.24894
2022-09-13,0.29362
2022-09-14,0.29362
2022-09-15,0.24894
2022-09-16,0.18511
2022-09-17,0.19149
2022-09-18,0.12128
2022-09-19,0.22341
2022-09-20,0.21064
2022-09-21,0.32554
2022-09-22,0.40852
2022-09-23,0.30001
2022-09-24,0.25533
2022-09-25,0.17873
2022-09-26,0.16596
2022-09-27,0.22979
2022-09-28,0.20426
2022-09-29,0.26171
2022-09-30,0.17873
2022-10-01,0.19149
2022-10-02,0.14043
2022-10-03,0.15319
2022-10-04,0.33831
2022-10-05,0.26171
2022-10-06,0.15958
2022-10-07,0.15319
2022-10-08,0.17873
2022-10-09,0.22341
2022-10-10,0.15958
2022-10-11,0.29362
2022-10-12,0.25533
2022-10-13,0.38299
2022-10-14,0.14043
2022-10-15,0.28724
2022-10-16,0.15958
2022-10-17,0.24894
2022-10-18,0.26171
2022-10-19,0.25533
2022-10-20,0.16596
2022-10-21,0.37022
2022-10-22,0.12766
2022-10-23,0.16596
2022-10-24,0.18511
2022-10-25,0.30639
2022-10-26,0.31916
2022-10-27,0.18511
2022-10-28,0.36384
2022-10-29,0.42767
2022-10-30,0.31916
2022-10-31,0.36384
2022-11-01,0.33192
2022-11-02,0.31916
2022-11-03,0.21703
2022-11-04,0.36384
2022-11-05,0.38937
2022-11-06,0.38937
2022-11-07,0.24256
2022-11-08,0.24256
2022-11-09,0.38299
2022-11-10,0.33831
2022-11-11,0.26809
2022-11-12,0.33831
2022-11-13,0.24894
2022-11-14,0.60002
2022-11-15,0.30639
2022-11-16,0.26171
2022-11-17,0.14681
2022-11-18,0.23618
2022-11-19,0.24894
2022-11-20,0.27447
2022-11-21,0.36384
2022-11-22,0.26809
2022-11-23,0.28724
2022-11-24,0.35107
2022-11-25,0.30001
2022-11-26,0.25533
2022-11-27,0.27447
2022-11-28,0.19788
2022-11-29,0.26809
2022-11-30,0.28086
2022-12-01,0.17234
2022-12-02,0.15319
2022-12-03,0.10851
2022-12-04,0.13404
2022-12-05,0.32554
2022-12-06,0.29362
2022-12-07,1.07238
2022-12-08,1.53836
2022-12-09,4.29592
2022-12-10,3.30652
2022-12-11,1.08515
2022-12-12,0.77237
2022-12-13,0.49789
2022-12-14,0.42767
2022-12-15,0.35746
2022-12-16,0.24894
2022-12-17,0.30001
2022-12-18,0.38937
2022-12-19,0.32554
2022-12-20,0.29362
2022-12-21,0.60002
2022-12-22,0.37022
2022-12-23,0.14681
2022-12-24,0.13404
2022-12-25,0.16596
2022-12-26,0.30001
2022-12-27,0.17873
2022-12-28,0.30001
2022-12-29,0.18511
2022-12-30,0.14043
2022-12-31,0.06383
2023-01-01,0.22979
2023-01-02,0.22979
2023-01-03,0.22979
2023-01-04,0.20426
2023-01-05,0.24256
2023-01-06,0.18511
2023-01-07,0.22341
2023-01-08,0.15319
2023-01-09,0.32554
2023-01-10,0.32554
2023-01-11,0.24256
2023-01-12,0.30001
2023-01-13,0.21703
2023-01-14,0.31916
2023-01-15,0.37022
2023-01-16,0.37022
2023-01-17,0.37022
2023-01-18,0.33192
2023-01-19,0.26809
2023-01-20,0.19788
2023-01-21,0.30639
2023-01-22,0.24894
2023-01-23,0.30639
2023-01-24,0.45959
2023-01-25,0.31277
2023-01-26,0.41491
2023-01-27,0.41491
2023-01-28,0.30001
2023-01-29,0.21703
2023-01-30,0.24894
2023-01-31,0.24894
2023-02-01,0.28724
2023-02-02,0.36384
2023-02-03,0.45959
2023-02-04,0.38299
2023-02-05,0.45321
2023-02-06,0.34469
2023-02-07,0.26809
2023-02-08,0.51704
2023-02-09,0.22979
2023-02-10,0.23618
2023-02-11,0.26171
2023-02-12,0.17873
2023-02-13,0.25533
2023-02-14,0.26171
2023-02-15,0.26809
2023-02-16,0.63832
2023-02-17,0.39576
2023-02-18,0.37022
2023-02-19,0.26171
2023-02-20,0.49151
2023-02-21,0.51066
2023-02-22,0.40214
2023-02-23,0.26171
2023-02-24,0.35107
2023-02-25,0.28086
2023-02-26,0.21703
2023-02-27,0.24894
2023-02-28,0.42129
2023-03-01,0.21703
2023-03-02,0.32554
2023-03-03,0.21703
2023-03-04,0.15319
2023-03-05,0.20426
2023-03-06,0.28086
2023-03-07,0.10851
2023-03-08,0.19788
2023-03-09,0.22979
2023-03-10,0.38299
2023-03-11,0.08936
2023-03-12,0.13404
2023-03-13,0.19149
2023-03-14,0.29362
2023-03-15,0.28724
2023-03-16,0.24894
2023-03-17,0.25533
2023-03-18,0.24256
2023-03-19,0.33192
2023-03-20,0.38299
2023-03-21,0.32554
2023-03-22,0.37661
2023-03-23,0.19788
2023-03-24,0.17234
2023-03-25,0.15319
2023-03-26,0.15319
2023-03-27,0.28086
2023-03-28,0.31277
2023-03-29,0.39576
2023-03-30,0.38299
2023-03-31,0.42129
2023-04-01,0.26171
2023-04-02,0.18511
2023-04-03,0.24256
2023-04-04,0.30001
2023-04-05,0.42129
2023-04-06,0.41491
2023-04-07,0.35746
2023-04-08,0.31916
2023-04-09,0.31916
2023-04-10,0.40852
2023-04-11,0.51066
2023-04-12,0.62555
2023-04-13,0.38937
2023-04-14,0.45321
2023-04-15,0.19788
2023-04-16,0.17873
2023-04-17,0.39576
2023-04-18,0.31916
2023-04-19,0.40852
2023-04-20,0.38937
2023-04-21,0.27447
2023-04-22,0.16596
2023-04-23,0.22341
2023-04-24,0.5298
2023-04-25,13.37929
2023-04-26,19.78807
2023-04-27,7.72373
2023-04-28,9.25571
2023-04-29,4.18741
2023-04-30,2.84692
2023-05-01,2.48308
2023-05-02,2.15115
2023-05-03,1.81284
2023-05-04,1.20005
2023-05-05,1.16175
2023-05-06,0.90003
2023-05-07,0.86812
2023-05-08,1.71709
2023-05-09,1.67241
2023-05-10,1.1043
2023-05-11,0.89365
2023-05-12,0.92557
2023-05-13,0.73407
2023-05-14,0.77875
2023-05-15,0.71492
2023-05-16,0.67662
2023-05-17,0.76599
2023-05-18,0.63194
2023-05-19,0.49789
2023-05-20,0.39576
2023-05-21,0.39576
2023-05-22,0.70854
2023-05-23,0.51066
2023-05-24,0.73407
2023-05-25,0.61917
2023-05-26,0.50427
2023-05-27,0.36384
2023-05-28,0.25533
2023-05-29,0.39576
2023-05-30,0.49789
2023-05-31,0.50427
2023-06-01,0.58087
2023-06-02,0.70854
2023-06-03,0.52342
2023-06-04,0.37022
2023-06-05,0.60002
2023-06-06,0.35746
2023-06-07,0.44044
2023-06-08,0.39576
2023-06-09,0.35746
2023-06-10,0.51704
2023-06-11,0.47236
2023-06-12,1.09791
2023-06-13,0.81705
2023-06-14,0.79152
2023-06-15,0.84897
2023-06-16,0.71492
2023-06-17,0.50427
2023-06-18,0.26171
2023-06-19,0.50427
2023-06-20,0.51066
2023-06-21,0.84258
2023-06-22,0.79152
2023-06-23,0.63194
2023-06-24,0.58725
2023-06-25,0.58087
2023-06-26,0.93833
2023-06-27,0.51066
2023-06-28,0.70854
2023-06-29,0.47236
2023-06-30,0.54257
2023-07-01,0.54895
2023-07-02,0.54895
2023-07-03,0.56172
2023-07-04,0.6447
2023-07-05,0.74684
2023-07-06,0.41491
2023-07-07,0.37022
2023-07-08,0.21703
2023-07-09,0.26809
2023-07-10,0.40852
2023-07-11,0.88088
2023-07-12,1.12983
2023-07-13,0.49789
2023-07-14,1.16175
2023-07-15,0.70854
2023-07-16,0.58087
2023-07-17,0.81705
2023-07-18,1.11068
2023-07-19,0.99578
2023-07-20,0.77875
2023-07-21,0.45959
2023-07-22,0.44044
2023-07-23,1.09153
2023-07-24,1.35963
2023-07-25,1.24473
2023-07-26,5.87259
2023-07-27,3.81718
2023-07-28,2.2086
2023-07-29,1.50006
2023-07-30,1.55112
2023-07-31,1.40431
2023-08-01,1.11706
2023-08-02,1.53198
2023-08-03,1.26388
2023-08-04,1.57666
2023-08-05,1.51283
2023-08-06,1.35963
2023-08-07,1.57027
2023-08-08,1.21281
2023-08-09,1.28303
2023-08-10,0.7979
2023-08-11,0.90003
2023-08-12,0.52342
2023-08-13,0.5681
2023-08-14,0.91918
2023-08-15,0.63194
2023-08-16,1.46176
2023-08-17,1.12983
2023-08-18,1.2575
2023-08-19,0.89365
2023-08-20,0.9894
2023-08-21,1.31494
2023-08-22,0.7213
