date,펀드추천
2020-12-19,24.10546
2020-12-20,22.41054
2020-12-21,36.15819
2020-12-22,36.15819
2020-12-23,39.73634
2020-12-24,38.6064
2020-12-25,25.9887
2020-12-26,24.67043
2020-12-27,28.43691
2020-12-28,38.22975
2020-12-29,49.15254
2020-12-30,54.61393
2020-12-31,46.70433
2021-01-01,43.12617
2021-01-02,39.92467
2021-01-03,42.93785
2021-01-04,64.03013
2021-01-05,70.24482
2021-01-06,83.05084
2021-01-07,74.01129
2021-01-08,73.44632
2021-01-09,46.32768
2021-01-10,49.71751
2021-01-11,78.53107
2021-01-12,78.34274
2021-01-13,83.05084
2021-01-14,100.0
2021-01-15,67.23163
2021-01-16,42.5612
2021-01-17,42.37288
2021-01-18,56.30885
2021-01-19,61.01694
2021-01-20,66.66666
2021-01-21,61.20527
2021-01-22,67.60828
2021-01-23,45.57438
2021-01-24,50.4708
2021-01-25,74.57627
2021-01-26,75.32956
2021-01-27,65.34839
2021-01-28,50.4708
2021-01-29,42.74952
2021-01-30,25.2354
2021-01-31,28.24858
2021-02-01,40.30131
2021-02-02,44.06779
2021-02-03,53.48399
2021-02-04,43.87947
2021-02-05,48.77589
2021-02-06,29.56685
2021-02-07,39.17137
2021-02-08,46.32768
2021-02-09,54.42561
2021-02-10,51.78907
2021-02-11,30.69679
2021-02-12,26.17702
2021-02-13,30.50847
2021-02-14,43.12617
2021-02-15,65.72504
2021-02-16,64.03013
2021-02-17,57.81544
2021-02-18,60.26365
2021-02-19,45.00941
2021-02-20,33.145
2021-02-21,32.76836
2021-02-22,49.34086
2021-02-23,61.77024
2021-02-24,50.84745
2021-02-25,47.08097
2021-02-26,45.19774
2021-02-27,28.06026
2021-02-28,28.81355
2021-03-01,32.95668
2021-03-02,38.79472
2021-03-03,34.83992
2021-03-04,34.46327
2021-03-05,36.15819
2021-03-06,26.36534
2021-03-07,19.77401
2021-03-08,31.07344
2021-03-09,32.39171
2021-03-10,39.92467
2021-03-11,30.88512
2021-03-12,33.70998
2021-03-13,20.33898
2021-03-14,21.2806
2021-03-15,30.32015
2021-03-16,35.21657
2021-03-17,33.33333
2021-03-18,34.6516
2021-03-19,28.24858
2021-03-20,20.15065
2021-03-21,19.39736
2021-03-22,34.83992
2021-03-23,28.62523
2021-03-24,31.07344
2021-03-25,30.32015
2021-03-26,30.50847
2021-03-27,20.71563
2021-03-28,18.64406
2021-03-29,32.58003
2021-03-30,28.06026
2021-03-31,34.27495
2021-04-01,33.52165
2021-04-02,32.20338
2021-04-03,20.15065
2021-04-04,19.58568
2021-04-05,30.13182
2021-04-06,32.58003
2021-04-07,26.93032
2021-04-08,31.07344
2021-04-09,27.49529
2021-04-10,13.55932
2021-04-11,14.12429
2021-04-12,35.96986
2021-04-13,31.45009
2021-04-14,27.68361
2021-04-15,31.63841
2021-04-16,34.27495
2021-04-17,17.13747
2021-04-18,19.02071
2021-04-19,32.20338
2021-04-20,32.20338
2021-04-21,29.9435
2021-04-22,30.88512
2021-04-23,27.49529
2021-04-24,14.50094
2021-04-25,15.8192
2021-04-26,28.81355
2021-04-27,26.93032
2021-04-28,26.74199
2021-04-29,26.74199
2021-04-30,29.1902
2021-05-01,17.51412
2021-05-02,16.38418
2021-05-03,24.4821
2021-05-04,26.93032
2021-05-05,16.19585
2021-05-06,20.15065
2021-05-07,23.54048
2021-05-08,12.80602
2021-05-09,20.5273
2021-05-10,28.43691
2021-05-11,28.24858
2021-05-12,23.16384
2021-05-13,24.85875
2021-05-14,19.02071
2021-05-15,12.05273
2021-05-16,19.02071
2021-05-17,26.74199
2021-05-18,24.67043
2021-05-19,14.31261
2021-05-20,23.54048
2021-05-21,23.72881
2021-05-22,13.74764
2021-05-23,16.19585
2021-05-24,38.22975
2021-05-25,39.17137
2021-05-26,40.11299
2021-05-27,30.50847
2021-05-28,24.67043
2021-05-29,13.74764
2021-05-30,13.93596
2021-05-31,32.76836
2021-06-01,26.17702
2021-06-02,29.1902
2021-06-03,31.45009
2021-06-04,29.56685
2021-06-05,17.3258
2021-06-06,18.83239
2021-06-07,31.63841
2021-06-08,30.88512
2021-06-09,32.95668
2021-06-10,29.9435
2021-06-11,32.58003
2021-06-12,14.50094
2021-06-13,13.37099
2021-06-14,24.4821
2021-06-15,34.27495
2021-06-16,24.10546
2021-06-17,20.5273
2021-06-18,27.30696
2021-06-19,11.11111
2021-06-20,12.80602
2021-06-21,27.30696
2021-06-22,28.06026
2021-06-23,30.69679
2021-06-24,27.49529
2021-06-25,26.74199
2021-06-26,16.76082
2021-06-27,18.07909
2021-06-28,25.9887
2021-06-29,29.56685
2021-06-30,27.49529
2021-07-01,35.96986
2021-07-02,25.2354
2021-07-03,20.90395
2021-07-04,22.78719
2021-07-05,26.74199
2021-07-06,23.91713
2021-07-07,22.22222
2021-07-08,22.59887
2021-07-09,18.64406
2021-07-10,12.6177
2021-07-11,13.93596
2021-07-12,22.22222
2021-07-13,31.26177
2021-07-14,23.16384
2021-07-15,29.00188
2021-07-16,16.76082
2021-07-17,15.25423
2021-07-18,17.3258
2021-07-19,21.09227
2021-07-20,21.65725
2021-07-21,24.67043
2021-07-22,26.17702
2021-07-23,25.42372
2021-07-24,15.06591
2021-07-25,13.93596
2021-07-26,28.43691
2021-07-27,28.81355
2021-07-28,27.11864
2021-07-29,25.42372
2021-07-30,19.96233
2021-07-31,12.99435
2021-08-01,13.74764
2021-08-02,21.2806
2021-08-03,28.43691
2021-08-04,32.20338
2021-08-05,30.88512
2021-08-06,24.10546
2021-08-07,18.64406
2021-08-08,16.5725
2021-08-09,30.69679
2021-08-10,25.61205
2021-08-11,27.30696
2021-08-12,28.06026
2021-08-13,25.04708
2021-08-14,14.87758
2021-08-15,17.51412
2021-08-16,16.00753
2021-08-17,28.43691
2021-08-18,25.04708
2021-08-19,26.93032
2021-08-20,20.71563
2021-08-21,16.5725
2021-08-22,17.70244
2021-08-23,30.50847
2021-08-24,25.9887
2021-08-25,32.95668
2021-08-26,29.75517
2021-08-27,28.24858
2021-08-28,14.68926
2021-08-29,19.58568
2021-08-30,28.24858
2021-08-31,28.62523
2021-09-01,28.06026
2021-09-02,34.46327
2021-09-03,26.93032
2021-09-04,16.38418
2021-09-05,16.00753
2021-09-06,21.65725
2021-09-07,28.24858
2021-09-08,27.68361
2021-09-09,21.09227
2021-09-10,24.67043
2021-09-11,9.22787
2021-09-12,13.18267
2021-09-13,16.94915
2021-09-14,25.42372
2021-09-15,18.26741
2021-09-16,23.16384
2021-09-17,26.74199
2021-09-18,11.29943
2021-09-19,8.28625
2021-09-20,12.99435
2021-09-21,11.11111
2021-09-22,18.07909
2021-09-23,34.6516
2021-09-24,34.46327
2021-09-25,15.8192
2021-09-26,15.06591
2021-09-27,26.74199
2021-09-28,30.32015
2021-09-29,27.68361
2021-09-30,25.2354
2021-10-01,18.26741
2021-10-02,12.24105
2021-10-03,14.68926
2021-10-04,14.87758
2021-10-05,20.71563
2021-10-06,24.4821
2021-10-07,21.2806
2021-10-08,20.71563
2021-10-09,10.54613
2021-10-10,9.60451
2021-10-11,15.44256
2021-10-12,23.35216
2021-10-13,21.84557
2021-10-14,19.96233
2021-10-15,20.71563
2021-10-16,9.98116
2021-10-17,15.06591
2021-10-18,19.77401
2021-10-19,20.15065
2021-10-20,18.83239
2021-10-21,21.09227
2021-10-22,24.10546
2021-10-23,13.74764
2021-10-24,15.8192
2021-10-25,27.49529
2021-10-26,27.68361
2021-10-27,26.93032
2021-10-28,21.09227
2021-10-29,25.04708
2021-10-30,11.67608
2021-10-31,12.42937
2021-11-01,21.09227
2021-11-02,20.90395
2021-11-03,25.42372
2021-11-04,22.41054
2021-11-05,25.2354
2021-11-06,14.12429
2021-11-07,13.18267
2021-11-08,22.78719
2021-11-09,25.04708
2021-11-10,23.35216
2021-11-11,20.90395
2021-11-12,16.38418
2021-11-13,8.47457
2021-11-14,10.73446
2021-11-15,25.42372
2021-11-16,31.63841
2021-11-17,19.96233
2021-11-18,25.9887
2021-11-19,21.84557
2021-11-20,16.94915
2021-11-21,9.41619
2021-11-22,20.71563
2021-11-23,22.78719
2021-11-24,23.16384
2021-11-25,27.11864
2021-11-26,18.07909
2021-11-27,9.60451
2021-11-28,8.85122
2021-11-29,18.07909
2021-11-30,20.90395
2021-12-01,21.09227
2021-12-02,15.06591
2021-12-03,12.6177
2021-12-04,6.40301
2021-12-05,12.05273
2021-12-06,16.5725
2021-12-07,19.39736
2021-12-08,17.70244
2021-12-09,19.20903
2021-12-10,20.5273
2021-12-11,15.63088
2021-12-12,11.67608
2021-12-13,16.38418
2021-12-14,12.6177
2021-12-15,16.19585
2021-12-16,18.45574
2021-12-17,13.55932
2021-12-18,11.48775
2021-12-19,9.22787
2021-12-20,18.64406
2021-12-21,15.06591
2021-12-22,20.90395
2021-12-23,18.64406
2021-12-24,16.76082
2021-12-25,8.09792
2021-12-26,12.42937
2021-12-27,24.85875
2021-12-28,21.65725
2021-12-29,24.29378
2021-12-30,19.96233
2021-12-31,20.33898
2022-01-01,14.50094
2022-01-02,19.20903
2022-01-03,28.81355
2022-01-04,32.95668
2022-01-05,30.69679
2022-01-06,26.93032
2022-01-07,28.24858
2022-01-08,16.76082
2022-01-09,18.07909
2022-01-10,29.75517
2022-01-11,22.41054
2022-01-12,25.61205
2022-01-13,20.90395
2022-01-14,19.02071
2022-01-15,11.8644
2022-01-16,16.94915
2022-01-17,22.59887
2022-01-18,18.26741
2022-01-19,23.16384
2022-01-20,21.09227
2022-01-21,22.22222
2022-01-22,14.87758
2022-01-23,16.00753
2022-01-24,25.61205
2022-01-25,23.91713
2022-01-26,27.30696
2022-01-27,26.74199
2022-01-28,25.9887
2022-01-29,12.99435
2022-01-30,11.67608
2022-01-31,12.6177
2022-02-01,19.02071
2022-02-02,17.51412
2022-02-03,35.96986
2022-02-04,30.13182
2022-02-05,16.76082
2022-02-06,16.38418
2022-02-07,28.06026
2022-02-08,19.39736
2022-02-09,22.97551
2022-02-10,25.2354
2022-02-11,22.41054
2022-02-12,13.74764
2022-02-13,13.93596
2022-02-14,16.76082
2022-02-15,21.2806
2022-02-16,16.5725
2022-02-17,22.03389
2022-02-18,18.83239
2022-02-19,15.44256
2022-02-20,44.44444
2022-02-21,39.17137
2022-02-22,30.13182
2022-02-23,27.30696
2022-02-24,21.2806
2022-02-25,24.67043
2022-02-26,20.90395
2022-02-27,14.87758
2022-02-28,22.22222
2022-03-01,18.26741
2022-03-02,24.4821
2022-03-03,16.5725
2022-03-04,14.68926
2022-03-05,7.34463
2022-03-06,12.24105
2022-03-07,12.24105
2022-03-08,12.99435
2022-03-09,6.59133
2022-03-10,15.25423
2022-03-11,19.02071
2022-03-12,11.8644
2022-03-13,12.99435
2022-03-14,17.3258
2022-03-15,18.64406
2022-03-16,15.06591
2022-03-17,19.58568
2022-03-18,16.76082
2022-03-19,12.6177
2022-03-20,12.24105
2022-03-21,14.31261
2022-03-22,15.06591
2022-03-23,18.83239
2022-03-24,16.76082
2022-03-25,18.64406
2022-03-26,11.11111
2022-03-27,7.72128
2022-03-28,14.68926
2022-03-29,14.31261
2022-03-30,16.38418
2022-03-31,18.83239
2022-04-01,12.99435
2022-04-02,6.96798
2022-04-03,9.03954
2022-04-04,16.76082
2022-04-05,16.19585
2022-04-06,19.77401
2022-04-07,12.99435
2022-04-08,16.5725
2022-04-09,8.28625
2022-04-10,8.09792
2022-04-11,16.38418
2022-04-12,15.63088
2022-04-13,12.05273
2022-04-14,14.12429
2022-04-15,12.6177
2022-04-16,6.02636
2022-04-17,7.1563
2022-04-18,13.74764
2022-04-19,14.31261
2022-04-20,14.50094
2022-04-21,14.12429
2022-04-22,12.80602
2022-04-23,6.40301
2022-04-24,5.08474
2022-04-25,12.24105
2022-04-26,14.87758
2022-04-27,12.6177
2022-04-28,8.47457
2022-04-29,7.1563
2022-04-30,5.27306
2022-05-01,8.28625
2022-05-02,13.37099
2022-05-03,9.98116
2022-05-04,9.79284
2022-05-05,7.34463
2022-05-06,8.09792
2022-05-07,7.34463
2022-05-08,5.64971
2022-05-09,9.60451
2022-05-10,13.18267
2022-05-11,11.29943
2022-05-12,9.03954
2022-05-13,10.16949
2022-05-14,7.34463
2022-05-15,8.6629
2022-05-16,9.98116
2022-05-17,11.11111
2022-05-18,8.28625
2022-05-19,9.03954
2022-05-20,10.54613
2022-05-21,6.96798
2022-05-22,5.64971
2022-05-23,10.35781
2022-05-24,10.35781
2022-05-25,12.6177
2022-05-26,12.05273
2022-05-27,11.8644
2022-05-28,5.83804
2022-05-29,6.59133
2022-05-30,11.8644
2022-05-31,13.37099
2022-06-01,7.72128
2022-06-02,9.41619
2022-06-03,8.6629
2022-06-04,3.38983
2022-06-05,9.60451
2022-06-06,6.21468
2022-06-07,10.16949
2022-06-08,10.54613
2022-06-09,10.73446
2022-06-10,11.11111
2022-06-11,3.57815
2022-06-12,6.02636
2022-06-13,11.48775
2022-06-14,10.92278
2022-06-15,11.48775
2022-06-16,10.16949
2022-06-17,8.6629
2022-06-18,5.64971
2022-06-19,5.08474
2022-06-20,9.41619
2022-06-21,9.03954
2022-06-22,10.16949
2022-06-23,12.80602
2022-06-24,7.9096
2022-06-25,5.27306
2022-06-26,5.83804
2022-06-27,8.6629
2022-06-28,8.09792
2022-06-29,6.96798
2022-06-30,9.03954
2022-07-01,8.09792
2022-07-02,4.70809
2022-07-03,4.89642
2022-07-04,5.08474
2022-07-05,7.34463
2022-07-06,7.9096
2022-07-07,5.08474
2022-07-08,4.89642
2022-07-09,3.2015
2022-07-10,3.01318
2022-07-11,7.1563
2022-07-12,6.59133
2022-07-13,9.22787
2022-07-14,6.21468
2022-07-15,10.54613
2022-07-16,6.02636
2022-07-17,2.82485
2022-07-18,9.79284
2022-07-19,6.96798
2022-07-20,7.1563
2022-07-21,7.1563
2022-07-22,5.83804
2022-07-23,4.14312
2022-07-24,2.25988
2022-07-25,6.96798
2022-07-26,9.03954
2022-07-27,8.09792
2022-07-28,6.40301
2022-07-29,6.77966
2022-07-30,2.82485
2022-07-31,4.89642
2022-08-01,9.22787
2022-08-02,7.34463
2022-08-03,8.28625
2022-08-04,8.47457
2022-08-05,6.40301
2022-08-06,2.63653
2022-08-07,2.07156
2022-08-08,6.40301
2022-08-09,6.40301
2022-08-10,7.34463
2022-08-11,9.03954
2022-08-12,6.40301
2022-08-13,4.33145
2022-08-14,3.38983
2022-08-15,6.40301
2022-08-16,9.79284
2022-08-17,8.28625
2022-08-18,8.09792
2022-08-19,9.22787
2022-08-20,6.02636
2022-08-21,3.9548
2022-08-22,11.48775
2022-08-23,8.09792
2022-08-24,10.16949
2022-08-25,8.6629
2022-08-26,7.34463
2022-08-27,2.07156
2022-08-28,3.9548
2022-08-29,6.77966
2022-08-30,6.77966
2022-08-31,7.53295
2022-09-01,2.82485
2022-09-02,5.46139
2022-09-03,2.44821
2022-09-04,4.14312
2022-09-05,6.02636
2022-09-06,7.53295
2022-09-07,7.72128
2022-09-08,8.6629
2022-09-09,2.25988
2022-09-10,3.2015
2022-09-11,2.82485
2022-09-12,5.46139
2022-09-13,9.22787
2022-09-14,9.79284
2022-09-15,10.35781
2022-09-16,8.47457
2022-09-17,2.63653
2022-09-18,4.14312
2022-09-19,6.96798
2022-09-20,8.85122
2022-09-21,6.59133
2022-09-22,7.1563
2022-09-23,6.21468
2022-09-24,2.25988
2022-09-25,3.76647
2022-09-26,8.6629
2022-09-27,9.60451
2022-09-28,6.02636
2022-09-29,8.09792
2022-09-30,6.77966
2022-10-01,4.89642
2022-10-02,2.25988
2022-10-03,3.76647
2022-10-04,7.34463
2022-10-05,8.85122
2022-10-06,7.72128
2022-10-07,7.72128
2022-10-08,2.63653
2022-10-09,2.82485
2022-10-10,4.89642
2022-10-11,6.96798
2022-10-12,4.70809
2022-10-13,4.14312
2022-10-14,5.46139
2022-10-15,1.50659
2022-10-16,3.38983
2022-10-17,6.59133
2022-10-18,5.64971
2022-10-19,6.02636
2022-10-20,5.46139
2022-10-21,4.33145
2022-10-22,3.57815
2022-10-23,7.34463
2022-10-24,8.47457
2022-10-25,6.96798
2022-10-26,6.59133
2022-10-27,4.51977
2022-10-28,3.9548
2022-10-29,3.01318
2022-10-30,3.2015
2022-10-31,6.77966
2022-11-01,5.64971
2022-11-02,6.40301
2022-11-03,5.08474
2022-11-04,6.02636
2022-11-05,2.82485
2022-11-06,1.69491
2022-11-07,6.40301
2022-11-08,7.9096
2022-11-09,7.53295
2022-11-10,6.21468
2022-11-11,6.02636
2022-11-12,5.08474
2022-11-13,3.9548
2022-11-14,7.72128
2022-11-15,6.21468
2022-11-16,7.1563
2022-11-17,6.21468
2022-11-18,4.14312
2022-11-19,2.63653
2022-11-20,5.08474
2022-11-21,5.46139
2022-11-22,4.33145
2022-11-23,5.64971
2022-11-24,3.9548
2022-11-25,4.33145
2022-11-26,3.38983
2022-11-27,3.2015
2022-11-28,5.83804
2022-11-29,6.02636
2022-11-30,6.59133
2022-12-01,6.02636
2022-12-02,4.51977
2022-12-03,1.88323
2022-12-04,4.51977
2022-12-05,4.70809
2022-12-06,4.14312
2022-12-07,6.02636
2022-12-08,5.27306
2022-12-09,5.27306
2022-12-10,3.76647
2022-12-11,3.38983
2022-12-12,6.77966
2022-12-13,8.09792
2022-12-14,5.27306
2022-12-15,6.40301
2022-12-16,5.64971
2022-12-17,3.57815
2022-12-18,3.01318
2022-12-19,6.02636
2022-12-20,4.70809
2022-12-21,5.83804
2022-12-22,4.14312
2022-12-23,5.08474
2022-12-24,2.44821
2022-12-25,2.63653
2022-12-26,7.53295
2022-12-27,5.08474
2022-12-28,6.02636
2022-12-29,5.08474
2022-12-30,7.72128
2022-12-31,3.2015
2023-01-01,5.08474
2023-01-02,7.1563
2023-01-03,7.34463
2023-01-04,6.59133
2023-01-05,6.02636
2023-01-06,6.96798
2023-01-07,2.25988
2023-01-08,4.89642
2023-01-09,8.09792
2023-01-10,6.77966
2023-01-11,5.64971
2023-01-12,6.21468
2023-01-13,7.34463
2023-01-14,5.46139
2023-01-15,7.9096
2023-01-16,9.03954
2023-01-17,9.41619
2023-01-18,11.48775
2023-01-19,8.47457
2023-01-20,6.40301
2023-01-21,4.70809
2023-01-22,4.51977
2023-01-23,1.69491
2023-01-24,7.53295
2023-01-25,12.80602
2023-01-26,16.00753
2023-01-27,14.68926
2023-01-28,7.1563
2023-01-29,6.96798
2023-01-30,11.11111
2023-01-31,12.6177
2023-02-01,12.80602
2023-02-02,12.24105
2023-02-03,13.37099
2023-02-04,8.6629
2023-02-05,9.03954
2023-02-06,12.80602
2023-02-07,12.42937
2023-02-08,12.6177
2023-02-09,10.54613
2023-02-10,8.28625
2023-02-11,6.40301
2023-02-12,8.28625
2023-02-13,9.41619
2023-02-14,10.54613
2023-02-15,10.73446
2023-02-16,11.29943
2023-02-17,9.03954
2023-02-18,4.70809
2023-02-19,6.21468
2023-02-20,9.98116
2023-02-21,8.6629
2023-02-22,8.09792
2023-02-23,11.48775
2023-02-24,10.16949
2023-02-25,4.89642
2023-02-26,5.27306
2023-02-27,10.16949
2023-02-28,9.79284
2023-03-01,6.40301
2023-03-02,8.47457
2023-03-03,7.53295
2023-03-04,6.59133
2023-03-05,9.22787
2023-03-06,9.03954
2023-03-07,8.47457
2023-03-08,5.83804
2023-03-09,9.41619
2023-03-10,5.83804
2023-03-11,2.44821
2023-03-12,5.27306
2023-03-13,5.64971
2023-03-14,5.27306
2023-03-15,6.77966
2023-03-16,8.47457
2023-03-17,6.77966
2023-03-18,2.63653
2023-03-19,5.46139
2023-03-20,6.40301
2023-03-21,9.22787
2023-03-22,9.03954
2023-03-23,8.47457
2023-03-24,9.03954
2023-03-25,5.64971
2023-03-26,3.76647
2023-03-27,8.28625
2023-03-28,7.9096
2023-03-29,7.9096
2023-03-30,9.41619
2023-03-31,7.9096
2023-04-01,6.40301
2023-04-02,4.89642
2023-04-03,7.34463
2023-04-04,9.22787
2023-04-05,9.98116
2023-04-06,5.83804
2023-04-07,6.40301
2023-04-08,6.59133
2023-04-09,5.83804
2023-04-10,8.28625
2023-04-11,10.54613
2023-04-12,11.29943
2023-04-13,10.73446
2023-04-14,8.09792
2023-04-15,4.89642
2023-04-16,8.47457
2023-04-17,9.22787
2023-04-18,10.92278
2023-04-19,7.72128
2023-04-20,9.60451
2023-04-21,7.1563
2023-04-22,4.70809
2023-04-23,3.57815
2023-04-24,8.09792
2023-04-25,11.11111
2023-04-26,9.60451
2023-04-27,6.21468
2023-04-28,6.77966
2023-04-29,3.2015
2023-04-30,3.57815
2023-05-01,3.38983
2023-05-02,7.9096
2023-05-03,9.03954
2023-05-04,9.22787
2023-05-05,4.89642
2023-05-06,3.57815
2023-05-07,3.76647
2023-05-08,7.53295
2023-05-09,6.21468
2023-05-10,5.83804
2023-05-11,9.98116
2023-05-12,6.02636
2023-05-13,4.14312
2023-05-14,2.25988
2023-05-15,6.02636
2023-05-16,7.34463
2023-05-17,10.73446
2023-05-18,7.9096
2023-05-19,9.60451
2023-05-20,5.08474
2023-05-21,4.33145
2023-05-22,7.9096
2023-05-23,9.60451
2023-05-24,10.35781
2023-05-25,11.29943
2023-05-26,6.59133
2023-05-27,3.57815
2023-05-28,4.14312
