date,네이버주식
2020-07-31,51.63264
2020-08-01,14.41173
2020-08-02,14.16213
2020-08-03,58.26238
2020-08-04,59.801
2020-08-05,58.25554
2020-08-06,60.08821
2020-08-07,59.6574
2020-08-08,17.30091
2020-08-09,15.90932
2020-08-10,60.09847
2020-08-11,57.07935
2020-08-12,57.23663
2020-08-13,56.76479
2020-08-14,51.49246
2020-08-15,13.69713
2020-08-16,12.09012
2020-08-17,19.33189
2020-08-18,59.21974
2020-08-19,52.40537
2020-08-20,60.45406
2020-08-21,56.22457
2020-08-22,14.23735
2020-08-23,14.38096
2020-08-24,54.71672
2020-08-25,53.64994
2020-08-26,60.41645
2020-08-27,65.08701
2020-08-28,57.7119
2020-08-29,16.61708
2020-08-30,19.75929
2020-08-31,63.64755
2020-09-01,58.78209
2020-09-02,59.20607
2020-09-03,59.95828
2020-09-04,60.56347
2020-09-05,17.64625
2020-09-06,17.05474
2020-09-07,65.41525
2020-09-08,63.23383
2020-09-09,63.5142
2020-09-10,59.20949
2020-09-11,53.50976
2020-09-12,16.04609
2020-09-13,14.89041
2020-09-14,55.09966
2020-09-15,55.23985
2020-09-16,55.70485
2020-09-17,55.50654
2020-09-18,51.93695
2020-09-19,14.66475
2020-09-20,12.64061
2020-09-21,52.57975
2020-09-22,55.08257
2020-09-23,52.40879
2020-09-24,52.03952
2020-09-25,45.34824
2020-09-26,12.31579
2020-09-27,10.89
2020-09-28,43.15656
2020-09-29,36.74222
2020-09-30,11.22508
2020-10-01,10.319
2020-10-02,11.6388
2020-10-03,10.63015
2020-10-04,11.00625
2020-10-05,43.4848
2020-10-06,46.22012
2020-10-07,41.25209
2020-10-08,39.86391
2020-10-09,12.72267
2020-10-10,10.13779
2020-10-11,10.05573
2020-10-12,43.91219
2020-10-13,41.1119
2020-10-14,41.80941
2020-10-15,47.71087
2020-10-16,41.64871
2020-10-17,11.52938
2020-10-18,10.27797
2020-10-19,41.38886
2020-10-20,41.78548
2020-10-21,38.80056
2020-10-22,37.12175
2020-10-23,36.11994
2020-10-24,10.23694
2020-10-25,11.58409
2020-10-26,40.65032
2020-10-27,37.84319
2020-10-28,39.04673
2020-10-29,42.5035
2020-10-30,36.95763
2020-10-31,9.68304
2020-11-01,8.46924
2020-11-02,34.46165
2020-11-03,37.44315
2020-11-04,43.74465
2020-11-05,44.02502
2020-11-06,40.54774
2020-11-07,10.34294
2020-11-08,9.70355
2020-11-09,42.6813
2020-11-10,53.42086
2020-11-11,51.62922
2020-11-12,47.15355
2020-11-13,43.92245
2020-11-14,13.01671
2020-11-15,10.89342
2020-11-16,52.52162
2020-11-17,53.71149
2020-11-18,48.24768
2020-11-19,45.87479
2020-11-20,42.47273
2020-11-21,12.68164
2020-11-22,13.07142
2020-11-23,48.05963
2020-11-24,49.45464
2020-11-25,55.9271
2020-11-26,49.35548
2020-11-27,45.63203
2020-11-28,16.08028
2020-11-29,16.33671
2020-11-30,48.04595
2020-12-01,49.16401
2020-12-02,52.6242
2020-12-03,55.69802
2020-12-04,58.69319
2020-12-05,17.6736
2020-12-06,18.93869
2020-12-07,57.15457
2020-12-08,53.43454
2020-12-09,52.82935
2020-12-10,53.21229
2020-12-11,49.49909
2020-12-12,16.60683
2020-12-13,16.76069
2020-12-14,53.25332
2020-12-15,47.17748
2020-12-16,47.50572
2020-12-17,45.591
2020-12-18,44.67808
2020-12-19,15.82384
2020-12-20,14.78784
2020-12-21,49.79997
2020-12-22,52.38144
2020-12-23,52.47033
2020-12-24,49.17769
2020-12-25,16.25807
2020-12-26,14.00485
2020-12-27,17.15047
2020-12-28,53.94741
2020-12-29,54.59021
2020-12-30,60.59424
2020-12-31,26.45741
2021-01-01,17.33511
2021-01-02,17.48213
2021-01-03,19.63962
2021-01-04,71.81249
2021-01-05,66.23927
2021-01-06,70.99189
2021-01-07,71.36116
2021-01-08,98.74175
2021-01-09,31.8118
2021-01-10,28.14989
2021-01-11,100.0
2021-01-12,81.73487
2021-01-13,77.04379
2021-01-14,76.07959
2021-01-15,69.21735
2021-01-16,21.45861
2021-01-17,19.03101
2021-01-18,66.2632
2021-01-19,67.83601
2021-01-20,69.68577
2021-01-21,77.10534
2021-01-22,90.88795
2021-01-23,26.23516
2021-01-24,23.45539
2021-01-25,75.66929
2021-01-26,71.33381
2021-01-27,70.13368
2021-01-28,82.56915
2021-01-29,69.65158
2021-01-30,20.85
2021-01-31,17.80695
2021-02-01,62.64916
2021-02-02,66.70769
2021-02-03,61.62341
2021-02-04,59.03169
2021-02-05,55.64673
2021-02-06,18.9592
2021-02-07,17.48555
2021-02-08,58.82996
2021-02-09,52.88747
2021-02-10,53.47215
2021-02-11,19.67381
2021-02-12,17.47529
2021-02-13,19.6362
2021-02-14,20.14907
2021-02-15,79.21838
2021-02-16,90.70673
2021-02-17,79.17393
2021-02-18,73.33743
2021-02-19,64.92289
2021-02-20,21.38338
2021-02-21,20.41576
2021-02-22,67.21373
2021-02-23,63.91424
2021-02-24,66.63247
2021-02-25,65.5315
2021-02-26,66.48887
2021-02-27,19.25667
2021-02-28,33.96587
2021-03-01,22.33049
2021-03-02,57.87602
2021-03-03,60.40619
2021-03-04,57.24347
2021-03-05,58.01278
2021-03-06,18.64806
2021-03-07,21.0654
2021-03-08,57.98885
2021-03-09,61.67128
2021-03-10,57.95124
2021-03-11,58.62823
2021-03-12,58.29315
2021-03-13,18.65832
2021-03-14,17.04106
2021-03-15,55.21591
2021-03-16,56.73744
2021-03-17,55.55099
2021-03-18,71.262
2021-03-19,58.48121
2021-03-20,17.40691
2021-03-21,15.86145
2021-03-22,54.08417
2021-03-23,56.32372
2021-03-24,52.95585
2021-03-25,49.90255
2021-03-26,48.1451
2021-03-27,16.26491
2021-03-28,13.85783
2021-03-29,53.92006
2021-03-30,50.45987
2021-03-31,46.57571
2021-04-01,47.19116
2021-04-02,46.18251
2021-04-03,15.52637
2021-04-04,13.19109
2021-04-05,49.57431
2021-04-06,54.73381
2021-04-07,50.33336
2021-04-08,49.66663
2021-04-09,46.99285
2021-04-10,14.09033
2021-04-11,13.99459
2021-04-12,55.96813
2021-04-13,61.58238
2021-04-14,68.01381
2021-04-15,72.78011
2021-04-16,62.05764
2021-04-17,19.41395
2021-04-18,14.83912
2021-04-19,54.4808
2021-04-20,50.05299
2021-04-21,54.27907
2021-04-22,48.19981
2021-04-23,46.53468
2021-04-24,15.57766
2021-04-25,13.38598
2021-04-26,50.40175
2021-04-27,50.08035
2021-04-28,51.09241
2021-04-29,52.42588
2021-04-30,54.35771
2021-05-01,15.92983
2021-05-02,14.5143
2021-05-03,50.81204
2021-05-04,48.79132
2021-05-05,17.1197
2021-05-06,46.58939
2021-05-07,42.95483
2021-05-08,13.69029
2021-05-09,12.78763
2021-05-10,47.10568
2021-05-11,66.89574
2021-05-12,59.9617
2021-05-13,55.47235
2021-05-14,46.93814
2021-05-15,13.98775
2021-05-16,13.61165
2021-05-17,45.8064
2021-05-18,42.1103
2021-05-19,18.98656
2021-05-20,46.66119
2021-05-21,45.87479
2021-05-22,14.16213
2021-05-23,13.33812
2021-05-24,43.17707
2021-05-25,43.82329
2021-05-26,45.34824
2021-05-27,48.72294
2021-05-28,47.57752
2021-05-29,15.53321
2021-05-30,12.16876
2021-05-31,47.06123
2021-06-01,45.81324
2021-06-02,47.58778
2021-06-03,47.72797
2021-06-04,45.76537
2021-06-05,13.32786
2021-06-06,12.54145
2021-06-07,48.36051
2021-06-08,47.34502
2021-06-09,45.77221
2021-06-10,57.623
2021-06-11,46.38424
2021-06-12,13.35521
2021-06-13,12.30211
2021-06-14,56.33056
2021-06-15,53.94057
2021-06-16,53.88244
2021-06-17,51.40356
2021-06-18,57.65035
2021-06-19,15.26994
2021-06-20,13.28683
2021-06-21,51.41723
2021-06-22,49.96409
2021-06-23,88.1663
2021-06-24,70.17471
2021-06-25,55.54073
2021-06-26,13.90569
2021-06-27,11.43707
2021-06-28,48.77423
2021-06-29,45.40294
2021-06-30,48.70243
2021-07-01,44.63021
2021-07-02,42.7531
2021-07-03,11.93626
2021-07-04,11.20114
2021-07-05,44.3601
2021-07-06,43.6455
2021-07-07,45.56022
2021-07-08,47.40999
2021-07-09,44.40113
2021-07-10,11.87814
2021-07-11,11.54306
2021-07-12,42.28467
2021-07-13,55.93736
2021-07-14,50.46671
2021-07-15,48.0186
2021-07-16,48.27503
2021-07-17,11.38236
2021-07-18,10.69853
2021-07-19,44.79433
2021-07-20,45.29353
2021-07-21,45.62861
2021-07-22,47.4305
2021-07-23,44.94136
2021-07-24,11.78582
2021-07-25,10.20617
2021-07-26,43.91561
2021-07-27,41.09481
2021-07-28,40.93753
2021-07-29,37.809
2021-07-30,35.83615
2021-07-31,9.59756
2021-08-01,8.50001
2021-08-02,34.4001
2021-08-03,38.69798
2021-08-04,40.26053
2021-08-05,39.78869
2021-08-06,52.76096
2021-08-07,11.05412
2021-08-08,9.9976
2021-08-09,44.94819
2021-08-10,46.75351
2021-08-11,43.52583
2021-08-12,42.10004
2021-08-13,46.17225
2021-08-14,12.69873
2021-08-15,9.73433
2021-08-16,14.05272
2021-08-17,45.92607
2021-08-18,41.69316
2021-08-19,43.96006
2021-08-20,41.61452
2021-08-21,11.07464
2021-08-22,9.46763
2021-08-23,38.69456
2021-08-24,40.22292
2021-08-25,40.01094
2021-08-26,41.01617
2021-08-27,37.05679
2021-08-28,10.69853
2021-08-29,9.42318
2021-08-30,37.86029
2021-08-31,38.7185
2021-09-01,40.78367
2021-09-02,37.23116
2021-09-03,37.32348
2021-09-04,10.84555
2021-09-05,9.56337
2021-09-06,36.02078
2021-09-07,34.76595
2021-09-08,66.61196
2021-09-09,66.64273
2021-09-10,56.35449
2021-09-11,13.12955
2021-09-12,11.36526
2021-09-13,44.86614
2021-09-14,50.97274
2021-09-15,42.03508
2021-09-16,38.6125
2021-09-17,43.34119
2021-09-18,10.68143
2021-09-19,7.43666
2021-09-20,8.66413
2021-09-21,10.11385
2021-09-22,12.58248
2021-09-23,43.24888
2021-09-24,36.57811
2021-09-25,9.75142
2021-09-26,8.41453
2021-09-27,35.10787
2021-09-28,39.88785
2021-09-29,42.04875
2021-09-30,36.90293
2021-10-01,35.50449
2021-10-02,9.84374
2021-10-03,8.03843
2021-10-04,12.08329
2021-10-05,43.57369
2021-10-06,41.88121
2021-10-07,40.15112
2021-10-08,35.00871
2021-10-09,9.04708
2021-10-10,7.15628
2021-10-11,9.97367
2021-10-12,37.92183
2021-10-13,35.92163
2021-10-14,35.93872
2021-10-15,33.66157
2021-10-16,9.0163
2021-10-17,7.29305
2021-10-18,31.17584
2021-10-19,33.1145
2021-10-20,33.35384
2021-10-21,32.57086
2021-10-22,28.98075
2021-10-23,7.38879
2021-10-24,6.51006
2021-10-25,32.09559
2021-10-26,31.63059
2021-10-27,30.80999
2021-10-28,30.37234
2021-10-29,28.01312
2021-10-30,7.74096
2021-10-31,6.95114
2021-11-01,28.90894
2021-11-02,29.82186
2021-11-03,33.28204
2021-11-04,33.53506
2021-11-05,30.66297
2021-11-06,7.87773
2021-11-07,7.25886
2021-11-08,30.91599
2021-11-09,30.83393
2021-11-10,30.03726
2021-11-11,31.40151
2021-11-12,29.52781
2021-11-13,8.73593
2021-11-14,8.11707
2021-11-15,32.07166
2021-11-16,32.03747
2021-11-17,38.27401
2021-11-18,36.35586
2021-11-19,31.10062
2021-11-20,9.18042
2021-11-21,8.45556
2021-11-22,33.83936
2021-11-23,32.96748
2021-11-24,34.38985
2021-11-25,30.69716
2021-11-26,30.82367
2021-11-27,9.62491
2021-11-28,8.17861
2021-11-29,33.34359
2021-11-30,35.69596
2021-12-01,33.48035
2021-12-02,31.73316
2021-12-03,29.86289
2021-12-04,8.52395
2021-12-05,7.23151
2021-12-06,30.95702
2021-12-07,31.18952
2021-12-08,30.40311
2021-12-09,30.42363
2021-12-10,28.53284
2021-12-11,8.00423
2021-12-12,7.19731
2021-12-13,29.60303
2021-12-14,28.70721
2021-12-15,28.97733
2021-12-16,31.39809
2021-12-17,28.28324
2021-12-18,8.70516
2021-12-19,7.35801
2021-12-20,32.3999
2021-12-21,30.62878
2021-12-22,29.43891
2021-12-23,30.72793
2021-12-24,28.22169
2021-12-25,8.08629
2021-12-26,8.16493
2021-12-27,28.42684
2021-12-28,29.17564
2021-12-29,28.92604
2021-12-30,27.61992
2021-12-31,12.59616
2022-01-01,6.60238
2022-01-02,7.67258
2022-01-03,31.83574
2022-01-04,37.26877
2022-01-05,38.62618
2022-01-06,44.77382
2022-01-07,37.13543
2022-01-08,11.10541
2022-01-09,10.45919
2022-01-10,40.51013
2022-01-11,38.89287
2022-01-12,37.99022
2022-01-13,35.67545
2022-01-14,33.56925
2022-01-15,9.79587
2022-01-16,9.52576
2022-01-17,30.82025
2022-01-18,32.41358
2022-01-19,34.8993
2022-01-20,34.49926
2022-01-21,32.54692
2022-01-22,10.09334
2022-01-23,8.19571
2022-01-24,33.65815
2022-01-25,38.47916
2022-01-26,39.01254
2022-01-27,67.80524
2022-01-28,42.4864
2022-01-29,13.00304
2022-01-30,7.85721
2022-01-31,7.8367
2022-02-01,10.95838
2022-02-02,13.23554
2022-02-03,40.82811
2022-02-04,36.54049
2022-02-05,11.21824
2022-02-06,9.00947
2022-02-07,34.55397
2022-02-08,33.06322
2022-02-09,32.19475
2022-02-10,31.92464
2022-02-11,31.79471
2022-02-12,9.61124
2022-02-13,7.74438
2022-02-14,30.76554
2022-02-15,31.86651
2022-02-16,31.85283
2022-02-17,32.7384
2022-02-18,29.95862
2022-02-19,8.40769
2022-02-20,6.7665
2022-02-21,30.16035
2022-02-22,32.08534
2022-02-23,31.03566
2022-02-24,39.92888
2022-02-25,34.04451
2022-02-26,9.13256
2022-02-27,7.44007
2022-02-28,28.76876
2022-03-01,11.54306
2022-03-02,30.12958
2022-03-03,30.35866
2022-03-04,28.55335
2022-03-05,8.45214
2022-03-06,7.46743
2022-03-07,31.55879
2022-03-08,29.64064
2022-03-09,10.00786
2022-03-10,40.97172
2022-03-11,32.75549
2022-03-12,9.3548
2022-03-13,7.99398
2022-03-14,32.7931
2022-03-15,31.77761
2022-03-16,31.61691
2022-03-17,35.41559
2022-03-18,32.14688
2022-03-19,9.05392
2022-03-20,7.38195
2022-03-21,30.80657
2022-03-22,29.42865
2022-03-23,31.83574
2022-03-24,31.83574
2022-03-25,33.47693
2022-03-26,8.79064
2022-03-27,7.9803
2022-03-28,32.45461
2022-03-29,31.94857
2022-03-30,32.73156
2022-03-31,31.44937
2022-04-01,28.55677
2022-04-02,8.43847
2022-04-03,7.8196
2022-04-04,30.46466
2022-04-05,31.15533
2022-04-06,31.53143
2022-04-07,31.61349
2022-04-08,30.71768
2022-04-09,7.97346
2022-04-10,6.61948
2022-04-11,30.24583
2022-04-12,30.83393
2022-04-13,32.14688
2022-04-14,31.01856
2022-04-15,28.41317
2022-04-16,6.81779
2022-04-17,7.12209
2022-04-18,30.14326
2022-04-19,30.42363
2022-04-20,31.08011
2022-04-21,31.88361
2022-04-22,33.27178
2022-04-23,9.29668
2022-04-24,7.13577
2022-04-25,39.24163
2022-04-26,40.69477
2022-04-27,39.46387
2022-04-28,34.42746
2022-04-29,31.69213
2022-04-30,9.40267
2022-05-01,7.69993
2022-05-02,32.67001
2022-05-03,31.27842
2022-05-04,29.85263
2022-05-05,11.41997
2022-05-06,32.41358
2022-05-07,8.54446
2022-05-08,7.2486
2022-05-09,30.73477
2022-05-10,33.00851
2022-05-11,30.2048
2022-05-12,33.84962
2022-05-13,30.51595
2022-05-14,8.69148
2022-05-15,6.58187
2022-05-16,28.23879
2022-05-17,27.41135
2022-05-18,29.63038
2022-05-19,31.07327
2022-05-20,29.18589
2022-05-21,8.42479
2022-05-22,6.5887
2022-05-23,28.13963
2022-05-24,29.71244
2022-05-25,28.69012
2022-05-26,29.00126
2022-05-27,25.91718
2022-05-28,7.15628
2022-05-29,5.88094
2022-05-30,28.39265
2022-05-31,28.96365
2022-06-01,10.03179
2022-06-02,26.92925
2022-06-03,24.7957
2022-06-04,6.81437
2022-06-05,5.20395
2022-06-06,7.36485
2022-06-07,24.89144
2022-06-08,25.99582
2022-06-09,25.72571
2022-06-10,25.55475
2022-06-11,7.48452
2022-06-12,6.34936
2022-06-13,34.70099
2022-06-14,35.03607
2022-06-15,33.63763
2022-06-16,33.61712
2022-06-17,32.62214
2022-06-18,9.38215
2022-06-19,6.87591
2022-06-20,32.57086
2022-06-21,29.93127
2022-06-22,35.44295
2022-06-23,33.39487
2022-06-24,30.68348
2022-06-25,8.47608
2022-06-26,6.04506
2022-06-27,28.21827
2022-06-28,27.28484
2022-06-29,25.55133
2022-06-30,26.57366
2022-07-01,26.51554
2022-07-02,6.93404
2022-07-03,5.2484
2022-07-04,24.58029
2022-07-05,25.3838
2022-07-06,26.68991
2022-07-07,26.18046
2022-07-08,25.11368
2022-07-09,6.68102
2022-07-10,5.39884
2022-07-11,23.97852
2022-07-12,23.97168
2022-07-13,24.33753
2022-07-14,23.93065
2022-07-15,23.92724
2022-07-16,6.41775
2022-07-17,5.43303
2022-07-18,26.81984
2022-07-19,26.1873
2022-07-20,26.54289
2022-07-21,25.60604
2022-07-22,23.55455
2022-07-23,6.06899
2022-07-24,5.23472
2022-07-25,24.14606
2022-07-26,24.22812
2022-07-27,23.05877
2022-07-28,25.49321
2022-07-29,25.95479
2022-07-30,6.79044
2022-07-31,5.59031
2022-08-01,24.56662
2022-08-02,24.12897
2022-08-03,26.54631
2022-08-04,28.03022
2022-08-05,26.57708
2022-08-06,7.17338
2022-08-07,5.63818
2022-08-08,26.01976
2022-08-09,26.74462
2022-08-10,25.42141
2022-08-11,27.18569
2022-08-12,25.88983
2022-08-13,7.04345
2022-08-14,5.14924
2022-08-15,7.54607
2022-08-16,27.63702
2022-08-17,25.78384
2022-08-18,26.05053
2022-08-19,24.55294
2022-08-20,6.26047
2022-08-21,5.09453
2022-08-22,23.5101
2022-08-23,25.63339
2022-08-24,24.28967
2022-08-25,25.22651
2022-08-26,23.72551
2022-08-27,7.44691
2022-08-28,5.21762
2022-08-29,25.64023
2022-08-30,25.37696
2022-08-31,24.65893
2022-09-01,24.14948
2022-09-02,22.72711
2022-09-03,6.56477
2022-09-04,4.6774
2022-09-05,22.58351
2022-09-06,22.00567
2022-09-07,23.21947
2022-09-08,21.24662
2022-09-09,6.28782
2022-09-10,5.14924
2022-09-11,4.38335
2022-09-12,7.07422
2022-09-13,28.25588
2022-09-14,28.44394
2022-09-15,26.50186
2022-09-16,24.6521
2022-09-17,7.30331
2022-09-18,6.85198
2022-09-19,26.76513
2022-09-20,24.89486
2022-09-21,25.36328
2022-09-22,29.11067
2022-09-23,27.02841
2022-09-24,7.12209
2022-09-25,5.75443
2022-09-26,31.13139
2022-09-27,29.70902
2022-09-28,32.99483
2022-09-29,29.89024
2022-09-30,26.94977
2022-10-01,7.04345
2022-10-02,4.92358
2022-10-03,10.09334
2022-10-04,58.84364
2022-10-05,56.42971
2022-10-06,40.60929
2022-10-07,38.54754
2022-10-08,10.57544
2022-10-09,8.91031
2022-10-10,13.91253
2022-10-11,41.57349
2022-10-12,39.06041
2022-10-13,36.87215
2022-10-14,34.11631
2022-10-15,18.52155
2022-10-16,15.68707
2022-10-17,55.25353
2022-10-18,37.87396
2022-10-19,33.19656
2022-10-20,28.86449
2022-10-21,25.33251
2022-10-22,7.40588
2022-10-23,5.60399
2022-10-24,26.48134
2022-10-25,26.43689
2022-10-26,28.31059
2022-10-27,29.43207
2022-10-28,25.96505
2022-10-29,7.5153
2022-10-30,5.18001
2022-10-31,27.48316
2022-11-01,28.86449
2022-11-02,29.23718
2022-11-03,28.41317
2022-11-04,27.04208
2022-11-05,7.29647
2022-11-06,6.00745
2022-11-07,28.89527
2022-11-08,31.80497
2022-11-09,32.7384
2022-11-10,30.72109
2022-11-11,44.46951
2022-11-12,10.39422
2022-11-13,7.64522
2022-11-14,34.40694
2022-11-15,32.60163
2022-11-16,31.70581
2022-11-17,29.71928
2022-11-18,26.71727
2022-11-19,6.72205
2022-11-20,5.37149
2022-11-21,24.76151
2022-11-22,25.19232
2022-11-23,26.06421
2022-11-24,25.81803
2022-11-25,24.05032
2022-11-26,6.57845
2022-11-27,5.12531
2022-11-28,23.04167
2022-11-29,24.08794
2022-11-30,24.55978
2022-12-01,27.32587
2022-12-02,23.00064
2022-12-03,5.83991
2022-12-04,5.14924
2022-12-05,24.98033
2022-12-06,23.36307
2022-12-07,23.9033
2022-12-08,23.16476
2022-12-09,24.20077
2022-12-10,6.7665
2022-12-11,5.25523
2022-12-12,22.62796
2022-12-13,24.39908
2022-12-14,23.87253
2022-12-15,24.85383
2022-12-16,22.03644
2022-12-17,6.51348
2022-12-18,4.68082
2022-12-19,21.04147
2022-12-20,21.62273
2022-12-21,21.4039
2022-12-22,21.41074
2022-12-23,21.94755
2022-12-24,6.31859
2022-12-25,4.53379
2022-12-26,20.71665
2022-12-27,21.32184
2022-12-28,23.43146
2022-12-29,21.75265
2022-12-30,12.14825
2022-12-31,4.92016
2023-01-01,4.66714
2023-01-02,23.40752
2023-01-03,23.04167
2023-01-04,24.4025
2023-01-05,24.62474
2023-01-06,23.13057
2023-01-07,7.41956
2023-01-08,5.58005
2023-01-09,27.53102
2023-01-10,25.96847
2023-01-11,26.25568
2023-01-12,24.4572
2023-01-13,23.95459
2023-01-14,7.80934
2023-01-15,5.96642
2023-01-16,25.09659
2023-01-17,23.79731
2023-01-18,22.07063
2023-01-19,21.8142
2023-01-20,19.81057
2023-01-21,6.61606
2023-01-22,4.65346
2023-01-23,5.6416
2023-01-24,7.85379
2023-01-25,28.52942
2023-01-26,28.23537
2023-01-27,29.47994
2023-01-28,8.8556
2023-01-29,6.81095
2023-01-30,26.96003
2023-01-31,27.6883
2023-02-01,27.53444
2023-02-02,29.91076
2023-02-03,34.04109
2023-02-04,9.00947
2023-02-05,7.27595
2023-02-06,28.21144
2023-02-07,29.20641
2023-02-08,33.30598
2023-02-09,32.48196
2023-02-10,30.133
2023-02-11,8.23674
2023-02-12,6.56819
2023-02-13,27.90713
2023-02-14,28.79269
2023-02-15,28.63541
2023-02-16,30.82709
2023-02-17,27.41135
2023-02-18,7.75806
2023-02-19,6.08609
2023-02-20,27.01815
2023-02-21,27.2062
2023-02-22,27.63018
2023-02-23,26.6523
2023-02-24,25.41799
2023-02-25,7.6418
2023-02-26,6.01771
2023-02-27,25.17523
2023-02-28,26.32064
2023-03-01,10.03863
2023-03-02,26.47792
2023-03-03,25.8659
2023-03-04,7.48452
2023-03-05,6.07925
2023-03-06,28.52258
2023-03-07,28.08151
2023-03-08,29.55174
2023-03-09,27.55496
2023-03-10,25.85564
2023-03-11,7.68625
2023-03-12,6.38356
2023-03-13,29.47652
2023-03-14,28.29691
2023-03-15,28.49523
2023-03-16,27.44896
2023-03-17,26.85403
2023-03-18,8.10681
2023-03-19,6.32543
2023-03-20,25.97873
2023-03-21,27.20962
2023-03-22,28.04732
2023-03-23,31.5075
2023-03-24,26.52579
2023-03-25,7.94269
2023-03-26,6.20234
2023-03-27,26.08472
2023-03-28,27.43871
2023-03-29,28.2764
2023-03-30,29.49362
2023-03-31,28.45761
2023-04-01,8.61968
2023-04-02,6.95797
2023-04-03,28.39265
2023-04-04,28.11228
2023-04-05,28.41658
2023-04-06,30.63903
2023-04-07,29.10042
2023-04-08,7.81276
2023-04-09,6.80411
2023-04-10,31.94173
2023-04-11,33.62054
2023-04-12,33.67866
2023-04-13,31.14849
2023-04-14,31.169
2023-04-15,8.98553
2023-04-16,6.76992
2023-04-17,30.01675
2023-04-18,32.08876
2023-04-19,32.35203
2023-04-20,30.84076
2023-04-21,27.0626
2023-04-22,7.76147
2023-04-23,6.428
2023-04-24,27.7225
2023-04-25,31.4904
2023-04-26,30.69032
2023-04-27,30.58775
2023-04-28,29.68509
2023-04-29,8.69832
2023-04-30,6.20576
2023-05-01,11.19772
2023-05-02,26.95661
2023-05-03,26.20439
2023-05-04,25.4556
2023-05-05,8.4624
2023-05-06,6.71863
2023-05-07,5.94248
2023-05-08,33.01877
2023-05-09,31.19636
2023-05-10,27.84559
2023-05-11,28.10202
2023-05-12,26.07105
2023-05-13,6.79727
2023-05-14,5.51167
2023-05-15,25.73255
2023-05-16,25.1342
2023-05-17,26.06421
2023-05-18,25.05556
2023-05-19,27.00447
2023-05-20,6.99558
2023-05-21,5.49458
2023-05-22,26.3138
2023-05-23,27.26775
2023-05-24,27.0626
2023-05-25,26.64546
2023-05-26,26.13943
2023-05-27,7.89482
2023-05-28,5.41935
2023-05-29,8.47608
