date,일본엔화
2021-01-03,1.17854
2021-01-04,1.94955
2021-01-05,2.11477
2021-01-06,2.31303
2021-01-07,2.50027
2021-01-08,2.07071
2021-01-09,1.44289
2021-01-10,1.34376
2021-01-11,1.85042
2021-01-12,1.91651
2021-01-13,2.05969
2021-01-14,2.03766
2021-01-15,1.90549
2021-01-16,1.33274
2021-01-17,1.1455
2021-01-18,1.93853
2021-01-19,2.11477
2021-01-20,2.05969
2021-01-21,2.04868
2021-01-22,2.19187
2021-01-23,1.50897
2021-01-24,1.12347
2021-01-25,1.79535
2021-01-26,1.92752
2021-01-27,1.67419
2021-01-28,2.04868
2021-01-29,1.92752
2021-01-30,1.38781
2021-01-31,1.2997
2021-02-01,1.99361
2021-02-02,2.03766
2021-02-03,1.8394
2021-02-04,2.00462
2021-02-05,2.03766
2021-02-06,1.07941
2021-02-07,0.93622
2021-02-08,1.79535
2021-02-09,1.59709
2021-02-10,1.86143
2021-02-11,1.05738
2021-02-12,1.10144
2021-02-13,1.23361
2021-02-14,1.15651
2021-02-15,2.04868
2021-02-16,2.14781
2021-02-17,2.09274
2021-02-18,1.80636
2021-02-19,1.57506
2021-02-20,1.02434
2021-02-21,1.05738
2021-02-22,1.6852
2021-02-23,1.57506
2021-02-24,1.77332
2021-02-25,1.6852
2021-02-26,1.75129
2021-02-27,1.11245
2021-02-28,1.07941
2021-03-01,1.27767
2021-03-02,2.10375
2021-03-03,2.33505
2021-03-04,1.58607
2021-03-05,1.99361
2021-03-06,1.06839
2021-03-07,1.12347
2021-03-08,1.89448
2021-03-09,2.19187
2021-03-10,2.13679
2021-03-11,1.97158
2021-03-12,2.20288
2021-03-13,1.04637
2021-03-14,1.31071
2021-03-15,1.79535
2021-03-16,2.08172
2021-03-17,1.96056
2021-03-18,2.01564
2021-03-19,2.10375
2021-03-20,1.13448
2021-03-21,1.13448
2021-03-22,1.87245
2021-03-23,1.81738
2021-03-24,1.65216
2021-03-25,1.90549
2021-03-26,1.67419
2021-03-27,1.07941
2021-03-28,1.00231
2021-03-29,1.88346
2021-03-30,2.10375
2021-03-31,2.22491
2021-04-01,2.11477
2021-04-02,1.79535
2021-04-03,1.21158
2021-04-04,1.17854
2021-04-05,1.71825
2021-04-06,1.94955
2021-04-07,2.05969
2021-04-08,2.01564
2021-04-09,1.82839
2021-04-10,0.81506
2021-04-11,1.03535
2021-04-12,1.65216
2021-04-13,2.10375
2021-04-14,1.94955
2021-04-15,1.97158
2021-04-16,1.70723
2021-04-17,1.36578
2021-04-18,1.20057
2021-04-19,2.30201
2021-04-20,2.79766
2021-04-21,3.54664
2021-04-22,3.31534
2021-04-23,3.15012
2021-04-24,1.82839
2021-04-25,1.97158
2021-04-26,3.22722
2021-04-27,2.84172
2021-04-28,3.27128
2021-04-29,2.97389
2021-04-30,2.51128
2021-05-01,1.63013
2021-05-02,1.65216
2021-05-03,2.291
2021-05-04,2.19187
2021-05-05,1.7623
2021-05-06,2.30201
2021-05-07,2.15882
2021-05-08,0.96926
2021-05-09,1.1455
2021-05-10,2.19187
2021-05-11,2.19187
2021-05-12,2.10375
2021-05-13,2.37911
2021-05-14,2.11477
2021-05-15,1.24463
2021-05-16,1.21158
2021-05-17,2.51128
2021-05-18,2.85273
2021-05-19,1.48694
2021-05-20,2.18085
2021-05-21,1.94955
2021-05-22,1.21158
2021-05-23,1.06839
2021-05-24,2.27998
2021-05-25,2.23592
2021-05-26,2.40114
2021-05-27,2.22491
2021-05-28,2.57737
2021-05-29,1.12347
2021-05-30,1.13448
2021-05-31,2.81969
2021-06-01,2.43418
2021-06-02,2.291
2021-06-03,2.22491
2021-06-04,1.78433
2021-06-05,0.85912
2021-06-06,0.93622
2021-06-07,1.69622
2021-06-08,1.82839
2021-06-09,2.15882
2021-06-10,1.81738
2021-06-11,1.48694
2021-06-12,0.94724
2021-06-13,0.75999
2021-06-14,1.6081
2021-06-15,2.20288
2021-06-16,1.61912
2021-06-17,1.77332
2021-06-18,1.70723
2021-06-19,1.04637
2021-06-20,0.81506
2021-06-21,2.05969
2021-06-22,1.80636
2021-06-23,1.69622
2021-06-24,1.72926
2021-06-25,1.79535
2021-06-26,0.87013
2021-06-27,1.01332
2021-06-28,1.72926
2021-06-29,1.61912
2021-06-30,1.85042
2021-07-01,1.82839
2021-07-02,1.94955
2021-07-03,1.06839
2021-07-04,0.93622
2021-07-05,1.61912
2021-07-06,1.91651
2021-07-07,1.69622
2021-07-08,2.18085
2021-07-09,2.48926
2021-07-10,1.07941
2021-07-11,0.94724
2021-07-12,1.74027
2021-07-13,1.66317
2021-07-14,1.72926
2021-07-15,1.74027
2021-07-16,1.90549
2021-07-17,0.81506
2021-07-18,0.82608
2021-07-19,2.07071
2021-07-20,1.97158
2021-07-21,2.16984
2021-07-22,1.85042
2021-07-23,1.74027
2021-07-24,0.82608
2021-07-25,1.03535
2021-07-26,1.71825
2021-07-27,2.46723
2021-07-28,2.66549
2021-07-29,2.50027
2021-07-30,2.02665
2021-07-31,1.33274
2021-08-01,1.13448
2021-08-02,2.34607
2021-08-03,3.06201
2021-08-04,2.55534
2021-08-05,2.26897
2021-08-06,2.5223
2021-08-07,1.6081
2021-08-08,1.18955
2021-08-09,2.23592
2021-08-10,2.5223
2021-08-11,2.50027
2021-08-12,2.45621
2021-08-13,2.5994
2021-08-14,1.89448
2021-08-15,1.6081
2021-08-16,2.24694
2021-08-17,3.92113
2021-08-18,4.15243
2021-08-19,4.24055
2021-08-20,3.7449
2021-08-21,2.39013
2021-08-22,2.25795
2021-08-23,3.65679
2021-08-24,3.72287
2021-08-25,3.9762
2021-08-26,3.50258
2021-08-27,3.29331
2021-08-28,1.89448
2021-08-29,1.93853
2021-08-30,3.46954
2021-08-31,3.31534
2021-09-01,3.45853
2021-09-02,3.42548
2021-09-03,3.20519
2021-09-04,1.58607
2021-09-05,1.59709
2021-09-06,3.40345
2021-09-07,3.24925
2021-09-08,3.00693
2021-09-09,3.00693
2021-09-10,3.06201
2021-09-11,2.07071
2021-09-12,2.20288
2021-09-13,2.8307
2021-09-14,2.95186
2021-09-15,3.09505
2021-09-16,3.48055
2021-09-17,2.53331
2021-09-18,1.49796
2021-09-19,1.55303
2021-09-20,2.23592
2021-09-21,2.42317
2021-09-22,2.45621
2021-09-23,3.76693
2021-09-24,4.08635
2021-09-25,2.40114
2021-09-26,2.27998
2021-09-27,3.77794
2021-09-28,3.65679
2021-09-29,3.48055
2021-09-30,3.44751
2021-10-01,3.42548
2021-10-02,1.92752
2021-10-03,1.71825
2021-10-04,2.53331
2021-10-05,3.49157
2021-10-06,4.02026
2021-10-07,3.6678
2021-10-08,3.45853
2021-10-09,2.03766
2021-10-10,2.16984
2021-10-11,2.53331
2021-10-12,4.33968
2021-10-13,4.48287
2021-10-14,4.26258
2021-10-15,4.67011
2021-10-16,2.6765
2021-10-17,2.27998
2021-10-18,4.57098
2021-10-19,3.95417
2021-10-20,4.53794
2021-10-21,4.74721
2021-10-22,4.13041
2021-10-23,1.86143
2021-10-24,1.82839
2021-10-25,4.52693
2021-10-26,4.32867
2021-10-27,3.99823
2021-10-28,3.85505
2021-10-29,3.48055
2021-10-30,2.13679
2021-10-31,2.18085
2021-11-01,4.11939
2021-11-02,4.16345
2021-11-03,3.99823
2021-11-04,4.00925
2021-11-05,3.38142
2021-11-06,1.86143
2021-11-07,1.90549
2021-11-08,3.62374
2021-11-09,4.64808
2021-11-10,4.19649
2021-11-11,3.24925
2021-11-12,3.07302
2021-11-13,1.75129
2021-11-14,1.82839
2021-11-15,3.23824
2021-11-16,3.23824
2021-11-17,3.42548
2021-11-18,3.40345
2021-11-19,3.4365
2021-11-20,1.93853
2021-11-21,2.05969
2021-11-22,3.60171
2021-11-23,3.49157
2021-11-24,4.14142
2021-11-25,3.9762
2021-11-26,4.06432
2021-11-27,2.03766
2021-11-28,1.85042
2021-11-29,4.08635
2021-11-30,3.79997
2021-12-01,4.03128
2021-12-02,4.0533
2021-12-03,3.32635
2021-12-04,1.96056
2021-12-05,1.93853
2021-12-06,3.41447
2021-12-07,3.28229
2021-12-08,3.56867
2021-12-09,3.49157
2021-12-10,3.41447
2021-12-11,1.66317
2021-12-12,1.70723
2021-12-13,3.65679
2021-12-14,3.27128
2021-12-15,3.42548
2021-12-16,3.19418
2021-12-17,3.33737
2021-12-18,1.59709
2021-12-19,1.85042
2021-12-20,3.61273
2021-12-21,3.42548
2021-12-22,3.32635
2021-12-23,3.26027
2021-12-24,2.50027
2021-12-25,1.7623
2021-12-26,1.90549
2021-12-27,2.97389
2021-12-28,3.24925
2021-12-29,2.81969
2021-12-30,2.65447
2021-12-31,2.5994
2022-01-01,1.47593
2022-01-02,1.77332
2022-01-03,3.68983
2022-01-04,3.73389
2022-01-05,3.29331
2022-01-06,3.822
2022-01-07,3.30432
2022-01-08,1.6081
2022-01-09,1.92752
2022-01-10,3.49157
2022-01-11,3.83302
2022-01-12,4.27359
2022-01-13,3.68983
2022-01-14,3.63476
2022-01-15,1.85042
2022-01-16,2.5223
2022-01-17,4.47185
2022-01-18,3.93215
2022-01-19,4.29562
2022-01-20,3.65679
2022-01-21,4.41678
2022-01-22,2.04868
2022-01-23,2.26897
2022-01-24,3.93215
2022-01-25,4.22954
2022-01-26,4.25156
2022-01-27,3.822
2022-01-28,3.67881
2022-01-29,2.05969
2022-01-30,2.27998
2022-01-31,1.91651
2022-02-01,2.15882
2022-02-02,2.62143
2022-02-03,3.99823
2022-02-04,4.15243
2022-02-05,2.4452
2022-02-06,2.18085
2022-02-07,4.25156
2022-02-08,3.6678
2022-02-09,3.98722
2022-02-10,3.60171
2022-02-11,3.31534
2022-02-12,1.7623
2022-02-13,2.24694
2022-02-14,3.64577
2022-02-15,3.73389
2022-02-16,2.98491
2022-02-17,3.16114
2022-02-18,3.38142
2022-02-19,2.39013
2022-02-20,1.93853
2022-02-21,4.04229
2022-02-22,4.03128
2022-02-23,3.5136
2022-02-24,5.50721
2022-02-25,4.69214
2022-02-26,2.39013
2022-02-27,2.291
2022-02-28,4.4278
2022-03-01,2.61041
2022-03-02,4.44982
2022-03-03,4.30664
2022-03-04,4.53794
2022-03-05,2.47824
2022-03-06,2.39013
2022-03-07,6.20112
2022-03-08,6.7959
2022-03-09,3.73389
2022-03-10,4.92344
2022-03-11,5.68344
2022-03-12,3.17215
2022-03-13,2.84172
2022-03-14,6.20112
2022-03-15,5.63938
2022-03-16,5.03359
2022-03-17,7.50082
2022-03-18,7.04923
2022-03-19,5.82663
2022-03-20,5.73851
2022-03-21,8.30487
2022-03-22,9.63762
2022-03-23,15.7286
2022-03-24,11.04747
2022-03-25,15.61846
2022-03-26,6.15706
2022-03-27,5.8046
2022-03-28,19.37438
2022-03-29,23.97841
2022-03-30,22.63465
2022-03-31,16.73091
2022-04-01,13.50368
2022-04-02,8.55821
2022-04-03,8.28285
2022-04-04,12.50137
2022-04-05,13.33847
2022-04-06,14.25267
2022-04-07,13.92223
2022-04-08,11.15761
2022-04-09,6.06895
2022-04-10,5.41909
2022-04-11,11.58717
2022-04-12,11.15761
2022-04-13,14.37382
2022-04-14,13.96629
2022-04-15,14.48397
2022-04-16,7.29155
2022-04-17,5.61735
2022-04-18,12.2921
2022-04-19,18.90075
2022-04-20,20.53089
2022-04-21,19.3193
2022-04-22,14.12049
2022-04-23,7.54488
2022-04-24,7.76517
2022-04-25,15.10078
2022-04-26,13.64687
2022-04-27,14.08745
2022-04-28,16.5657
2022-04-29,19.06597
2022-04-30,8.95473
2022-05-01,6.9501
2022-05-02,13.2063
2022-05-03,13.19528
2022-05-04,11.49906
2022-05-05,7.44575
2022-05-06,12.47934
2022-05-07,6.22315
2022-05-08,8.49212
2022-05-09,14.25267
2022-05-10,12.79876
2022-05-11,11.28978
2022-05-12,14.3518
2022-05-13,13.86716
2022-05-14,5.9588
2022-05-15,5.82663
2022-05-16,10.81616
2022-05-17,11.98369
2022-05-18,11.08051
2022-05-19,11.42196
2022-05-20,10.14428
2022-05-21,5.36402
2022-05-22,4.87939
2022-05-23,9.37327
2022-05-24,9.56052
2022-05-25,8.30487
2022-05-26,8.91067
2022-05-27,9.164
2022-05-28,4.59301
2022-05-29,4.04229
2022-05-30,9.85791
2022-05-31,12.3692
2022-06-01,6.7188
2022-06-02,12.55644
2022-06-03,12.39123
2022-06-04,5.63938
2022-06-05,5.06663
2022-06-06,6.01387
2022-06-07,15.51933
2022-06-08,17.8654
2022-06-09,20.18944
2022-06-10,18.16279
2022-06-11,8.80052
2022-06-12,7.39068
2022-06-13,15.45324
2022-06-14,14.30774
2022-06-15,13.01905
2022-06-16,12.06079
2022-06-17,12.28108
2022-06-18,7.01619
2022-06-19,6.77387
2022-06-20,11.82949
2022-06-21,10.5408
2022-06-22,12.87586
2022-06-23,13.04108
2022-06-24,10.05617
2022-06-25,6.54257
2022-06-26,6.06895
2022-06-27,11.16863
2022-06-28,10.2324
2022-06-29,11.1466
2022-06-30,9.64863
2022-07-01,9.73675
2022-07-02,5.66141
2022-07-03,5.0446
2022-07-04,9.924
2022-07-05,10.36457
2022-07-06,9.69269
2022-07-07,8.58024
2022-07-08,17.31468
2022-07-09,7.1043
2022-07-10,4.90142
2022-07-11,11.16863
2022-07-12,9.71472
2022-07-13,9.60458
2022-07-14,10.89327
2022-07-15,11.12457
2022-07-16,5.13272
2022-07-17,5.58431
2022-07-18,9.3182
2022-07-19,9.30719
2022-07-20,9.45037
2022-07-21,10.17733
2022-07-22,9.62661
2022-07-23,5.02257
2022-07-24,6.04692
2022-07-25,11.36689
2022-07-26,8.87762
2022-07-27,8.20574
2022-07-28,8.95473
2022-07-29,9.34023
2022-07-30,5.23185
2022-07-31,4.83533
2022-08-01,9.5495
2022-08-02,13.30543
2022-08-03,11.42196
2022-08-04,10.03414
2022-08-05,8.00748
2022-08-06,4.75823
2022-08-07,3.81099
2022-08-08,8.88864
2022-08-09,7.98546
2022-08-10,8.89965
2022-08-11,8.56922
2022-08-12,6.93909
2022-08-13,3.46954
2022-08-14,4.51591
2022-08-15,5.03359
2022-08-16,7.89734
2022-08-17,7.26952
2022-08-18,8.18372
2022-08-19,7.55589
2022-08-20,4.48287
2022-08-21,3.83302
2022-08-22,9.17501
2022-08-23,8.96574
2022-08-24,7.30256
2022-08-25,7.89734
2022-08-26,6.21213
2022-08-27,3.32635
2022-08-28,3.76693
2022-08-29,7.75415
2022-08-30,7.26952
2022-08-31,8.0185
2022-09-01,7.74314
2022-09-02,8.9327
2022-09-03,4.51591
2022-09-04,4.24055
2022-09-05,8.88864
2022-09-06,8.53618
2022-09-07,11.74138
2022-09-08,9.80284
2022-09-09,5.70547
2022-09-10,6.82894
2022-09-11,7.91937
2022-09-12,8.18372
2022-09-13,13.16224
2022-09-14,16.58772
2022-09-15,17.65612
2022-09-16,16.12512
2022-09-17,10.76109
2022-09-18,9.82487
2022-09-19,16.96222
2022-09-20,16.34541
2022-09-21,15.38715
2022-09-22,24.95869
2022-09-23,37.00848
2022-09-24,16.49961
2022-09-25,14.01035
2022-09-26,28.83577
2022-09-27,23.33957
2022-09-28,25.46535
2022-09-29,20.13437
2022-09-30,18.80163
2022-10-01,12.33616
2022-10-02,11.65326
2022-10-03,13.91122
2022-10-04,21.91871
2022-10-05,18.64742
2022-10-06,21.05958
2022-10-07,17.75525
2022-10-08,9.49443
2022-10-09,9.68168
2022-10-10,12.18195
2022-10-11,22.68972
2022-10-12,21.76451
2022-10-13,20.96045
2022-10-14,23.55986
2022-10-15,15.91584
2022-10-16,12.14891
2022-10-17,22.02885
2022-10-18,31.97488
2022-10-19,34.83863
2022-10-20,34.94878
2022-10-21,39.23339
2022-10-22,23.26247
2022-10-23,16.07005
2022-10-24,30.3117
2022-10-25,27.17259
2022-10-26,23.72507
2022-10-27,23.46073
2022-10-28,22.34827
2022-10-29,14.60513
2022-10-30,11.21268
2022-10-31,22.50247
2022-11-01,24.90362
2022-11-02,21.03755
2022-11-03,20.21147
2022-11-04,17.99757
2022-11-05,10.70602
2022-11-06,10.69501
2022-11-07,22.74479
2022-11-08,30.25663
2022-11-09,40.72034
2022-11-10,35.59863
2022-11-11,37.88963
2022-11-12,16.98424
2022-11-13,15.84976
2022-11-14,29.73895
2022-11-15,27.62418
2022-11-16,23.97841
2022-11-17,23.64797
2022-11-18,22.61262
2022-11-19,12.215
2022-11-20,12.4463
2022-11-21,22.4474
2022-11-22,23.2074
2022-11-23,19.77089
2022-11-24,20.81727
2022-11-25,18.27293
2022-11-26,11.08051
2022-11-27,12.46833
2022-11-28,21.75349
2022-11-29,19.79292
2022-11-30,21.97378
2022-12-01,23.38363
2022-12-02,22.50247
2022-12-03,12.07181
2022-12-04,15.48628
2022-12-05,26.00506
2022-12-06,25.67463
2022-12-07,27.38187
2022-12-08,23.86826
2022-12-09,26.63288
2022-12-10,16.12512
2022-12-11,15.06773
2022-12-12,26.84216
2022-12-13,28.6265
2022-12-14,23.78015
2022-12-15,20.56393
2022-12-16,21.13668
2022-12-17,13.65789
2022-12-18,14.19759
2022-12-19,22.00682
2022-12-20,45.6548
2022-12-21,40.56614
2022-12-22,31.10474
2022-12-23,24.72739
2022-12-24,13.71296
2022-12-25,13.34948
2022-12-26,25.16797
2022-12-27,27.16158
2022-12-28,32.23923
2022-12-29,29.05606
2022-12-30,22.88798
2022-12-31,13.22832
2023-01-01,13.79006
2023-01-02,27.75636
2023-01-03,30.81837
2023-01-04,27.89954
2023-01-05,27.32679
2023-01-06,31.61141
2023-01-07,15.16686
2023-01-08,13.84513
2023-01-09,32.063
2023-01-10,34.2769
2023-01-11,27.56911
2023-01-12,25.90593
2023-01-13,27.21665
2023-01-14,17.44685
2023-01-15,15.89382
2023-01-16,29.72794
2023-01-17,27.43694
2023-01-18,37.92267
2023-01-19,28.10882
2023-01-20,23.81319
2023-01-21,14.12049
2023-01-22,13.56977
2023-01-23,14.70426
2023-01-24,16.9512
2023-01-25,30.26765
2023-01-26,25.07985
2023-01-27,24.04449
2023-01-28,12.84282
2023-01-29,12.41326
2023-01-30,25.7297
2023-01-31,24.28681
2023-02-01,23.83522
2023-02-02,21.83059
2023-02-03,20.49785
2023-02-04,11.95065
2023-02-05,11.33384
2023-02-06,24.22072
2023-02-07,23.22943
2023-02-08,24.60623
2023-02-09,22.40334
2023-02-10,20.87234
2023-02-11,12.19297
2023-02-12,11.55413
2023-02-13,22.77783
2023-02-14,20.27756
2023-02-15,20.0022
2023-02-16,20.27756
2023-02-17,18.96684
2023-02-18,10.49675
2023-02-19,9.64863
2023-02-20,18.328
2023-02-21,16.01497
2023-02-22,16.15816
2023-02-23,15.79469
2023-02-24,14.05441
2023-02-25,8.56922
2023-02-26,8.44806
2023-02-27,17.35873
2023-02-28,15.9599
2023-03-01,11.74138
2023-03-02,16.08106
2023-03-03,17.51294
2023-03-04,7.35763
2023-03-05,7.65502
2023-03-06,14.71527
2023-03-07,13.84513
2023-03-08,13.8231
2023-03-09,13.63586
2023-03-10,15.23295
2023-03-11,8.56922
2023-03-12,8.404
2023-03-13,18.61438
2023-03-14,18.12974
2023-03-15,19.81495
2023-03-16,21.20277
2023-03-17,19.14307
2023-03-18,9.70371
2023-03-19,8.74545
2023-03-20,24.38594
2023-03-21,22.99812
2023-03-22,20.02423
2023-03-23,21.32393
2023-03-24,20.60799
2023-03-25,10.41964
2023-03-26,8.82255
2023-03-27,19.49553
2023-03-28,17.42482
2023-03-29,16.97323
2023-03-30,17.95351
2023-03-31,19.72684
2023-04-01,8.43705
2023-04-02,7.9414
2023-04-03,19.2422
2023-04-04,17.85438
2023-04-05,20.43176
2023-04-06,24.2758
2023-04-07,20.74016
2023-04-08,10.86022
2023-04-09,8.35995
2023-04-10,22.2161
2023-04-11,20.53089
2023-04-12,21.36799
2023-04-13,20.37669
2023-04-14,19.3193
2023-04-15,8.96574
2023-04-16,8.58024
2023-04-17,18.54829
2023-04-18,15.68454
2023-04-19,15.17788
2023-04-20,14.60513
2023-04-21,14.69324
2023-04-22,8.34893
2023-04-23,7.15937
2023-04-24,14.8915
2023-04-25,16.47758
2023-04-26,18.82365
2023-04-27,19.07699
2023-04-28,18.10772
2023-04-29,9.60458
2023-04-30,7.80923
2023-05-01,12.88688
2023-05-02,23.44971
2023-05-03,17.95351
2023-05-04,15.59643
2023-05-05,9.164
2023-05-06,8.86661
2023-05-07,8.10661
2023-05-08,18.03062
2023-05-09,17.65612
2023-05-10,15.79469
2023-05-11,17.03932
2023-05-12,15.37614
2023-05-13,7.91937
2023-05-14,7.74314
2023-05-15,17.27062
2023-05-16,17.13845
2023-05-17,18.22887
2023-05-18,22.18305
2023-05-19,24.22072
2023-05-20,10.52979
2023-05-21,9.164
2023-05-22,24.45203
2023-05-23,30.30069
2023-05-24,24.63927
2023-05-25,23.68102
2023-05-26,22.33726
2023-05-27,10.98138
2023-05-28,10.06718
2023-05-29,13.30543
