date,PEF
2021-02-19,21.04938
2021-02-20,8.95061
2021-02-21,9.38271
2021-02-22,19.1358
2021-02-23,21.41975
2021-02-24,18.20987
2021-02-25,24.87654
2021-02-26,18.45679
2021-02-27,8.7037
2021-02-28,8.08641
2021-03-01,8.20987
2021-03-02,19.75308
2021-03-03,20.55555
2021-03-04,37.28395
2021-03-05,20.06172
2021-03-06,8.33333
2021-03-07,10.0
2021-03-08,19.07407
2021-03-09,18.20987
2021-03-10,26.5432
2021-03-11,30.18518
2021-03-12,17.46913
2021-03-13,8.7037
2021-03-14,9.81481
2021-03-15,22.22222
2021-03-16,21.9753
2021-03-17,21.41975
2021-03-18,21.41975
2021-03-19,22.59259
2021-03-20,13.2716
2021-03-21,10.06172
2021-03-22,21.85185
2021-03-23,23.58024
2021-03-24,21.72839
2021-03-25,20.86419
2021-03-26,22.53086
2021-03-27,12.34567
2021-03-28,11.23456
2021-03-29,24.25925
2021-03-30,23.45679
2021-03-31,18.95061
2021-04-01,23.08641
2021-04-02,18.02469
2021-04-03,9.07407
2021-04-04,9.01234
2021-04-05,22.46913
2021-04-06,23.2716
2021-04-07,22.53086
2021-04-08,21.23456
2021-04-09,19.25925
2021-04-10,8.08641
2021-04-11,9.1358
2021-04-12,22.53086
2021-04-13,22.4074
2021-04-14,22.4074
2021-04-15,20.98765
2021-04-16,18.45679
2021-04-17,9.5679
2021-04-18,9.01234
2021-04-19,19.75308
2021-04-20,23.20987
2021-04-21,19.38271
2021-04-22,20.18518
2021-04-23,19.75308
2021-04-24,6.48148
2021-04-25,10.06172
2021-04-26,19.50617
2021-04-27,20.49382
2021-04-28,20.86419
2021-04-29,19.07407
2021-04-30,17.46913
2021-05-01,7.46913
2021-05-02,8.7037
2021-05-03,20.92592
2021-05-04,18.20987
2021-05-05,10.55555
2021-05-06,20.61728
2021-05-07,22.4074
2021-05-08,8.51851
2021-05-09,8.95061
2021-05-10,24.81481
2021-05-11,21.48148
2021-05-12,27.03703
2021-05-13,24.19753
2021-05-14,16.66666
2021-05-15,8.82716
2021-05-16,8.88888
2021-05-17,20.92592
2021-05-18,23.7037
2021-05-19,11.29629
2021-05-20,20.49382
2021-05-21,20.30864
2021-05-22,10.37037
2021-05-23,9.01234
2021-05-24,21.48148
2021-05-25,22.28395
2021-05-26,18.64197
2021-05-27,26.60493
2021-05-28,29.5679
2021-05-29,20.43209
2021-05-30,10.06172
2021-05-31,22.90123
2021-06-01,23.7037
2021-06-02,19.38271
2021-06-03,23.58024
2021-06-04,22.03703
2021-06-05,9.25925
2021-06-06,8.95061
2021-06-07,21.29629
2021-06-08,25.49382
2021-06-09,22.65432
2021-06-10,22.53086
2021-06-11,21.04938
2021-06-12,12.71604
2021-06-13,9.32098
2021-06-14,22.09876
2021-06-15,20.18518
2021-06-16,20.43209
2021-06-17,17.96296
2021-06-18,16.91358
2021-06-19,6.5432
2021-06-20,7.16049
2021-06-21,19.01234
2021-06-22,22.16049
2021-06-23,22.8395
2021-06-24,21.91358
2021-06-25,19.07407
2021-06-26,7.96296
2021-06-27,8.20987
2021-06-28,19.87654
2021-06-29,22.65432
2021-06-30,24.07407
2021-07-01,22.22222
2021-07-02,17.77777
2021-07-03,6.85185
2021-07-04,9.1358
2021-07-05,17.46913
2021-07-06,19.25925
2021-07-07,18.88888
2021-07-08,18.14814
2021-07-09,16.66666
2021-07-10,8.45679
2021-07-11,9.50617
2021-07-12,21.23456
2021-07-13,30.12345
2021-07-14,34.87654
2021-07-15,21.72839
2021-07-16,19.38271
2021-07-17,7.77777
2021-07-18,9.25925
2021-07-19,20.67901
2021-07-20,23.2716
2021-07-21,28.7037
2021-07-22,25.80246
2021-07-23,21.85185
2021-07-24,7.71604
2021-07-25,7.90123
2021-07-26,20.49382
2021-07-27,24.62962
2021-07-28,19.44444
2021-07-29,20.61728
2021-07-30,18.76543
2021-07-31,9.5679
2021-08-01,7.4074
2021-08-02,19.01234
2021-08-03,34.32098
2021-08-04,32.77777
2021-08-05,22.77777
2021-08-06,18.20987
2021-08-07,7.77777
2021-08-08,8.64197
2021-08-09,24.32098
2021-08-10,22.59259
2021-08-11,22.46913
2021-08-12,20.80246
2021-08-13,19.07407
2021-08-14,6.9753
2021-08-15,7.8395
2021-08-16,9.44444
2021-08-17,23.20987
2021-08-18,21.29629
2021-08-19,20.74074
2021-08-20,16.66666
2021-08-21,7.4074
2021-08-22,7.03703
2021-08-23,19.38271
2021-08-24,19.87654
2021-08-25,18.2716
2021-08-26,16.72839
2021-08-27,18.95061
2021-08-28,7.59259
2021-08-29,6.5432
2021-08-30,19.87654
2021-08-31,19.81481
2021-09-01,22.53086
2021-09-02,20.49382
2021-09-03,20.12345
2021-09-04,10.18518
2021-09-05,8.7037
2021-09-06,23.02469
2021-09-07,27.28395
2021-09-08,22.16049
2021-09-09,20.61728
2021-09-10,22.22222
2021-09-11,9.38271
2021-09-12,9.50617
2021-09-13,18.82716
2021-09-14,21.11111
2021-09-15,20.06172
2021-09-16,19.50617
2021-09-17,16.72839
2021-09-18,7.4074
2021-09-19,6.17283
2021-09-20,6.60493
2021-09-21,8.14814
2021-09-22,13.88888
2021-09-23,21.79012
2021-09-24,18.82716
2021-09-25,8.20987
2021-09-26,8.08641
2021-09-27,19.75308
2021-09-28,22.8395
2021-09-29,21.9753
2021-09-30,21.72839
2021-10-01,18.64197
2021-10-02,8.39506
2021-10-03,8.33333
2021-10-04,11.04938
2021-10-05,29.87654
2021-10-06,22.46913
2021-10-07,20.92592
2021-10-08,18.08641
2021-10-09,8.64197
2021-10-10,7.53086
2021-10-11,10.49382
2021-10-12,25.06172
2021-10-13,22.8395
2021-10-14,22.65432
2021-10-15,23.02469
2021-10-16,9.75308
2021-10-17,9.93827
2021-10-18,21.23456
2021-10-19,22.16049
2021-10-20,24.62962
2021-10-21,22.4074
2021-10-22,19.5679
2021-10-23,8.58024
2021-10-24,9.01234
2021-10-25,24.07407
2021-10-26,21.72839
2021-10-27,23.82716
2021-10-28,23.02469
2021-10-29,18.2716
2021-10-30,9.01234
2021-10-31,10.06172
2021-11-01,22.4074
2021-11-02,24.62962
2021-11-03,22.16049
2021-11-04,21.60493
2021-11-05,19.25925
2021-11-06,9.62962
2021-11-07,8.88888
2021-11-08,21.23456
2021-11-09,26.23456
2021-11-10,26.41975
2021-11-11,21.35802
2021-11-12,21.5432
2021-11-13,10.30864
2021-11-14,10.92592
2021-11-15,22.34567
2021-11-16,23.14814
2021-11-17,22.09876
2021-11-18,21.5432
2021-11-19,21.23456
2021-11-20,9.50617
2021-11-21,10.06172
2021-11-22,21.29629
2021-11-23,21.23456
2021-11-24,20.61728
2021-11-25,24.07407
2021-11-26,20.61728
2021-11-27,10.61728
2021-11-28,8.7037
2021-11-29,23.08641
2021-11-30,22.53086
2021-12-01,19.25925
2021-12-02,22.09876
2021-12-03,16.9753
2021-12-04,8.14814
2021-12-05,8.51851
2021-12-06,18.14814
2021-12-07,20.43209
2021-12-08,18.7037
2021-12-09,20.06172
2021-12-10,16.5432
2021-12-11,7.90123
2021-12-12,8.82716
2021-12-13,20.61728
2021-12-14,20.06172
2021-12-15,19.81481
2021-12-16,19.50617
2021-12-17,15.98765
2021-12-18,7.8395
2021-12-19,7.96296
2021-12-20,19.81481
2021-12-21,20.37037
2021-12-22,21.35802
2021-12-23,18.2716
2021-12-24,18.51851
2021-12-25,7.16049
2021-12-26,8.82716
2021-12-27,20.55555
2021-12-28,17.8395
2021-12-29,19.38271
2021-12-30,17.22222
2021-12-31,13.20987
2022-01-01,7.16049
2022-01-02,7.46913
2022-01-03,17.59259
2022-01-04,21.91358
2022-01-05,21.17283
2022-01-06,23.02469
2022-01-07,18.88888
2022-01-08,7.46913
2022-01-09,10.80246
2022-01-10,20.12345
2022-01-11,21.35802
2022-01-12,22.34567
2022-01-13,21.11111
2022-01-14,19.50617
2022-01-15,9.62962
2022-01-16,9.93827
2022-01-17,20.0
2022-01-18,21.23456
2022-01-19,21.41975
2022-01-20,26.85185
2022-01-21,21.29629
2022-01-22,9.5679
2022-01-23,11.48148
2022-01-24,24.38271
2022-01-25,23.7037
2022-01-26,26.29629
2022-01-27,23.33333
2022-01-28,17.90123
2022-01-29,10.18518
2022-01-30,10.18518
2022-01-31,8.95061
2022-02-01,8.58024
2022-02-02,11.48148
2022-02-03,22.46913
2022-02-04,20.61728
2022-02-05,12.28395
2022-02-06,11.5432
2022-02-07,23.58024
2022-02-08,29.81481
2022-02-09,28.02469
2022-02-10,22.09876
2022-02-11,21.17283
2022-02-12,12.4074
2022-02-13,11.11111
2022-02-14,22.4074
2022-02-15,25.43209
2022-02-16,20.92592
2022-02-17,29.81481
2022-02-18,21.5432
2022-02-19,9.75308
2022-02-20,8.88888
2022-02-21,23.14814
2022-02-22,21.60493
2022-02-23,20.0
2022-02-24,17.90123
2022-02-25,19.87654
2022-02-26,7.90123
2022-02-27,8.33333
2022-02-28,17.71604
2022-03-01,8.82716
2022-03-02,20.80246
2022-03-03,20.92592
2022-03-04,22.53086
2022-03-05,8.45679
2022-03-06,7.71604
2022-03-07,25.30864
2022-03-08,23.45679
2022-03-09,10.06172
2022-03-10,20.61728
2022-03-11,23.58024
2022-03-12,9.50617
2022-03-13,9.5679
2022-03-14,21.23456
2022-03-15,24.25925
2022-03-16,25.67901
2022-03-17,28.51851
2022-03-18,21.48148
2022-03-19,11.60493
2022-03-20,11.79012
2022-03-21,24.50617
2022-03-22,24.1358
2022-03-23,25.80246
2022-03-24,25.61728
2022-03-25,26.9753
2022-03-26,12.28395
2022-03-27,11.23456
2022-03-28,23.08641
2022-03-29,23.51851
2022-03-30,24.44444
2022-03-31,21.23456
2022-04-01,21.79012
2022-04-02,10.43209
2022-04-03,9.87654
2022-04-04,26.04938
2022-04-05,26.48148
2022-04-06,23.7037
2022-04-07,22.28395
2022-04-08,20.98765
2022-04-09,8.82716
2022-04-10,9.32098
2022-04-11,19.5679
2022-04-12,22.22222
2022-04-13,22.96296
2022-04-14,21.60493
2022-04-15,20.80246
2022-04-16,7.90123
2022-04-17,10.61728
2022-04-18,21.9753
2022-04-19,23.20987
2022-04-20,26.9753
2022-04-21,26.41975
2022-04-22,22.53086
2022-04-23,9.87654
2022-04-24,8.88888
2022-04-25,23.82716
2022-04-26,22.46913
2022-04-27,23.45679
2022-04-28,23.20987
2022-04-29,19.25925
2022-04-30,8.95061
2022-05-01,8.88888
2022-05-02,19.75308
2022-05-03,22.34567
2022-05-04,21.04938
2022-05-05,8.82716
2022-05-06,16.72839
2022-05-07,9.07407
2022-05-08,7.65432
2022-05-09,20.67901
2022-05-10,19.93827
2022-05-11,22.28395
2022-05-12,24.75308
2022-05-13,19.93827
2022-05-14,8.20987
2022-05-15,10.61728
2022-05-16,25.24691
2022-05-17,23.51851
2022-05-18,26.23456
2022-05-19,24.01234
2022-05-20,21.11111
2022-05-21,9.81481
2022-05-22,10.92592
2022-05-23,26.85185
2022-05-24,27.59259
2022-05-25,23.39506
2022-05-26,24.25925
2022-05-27,20.55555
2022-05-28,9.1358
2022-05-29,8.33333
2022-05-30,27.59259
2022-05-31,24.19753
2022-06-01,13.64197
2022-06-02,25.86419
2022-06-03,18.39506
2022-06-04,10.06172
2022-06-05,9.01234
2022-06-06,10.98765
2022-06-07,24.5679
2022-06-08,25.55555
2022-06-09,25.61728
2022-06-10,24.07407
2022-06-11,13.45679
2022-06-12,10.49382
2022-06-13,19.75308
2022-06-14,23.82716
2022-06-15,22.09876
2022-06-16,22.53086
2022-06-17,20.06172
2022-06-18,8.39506
2022-06-19,8.39506
2022-06-20,24.1358
2022-06-21,22.8395
2022-06-22,22.71604
2022-06-23,21.17283
2022-06-24,18.02469
2022-06-25,7.90123
2022-06-26,8.88888
2022-06-27,20.61728
2022-06-28,20.24691
2022-06-29,22.53086
2022-06-30,21.85185
2022-07-01,16.9753
2022-07-02,7.90123
2022-07-03,8.7037
2022-07-04,22.8395
2022-07-05,20.67901
2022-07-06,23.39506
2022-07-07,22.90123
2022-07-08,17.16049
2022-07-09,6.66666
2022-07-10,7.71604
2022-07-11,20.49382
2022-07-12,21.5432
2022-07-13,25.12345
2022-07-14,20.30864
2022-07-15,17.28395
2022-07-16,8.20987
2022-07-17,8.82716
2022-07-18,18.33333
2022-07-19,24.25925
2022-07-20,21.41975
2022-07-21,21.41975
2022-07-22,19.01234
2022-07-23,7.53086
2022-07-24,8.95061
2022-07-25,17.4074
2022-07-26,22.16049
2022-07-27,20.18518
2022-07-28,19.50617
2022-07-29,16.79012
2022-07-30,7.4074
2022-07-31,6.72839
2022-08-01,19.38271
2022-08-02,25.92592
2022-08-03,24.62962
2022-08-04,22.28395
2022-08-05,19.81481
2022-08-06,8.20987
2022-08-07,8.08641
2022-08-08,19.38271
2022-08-09,20.24691
2022-08-10,22.22222
2022-08-11,21.79012
2022-08-12,20.55555
2022-08-13,10.18518
2022-08-14,7.16049
2022-08-15,10.18518
2022-08-16,20.74074
2022-08-17,24.32098
2022-08-18,25.49382
2022-08-19,19.93827
2022-08-20,8.08641
2022-08-21,8.76543
2022-08-22,29.87654
2022-08-23,24.75308
2022-08-24,25.98765
2022-08-25,21.35802
2022-08-26,20.12345
2022-08-27,7.34567
2022-08-28,8.39506
2022-08-29,18.76543
2022-08-30,19.44444
2022-08-31,24.93827
2022-09-01,24.19753
2022-09-02,22.8395
2022-09-03,8.88888
2022-09-04,10.12345
2022-09-05,23.39506
2022-09-06,22.96296
2022-09-07,22.8395
2022-09-08,15.67901
2022-09-09,9.07407
2022-09-10,7.53086
2022-09-11,10.43209
2022-09-12,11.60493
2022-09-13,25.86419
2022-09-14,24.69135
2022-09-15,25.49382
2022-09-16,23.39506
2022-09-17,10.30864
2022-09-18,9.69135
2022-09-19,28.20987
2022-09-20,25.98765
2022-09-21,22.59259
2022-09-22,23.82716
2022-09-23,19.93827
2022-09-24,9.44444
2022-09-25,9.75308
2022-09-26,20.86419
2022-09-27,23.02469
2022-09-28,21.17283
2022-09-29,24.38271
2022-09-30,20.92592
2022-10-01,9.1358
2022-10-02,8.08641
2022-10-03,9.01234
2022-10-04,21.60493
2022-10-05,23.82716
2022-10-06,20.98765
2022-10-07,19.25925
2022-10-08,8.7037
2022-10-09,7.8395
2022-10-10,9.87654
2022-10-11,23.2716
2022-10-12,25.37037
2022-10-13,23.88888
2022-10-14,24.62962
2022-10-15,8.88888
2022-10-16,10.98765
2022-10-17,25.61728
2022-10-18,23.45679
2022-10-19,26.60493
2022-10-20,26.60493
2022-10-21,22.16049
2022-10-22,12.09876
2022-10-23,8.82716
2022-10-24,28.51851
2022-10-25,29.5679
2022-10-26,27.8395
2022-10-27,25.92592
2022-10-28,21.85185
2022-10-29,7.65432
2022-10-30,9.32098
2022-10-31,25.24691
2022-11-01,32.59259
2022-11-02,47.22222
2022-11-03,28.64197
2022-11-04,22.4074
2022-11-05,11.48148
2022-11-06,11.79012
2022-11-07,24.38271
2022-11-08,28.64197
2022-11-09,32.59259
2022-11-10,28.64197
2022-11-11,22.77777
2022-11-12,11.66666
2022-11-13,9.75308
2022-11-14,24.75308
2022-11-15,25.0
2022-11-16,26.35802
2022-11-17,27.90123
2022-11-18,25.12345
2022-11-19,10.06172
2022-11-20,10.12345
2022-11-21,25.06172
2022-11-22,23.64197
2022-11-23,26.60493
2022-11-24,25.86419
2022-11-25,24.69135
2022-11-26,11.60493
2022-11-27,10.0
2022-11-28,24.25925
2022-11-29,25.86419
2022-11-30,23.76543
2022-12-01,22.77777
2022-12-02,26.17283
2022-12-03,9.87654
2022-12-04,9.01234
2022-12-05,23.95061
2022-12-06,24.07407
2022-12-07,24.01234
2022-12-08,21.66666
2022-12-09,22.34567
2022-12-10,10.43209
2022-12-11,10.0
2022-12-12,26.29629
2022-12-13,21.85185
2022-12-14,23.2716
2022-12-15,25.74074
2022-12-16,23.64197
2022-12-17,9.44444
2022-12-18,8.95061
2022-12-19,22.96296
2022-12-20,22.53086
2022-12-21,23.51851
2022-12-22,23.88888
2022-12-23,20.92592
2022-12-24,7.96296
2022-12-25,7.28395
2022-12-26,21.29629
2022-12-27,20.74074
2022-12-28,21.60493
2022-12-29,18.02469
2022-12-30,15.37037
2022-12-31,9.01234
2023-01-01,8.33333
2023-01-02,25.98765
2023-01-03,24.50617
2023-01-04,24.5679
2023-01-05,25.74074
2023-01-06,26.17283
2023-01-07,10.80246
2023-01-08,9.19753
2023-01-09,24.32098
2023-01-10,24.07407
2023-01-11,25.18518
2023-01-12,23.08641
2023-01-13,21.9753
2023-01-14,9.44444
2023-01-15,9.62962
2023-01-16,24.5679
2023-01-17,23.95061
2023-01-18,23.51851
2023-01-19,25.86419
2023-01-20,18.7037
2023-01-21,8.95061
2023-01-22,8.2716
2023-01-23,10.18518
2023-01-24,12.16049
2023-01-25,30.92592
2023-01-26,29.44444
2023-01-27,31.5432
2023-01-28,15.12345
2023-01-29,13.82716
2023-01-30,26.91358
2023-01-31,24.25925
2023-02-01,25.37037
2023-02-02,25.49382
2023-02-03,25.12345
2023-02-04,9.5679
2023-02-05,11.5432
2023-02-06,25.0
2023-02-07,26.17283
2023-02-08,29.69135
2023-02-09,27.53086
2023-02-10,21.29629
2023-02-11,12.77777
2023-02-12,11.60493
2023-02-13,23.45679
2023-02-14,23.33333
2023-02-15,23.88888
2023-02-16,21.91358
2023-02-17,20.12345
2023-02-18,9.25925
2023-02-19,9.32098
2023-02-20,22.09876
2023-02-21,22.8395
2023-02-22,22.8395
2023-02-23,20.12345
2023-02-24,19.62962
2023-02-25,8.51851
2023-02-26,9.25925
2023-02-27,21.66666
2023-02-28,18.88888
2023-03-01,11.48148
2023-03-02,20.80246
2023-03-03,21.91358
2023-03-04,10.0
2023-03-05,9.25925
2023-03-06,24.75308
2023-03-07,24.93827
2023-03-08,24.75308
2023-03-09,23.76543
2023-03-10,20.86419
2023-03-11,9.75308
2023-03-12,9.62962
2023-03-13,23.39506
2023-03-14,23.39506
2023-03-15,23.82716
2023-03-16,23.02469
2023-03-17,19.19753
2023-03-18,9.32098
2023-03-19,10.18518
2023-03-20,23.95061
2023-03-21,28.08641
2023-03-22,23.45679
2023-03-23,21.23456
2023-03-24,20.30864
2023-03-25,9.75308
2023-03-26,11.23456
2023-03-27,23.64197
2023-03-28,24.38271
2023-03-29,25.18518
2023-03-30,21.91358
2023-03-31,20.12345
2023-04-01,8.02469
2023-04-02,8.2716
2023-04-03,21.5432
2023-04-04,22.16049
2023-04-05,22.96296
2023-04-06,25.43209
2023-04-07,37.90123
2023-04-08,11.04938
2023-04-09,10.74074
2023-04-10,51.04938
2023-04-11,30.98765
2023-04-12,26.79012
2023-04-13,24.87654
2023-04-14,20.43209
2023-04-15,8.95061
2023-04-16,8.76543
2023-04-17,23.51851
2023-04-18,32.71604
2023-04-19,30.98765
2023-04-20,27.71604
2023-04-21,22.4074
2023-04-22,10.18518
2023-04-23,9.01234
2023-04-24,22.09876
2023-04-25,23.82716
2023-04-26,25.67901
2023-04-27,21.72839
2023-04-28,21.79012
2023-04-29,9.07407
2023-04-30,8.33333
2023-05-01,13.82716
2023-05-02,23.33333
2023-05-03,27.4074
2023-05-04,23.08641
2023-05-05,14.19753
2023-05-06,10.12345
2023-05-07,9.5679
2023-05-08,27.16049
2023-05-09,24.38271
2023-05-10,25.55555
2023-05-11,22.28395
2023-05-12,22.46913
2023-05-13,10.06172
2023-05-14,9.75308
2023-05-15,25.24691
2023-05-16,25.43209
2023-05-17,26.11111
2023-05-18,24.87654
2023-05-19,22.22222
2023-05-20,10.18518
2023-05-21,11.11111
2023-05-22,24.87654
2023-05-23,23.88888
2023-05-24,25.43209
2023-05-25,23.33333
2023-05-26,23.82716
2023-05-27,8.20987
2023-05-28,10.49382
2023-05-29,15.18518
