date,부산금소매가
2022-04-06,5.42635
2022-04-07,2.81007
2022-04-08,2.61627
2022-04-09,1.98643
2022-04-10,5.5717
2022-04-11,13.71124
2022-04-12,13.95348
2022-04-13,7.41279
2022-04-14,4.55426
2022-04-15,4.69961
2022-04-16,1.25968
2022-04-17,1.50193
2022-04-18,2.76162
2022-04-19,4.99031
2022-04-20,12.45155
2022-04-21,13.90503
2022-04-22,12.16085
2022-04-23,6.0562
2022-04-24,2.18023
2022-04-25,12.98449
2022-04-26,7.36434
2022-04-27,4.11821
2022-04-28,6.83139
2022-04-29,10.41666
2022-04-30,6.73449
2022-05-01,7.84883
2022-05-02,12.64534
2022-05-03,15.50387
2022-05-04,11.96705
2022-05-05,7.99418
2022-05-06,13.66279
2022-05-07,7.21899
2022-05-08,2.03488
2022-05-09,4.40891
2022-05-10,5.7655
2022-05-11,7.84883
2022-05-12,11.04651
2022-05-13,4.50581
2022-05-14,4.69961
2022-05-15,3.97286
2022-05-16,5.13565
2022-05-17,4.16666
2022-05-18,9.35077
2022-05-19,8.13953
2022-05-20,3.10077
2022-05-21,1.74418
2022-05-22,2.42248
2022-05-23,5.0872
2022-05-24,6.97674
2022-05-25,5.52325
2022-05-26,6.44379
2022-05-27,5.8624
2022-05-28,1.98643
2022-05-29,3.58527
2022-05-30,5.1841
2022-05-31,4.55426
2022-06-01,8.96317
2022-06-02,8.52713
2022-06-03,2.76162
2022-06-04,6.49224
2022-06-05,6.44379
2022-06-06,4.02131
2022-06-07,4.55426
2022-06-08,7.75193
2022-06-09,4.40891
2022-06-10,3.68217
2022-06-11,1.98643
2022-06-12,2.71317
2022-06-13,8.43023
2022-06-14,5.32945
2022-06-15,10.99806
2022-06-16,4.74806
2022-06-17,7.75193
2022-06-18,1.93798
2022-06-19,0.62984
2022-06-20,4.60271
2022-06-21,3.92441
2022-06-22,4.55426
2022-06-23,6.54069
2022-06-24,4.40891
2022-06-25,2.76162
2022-06-26,9.20542
2022-06-27,17.34496
2022-06-28,13.71124
2022-06-29,9.93217
2022-06-30,4.40891
2022-07-01,9.59302
2022-07-02,5.9593
2022-07-03,1.98643
2022-07-04,11.9186
2022-07-05,9.54457
2022-07-06,5.4748
2022-07-07,8.04263
2022-07-08,5.6686
2022-07-09,1.30813
2022-07-10,1.84108
2022-07-11,4.69961
2022-07-12,6.44379
2022-07-13,5.281
2022-07-14,10.02906
2022-07-15,9.20542
2022-07-16,4.89341
2022-07-17,1.79263
2022-07-18,5.71705
2022-07-19,9.35077
2022-07-20,4.26356
2022-07-21,5.42635
2022-07-22,4.55426
2022-07-23,0.82364
2022-07-24,1.74418
2022-07-25,5.281
2022-07-26,6.73449
2022-07-27,4.26356
2022-07-28,4.31201
2022-07-29,2.61627
2022-07-30,1.84108
2022-07-31,1.35658
2022-08-01,4.02131
2022-08-02,3.73062
2022-08-03,3.34302
2022-08-04,3.24612
2022-08-05,3.29457
2022-08-06,0.87209
2022-08-07,2.08333
2022-08-08,2.95542
2022-08-09,4.02131
2022-08-10,3.73062
2022-08-11,3.77906
2022-08-12,3.10077
2022-08-13,1.93798
2022-08-14,1.16279
2022-08-15,2.18023
2022-08-16,3.29457
2022-08-17,3.39147
2022-08-18,3.43992
2022-08-19,3.82751
2022-08-20,1.35658
2022-08-21,1.64728
2022-08-22,3.77906
2022-08-23,3.24612
2022-08-24,2.90697
2022-08-25,2.61627
2022-08-26,2.76162
2022-08-27,2.13178
2022-08-28,0.96899
2022-08-29,3.43992
2022-08-30,3.24612
2022-08-31,3.10077
2022-09-01,3.10077
2022-09-02,2.22868
2022-09-03,1.30813
2022-09-04,1.64728
2022-09-05,3.19767
2022-09-06,3.39147
2022-09-07,3.87596
2022-09-08,3.53682
2022-09-09,0.87209
2022-09-10,0.82364
2022-09-11,1.25968
2022-09-12,1.59883
2022-09-13,5.13565
2022-09-14,7.55813
2022-09-15,4.36046
2022-09-16,4.84496
2022-09-17,1.79263
2022-09-18,1.93798
2022-09-19,4.40891
2022-09-20,4.45736
2022-09-21,6.68604
2022-09-22,5.6686
2022-09-23,2.56782
2022-09-24,2.13178
2022-09-25,1.55038
2022-09-26,5.1841
2022-09-27,4.84496
2022-09-28,7.89728
2022-09-29,10.02906
2022-09-30,7.26744
2022-10-01,5.8624
2022-10-02,4.06976
2022-10-03,6.92829
2022-10-04,14.05038
2022-10-05,14.05038
2022-10-06,12.83914
2022-10-07,10.90116
2022-10-08,6.63759
2022-10-09,7.80038
2022-10-10,8.72093
2022-10-11,34.25387
2022-10-12,37.4031
2022-10-13,24.4186
2022-10-14,17.29651
2022-10-15,9.59302
2022-10-16,10.90116
2022-10-17,19.86434
2022-10-18,19.33139
2022-10-19,18.75
2022-10-20,17.15116
2022-10-21,14.24418
2022-10-22,7.60658
2022-10-23,8.43023
2022-10-24,16.66666
2022-10-25,16.61821
2022-10-26,17.82945
2022-10-27,18.41085
2022-10-28,16.66666
2022-10-29,10.51356
2022-10-30,7.89728
2022-10-31,16.08527
2022-11-01,19.28294
2022-11-02,18.99224
2022-11-03,21.85077
2022-11-04,13.17829
2022-11-05,7.75193
2022-11-06,7.55813
2022-11-07,13.27519
2022-11-08,14.38953
2022-11-09,15.01937
2022-11-10,17.34496
2022-11-11,22.38372
2022-11-12,12.64534
2022-11-13,11.6279
2022-11-14,21.99612
2022-11-15,21.89922
2022-11-16,18.12015
2022-11-17,16.61821
2022-11-18,16.52131
2022-11-19,10.80426
2022-11-20,10.61046
2022-11-21,19.23449
2022-11-22,18.31395
2022-11-23,16.18217
2022-11-24,16.90891
2022-11-25,16.47286
2022-11-26,10.51356
2022-11-27,9.59302
2022-11-28,15.79457
2022-11-29,17.15116
2022-11-30,15.55232
2022-12-01,16.08527
2022-12-02,11.531
2022-12-03,6.0562
2022-12-04,6.10465
2022-12-05,14.29263
2022-12-06,15.01937
2022-12-07,13.17829
2022-12-08,13.75968
2022-12-09,15.74612
2022-12-10,8.57558
2022-12-11,8.91472
2022-12-12,18.4593
2022-12-13,17.29651
2022-12-14,17.05426
2022-12-15,14.82558
2022-12-16,13.46899
2022-12-17,7.12209
2022-12-18,7.75193
2022-12-19,15.50387
2022-12-20,16.81201
2022-12-21,13.75968
2022-12-22,12.93604
2022-12-23,14.38953
2022-12-24,7.17054
2022-12-25,8.23643
2022-12-26,17.05426
2022-12-27,16.66666
2022-12-28,15.60077
2022-12-29,16.18217
2022-12-30,14.34108
2022-12-31,10.75581
2023-01-01,9.25387
2023-01-02,19.08914
2023-01-03,20.49418
2023-01-04,33.18798
2023-01-05,30.4748
2023-01-06,26.06589
2023-01-07,19.28294
2023-01-08,15.16472
2023-01-09,27.66472
2023-01-10,35.99806
2023-01-11,30.42635
2023-01-12,23.49806
2023-01-13,20.25193
2023-01-14,12.54844
2023-01-15,10.31976
2023-01-16,24.6124
2023-01-17,21.31782
2023-01-18,21.02713
2023-01-19,21.02713
2023-01-20,24.6124
2023-01-21,11.87015
2023-01-22,11.19186
2023-01-23,12.1124
2023-01-24,17.29651
2023-01-25,27.27713
2023-01-26,29.21511
2023-01-27,44.33139
2023-01-28,19.91279
2023-01-29,17.44186
2023-01-30,30.1841
2023-01-31,27.13178
2023-02-01,24.6124
2023-02-02,24.66085
2023-02-03,19.52519
2023-02-04,14.82558
2023-02-05,11.6279
2023-02-06,20.20348
2023-02-07,18.99224
2023-02-08,16.95736
2023-02-09,14.87403
2023-02-10,15.64922
2023-02-11,10.17441
2023-02-12,9.30232
2023-02-13,18.4593
2023-02-14,15.84302
2023-02-15,16.52131
2023-02-16,18.41085
2023-02-17,21.75387
2023-02-18,14.05038
2023-02-19,11.531
2023-02-20,20.88178
2023-02-21,21.80232
2023-02-22,21.56007
2023-02-23,21.80232
2023-02-24,17.92635
2023-02-25,11.14341
2023-02-26,11.57945
2023-02-27,20.73643
2023-02-28,18.12015
2023-03-01,11.19186
2023-03-02,19.86434
2023-03-03,16.18217
2023-03-04,10.94961
2023-03-05,9.93217
2023-03-06,19.96124
2023-03-07,19.52519
2023-03-08,21.65697
2023-03-09,17.5872
2023-03-10,14.72868
2023-03-11,10.70736
2023-03-12,9.20542
2023-03-13,21.85077
2023-03-14,31.44379
2023-03-15,21.65697
2023-03-16,32.65503
2023-03-17,27.32558
2023-03-18,19.91279
2023-03-19,15.31007
2023-03-20,48.06201
2023-03-21,50.67829
2023-03-22,41.61821
2023-03-23,42.29651
2023-03-24,40.69767
2023-03-25,23.15891
2023-03-26,18.84689
2023-03-27,37.69379
2023-03-28,50.38759
2023-03-29,44.13759
2023-03-30,32.12209
2023-03-31,24.5155
2023-04-01,14.97093
2023-04-02,11.96705
2023-04-03,28.48837
2023-04-04,33.72093
2023-04-05,45.97868
2023-04-06,46.80232
2023-04-07,31.97674
2023-04-08,13.12984
2023-04-09,22.86821
2023-04-10,36.3372
2023-04-11,28.29457
2023-04-12,27.90697
2023-04-13,24.46705
2023-04-14,24.6124
2023-04-15,13.46899
2023-04-16,10.02906
2023-04-17,23.54651
2023-04-18,15.50387
2023-04-19,15.06782
2023-04-20,16.37596
2023-04-21,14.97093
2023-04-22,6.83139
2023-04-23,6.25
2023-04-24,14.77713
2023-04-25,14.97093
2023-04-26,14.63178
2023-04-27,16.52131
2023-04-28,18.31395
2023-04-29,9.49612
2023-04-30,8.62403
2023-05-01,13.56589
2023-05-02,18.4593
2023-05-03,21.41472
2023-05-04,20.15503
2023-05-05,9.49612
2023-05-06,13.08139
2023-05-07,7.36434
2023-05-08,14.29263
2023-05-09,11.48255
2023-05-10,11.6279
2023-05-11,11.8217
2023-05-12,8.76937
2023-05-13,5.4748
2023-05-14,5.42635
2023-05-15,9.54457
2023-05-16,7.17054
2023-05-17,8.43023
2023-05-18,8.47868
2023-05-19,7.31589
2023-05-20,5.0872
2023-05-21,3.77906
2023-05-22,7.46124
2023-05-23,8.23643
2023-05-24,6.63759
2023-05-25,7.21899
2023-05-26,6.44379
2023-05-27,4.69961
2023-05-28,3.29457
2023-05-29,2.08333
