date,아파트등기비용
2023-05-28,14.97584
2023-05-29,21.73913
2023-05-30,34.54106
2023-05-31,36.71497
2023-06-01,36.47342
2023-06-02,32.85024
2023-06-03,19.80676
2023-06-04,19.56521
2023-06-05,34.54106
2023-06-06,22.46376
2023-06-07,48.06763
2023-06-08,39.13043
2023-06-09,34.29951
2023-06-10,22.22222
2023-06-11,23.1884
2023-06-12,48.55072
2023-06-13,43.23671
2023-06-14,37.43961
2023-06-15,36.47342
2023-06-16,31.40096
2023-06-17,22.94685
2023-06-18,16.18357
2023-06-19,29.95169
2023-06-20,32.1256
2023-06-21,34.7826
2023-06-22,31.40096
2023-06-23,29.71014
2023-06-24,14.00966
2023-06-25,18.59903
2023-06-26,37.19806
2023-06-27,32.85024
2023-06-28,30.91787
2023-06-29,30.67632
2023-06-30,33.81642
2023-07-01,17.63285
2023-07-02,22.94685
2023-07-03,37.68115
2023-07-04,35.2657
2023-07-05,31.15942
2023-07-06,34.54106
2023-07-07,31.64251
2023-07-08,18.59903
2023-07-09,22.70531
2023-07-10,42.02898
2023-07-11,35.02415
2023-07-12,35.2657
2023-07-13,38.16425
2023-07-14,35.74879
2023-07-15,18.84057
2023-07-16,27.77777
2023-07-17,37.43961
2023-07-18,38.64734
2023-07-19,33.57487
2023-07-20,40.33816
2023-07-21,30.19323
2023-07-22,23.67149
2023-07-23,16.90821
2023-07-24,41.0628
2023-07-25,42.02898
2023-07-26,34.29951
2023-07-27,32.36714
2023-07-28,38.16425
2023-07-29,18.59903
2023-07-30,20.5314
2023-07-31,30.67632
2023-08-01,32.1256
2023-08-02,32.85024
2023-08-03,32.36714
2023-08-04,25.84541
2023-08-05,12.31884
2023-08-06,17.63285
2023-08-07,39.61352
2023-08-08,42.75362
2023-08-09,35.50724
2023-08-10,32.36714
2023-08-11,27.29468
2023-08-12,23.42995
2023-08-13,16.42512
2023-08-14,34.29951
2023-08-15,24.15458
2023-08-16,35.74879
2023-08-17,35.50724
2023-08-18,36.23188
2023-08-19,22.94685
2023-08-20,18.84057
2023-08-21,35.50724
2023-08-22,37.43961
2023-08-23,38.16425
2023-08-24,46.61835
2023-08-25,36.95652
2023-08-26,24.63768
2023-08-27,22.70531
2023-08-28,33.81642
2023-08-29,34.05797
2023-08-30,36.71497
2023-08-31,34.29951
2023-09-01,28.26086
2023-09-02,17.3913
2023-09-03,21.01449
2023-09-04,34.29951
2023-09-05,39.13043
2023-09-06,32.60869
2023-09-07,29.71014
2023-09-08,26.57004
2023-09-09,22.22222
2023-09-10,20.5314
2023-09-11,36.71497
2023-09-12,33.09178
2023-09-13,35.02415
2023-09-14,35.99033
2023-09-15,37.19806
2023-09-16,19.32367
2023-09-17,21.49758
2023-09-18,33.33333
2023-09-19,39.37198
2023-09-20,32.60869
2023-09-21,30.43478
2023-09-22,44.44444
2023-09-23,17.3913
2023-09-24,15.45893
2023-09-25,31.88405
2023-09-26,26.3285
2023-09-27,20.0483
2023-09-28,13.28502
2023-09-29,8.69565
2023-09-30,9.66183
2023-10-01,7.97101
2023-10-02,10.38647
2023-10-03,15.21739
2023-10-04,37.68115
2023-10-05,30.43478
2023-10-06,31.15942
2023-10-07,13.52657
2023-10-08,17.87439
2023-10-09,17.63285
2023-10-10,34.29951
2023-10-11,43.23671
2023-10-12,33.57487
2023-10-13,35.02415
2023-10-14,20.0483
2023-10-15,23.67149
2023-10-16,41.30434
2023-10-17,44.20289
2023-10-18,39.13043
2023-10-19,31.64251
2023-10-20,29.95169
2023-10-21,22.94685
2023-10-22,19.80676
2023-10-23,37.9227
2023-10-24,37.19806
2023-10-25,34.54106
2023-10-26,33.81642
2023-10-27,31.64251
2023-10-28,19.08212
2023-10-29,17.14975
2023-10-30,42.51207
2023-10-31,37.68115
2023-11-01,30.91787
2023-11-02,38.40579
2023-11-03,27.77777
2023-11-04,18.35748
2023-11-05,18.84057
2023-11-06,32.1256
2023-11-07,31.64251
2023-11-08,35.99033
2023-11-09,40.82125
2023-11-10,28.74396
2023-11-11,22.94685
2023-11-12,21.25603
2023-11-13,42.02898
2023-11-14,32.85024
2023-11-15,35.74879
2023-11-16,35.50724
2023-11-17,28.01932
2023-11-18,17.14975
2023-11-19,19.80676
2023-11-20,39.85507
2023-11-21,40.57971
2023-11-22,40.09661
2023-11-23,28.74396
2023-11-24,27.05314
2023-11-25,16.90821
2023-11-26,17.3913
2023-11-27,38.40579
2023-11-28,34.05797
2023-11-29,35.99033
2023-11-30,35.50724
2023-12-01,24.63768
2023-12-02,19.80676
2023-12-03,14.00966
2023-12-04,35.2657
2023-12-05,34.54106
2023-12-06,29.95169
2023-12-07,35.99033
2023-12-08,31.64251
2023-12-09,24.87922
2023-12-10,21.73913
2023-12-11,30.19323
2023-12-12,34.54106
2023-12-13,35.2657
2023-12-14,31.88405
2023-12-15,26.57004
2023-12-16,15.45893
2023-12-17,17.14975
2023-12-18,29.71014
2023-12-19,29.95169
2023-12-20,27.77777
2023-12-21,28.9855
2023-12-22,19.56521
2023-12-23,18.11594
2023-12-24,17.3913
2023-12-25,14.00966
2023-12-26,36.23188
2023-12-27,35.02415
2023-12-28,38.64734
2023-12-29,20.77294
2023-12-30,24.15458
2023-12-31,14.97584
2024-01-01,20.77294
2024-01-02,31.88405
2024-01-03,38.88888
2024-01-04,35.50724
2024-01-05,33.09178
2024-01-06,23.67149
2024-01-07,21.98067
2024-01-08,33.57487
2024-01-09,31.15942
2024-01-10,38.64734
2024-01-11,38.16425
2024-01-12,39.85507
2024-01-13,25.84541
2024-01-14,23.67149
2024-01-15,40.82125
2024-01-16,33.33333
2024-01-17,40.33816
2024-01-18,37.43961
2024-01-19,41.54589
2024-01-20,24.63768
2024-01-21,20.77294
2024-01-22,48.79227
2024-01-23,38.88888
2024-01-24,34.29951
2024-01-25,34.7826
2024-01-26,32.36714
2024-01-27,23.67149
2024-01-28,24.15458
2024-01-29,39.85507
2024-01-30,44.20289
2024-01-31,41.54589
2024-02-01,33.81642
2024-02-02,32.36714
2024-02-03,26.08695
2024-02-04,25.60386
2024-02-05,33.33333
2024-02-06,34.7826
2024-02-07,23.42995
2024-02-08,31.88405
2024-02-09,14.49275
2024-02-10,13.04347
2024-02-11,16.42512
2024-02-12,19.56521
2024-02-13,39.13043
2024-02-14,45.65217
2024-02-15,43.96135
2024-02-16,33.81642
2024-02-17,24.63768
2024-02-18,27.53623
2024-02-19,38.88888
2024-02-20,43.7198
2024-02-21,43.23671
2024-02-22,34.29951
2024-02-23,34.54106
2024-02-24,28.01932
2024-02-25,23.42995
2024-02-26,52.657
2024-02-27,44.20289
2024-02-28,43.47826
2024-02-29,40.82125
2024-03-01,24.63768
2024-03-02,23.1884
2024-03-03,21.98067
2024-03-04,42.02898
2024-03-05,38.64734
2024-03-06,33.33333
2024-03-07,37.68115
2024-03-08,34.54106
2024-03-09,22.46376
2024-03-10,20.77294
2024-03-11,35.50724
2024-03-12,37.9227
2024-03-13,38.88888
2024-03-14,45.89371
2024-03-15,33.33333
2024-03-16,22.70531
2024-03-17,19.56521
2024-03-18,40.57971
2024-03-19,46.13526
2024-03-20,35.99033
