date,NPL
2023-05-28,18.73315
2023-05-29,20.08086
2023-05-30,43.66576
2023-05-31,46.09164
2023-06-01,45.41778
2023-06-02,33.55795
2023-06-03,15.49865
2023-06-04,16.84636
2023-06-05,36.65768
2023-06-06,23.04582
2023-06-07,42.85714
2023-06-08,40.43126
2023-06-09,37.33153
2023-06-10,24.93261
2023-06-11,19.407
2023-06-12,45.41778
2023-06-13,41.6442
2023-06-14,44.20485
2023-06-15,43.9353
2023-06-16,37.60107
2023-06-17,16.03773
2023-06-18,21.42857
2023-06-19,40.43126
2023-06-20,42.45283
2023-06-21,41.6442
2023-06-22,42.31805
2023-06-23,39.21832
2023-06-24,18.46361
2023-06-25,18.32884
2023-06-26,40.7008
2023-06-27,43.26145
2023-06-28,44.07008
2023-06-29,40.97035
2023-06-30,40.56603
2023-07-01,22.91105
2023-07-02,19.13746
2023-07-03,37.33153
2023-07-04,40.29649
2023-07-05,37.33153
2023-07-06,43.12668
2023-07-07,36.52291
2023-07-08,18.59838
2023-07-09,22.10242
2023-07-10,39.21832
2023-07-11,40.43126
2023-07-12,41.77897
2023-07-13,44.07008
2023-07-14,42.99191
2023-07-15,18.59838
2023-07-16,24.39353
2023-07-17,41.77897
2023-07-18,58.89487
2023-07-19,52.96495
2023-07-20,39.35309
2023-07-21,38.94878
2023-07-22,16.98113
2023-07-23,16.30727
2023-07-24,41.6442
2023-07-25,43.53099
2023-07-26,41.10512
2023-07-27,40.7008
2023-07-28,37.33153
2023-07-29,18.32884
2023-07-30,16.03773
2023-07-31,40.56603
2023-08-01,39.89218
2023-08-02,39.35309
2023-08-03,38.67924
2023-08-04,36.11859
2023-08-05,21.96765
2023-08-06,16.1725
2023-08-07,34.90566
2023-08-08,37.33153
2023-08-09,43.26145
2023-08-10,37.33153
2023-08-11,36.65768
2023-08-12,15.22911
2023-08-13,17.1159
2023-08-14,31.13207
2023-08-15,20.3504
2023-08-16,48.38274
2023-08-17,34.50134
2023-08-18,37.60107
2023-08-19,18.05929
2023-08-20,18.59838
2023-08-21,37.4663
2023-08-22,42.85714
2023-08-23,44.07008
2023-08-24,38.27493
2023-08-25,37.4663
2023-08-26,17.52021
2023-08-27,19.13746
2023-08-28,35.57951
2023-08-29,43.39622
2023-08-30,40.29649
2023-08-31,46.76549
2023-09-01,36.79245
2023-09-02,21.96765
2023-09-03,19.00269
2023-09-04,53.36927
2023-09-05,40.7008
2023-09-06,44.20485
2023-09-07,37.87061
2023-09-08,43.9353
2023-09-09,15.90296
2023-09-10,20.08086
2023-09-11,38.81401
2023-09-12,40.43126
2023-09-13,40.43126
2023-09-14,42.72237
2023-09-15,36.25336
2023-09-16,17.78975
2023-09-17,18.19407
2023-09-18,36.25336
2023-09-19,38.54447
2023-09-20,31.40161
2023-09-21,34.09703
2023-09-22,32.88409
2023-09-23,15.36388
2023-09-24,12.26415
2023-09-25,33.2884
2023-09-26,36.38814
2023-09-27,25.20215
2023-09-28,13.34231
2023-09-29,11.05121
2023-09-30,12.938
2023-10-01,14.55525
2023-10-02,18.46361
2023-10-03,22.6415
2023-10-04,40.56603
2023-10-05,34.2318
2023-10-06,37.06199
2023-10-07,17.1159
2023-10-08,15.09433
2023-10-09,18.59838
2023-10-10,38.4097
2023-10-11,38.4097
2023-10-12,40.02695
2023-10-13,38.27493
2023-10-14,22.6415
2023-10-15,18.32884
2023-10-16,42.04851
2023-10-17,39.75741
2023-10-18,41.37466
2023-10-19,38.00539
2023-10-20,42.04851
2023-10-21,16.98113
2023-10-22,18.59838
2023-10-23,34.2318
2023-10-24,42.04851
2023-10-25,41.50943
2023-10-26,46.63072
2023-10-27,39.08355
2023-10-28,20.48517
2023-10-29,17.65498
2023-10-30,45.8221
2023-10-31,40.97035
2023-11-01,50.67385
2023-11-02,42.85714
2023-11-03,39.21832
2023-11-04,20.61994
2023-11-05,25.60646
2023-11-06,40.7008
2023-11-07,45.8221
2023-11-08,48.24797
2023-11-09,45.68733
2023-11-10,34.90566
2023-11-11,21.2938
2023-11-12,19.94609
2023-11-13,35.1752
2023-11-14,65.36388
2023-11-15,42.04851
2023-11-16,36.65768
2023-11-17,37.60107
2023-11-18,17.38544
2023-11-19,16.57681
2023-11-20,42.18328
2023-11-21,41.23989
2023-11-22,56.33423
2023-11-23,51.21293
2023-11-24,38.54447
2023-11-25,18.73315
2023-11-26,23.18059
2023-11-27,49.19137
2023-11-28,37.87061
2023-11-29,39.35309
2023-11-30,44.47439
2023-12-01,34.50134
2023-12-02,19.27223
2023-12-03,16.71159
2023-12-04,40.43126
2023-12-05,40.29649
2023-12-06,37.87061
2023-12-07,39.48787
2023-12-08,37.87061
2023-12-09,19.67654
2023-12-10,21.83288
2023-12-11,45.01347
2023-12-12,44.74393
2023-12-13,40.83557
2023-12-14,45.95687
2023-12-15,36.65768
2023-12-16,19.00269
2023-12-17,15.63342
2023-12-18,40.29649
2023-12-19,35.30997
2023-12-20,41.10512
2023-12-21,37.19676
2023-12-22,32.88409
2023-12-23,13.07277
2023-12-24,12.80323
2023-12-25,14.28571
2023-12-26,42.31805
2023-12-27,57.81671
2023-12-28,42.99191
2023-12-29,30.32345
2023-12-30,20.21563
2023-12-31,18.86792
2024-01-01,20.3504
2024-01-02,47.57412
2024-01-03,44.74393
2024-01-04,48.65229
2024-01-05,41.6442
2024-01-06,23.45013
2024-01-07,22.23719
2024-01-08,42.72237
2024-01-09,42.72237
2024-01-10,55.39083
2024-01-11,50.13477
2024-01-12,42.04851
2024-01-13,20.88948
2024-01-14,21.2938
2024-01-15,43.9353
2024-01-16,50.13477
2024-01-17,50.67385
2024-01-18,43.9353
2024-01-19,41.91374
2024-01-20,22.23719
2024-01-21,22.50673
2024-01-22,41.91374
2024-01-23,44.8787
2024-01-24,50.13477
2024-01-25,45.01347
2024-01-26,35.84905
2024-01-27,18.86792
2024-01-28,18.46361
2024-01-29,83.96226
2024-01-30,62.66846
2024-01-31,54.44743
2024-02-01,46.63072
2024-02-02,42.31805
2024-02-03,18.86792
2024-02-04,22.10242
2024-02-05,40.56603
2024-02-06,37.19676
2024-02-07,37.73584
2024-02-08,29.78436
2024-02-09,18.19407
2024-02-10,17.1159
2024-02-11,12.39892
2024-02-12,22.23719
2024-02-13,50.80862
2024-02-14,60.24258
2024-02-15,40.7008
2024-02-16,39.75741
2024-02-17,16.71159
2024-02-18,18.59838
2024-02-19,43.80053
2024-02-20,48.24797
2024-02-21,43.9353
2024-02-22,44.20485
2024-02-23,38.27493
2024-02-24,23.45013
2024-02-25,18.73315
2024-02-26,45.28301
2024-02-27,40.7008
2024-02-28,45.28301
2024-02-29,39.62264
2024-03-01,17.78975
2024-03-02,17.78975
2024-03-03,16.57681
2024-03-04,45.14824
2024-03-05,41.10512
2024-03-06,60.6469
2024-03-07,47.03504
2024-03-08,41.50943
2024-03-09,22.23719
2024-03-10,16.30727
2024-03-11,42.04851
2024-03-12,46.76549
2024-03-13,44.8787
2024-03-14,44.74393
2024-03-15,41.50943
2024-03-16,20.75471
2024-03-17,21.83288
2024-03-18,45.68733
2024-03-19,47.84366
2024-03-20,49.59568
