date,위안화
2021-01-26,17.55566
2021-01-27,16.86689
2021-01-28,21.59218
2021-01-29,19.84622
2021-01-30,9.37049
2021-01-31,7.40028
2021-02-01,21.51209
2021-02-02,18.16434
2021-02-03,16.73874
2021-02-04,16.4344
2021-02-05,17.18724
2021-02-06,7.36825
2021-02-07,6.53531
2021-02-08,17.71584
2021-02-09,15.72961
2021-02-10,12.95851
2021-02-11,6.39115
2021-02-12,6.26301
2021-02-13,6.26301
2021-02-14,6.24699
2021-02-15,14.27198
2021-02-16,14.67243
2021-02-17,13.55117
2021-02-18,16.38635
2021-02-19,13.90357
2021-02-20,6.82364
2021-02-21,7.27214
2021-02-22,17.53964
2021-02-23,18.58081
2021-02-24,16.97901
2021-02-25,17.6838
2021-02-26,17.09114
2021-02-27,8.05702
2021-02-28,7.04789
2021-03-01,10.41166
2021-03-02,18.78904
2021-03-03,16.91494
2021-03-04,17.82796
2021-03-05,19.99038
2021-03-06,7.27214
2021-03-07,6.18292
2021-03-08,18.46868
2021-03-09,20.32676
2021-03-10,23.08185
2021-03-11,19.78215
2021-03-12,18.91718
2021-03-13,7.48037
2021-03-14,6.75957
2021-03-15,19.28559
2021-03-16,17.90805
2021-03-17,16.1621
2021-03-18,16.73874
2021-03-19,14.46419
2021-03-20,7.19205
2021-03-21,6.93576
2021-03-22,16.21015
2021-03-23,16.83485
2021-03-24,14.64039
2021-03-25,16.14608
2021-03-26,13.24683
2021-03-27,6.15088
2021-03-28,6.75957
2021-03-29,16.09802
2021-03-30,13.10267
2021-03-31,15.23306
2021-04-01,15.29713
2021-04-02,14.32003
2021-04-03,5.81451
2021-04-04,6.29505
2021-04-05,13.2148
2021-04-06,14.60836
2021-04-07,16.13006
2021-04-08,13.74339
2021-04-09,14.97677
2021-04-10,6.93576
2021-04-11,6.67948
2021-04-12,14.60836
2021-04-13,15.185
2021-04-14,14.32003
2021-04-15,15.88979
2021-04-16,12.91045
2021-04-17,6.18292
2021-04-18,5.43008
2021-04-19,15.44129
2021-04-20,12.89444
2021-04-21,14.83261
2021-04-22,13.77542
2021-04-23,12.92647
2021-04-24,5.57424
2021-04-25,5.78247
2021-04-26,14.12782
2021-04-27,13.59923
2021-04-28,12.44593
2021-04-29,12.0615
2021-04-30,10.90821
2021-05-01,5.34999
2021-05-02,5.8946
2021-05-03,11.66106
2021-05-04,10.55582
2021-05-05,6.75957
2021-05-06,13.37497
2021-05-07,13.15072
2021-05-08,5.86256
2021-05-09,5.68636
2021-05-10,15.58545
2021-05-11,17.53964
2021-05-12,16.69069
2021-05-13,15.40925
2021-05-14,14.94473
2021-05-15,5.63831
2021-05-16,5.01361
2021-05-17,16.70671
2021-05-18,15.47333
2021-05-19,9.24235
2021-05-20,17.66778
2021-05-21,14.51225
2021-05-22,6.39115
2021-05-23,5.87858
2021-05-24,17.20326
2021-05-25,19.04533
2021-05-26,20.58305
2021-05-27,22.2329
2021-05-28,19.63799
2021-05-29,7.35223
2021-05-30,6.82364
2021-05-31,24.17107
2021-06-01,26.55774
2021-06-02,20.85535
2021-06-03,20.03844
2021-06-04,15.8097
2021-06-05,6.13487
2021-06-06,6.19894
2021-06-07,18.22841
2021-06-08,18.91718
2021-06-09,17.5076
2021-06-10,17.34742
2021-06-11,14.23994
2021-06-12,6.26301
2021-06-13,5.91061
2021-06-14,13.98366
2021-06-15,13.98366
2021-06-16,14.62437
2021-06-17,16.41838
2021-06-18,14.54428
2021-06-19,6.02274
2021-06-20,6.00672
2021-06-21,19.02931
2021-06-22,15.48934
2021-06-23,15.69758
2021-06-24,13.55117
2021-06-25,12.6862
2021-06-26,5.67035
2021-06-27,5.01361
2021-06-28,15.10491
2021-06-29,12.26974
2021-06-30,14.46419
2021-07-01,13.0386
2021-07-02,12.31779
2021-07-03,5.12574
2021-07-04,5.33397
2021-07-05,12.97453
2021-07-06,12.52602
2021-07-07,13.32692
2021-07-08,15.185
2021-07-09,16.53051
2021-07-10,6.00672
2021-07-11,5.91061
2021-07-12,16.97901
2021-07-13,15.47333
2021-07-14,15.6335
2021-07-15,15.92183
2021-07-16,13.75941
2021-07-17,6.18292
2021-07-18,6.88771
2021-07-19,14.84863
2021-07-20,16.94698
2021-07-21,16.67467
2021-07-22,16.04997
2021-07-23,13.82348
2021-07-24,6.27903
2021-07-25,5.22184
2021-07-26,14.96075
2021-07-27,16.08201
2021-07-28,17.15521
2021-07-29,16.89892
2021-07-30,13.02258
2021-07-31,5.65433
2021-08-01,6.19894
2021-08-02,14.07976
2021-08-03,14.67243
2021-08-04,13.85551
2021-08-05,13.9356
2021-08-06,12.34983
2021-08-07,5.65433
2021-08-08,5.20583
2021-08-09,14.33605
2021-08-10,14.25596
2021-08-11,15.50536
2021-08-12,17.87602
2021-08-13,21.56014
2021-08-14,6.99983
2021-08-15,6.00672
2021-08-16,11.42079
2021-08-17,25.96508
2021-08-18,21.27182
2021-08-19,19.54188
2021-08-20,20.58305
2021-08-21,7.51241
2021-08-22,7.2401
2021-08-23,19.71808
2021-08-24,16.37033
2021-08-25,18.1323
2021-08-26,18.34054
2021-08-27,15.47333
2021-08-28,5.87858
2021-08-29,6.35912
2021-08-30,16.30626
2021-08-31,15.90581
2021-09-01,16.93096
2021-09-02,18.29248
2021-09-03,14.49623
2021-09-04,6.29505
2021-09-05,6.10283
2021-09-06,14.23994
2021-09-07,15.185
2021-09-08,15.56943
2021-09-09,16.48246
2021-09-10,15.84174
2021-09-11,6.83966
2021-09-12,6.23097
2021-09-13,18.0362
2021-09-14,16.59458
2021-09-15,15.68156
2021-09-16,16.83485
2021-09-17,17.69982
2021-09-18,7.12798
2021-09-19,5.91061
2021-09-20,8.92199
2021-09-21,10.716
2021-09-22,12.76629
2021-09-23,27.10235
2021-09-24,22.42511
2021-09-25,8.29729
2021-09-26,7.62453
2021-09-27,17.60371
2021-09-28,19.58994
2021-09-29,20.07047
2021-09-30,18.59682
2021-10-01,15.39324
2021-10-02,6.43921
2021-10-03,6.07079
2021-10-04,9.24235
2021-10-05,17.17123
2021-10-06,21.64023
2021-10-07,16.94698
2021-10-08,19.42976
2021-10-09,8.32932
2021-10-10,7.17603
2021-10-11,13.26285
2021-10-12,26.55774
2021-10-13,20.95146
2021-10-14,20.96748
2021-10-15,16.14608
2021-10-16,6.66346
2021-10-17,7.64055
2021-10-18,17.26733
2021-10-19,19.01329
2021-10-20,19.44577
2021-10-21,18.98125
2021-10-22,15.90581
2021-10-23,6.50328
2021-10-24,5.95867
2021-10-25,19.31763
2021-10-26,18.54877
2021-10-27,18.02018
2021-10-28,16.65865
2021-10-29,15.05686
2021-10-30,5.49415
2021-10-31,6.75957
2021-11-01,17.79593
2021-11-02,18.61284
2021-11-03,16.00192
2021-11-04,17.04308
2021-11-05,15.8097
2021-11-06,5.62229
2021-11-07,6.26301
2021-11-08,16.91494
2021-11-09,17.81194
2021-11-10,18.32452
2021-11-11,20.02242
2021-11-12,14.43216
2021-11-13,5.79849
2021-11-14,5.87858
2021-11-15,13.87153
2021-11-16,15.40925
2021-11-17,14.84863
2021-11-18,15.64952
2021-11-19,13.0386
2021-11-20,6.21496
2021-11-21,6.27903
2021-11-22,17.10716
2021-11-23,16.00192
2021-11-24,15.28111
2021-11-25,15.8097
2021-11-26,14.41614
2021-11-27,6.9678
2021-11-28,6.39115
2021-11-29,18.02018
2021-11-30,16.99503
2021-12-01,17.37946
2021-12-02,17.6838
2021-12-03,14.57632
2021-12-04,6.00672
2021-12-05,5.75044
2021-12-06,16.86689
2021-12-07,16.59458
2021-12-08,15.05686
2021-12-09,15.68156
2021-12-10,15.23306
2021-12-11,7.68861
2021-12-12,7.25612
2021-12-13,17.13919
2021-12-14,14.64039
2021-12-15,15.26509
2021-12-16,15.47333
2021-12-17,11.45282
2021-12-18,5.87858
2021-12-19,5.51017
2021-12-20,17.81194
2021-12-21,16.73874
2021-12-22,15.6335
2021-12-23,14.86464
2021-12-24,12.91045
2021-12-25,5.25388
2021-12-26,5.06166
2021-12-27,13.8395
2021-12-28,14.41614
2021-12-29,14.06375
2021-12-30,14.88066
2021-12-31,10.9883
2022-01-01,5.78247
2022-01-02,6.10283
2022-01-03,16.01794
2022-01-04,17.61973
2022-01-05,20.67916
2022-01-06,22.0567
2022-01-07,19.1094
2022-01-08,8.31331
2022-01-09,7.06391
2022-01-10,18.98125
2022-01-11,17.95611
2022-01-12,17.84398
2022-01-13,16.45042
2022-01-14,14.23994
2022-01-15,6.59939
2022-01-16,6.21496
2022-01-17,15.92183
2022-01-18,16.22617
2022-01-19,14.76854
2022-01-20,14.46419
2022-01-21,14.57632
2022-01-22,6.18292
2022-01-23,7.144
2022-01-24,19.36568
2022-01-25,21.59218
2022-01-26,18.40461
2022-01-27,17.4115
2022-01-28,17.09114
2022-01-29,7.43232
2022-01-30,6.48726
2022-01-31,6.42319
2022-02-01,6.64744
2022-02-02,6.98382
2022-02-03,13.34294
2022-02-04,13.72737
2022-02-05,6.75957
2022-02-06,7.5925
2022-02-07,17.21928
2022-02-08,15.05686
2022-02-09,14.88066
2022-02-10,14.1118
2022-02-11,16.27422
2022-02-12,6.74355
2022-02-13,6.43921
2022-02-14,17.17123
2022-02-15,15.84174
2022-02-16,16.29024
2022-02-17,16.19413
2022-02-18,15.71359
2022-02-19,6.91975
2022-02-20,6.85567
2022-02-21,17.0591
2022-02-22,19.92631
2022-02-23,17.90805
2022-02-24,26.83004
2022-02-25,23.73858
2022-02-26,8.00897
2022-02-27,8.90597
2022-02-28,25.37241
2022-03-01,18.69293
2022-03-02,26.12526
2022-03-03,28.41582
2022-03-04,31.28303
2022-03-05,11.58097
2022-03-06,9.86705
2022-03-07,37.11356
2022-03-08,38.58721
2022-03-09,16.57856
2022-03-10,25.901
2022-03-11,24.98798
2022-03-12,9.88306
2022-03-13,9.53067
2022-03-14,28.28768
2022-03-15,28.3998
2022-03-16,30.14576
2022-03-17,35.03123
2022-03-18,27.48678
2022-03-19,12.01345
2022-03-20,9.83501
2022-03-21,23.73858
2022-03-22,21.0796
2022-03-23,21.0796
2022-03-24,22.6814
2022-03-25,18.38859
2022-03-26,9.35447
2022-03-27,7.89684
2022-03-28,22.80954
2022-03-29,23.17795
2022-03-30,24.13903
2022-03-31,19.62197
2022-04-01,17.28335
2022-04-02,8.79384
2022-04-03,6.48726
2022-04-04,16.35431
2022-04-05,16.32228
2022-04-06,18.88515
2022-04-07,19.7341
2022-04-08,16.72272
2022-04-09,6.9678
2022-04-10,5.9907
2022-04-11,22.31299
2022-04-12,21.09562
2022-04-13,20.58305
2022-04-14,20.75925
2022-04-15,19.26958
2022-04-16,8.28127
2022-04-17,7.04789
2022-04-18,20.87137
2022-04-19,22.48918
2022-04-20,23.65849
2022-04-21,26.54172
2022-04-22,24.66762
2022-04-23,9.57872
2022-04-24,11.21255
2022-04-25,45.01041
2022-04-26,33.78183
2022-04-27,31.36312
2022-04-28,31.18692
2022-04-29,27.64696
2022-04-30,9.56271
2022-05-01,8.87393
2022-05-02,21.0796
2022-05-03,21.20775
2022-05-04,17.49159
2022-05-05,9.45058
2022-05-06,21.09562
2022-05-07,8.15313
2022-05-08,7.96091
2022-05-09,25.51657
2022-05-10,26.18933
2022-05-11,24.15505
2022-05-12,25.42047
2022-05-13,22.24891
2022-05-14,10.34758
2022-05-15,7.84879
2022-05-16,25.86897
2022-05-17,21.96059
2022-05-18,20.87137
2022-05-19,19.23754
2022-05-20,20.47092
2022-05-21,7.06391
2022-05-22,7.49639
2022-05-23,21.36793
2022-05-24,20.85535
2022-05-25,16.73874
2022-05-26,19.62197
2022-05-27,21.62421
2022-05-28,7.25612
2022-05-29,6.53531
2022-05-30,23.91478
2022-05-31,22.6814
2022-06-01,12.54204
2022-06-02,18.21239
2022-06-03,17.92407
2022-06-04,6.5193
2022-06-05,6.40717
2022-06-06,9.38651
2022-06-07,20.47092
2022-06-08,19.47781
2022-06-09,21.27182
2022-06-10,19.04533
2022-06-11,7.81675
2022-06-12,6.91975
2022-06-13,24.10699
2022-06-14,26.34951
2022-06-15,27.83917
2022-06-16,24.12301
2022-06-17,24.05894
2022-06-18,8.63366
2022-06-19,8.90597
2022-06-20,27.75909
2022-06-21,25.35639
2022-06-22,25.38843
2022-06-23,31.9718
2022-06-24,24.69966
2022-06-25,8.12109
2022-06-26,7.4163
2022-06-27,24.97196
2022-06-28,23.3061
2022-06-29,23.78664
2022-06-30,22.20086
2022-07-01,18.9332
2022-07-02,7.25612
2022-07-03,7.12798
2022-07-04,24.23514
2022-07-05,26.31747
2022-07-06,27.87121
2022-07-07,25.16418
2022-07-08,23.40221
2022-07-09,9.21031
2022-07-10,6.72753
2022-07-11,23.08185
2022-07-12,28.1275
2022-07-13,22.90565
2022-07-14,23.77062
2022-07-15,29.07256
2022-07-16,9.45058
2022-07-17,8.44145
2022-07-18,24.58753
2022-07-19,22.92167
2022-07-20,22.64936
2022-07-21,20.53499
2022-07-22,17.42751
2022-07-23,6.90373
2022-07-24,6.1669
2022-07-25,21.39996
2022-07-26,21.80041
2022-07-27,19.33365
2022-07-28,20.13455
2022-07-29,17.97212
2022-07-30,6.56735
2022-07-31,6.3431
2022-08-01,17.39548
2022-08-02,20.91942
2022-08-03,19.81419
2022-08-04,16.77078
2022-08-05,15.95386
2022-08-06,7.17603
2022-08-07,6.26301
2022-08-08,19.28559
2022-08-09,17.34742
2022-08-10,17.98814
2022-08-11,18.16434
2022-08-12,16.33829
2022-08-13,6.98382
2022-08-14,6.66346
2022-08-15,9.99519
2022-08-16,21.04757
2022-08-17,21.12766
2022-08-18,21.96059
2022-08-19,23.22601
2022-08-20,8.68172
2022-08-21,7.54444
2022-08-22,34.27839
2022-08-23,34.6468
2022-08-24,26.63783
2022-08-25,27.42271
2022-08-26,21.81643
2022-08-27,8.88995
2022-08-28,7.84879
2022-08-29,31.55534
2022-08-30,24.15505
2022-08-31,23.38619
2022-09-01,26.06118
2022-09-02,27.13439
2022-09-03,8.85792
2022-09-04,8.87393
2022-09-05,41.85487
2022-09-06,35.81611
2022-09-07,44.40172
2022-09-08,30.51417
2022-09-09,15.77767
2022-09-10,10.74803
2022-09-11,9.67483
2022-09-12,11.9654
2022-09-13,33.55758
2022-09-14,46.50008
2022-09-15,41.82284
2022-09-16,40.73362
2022-09-17,14.07976
2022-09-18,11.37273
2022-09-19,34.59875
2022-09-20,28.78423
2022-09-21,26.99022
2022-09-22,42.70382
2022-09-23,34.05414
2022-09-24,13.10267
2022-09-25,10.61989
2022-09-26,60.77206
2022-09-27,51.12926
2022-09-28,58.25724
2022-09-29,56.31907
2022-09-30,52.93929
2022-10-01,16.00192
2022-10-02,12.95851
2022-10-03,16.24219
2022-10-04,32.43632
2022-10-05,28.22361
2022-10-06,31.93977
2022-10-07,27.79112
2022-10-08,12.91045
2022-10-09,10.52378
2022-10-10,16.24219
2022-10-11,31.82764
2022-10-12,30.32196
2022-10-13,27.45474
2022-10-14,25.8049
2022-10-15,10.94025
2022-10-16,10.21944
2022-10-17,28.94441
2022-10-18,31.74755
2022-10-19,31.9718
2022-10-20,39.56431
2022-10-21,40.86176
2022-10-22,12.38186
2022-10-23,10.23546
2022-10-24,35.52779
2022-10-25,47.01265
2022-10-26,43.31251
2022-10-27,34.31042
2022-10-28,27.64696
2022-10-29,10.34758
2022-10-30,9.78696
2022-10-31,27.9513
2022-11-01,32.06791
2022-11-02,27.91926
2022-11-03,28.3998
2022-11-04,27.08633
2022-11-05,11.88531
2022-11-06,9.99519
2022-11-07,32.46836
2022-11-08,39.58032
2022-11-09,43.16834
2022-11-10,38.2188
2022-11-11,49.70366
2022-11-12,14.19189
2022-11-13,11.30866
2022-11-14,39.43616
2022-11-15,34.9191
2022-11-16,31.73153
2022-11-17,30.12974
2022-11-18,24.71568
2022-11-19,10.42767
2022-11-20,9.2904
2022-11-21,29.05654
2022-11-22,30.04965
2022-11-23,25.10011
2022-11-24,27.71103
2022-11-25,25.34038
2022-11-26,9.17827
2022-11-27,8.58561
2022-11-28,27.87121
2022-11-29,27.42271
2022-11-30,27.31058
2022-12-01,29.95354
2022-12-02,22.47316
2022-12-03,7.99295
2022-12-04,8.68172
2022-12-05,30.96267
2022-12-06,31.09082
2022-12-07,31.73153
2022-12-08,27.42271
2022-12-09,24.2031
2022-12-10,18.74098
2022-12-11,17.26733
2022-12-12,34.83901
2022-12-13,26.28543
2022-12-14,25.22825
2022-12-15,26.91013
2022-12-16,21.46403
2022-12-17,9.22633
2022-12-18,8.87393
2022-12-19,21.39996
2022-12-20,24.25116
2022-12-21,25.08409
2022-12-22,24.18708
2022-12-23,21.49607
2022-12-24,8.07304
2022-12-25,7.52843
2022-12-26,23.49831
2022-12-27,24.97196
2022-12-28,24.36328
2022-12-29,21.84847
2022-12-30,19.7341
2022-12-31,8.92199
2023-01-01,9.00208
2023-01-02,25.4525
2023-01-03,30.19381
2023-01-04,25.83693
2023-01-05,25.22825
2023-01-06,25.02002
2023-01-07,11.13246
2023-01-08,9.33845
2023-01-09,30.20983
2023-01-10,29.63318
2023-01-11,24.5555
2023-01-12,24.25116
2023-01-13,21.51209
2023-01-14,9.81899
2023-01-15,8.07304
2023-01-16,24.21912
2023-01-17,22.24891
2023-01-18,20.93544
2023-01-19,21.22377
2023-01-20,15.29713
2023-01-21,7.75268
2023-01-22,6.53531
2023-01-23,7.38427
2023-01-24,8.31331
2023-01-25,17.71584
2023-01-26,19.02931
2023-01-27,18.10027
2023-01-28,9.37049
2023-01-29,9.41854
2023-01-30,23.69053
2023-01-31,23.85071
2023-02-01,23.04981
2023-02-02,23.33813
2023-02-03,21.8805
2023-02-04,9.51465
2023-02-05,8.69774
2023-02-06,28.31971
2023-02-07,27.88723
2023-02-08,25.98109
2023-02-09,25.74082
2023-02-10,23.89876
2023-02-11,9.9151
2023-02-12,9.0181
2023-02-13,25.86897
2023-02-14,25.19621
2023-02-15,27.58289
2023-02-16,24.33125
2023-02-17,28.59202
2023-02-18,10.84414
2023-02-19,9.69085
2023-02-20,27.80714
2023-02-21,26.95819
2023-02-22,24.93993
2023-02-23,26.17331
2023-02-24,22.79352
2023-02-25,10.78007
2023-02-26,8.36136
2023-02-27,28.09546
2023-02-28,26.91013
2023-03-01,17.26733
2023-03-02,27.71103
2023-03-03,27.19846
2023-03-04,9.48262
2023-03-05,9.61076
2023-03-06,27.16642
2023-03-07,23.41822
2023-03-08,25.10011
2023-03-09,26.0772
2023-03-10,24.47541
2023-03-11,9.9151
2023-03-12,8.44145
2023-03-13,30.0977
2023-03-14,27.27855
2023-03-15,27.16642
2023-03-16,25.88499
2023-03-17,22.8576
2023-03-18,9.93112
2023-03-19,9.93112
2023-03-20,29.05654
2023-03-21,25.30834
2023-03-22,24.41134
2023-03-23,30.03363
2023-03-24,22.84158
2023-03-25,9.08217
2023-03-26,8.07304
2023-03-27,24.26717
2023-03-28,23.86673
2023-03-29,22.76149
2023-03-30,27.02226
2023-03-31,25.91702
2023-04-01,15.50536
2023-04-02,15.47333
2023-04-03,33.25324
2023-04-04,33.06102
2023-04-05,27.93528
2023-04-06,31.84366
2023-04-07,29.61717
2023-04-08,11.50088
2023-04-09,11.86929
2023-04-10,31.3471
2023-04-11,28.3037
2023-04-12,28.20759
2023-04-13,29.84142
2023-04-14,26.44561
2023-04-15,12.18965
2023-04-16,10.94025
2023-04-17,30.25788
2023-04-18,29.10459
2023-04-19,33.10908
2023-04-20,31.37914
2023-04-21,28.01537
2023-04-22,15.84174
2023-04-23,13.26285
2023-04-24,32.7727
2023-04-25,33.10908
2023-04-26,37.89844
2023-04-27,43.79304
2023-04-28,34.53467
2023-04-29,14.76854
2023-04-30,12.60611
2023-05-01,15.45731
2023-05-02,29.53708
2023-05-03,29.24875
2023-05-04,31.13887
2023-05-05,15.31315
2023-05-06,12.44593
2023-05-07,12.28576
2023-05-08,29.90549
2023-05-09,28.51193
2023-05-10,28.41582
2023-05-11,28.96043
2023-05-12,27.02226
2023-05-13,10.52378
2023-05-14,11.613
2023-05-15,30.78648
2023-05-16,27.48678
2023-05-17,28.07944
2023-05-18,30.94666
2023-05-19,30.8986
2023-05-20,10.8121
2023-05-21,11.27662
2023-05-22,37.43392
2023-05-23,39.00368
2023-05-24,32.48438
2023-05-25,30.56222
2023-05-26,28.97645
2023-05-27,11.74115
2023-05-28,10.78007
2023-05-29,15.44129
