date,코끼리그림
2020-08-14,9.41385
2020-08-15,12.25577
2020-08-16,16.51865
2020-08-17,14.74245
2020-08-18,16.16341
2020-08-19,17.58436
2020-08-20,17.76198
2020-08-21,17.76198
2020-08-22,13.14387
2020-08-23,28.77442
2020-08-24,20.24866
2020-08-25,25.57726
2020-08-26,19.89342
2020-08-27,21.31438
2020-08-28,25.57726
2020-08-29,20.24866
2020-08-30,16.51865
2020-08-31,21.31438
2020-09-01,21.492
2020-09-02,26.8206
2020-09-03,18.65008
2020-09-04,24.68916
2020-09-05,15.09769
2020-09-06,20.78152
2020-09-07,24.33392
2020-09-08,19.00532
2020-09-09,19.7158
2020-09-10,22.02486
2020-09-11,18.29484
2020-09-12,18.29484
2020-09-13,17.9396
2020-09-14,22.02486
2020-09-15,20.78152
2020-09-16,16.16341
2020-09-17,18.65008
2020-09-18,21.66962
2020-09-19,13.32149
2020-09-20,15.27531
2020-09-21,18.47246
2020-09-22,24.51154
2020-09-23,19.53818
2020-09-24,18.65008
2020-09-25,18.65008
2020-09-26,15.63055
2020-09-27,19.00532
2020-09-28,14.56483
2020-09-29,12.96625
2020-09-30,14.92007
2020-10-01,13.32149
2020-10-02,13.67673
2020-10-03,15.98579
2020-10-04,19.00532
2020-10-05,20.24866
2020-10-06,19.89342
2020-10-07,14.74245
2020-10-08,17.76198
2020-10-09,11.54529
2020-10-10,14.74245
2020-10-11,17.58436
2020-10-12,20.07104
2020-10-13,15.45293
2020-10-14,17.76198
2020-10-15,14.74245
2020-10-16,12.25577
2020-10-17,11.36767
2020-10-18,21.492
2020-10-19,20.07104
2020-10-20,15.98579
2020-10-21,13.49911
2020-10-22,14.20959
2020-10-23,15.09769
2020-10-24,12.43339
2020-10-25,16.69626
2020-10-26,18.47246
2020-10-27,15.80817
2020-10-28,16.16341
2020-10-29,16.69626
2020-10-30,17.9396
2020-10-31,14.92007
2020-11-01,15.63055
2020-11-02,15.27531
2020-11-03,23.2682
2020-11-04,27.35346
2020-11-05,17.9396
2020-11-06,13.67673
2020-11-07,14.20959
2020-11-08,16.69626
2020-11-09,18.8277
2020-11-10,13.32149
2020-11-11,13.85435
2020-11-12,14.92007
2020-11-13,17.0515
2020-11-14,17.22912
2020-11-15,19.00532
2020-11-16,20.6039
2020-11-17,19.53818
2020-11-18,18.8277
2020-11-19,14.56483
2020-11-20,16.87388
2020-11-21,16.87388
2020-11-22,20.24866
2020-11-23,17.0515
2020-11-24,13.67673
2020-11-25,17.58436
2020-11-26,16.87388
2020-11-27,15.80817
2020-11-28,16.16341
2020-11-29,20.78152
2020-11-30,18.47246
2020-12-01,15.45293
2020-12-02,18.8277
2020-12-03,18.8277
2020-12-04,16.51865
2020-12-05,14.92007
2020-12-06,15.09769
2020-12-07,19.7158
2020-12-08,16.87388
2020-12-09,15.27531
2020-12-10,15.27531
2020-12-11,14.56483
2020-12-12,16.87388
2020-12-13,14.92007
2020-12-14,23.62344
2020-12-15,19.00532
2020-12-16,17.76198
2020-12-17,15.09769
2020-12-18,12.43339
2020-12-19,21.13676
2020-12-20,19.18294
2020-12-21,18.29484
2020-12-22,16.87388
2020-12-23,19.36056
2020-12-24,18.47246
2020-12-25,14.74245
2020-12-26,17.40674
2020-12-27,20.95914
2020-12-28,32.32682
2020-12-29,21.84724
2020-12-30,18.11722
2020-12-31,14.92007
2021-01-01,15.27531
2021-01-02,24.33392
2021-01-03,17.76198
2021-01-04,20.6039
2021-01-05,15.98579
2021-01-06,18.11722
2021-01-07,18.11722
2021-01-08,16.69626
2021-01-09,18.65008
2021-01-10,16.69626
2021-01-11,19.53818
2021-01-12,14.74245
2021-01-13,12.61101
2021-01-14,17.58436
2021-01-15,16.34103
2021-01-16,16.87388
2021-01-17,20.07104
2021-01-18,16.69626
2021-01-19,17.40674
2021-01-20,13.67673
2021-01-21,14.74245
2021-01-22,12.43339
2021-01-23,15.27531
2021-01-24,24.51154
2021-01-25,16.51865
2021-01-26,19.36056
2021-01-27,16.51865
2021-01-28,15.80817
2021-01-29,14.03197
2021-01-30,19.00532
2021-01-31,16.51865
2021-02-01,17.76198
2021-02-02,18.11722
2021-02-03,16.87388
2021-02-04,16.51865
2021-02-05,15.45293
2021-02-06,17.40674
2021-02-07,18.8277
2021-02-08,15.98579
2021-02-09,13.32149
2021-02-10,13.14387
2021-02-11,14.74245
2021-02-12,16.34103
2021-02-13,19.53818
2021-02-14,22.02486
2021-02-15,17.9396
2021-02-16,15.45293
2021-02-17,14.38721
2021-02-18,18.29484
2021-02-19,13.85435
2021-02-20,12.96625
2021-02-21,15.27531
2021-02-22,18.47246
2021-02-23,16.69626
2021-02-24,12.61101
2021-02-25,16.51865
2021-02-26,16.34103
2021-02-27,18.65008
2021-02-28,19.36056
2021-03-01,18.47246
2021-03-02,12.07815
2021-03-03,11.72291
2021-03-04,12.78863
2021-03-05,9.94671
2021-03-06,15.63055
2021-03-07,12.96625
2021-03-08,15.27531
2021-03-09,15.27531
2021-03-10,15.45293
2021-03-11,16.69626
2021-03-12,17.40674
2021-03-13,13.49911
2021-03-14,15.45293
2021-03-15,13.85435
2021-03-16,17.9396
2021-03-17,18.47246
2021-03-18,18.47246
2021-03-19,17.22912
2021-03-20,18.65008
2021-03-21,17.0515
2021-03-22,16.51865
2021-03-23,16.69626
2021-03-24,15.98579
2021-03-25,16.16341
2021-03-26,16.87388
2021-03-27,14.20959
2021-03-28,16.16341
2021-03-29,16.34103
2021-03-30,14.38721
2021-03-31,15.98579
2021-04-01,15.09769
2021-04-02,15.09769
2021-04-03,15.09769
2021-04-04,14.56483
2021-04-05,14.92007
2021-04-06,14.92007
2021-04-07,19.7158
2021-04-08,12.61101
2021-04-09,11.72291
2021-04-10,16.69626
2021-04-11,22.55772
2021-04-12,15.27531
2021-04-13,14.74245
2021-04-14,16.34103
2021-04-15,16.16341
2021-04-16,11.36767
2021-04-17,14.56483
2021-04-18,15.80817
2021-04-19,16.34103
2021-04-20,15.80817
2021-04-21,16.87388
2021-04-22,15.09769
2021-04-23,12.07815
2021-04-24,11.36767
2021-04-25,13.14387
2021-04-26,14.20959
2021-04-27,12.25577
2021-04-28,11.90053
2021-04-29,15.27531
2021-04-30,11.36767
2021-05-01,12.78863
2021-05-02,11.36767
2021-05-03,12.07815
2021-05-04,11.36767
2021-05-05,10.12433
2021-05-06,14.20959
2021-05-07,13.85435
2021-05-08,13.49911
2021-05-09,11.36767
2021-05-10,11.72291
2021-05-11,14.74245
2021-05-12,13.49911
2021-05-13,16.16341
2021-05-14,19.89342
2021-05-15,13.67673
2021-05-16,25.9325
2021-05-17,23.80106
2021-05-18,17.40674
2021-05-19,15.27531
2021-05-20,16.51865
2021-05-21,14.38721
2021-05-22,14.74245
2021-05-23,17.22912
2021-05-24,17.40674
2021-05-25,19.7158
2021-05-26,18.11722
2021-05-27,18.47246
2021-05-28,14.20959
2021-05-29,18.29484
2021-05-30,25.57726
2021-05-31,24.33392
2021-06-01,19.18294
2021-06-02,17.76198
2021-06-03,17.22912
2021-06-04,15.80817
2021-06-05,11.19005
2021-06-06,16.16341
2021-06-07,19.53818
2021-06-08,15.63055
2021-06-09,15.63055
2021-06-10,15.63055
2021-06-11,17.22912
2021-06-12,14.74245
2021-06-13,16.69626
2021-06-14,17.58436
2021-06-15,16.34103
2021-06-16,15.98579
2021-06-17,15.63055
2021-06-18,16.16341
2021-06-19,15.63055
2021-06-20,13.32149
2021-06-21,19.89342
2021-06-22,22.73534
2021-06-23,17.58436
2021-06-24,18.11722
2021-06-25,17.58436
2021-06-26,13.14387
2021-06-27,14.03197
2021-06-28,14.92007
2021-06-29,15.63055
2021-06-30,18.8277
2021-07-01,17.76198
2021-07-02,16.16341
2021-07-03,16.16341
2021-07-04,13.85435
2021-07-05,15.45293
2021-07-06,18.47246
2021-07-07,17.58436
2021-07-08,15.45293
2021-07-09,11.54529
2021-07-10,15.98579
2021-07-11,16.51865
2021-07-12,12.43339
2021-07-13,18.65008
2021-07-14,15.98579
2021-07-15,13.67673
2021-07-16,17.0515
2021-07-17,16.87388
2021-07-18,15.63055
2021-07-19,16.16341
2021-07-20,15.27531
2021-07-21,17.40674
2021-07-22,13.14387
2021-07-23,15.63055
2021-07-24,15.80817
2021-07-25,14.74245
2021-07-26,10.30195
2021-07-27,14.03197
2021-07-28,17.0515
2021-07-29,14.56483
2021-07-30,13.67673
2021-07-31,13.67673
2021-08-01,15.27531
2021-08-02,10.65719
2021-08-03,14.20959
2021-08-04,14.74245
2021-08-05,13.85435
2021-08-06,15.09769
2021-08-07,15.63055
2021-08-08,11.36767
2021-08-09,14.74245
2021-08-10,16.87388
2021-08-11,13.85435
2021-08-12,17.0515
2021-08-13,15.63055
2021-08-14,17.58436
2021-08-15,16.51865
2021-08-16,15.27531
2021-08-17,14.56483
2021-08-18,15.80817
2021-08-19,18.29484
2021-08-20,13.85435
2021-08-21,20.42628
2021-08-22,18.11722
2021-08-23,16.87388
2021-08-24,16.69626
2021-08-25,13.32149
2021-08-26,19.7158
2021-08-27,14.92007
2021-08-28,11.54529
2021-08-29,14.56483
2021-08-30,14.20959
2021-08-31,14.56483
2021-09-01,17.76198
2021-09-02,20.42628
2021-09-03,17.40674
2021-09-04,16.16341
2021-09-05,13.14387
2021-09-06,12.43339
2021-09-07,17.40674
2021-09-08,11.36767
2021-09-09,14.56483
2021-09-10,9.59147
2021-09-11,12.07815
2021-09-12,10.47957
2021-09-13,13.67673
2021-09-14,12.61101
2021-09-15,12.96625
2021-09-16,11.54529
2021-09-17,11.54529
2021-09-18,9.59147
2021-09-19,12.61101
2021-09-20,10.65719
2021-09-21,14.56483
2021-09-22,13.49911
2021-09-23,14.56483
2021-09-24,12.61101
2021-09-25,9.59147
2021-09-26,14.20959
2021-09-27,14.20959
2021-09-28,15.80817
2021-09-29,18.11722
2021-09-30,12.43339
2021-10-01,14.56483
2021-10-02,13.67673
2021-10-03,14.74245
2021-10-04,17.0515
2021-10-05,13.49911
2021-10-06,15.63055
2021-10-07,13.32149
2021-10-08,13.67673
2021-10-09,10.12433
2021-10-10,10.83481
2021-10-11,10.83481
2021-10-12,14.74245
2021-10-13,12.43339
2021-10-14,16.34103
2021-10-15,15.27531
2021-10-16,11.01243
2021-10-17,12.25577
2021-10-18,11.72291
2021-10-19,13.32149
2021-10-20,9.41385
2021-10-21,10.65719
2021-10-22,8.52575
2021-10-23,10.47957
2021-10-24,14.74245
2021-10-25,14.56483
2021-10-26,11.36767
2021-10-27,13.14387
2021-10-28,15.27531
2021-10-29,15.27531
2021-10-30,11.36767
2021-10-31,11.90053
2021-11-01,12.25577
2021-11-02,12.25577
2021-11-03,13.67673
2021-11-04,15.09769
2021-11-05,11.19005
2021-11-06,13.49911
2021-11-07,14.03197
2021-11-08,14.74245
2021-11-09,16.69626
2021-11-10,11.90053
2021-11-11,10.30195
2021-11-12,14.20959
2021-11-13,9.76909
2021-11-14,13.85435
2021-11-15,12.07815
2021-11-16,12.07815
2021-11-17,13.32149
2021-11-18,10.47957
2021-11-19,13.32149
2021-11-20,12.07815
2021-11-21,16.34103
2021-11-22,11.19005
2021-11-23,14.92007
2021-11-24,14.03197
2021-11-25,16.34103
2021-11-26,13.32149
2021-11-27,14.74245
2021-11-28,13.85435
2021-11-29,11.01243
2021-11-30,11.54529
2021-12-01,11.54529
2021-12-02,12.07815
2021-12-03,12.78863
2021-12-04,11.36767
2021-12-05,12.07815
2021-12-06,15.09769
2021-12-07,9.94671
2021-12-08,10.30195
2021-12-09,14.74245
2021-12-10,10.83481
2021-12-11,11.01243
2021-12-12,10.30195
2021-12-13,12.61101
2021-12-14,12.25577
2021-12-15,16.34103
2021-12-16,13.14387
2021-12-17,13.85435
2021-12-18,9.23623
2021-12-19,10.47957
2021-12-20,12.07815
2021-12-21,10.65719
2021-12-22,11.36767
2021-12-23,16.16341
2021-12-24,11.19005
2021-12-25,8.70337
2021-12-26,15.09769
2021-12-27,10.83481
2021-12-28,14.56483
2021-12-29,10.83481
2021-12-30,11.01243
2021-12-31,13.67673
2022-01-01,11.54529
2022-01-02,14.38721
2022-01-03,10.47957
2022-01-04,15.80817
2022-01-05,17.22912
2022-01-06,13.85435
2022-01-07,15.63055
2022-01-08,14.74245
2022-01-09,17.9396
2022-01-10,19.53818
2022-01-11,14.03197
2022-01-12,14.20959
2022-01-13,15.45293
2022-01-14,16.51865
2022-01-15,14.74245
2022-01-16,15.63055
2022-01-17,14.03197
2022-01-18,16.69626
2022-01-19,11.36767
2022-01-20,12.43339
2022-01-21,16.16341
2022-01-22,17.58436
2022-01-23,18.47246
2022-01-24,14.03197
2022-01-25,16.51865
2022-01-26,14.74245
2022-01-27,14.03197
2022-01-28,15.09769
2022-01-29,19.36056
2022-01-30,16.87388
2022-01-31,14.20959
2022-02-01,17.76198
2022-02-02,13.85435
2022-02-03,16.16341
2022-02-04,11.19005
2022-02-05,20.24866
2022-02-06,15.98579
2022-02-07,14.38721
2022-02-08,16.16341
2022-02-09,13.67673
2022-02-10,17.76198
2022-02-11,11.19005
2022-02-12,14.56483
2022-02-13,23.2682
2022-02-14,15.45293
2022-02-15,12.78863
2022-02-16,16.87388
2022-02-17,15.63055
2022-02-18,14.38721
2022-02-19,18.47246
2022-02-20,14.56483
2022-02-21,15.45293
2022-02-22,13.49911
2022-02-23,11.36767
2022-02-24,14.56483
2022-02-25,15.45293
2022-02-26,15.80817
2022-02-27,12.96625
2022-02-28,11.90053
2022-03-01,11.54529
2022-03-02,13.49911
2022-03-03,13.67673
2022-03-04,9.59147
2022-03-05,15.80817
2022-03-06,14.20959
2022-03-07,14.56483
2022-03-08,14.03197
2022-03-09,9.59147
2022-03-10,11.90053
2022-03-11,16.16341
2022-03-12,11.90053
2022-03-13,13.14387
2022-03-14,17.9396
2022-03-15,9.05861
2022-03-16,12.25577
2022-03-17,14.56483
2022-03-18,14.74245
2022-03-19,12.43339
2022-03-20,12.25577
2022-03-21,12.78863
2022-03-22,16.87388
2022-03-23,15.45293
2022-03-24,14.38721
2022-03-25,14.74245
2022-03-26,13.49911
2022-03-27,14.20959
2022-03-28,10.47957
2022-03-29,13.14387
2022-03-30,11.54529
2022-03-31,14.20959
2022-04-01,14.56483
2022-04-02,12.78863
2022-04-03,14.74245
2022-04-04,12.61101
2022-04-05,12.96625
2022-04-06,16.51865
2022-04-07,12.25577
2022-04-08,15.09769
2022-04-09,10.12433
2022-04-10,14.38721
2022-04-11,12.43339
2022-04-12,14.92007
2022-04-13,12.78863
2022-04-14,13.67673
2022-04-15,12.43339
2022-04-16,9.23623
2022-04-17,12.25577
2022-04-18,9.59147
2022-04-19,15.09769
2022-04-20,11.19005
2022-04-21,10.65719
2022-04-22,12.25577
2022-04-23,9.59147
2022-04-24,11.72291
2022-04-25,10.83481
2022-04-26,15.27531
2022-04-27,8.88099
2022-04-28,10.47957
2022-04-29,10.12433
2022-04-30,8.88099
2022-05-01,11.72291
2022-05-02,13.67673
2022-05-03,12.07815
2022-05-04,8.17051
2022-05-05,8.88099
2022-05-06,12.25577
2022-05-07,9.05861
2022-05-08,9.05861
2022-05-09,12.07815
2022-05-10,12.43339
2022-05-11,12.61101
2022-05-12,17.0515
2022-05-13,13.85435
2022-05-14,11.90053
2022-05-15,14.74245
2022-05-16,14.38721
2022-05-17,11.90053
2022-05-18,16.51865
2022-05-19,12.96625
2022-05-20,14.56483
2022-05-21,10.12433
2022-05-22,10.12433
2022-05-23,10.83481
2022-05-24,11.01243
2022-05-25,12.25577
2022-05-26,13.49911
2022-05-27,11.01243
2022-05-28,9.41385
2022-05-29,11.01243
2022-05-30,13.85435
2022-05-31,14.74245
2022-06-01,12.96625
2022-06-02,13.85435
2022-06-03,12.61101
2022-06-04,8.88099
2022-06-05,12.43339
2022-06-06,12.07815
2022-06-07,18.65008
2022-06-08,12.96625
2022-06-09,10.83481
2022-06-10,10.83481
2022-06-11,11.19005
2022-06-12,14.38721
2022-06-13,11.54529
2022-06-14,17.22912
2022-06-15,14.74245
2022-06-16,9.23623
2022-06-17,13.14387
2022-06-18,9.94671
2022-06-19,16.51865
2022-06-20,14.20959
2022-06-21,18.11722
2022-06-22,11.19005
2022-06-23,13.49911
2022-06-24,14.74245
2022-06-25,12.96625
2022-06-26,12.43339
2022-06-27,13.85435
2022-06-28,17.22912
2022-06-29,9.94671
2022-06-30,12.96625
2022-07-01,12.61101
2022-07-02,11.72291
2022-07-03,11.54529
2022-07-04,9.94671
2022-07-05,12.61101
2022-07-06,12.43339
2022-07-07,12.96625
2022-07-08,10.47957
2022-07-09,9.76909
2022-07-10,11.36767
2022-07-11,12.96625
2022-07-12,15.27531
2022-07-13,18.11722
2022-07-14,13.49911
2022-07-15,10.65719
2022-07-16,14.74245
2022-07-17,10.47957
2022-07-18,14.56483
2022-07-19,11.01243
2022-07-20,10.12433
2022-07-21,10.47957
2022-07-22,9.94671
2022-07-23,14.74245
2022-07-24,13.85435
2022-07-25,11.19005
2022-07-26,14.56483
2022-07-27,14.20959
2022-07-28,9.94671
2022-07-29,11.36767
2022-07-30,12.78863
2022-07-31,9.94671
2022-08-01,13.85435
2022-08-02,12.61101
2022-08-03,12.96625
2022-08-04,12.61101
2022-08-05,11.01243
2022-08-06,13.49911
2022-08-07,13.67673
2022-08-08,11.72291
2022-08-09,10.83481
2022-08-10,15.63055
2022-08-11,11.90053
2022-08-12,12.96625
2022-08-13,13.49911
2022-08-14,12.25577
2022-08-15,13.85435
2022-08-16,16.34103
2022-08-17,12.96625
2022-08-18,14.74245
2022-08-19,12.43339
2022-08-20,18.29484
2022-08-21,12.61101
2022-08-22,12.96625
2022-08-23,13.67673
2022-08-24,11.90053
2022-08-25,15.80817
2022-08-26,12.25577
2022-08-27,13.32149
2022-08-28,11.90053
2022-08-29,13.32149
2022-08-30,16.51865
2022-08-31,16.16341
2022-09-01,11.72291
2022-09-02,14.56483
2022-09-03,8.52575
2022-09-04,10.65719
2022-09-05,17.58436
2022-09-06,13.67673
2022-09-07,10.83481
2022-09-08,12.25577
2022-09-09,10.47957
2022-09-10,8.52575
2022-09-11,13.85435
2022-09-12,13.32149
2022-09-13,14.56483
2022-09-14,14.74245
2022-09-15,12.25577
2022-09-16,13.85435
2022-09-17,11.19005
2022-09-18,12.07815
2022-09-19,13.85435
2022-09-20,15.09769
2022-09-21,14.38721
2022-09-22,11.19005
2022-09-23,12.43339
2022-09-24,7.63765
2022-09-25,10.47957
2022-09-26,11.54529
2022-09-27,10.65719
2022-09-28,9.94671
2022-09-29,12.61101
2022-09-30,10.47957
2022-10-01,11.01243
2022-10-02,15.45293
2022-10-03,12.78863
2022-10-04,13.32149
2022-10-05,12.43339
2022-10-06,9.94671
2022-10-07,11.19005
2022-10-08,11.01243
2022-10-09,11.36767
2022-10-10,13.32149
2022-10-11,13.14387
2022-10-12,9.23623
2022-10-13,10.47957
2022-10-14,11.36767
2022-10-15,11.54529
2022-10-16,12.25577
2022-10-17,11.01243
2022-10-18,8.88099
2022-10-19,12.78863
2022-10-20,11.54529
2022-10-21,12.43339
2022-10-22,10.83481
2022-10-23,9.94671
2022-10-24,14.74245
2022-10-25,11.72291
2022-10-26,14.92007
2022-10-27,10.30195
2022-10-28,8.34813
2022-10-29,12.43339
2022-10-30,11.01243
2022-10-31,12.61101
2022-11-01,12.07815
2022-11-02,11.36767
2022-11-03,14.03197
2022-11-04,10.30195
2022-11-05,7.81527
2022-11-06,10.47957
2022-11-07,17.9396
2022-11-08,13.32149
2022-11-09,13.49911
2022-11-10,16.16341
2022-11-11,12.96625
2022-11-12,14.38721
2022-11-13,10.83481
2022-11-14,14.56483
2022-11-15,15.63055
2022-11-16,13.67673
2022-11-17,12.43339
2022-11-18,12.07815
2022-11-19,11.36767
2022-11-20,16.16341
2022-11-21,16.34103
2022-11-22,12.43339
2022-11-23,15.09769
2022-11-24,10.83481
2022-11-25,78.68561
2022-11-26,100.0
2022-11-27,43.87211
2022-11-28,55.95026
2022-11-29,43.87211
2022-11-30,38.18827
2022-12-01,25.22202
2022-12-02,20.95914
2022-12-03,16.34103
2022-12-04,23.2682
2022-12-05,17.9396
2022-12-06,16.69626
2022-12-07,14.03197
2022-12-08,17.76198
2022-12-09,13.85435
2022-12-10,15.80817
2022-12-11,15.09769
2022-12-12,16.87388
2022-12-13,13.14387
2022-12-14,15.27531
2022-12-15,14.20959
2022-12-16,17.40674
2022-12-17,11.01243
2022-12-18,16.51865
2022-12-19,13.49911
2022-12-20,15.27531
2022-12-21,12.61101
2022-12-22,12.96625
2022-12-23,8.88099
2022-12-24,12.61101
2022-12-25,11.36767
2022-12-26,12.78863
2022-12-27,12.96625
2022-12-28,15.63055
2022-12-29,13.85435
2022-12-30,10.30195
2022-12-31,12.25577
2023-01-01,15.45293
2023-01-02,13.67673
2023-01-03,11.72291
2023-01-04,15.09769
2023-01-05,13.85435
2023-01-06,9.41385
2023-01-07,12.07815
2023-01-08,16.87388
2023-01-09,13.85435
2023-01-10,12.25577
2023-01-11,13.14387
2023-01-12,12.78863
2023-01-13,10.65719
2023-01-14,14.92007
2023-01-15,13.67673
2023-01-16,11.19005
2023-01-17,14.74245
2023-01-18,10.83481
2023-01-19,11.90053
2023-01-20,13.85435
2023-01-21,9.59147
2023-01-22,14.03197
2023-01-23,11.36767
2023-01-24,17.0515
2023-01-25,13.49911
2023-01-26,8.88099
2023-01-27,14.03197
2023-01-28,13.67673
2023-01-29,17.9396
2023-01-30,13.14387
2023-01-31,12.43339
2023-02-01,11.01243
2023-02-02,13.49911
2023-02-03,11.90053
2023-02-04,13.85435
2023-02-05,11.72291
2023-02-06,9.23623
2023-02-07,16.34103
2023-02-08,9.76909
2023-02-09,11.19005
2023-02-10,15.45293
2023-02-11,13.49911
2023-02-12,13.85435
2023-02-13,14.92007
2023-02-14,10.47957
2023-02-15,12.07815
2023-02-16,12.07815
2023-02-17,15.98579
2023-02-18,12.07815
2023-02-19,12.96625
2023-02-20,11.90053
2023-02-21,13.49911
2023-02-22,12.43339
2023-02-23,12.61101
2023-02-24,9.76909
2023-02-25,14.92007
2023-02-26,17.40674
2023-02-27,12.43339
2023-02-28,14.92007
2023-03-01,14.38721
2023-03-02,11.54529
2023-03-03,11.72291
2023-03-04,11.90053
2023-03-05,13.85435
2023-03-06,12.61101
2023-03-07,10.30195
2023-03-08,11.36767
2023-03-09,11.01243
2023-03-10,10.47957
2023-03-11,12.96625
2023-03-12,15.45293
2023-03-13,11.36767
2023-03-14,8.34813
2023-03-15,14.38721
2023-03-16,12.78863
2023-03-17,11.90053
2023-03-18,14.03197
2023-03-19,14.92007
2023-03-20,15.45293
2023-03-21,11.90053
2023-03-22,11.01243
2023-03-23,11.90053
2023-03-24,12.07815
2023-03-25,14.74245
2023-03-26,12.07815
2023-03-27,18.47246
2023-03-28,12.07815
2023-03-29,14.38721
2023-03-30,13.67673
2023-03-31,10.83481
2023-04-01,11.01243
2023-04-02,11.90053
2023-04-03,11.54529
2023-04-04,17.58436
2023-04-05,15.63055
2023-04-06,16.34103
2023-04-07,14.38721
2023-04-08,10.12433
2023-04-09,11.54529
2023-04-10,12.43339
2023-04-11,10.65719
2023-04-12,15.63055
2023-04-13,14.20959
2023-04-14,13.67673
2023-04-15,16.51865
2023-04-16,11.72291
2023-04-17,15.09769
2023-04-18,12.07815
2023-04-19,10.12433
2023-04-20,9.94671
2023-04-21,11.72291
2023-04-22,11.54529
2023-04-23,16.34103
2023-04-24,11.01243
2023-04-25,13.85435
2023-04-26,12.43339
2023-04-27,9.41385
2023-04-28,10.47957
2023-04-29,11.54529
2023-04-30,9.59147
2023-05-01,12.78863
2023-05-02,11.36767
2023-05-03,11.72291
2023-05-04,12.43339
2023-05-05,11.01243
2023-05-06,15.27531
2023-05-07,13.85435
2023-05-08,11.01243
2023-05-09,11.72291
2023-05-10,12.43339
2023-05-11,14.03197
2023-05-12,14.03197
2023-05-13,9.76909
2023-05-14,13.85435
2023-05-15,10.30195
2023-05-16,15.09769
2023-05-17,13.14387
2023-05-18,14.20959
2023-05-19,11.90053
2023-05-20,9.05861
2023-05-21,12.43339
2023-05-22,11.36767
2023-05-23,12.61101
2023-05-24,15.45293
2023-05-25,9.41385
2023-05-26,12.78863
2023-05-27,9.41385
2023-05-28,10.65719
