date,분양권양도소득세
2024-01-14,1.81008
2024-01-15,3.1454
2024-01-16,2.43323
2024-01-17,2.10682
2024-01-18,1.8991
2024-01-19,2.0178
2024-01-20,1.36498
2024-01-21,1.0089
2024-01-22,1.83976
2024-01-23,2.37388
2024-01-24,2.4629
2024-01-25,1.83976
2024-01-26,1.86943
2024-01-27,1.5727
2024-01-28,1.63204
2024-01-29,1.95845
2024-01-30,2.19584
2024-01-31,2.31454
2024-02-01,1.98813
2024-02-02,1.83976
2024-02-03,1.24629
2024-02-04,1.48367
2024-02-05,1.60237
2024-02-06,1.75074
2024-02-07,2.10682
2024-02-08,1.86943
2024-02-09,0.77151
2024-02-10,0.68249
2024-02-11,1.0089
2024-02-12,1.06824
2024-02-13,1.75074
2024-02-14,2.10682
2024-02-15,2.04747
2024-02-16,1.42433
2024-02-17,0.80118
2024-02-18,0.94955
2024-02-19,2.13649
2024-02-20,2.78931
2024-02-21,3.5905
2024-02-22,2.5816
2024-02-23,2.10682
2024-02-24,1.5727
2024-02-25,1.60237
2024-02-26,6.97329
2024-02-27,3.79821
2024-02-28,2.34421
2024-02-29,1.86943
2024-03-01,1.39465
2024-03-02,1.48367
2024-03-03,1.39465
2024-03-04,2.22551
2024-03-05,1.92878
2024-03-06,2.55192
2024-03-07,2.52225
2024-03-08,1.81008
2024-03-09,1.42433
2024-03-10,0.91988
2024-03-11,2.0178
2024-03-12,1.78041
2024-03-13,1.98813
2024-03-14,2.04747
2024-03-15,0.8902
2024-03-16,0.94955
2024-03-17,1.42433
2024-03-18,1.8991
2024-03-19,1.8991
2024-03-20,1.03857
