date,광고마케터
2020-09-01,52.63157
2020-09-02,63.15789
2020-09-03,57.01754
2020-09-04,66.66666
2020-09-05,28.94736
2020-09-06,44.73684
2020-09-07,64.03508
2020-09-08,45.61403
2020-09-09,54.38596
2020-09-10,42.10526
2020-09-11,39.47368
2020-09-12,23.68421
2020-09-13,35.08771
2020-09-14,64.03508
2020-09-15,47.36842
2020-09-16,68.42105
2020-09-17,48.24561
2020-09-18,36.8421
2020-09-19,28.07017
2020-09-20,37.71929
2020-09-21,44.73684
2020-09-22,56.14035
2020-09-23,49.1228
2020-09-24,63.15789
2020-09-25,34.21052
2020-09-26,28.07017
2020-09-27,35.96491
2020-09-28,77.19298
2020-09-29,35.08771
2020-09-30,15.78947
2020-10-01,7.89473
2020-10-02,13.15789
2020-10-03,11.4035
2020-10-04,26.31578
2020-10-05,54.38596
2020-10-06,40.35087
2020-10-07,51.75438
2020-10-08,29.82456
2020-10-09,14.91228
2020-10-10,13.15789
2020-10-11,22.80701
2020-10-12,33.33333
2020-10-13,39.47368
2020-10-14,32.45614
2020-10-15,34.21052
2020-10-16,23.68421
2020-10-17,22.80701
2020-10-18,23.68421
2020-10-19,19.29824
2020-10-20,38.59649
2020-10-21,25.43859
2020-10-22,28.94736
2020-10-23,28.07017
2020-10-24,14.03508
2020-10-25,28.07017
2020-10-26,33.33333
2020-10-27,40.35087
2020-10-28,47.36842
2020-10-29,39.47368
2020-10-30,35.08771
2020-10-31,22.80701
2020-11-01,35.96491
2020-11-02,34.21052
2020-11-03,36.8421
2020-11-04,50.87719
2020-11-05,55.26315
2020-11-06,46.49122
2020-11-07,27.19298
2020-11-08,37.71929
2020-11-09,48.24561
2020-11-10,48.24561
2020-11-11,57.01754
2020-11-12,40.35087
2020-11-13,57.89473
2020-11-14,32.45614
2020-11-15,35.08771
2020-11-16,39.47368
2020-11-17,34.21052
2020-11-18,36.8421
2020-11-19,27.19298
2020-11-20,45.61403
2020-11-21,16.66666
2020-11-22,19.29824
2020-11-23,24.5614
2020-11-24,29.82456
2020-11-25,27.19298
2020-11-26,35.08771
2020-11-27,38.59649
2020-11-28,14.03508
2020-11-29,19.29824
2020-11-30,18.42105
2020-12-01,23.68421
2020-12-02,23.68421
2020-12-03,20.17543
2020-12-04,19.29824
2020-12-05,20.17543
2020-12-06,30.70175
2020-12-07,26.31578
2020-12-08,30.70175
2020-12-09,48.24561
2020-12-10,29.82456
2020-12-11,28.94736
2020-12-12,15.78947
2020-12-13,23.68421
2020-12-14,37.71929
2020-12-15,26.31578
2020-12-16,30.70175
2020-12-17,21.05263
2020-12-18,24.5614
2020-12-19,16.66666
2020-12-20,24.5614
2020-12-21,48.24561
2020-12-22,43.85964
2020-12-23,41.22807
2020-12-24,31.57894
2020-12-25,7.89473
2020-12-26,17.54385
2020-12-27,41.22807
2020-12-28,71.05263
2020-12-29,50.0
2020-12-30,53.50877
2020-12-31,41.22807
2021-01-01,14.91228
2021-01-02,20.17543
2021-01-03,17.54385
2021-01-04,48.24561
2021-01-05,29.82456
2021-01-06,29.82456
2021-01-07,27.19298
2021-01-08,28.07017
2021-01-09,9.64912
2021-01-10,17.54385
2021-01-11,26.31578
2021-01-12,21.92982
2021-01-13,29.82456
2021-01-14,26.31578
2021-01-15,21.92982
2021-01-16,10.52631
2021-01-17,14.91228
2021-01-18,18.42105
2021-01-19,13.15789
2021-01-20,14.91228
2021-01-21,33.33333
2021-01-22,18.42105
2021-01-23,9.64912
2021-01-24,12.2807
2021-01-25,15.78947
2021-01-26,22.80701
2021-01-27,9.64912
2021-01-28,12.2807
2021-01-29,16.66666
2021-01-30,9.64912
2021-01-31,14.91228
2021-02-01,21.92982
2021-02-02,19.29824
2021-02-03,17.54385
2021-02-04,16.66666
2021-02-05,7.89473
2021-02-06,9.64912
2021-02-07,7.89473
2021-02-08,7.89473
2021-02-09,12.2807
2021-02-11,4.38596
2021-02-14,8.77192
2021-02-15,5.26315
2021-02-16,5.26315
2021-02-17,12.2807
2021-02-18,4.38596
2021-02-19,5.26315
2021-02-22,12.2807
2021-02-24,10.52631
2021-02-25,8.77192
2021-02-26,7.01754
2021-02-27,5.26315
2021-02-28,4.38596
2021-03-01,7.89473
2021-03-02,50.87719
2021-03-03,29.82456
2021-03-04,28.07017
2021-03-05,19.29824
2021-03-06,13.15789
2021-03-07,22.80701
2021-03-08,34.21052
2021-03-09,44.73684
2021-03-10,50.87719
2021-03-11,49.1228
2021-03-12,36.8421
2021-03-13,21.92982
2021-03-14,29.82456
2021-03-15,34.21052
2021-03-16,58.77192
2021-03-17,42.10526
2021-03-18,35.96491
2021-03-19,24.5614
2021-03-20,21.05263
2021-03-21,29.82456
2021-03-22,39.47368
2021-03-23,57.89473
2021-03-24,49.1228
2021-03-25,36.8421
2021-03-26,42.98245
2021-03-27,15.78947
2021-03-28,18.42105
2021-03-29,29.82456
2021-03-30,44.73684
2021-03-31,42.10526
2021-04-01,35.08771
2021-04-02,37.71929
2021-04-03,19.29824
2021-04-04,36.8421
2021-04-05,58.77192
2021-04-06,42.10526
2021-04-07,40.35087
2021-04-08,44.73684
2021-04-09,28.94736
2021-04-10,12.2807
2021-04-11,23.68421
2021-04-12,24.5614
2021-04-13,32.45614
2021-04-14,34.21052
2021-04-15,35.08771
2021-04-16,36.8421
2021-04-17,9.64912
2021-04-18,17.54385
2021-04-19,15.78947
2021-04-20,19.29824
2021-04-21,16.66666
2021-04-22,10.52631
2021-04-23,9.64912
2021-04-24,4.38596
2021-04-25,4.38596
2021-04-26,5.26315
2021-04-27,4.38596
2021-04-28,6.14035
2021-04-29,21.05263
2021-04-30,14.91228
2021-05-01,6.14035
2021-05-02,7.89473
2021-05-03,24.5614
2021-05-04,24.5614
2021-05-05,25.43859
2021-05-06,45.61403
2021-05-07,41.22807
2021-05-08,21.05263
2021-05-09,31.57894
2021-05-10,48.24561
2021-05-11,50.0
2021-05-12,68.42105
2021-05-13,64.03508
2021-05-14,29.82456
2021-05-15,16.66666
2021-05-16,31.57894
2021-05-17,47.36842
2021-05-18,28.94736
2021-05-19,24.5614
2021-05-20,41.22807
2021-05-21,57.01754
2021-05-22,13.15789
2021-05-23,36.8421
2021-05-24,60.52631
2021-05-25,51.75438
2021-05-26,56.14035
2021-05-27,62.2807
2021-05-28,60.52631
2021-05-29,25.43859
2021-05-30,33.33333
2021-05-31,49.1228
2021-06-01,42.98245
2021-06-02,41.22807
2021-06-03,57.01754
2021-06-04,66.66666
2021-06-05,23.68421
2021-06-06,41.22807
2021-06-07,41.22807
2021-06-08,50.0
2021-06-09,45.61403
2021-06-10,43.85964
2021-06-11,34.21052
2021-06-12,11.4035
2021-06-13,34.21052
2021-06-14,41.22807
2021-06-15,45.61403
2021-06-16,55.26315
2021-06-17,25.43859
2021-06-18,23.68421
2021-06-19,15.78947
2021-06-20,14.91228
2021-06-21,23.68421
2021-06-22,21.92982
2021-06-23,22.80701
2021-06-24,23.68421
2021-06-25,16.66666
2021-06-26,7.01754
2021-06-28,16.66666
2021-06-29,11.4035
2021-06-30,9.64912
2021-07-01,16.66666
2021-07-02,8.77192
2021-07-03,6.14035
2021-07-04,9.64912
2021-07-05,28.07017
2021-07-06,43.85964
2021-07-07,44.73684
2021-07-08,48.24561
2021-07-09,50.87719
2021-07-10,25.43859
2021-07-11,39.47368
2021-07-12,78.07017
2021-07-13,65.78947
2021-07-14,57.89473
2021-07-15,58.77192
2021-07-16,39.47368
2021-07-17,7.89473
2021-07-18,15.78947
2021-07-19,14.91228
2021-07-20,21.05263
2021-07-21,7.89473
2021-07-23,20.17543
2021-07-24,6.14035
2021-07-25,14.03508
2021-07-26,16.66666
2021-07-27,12.2807
2021-07-28,7.01754
2021-07-29,12.2807
2021-07-30,7.89473
2021-07-31,17.54385
2021-08-01,8.77192
2021-08-02,14.91228
2021-08-03,22.80701
2021-08-04,21.92982
2021-08-05,12.2807
2021-08-06,18.42105
2021-08-08,19.29824
2021-08-09,7.89473
2021-08-10,17.54385
2021-08-11,10.52631
2021-08-12,15.78947
2021-08-13,18.42105
2021-08-14,5.26315
2021-08-15,4.38596
2021-08-16,14.91228
2021-08-17,21.92982
2021-08-18,19.29824
2021-08-19,16.66666
2021-08-20,28.07017
2021-08-21,7.01754
2021-08-22,17.54385
2021-08-23,42.98245
2021-08-24,26.31578
2021-08-25,42.98245
2021-08-26,40.35087
2021-08-27,45.61403
2021-08-28,19.29824
2021-08-29,28.94736
2021-08-30,35.96491
2021-08-31,32.45614
2021-09-01,35.08771
2021-09-02,35.96491
2021-09-03,49.1228
2021-09-04,17.54385
2021-09-05,27.19298
2021-09-06,57.01754
2021-09-07,29.82456
2021-09-08,31.57894
2021-09-09,45.61403
2021-09-10,33.33333
2021-09-11,23.68421
2021-09-12,12.2807
2021-09-13,43.85964
2021-09-14,25.43859
2021-09-15,33.33333
2021-09-16,33.33333
2021-09-17,23.68421
2021-09-19,4.38596
2021-09-20,5.26315
2021-09-21,7.89473
2021-09-22,24.5614
2021-09-23,19.29824
2021-09-24,20.17543
2021-09-26,14.03508
2021-09-27,28.94736
2021-09-28,18.42105
2021-09-29,29.82456
2021-09-30,18.42105
2021-10-01,16.66666
2021-10-02,7.01754
2021-10-03,14.91228
2021-10-04,15.78947
2021-10-05,35.08771
2021-10-06,17.54385
2021-10-07,16.66666
2021-10-08,5.26315
2021-10-09,7.01754
2021-10-10,13.15789
2021-10-11,15.78947
2021-10-12,17.54385
2021-10-13,27.19298
2021-10-14,21.05263
2021-10-15,15.78947
2021-10-17,17.54385
2021-10-18,23.68421
2021-10-19,23.68421
2021-10-20,24.5614
2021-10-21,33.33333
2021-10-22,35.08771
2021-10-23,18.42105
2021-10-24,21.92982
2021-10-25,35.08771
2021-10-26,31.57894
2021-10-27,30.70175
2021-10-28,40.35087
2021-10-29,14.91228
2021-10-30,15.78947
2021-10-31,20.17543
2021-11-01,34.21052
2021-11-02,24.5614
2021-11-03,27.19298
2021-11-04,35.08771
2021-11-05,27.19298
2021-11-06,10.52631
2021-11-07,14.03508
2021-11-08,22.80701
2021-11-09,18.42105
2021-11-10,21.05263
2021-11-11,14.91228
2021-11-12,21.05263
2021-11-13,6.14035
2021-11-14,16.66666
2021-11-15,17.54385
2021-11-16,22.80701
2021-11-17,20.17543
2021-11-18,15.78947
2021-11-19,28.94736
2021-11-20,11.4035
2021-11-21,28.07017
2021-11-22,31.57894
2021-11-23,18.42105
2021-11-24,21.05263
2021-11-25,29.82456
2021-11-26,17.54385
2021-11-27,7.01754
2021-11-28,21.05263
2021-11-29,28.94736
2021-11-30,28.94736
2021-12-01,23.68421
2021-12-02,28.07017
2021-12-03,16.66666
2021-12-04,18.42105
2021-12-05,10.52631
2021-12-06,18.42105
2021-12-07,6.14035
2021-12-08,25.43859
2021-12-09,16.66666
2021-12-10,14.91228
2021-12-11,5.26315
2021-12-12,9.64912
2021-12-13,17.54385
2021-12-14,14.03508
2021-12-15,19.29824
2021-12-16,27.19298
2021-12-17,32.45614
2021-12-18,9.64912
2021-12-19,24.5614
2021-12-20,27.19298
2021-12-21,45.61403
2021-12-22,30.70175
2021-12-23,19.29824
2021-12-24,15.78947
2021-12-25,4.38596
2021-12-26,14.03508
2021-12-27,21.05263
2021-12-28,22.80701
2021-12-29,21.92982
2021-12-30,25.43859
2021-12-31,14.91228
2022-01-02,16.66666
2022-01-03,34.21052
2022-01-04,21.05263
2022-01-05,23.68421
2022-01-06,9.64912
2022-01-07,14.91228
2022-01-08,17.54385
2022-01-09,7.89473
2022-01-10,21.05263
2022-01-11,17.54385
2022-01-12,16.66666
2022-01-13,8.77192
2022-01-14,11.4035
2022-01-15,11.4035
2022-01-16,5.26315
2022-01-17,12.2807
2022-01-19,7.01754
2022-01-20,9.64912
2022-01-21,4.38596
2022-01-23,12.2807
2022-01-24,4.38596
2022-01-25,4.38596
2022-01-26,9.64912
2022-01-27,8.77192
2022-02-03,8.77192
2022-02-04,4.38596
2022-02-06,14.03508
2022-02-07,19.29824
2022-02-08,10.52631
2022-02-09,18.42105
2022-02-10,13.15789
2022-02-11,5.26315
2022-02-13,4.38596
2022-02-14,9.64912
2022-02-16,5.26315
2022-02-17,10.52631
2022-02-18,8.77192
2022-02-19,5.26315
2022-02-20,5.26315
2022-02-21,4.38596
2022-02-22,9.64912
2022-02-23,7.01754
2022-02-24,11.4035
2022-02-25,8.77192
2022-02-26,6.14035
2022-02-27,4.38596
2022-02-28,5.26315
2022-03-01,8.77192
2022-03-02,30.70175
2022-03-03,26.31578
2022-03-04,24.5614
2022-03-05,7.01754
2022-03-06,13.15789
2022-03-07,33.33333
2022-03-08,28.07017
2022-03-09,11.4035
2022-03-10,30.70175
2022-03-11,16.66666
2022-03-12,14.91228
2022-03-13,21.05263
2022-03-14,48.24561
2022-03-15,56.14035
2022-03-16,50.0
2022-03-17,43.85964
2022-03-18,41.22807
2022-03-19,11.4035
2022-03-20,31.57894
2022-03-21,38.59649
2022-03-22,42.98245
2022-03-23,51.75438
2022-03-24,26.31578
2022-03-25,32.45614
2022-03-26,21.92982
2022-03-27,35.08771
2022-03-28,50.87719
2022-03-29,38.59649
2022-03-30,36.8421
2022-03-31,37.71929
2022-04-01,28.07017
2022-04-02,9.64912
2022-04-03,23.68421
2022-04-04,41.22807
2022-04-05,42.98245
2022-04-06,34.21052
2022-04-07,34.21052
2022-04-08,47.36842
2022-04-10,10.52631
2022-04-11,42.10526
2022-04-12,25.43859
2022-04-13,40.35087
2022-04-14,40.35087
2022-04-15,29.82456
2022-04-16,15.78947
2022-04-17,6.14035
2022-04-18,35.96491
2022-04-19,21.05263
2022-04-20,27.19298
2022-04-21,31.57894
2022-04-22,15.78947
2022-04-23,14.03508
2022-04-24,24.5614
2022-04-25,19.29824
2022-04-26,7.01754
2022-04-27,14.03508
2022-04-28,11.4035
2022-04-29,13.15789
2022-04-30,7.01754
2022-05-01,18.42105
2022-05-02,33.33333
2022-05-03,45.61403
2022-05-04,37.71929
2022-05-05,7.01754
2022-05-06,19.29824
2022-05-08,14.91228
2022-05-09,28.94736
2022-05-10,35.08771
2022-05-11,28.07017
2022-05-12,34.21052
2022-05-13,28.94736
2022-05-14,8.77192
2022-05-15,33.33333
2022-05-16,38.59649
2022-05-17,52.63157
2022-05-18,29.82456
2022-05-19,47.36842
2022-05-20,42.10526
2022-05-21,14.91228
2022-05-22,22.80701
2022-05-23,37.71929
2022-05-24,40.35087
2022-05-25,30.70175
2022-05-26,35.08771
2022-05-27,28.94736
2022-05-28,6.14035
2022-05-29,27.19298
2022-05-30,40.35087
2022-05-31,26.31578
2022-06-01,12.2807
2022-06-02,24.5614
2022-06-03,24.5614
2022-06-04,6.14035
2022-06-05,8.77192
2022-06-06,21.05263
2022-06-07,24.5614
2022-06-08,33.33333
2022-06-09,26.31578
2022-06-10,29.82456
2022-06-11,12.2807
2022-06-12,14.03508
2022-06-13,19.29824
2022-06-14,11.4035
2022-06-15,24.5614
2022-06-16,24.5614
2022-06-17,29.82456
2022-06-18,6.14035
2022-06-19,5.26315
2022-06-20,23.68421
2022-06-21,18.42105
2022-06-22,21.05263
2022-06-23,12.2807
2022-06-24,13.15789
2022-06-25,8.77192
2022-06-26,4.38596
2022-06-28,9.64912
2022-06-29,7.01754
2022-07-01,14.03508
2022-07-03,7.01754
2022-07-04,26.31578
2022-07-05,27.19298
2022-07-06,25.43859
2022-07-07,36.8421
2022-07-08,30.70175
2022-07-09,12.2807
2022-07-10,23.68421
2022-07-11,33.33333
2022-07-12,50.0
2022-07-13,38.59649
2022-07-14,50.0
2022-07-15,43.85964
2022-07-16,7.01754
2022-07-17,34.21052
2022-07-18,46.49122
2022-07-19,14.03508
2022-07-20,25.43859
2022-07-21,11.4035
2022-07-22,12.2807
2022-07-23,11.4035
2022-07-24,7.01754
2022-07-25,20.17543
2022-07-26,15.78947
2022-07-27,6.14035
2022-07-28,9.64912
2022-07-29,5.26315
2022-07-30,5.26315
2022-08-01,18.42105
2022-08-02,12.2807
2022-08-03,7.89473
2022-08-04,7.89473
2022-08-05,14.91228
2022-08-08,4.38596
2022-08-09,7.01754
2022-08-10,12.2807
2022-08-11,17.54385
2022-08-12,5.26315
2022-08-13,5.26315
2022-08-14,7.01754
2022-08-15,6.14035
2022-08-16,12.2807
2022-08-17,14.91228
2022-08-18,21.92982
2022-08-19,28.07017
2022-08-20,11.4035
2022-08-21,13.15789
2022-08-22,20.17543
2022-08-23,17.54385
2022-08-24,28.94736
2022-08-25,14.91228
2022-08-26,23.68421
2022-08-27,14.03508
2022-08-28,18.42105
2022-08-29,26.31578
2022-08-30,19.29824
2022-08-31,15.78947
2022-09-01,21.05263
2022-09-02,22.80701
2022-09-03,11.4035
2022-09-04,16.66666
2022-09-05,23.68421
2022-09-06,26.31578
2022-09-07,42.98245
2022-09-08,23.68421
2022-09-09,9.64912
2022-09-10,13.15789
2022-09-11,10.52631
2022-09-12,13.15789
2022-09-13,21.92982
2022-09-14,23.68421
2022-09-15,31.57894
2022-09-16,30.70175
2022-09-17,6.14035
2022-09-18,19.29824
2022-09-19,28.07017
2022-09-20,22.80701
2022-09-21,16.66666
2022-09-22,26.31578
2022-09-23,18.42105
2022-09-24,8.77192
2022-09-25,8.77192
2022-09-26,17.54385
2022-09-27,16.66666
2022-09-28,31.57894
2022-09-29,28.94736
2022-09-30,28.07017
2022-10-01,6.14035
2022-10-02,10.52631
2022-10-03,14.03508
2022-10-04,12.2807
2022-10-05,27.19298
2022-10-06,25.43859
2022-10-07,11.4035
2022-10-10,11.4035
2022-10-11,28.07017
2022-10-12,23.68421
2022-10-13,25.43859
2022-10-14,28.94736
2022-10-15,8.77192
2022-10-16,11.4035
2022-10-17,16.66666
2022-10-18,17.54385
2022-10-19,20.17543
2022-10-20,30.70175
2022-10-21,17.54385
2022-10-22,5.26315
2022-10-23,14.91228
2022-10-24,21.92982
2022-10-25,23.68421
2022-10-26,18.42105
2022-10-27,21.05263
2022-10-28,18.42105
2022-10-29,9.64912
2022-10-30,14.03508
2022-10-31,35.96491
2022-11-01,28.94736
2022-11-02,26.31578
2022-11-03,17.54385
2022-11-04,23.68421
2022-11-06,14.91228
2022-11-07,38.59649
2022-11-08,28.07017
2022-11-09,30.70175
2022-11-10,30.70175
2022-11-11,14.91228
2022-11-12,6.14035
2022-11-13,10.52631
2022-11-14,32.45614
2022-11-15,17.54385
2022-11-16,25.43859
2022-11-17,18.42105
2022-11-18,29.82456
2022-11-19,12.2807
2022-11-20,19.29824
2022-11-21,21.05263
2022-11-22,28.94736
2022-11-23,21.05263
2022-11-24,15.78947
2022-11-25,22.80701
2022-11-26,15.78947
2022-11-27,10.52631
2022-11-28,17.54385
2022-11-29,30.70175
2022-11-30,20.17543
2022-12-01,29.82456
2022-12-02,22.80701
2022-12-03,7.89473
2022-12-04,14.91228
2022-12-05,32.45614
2022-12-06,23.68421
2022-12-07,31.57894
2022-12-08,16.66666
2022-12-09,9.64912
2022-12-10,6.14035
2022-12-11,4.38596
2022-12-12,12.2807
2022-12-13,11.4035
2022-12-14,22.80701
2022-12-15,7.89473
2022-12-16,7.89473
2022-12-17,9.64912
2022-12-18,10.52631
2022-12-19,30.70175
2022-12-20,26.31578
2022-12-21,33.33333
2022-12-22,19.29824
2022-12-23,16.66666
2022-12-24,7.89473
2022-12-25,7.89473
2022-12-26,23.68421
2022-12-27,17.54385
2022-12-28,27.19298
2022-12-29,14.03508
2022-12-30,7.01754
2022-12-31,5.26315
2023-01-01,14.03508
2023-01-02,20.17543
2023-01-03,16.66666
2023-01-04,14.91228
2023-01-05,12.2807
2023-01-06,18.42105
2023-01-07,7.01754
2023-01-08,14.03508
2023-01-09,10.52631
2023-01-10,18.42105
2023-01-11,18.42105
2023-01-12,19.29824
2023-01-13,6.14035
2023-01-15,6.14035
2023-01-16,17.54385
2023-01-17,14.91228
2023-01-18,16.66666
2023-01-19,12.2807
2023-01-20,12.2807
2023-01-21,7.01754
2023-01-22,7.01754
2023-01-23,7.89473
2023-01-24,8.77192
2023-01-25,21.05263
2023-01-26,14.91228
2023-01-27,23.68421
2023-01-28,5.26315
2023-01-30,14.91228
2023-01-31,20.17543
2023-02-01,15.78947
2023-02-02,20.17543
2023-02-03,14.03508
2023-02-04,5.26315
2023-02-05,8.77192
2023-02-06,14.91228
2023-02-07,12.2807
2023-02-08,14.91228
2023-02-09,18.42105
2023-02-10,8.77192
2023-02-11,5.26315
2023-02-12,7.01754
2023-02-13,22.80701
2023-02-14,11.4035
2023-02-15,8.77192
2023-02-16,12.2807
2023-02-17,11.4035
2023-02-18,6.14035
2023-02-19,8.77192
2023-02-20,10.52631
2023-02-21,13.15789
2023-02-22,16.66666
2023-02-23,8.77192
2023-02-24,13.15789
2023-02-25,10.52631
2023-02-26,14.03508
2023-02-27,8.77192
2023-02-28,8.77192
2023-03-01,14.91228
2023-03-02,45.61403
2023-03-03,25.43859
2023-03-04,12.2807
2023-03-05,21.05263
2023-03-06,26.31578
2023-03-07,28.94736
2023-03-08,20.17543
2023-03-09,13.15789
2023-03-10,20.17543
2023-03-11,17.54385
2023-03-12,13.15789
2023-03-13,30.70175
2023-03-14,24.5614
2023-03-15,38.59649
2023-03-16,33.33333
2023-03-17,21.92982
2023-03-18,8.77192
2023-03-19,9.64912
2023-03-20,27.19298
2023-03-21,27.19298
2023-03-22,28.07017
2023-03-23,10.52631
2023-03-24,21.92982
2023-03-25,15.78947
2023-03-26,14.91228
2023-03-27,30.70175
2023-03-28,29.82456
2023-03-29,28.94736
2023-03-30,15.78947
2023-03-31,11.4035
2023-04-01,8.77192
2023-04-02,11.4035
2023-04-03,18.42105
2023-04-04,20.17543
2023-04-05,38.59649
2023-04-06,12.2807
2023-04-07,29.82456
2023-04-08,10.52631
2023-04-09,11.4035
2023-04-10,30.70175
2023-04-11,30.70175
2023-04-12,20.17543
2023-04-13,11.4035
2023-04-14,27.19298
2023-04-15,9.64912
2023-04-16,8.77192
2023-04-17,18.42105
2023-04-18,11.4035
2023-04-19,21.05263
2023-04-20,27.19298
2023-04-21,14.03508
2023-04-22,4.38596
2023-04-23,4.38596
2023-04-24,12.2807
2023-04-25,14.91228
2023-04-26,18.42105
2023-04-27,15.78947
2023-04-28,14.91228
2023-04-29,4.38596
2023-04-30,7.01754
2023-05-01,9.64912
2023-05-02,25.43859
2023-05-03,27.19298
2023-05-04,22.80701
2023-05-05,7.01754
2023-05-06,14.91228
2023-05-07,12.2807
2023-05-08,31.57894
2023-05-09,26.31578
2023-05-10,24.5614
2023-05-11,26.31578
2023-05-12,22.80701
2023-05-13,7.89473
2023-05-14,21.92982
2023-05-15,34.21052
2023-05-16,49.1228
2023-05-17,31.57894
2023-05-18,27.19298
2023-05-19,21.05263
2023-05-20,18.42105
2023-05-21,20.17543
2023-05-22,31.57894
2023-05-23,35.96491
2023-05-24,18.42105
2023-05-25,24.5614
2023-05-26,25.43859
2023-05-27,12.2807
2023-05-28,19.29824
2023-05-29,21.05263
2023-05-30,28.94736
2023-05-31,38.59649
2023-06-01,7.89473
2023-06-02,26.31578
2023-06-03,9.64912
2023-06-04,25.43859
2023-06-05,32.45614
2023-06-06,17.54385
2023-06-07,32.45614
2023-06-08,40.35087
2023-06-09,16.66666
2023-06-10,8.77192
2023-06-11,28.07017
2023-06-12,26.31578
2023-06-13,28.07017
2023-06-14,28.94736
2023-06-15,23.68421
2023-06-16,28.07017
2023-06-17,13.15789
2023-06-18,7.89473
2023-06-19,27.19298
2023-06-20,14.03508
2023-06-21,14.03508
2023-06-22,7.01754
2023-06-23,5.26315
2023-06-24,5.26315
2023-06-25,12.2807
2023-06-26,14.91228
2023-06-27,19.29824
2023-06-28,19.29824
2023-06-29,21.92982
2023-06-30,8.77192
2023-07-01,12.2807
2023-07-02,10.52631
2023-07-03,18.42105
2023-07-04,13.15789
2023-07-05,14.91228
