date,청라국제도시
2020-12-31,9.9294
2021-01-01,9.17786
2021-01-02,9.3145
2021-01-03,10.02049
2021-01-04,14.84855
2021-01-05,13.09496
2021-01-06,12.70781
2021-01-07,12.3662
2021-01-08,10.95422
2021-01-09,9.79275
2021-01-10,10.22546
2021-01-11,13.14051
2021-01-12,12.2751
2021-01-13,12.18401
2021-01-14,12.91277
2021-01-15,12.04736
2021-01-16,10.33933
2021-01-17,9.74721
2021-01-18,13.39102
2021-01-19,14.64358
2021-01-20,13.29993
2021-01-21,13.29993
2021-01-22,13.48212
2021-01-23,11.50079
2021-01-24,11.88795
2021-01-25,16.07834
2021-01-26,17.55864
2021-01-27,19.90434
2021-01-28,17.10316
2021-01-29,17.3309
2021-01-30,14.18811
2021-01-31,12.07014
2021-02-01,17.80915
2021-02-02,16.14666
2021-02-03,17.90025
2021-02-04,17.05761
2021-02-05,16.3744
2021-02-06,12.38897
2021-02-07,12.89
2021-02-08,16.2833
2021-02-09,16.53381
2021-02-10,14.2792
2021-02-11,10.22546
2021-02-12,10.95422
2021-02-13,11.18196
2021-02-14,13.18606
2021-02-15,15.91892
2021-02-16,16.23775
2021-02-17,16.85265
2021-02-18,15.8506
2021-02-19,14.05146
2021-02-20,11.61466
2021-02-21,11.72853
2021-02-22,15.37235
2021-02-23,15.53176
2021-02-24,15.96447
2021-02-25,17.05761
2021-02-26,18.97062
2021-02-27,14.73468
2021-02-28,14.46139
2021-03-01,17.10316
2021-03-02,20.33705
2021-03-03,20.31427
2021-03-04,18.74288
2021-03-05,17.80915
2021-03-06,15.96447
2021-03-07,17.74083
2021-03-08,26.37212
2021-03-09,19.60828
2021-03-10,18.40127
2021-03-11,18.03689
2021-03-12,16.92097
2021-03-13,15.48622
2021-03-14,14.93964
2021-03-15,18.69733
2021-03-16,17.49032
2021-03-17,16.94374
2021-03-18,17.53586
2021-03-19,15.80505
2021-03-20,13.66431
2021-03-21,12.54839
2021-03-22,15.91892
2021-03-23,16.51104
2021-03-24,17.96857
2021-03-25,16.62491
2021-03-26,15.53176
2021-03-27,14.32475
2021-03-28,12.41175
2021-03-29,17.8547
2021-03-30,18.97062
2021-03-31,17.80915
2021-04-01,18.35572
2021-04-02,15.44067
2021-04-03,13.4138
2021-04-04,12.02459
2021-04-05,16.8071
2021-04-06,17.42199
2021-04-07,19.38055
2021-04-08,18.03689
2021-04-09,17.37645
2021-04-10,12.63948
2021-04-11,11.77408
2021-04-12,18.53791
2021-04-13,18.35572
2021-04-14,19.2439
2021-04-15,18.01411
2021-04-16,17.71805
2021-04-17,12.66226
2021-04-18,12.70781
2021-04-19,16.30608
2021-04-20,17.62696
2021-04-21,17.94579
2021-04-22,25.37007
2021-04-23,21.74903
2021-04-24,13.77818
2021-04-25,13.50489
2021-04-26,19.44887
2021-04-27,18.97062
2021-04-28,17.99134
2021-04-29,18.42404
2021-04-30,15.37235
2021-05-01,11.15918
2021-05-02,11.54634
2021-05-03,17.90025
2021-05-04,17.42199
2021-05-05,13.00387
2021-05-06,15.94169
2021-05-07,17.3309
2021-05-08,13.48212
2021-05-09,12.89
2021-05-10,18.10521
2021-05-11,16.62491
2021-05-12,18.17353
2021-05-13,16.57936
2021-05-14,17.12593
2021-05-15,13.77818
2021-05-16,16.46549
2021-05-17,20.8153
2021-05-18,18.58346
2021-05-19,16.48827
2021-05-20,21.20245
2021-05-21,21.40742
2021-05-22,16.62491
2021-05-23,16.96652
2021-05-24,21.13413
2021-05-25,18.2874
2021-05-26,18.65178
2021-05-27,20.10931
2021-05-28,21.27078
2021-05-29,17.42199
2021-05-30,17.01207
2021-05-31,24.16306
2021-06-01,22.47779
2021-06-02,22.70553
2021-06-03,21.72625
2021-06-04,21.45297
2021-06-05,17.7636
2021-06-06,15.94169
2021-06-07,25.46117
2021-06-08,24.25415
2021-06-09,23.22933
2021-06-10,22.50056
2021-06-11,22.25005
2021-06-12,15.28125
2021-06-13,14.39307
2021-06-14,21.43019
2021-06-15,23.06991
2021-06-16,22.86495
2021-06-17,23.04714
2021-06-18,21.02026
2021-06-19,16.07834
2021-06-20,15.71396
2021-06-21,21.7718
2021-06-22,21.90844
2021-06-23,23.00159
2021-06-24,22.95604
2021-06-25,21.40742
2021-06-26,17.42199
2021-06-27,15.78228
2021-06-28,22.09063
2021-06-29,26.16716
2021-06-30,24.27693
2021-07-01,21.95399
2021-07-02,21.04304
2021-07-03,14.84855
2021-07-04,15.98724
2021-07-05,22.47779
2021-07-06,25.02846
2021-07-07,25.80277
2021-07-08,45.54771
2021-07-09,47.25575
2021-07-10,31.90617
2021-07-11,25.55226
2021-07-12,35.09451
2021-07-13,42.86039
2021-07-14,36.21043
2021-07-15,35.64108
2021-07-16,33.06763
2021-07-17,27.60191
2021-07-18,26.32657
2021-07-19,32.83989
2021-07-20,29.56046
2021-07-21,30.58528
2021-07-22,31.31405
2021-07-23,27.82965
2021-07-24,21.93122
2021-07-25,21.08859
2021-07-26,28.51286
2021-07-27,27.80687
2021-07-28,29.51491
2021-07-29,29.24163
2021-07-30,27.48804
2021-07-31,22.45502
2021-08-01,19.40332
2021-08-02,23.54816
2021-08-03,25.78
2021-08-04,30.44864
2021-08-05,30.33477
2021-08-06,26.91869
2021-08-07,23.50261
2021-08-08,22.7283
2021-08-09,36.09656
2021-08-10,30.42587
2021-08-11,28.55841
2021-08-12,28.39899
2021-08-13,31.56456
2021-08-14,23.16101
2021-08-15,23.93532
2021-08-16,24.50466
2021-08-17,28.08016
2021-08-18,28.23958
2021-08-19,28.05739
2021-08-20,29.7882
2021-08-21,26.2127
2021-08-22,24.09473
2021-08-23,31.04076
2021-08-24,31.1774
2021-08-25,27.80687
2021-08-26,28.42177
2021-08-27,27.05534
2021-08-28,21.84012
2021-08-29,20.7242
2021-08-30,26.94147
2021-08-31,25.80277
2021-09-01,25.3473
2021-09-02,26.62263
2021-09-03,24.93737
2021-09-04,19.79048
2021-09-05,16.94374
2021-09-06,24.70963
2021-09-07,24.91459
2021-09-08,23.54816
2021-09-09,23.47984
2021-09-10,22.18173
2021-09-11,17.67251
2021-09-12,17.49032
2021-09-13,21.63516
2021-09-14,21.40742
2021-09-15,21.81735
2021-09-16,21.13413
2021-09-17,18.8112
2021-09-18,16.8071
2021-09-19,15.30403
2021-09-20,13.20883
2021-09-21,12.70781
2021-09-22,15.39512
2021-09-23,23.20655
2021-09-24,19.17558
2021-09-25,17.58141
2021-09-26,15.07629
2021-09-27,21.81735
2021-09-28,22.34115
2021-09-29,21.22523
2021-09-30,20.99749
2021-10-01,20.26873
2021-10-02,16.10111
2021-10-03,14.93964
2021-10-04,19.19836
2021-10-05,21.40742
2021-10-06,23.41152
2021-10-07,27.1692
2021-10-08,23.13823
2021-10-09,17.53586
2021-10-10,16.03279
2021-10-11,18.7201
2021-10-12,22.54611
2021-10-13,21.11136
2021-10-14,20.76975
2021-10-15,19.38055
2021-10-16,15.55454
2021-10-17,13.00387
2021-10-18,18.97062
2021-10-19,20.24595
2021-10-20,19.19836
2021-10-21,18.99339
2021-10-22,20.35982
2021-10-23,15.00797
2021-10-24,13.86927
2021-10-25,21.31632
2021-10-26,21.3391
2021-10-27,21.99954
2021-10-28,21.31632
2021-10-29,18.51514
2021-10-30,12.86722
2021-10-31,11.25028
2021-11-01,19.81325
2021-11-02,20.45092
2021-11-03,19.56274
2021-11-04,19.74493
2021-11-05,18.62901
2021-11-06,14.82578
2021-11-07,12.02459
2021-11-08,20.15486
2021-11-09,19.74493
2021-11-10,19.31222
2021-11-11,18.60624
2021-11-12,18.49237
2021-11-13,13.45934
2021-11-14,12.75335
2021-11-15,19.44887
2021-11-16,18.7201
2021-11-17,16.48827
2021-11-18,17.39922
2021-11-19,19.22113
2021-11-20,15.28125
2021-11-21,13.70986
2021-11-22,20.56479
2021-11-23,20.17763
2021-11-24,18.78843
2021-11-25,19.53996
2021-11-26,18.58346
2021-11-27,12.89
2021-11-28,12.77613
2021-11-29,18.15076
2021-11-30,19.26668
2021-12-01,19.51719
2021-12-02,17.64973
2021-12-03,16.44272
2021-12-04,13.66431
2021-12-05,12.2751
2021-12-06,17.62696
2021-12-07,18.05966
2021-12-08,17.67251
2021-12-09,19.06171
2021-12-10,19.79048
2021-12-11,13.82373
2021-12-12,13.09496
2021-12-13,19.92712
2021-12-14,19.94989
2021-12-15,20.42814
2021-12-16,22.18173
2021-12-17,22.63721
2021-12-18,14.41585
2021-12-19,13.18606
2021-12-20,19.83602
2021-12-21,19.94989
2021-12-22,21.8629
2021-12-23,20.15486
2021-12-24,18.17353
2021-12-25,14.71191
2021-12-26,14.09701
2021-12-27,22.27283
2021-12-28,20.67866
2021-12-29,19.28945
2021-12-30,17.39922
2021-12-31,14.39307
2022-01-01,12.43452
2022-01-02,12.91277
2022-01-03,17.21703
2022-01-04,18.24185
2022-01-05,19.53996
2022-01-06,17.10316
2022-01-07,17.90025
2022-01-08,13.73263
2022-01-09,12.45729
2022-01-10,18.40127
2022-01-11,16.87542
2022-01-12,16.96652
2022-01-13,16.3744
2022-01-14,14.75745
2022-01-15,12.02459
2022-01-16,10.24823
2022-01-17,16.05556
2022-01-18,15.25848
2022-01-19,15.96447
2022-01-20,16.78433
2022-01-21,14.803
2022-01-22,12.18401
2022-01-23,11.11364
2022-01-24,16.32885
2022-01-25,17.17148
2022-01-26,16.62491
2022-01-27,15.16738
2022-01-28,13.77818
2022-01-29,11.11364
2022-01-30,13.18606
2022-01-31,10.11159
2022-02-01,10.97699
2022-02-02,12.2751
2022-02-03,16.44272
2022-02-04,15.98724
2022-02-05,12.63948
2022-02-06,18.62901
2022-02-07,25.2562
2022-02-08,16.69323
2022-02-09,16.62491
2022-02-10,16.23775
2022-02-11,16.2833
2022-02-12,14.21088
2022-02-13,15.87337
2022-02-14,16.69323
2022-02-15,19.99544
2022-02-16,17.53586
2022-02-17,16.05556
2022-02-18,15.82782
2022-02-19,12.13846
2022-02-20,13.29993
2022-02-21,20.74698
2022-02-22,18.21908
2022-02-23,16.78433
2022-02-24,15.50899
2022-02-25,16.55659
2022-02-26,12.43452
2022-02-27,11.77408
2022-02-28,16.32885
2022-03-01,13.70986
2022-03-02,16.78433
2022-03-03,16.78433
2022-03-04,15.34957
2022-03-05,11.36415
2022-03-06,11.66021
2022-03-07,17.35367
2022-03-08,18.99339
2022-03-09,12.93554
2022-03-10,17.71805
2022-03-11,15.73673
2022-03-12,12.84445
2022-03-13,11.22751
2022-03-14,16.53381
2022-03-15,16.60214
2022-03-16,17.8547
2022-03-17,16.39717
2022-03-18,16.73878
2022-03-19,12.73058
2022-03-20,11.20473
2022-03-21,16.51104
2022-03-22,21.84012
2022-03-23,23.22933
2022-03-24,19.60828
2022-03-25,15.98724
2022-03-26,11.81963
2022-03-27,12.86722
2022-03-28,17.46754
2022-03-29,16.46549
2022-03-30,18.62901
2022-03-31,19.08449
2022-04-01,17.14871
2022-04-02,12.63948
2022-04-03,13.09496
2022-04-04,18.74288
2022-04-05,17.35367
2022-04-06,18.01411
2022-04-07,16.3744
2022-04-08,16.10111
2022-04-09,11.54634
2022-04-10,11.72853
2022-04-11,16.62491
2022-04-12,16.07834
2022-04-13,17.7636
2022-04-14,15.98724
2022-04-15,15.73673
2022-04-16,11.7513
2022-04-17,12.98109
2022-04-18,17.60419
2022-04-19,15.98724
2022-04-20,16.2833
2022-04-21,16.19221
2022-04-22,17.96857
2022-04-23,11.86517
2022-04-24,12.32065
2022-04-25,17.26258
2022-04-26,21.88567
2022-04-27,20.56479
2022-04-28,19.10726
2022-04-29,16.60214
2022-04-30,13.91482
2022-05-01,12.38897
2022-05-02,15.80505
2022-05-03,16.78433
2022-05-04,15.03074
2022-05-05,12.34342
2022-05-06,14.32475
2022-05-07,11.45524
2022-05-08,10.47597
2022-05-09,14.30198
2022-05-10,13.66431
2022-05-11,14.93964
2022-05-12,14.75745
2022-05-13,14.30198
2022-05-14,10.52152
2022-05-15,11.36415
2022-05-16,16.01002
2022-05-17,15.09906
2022-05-18,14.48417
2022-05-19,14.09701
2022-05-20,13.89205
2022-05-21,10.3621
2022-05-22,10.06604
2022-05-23,13.45934
2022-05-24,15.71396
2022-05-25,14.98519
2022-05-26,14.43862
2022-05-27,14.02869
2022-05-28,10.43042
2022-05-29,9.99772
2022-05-30,13.52767
2022-05-31,12.59394
2022-06-01,10.33933
2022-06-02,14.32475
2022-06-03,12.86722
2022-06-04,10.22546
2022-06-05,9.13231
2022-06-06,11.38692
2022-06-07,12.93554
2022-06-08,14.46139
2022-06-09,13.66431
2022-06-10,13.89205
2022-06-11,10.02049
2022-06-12,9.45115
2022-06-13,12.73058
2022-06-14,12.95832
2022-06-15,12.95832
2022-06-16,12.38897
2022-06-17,11.81963
2022-06-18,8.40355
2022-06-19,10.04327
2022-06-20,13.4138
2022-06-21,11.56911
2022-06-22,11.3186
2022-06-23,11.09086
2022-06-24,11.70576
2022-06-25,9.8383
2022-06-26,9.51947
2022-06-27,12.13846
2022-06-28,13.34547
2022-06-29,13.23161
2022-06-30,14.16533
2022-07-01,12.63948
2022-07-02,9.51947
2022-07-03,8.99567
2022-07-04,12.63948
2022-07-05,12.82168
2022-07-06,12.89
2022-07-07,11.79685
2022-07-08,12.2751
2022-07-09,9.99772
2022-07-10,9.63334
2022-07-11,19.58551
2022-07-12,13.77818
2022-07-13,13.3227
2022-07-14,12.63948
2022-07-15,12.45729
2022-07-16,11.81963
2022-07-17,8.72238
2022-07-18,13.20883
2022-07-19,13.04941
2022-07-20,12.04736
2022-07-21,12.00182
2022-07-22,11.95627
2022-07-23,9.01844
2022-07-24,8.81348
2022-07-25,12.41175
2022-07-26,11.25028
2022-07-27,12.57116
2022-07-28,12.50284
2022-07-29,12.77613
2022-07-30,8.85902
2022-07-31,8.03917
2022-08-01,12.32065
2022-08-02,11.91072
2022-08-03,11.09086
2022-08-04,12.48007
2022-08-05,11.54634
2022-08-06,8.19858
2022-08-07,8.22136
2022-08-08,12.13846
2022-08-09,11.56911
2022-08-10,11.66021
2022-08-11,11.50079
2022-08-12,11.63744
2022-08-13,8.7907
2022-08-14,8.38077
2022-08-15,8.83625
2022-08-16,12.61671
2022-08-17,11.77408
2022-08-18,12.25233
2022-08-19,11.63744
2022-08-20,9.17786
2022-08-21,8.90457
2022-08-22,12.70781
2022-08-23,11.7513
2022-08-24,19.69938
2022-08-25,16.2833
2022-08-26,13.86927
2022-08-27,9.45115
2022-08-28,9.72443
2022-08-29,12.82168
2022-08-30,14.02869
2022-08-31,15.39512
2022-09-01,13.86927
2022-09-02,13.59599
2022-09-03,9.29173
2022-09-04,9.76998
2022-09-05,14.18811
2022-09-06,15.21293
2022-09-07,13.86927
2022-09-08,11.27305
2022-09-09,7.78865
2022-09-10,7.76588
2022-09-11,10.52152
2022-09-12,20.7242
2022-09-13,15.46344
2022-09-14,13.8465
2022-09-15,12.68503
2022-09-16,13.34547
2022-09-17,13.7554
2022-09-18,9.22341
2022-09-19,14.803
2022-09-20,12.86722
2022-09-21,14.87132
2022-09-22,13.80095
2022-09-23,12.00182
2022-09-24,8.60851
2022-09-25,9.81553
2022-09-26,13.52767
2022-09-27,12.07014
2022-09-28,13.89205
2022-09-29,13.34547
2022-09-30,12.48007
2022-10-01,8.7907
2022-10-02,7.81143
2022-10-03,9.49669
2022-10-04,11.45524
2022-10-05,11.54634
2022-10-06,10.7948
2022-10-07,10.56706
2022-10-08,8.60851
2022-10-09,8.69961
2022-10-10,9.36005
2022-10-11,10.8859
2022-10-12,10.81758
2022-10-13,10.74925
2022-10-14,9.33728
2022-10-15,8.4491
2022-10-16,8.13026
2022-10-17,11.3186
2022-10-18,10.97699
2022-10-19,11.45524
2022-10-20,11.15918
2022-10-21,9.42837
2022-10-22,6.80938
2022-10-23,6.83215
2022-10-24,11.50079
2022-10-25,10.90867
2022-10-26,10.11159
2022-10-27,11.47802
2022-10-28,10.33933
2022-10-29,8.358
2022-10-30,5.85288
2022-10-31,11.18196
2022-11-01,9.42837
2022-11-02,12.70781
2022-11-03,9.86107
2022-11-04,11.25028
2022-11-05,7.56092
2022-11-06,6.67273
2022-11-07,11.52357
2022-11-08,10.47597
2022-11-09,11.29583
2022-11-10,11.91072
2022-11-11,11.4097
2022-11-12,6.74106
2022-11-13,6.7866
2022-11-14,11.47802
2022-11-15,11.27305
2022-11-16,10.11159
2022-11-17,10.15713
2022-11-18,9.51947
2022-11-19,7.67478
2022-11-20,6.71828
2022-11-21,10.7948
2022-11-22,9.24618
2022-11-23,10.77203
2022-11-24,10.29378
2022-11-25,9.4056
2022-11-26,6.76383
2022-11-27,6.30835
2022-11-28,11.09086
2022-11-29,9.74721
2022-11-30,9.10954
2022-12-01,9.88385
2022-12-02,9.8383
2022-12-03,5.96675
2022-12-04,6.94602
2022-12-05,10.40765
2022-12-06,11.79685
2022-12-07,10.58984
2022-12-08,10.04327
2022-12-09,10.63539
2022-12-10,6.55887
2022-12-11,6.60441
2022-12-12,10.49874
2022-12-13,10.72648
2022-12-14,11.97904
2022-12-15,10.54429
2022-12-16,10.38487
2022-12-17,8.08471
2022-12-18,6.58164
2022-12-19,10.29378
2022-12-20,10.47597
2022-12-21,10.63539
2022-12-22,10.271
2022-12-23,9.99772
2022-12-24,7.3104
2022-12-25,7.49259
2022-12-26,11.68298
2022-12-27,9.67888
2022-12-28,10.77203
2022-12-29,10.52152
2022-12-30,8.72238
2022-12-31,9.15508
2023-01-01,7.60646
2023-01-02,12.95832
2023-01-03,11.50079
2023-01-04,10.93145
2023-01-05,10.74925
2023-01-06,10.52152
2023-01-07,7.33318
2023-01-08,7.62924
2023-01-09,10.7948
2023-01-10,10.54429
2023-01-11,10.49874
2023-01-12,11.63744
2023-01-13,10.68093
2023-01-14,7.67478
2023-01-15,7.8342
2023-01-16,10.95422
2023-01-17,10.40765
2023-01-18,10.04327
2023-01-19,9.56501
2023-01-20,7.67478
2023-01-21,6.21726
2023-01-22,5.23798
2023-01-23,6.60441
2023-01-24,7.56092
2023-01-25,9.65611
2023-01-26,9.9294
2023-01-27,9.54224
2023-01-28,6.53609
2023-01-29,6.90047
2023-01-30,12.11569
2023-01-31,10.31655
2023-02-01,9.81553
2023-02-02,9.22341
2023-02-03,8.76793
2023-02-04,6.26281
2023-02-05,6.14894
2023-02-06,11.66021
2023-02-07,10.86312
2023-02-08,10.04327
2023-02-09,10.8859
2023-02-10,9.63334
2023-02-11,7.67478
2023-02-12,8.06194
2023-02-13,10.58984
2023-02-14,9.4056
2023-02-15,11.54634
2023-02-16,11.56911
2023-02-17,11.36415
2023-02-18,8.24413
2023-02-19,8.22136
2023-02-20,10.93145
2023-02-21,11.25028
2023-02-22,10.93145
2023-02-23,10.95422
2023-02-24,11.3186
2023-02-25,8.06194
2023-02-26,8.19858
2023-02-27,10.65816
2023-02-28,10.90867
2023-03-01,8.97289
2023-03-02,10.22546
2023-03-03,10.11159
2023-03-04,8.42632
2023-03-05,7.53814
2023-03-06,12.38897
2023-03-07,11.3186
2023-03-08,11.50079
2023-03-09,10.8859
2023-03-10,10.3621
2023-03-11,7.85698
2023-03-12,8.10749
2023-03-13,10.52152
2023-03-14,9.88385
2023-03-15,11.20473
2023-03-16,10.11159
2023-03-17,10.15713
2023-03-18,7.78865
2023-03-19,6.94602
2023-03-20,10.20268
2023-03-21,9.15508
2023-03-22,10.04327
2023-03-23,9.4056
2023-03-24,9.08676
2023-03-25,6.445
2023-03-26,7.74311
2023-03-27,10.84035
2023-03-28,9.74721
2023-03-29,9.54224
2023-03-30,9.17786
2023-03-31,9.13231
2023-04-01,5.44295
2023-04-02,5.69346
2023-04-03,10.02049
2023-04-04,9.79275
2023-04-05,9.42837
2023-04-06,9.58779
2023-04-07,8.63129
2023-04-08,6.67273
2023-04-09,6.12616
2023-04-10,8.65406
2023-04-11,8.49464
2023-04-12,9.3145
2023-04-13,9.13231
2023-04-14,9.04122
2023-04-15,6.60441
2023-04-16,5.9212
2023-04-17,9.10954
2023-04-18,9.3145
2023-04-19,8.8818
2023-04-20,8.51742
2023-04-21,9.88385
2023-04-22,6.64996
2023-04-23,6.33113
2023-04-24,9.90662
2023-04-25,9.22341
2023-04-26,9.72443
2023-04-27,9.22341
2023-04-28,8.92735
2023-04-29,7.15099
2023-04-30,6.26281
2023-05-01,8.95012
2023-05-02,9.4056
2023-05-03,9.36005
2023-05-04,10.29378
2023-05-05,6.8777
2023-05-06,6.7866
2023-05-07,6.62719
2023-05-08,10.40765
2023-05-09,10.29378
2023-05-10,10.271
2023-05-11,10.38487
2023-05-12,10.8859
2023-05-13,7.46982
2023-05-14,7.67478
2023-05-15,11.72853
2023-05-16,10.97699
2023-05-17,12.75335
2023-05-18,11.52357
2023-05-19,10.17991
2023-05-20,7.01434
2023-05-21,7.8342
2023-05-22,11.91072
2023-05-23,10.63539
2023-05-24,10.68093
2023-05-25,11.04531
2023-05-26,9.8383
2023-05-27,7.12821
2023-05-28,7.03712
2023-05-29,7.3104
