date,입출금통장
2020-09-23,16.10738
2020-09-24,13.08724
2020-09-25,14.09395
2020-09-26,6.7114
2020-09-27,9.0604
2020-09-28,13.42281
2020-09-29,13.42281
2020-09-30,6.37583
2020-10-01,8.05369
2020-10-02,8.72483
2020-10-03,11.40939
2020-10-04,14.09395
2020-10-05,26.17449
2020-10-06,22.81879
2020-10-07,16.77852
2020-10-08,17.44966
2020-10-09,6.7114
2020-10-10,4.36241
2020-10-11,9.0604
2020-10-12,23.15436
2020-10-13,16.77852
2020-10-14,15.43624
2020-10-15,14.7651
2020-10-16,15.43624
2020-10-17,9.0604
2020-10-18,9.73154
2020-10-19,18.79194
2020-10-20,16.77852
2020-10-21,19.46308
2020-10-22,16.44295
2020-10-23,13.08724
2020-10-24,8.38926
2020-10-25,8.72483
2020-10-26,21.81208
2020-10-27,19.79865
2020-10-28,11.74496
2020-10-29,12.75167
2020-10-30,18.45637
2020-10-31,6.04026
2020-11-01,15.43624
2020-11-02,18.1208
2020-11-03,17.44966
2020-11-04,13.42281
2020-11-05,14.09395
2020-11-06,13.42281
2020-11-07,8.38926
2020-11-08,10.73825
2020-11-09,16.77852
2020-11-10,17.78523
2020-11-11,14.7651
2020-11-12,16.77852
2020-11-13,13.08724
2020-11-14,6.7114
2020-11-15,10.40268
2020-11-16,12.4161
2020-11-17,15.10067
2020-11-18,12.08053
2020-11-19,14.09395
2020-11-20,11.40939
2020-11-21,8.72483
2020-11-22,10.40268
2020-11-23,13.08724
2020-11-24,16.77852
2020-11-25,16.44295
2020-11-26,12.4161
2020-11-27,11.07382
2020-11-28,12.75167
2020-11-29,11.07382
2020-11-30,16.77852
2020-12-01,15.10067
2020-12-02,16.77852
2020-12-03,11.74496
2020-12-04,17.44966
2020-12-05,10.73825
2020-12-06,10.73825
2020-12-07,15.77181
2020-12-08,14.42953
2020-12-09,19.12751
2020-12-10,14.09395
2020-12-11,14.42953
2020-12-12,4.69798
2020-12-13,8.05369
2020-12-14,17.78523
2020-12-15,17.78523
2020-12-16,12.75167
2020-12-17,12.4161
2020-12-18,12.75167
2020-12-19,7.04697
2020-12-20,7.71812
2020-12-21,19.79865
2020-12-22,18.45637
2020-12-23,16.77852
2020-12-24,22.14765
2020-12-25,5.03355
2020-12-26,14.09395
2020-12-27,8.05369
2020-12-28,16.77852
2020-12-29,16.10738
2020-12-30,16.44295
2020-12-31,18.45637
2021-01-01,13.75838
2021-01-02,6.7114
2021-01-03,13.42281
2021-01-04,19.46308
2021-01-05,19.46308
2021-01-06,17.78523
2021-01-07,19.79865
2021-01-08,21.14093
2021-01-09,11.07382
2021-01-10,10.73825
2021-01-11,23.48993
2021-01-12,23.15436
2021-01-13,19.79865
2021-01-14,26.51006
2021-01-15,23.8255
2021-01-16,11.07382
2021-01-17,9.73154
2021-01-18,18.1208
2021-01-19,14.42953
2021-01-20,18.45637
2021-01-21,15.10067
2021-01-22,11.74496
2021-01-23,9.73154
2021-01-24,10.40268
2021-01-25,27.51677
2021-01-26,21.14093
2021-01-27,22.81879
2021-01-28,21.81208
2021-01-29,16.77852
2021-01-30,9.0604
2021-01-31,17.44966
2021-02-01,19.46308
2021-02-02,18.79194
2021-02-03,19.46308
2021-02-04,25.83892
2021-02-05,17.78523
2021-02-06,9.73154
2021-02-07,13.75838
2021-02-08,19.46308
2021-02-09,16.10738
2021-02-10,14.7651
2021-02-11,6.7114
2021-02-12,12.08053
2021-02-13,7.38255
2021-02-14,14.09395
2021-02-15,21.14093
2021-02-16,18.45637
2021-02-17,16.77852
2021-02-18,16.10738
2021-02-19,18.1208
2021-02-20,8.72483
2021-02-21,12.08053
2021-02-22,16.44295
2021-02-23,16.10738
2021-02-24,14.09395
2021-02-25,16.44295
2021-02-26,17.78523
2021-02-27,6.04026
2021-02-28,6.7114
2021-03-01,12.08053
2021-03-02,18.79194
2021-03-03,11.40939
2021-03-04,12.4161
2021-03-05,12.4161
2021-03-06,7.04697
2021-03-07,4.69798
2021-03-08,13.75838
2021-03-09,9.73154
2021-03-10,16.77852
2021-03-11,14.42953
2021-03-12,14.7651
2021-03-13,8.38926
2021-03-14,9.73154
2021-03-15,12.4161
2021-03-16,15.43624
2021-03-17,15.43624
2021-03-18,13.42281
2021-03-19,13.42281
2021-03-20,12.75167
2021-03-21,10.40268
2021-03-22,17.44966
2021-03-23,16.44295
2021-03-24,14.7651
2021-03-25,14.7651
2021-03-26,13.42281
2021-03-27,10.06711
2021-03-28,8.05369
2021-03-29,16.10738
2021-03-30,13.08724
2021-03-31,10.73825
2021-04-01,15.10067
2021-04-02,15.77181
2021-04-03,6.04026
2021-04-04,4.36241
2021-04-05,15.43624
2021-04-06,13.08724
2021-04-07,14.7651
2021-04-08,13.42281
2021-04-09,14.09395
2021-04-10,7.04697
2021-04-11,10.06711
2021-04-12,11.74496
2021-04-13,19.79865
2021-04-14,12.4161
2021-04-15,13.08724
2021-04-16,11.07382
2021-04-17,8.05369
2021-04-18,12.4161
2021-04-19,13.42281
2021-04-20,11.40939
2021-04-21,14.09395
2021-04-22,10.40268
2021-04-23,13.08724
2021-04-24,9.39597
2021-04-25,8.72483
2021-04-26,8.72483
2021-04-27,11.07382
2021-04-28,13.42281
2021-04-29,10.06711
2021-04-30,13.08724
2021-05-01,9.0604
2021-05-02,7.71812
2021-05-03,12.08053
2021-05-04,8.72483
2021-05-05,9.73154
2021-05-06,11.74496
2021-05-07,12.75167
2021-05-08,5.36912
2021-05-09,6.04026
2021-05-10,12.75167
2021-05-11,13.42281
2021-05-12,8.05369
2021-05-13,6.37583
2021-05-14,9.73154
2021-05-15,7.04697
2021-05-16,5.70469
2021-05-17,15.10067
2021-05-18,12.08053
2021-05-19,5.70469
2021-05-20,13.08724
2021-05-21,14.09395
2021-05-22,8.05369
2021-05-23,9.73154
2021-05-24,13.08724
2021-05-25,14.7651
2021-05-26,10.73825
2021-05-27,18.1208
2021-05-28,11.74496
2021-05-29,4.69798
2021-05-30,4.36241
2021-05-31,16.44295
2021-06-01,10.40268
2021-06-02,13.42281
2021-06-03,8.72483
2021-06-04,13.75838
2021-06-05,5.03355
2021-06-06,8.72483
2021-06-07,13.75838
2021-06-08,11.74496
2021-06-09,14.09395
2021-06-10,9.73154
2021-06-11,6.37583
2021-06-12,6.37583
2021-06-13,4.02684
2021-06-14,11.74496
2021-06-15,13.75838
2021-06-16,10.06711
2021-06-17,9.39597
2021-06-18,8.72483
2021-06-19,3.02013
2021-06-20,4.02684
2021-06-21,10.06711
2021-06-22,8.72483
2021-06-23,9.39597
2021-06-24,9.0604
2021-06-25,13.42281
2021-06-26,5.70469
2021-06-27,5.03355
2021-06-28,11.40939
2021-06-29,8.05369
2021-06-30,8.05369
2021-07-01,17.44966
2021-07-02,8.38926
2021-07-03,6.7114
2021-07-04,7.04697
2021-07-05,10.73825
2021-07-06,10.73825
2021-07-07,11.40939
2021-07-08,8.05369
2021-07-09,11.07382
2021-07-10,5.36912
2021-07-11,4.36241
2021-07-12,5.36912
2021-07-13,13.75838
2021-07-14,12.08053
2021-07-15,6.7114
2021-07-16,10.40268
2021-07-17,4.02684
2021-07-18,5.70469
2021-07-19,13.08724
2021-07-20,7.71812
2021-07-21,9.73154
2021-07-22,12.4161
2021-07-23,10.73825
2021-07-24,3.69127
2021-07-25,5.70469
2021-07-26,7.71812
2021-07-27,17.78523
2021-07-28,11.40939
2021-07-29,16.44295
2021-07-30,15.77181
2021-07-31,11.40939
2021-08-01,9.0604
2021-08-02,15.77181
2021-08-03,22.48322
2021-08-04,19.12751
2021-08-05,15.43624
2021-08-06,14.42953
2021-08-07,6.04026
2021-08-08,7.04697
2021-08-09,14.42953
2021-08-10,15.10067
2021-08-11,14.42953
2021-08-12,11.74496
2021-08-13,14.09395
2021-08-14,9.73154
2021-08-15,5.36912
2021-08-16,8.05369
2021-08-17,18.79194
2021-08-18,23.15436
2021-08-19,13.42281
2021-08-20,14.42953
2021-08-21,8.72483
2021-08-22,9.39597
2021-08-23,19.79865
2021-08-24,15.77181
2021-08-25,21.14093
2021-08-26,19.46308
2021-08-27,11.74496
2021-08-28,8.05369
2021-08-29,7.04697
2021-08-30,19.12751
2021-08-31,21.14093
2021-09-01,21.47651
2021-09-02,19.79865
2021-09-03,13.08724
2021-09-04,11.40939
2021-09-05,10.40268
2021-09-06,19.12751
2021-09-07,20.46979
2021-09-08,18.45637
2021-09-09,19.79865
2021-09-10,22.48322
2021-09-11,10.73825
2021-09-12,11.74496
2021-09-13,16.44295
2021-09-14,13.08724
2021-09-15,19.12751
2021-09-16,13.42281
2021-09-17,16.44295
2021-09-18,6.7114
2021-09-19,10.40268
2021-09-20,9.73154
2021-09-21,9.0604
2021-09-22,14.7651
2021-09-23,21.14093
2021-09-24,19.46308
2021-09-25,18.45637
2021-09-26,20.13422
2021-09-27,22.48322
2021-09-28,16.44295
2021-09-29,18.1208
2021-09-30,15.10067
2021-10-01,16.77852
2021-10-02,11.07382
2021-10-03,7.04697
2021-10-04,10.40268
2021-10-05,20.80536
2021-10-06,22.81879
2021-10-07,14.7651
2021-10-08,18.1208
2021-10-09,7.71812
2021-10-10,11.07382
2021-10-11,13.08724
2021-10-12,15.43624
2021-10-13,12.4161
2021-10-14,16.44295
2021-10-15,15.10067
2021-10-16,6.7114
2021-10-17,8.05369
2021-10-18,16.10738
2021-10-19,16.77852
2021-10-20,11.40939
2021-10-21,10.40268
2021-10-22,12.4161
2021-10-23,9.39597
2021-10-24,12.08053
2021-10-25,12.08053
2021-10-26,20.13422
2021-10-27,14.7651
2021-10-28,12.4161
2021-10-29,12.4161
2021-10-30,8.72483
2021-10-31,9.73154
2021-11-01,18.79194
2021-11-02,19.46308
2021-11-03,12.75167
2021-11-04,9.39597
2021-11-05,11.07382
2021-11-06,11.40939
2021-11-07,11.07382
2021-11-08,14.7651
2021-11-09,9.0604
2021-11-10,19.12751
2021-11-11,17.78523
2021-11-12,14.09395
2021-11-13,5.36912
2021-11-14,14.09395
2021-11-15,23.48993
2021-11-16,15.10067
2021-11-17,17.78523
2021-11-18,17.44966
2021-11-19,15.77181
2021-11-20,12.75167
2021-11-21,13.42281
2021-11-22,22.14765
2021-11-23,21.47651
2021-11-24,18.79194
2021-11-25,21.81208
2021-11-26,16.10738
2021-11-27,13.08724
2021-11-28,13.75838
2021-11-29,21.47651
2021-11-30,19.46308
2021-12-01,21.14093
2021-12-02,20.80536
2021-12-03,21.14093
2021-12-04,13.42281
2021-12-05,14.42953
2021-12-06,16.10738
2021-12-07,19.12751
2021-12-08,16.44295
2021-12-09,20.46979
2021-12-10,20.13422
2021-12-11,11.74496
2021-12-12,9.0604
2021-12-13,14.09395
2021-12-14,19.12751
2021-12-15,20.13422
2021-12-16,17.11409
2021-12-17,15.43624
2021-12-18,10.40268
2021-12-19,10.73825
2021-12-20,18.79194
2021-12-21,13.08724
2021-12-22,21.47651
2021-12-23,21.14093
2021-12-24,18.79194
2021-12-25,9.0604
2021-12-26,14.42953
2021-12-27,19.46308
2021-12-28,21.47651
2021-12-29,26.17449
2021-12-30,22.81879
2021-12-31,17.11409
2022-01-01,18.1208
2022-01-02,16.10738
2022-01-03,27.51677
2022-01-04,24.16107
2022-01-05,27.1812
2022-01-06,28.18791
2022-01-07,20.13422
2022-01-08,14.7651
2022-01-09,20.13422
2022-01-10,23.15436
2022-01-11,24.16107
2022-01-12,24.49664
2022-01-13,19.12751
2022-01-14,23.15436
2022-01-15,10.73825
2022-01-16,16.44295
2022-01-17,21.81208
2022-01-18,22.14765
2022-01-19,24.83221
2022-01-20,17.44966
2022-01-21,26.51006
2022-01-22,11.07382
2022-01-23,10.73825
2022-01-24,17.11409
2022-01-25,17.78523
2022-01-26,23.48993
2022-01-27,26.84563
2022-01-28,24.49664
2022-01-29,14.42953
2022-01-30,10.73825
2022-01-31,13.75838
2022-02-01,24.83221
2022-02-02,20.46979
2022-02-03,41.61073
2022-02-04,24.83221
2022-02-05,23.15436
2022-02-06,19.79865
2022-02-07,25.83892
2022-02-08,36.24161
2022-02-09,36.57718
2022-02-10,28.85906
2022-02-11,26.84563
2022-02-12,16.44295
2022-02-13,16.10738
2022-02-14,29.5302
2022-02-15,27.51677
2022-02-16,24.49664
2022-02-17,24.83221
2022-02-18,22.48322
2022-02-19,14.42953
2022-02-20,14.09395
2022-02-21,36.91275
2022-02-22,53.3557
2022-02-23,36.91275
2022-02-24,36.91275
2022-02-25,32.21476
2022-02-26,16.10738
2022-02-27,21.14093
2022-02-28,41.9463
2022-03-01,18.79194
2022-03-02,32.8859
2022-03-03,27.1812
2022-03-04,23.8255
2022-03-05,15.10067
2022-03-06,13.42281
2022-03-07,20.46979
2022-03-08,20.46979
2022-03-09,12.4161
2022-03-10,23.15436
2022-03-11,18.45637
2022-03-12,12.75167
2022-03-13,11.74496
2022-03-14,20.46979
2022-03-15,21.81208
2022-03-16,14.42953
2022-03-17,19.46308
2022-03-18,23.48993
2022-03-19,14.7651
2022-03-20,13.08724
2022-03-21,17.44966
2022-03-22,21.14093
2022-03-23,14.42953
2022-03-24,18.45637
2022-03-25,25.83892
2022-03-26,9.39597
2022-03-27,8.05369
2022-03-28,19.46308
2022-03-29,16.10738
2022-03-30,28.85906
2022-03-31,16.44295
2022-04-01,17.78523
2022-04-02,9.73154
2022-04-03,13.08724
2022-04-04,17.44966
2022-04-05,20.13422
2022-04-06,14.42953
2022-04-07,17.11409
2022-04-08,17.11409
2022-04-09,9.0604
2022-04-10,7.38255
2022-04-11,21.81208
2022-04-12,21.14093
2022-04-13,20.46979
2022-04-14,15.77181
2022-04-15,22.81879
2022-04-16,15.77181
2022-04-17,11.74496
2022-04-18,19.46308
2022-04-19,19.79865
2022-04-20,20.46979
2022-04-21,15.43624
2022-04-22,15.43624
2022-04-23,14.7651
2022-04-24,10.06711
2022-04-25,19.79865
2022-04-26,18.45637
2022-04-27,17.78523
2022-04-28,13.08724
2022-04-29,19.79865
2022-04-30,11.74496
2022-05-01,14.09395
2022-05-02,23.8255
2022-05-03,22.81879
2022-05-04,20.80536
2022-05-05,14.09395
2022-05-06,21.14093
2022-05-07,11.07382
2022-05-08,15.77181
2022-05-09,21.81208
2022-05-10,23.48993
2022-05-11,23.8255
2022-05-12,16.10738
2022-05-13,19.46308
2022-05-14,10.73825
2022-05-15,10.73825
2022-05-16,18.79194
2022-05-17,15.10067
2022-05-18,24.83221
2022-05-19,12.4161
2022-05-20,16.10738
2022-05-21,7.04697
2022-05-22,12.75167
2022-05-23,17.44966
2022-05-24,18.1208
2022-05-25,15.43624
2022-05-26,16.77852
2022-05-27,24.83221
2022-05-28,13.08724
2022-05-29,15.10067
2022-05-30,19.79865
2022-05-31,25.16778
2022-06-01,20.46979
2022-06-02,19.79865
2022-06-03,19.12751
2022-06-04,9.73154
2022-06-05,12.4161
2022-06-06,15.10067
2022-06-07,24.49664
2022-06-08,19.79865
2022-06-09,25.50335
2022-06-10,19.12751
2022-06-11,20.80536
2022-06-12,12.4161
2022-06-13,26.84563
2022-06-14,28.52348
2022-06-15,21.81208
2022-06-16,22.81879
2022-06-17,21.14093
2022-06-18,15.77181
2022-06-19,14.09395
2022-06-20,21.81208
2022-06-21,23.8255
2022-06-22,23.8255
2022-06-23,27.1812
2022-06-24,22.14765
2022-06-25,17.44966
2022-06-26,13.42281
2022-06-27,27.1812
2022-06-28,30.53691
2022-06-29,26.17449
2022-06-30,20.46979
2022-07-01,26.51006
2022-07-02,10.06711
2022-07-03,17.11409
2022-07-04,24.16107
2022-07-05,32.21476
2022-07-06,29.86577
2022-07-07,17.11409
2022-07-08,18.45637
2022-07-09,11.07382
2022-07-10,11.40939
2022-07-11,23.8255
2022-07-12,25.16778
2022-07-13,34.22818
2022-07-14,29.5302
2022-07-15,32.55033
2022-07-16,12.08053
2022-07-17,16.44295
2022-07-18,28.85906
2022-07-19,29.5302
2022-07-20,29.86577
2022-07-21,35.23489
2022-07-22,27.1812
2022-07-23,16.77852
2022-07-24,19.46308
2022-07-25,34.22818
2022-07-26,32.21476
2022-07-27,28.52348
2022-07-28,31.54362
2022-07-29,26.84563
2022-07-30,15.77181
2022-07-31,13.08724
2022-08-01,32.55033
2022-08-02,34.22818
2022-08-03,30.20134
2022-08-04,33.89261
2022-08-05,31.20805
2022-08-06,14.7651
2022-08-07,50.33557
2022-08-08,32.21476
2022-08-09,26.17449
2022-08-10,29.5302
2022-08-11,31.20805
2022-08-12,32.8859
2022-08-13,15.10067
2022-08-14,17.78523
2022-08-15,22.48322
2022-08-16,31.54362
2022-08-17,34.89932
2022-08-18,30.87248
2022-08-19,24.83221
2022-08-20,18.45637
2022-08-21,22.48322
2022-08-22,33.89261
2022-08-23,27.51677
2022-08-24,30.87248
2022-08-25,35.90604
2022-08-26,34.89932
2022-08-27,25.50335
2022-08-28,20.80536
2022-08-29,27.85234
2022-08-30,34.56375
2022-08-31,23.8255
2022-09-01,28.52348
2022-09-02,30.53691
2022-09-03,19.79865
2022-09-04,14.7651
2022-09-05,30.53691
2022-09-06,31.54362
2022-09-07,33.22147
2022-09-08,26.84563
2022-09-09,17.11409
2022-09-10,17.44966
2022-09-11,17.11409
2022-09-12,33.22147
2022-09-13,48.32214
2022-09-14,43.62416
2022-09-15,36.24161
2022-09-16,33.22147
2022-09-17,19.12751
2022-09-18,27.1812
2022-09-19,55.03355
2022-09-20,49.32885
2022-09-21,49.32885
2022-09-22,45.97315
2022-09-23,43.95973
2022-09-24,23.48993
2022-09-25,22.48322
2022-09-26,38.25503
2022-09-27,35.57046
2022-09-28,42.61744
2022-09-29,41.9463
2022-09-30,38.92617
2022-10-01,24.83221
2022-10-02,18.1208
2022-10-03,30.20134
2022-10-04,46.97986
2022-10-05,44.2953
2022-10-06,53.3557
2022-10-07,43.62416
2022-10-08,18.79194
2022-10-09,22.48322
2022-10-10,24.16107
2022-10-11,40.60402
2022-10-12,42.28187
2022-10-13,51.00671
2022-10-14,43.62416
2022-10-15,34.89932
2022-10-16,45.63758
2022-10-17,100.0
2022-10-18,78.85906
2022-10-19,79.86577
2022-10-20,74.16107
2022-10-21,66.44295
2022-10-22,36.57718
2022-10-23,42.61744
2022-10-24,62.08053
2022-10-25,64.09395
2022-10-26,52.34899
2022-10-27,53.3557
2022-10-28,52.01342
2022-10-29,28.18791
2022-10-30,33.22147
2022-10-31,60.40268
2022-11-01,50.0
2022-11-02,46.97986
2022-11-03,47.31543
2022-11-04,47.31543
2022-11-05,29.86577
2022-11-06,26.51006
2022-11-07,55.03355
2022-11-08,37.58389
2022-11-09,45.30201
2022-11-10,38.92617
2022-11-11,41.27516
2022-11-12,30.20134
2022-11-13,26.84563
2022-11-14,48.65771
2022-11-15,46.97986
2022-11-16,44.2953
2022-11-17,37.58389
2022-11-18,40.60402
2022-11-19,23.8255
2022-11-20,26.84563
2022-11-21,42.28187
2022-11-22,43.95973
2022-11-23,30.53691
2022-11-24,36.91275
2022-11-25,47.31543
2022-11-26,26.84563
2022-11-27,32.21476
2022-11-28,44.2953
2022-11-29,40.93959
2022-11-30,39.26174
2022-12-01,47.31543
2022-12-02,44.63087
2022-12-03,21.47651
2022-12-04,29.86577
2022-12-05,48.32214
2022-12-06,45.97315
2022-12-07,38.25503
2022-12-08,42.61744
2022-12-09,42.61744
2022-12-10,23.15436
2022-12-11,27.1812
2022-12-12,58.05369
2022-12-13,43.28859
2022-12-14,36.57718
2022-12-15,40.93959
2022-12-16,35.23489
2022-12-17,24.16107
2022-12-18,28.18791
2022-12-19,44.63087
2022-12-20,45.30201
2022-12-21,41.9463
2022-12-22,40.26845
2022-12-23,36.57718
2022-12-24,22.14765
2022-12-25,32.55033
2022-12-26,61.07382
2022-12-27,56.04026
2022-12-28,38.25503
2022-12-29,49.66442
2022-12-30,50.0
2022-12-31,26.17449
2023-01-01,36.57718
2023-01-02,60.73825
2023-01-03,45.63758
2023-01-04,46.64429
2023-01-05,47.651
2023-01-06,46.64429
2023-01-07,35.90604
2023-01-08,32.8859
2023-01-09,54.69798
2023-01-10,55.70469
2023-01-11,53.69127
2023-01-12,43.95973
2023-01-13,41.61073
2023-01-14,28.18791
2023-01-15,32.8859
2023-01-16,56.37583
2023-01-17,52.68456
2023-01-18,48.99328
2023-01-19,48.65771
2023-01-20,36.57718
2023-01-21,31.87919
2023-01-22,40.93959
2023-01-23,41.9463
2023-01-24,54.36241
2023-01-25,81.54362
2023-01-26,63.08724
2023-01-27,54.69798
2023-01-28,27.1812
2023-01-29,39.26174
2023-01-30,48.99328
2023-01-31,49.66442
2023-02-01,63.42281
2023-02-02,61.40939
2023-02-03,42.28187
2023-02-04,26.84563
2023-02-05,23.8255
2023-02-06,48.99328
2023-02-07,44.96644
2023-02-08,36.57718
2023-02-09,35.23489
2023-02-10,45.97315
2023-02-11,23.48993
2023-02-12,25.83892
2023-02-13,35.23489
2023-02-14,42.61744
2023-02-15,43.28859
2023-02-16,32.55033
2023-02-17,39.93288
2023-02-18,24.16107
2023-02-19,23.15436
2023-02-20,47.98657
2023-02-21,46.97986
2023-02-22,44.2953
2023-02-23,44.63087
2023-02-24,55.36912
2023-02-25,29.5302
2023-02-26,30.53691
2023-02-27,41.9463
2023-02-28,48.65771
2023-03-01,33.22147
2023-03-02,39.59731
2023-03-03,38.5906
2023-03-04,23.48993
2023-03-05,28.85906
2023-03-06,32.21476
2023-03-07,33.55704
2023-03-08,44.2953
2023-03-09,38.92617
2023-03-10,44.2953
2023-03-11,23.48993
2023-03-12,22.81879
2023-03-13,44.96644
2023-03-14,36.24161
2023-03-15,41.61073
2023-03-16,44.96644
2023-03-17,31.87919
2023-03-18,20.46979
2023-03-19,20.80536
2023-03-20,46.64429
2023-03-21,33.55704
2023-03-22,31.54362
2023-03-23,37.24832
2023-03-24,41.61073
2023-03-25,26.84563
2023-03-26,33.22147
2023-03-27,49.66442
2023-03-28,41.27516
2023-03-29,43.62416
2023-03-30,29.19463
2023-03-31,36.91275
2023-04-01,21.47651
2023-04-02,29.5302
2023-04-03,36.24161
2023-04-04,34.22818
2023-04-05,34.89932
2023-04-06,41.9463
2023-04-07,30.20134
2023-04-08,23.15436
2023-04-09,20.46979
2023-04-10,29.5302
2023-04-11,33.55704
2023-04-12,45.63758
2023-04-13,36.91275
2023-04-14,38.25503
2023-04-15,17.78523
2023-04-16,24.83221
2023-04-17,35.57046
2023-04-18,38.92617
2023-04-19,34.22818
2023-04-20,29.19463
2023-04-21,27.85234
2023-04-22,14.7651
2023-04-23,16.77852
2023-04-24,26.84563
2023-04-25,33.22147
2023-04-26,26.51006
2023-04-27,32.21476
2023-04-28,33.55704
2023-04-29,17.78523
2023-04-30,15.10067
2023-05-01,22.14765
2023-05-02,38.25503
2023-05-03,31.87919
2023-05-04,28.18791
2023-05-05,22.48322
2023-05-06,15.10067
2023-05-07,17.44966
2023-05-08,41.61073
2023-05-09,34.89932
2023-05-10,32.8859
2023-05-11,21.14093
2023-05-12,26.51006
2023-05-13,13.75838
2023-05-14,11.74496
2023-05-15,24.16107
2023-05-16,24.16107
2023-05-17,29.86577
2023-05-18,26.17449
2023-05-19,33.55704
2023-05-20,20.13422
2023-05-21,20.13422
2023-05-22,36.24161
2023-05-23,28.52348
2023-05-24,22.14765
2023-05-25,27.51677
2023-05-26,22.14765
2023-05-27,15.10067
2023-05-28,11.07382
