date,3.3%계산기
2022-12-09,41.3051
2022-12-10,27.59458
2022-12-11,17.7716
2022-12-12,35.82089
2022-12-13,28.87886
2022-12-14,24.22769
2022-12-15,35.33495
2022-12-16,26.69212
2022-12-17,12.42624
2022-12-18,11.59319
2022-12-19,23.9153
2022-12-20,29.3648
2022-12-21,25.99791
2022-12-22,23.53349
2022-12-23,24.12356
2022-12-24,12.59979
2022-12-25,12.46095
2022-12-26,28.08052
2022-12-27,27.24748
2022-12-28,27.52516
2022-12-29,31.30857
2022-12-30,37.79937
2022-12-31,27.10864
2023-01-01,24.40124
2023-01-02,41.75633
2023-01-03,38.52828
2023-01-04,37.13988
2023-01-05,50.1909
2023-01-06,33.66886
2023-01-07,18.7782
2023-01-08,16.24435
2023-01-09,35.89031
2023-01-10,68.58729
2023-01-11,34.36306
2023-01-12,28.46233
2023-01-13,33.1135
2023-01-14,17.49392
2023-01-15,18.56994
2023-01-16,34.95314
2023-01-17,31.62096
2023-01-18,27.83755
2023-01-19,28.28878
2023-01-20,30.059
2023-01-21,13.53696
2023-01-22,9.85768
2023-01-23,9.71884
2023-01-24,11.87087
2023-01-25,31.82922
2023-01-26,24.67893
2023-01-27,26.58799
2023-01-28,14.89066
2023-01-29,17.49392
2023-01-30,34.8143
2023-01-31,55.53627
2023-02-01,48.94133
2023-02-02,34.29364
2023-02-03,36.16799
2023-02-04,21.06907
2023-02-05,24.50538
2023-02-06,38.42415
2023-02-07,31.16973
2023-02-08,27.80284
2023-02-09,30.33668
2023-02-10,58.55605
2023-02-11,20.20131
2023-02-12,14.0229
2023-02-13,26.90038
2023-02-14,25.16487
2023-02-15,37.59111
2023-02-16,26.20617
2023-02-17,22.17979
2023-02-18,12.2874
2023-02-19,11.76674
2023-02-20,28.28878
2023-02-21,25.30371
2023-02-22,22.56161
2023-02-23,23.32523
2023-02-24,29.74661
2023-02-25,15.82783
2023-02-26,14.99479
2023-02-27,34.57132
2023-02-28,53.48837
2023-03-01,34.39777
2023-03-02,42.72821
2023-03-03,40.6456
2023-03-04,20.54842
2023-03-05,26.83096
2023-03-06,41.44394
2023-03-07,35.61263
2023-03-08,30.57965
2023-03-09,34.32835
2023-03-10,61.22874
2023-03-11,20.54842
2023-03-12,16.45262
2023-03-13,30.47552
2023-03-14,26.06733
2023-03-15,41.51336
2023-03-16,28.39291
2023-03-17,25.6161
2023-03-18,15.65428
2023-03-19,15.58486
2023-03-20,32.62755
2023-03-21,27.38632
2023-03-22,24.19298
2023-03-23,25.89378
2023-03-24,29.26067
2023-03-25,17.21624
2023-03-26,16.31377
2023-03-27,30.75321
2023-03-28,30.059
2023-03-29,30.57965
2023-03-30,34.08538
2023-03-31,57.58417
2023-04-01,32.14161
2023-04-02,22.80458
2023-04-03,41.44394
2023-04-04,36.79278
2023-04-05,58.55605
2023-04-06,36.51509
2023-04-07,33.1135
2023-04-08,16.86914
2023-04-09,18.98646
2023-04-10,80.14578
2023-04-11,40.54147
2023-04-12,32.24574
2023-04-13,29.19125
2023-04-14,33.39118
2023-04-15,21.06907
2023-04-16,16.3832
2023-04-17,33.32176
2023-04-18,27.14335
2023-04-19,23.25581
2023-04-20,27.80284
2023-04-21,25.30371
2023-04-22,14.12703
2023-04-23,14.23116
2023-04-24,28.74002
2023-04-25,33.25234
2023-04-26,31.72509
2023-04-27,32.55813
2023-04-28,45.43561
2023-04-29,27.10864
2023-04-30,32.93995
2023-05-01,60.39569
2023-05-02,61.50642
2023-05-03,42.06872
2023-05-04,46.47691
2023-05-05,29.53835
2023-05-06,18.46581
2023-05-07,16.69559
2023-05-08,36.27212
2023-05-09,37.45227
2023-05-10,69.28149
2023-05-11,35.30024
2023-05-12,29.29538
2023-05-13,15.55015
2023-05-14,14.61298
2023-05-15,42.17285
2023-05-16,28.94828
2023-05-17,24.88719
2023-05-18,22.97813
2023-05-19,24.47066
2023-05-20,14.16174
2023-05-21,12.73863
2023-05-22,29.7119
2023-05-23,26.06733
2023-05-24,26.3103
2023-05-25,30.61437
2023-05-26,25.06074
2023-05-27,14.71711
2023-05-28,15.13363
2023-05-29,17.18153
2023-05-30,37.2093
2023-05-31,64.90801
2023-06-01,54.25199
2023-06-02,34.91843
2023-06-03,16.62617
2023-06-04,18.46581
2023-06-05,46.54633
2023-06-06,22.90871
2023-06-07,34.8143
2023-06-08,30.12842
2023-06-09,43.90836
2023-06-10,33.14821
2023-06-11,20.13189
2023-06-12,40.19437
2023-06-13,31.62096
2023-06-14,30.57965
2023-06-15,42.31169
2023-06-16,29.95487
2023-06-17,14.47414
2023-06-18,11.76674
2023-06-19,27.73342
2023-06-20,33.35647
2023-06-21,27.00451
2023-06-22,26.55328
2023-06-23,25.78965
2023-06-24,16.90385
2023-06-25,15.96667
2023-06-26,33.18292
2023-06-27,33.18292
2023-06-28,30.68379
2023-06-29,34.57132
2023-06-30,67.16417
2023-07-01,34.8143
2023-07-02,24.08885
2023-07-03,43.59597
2023-07-04,40.40263
2023-07-05,59.59736
2023-07-06,39.08365
2023-07-07,33.63415
2023-07-08,17.21624
2023-07-09,18.4311
2023-07-10,79.8681
2023-07-11,41.02742
2023-07-12,31.79451
2023-07-13,28.49704
2023-07-14,34.01596
2023-07-15,21.62443
2023-07-16,16.27906
2023-07-17,35.12669
2023-07-18,32.90524
2023-07-19,29.88545
2023-07-20,32.90524
2023-07-21,26.17146
2023-07-22,16.34849
2023-07-23,16.31377
2023-07-24,32.38458
2023-07-25,34.53661
2023-07-26,31.16973
2023-07-27,31.20444
2023-07-28,33.56473
2023-07-29,19.75008
2023-07-30,24.50538
2023-07-31,73.55085
2023-08-01,58.10482
2023-08-02,42.55466
2023-08-03,33.8077
2023-08-04,40.22908
2023-08-05,33.53002
2023-08-06,21.27733
2023-08-07,39.67372
2023-08-08,38.2506
2023-08-09,36.79278
2023-08-10,88.30267
2023-08-11,41.68691
2023-08-12,20.54842
2023-08-13,17.18153
2023-08-14,37.24401
2023-08-15,25.89378
2023-08-16,40.02082
2023-08-17,35.82089
2023-08-18,30.82263
2023-08-19,17.11211
2023-08-20,17.87573
2023-08-21,36.44567
