date,전세자금대출금리비교
2023-08-10,24.05797
2023-08-11,23.47826
2023-08-12,11.5942
2023-08-13,8.9855
2023-08-14,23.76811
2023-08-15,13.91304
2023-08-16,24.63768
2023-08-17,22.60869
2023-08-18,19.71014
2023-08-19,11.30434
2023-08-20,10.14492
2023-08-21,23.47826
2023-08-22,20.86956
2023-08-23,17.10144
2023-08-24,18.84057
2023-08-25,17.68115
2023-08-26,15.07246
2023-08-27,12.75362
2023-08-28,21.73913
2023-08-29,22.31884
2023-08-30,22.60869
2023-08-31,20.0
2023-09-01,14.7826
2023-09-02,12.17391
2023-09-03,10.43478
2023-09-04,24.05797
2023-09-05,29.56521
2023-09-06,26.95652
2023-09-07,23.1884
2023-09-08,17.97101
2023-09-09,10.43478
2023-09-10,11.5942
2023-09-11,26.08695
2023-09-12,20.57971
2023-09-13,22.02898
2023-09-14,20.57971
2023-09-15,19.71014
2023-09-16,13.04347
2023-09-17,12.75362
2023-09-18,31.5942
2023-09-19,20.57971
2023-09-20,20.28985
2023-09-21,14.49275
2023-09-22,13.04347
2023-09-23,7.53623
2023-09-24,10.43478
2023-09-25,30.72463
2023-09-26,22.02898
2023-09-27,13.62318
2023-09-28,4.92753
2023-09-29,2.60869
2023-09-30,4.05797
2023-10-01,5.7971
2023-10-02,9.27536
2023-10-03,10.43478
2023-10-04,25.7971
2023-10-05,26.08695
2023-10-06,23.47826
2023-10-07,11.01449
2023-10-08,11.88405
2023-10-09,11.30434
2023-10-10,32.75362
2023-10-11,25.50724
2023-10-12,19.42028
2023-10-13,21.15942
2023-10-14,12.17391
2023-10-15,11.01449
2023-10-16,29.56521
2023-10-17,24.05797
2023-10-18,28.40579
2023-10-19,16.52173
2023-10-20,18.55072
2023-10-21,12.46376
2023-10-22,11.30434
2023-10-23,26.66666
2023-10-24,20.0
2023-10-25,20.0
2023-10-26,15.36231
2023-10-27,16.52173
2023-10-28,12.75362
2023-10-29,8.11594
2023-10-30,20.86956
2023-10-31,24.34782
2023-11-01,20.57971
2023-11-02,17.10144
2023-11-03,18.26086
2023-11-04,7.24637
2023-11-05,9.56521
2023-11-06,19.42028
2023-11-07,17.3913
2023-11-08,21.73913
2023-11-09,19.42028
2023-11-10,13.62318
2023-11-11,11.01449
2023-11-12,11.01449
2023-11-13,19.42028
2023-11-14,17.10144
2023-11-15,17.3913
2023-11-16,17.68115
2023-11-17,15.36231
2023-11-18,11.30434
2023-11-19,8.69565
2023-11-20,26.95652
2023-11-21,24.63768
2023-11-22,20.57971
2023-11-23,20.28985
2023-11-24,18.55072
2023-11-25,5.7971
2023-11-26,11.5942
2023-11-27,17.68115
2023-11-28,25.21739
2023-11-29,17.68115
2023-11-30,18.84057
2023-12-01,16.23188
2023-12-02,11.5942
2023-12-03,11.01449
2023-12-04,24.05797
2023-12-05,19.71014
2023-12-06,24.05797
2023-12-07,20.86956
2023-12-08,15.36231
2023-12-09,8.11594
2023-12-10,11.01449
2023-12-11,22.31884
2023-12-12,20.0
2023-12-13,19.42028
2023-12-14,15.65217
2023-12-15,16.52173
2023-12-16,8.40579
2023-12-17,10.43478
2023-12-18,18.84057
2023-12-19,22.60869
2023-12-20,15.07246
2023-12-21,19.71014
2023-12-22,10.14492
2023-12-23,9.56521
2023-12-24,6.08695
2023-12-25,11.30434
2023-12-26,25.21739
2023-12-27,21.15942
2023-12-28,15.65217
2023-12-29,15.36231
2023-12-30,8.9855
2023-12-31,11.88405
2024-01-01,9.56521
2024-01-02,28.69565
2024-01-03,30.14492
2024-01-04,27.82608
2024-01-05,18.84057
2024-01-06,16.23188
2024-01-07,17.68115
2024-01-08,40.0
2024-01-09,47.53623
2024-01-10,39.42028
2024-01-11,32.75362
2024-01-12,27.53623
2024-01-13,17.10144
2024-01-14,18.55072
2024-01-15,41.44927
2024-01-16,32.46376
2024-01-17,34.7826
2024-01-18,32.17391
2024-01-19,30.43478
2024-01-20,16.81159
2024-01-21,15.07246
2024-01-22,36.23188
2024-01-23,33.62318
2024-01-24,33.62318
2024-01-25,27.53623
2024-01-26,24.92753
2024-01-27,11.88405
2024-01-28,19.71014
2024-01-29,36.23188
2024-01-30,40.57971
2024-01-31,100.0
2024-02-01,38.26086
2024-02-02,34.49275
2024-02-03,13.91304
2024-02-04,26.37681
2024-02-05,45.21739
2024-02-06,40.28985
2024-02-07,25.50724
2024-02-08,25.7971
2024-02-09,11.01449
2024-02-10,6.66666
2024-02-11,9.56521
2024-02-12,9.56521
2024-02-13,35.94202
2024-02-14,37.97101
2024-02-15,33.04347
2024-02-16,29.27536
2024-02-17,14.49275
2024-02-18,12.75362
2024-02-19,36.81159
2024-02-20,26.37681
2024-02-21,27.82608
2024-02-22,26.95652
2024-02-23,43.47826
2024-02-24,27.24637
2024-02-25,34.7826
2024-02-26,69.27536
2024-02-27,54.7826
2024-02-28,60.57971
2024-02-29,42.02898
2024-03-01,20.57971
2024-03-02,26.08695
2024-03-03,27.82608
2024-03-04,61.15942
2024-03-05,55.07246
2024-03-06,45.21739
2024-03-07,44.34782
2024-03-08,43.47826
2024-03-09,25.7971
2024-03-10,24.34782
2024-03-11,46.37681
2024-03-12,47.53623
2024-03-13,42.31884
2024-03-14,43.76811
2024-03-15,36.23188
2024-03-16,21.73913
2024-03-17,18.26086
2024-03-18,46.95652
2024-03-19,39.42028
2024-03-20,33.33333
