date,연금저축펀드
2023-05-08,5.23769
2023-05-09,5.94236
2023-05-10,5.6058
2023-05-11,5.15355
2023-05-12,4.89061
2023-05-13,3.5549
2023-05-14,4.86958
2023-05-15,5.75305
2023-05-16,6.54185
2023-05-17,6.39461
2023-05-18,6.40513
2023-05-19,5.71098
2023-05-20,4.62768
2023-05-21,5.26924
2023-05-22,7.16238
2023-05-23,7.40429
2023-05-24,7.94068
2023-05-25,7.80395
2023-05-26,7.34118
2023-05-27,7.00462
2023-05-28,7.12031
2023-05-29,8.30879
2023-05-30,9.62347
2023-05-31,8.59276
2023-06-01,7.44636
2023-06-02,7.42532
2023-06-03,4.71182
2023-06-04,5.38493
2023-06-05,7.16238
2023-06-06,6.24737
2023-06-07,7.1098
2023-06-08,6.76272
2023-06-09,6.56289
2023-06-10,5.61632
2023-06-11,6.03702
2023-06-12,7.81447
2023-06-13,7.29911
2023-06-14,7.00462
2023-06-15,7.93016
2023-06-16,8.45603
2023-06-17,5.62684
2023-06-18,6.0265
2023-06-19,7.37273
2023-06-20,7.38325
2023-06-21,7.91964
2023-06-22,7.14135
2023-06-23,7.7724
2023-06-24,4.53302
2023-06-25,6.29995
2023-06-26,8.06689
2023-06-27,8.37189
2023-06-28,7.60412
2023-06-29,8.8557
2023-06-30,6.76272
2023-07-01,6.23685
2023-07-02,7.36222
2023-07-03,8.58224
2023-07-04,9.96003
2023-07-05,11.11695
2023-07-06,9.88641
2023-07-07,10.09676
2023-07-08,9.29743
2023-07-09,9.32898
2023-07-10,11.02229
2023-07-11,10.92763
2023-07-12,10.85401
2023-07-13,9.7602
2023-07-14,9.4026
2023-07-15,6.53134
2023-07-16,8.29827
2023-07-17,9.81278
2023-07-18,10.9697
2023-07-19,10.09676
2023-07-20,9.57088
2023-07-21,8.70845
2023-07-22,5.7846
2023-07-23,7.33066
2023-07-24,8.36137
2023-07-25,8.83466
2023-07-26,8.02482
2023-07-27,9.01346
2023-07-28,7.26756
2023-07-29,6.45771
2023-07-30,7.99326
2023-07-31,9.49726
2023-08-01,10.33866
2023-08-02,10.08624
2023-08-03,9.29743
2023-08-04,8.42448
2023-08-05,7.74084
2023-08-06,9.1607
2023-08-07,10.8435
2023-08-08,11.72696
2023-08-09,12.44215
2023-08-10,11.05384
2023-08-11,9.98106
2023-08-12,9.24484
2023-08-13,9.71813
2023-08-14,12.55784
2023-08-15,12.8944
2023-08-16,11.54816
2023-08-17,11.06436
2023-08-18,10.86453
2023-08-19,8.11947
2023-08-20,10.27555
2023-08-21,10.43331
2023-08-22,11.25368
2023-08-23,11.26419
2023-08-24,10.87505
2023-08-25,10.65418
2023-08-26,7.99326
2023-08-27,8.93984
2023-08-28,11.44299
2023-08-29,12.21076
2023-08-30,11.0854
2023-08-31,10.13883
2023-09-01,9.41312
2023-09-02,7.45687
2023-09-03,8.23517
2023-09-04,8.99242
2023-09-05,9.94951
2023-09-06,8.45603
2023-09-07,7.43584
2023-09-08,7.79343
2023-09-09,5.80563
2023-09-10,7.88809
2023-09-11,9.59192
2023-09-12,8.75052
2023-09-13,8.57172
2023-09-14,7.78291
2023-09-15,7.51998
2023-09-16,6.92048
2023-09-17,7.15187
2023-09-18,8.1931
2023-09-19,7.65671
2023-09-20,8.03533
2023-09-21,7.68826
2023-09-22,6.36306
2023-09-23,5.64787
2023-09-24,6.22633
2023-09-25,8.22465
2023-09-26,8.84518
2023-09-27,6.14219
2023-09-28,4.79596
2023-09-29,5.10096
2023-09-30,5.47959
2023-10-01,5.96339
2023-10-02,7.48843
2023-10-03,7.81447
2023-10-04,7.84602
2023-10-05,7.05721
2023-10-06,6.82583
2023-10-07,4.78544
2023-10-08,5.427
2023-10-09,6.11064
2023-10-10,7.40429
2023-10-11,8.14051
2023-10-12,7.65671
2023-10-13,6.37358
2023-10-14,4.84854
2023-10-15,6.74169
2023-10-16,9.10811
2023-10-17,8.58224
2023-10-18,7.81447
2023-10-19,7.47791
2023-10-20,7.7724
2023-10-21,4.46992
2023-10-22,5.7846
2023-10-23,7.71981
2023-10-24,7.84602
2023-10-25,8.87673
2023-10-26,7.47791
2023-10-27,7.56205
2023-10-28,5.40597
2023-10-29,7.00462
2023-10-30,10.37021
2023-10-31,8.77156
2023-11-01,7.94068
2023-11-02,7.45687
2023-11-03,8.02482
2023-11-04,5.45856
2023-11-05,6.53134
2023-11-06,8.18258
2023-11-07,7.20445
2023-11-08,6.67858
2023-11-09,6.79427
2023-11-10,6.22633
2023-11-11,5.00631
2023-11-12,4.8801
2023-11-13,7.00462
2023-11-14,7.18342
2023-11-15,8.14051
2023-11-16,8.32982
2023-11-17,8.37189
2023-11-18,6.14219
2023-11-19,9.63399
2023-11-20,10.52797
2023-11-21,9.22381
2023-11-22,9.35002
2023-11-23,9.52881
2023-11-24,10.6647
2023-11-25,7.23601
2023-11-26,8.41396
2023-11-27,10.55952
2023-11-28,11.10643
2023-11-29,10.49642
2023-11-30,10.94867
2023-12-01,10.20193
2023-12-02,8.54017
2023-12-03,10.08624
2023-12-04,14.62978
2023-12-05,13.60959
2023-12-06,14.34581
2023-12-07,12.43163
2023-12-08,13.34665
2023-12-09,13.24148
2023-12-10,12.43163
2023-12-11,14.80858
2023-12-12,17.72191
2023-12-13,17.65881
2023-12-14,17.1119
2023-12-15,16.52292
2023-12-16,13.75683
2023-12-17,12.86285
2023-12-18,15.90239
2023-12-19,19.11022
2023-12-20,19.50988
2023-12-21,17.81657
2023-12-22,17.91123
2023-12-23,12.4737
2023-12-24,12.90492
2023-12-25,17.75347
2023-12-26,28.46024
2023-12-27,27.61884
2023-12-28,27.04038
2023-12-29,26.96676
2023-12-30,14.97686
2023-12-31,14.42995
2024-01-01,12.00042
2024-01-02,15.47118
2024-01-03,14.82961
2024-01-04,12.42111
2024-01-05,14.34581
2024-01-06,9.79175
2024-01-07,10.82246
2024-01-08,11.89524
2024-01-09,13.70424
2024-01-10,13.80942
2024-01-11,12.84181
2024-01-12,11.00126
2024-01-13,9.24484
2024-01-14,10.47538
2024-01-15,15.91291
2024-01-16,18.34244
2024-01-17,18.45814
2024-01-18,17.2907
2024-01-19,17.39587
2024-01-20,12.67353
2024-01-21,14.74547
2024-01-22,23.89566
2024-01-23,22.62305
2024-01-24,22.8334
2024-01-25,22.78081
2024-01-26,20.23559
2024-01-27,14.8822
2024-01-28,17.78502
2024-01-29,21.01388
2024-01-30,20.74042
2024-01-31,17.34328
2024-02-01,17.17501
2024-02-02,15.34497
2024-02-03,11.23264
2024-02-04,13.75683
2024-02-05,17.01724
2024-02-06,15.48169
2024-02-07,14.6403
2024-02-08,14.07236
2024-02-09,11.26419
2024-02-10,11.55868
2024-02-11,13.48338
2024-02-12,14.45098
2024-02-13,20.47749
2024-02-14,18.93142
2024-02-15,17.66933
2024-02-16,18.374
2024-02-17,12.11611
2024-02-18,13.38872
2024-02-19,16.94362
2024-02-20,18.35296
2024-02-21,18.31089
2024-02-22,18.35296
2024-02-23,18.88935
2024-02-24,12.18973
2024-02-25,15.45014
2024-02-26,21.28733
2024-02-27,19.44678
2024-02-28,17.60622
2024-02-29,15.83929
2024-03-01,10.99074
2024-03-02,11.69541
2024-03-03,12.55784
2024-03-04,15.02944
2024-03-05,16.42827
2024-03-06,14.32477
2024-03-07,15.3029
2024-03-08,13.98822
2024-03-09,9.26588
2024-03-10,10.6647
2024-03-11,13.29406
2024-03-12,13.52545
2024-03-13,14.44047
2024-03-14,11.5692
2024-03-15,11.57972
2024-03-16,8.0774
2024-03-17,9.8233
2024-03-18,11.85317
2024-03-19,14.24063
2024-03-20,14.9453
