date,가상화폐
2020-12-24,6.52601
2020-12-25,3.35644
2020-12-26,3.33062
2020-12-27,5.81046
2020-12-28,4.89082
2020-12-29,4.5478
2020-12-30,4.20723
2020-12-31,3.57529
2021-01-01,3.02449
2021-01-02,3.39456
2021-01-03,7.12107
2021-01-04,9.21486
2021-01-05,6.08955
2021-01-06,6.76699
2021-01-07,9.9636
2021-01-08,10.47752
2021-01-09,7.54032
2021-01-10,8.87184
2021-01-11,32.33377
2021-01-12,9.9759
2021-01-13,5.94201
2021-01-14,5.83013
2021-01-15,5.65924
2021-01-16,4.30067
2021-01-17,4.10642
2021-01-18,4.29084
2021-01-19,4.41993
2021-01-20,4.71746
2021-01-21,6.31208
2021-01-22,10.81317
2021-01-23,4.71009
2021-01-24,3.59127
2021-01-25,4.57976
2021-01-26,5.00147
2021-01-27,5.07278
2021-01-28,3.91339
2021-01-29,3.84454
2021-01-30,3.59004
2021-01-31,3.66627
2021-02-01,6.28381
2021-02-02,4.82934
2021-02-03,4.50722
2021-02-04,5.31253
2021-02-05,4.06462
2021-02-06,4.24781
2021-02-07,4.32772
2021-02-08,5.23015
2021-02-09,10.63243
2021-02-10,8.10711
2021-02-11,6.99567
2021-02-12,8.20669
2021-02-13,10.30785
2021-02-14,8.68004
2021-02-15,13.66307
2021-02-16,8.48578
2021-02-17,12.16189
2021-02-18,16.71953
2021-02-19,14.58886
2021-02-20,16.48839
2021-02-21,13.84995
2021-02-22,22.93695
2021-02-23,38.15653
2021-02-24,15.00442
2021-02-25,10.44555
2021-02-26,10.56604
2021-02-27,6.87026
2021-02-28,10.49596
2021-03-01,8.23251
2021-03-02,7.18378
2021-03-03,6.61822
2021-03-04,6.70428
2021-03-05,6.20266
2021-03-06,4.66214
2021-03-07,4.66706
2021-03-08,5.82644
2021-03-09,7.55385
2021-03-10,7.919
2021-03-11,7.37926
2021-03-12,7.02395
2021-03-13,8.00629
2021-03-14,9.66115
2021-03-15,15.00565
2021-03-16,13.36431
2021-03-17,13.9938
2021-03-18,8.74397
2021-03-19,9.0538
2021-03-20,10.06934
2021-03-21,11.47585
2021-03-22,6.72395
2021-03-23,14.7155
2021-03-24,3.9097
2021-03-25,13.02498
2021-03-26,4.15683
2021-03-27,5.91128
2021-03-28,6.03176
2021-03-29,4.67812
2021-03-30,3.16587
2021-03-31,7.04485
2021-04-01,9.15707
2021-04-02,14.7032
2021-04-03,14.25813
2021-04-04,15.74825
2021-04-05,15.95603
2021-04-06,20.02311
2021-04-07,51.90936
2021-04-08,19.60878
2021-04-09,8.74028
2021-04-10,3.12653
2021-04-11,9.955
2021-04-12,9.49395
2021-04-13,9.67345
2021-04-14,12.99424
2021-04-15,9.97221
2021-04-16,13.22046
2021-04-17,8.52021
2021-04-18,36.60494
2021-04-19,28.41177
2021-04-20,57.39647
2021-04-21,34.13863
2021-04-22,48.31562
2021-04-23,100.0
2021-04-24,44.16125
2021-04-25,29.98795
2021-04-26,41.85354
2021-04-27,33.43169
2021-04-28,37.75818
2021-04-29,19.66287
2021-04-30,14.38723
2021-05-01,13.18481
2021-05-02,16.26708
2021-05-03,16.11709
2021-05-04,22.07017
2021-05-05,19.53132
2021-05-06,18.58955
2021-05-07,23.26522
2021-05-08,17.95883
2021-05-09,16.84002
2021-05-10,15.0118
2021-05-11,28.94782
2021-05-12,15.20482
2021-05-13,45.34769
2021-05-14,18.67684
2021-05-15,18.7334
2021-05-16,18.95839
2021-05-17,54.52075
2021-05-18,23.32423
2021-05-19,90.8171
2021-05-20,56.25922
2021-05-21,38.6852
2021-05-22,50.37252
2021-05-23,57.18501
2021-05-24,57.30058
2021-05-25,40.02778
2021-05-26,26.6733
2021-05-27,29.53058
2021-05-28,41.77977
2021-05-29,25.51022
2021-05-30,24.61394
2021-05-31,23.18161
2021-06-01,18.67684
2021-06-02,15.04622
2021-06-03,15.17409
2021-06-04,22.01854
2021-06-05,12.2664
2021-06-06,13.39628
2021-06-07,13.45898
2021-06-08,40.16548
2021-06-09,22.12181
2021-06-10,17.35639
2021-06-11,17.75843
2021-06-12,22.15624
2021-06-13,13.29423
2021-06-14,17.72523
2021-06-15,13.2844
2021-06-16,14.4069
2021-06-17,12.81228
2021-06-18,13.74545
2021-06-19,13.4725
2021-06-20,19.66902
2021-06-21,33.85339
2021-06-22,44.23994
2021-06-23,22.56565
2021-06-24,13.39136
2021-06-25,12.98318
2021-06-26,12.27623
2021-06-27,8.0235
2021-06-28,11.92215
2021-06-29,14.39215
2021-06-30,11.06644
2021-07-01,9.68943
2021-07-02,8.15997
2021-07-03,5.76866
2021-07-04,6.36249
2021-07-05,10.54145
2021-07-06,7.46655
2021-07-07,6.93665
2021-07-08,11.75494
2021-07-09,9.13986
2021-07-10,4.73468
2021-07-11,4.70148
2021-07-12,5.93341
2021-07-13,7.64483
2021-07-14,9.89967
2021-07-15,6.98952
2021-07-16,8.59152
2021-07-17,6.47437
2021-07-18,5.29531
2021-07-19,7.8981
2021-07-20,14.70443
2021-07-21,9.44231
2021-07-22,8.1944
2021-07-23,5.78341
2021-07-24,5.14901
2021-07-25,5.41703
2021-07-26,11.29143
2021-07-27,9.98573
2021-07-28,7.60057
2021-07-29,5.62973
2021-07-30,6.28258
2021-07-31,5.54244
2021-08-01,5.53014
2021-08-02,6.57765
2021-08-03,6.04037
2021-08-04,5.90636
2021-08-05,6.16455
2021-08-06,5.13671
2021-08-07,8.56078
2021-08-08,7.41983
2021-08-09,7.9608
2021-08-10,6.37847
2021-08-11,7.43213
2021-08-12,11.67133
2021-08-13,7.81818
2021-08-14,9.87631
2021-08-15,7.91285
2021-08-16,7.84277
2021-08-17,10.7689
2021-08-18,13.63233
2021-08-19,7.37557
2021-08-20,7.25263
2021-08-21,5.96046
2021-08-22,4.87115
2021-08-23,7.36205
2021-08-24,8.36407
2021-08-25,12.84793
2021-08-26,11.257
2021-08-27,9.15707
2021-08-28,4.68427
2021-08-29,4.53058
2021-08-30,5.40842
2021-08-31,5.72194
2021-09-01,5.21663
2021-09-02,6.14856
2021-09-03,5.29531
2021-09-04,4.8982
2021-09-05,4.5773
2021-09-06,7.02517
2021-09-07,13.97536
2021-09-08,36.97255
2021-09-09,7.66942
2021-09-10,7.62515
2021-09-11,5.67399
2021-09-12,4.25395
2021-09-13,8.55094
2021-09-14,5.48834
2021-09-15,4.73836
2021-09-16,4.8859
2021-09-17,5.31253
2021-09-18,3.73512
2021-09-19,3.44742
2021-09-20,17.32443
2021-09-21,11.85575
2021-09-22,12.14468
2021-09-23,9.33657
2021-09-24,15.69661
2021-09-25,10.97545
2021-09-26,9.28494
2021-09-27,7.39033
2021-09-28,8.48824
2021-09-29,7.81695
2021-09-30,6.64281
2021-10-01,7.26738
2021-10-02,6.33175
2021-10-03,4.86623
2021-10-04,6.2334
2021-10-05,6.18422
2021-10-06,7.13706
2021-10-07,5.90513
2021-10-08,4.74328
2021-10-09,4.48018
2021-10-10,4.85516
2021-10-11,5.32236
2021-10-12,8.30997
2021-10-13,4.99778
2021-10-14,4.19002
2021-10-15,5.71948
2021-10-16,4.31297
2021-10-17,3.35029
2021-10-18,5.48219
2021-10-19,4.31912
2021-10-20,4.56132
2021-10-21,5.733
2021-10-22,4.87238
2021-10-23,3.50029
2021-10-24,3.41546
2021-10-25,3.93429
2021-10-26,3.65274
2021-10-27,15.04868
2021-10-28,7.20468
2021-10-29,4.76664
2021-10-30,3.35767
2021-10-31,3.89987
2021-11-01,4.46665
2021-11-02,5.18958
2021-11-03,6.74117
2021-11-04,5.01499
2021-11-05,3.97118
2021-11-06,2.77736
2021-11-07,2.84744
2021-11-08,5.2781
2021-11-09,5.89898
2021-11-10,5.56334
2021-11-11,8.3112
2021-11-12,6.83952
2021-11-13,3.59127
2021-11-14,3.30358
2021-11-15,4.206
2021-11-16,11.19676
2021-11-17,6.89608
2021-11-18,6.9637
2021-11-19,8.21284
2021-11-20,3.16956
2021-11-21,3.50644
2021-11-22,4.93262
2021-11-23,4.59943
2021-11-24,3.74741
2021-11-25,9.89598
2021-11-26,13.71471
2021-11-27,5.88669
2021-11-28,6.32807
2021-11-29,6.13627
2021-11-30,6.1043
2021-12-01,4.84287
2021-12-02,5.36047
2021-12-03,3.8261
2021-12-04,47.0628
2021-12-05,12.00083
2021-12-06,18.60553
2021-12-07,7.87105
2021-12-08,7.6104
2021-12-09,5.90144
2021-12-10,7.40262
2021-12-11,5.0359
2021-12-12,4.43714
2021-12-13,8.44029
2021-12-14,15.93021
2021-12-15,7.40016
2021-12-16,7.17394
2021-12-17,5.39736
2021-12-18,4.11994
2021-12-19,3.45111
2021-12-20,7.0178
2021-12-21,5.12811
2021-12-22,4.23059
2021-12-23,3.80643
2021-12-24,3.83593
2021-12-25,2.83884
2021-12-26,3.08473
2021-12-27,3.28267
2021-12-28,6.38216
2021-12-29,8.1403
2021-12-30,5.71702
2021-12-31,3.35767
2022-01-01,3.08842
2022-01-02,3.03309
2022-01-03,3.5925
2022-01-04,4.14207
2022-01-05,3.56914
2022-01-06,14.16961
2022-01-07,8.27063
2022-01-08,5.0027
2022-01-09,5.50924
2022-01-10,8.99847
2022-01-11,7.15181
2022-01-12,5.15024
2022-01-13,3.98347
2022-01-14,4.62648
2022-01-15,2.75031
2022-01-16,3.92569
2022-01-17,4.04494
2022-01-18,5.77235
2022-01-19,7.21082
2022-01-20,4.70394
2022-01-21,11.48814
2022-01-22,22.22877
2022-01-23,10.28572
2022-01-24,12.75204
2022-01-25,7.82802
2022-01-26,6.42888
2022-01-27,5.85964
2022-01-28,4.50231
2022-01-29,3.73266
2022-01-30,3.53594
2022-01-31,4.11625
2022-02-01,3.38964
2022-02-02,3.76217
2022-02-03,4.95721
2022-02-04,3.84085
2022-02-05,6.24323
2022-02-06,4.47772
2022-02-07,5.06909
2022-02-08,8.14153
2022-02-09,4.83303
2022-02-10,4.85885
2022-02-11,4.26379
2022-02-12,5.37277
2022-02-13,3.0835
2022-02-14,4.44452
2022-02-15,4.01175
2022-02-16,4.02158
2022-02-17,4.46419
2022-02-18,5.17237
2022-02-19,3.77815
2022-02-20,4.69902
2022-02-21,4.66951
2022-02-22,6.00595
2022-02-23,3.697
2022-02-24,7.32394
2022-02-25,4.64492
2022-02-26,3.16587
2022-02-27,3.42898
2022-02-28,3.83102
2022-03-01,5.89161
2022-03-02,4.44944
2022-03-03,3.76586
2022-03-04,4.39411
2022-03-05,4.00191
2022-03-06,3.52488
2022-03-07,3.97609
2022-03-08,3.75602
2022-03-09,3.70069
2022-03-10,5.92849
2022-03-11,3.39579
2022-03-12,3.06629
2022-03-13,2.88679
2022-03-14,3.64414
2022-03-15,2.30894
2022-03-16,3.1794
2022-03-17,3.20153
2022-03-18,2.7749
2022-03-19,2.52901
2022-03-20,2.51795
2022-03-21,2.8622
2022-03-22,3.55685
2022-03-23,2.84375
2022-03-24,2.90892
2022-03-25,1.80731
2022-03-26,2.53762
2022-03-27,2.64335
2022-03-28,3.44005
2022-03-29,2.76507
2022-03-30,3.12407
2022-03-31,3.39087
2022-04-01,3.59742
2022-04-02,2.64581
2022-04-03,2.52409
2022-04-04,3.54332
2022-04-05,3.23473
2022-04-06,6.63174
2022-04-07,5.13671
2022-04-08,2.64458
2022-04-09,2.23886
2022-04-10,2.05935
2022-04-11,5.50555
2022-04-12,4.83795
2022-04-13,2.54622
2022-04-14,2.20443
2022-04-15,1.97329
2022-04-16,1.03152
2022-04-17,1.86387
2022-04-18,3.82856
2022-04-19,2.45401
2022-04-20,1.72125
2022-04-21,1.78641
2022-04-22,2.38147
2022-04-23,1.02414
2022-04-24,1.72371
2022-04-25,4.08306
2022-04-26,2.40115
2022-04-27,3.52488
2022-04-28,2.56467
2022-04-29,2.28681
2022-04-30,2.08394
2022-05-01,4.85148
2022-05-02,1.80731
2022-05-03,2.36549
2022-05-04,2.54622
2022-05-05,2.70605
2022-05-06,4.67566
2022-05-07,2.12697
2022-05-08,3.29866
2022-05-09,5.1945
2022-05-10,7.98416
2022-05-11,10.85005
2022-05-12,24.48608
2022-05-13,16.34454
2022-05-14,10.47752
2022-05-15,6.16086
2022-05-16,7.20099
2022-05-17,6.21864
2022-05-18,5.86579
2022-05-19,6.3797
2022-05-20,3.82118
2022-05-21,2.96793
2022-05-22,3.18432
2022-05-23,3.41054
2022-05-24,5.04696
2022-05-25,3.73635
2022-05-26,5.18958
2022-05-27,4.32526
2022-05-28,3.03801
2022-05-29,2.67778
2022-05-30,3.44988
2022-05-31,3.48308
2022-06-01,2.18353
2022-06-02,3.15112
2022-06-03,2.4491
2022-06-04,2.23394
2022-06-05,1.84666
2022-06-06,2.17369
2022-06-07,3.44373
2022-06-08,2.68884
2022-06-09,2.48475
2022-06-10,2.72081
2022-06-11,3.19292
2022-06-12,7.75917
2022-06-13,12.48401
2022-06-14,9.79762
2022-06-15,6.79158
2022-06-16,5.42933
2022-06-17,4.72484
2022-06-18,4.93262
2022-06-19,7.19976
2022-06-20,5.5953
2022-06-21,4.00191
2022-06-22,3.42406
2022-06-23,3.48677
2022-06-24,2.89047
2022-06-25,2.33598
2022-06-26,2.15156
2022-06-27,2.72081
2022-06-28,3.38595
2022-06-29,8.05178
2022-06-30,6.36864
2022-07-01,4.7064
2022-07-02,4.22199
2022-07-03,2.57081
2022-07-04,3.00973
2022-07-05,3.05399
2022-07-06,2.54131
2022-07-07,2.45524
2022-07-08,2.53885
2022-07-09,1.79994
2022-07-10,1.81961
2022-07-11,2.68638
2022-07-12,2.78597
2022-07-13,3.10317
2022-07-14,2.52778
2022-07-15,2.40238
2022-07-16,1.81961
2022-07-17,2.14419
2022-07-18,3.87897
2022-07-19,3.33185
2022-07-20,3.68594
2022-07-21,3.96503
2022-07-22,2.60524
2022-07-23,2.09009
2022-07-24,1.77658
2022-07-25,3.26423
2022-07-26,2.94211
2022-07-27,2.31017
2022-07-28,3.00359
2022-07-29,2.90892
2022-07-30,1.82821
2022-07-31,1.91796
2022-08-01,2.28435
2022-08-02,2.4995
2022-08-03,2.02247
2022-08-04,2.07288
2022-08-05,1.80239
2022-08-06,1.44093
2022-08-07,1.4729
2022-08-08,2.19828
2022-08-09,2.42205
2022-08-10,2.16755
2022-08-11,2.23763
2022-08-12,1.97329
2022-08-13,1.65609
2022-08-14,1.6192
2022-08-15,1.93395
2022-08-16,2.2782
2022-08-17,2.19705
2022-08-18,1.86141
2022-08-19,7.83048
2022-08-20,3.29743
2022-08-21,2.0864
2022-08-22,2.64581
2022-08-23,2.01017
2022-08-24,1.80485
2022-08-25,1.63765
2022-08-26,1.72371
2022-08-27,2.23148
2022-08-28,1.48519
2022-08-29,2.15894
2022-08-30,1.91182
2022-08-31,1.76305
2022-09-01,1.74707
2022-09-02,1.6315
2022-09-03,1.24668
2022-09-04,1.2934
2022-09-05,1.70773
2022-09-06,1.59707
2022-09-07,2.75523
2022-09-08,1.52331
2022-09-09,1.50486
2022-09-10,1.31307
2022-09-11,1.32413
2022-09-12,1.55773
2022-09-13,3.1794
2022-09-14,2.69007
2022-09-15,2.00157
2022-09-16,1.90936
2022-09-17,1.41634
2022-09-18,1.51839
2022-09-19,5.48834
2022-09-20,1.97083
2022-09-21,2.01509
2022-09-22,2.31385
2022-09-23,2.25115
2022-09-24,1.44708
2022-09-25,1.26143
2022-09-26,2.15525
2022-09-27,2.13681
2022-09-28,2.5745
2022-09-29,1.88477
2022-09-30,1.68928
2022-10-01,1.19996
2022-10-02,1.34995
2022-10-03,1.37823
2022-10-04,1.85649
2022-10-05,1.55896
2022-10-06,1.52699
2022-10-07,1.50978
2022-10-08,1.16922
2022-10-09,1.05488
2022-10-10,1.45814
2022-10-11,2.27574
2022-10-12,1.88969
2022-10-13,3.02203
2022-10-14,1.81469
2022-10-15,1.51962
2022-10-16,1.42126
2022-10-17,1.5479
2022-10-18,1.45937
2022-10-19,1.62289
2022-10-20,1.44093
2022-10-21,1.49749
2022-10-22,0.99832
2022-10-23,1.00816
2022-10-24,1.38683
2022-10-25,1.2479
2022-10-26,1.79625
2022-10-27,1.68805
2022-10-28,1.377
2022-10-29,1.09668
2022-10-30,1.05365
2022-10-31,1.3438
2022-11-01,1.37823
2022-11-02,1.33151
2022-11-03,1.41142
2022-11-04,1.26389
2022-11-05,1.35118
2022-11-06,1.04873
2022-11-07,1.63642
2022-11-08,6.38339
2022-11-09,18.75676
2022-11-10,17.69573
2022-11-11,6.93911
2022-11-12,7.92392
2022-11-13,6.42888
2022-11-14,12.32295
2022-11-15,5.76005
2022-11-16,4.06953
2022-11-17,3.31956
2022-11-18,3.02572
2022-11-19,2.0987
2022-11-20,2.12697
2022-11-21,3.9638
2022-11-22,3.34169
2022-11-23,2.41959
2022-11-24,2.62245
2022-11-25,2.83146
2022-11-26,2.03476
2022-11-27,1.67945
2022-11-28,2.87449
2022-11-29,2.39008
2022-11-30,2.12206
2022-12-01,2.09747
2022-12-02,1.97206
2022-12-03,1.17905
2022-12-04,1.27372
2022-12-05,1.60937
2022-12-06,1.69912
2022-12-07,2.87203
2022-12-08,3.01834
2022-12-09,1.86879
2022-12-10,1.2184
2022-12-11,1.24053
2022-12-12,2.53762
2022-12-13,2.17615
2022-12-14,1.87985
2022-12-15,1.8528
2022-12-16,2.52163
2022-12-17,4.40026
2022-12-18,2.10484
2022-12-19,2.5536
2022-12-20,3.53963
2022-12-21,1.98682
2022-12-22,1.9696
2022-12-23,1.9069
2022-12-24,1.2811
2022-12-25,1.44585
2022-12-26,1.85157
2022-12-27,1.81715
2022-12-28,2.77245
2022-12-29,2.46631
2022-12-30,2.24377
2022-12-31,1.27741
2023-01-01,1.30692
2023-01-02,1.68068
2023-01-03,1.63888
2023-01-04,1.72002
2023-01-05,1.46306
2023-01-06,1.52699
2023-01-07,1.1434
2023-01-08,1.00816
2023-01-09,1.75936
2023-01-10,1.58355
2023-01-11,1.32905
2023-01-12,1.56142
2023-01-13,1.84543
2023-01-14,4.04986
2023-01-15,1.99173
2023-01-16,2.16755
2023-01-17,2.02493
2023-01-18,1.76305
2023-01-19,2.55729
2023-01-20,1.40405
2023-01-21,1.91796
2023-01-22,1.38438
2023-01-23,1.40405
2023-01-24,1.7483
2023-01-25,2.40115
2023-01-26,1.7569
2023-01-27,1.73969
2023-01-28,1.33397
2023-01-29,1.28356
2023-01-30,3.13514
2023-01-31,2.58434
2023-02-01,2.00034
2023-02-02,1.84297
2023-02-03,1.79748
2023-02-04,1.19504
2023-02-05,1.63765
2023-02-06,1.86756
2023-02-07,1.45937
2023-02-08,1.48396
2023-02-09,2.03353
2023-02-10,2.49581
2023-02-11,1.21102
2023-02-12,1.06471
2023-02-13,2.20074
2023-02-14,1.75813
2023-02-15,1.57003
2023-02-16,3.25071
2023-02-17,2.06058
2023-02-18,1.65117
2023-02-19,1.29462
2023-02-20,1.87862
2023-02-21,1.93887
2023-02-22,1.93764
2023-02-23,1.67207
2023-02-24,1.41511
2023-02-25,1.77658
2023-02-26,1.25282
2023-02-27,1.47659
2023-02-28,1.41634
2023-03-01,1.2061
2023-03-02,1.83436
2023-03-03,3.95888
2023-03-04,1.58232
2023-03-05,1.41388
2023-03-06,1.90075
2023-03-07,1.63765
2023-03-08,1.98313
2023-03-09,1.68682
2023-03-10,3.47816
2023-03-11,1.93026
2023-03-12,1.78641
2023-03-13,2.95195
2023-03-14,3.48922
2023-03-15,2.43434
2023-03-16,2.29664
2023-03-17,2.13189
2023-03-18,2.25115
2023-03-19,2.04214
2023-03-20,2.50196
2023-03-21,2.4577
2023-03-22,2.23271
2023-03-23,2.40115
2023-03-24,2.39131
2023-03-25,2.1073
2023-03-26,1.55281
2023-03-27,2.41713
2023-03-28,3.33431
2023-03-29,2.41959
2023-03-30,2.13804
2023-03-31,2.55975
2023-04-01,3.65274
2023-04-02,2.36303
2023-04-03,3.12899
2023-04-04,2.3741
2023-04-05,2.31754
2023-04-06,2.19214
2023-04-07,1.98927
2023-04-08,1.29585
2023-04-09,1.52085
2023-04-10,1.6856
2023-04-11,2.31877
2023-04-12,2.00403
2023-04-13,1.69174
2023-04-14,1.75936
2023-04-15,1.20119
2023-04-16,1.12004
2023-04-17,1.52208
2023-04-18,1.39544
2023-04-19,3.84208
2023-04-20,2.44049
2023-04-21,1.97452
2023-04-22,2.1282
2023-04-23,1.0266
2023-04-24,1.77904
2023-04-25,1.76305
2023-04-26,1.46306
2023-04-27,1.70158
2023-04-28,1.12742
2023-04-29,1.02783
2023-04-30,0.86308
2023-05-01,1.33643
2023-05-02,1.42864
2023-05-03,1.15324
2023-05-04,1.0807
2023-05-05,1.77781
2023-05-06,1.82207
2023-05-07,1.80485
2023-05-08,3.45726
2023-05-09,3.2212
2023-05-10,2.46262
2023-05-11,2.35197
2023-05-12,3.11178
2023-05-13,2.24377
2023-05-14,1.55281
2023-05-15,2.03599
2023-05-16,2.10607
2023-05-17,1.97206
2023-05-18,1.82207
2023-05-19,1.40897
2023-05-20,0.94054
2023-05-21,0.9307
2023-05-22,1.71018
2023-05-23,1.33028
2023-05-24,1.46429
2023-05-25,1.36716
2023-05-26,0.99463
2023-05-27,0.67989
2023-05-28,0.68973
2023-05-29,1.04135
