date,실시간해외증시
2021-01-29,33.03057
2021-01-30,19.25522
2021-01-31,4.08719
2021-02-01,15.28913
2021-02-02,25.76445
2021-02-03,26.30941
2021-02-04,25.97638
2021-02-05,23.58462
2021-02-06,12.86709
2021-02-07,2.63396
2021-02-08,10.71752
2021-02-09,20.82954
2021-02-10,19.13412
2021-02-11,14.98637
2021-02-12,13.35149
2021-02-13,9.71843
2021-02-14,3.26975
2021-02-15,9.47623
2021-02-16,20.37541
2021-02-17,21.04147
2021-02-18,24.19013
2021-02-19,23.37269
2021-02-20,12.53405
2021-02-21,2.42204
2021-02-22,12.89736
2021-02-23,28.00484
2021-02-24,32.27369
2021-02-25,33.06085
2021-02-26,34.6049
2021-02-27,20.34514
2021-02-28,4.96518
2021-03-01,22.43415
2021-03-02,30.42688
2021-03-03,32.33424
2021-03-04,36.90584
2021-03-05,36.66363
2021-03-06,21.67726
2021-03-07,5.29821
2021-03-08,20.13321
2021-03-09,36.90584
2021-03-10,36.0884
2021-03-11,33.72691
2021-03-12,30.79019
2021-03-13,18.01392
2021-03-14,4.35967
2021-03-15,13.98728
2021-03-16,27.61126
2021-03-17,29.21586
2021-03-18,33.09112
2021-03-19,28.61035
2021-03-20,16.59097
2021-03-21,3.60278
2021-03-22,14.10838
2021-03-23,27.70208
2021-03-24,27.88374
2021-03-25,27.24795
2021-03-26,24.37178
2021-03-27,14.56251
2021-03-28,2.66424
2021-03-29,12.41295
2021-03-30,26.67272
2021-03-31,26.88465
2021-04-01,24.73508
2021-04-02,22.4947
2021-04-03,11.32303
2021-04-04,3.05782
2021-04-05,10.89918
2021-04-06,22.19194
2021-04-07,22.43415
2021-04-08,22.58552
2021-04-09,18.67998
2021-04-10,10.35422
2021-04-11,2.21011
2021-04-12,10.83863
2021-04-13,21.82864
2021-04-14,21.49561
2021-04-15,21.07175
2021-04-16,17.68089
2021-04-17,10.14229
2021-04-18,2.45231
2021-04-19,8.62851
2021-04-20,21.40478
2021-04-21,24.15985
2021-04-22,21.94974
2021-04-23,21.91946
2021-04-24,11.65607
2021-04-25,2.17983
2021-04-26,9.05237
2021-04-27,20.43596
2021-04-28,21.58643
2021-04-29,21.73781
2021-04-30,19.37632
2021-05-01,10.29367
2021-05-02,2.33121
2021-05-03,10.32394
2021-05-04,18.64971
2021-05-05,23.55434
2021-05-06,20.76899
2021-05-07,19.891
2021-05-08,11.35331
2021-05-09,2.30093
2021-05-10,9.53678
2021-05-11,29.57917
2021-05-12,32.03148
2021-05-13,41.81047
2021-05-14,28.4287
2021-05-15,14.16893
2021-05-16,3.60278
2021-05-17,15.01665
2021-05-18,22.43415
2021-05-19,24.97729
2021-05-20,27.49016
2021-05-21,22.01029
2021-05-22,12.95791
2021-05-23,2.99727
2021-05-24,11.38359
2021-05-25,22.6158
2021-05-26,24.4626
2021-05-27,21.04147
2021-05-28,19.55797
2021-05-29,10.99
2021-05-30,2.93672
2021-05-31,10.53587
2021-06-01,17.16621
2021-06-02,20.64789
2021-06-03,22.19194
2021-06-04,22.13139
2021-06-05,11.11111
2021-06-06,2.57341
2021-06-07,11.14138
2021-06-08,20.49651
2021-06-09,24.00847
2021-06-10,21.0112
2021-06-11,18.74053
2021-06-12,10.08174
2021-06-13,2.02845
2021-06-14,8.87072
2021-06-15,19.19467
2021-06-16,21.07175
2021-06-17,21.82864
2021-06-18,22.04056
2021-06-19,14.10838
2021-06-20,2.81562
2021-06-21,13.04874
2021-06-22,22.28277
2021-06-23,22.64607
2021-06-24,20.95065
2021-06-25,18.0442
2021-06-26,10.47532
2021-06-27,2.60369
2021-06-28,8.96155
2021-06-29,18.34695
2021-06-30,20.28458
2021-07-01,18.95246
2021-07-02,17.83227
2021-07-03,9.17347
2021-07-04,2.33121
2021-07-05,9.74871
2021-07-06,16.34877
2021-07-07,20.04238
2021-07-08,25.7039
2021-07-09,23.73599
2021-07-10,12.2313
2021-07-11,2.54314
2021-07-12,11.35331
2021-07-13,21.70753
2021-07-14,21.34423
2021-07-15,21.58643
2021-07-16,20.43596
2021-07-17,11.59551
2021-07-18,2.36148
2021-07-19,15.83409
2021-07-20,31.48652
2021-07-21,24.64426
2021-07-22,21.31395
2021-07-23,19.31577
2021-07-24,10.05146
2021-07-25,2.66424
2021-07-26,12.38268
2021-07-27,20.46624
2021-07-28,25.15894
2021-07-29,21.67726
2021-07-30,18.55888
2021-07-31,11.47441
2021-08-01,2.51286
2021-08-02,9.59733
2021-08-03,19.58825
2021-08-04,19.83045
2021-08-05,18.74053
2021-08-06,18.55888
2021-08-07,9.1432
2021-08-08,2.27066
2021-08-09,9.44595
2021-08-10,20.70844
2021-08-11,22.79745
2021-08-12,21.43505
2021-08-13,19.07356
2021-08-14,11.59551
2021-08-15,2.11928
2021-08-16,12.65516
2021-08-17,22.64607
2021-08-18,22.46442
2021-08-19,28.06539
2021-08-20,26.85437
2021-08-21,13.65425
2021-08-22,2.69452
2021-08-23,12.86709
2021-08-24,23.82682
2021-08-25,24.85619
2021-08-26,24.0993
2021-08-27,23.10021
2021-08-28,13.10929
2021-08-29,2.66424
2021-08-30,11.14138
2021-08-31,22.94883
2021-09-01,23.73599
2021-09-02,23.40296
2021-09-03,21.34423
2021-09-04,12.17075
2021-09-05,2.36148
2021-09-06,10.23312
2021-09-07,18.86164
2021-09-08,24.73508
2021-09-09,23.25158
2021-09-10,20.89009
2021-09-11,14.22948
2021-09-12,2.99727
2021-09-13,11.47441
2021-09-14,21.2534
2021-09-15,22.25249
2021-09-16,20.43596
2021-09-17,18.07447
2021-09-18,11.02028
2021-09-19,2.66424
2021-09-20,13.10929
2021-09-21,28.00484
2021-09-22,32.06176
2021-09-23,26.61217
2021-09-24,21.22313
2021-09-25,13.56342
2021-09-26,3.3303
2021-09-27,11.26248
2021-09-28,26.43051
2021-09-29,35.63427
2021-09-30,29.21586
2021-10-01,27.24795
2021-10-02,15.68271
2021-10-03,3.75416
2021-10-04,22.40387
2021-10-05,35.11958
2021-10-06,39.53981
2021-10-07,36.84529
2021-10-08,27.82319
2021-10-09,14.74417
2021-10-10,3.99636
2021-10-11,18.61943
2021-10-12,26.67272
2021-10-13,30.00302
2021-10-14,28.792
2021-10-15,23.00938
2021-10-16,14.22948
2021-10-17,3.66333
2021-10-18,16.16712
2021-10-19,25.76445
2021-10-20,22.67635
2021-10-21,23.06993
2021-10-22,22.40387
2021-10-23,12.04965
2021-10-24,3.78443
2021-10-25,11.56524
2021-10-26,21.55616
2021-10-27,24.49288
2021-10-28,23.19103
2021-10-29,20.40569
2021-10-30,11.59551
2021-10-31,4.32939
2021-11-01,12.20102
2021-11-02,21.73781
2021-11-03,23.25158
2021-11-04,22.91855
2021-11-05,20.04238
2021-11-06,11.53496
2021-11-07,2.63396
2021-11-08,12.68543
2021-11-09,20.61762
2021-11-10,23.43324
2021-11-11,25.79473
2021-11-12,20.52679
2021-11-13,11.77717
2021-11-14,3.2092
2021-11-15,9.93036
2021-11-16,22.6158
2021-11-17,21.40478
2021-11-18,21.3745
2021-11-19,19.37632
2021-11-20,12.50378
2021-11-21,3.54223
2021-11-22,10.80835
2021-11-23,23.00938
2021-11-24,24.12957
2021-11-25,21.91946
2021-11-26,25.61307
2021-11-27,18.61943
2021-11-28,5.08628
2021-11-29,19.67907
2021-11-30,31.69845
2021-12-01,31.97093
2021-12-02,30.24523
2021-12-03,26.40024
2021-12-04,19.5277
2021-12-05,5.02573
2021-12-06,14.92582
2021-12-07,26.06721
2021-12-08,28.24704
2021-12-09,22.88828
2021-12-10,23.16076
2021-12-11,14.29003
2021-12-12,3.48168
2021-12-13,11.62579
2021-12-14,26.82409
2021-12-15,25.85528
2021-12-16,28.58007
2021-12-17,26.24886
2021-12-18,15.62216
2021-12-19,3.69361
2021-12-20,16.74235
2021-12-21,30.0333
2021-12-22,22.79745
2021-12-23,21.52588
2021-12-24,19.73963
2021-12-25,9.62761
2021-12-26,3.48168
2021-12-27,10.08174
2021-12-28,18.86164
2021-12-29,19.31577
2021-12-30,17.83227
2021-12-31,10.99
2022-01-01,5.93399
2022-01-02,2.21011
2022-01-03,9.74871
2022-01-04,19.16439
2022-01-05,21.79836
2022-01-06,31.81955
2022-01-07,27.12685
2022-01-08,15.59188
2022-01-09,3.69361
2022-01-10,13.86618
2022-01-11,31.60762
2022-01-12,25.43142
2022-01-13,25.43142
2022-01-14,24.4626
2022-01-15,15.3194
2022-01-16,3.78443
2022-01-17,12.1102
2022-01-18,24.76536
2022-01-19,27.85346
2022-01-20,28.6709
2022-01-21,29.03421
2022-01-22,22.6158
2022-01-23,4.75325
2022-01-24,20.67817
2022-01-25,50.13623
2022-01-26,47.38116
2022-01-27,45.68574
2022-01-28,36.66363
2022-01-29,21.52588
2022-01-30,5.84317
2022-01-31,12.3524
2022-02-01,21.94974
2022-02-02,28.85255
2022-02-03,34.3627
2022-02-04,34.12049
2022-02-05,21.0112
2022-02-06,5.90372
2022-02-07,15.50105
2022-02-08,29.15531
2022-02-09,27.49016
2022-02-10,27.09657
2022-02-11,26.91492
2022-02-12,20.67817
2022-02-13,5.84317
2022-02-14,18.34695
2022-02-15,41.38661
2022-02-16,35.27096
2022-02-17,37.78383
2022-02-18,33.51498
2022-02-19,21.70753
2022-02-20,5.93399
2022-02-21,21.2534
2022-02-22,40.35725
2022-02-23,40.5389
2022-02-24,51.77111
2022-02-25,46.62428
2022-02-26,22.16167
2022-02-27,7.02391
2022-02-28,18.43778
2022-03-01,33.03057
2022-03-02,34.33242
2022-03-03,31.6379
2022-03-04,35.30124
2022-03-05,21.58643
2022-03-06,5.99455
2022-03-07,21.94974
2022-03-08,39.38843
2022-03-09,34.69573
2022-03-10,37.75355
2022-03-11,33.87829
2022-03-12,21.34423
2022-03-13,6.47895
2022-03-14,22.25249
2022-03-15,36.75446
2022-03-16,35.8462
2022-03-17,41.47744
2022-03-18,36.05812
2022-03-19,19.7699
2022-03-20,6.14592
2022-03-21,17.83227
2022-03-22,30.82046
2022-03-23,30.88101
2022-03-24,30.3966
2022-03-25,28.00484
2022-03-26,15.65243
2022-03-27,4.42022
2022-03-28,15.95519
2022-03-29,30.91129
2022-03-30,29.48834
2022-03-31,28.61035
2022-04-01,27.24795
2022-04-02,15.98546
2022-04-03,4.32939
2022-04-04,14.10838
2022-04-05,26.24886
2022-04-06,33.15168
2022-04-07,34.39297
2022-04-08,32.09203
2022-04-09,18.13502
2022-04-10,4.35967
2022-04-11,15.59188
2022-04-12,31.03239
2022-04-13,30.69936
2022-04-14,29.06448
2022-04-15,27.94429
2022-04-16,12.04965
2022-04-17,3.69361
2022-04-18,15.3194
2022-04-19,27.64153
2022-04-20,29.18558
2022-04-21,27.70208
2022-04-22,28.21677
2022-04-23,18.58916
2022-04-24,4.63215
2022-04-25,19.31577
2022-04-26,37.17832
2022-04-27,41.78019
2022-04-28,37.05722
2022-04-29,31.24432
2022-04-30,23.31214
2022-05-01,5.51014
2022-05-02,17.83227
2022-05-03,34.30214
2022-05-04,30.48743
2022-05-05,34.33242
2022-05-06,40.50862
2022-05-07,23.13048
2022-05-08,6.1762
2022-05-09,23.64517
2022-05-10,41.96185
2022-05-11,42.93066
2022-05-12,42.62791
2022-05-13,36.69391
2022-05-14,21.34423
2022-05-15,5.47986
2022-05-16,19.95155
2022-05-17,32.63699
2022-05-18,35.51316
2022-05-19,44.59582
2022-05-20,33.57553
2022-05-21,20.49651
2022-05-22,6.50923
2022-05-23,17.10566
2022-05-24,34.69573
2022-05-25,33.03057
2022-05-26,30.54798
2022-05-27,26.58189
2022-05-28,15.98546
2022-05-29,4.23857
2022-05-30,17.52951
2022-05-31,27.52043
2022-06-01,27.94429
2022-06-02,29.97275
2022-06-03,27.58098
2022-06-04,15.98546
2022-06-05,4.60187
2022-06-06,15.62216
2022-06-07,29.54889
2022-06-08,29.48834
2022-06-09,29.21586
2022-06-10,31.45625
2022-06-11,20.98092
2022-06-12,5.23766
2022-06-13,25.03784
2022-06-14,48.53163
2022-06-15,44.8683
2022-06-16,48.89494
2022-06-17,42.80956
2022-06-18,23.94792
2022-06-19,5.90372
2022-06-20,22.76718
2022-06-21,33.3636
2022-06-22,39.26733
2022-06-23,38.08658
2022-06-24,35.21041
2022-06-25,21.10202
2022-06-26,5.056
2022-06-27,20.55706
2022-06-28,36.87556
2022-06-29,34.78655
2022-06-30,40.17559
2022-07-01,35.54344
2022-07-02,19.891
2022-07-03,4.32939
2022-07-04,18.10475
2022-07-05,31.84983
2022-07-06,40.23614
2022-07-07,34.63518
2022-07-08,32.48561
2022-07-09,18.95246
2022-07-10,4.05691
2022-07-11,17.52951
2022-07-12,33.06085
2022-07-13,38.32879
2022-07-14,37.54162
2022-07-15,33.03057
2022-07-16,18.10475
2022-07-17,5.02573
2022-07-18,17.9231
2022-07-19,34.33242
2022-07-20,36.23978
2022-07-21,34.12049
2022-07-22,31.33514
2022-07-23,17.89282
2022-07-24,4.45049
2022-07-25,17.31759
2022-07-26,35.27096
2022-07-27,32.15258
2022-07-28,36.69391
2022-07-29,30.91129
2022-07-30,16.95428
2022-07-31,4.48077
2022-08-01,17.77172
2022-08-02,33.09112
2022-08-03,33.66636
2022-08-04,32.72782
2022-08-05,30.09385
2022-08-06,18.64971
2022-08-07,3.90554
2022-08-08,16.04601
2022-08-09,32.39479
2022-08-10,34.3627
2022-08-11,33.0003
2022-08-12,28.88283
2022-08-13,16.62125
2022-08-14,3.90554
2022-08-15,16.77263
2022-08-16,29.45806
2022-08-17,34.75628
2022-08-18,33.75719
2022-08-19,29.94247
2022-08-20,17.37814
2022-08-21,4.54132
2022-08-22,19.34604
2022-08-23,36.48198
2022-08-24,35.78564
2022-08-25,33.63608
2022-08-26,31.24432
2022-08-27,24.55343
2022-08-28,4.45049
2022-08-29,22.31304
2022-08-30,38.41961
2022-08-31,38.75264
2022-09-01,38.44989
2022-09-02,34.24159
2022-09-03,21.2534
2022-09-04,4.8138
2022-09-05,16.62125
2022-09-06,27.61126
2022-09-07,35.63427
2022-09-08,30.79019
2022-09-09,21.70753
2022-09-10,15.59188
2022-09-11,6.35785
2022-09-12,17.34786
2022-09-13,51.98304
2022-09-14,76.3851
2022-09-15,66.33363
2022-09-16,63.45746
2022-09-17,36.81501
2022-09-18,8.99182
2022-09-19,32.78837
2022-09-20,48.65273
2022-09-21,49.95458
2022-09-22,57.85649
2022-09-23,51.34726
2022-09-24,35.21041
2022-09-25,6.87254
2022-09-26,36.3306
2022-09-27,62.45837
2022-09-28,74.14471
2022-09-29,68.75567
2022-09-30,59.09778
2022-10-01,35.02876
2022-10-02,7.14501
2022-10-03,35.08931
2022-10-04,62.03451
2022-10-05,65.66757
2022-10-06,63.79049
2022-10-07,54.61701
2022-10-08,34.39297
2022-10-09,7.5386
2022-10-10,40.14532
2022-10-11,62.82167
2022-10-12,64.94096
2022-10-13,70.39055
2022-10-14,60.94459
2022-10-15,38.57099
2022-10-16,9.96064
2022-10-17,39.96366
2022-10-18,65.94005
2022-10-19,66.06115
2022-10-20,60.91432
2022-10-21,57.76566
2022-10-22,34.75628
2022-10-23,7.35694
2022-10-24,36.39115
2022-10-25,59.00696
2022-10-26,59.85467
2022-10-27,63.18498
2022-10-28,53.13351
2022-10-29,32.97002
2022-10-30,6.02482
2022-10-31,30.69936
2022-11-01,56.00968
2022-11-02,58.88586
2022-11-03,64.21435
2022-11-04,55.13169
2022-11-05,35.21041
2022-11-06,7.14501
2022-11-07,34.42325
2022-11-08,58.3409
2022-11-09,63.72994
2022-11-10,72.90342
2022-11-11,72.41901
2022-11-12,45.01967
2022-11-13,9.41568
2022-11-14,36.2095
2022-11-15,62.67029
2022-11-16,64.94096
2022-11-17,63.48773
2022-11-18,60.15743
2022-11-19,40.5389
2022-11-20,8.29548
2022-11-21,33.99939
2022-11-22,54.67756
2022-11-23,48.83439
2022-11-24,49.92431
2022-11-25,38.78292
2022-11-26,22.76718
2022-11-27,6.23675
2022-11-28,22.4947
2022-11-29,46.50317
2022-11-30,45.89766
2022-12-01,48.38026
2022-12-02,43.44535
2022-12-03,29.42779
2022-12-04,6.0551
2022-12-05,20.22403
2022-12-06,44.65637
2022-12-07,45.86739
2022-12-08,45.3527
2022-12-09,41.11413
2022-12-10,28.9131
2022-12-11,5.60096
2022-12-12,18.86164
2022-12-13,42.87011
2022-12-14,47.77475
2022-12-15,49.62155
2022-12-16,43.627
2022-12-17,24.88646
2022-12-18,4.5716
2022-12-19,17.80199
2022-12-20,41.65909
2022-12-21,45.29215
2022-12-22,41.68937
2022-12-23,42.87011
2022-12-24,27.21768
2022-12-25,4.29912
2022-12-26,16.28822
2022-12-27,29.09476
2022-12-28,39.57008
2022-12-29,38.23796
2022-12-30,30.18468
2022-12-31,16.6818
2023-01-01,5.11656
2023-01-02,17.52951
2023-01-03,31.09294
2023-01-04,39.35815
2023-01-05,40.84165
2023-01-06,36.66363
2023-01-07,24.70481
2023-01-08,5.57069
2023-01-09,18.55888
2023-01-10,42.59763
2023-01-11,41.11413
2023-01-12,40.08477
2023-01-13,40.47835
2023-01-14,24.67453
2023-01-15,4.84408
2023-01-16,16.25794
2023-01-17,31.12322
2023-01-18,36.75446
2023-01-19,35.66454
2023-01-20,33.03057
2023-01-21,20.79927
2023-01-22,5.02573
2023-01-23,12.26158
2023-01-24,33.48471
2023-01-25,34.51407
2023-01-26,40.32697
2023-01-27,36.60308
2023-01-28,25.79473
2023-01-29,5.69179
2023-01-30,18.1653
2023-01-31,38.54072
2023-02-01,38.44989
2023-02-02,44.08113
2023-02-03,41.65909
2023-02-04,25.4617
2023-02-05,5.02573
2023-02-06,18.13502
2023-02-07,37.63245
2023-02-08,42.68846
2023-02-09,39.47926
2023-02-10,39.60036
2023-02-11,25.34059
2023-02-12,5.02573
2023-02-13,15.59188
2023-02-14,38.54072
2023-02-15,38.84347
2023-02-16,42.23433
2023-02-17,38.11686
2023-02-18,24.0993
2023-02-19,4.5716
2023-02-20,16.25794
2023-02-21,31.66818
2023-02-22,39.08567
2023-02-23,39.99394
2023-02-24,36.81501
2023-02-25,23.55434
2023-02-26,4.14774
2023-02-27,16.10656
2023-02-28,32.39479
2023-03-01,31.00211
2023-03-02,35.30124
2023-03-03,32.00121
2023-03-04,22.91855
2023-03-05,4.51105
2023-03-06,16.50015
2023-03-07,36.78474
2023-03-08,39.26733
2023-03-09,39.96366
2023-03-10,39.23705
2023-03-11,24.73508
2023-03-12,4.66242
2023-03-13,21.2534
2023-03-14,47.32061
2023-03-15,48.68301
2023-03-16,51.25643
2023-03-17,41.44716
2023-03-18,23.43324
2023-03-19,3.87526
2023-03-20,22.58552
2023-03-21,37.8141
2023-03-22,40.02422
2023-03-23,44.59582
2023-03-24,39.32788
2023-03-25,23.10021
2023-03-26,5.41931
2023-03-27,20.22403
2023-03-28,35.48289
2023-03-29,35.33151
2023-03-30,36.63336
2023-03-31,34.78655
2023-04-01,19.80018
2023-04-02,4.05691
2023-04-03,18.52861
2023-04-04,34.4838
2023-04-05,33.42415
2023-04-06,37.66273
2023-04-07,30.88101
2023-04-08,12.29185
2023-04-09,5.35876
2023-04-10,17.37814
2023-04-11,33.2425
2023-04-12,33.51498
2023-04-13,36.87556
2023-04-14,30.79019
2023-04-15,17.49924
2023-04-16,4.48077
2023-04-17,18.71026
2023-04-18,35.21041
2023-04-19,34.12049
2023-04-20,35.90675
2023-04-21,31.18377
2023-04-22,18.13502
2023-04-23,4.23857
2023-04-24,16.6818
2023-04-25,31.97093
2023-04-26,31.97093
2023-04-27,33.39388
2023-04-28,26.9452
2023-04-29,16.34877
2023-04-30,3.75416
2023-05-01,11.9891
2023-05-02,25.85528
2023-05-03,32.84892
2023-05-04,32.84892
2023-05-05,23.13048
2023-05-06,15.62216
2023-05-07,3.48168
2023-05-08,14.68362
2023-05-09,27.91401
2023-05-10,30.2755
2023-05-11,30.97184
2023-05-12,27.79291
2023-05-13,14.29003
2023-05-14,3.54223
2023-05-15,12.38268
2023-05-16,25.9461
2023-05-17,26.70299
2023-05-18,27.79291
2023-05-19,26.67272
2023-05-20,16.31849
2023-05-21,3.39085
2023-05-22,13.04874
2023-05-23,26.88465
2023-05-24,28.792
2023-05-25,28.51952
2023-05-26,25.55252
2023-05-27,16.01574
2023-05-28,3.81471
