date,양도소득세
2020-07-20,33.99433
2020-07-21,33.46392
2020-07-22,44.934
2020-07-23,34.33789
2020-07-24,26.14067
2020-07-25,19.69139
2020-07-26,18.75113
2020-07-27,26.51437
2020-07-28,32.43927
2020-07-29,35.0009
2020-07-30,33.43378
2020-07-31,29.29901
2020-08-01,21.71659
2020-08-02,19.04647
2020-08-03,25.83931
2020-08-04,32.91543
2020-08-05,28.66011
2020-08-06,24.74233
2020-08-07,25.71273
2020-08-08,20.87878
2020-08-09,17.78675
2020-08-10,24.83274
2020-08-11,31.35434
2020-08-12,26.95437
2020-08-13,25.10397
2020-08-14,21.50563
2020-08-15,15.28539
2020-08-16,14.53197
2020-08-17,16.61141
2020-08-18,24.21794
2020-08-19,22.09631
2020-08-20,21.86727
2020-08-21,19.42619
2020-08-22,15.91224
2020-08-23,16.66566
2020-08-24,23.10288
2020-08-25,21.77686
2020-08-26,21.47549
2020-08-27,20.45084
2020-08-28,17.9977
2020-08-29,14.35115
2020-08-30,13.89307
2020-08-31,23.24754
2020-09-01,19.80591
2020-09-02,19.16701
2020-09-03,18.17853
2020-09-04,17.43113
2020-09-05,14.24266
2020-09-06,13.47115
2020-09-07,20.3544
2020-09-08,23.80206
2020-09-09,19.93249
2020-09-10,18.76318
2020-09-11,17.60593
2020-09-12,13.47115
2020-09-13,13.06129
2020-09-14,20.81248
2020-09-15,21.04152
2020-09-16,19.46838
2020-09-17,31.11928
2020-09-18,32.52968
2020-09-19,19.98673
2020-09-20,16.20758
2020-09-21,21.46947
2020-09-22,19.72153
2020-09-23,19.84811
2020-09-24,18.72702
2020-09-25,18.5703
2020-09-26,14.0317
2020-09-27,13.53746
2020-09-28,19.79386
2020-09-29,17.55168
2020-09-30,14.63444
2020-10-01,13.56759
2020-10-02,12.63335
2020-10-03,24.27822
2020-10-04,23.8563
2020-10-05,27.21957
2020-10-06,26.54451
2020-10-07,28.4371
2020-10-08,24.02507
2020-10-09,16.8947
2020-10-10,18.14839
2020-10-11,17.21415
2020-10-12,25.51383
2020-10-13,23.09083
2020-10-14,23.30781
2020-10-15,21.82508
2020-10-16,19.37194
2020-10-17,16.03881
2020-10-18,15.78566
2020-10-19,24.00096
2020-10-20,25.42342
2020-10-21,23.60315
2020-10-22,24.5615
2020-10-23,21.28262
2020-10-24,16.36429
2020-10-25,19.84811
2020-10-26,34.21734
2020-10-27,29.49189
2020-10-28,27.28587
2020-10-29,26.17081
2020-10-30,23.0848
2020-10-31,17.58784
2020-11-01,18.6125
2020-11-02,28.43107
2020-11-03,30.88421
2020-11-04,23.62726
2020-11-05,23.60315
2020-11-06,21.44536
2020-11-07,16.95497
2020-11-08,16.71388
2020-11-09,23.84425
2020-11-10,26.73738
2020-11-11,25.97793
2020-11-12,24.39274
2020-11-13,22.56042
2020-11-14,18.58839
2020-11-15,18.4377
2020-11-16,26.50834
2020-11-17,28.03327
2020-11-18,28.09957
2020-11-19,30.52859
2020-11-20,26.50834
2020-11-21,20.80646
2020-11-22,20.91495
2020-11-23,30.84805
2020-11-24,32.80694
2020-11-25,29.92586
2020-11-26,29.34723
2020-11-27,26.02013
2020-11-28,21.53577
2020-11-29,20.89687
2020-11-30,29.72696
2020-12-01,27.61135
2020-12-02,26.46615
2020-12-03,25.98999
2020-12-04,23.43439
2020-12-05,20.23988
2020-12-06,20.85468
2020-12-07,28.86504
2020-12-08,27.88258
2020-12-09,30.39599
2020-12-10,30.2875
2020-12-11,27.08094
2020-12-12,21.72262
2020-12-13,20.12536
2020-12-14,27.15327
2020-12-15,26.12862
2020-12-16,26.53848
2020-12-17,32.83105
2020-12-18,31.01078
2020-12-19,22.06618
2020-12-20,21.40317
2020-12-21,31.39654
2020-12-22,28.71436
2020-12-23,27.50889
2020-12-24,21.95166
2020-12-25,18.70893
2020-12-26,21.06563
2020-12-27,22.12645
2020-12-28,35.61569
2020-12-29,32.5116
2020-12-30,26.99656
2020-12-31,23.07275
2021-01-01,24.33246
2021-01-02,25.10397
2021-01-03,22.40974
2021-01-04,28.97353
2021-01-05,31.1675
2021-01-06,32.8431
2021-01-07,27.4245
2021-01-08,23.31384
2021-01-09,20.39057
2021-01-10,26.50834
2021-01-11,40.42553
2021-01-12,36.17021
2021-01-13,34.06063
2021-01-14,31.30612
2021-01-15,31.13133
2021-01-16,26.28533
2021-01-17,24.92917
2021-01-18,40.35923
2021-01-19,37.06829
2021-01-20,32.15598
2021-01-21,31.33023
2021-01-22,28.38285
2021-01-23,25.22451
2021-01-24,24.12151
2021-01-25,32.03544
2021-01-26,31.55325
2021-01-27,31.34832
2021-01-28,28.75052
2021-01-29,26.18889
2021-01-30,22.58453
2021-01-31,22.45795
2021-02-01,27.13519
2021-02-02,28.94943
2021-02-03,26.17684
2021-02-04,24.71219
2021-02-05,22.29522
2021-02-06,19.31167
2021-02-07,19.22126
2021-02-08,28.45518
2021-02-09,25.68862
2021-02-10,21.04755
2021-02-11,16.04484
2021-02-12,16.31607
2021-02-13,17.37689
2021-02-14,19.43222
2021-02-15,27.87655
2021-02-16,26.05026
2021-02-17,25.29082
2021-02-18,24.50726
2021-02-19,22.67494
2021-02-20,18.60647
2021-02-21,17.5999
2021-02-22,25.12808
2021-02-23,24.44096
2021-02-24,21.77686
2021-02-25,21.42727
2021-02-26,19.91441
2021-02-27,16.8284
2021-02-28,15.59881
2021-03-01,16.88867
2021-03-02,22.7774
2021-03-03,20.27605
2021-03-04,20.4629
2021-03-05,18.0399
2021-03-06,15.93032
2021-03-07,15.21306
2021-03-08,21.58399
2021-03-09,22.56042
2021-03-10,22.43384
2021-03-11,21.46344
2021-03-12,17.68428
2021-03-13,14.79717
2021-03-14,14.79717
2021-03-15,23.68754
2021-03-16,24.79054
2021-03-17,24.00096
2021-03-18,21.52974
2021-03-19,19.75167
2021-03-20,15.6832
2021-03-21,15.85196
2021-03-22,22.95823
2021-03-23,21.02344
2021-03-24,22.77138
2021-03-25,20.72207
2021-03-26,19.3177
2021-03-27,14.978
2021-03-28,14.05581
2021-03-29,28.03929
2021-03-30,25.82725
2021-03-31,22.23494
2021-04-01,19.17907
2021-04-02,17.7988
2021-04-03,14.25471
2021-04-04,15.55059
2021-04-05,20.33029
2021-04-06,18.944
2021-04-07,20.47495
2021-04-08,22.09631
2021-04-09,18.60647
2021-04-10,14.01362
2021-04-11,14.63444
2021-04-12,21.60207
2021-04-13,21.80097
2021-04-14,19.83002
2021-04-15,20.16153
2021-04-16,18.79934
2021-04-17,14.44156
2021-04-18,16.28593
2021-04-19,23.65137
2021-04-20,23.24151
2021-04-21,21.72864
2021-04-22,19.48044
2021-04-23,25.6404
2021-04-24,15.55059
2021-04-25,16.54511
2021-04-26,21.86727
2021-04-27,21.94563
2021-04-28,20.11331
2021-04-29,19.28153
2021-04-30,16.41854
2021-05-01,13.13965
2021-05-02,12.45856
2021-05-03,20.71605
2021-05-04,18.58236
2021-05-05,14.03773
2021-05-06,24.13959
2021-05-07,21.38508
2021-05-08,16.03278
2021-05-09,16.85853
2021-05-10,26.17684
2021-05-11,24.15767
2021-05-12,23.00042
2021-05-13,24.06123
2021-05-14,22.77138
2021-05-15,18.90181
2021-05-16,16.60538
2021-05-17,27.37628
2021-05-18,25.23657
2021-05-19,21.7407
2021-05-20,28.49135
2021-05-21,26.88807
2021-05-22,18.33524
2021-05-23,17.74456
2021-05-24,27.21354
2021-05-25,27.90669
2021-05-26,24.44096
2021-05-27,35.00693
2021-05-28,30.21517
2021-05-29,19.48044
2021-05-30,42.36031
2021-05-31,69.57989
2021-06-01,79.3623
2021-06-02,42.22771
2021-06-03,34.01844
2021-06-04,26.11054
2021-06-05,21.93357
2021-06-06,23.03055
2021-06-07,35.29021
2021-06-08,40.18443
2021-06-09,34.4283
2021-06-10,31.10119
2021-06-11,27.47875
2021-06-12,18.21469
2021-06-13,20.76426
2021-06-14,24.51931
2021-06-15,25.4415
2021-06-16,24.13356
2021-06-17,23.28973
2021-06-18,39.5395
2021-06-19,35.53131
2021-06-20,21.51166
2021-06-21,31.66174
2021-06-22,27.12916
2021-06-23,25.26671
2021-06-24,22.74124
2021-06-25,19.23331
2021-06-26,15.41799
2021-06-27,15.02621
2021-06-28,23.56699
2021-06-29,22.0059
2021-06-30,22.59056
2021-07-01,18.95003
2021-07-02,18.23277
2021-07-03,13.5254
2021-07-04,14.05581
2021-07-05,21.18015
2021-07-06,19.29962
2021-07-07,18.60647
2021-07-08,31.44475
2021-07-09,18.07003
2021-07-10,13.45307
2021-07-11,13.51335
2021-07-12,19.6492
2021-07-13,19.2092
2021-07-14,17.17196
2021-07-15,17.74456
2021-07-16,16.56319
2021-07-17,13.24814
2021-07-18,12.92869
2021-07-19,18.58236
2021-07-20,19.35989
2021-07-21,18.15442
2021-07-22,17.37689
2021-07-23,15.48429
2021-07-24,12.30185
2021-07-25,14.1643
2021-07-26,16.50895
2021-07-27,17.5336
2021-07-28,17.44319
2021-07-29,16.05087
2021-07-30,14.59827
2021-07-31,11.89801
2021-08-01,15.86402
2021-08-02,35.33843
2021-08-03,27.43053
2021-08-04,18.89578
2021-08-05,20.36043
2021-08-06,19.11277
2021-08-07,15.79772
2021-08-08,14.24868
2021-08-09,24.6037
2021-08-10,22.72919
2021-08-11,22.87384
2021-08-12,19.98071
2021-08-13,17.72647
2021-08-14,14.82731
2021-08-15,12.91664
2021-08-16,16.65963
2021-08-17,22.27111
2021-08-18,22.15056
2021-08-19,27.45464
2021-08-20,21.38508
2021-08-21,14.85745
2021-08-22,13.93526
2021-08-23,21.18015
2021-08-24,20.45084
2021-08-25,21.34892
2021-08-26,20.99933
2021-08-27,17.06346
2021-08-28,14.95389
2021-08-29,14.75498
2021-08-30,22.2048
2021-08-31,23.27165
2021-09-01,18.55825
2021-09-02,18.69085
2021-09-03,16.93689
2021-09-04,14.6043
2021-09-05,12.50075
2021-09-06,18.38948
2021-09-07,17.401
2021-09-08,19.00427
2021-09-09,17.28648
2021-09-10,15.88813
2021-09-11,12.39828
2021-09-12,11.82568
2021-09-13,19.96263
2021-09-14,18.76318
2021-09-15,16.8284
2021-09-16,16.44867
2021-09-17,14.31499
2021-09-18,10.4635
2021-09-19,9.88487
2021-09-20,9.83665
2021-09-21,12.18733
2021-09-22,12.6213
2021-09-23,19.3177
2021-09-24,18.99825
2021-09-25,13.67006
2021-09-26,13.67006
2021-09-27,20.47495
2021-09-28,19.47441
2021-09-29,19.45633
2021-09-30,19.11879
2021-10-01,14.978
2021-10-02,12.65143
2021-10-03,12.41637
2021-10-04,14.17033
2021-10-05,19.01633
2021-10-06,17.81688
2021-10-07,20.38454
2021-10-08,16.09306
2021-10-09,11.16267
2021-10-10,11.62075
2021-10-11,14.88156
2021-10-12,18.15442
2021-10-13,18.21469
2021-10-14,16.72593
2021-10-15,16.31607
2021-10-16,11.21692
2021-10-17,10.60816
2021-10-18,16.31004
2021-10-19,16.16539
2021-10-20,16.46073
2021-10-21,15.26731
2021-10-22,14.57416
2021-10-23,10.09583
2021-10-24,11.13254
2021-10-25,18.66071
2021-10-26,19.96865
2021-10-27,15.93635
2021-10-28,15.14073
2021-10-29,14.73087
2021-10-30,10.33692
2021-10-31,10.04158
2021-11-01,15.58676
2021-11-02,15.18895
2021-11-03,15.75553
2021-11-04,15.05635
2021-11-05,13.59773
2021-11-06,9.83665
2021-11-07,10.38514
2021-11-08,16.08703
2021-11-09,16.07498
2021-11-10,15.00813
2021-11-11,17.94949
2021-11-12,15.71936
2021-11-13,10.68651
2021-11-14,14.41745
2021-11-15,24.39274
2021-11-16,22.69302
2021-11-17,20.0229
2021-11-18,19.34181
2021-11-19,16.13525
2021-11-20,11.77144
2021-11-21,13.02513
2021-11-22,21.18015
2021-11-23,19.63715
2021-11-24,17.14182
2021-11-25,17.37086
2021-11-26,17.35278
2021-11-27,12.95883
2021-11-28,13.38677
2021-11-29,35.5072
2021-11-30,60.85226
2021-12-01,40.89566
2021-12-02,29.02778
2021-12-03,25.5741
2021-12-04,13.64595
2021-12-05,15.26128
2021-12-06,39.15375
2021-12-07,47.72467
2021-12-08,37.93623
2021-12-09,24.71219
2021-12-10,17.37086
2021-12-11,13.40485
2021-12-12,13.15773
2021-12-13,20.74016
2021-12-14,20.57139
2021-12-15,20.6618
2021-12-16,17.31661
2021-12-17,14.74896
2021-12-18,10.86733
2021-12-19,10.94569
2021-12-20,18.46784
2021-12-21,19.0766
2021-12-22,18.00373
2021-12-23,14.75498
2021-12-24,11.95829
2021-12-25,9.22186
2021-12-26,11.10843
2021-12-27,18.49798
2021-12-28,19.17907
2021-12-29,16.43662
2021-12-30,14.41745
2021-12-31,11.07829
2022-01-01,9.72213
2022-01-02,9.78241
2022-01-03,13.99553
2022-01-04,15.08649
2022-01-05,12.66349
2022-01-06,16.08703
2022-01-07,13.79663
2022-01-08,9.7583
2022-01-09,10.9698
2022-01-10,15.70128
2022-01-11,14.47772
2022-01-12,13.18787
2022-01-13,13.74239
2022-01-14,12.56705
2022-01-15,10.49364
2022-01-16,10.21638
2022-01-17,14.21855
2022-01-18,12.65143
2022-01-19,12.59116
2022-01-20,12.98896
2022-01-21,11.96431
2022-01-22,9.04707
2022-01-23,9.67391
2022-01-24,13.50732
2022-01-25,12.19938
2022-01-26,11.63884
2022-01-27,17.22017
2022-01-28,12.86239
2022-01-29,8.34187
2022-01-30,8.15502
2022-01-31,8.73967
2022-02-01,9.78843
2022-02-02,9.95117
2022-02-03,17.0936
2022-02-04,14.4295
2022-02-05,10.55994
2022-02-06,11.19884
2022-02-07,15.35169
2022-02-08,13.34458
2022-02-09,13.84485
2022-02-10,15.51443
2022-02-11,14.13416
2022-02-12,10.60816
2022-02-13,9.59556
2022-02-14,14.52594
2022-02-15,13.75444
2022-02-16,13.09746
2022-02-17,13.34458
2022-02-18,12.98896
2022-02-19,9.27008
2022-02-20,9.63172
2022-02-21,16.58127
2022-02-22,15.74347
2022-02-23,12.85636
2022-02-24,11.83774
2022-02-25,10.89747
2022-02-26,8.96269
2022-02-27,8.83008
2022-02-28,11.94623
2022-03-01,9.17967
2022-03-02,10.65035
2022-03-03,11.33144
2022-03-04,9.58953
2022-03-05,8.35995
2022-03-06,8.20324
2022-03-07,11.50623
2022-03-08,10.27665
2022-03-09,9.02899
2022-03-10,28.05738
2022-03-11,18.64263
2022-03-12,13.07938
2022-03-13,14.14622
2022-03-14,16.70785
2022-03-15,16.4547
2022-03-16,17.73853
2022-03-17,16.05689
2022-03-18,13.8328
2022-03-19,11.12651
2022-03-20,10.5298
2022-03-21,14.80923
2022-03-22,14.58019
2022-03-23,16.4547
2022-03-24,14.91772
2022-03-25,12.42842
2022-03-26,9.53529
2022-03-27,9.61967
2022-03-28,14.20649
2022-03-29,13.07938
2022-03-30,13.94732
2022-03-31,30.79983
2022-04-01,27.72587
2022-04-02,14.24266
2022-04-03,12.43445
2022-04-04,20.83659
2022-04-05,17.56373
2022-04-06,16.20155
2022-04-07,14.68265
2022-04-08,14.04375
2022-04-09,9.67391
2022-04-10,10.34898
2022-04-11,19.98673
2022-04-12,17.3588
2022-04-13,15.1769
2022-04-14,14.45964
2022-04-15,12.87445
2022-04-16,9.16159
2022-04-17,9.57748
2022-04-18,15.32155
2022-04-19,14.83937
2022-04-20,14.538
2022-04-21,13.7243
2022-04-22,12.25363
2022-04-23,9.43885
2022-04-24,9.70405
2022-04-25,14.73087
2022-04-26,14.00759
2022-04-27,13.98951
2022-04-28,13.81471
2022-04-29,12.24157
2022-04-30,10.42734
2022-05-01,10.81911
2022-05-02,16.29799
2022-05-03,16.56922
2022-05-04,20.93906
2022-05-05,13.27225
2022-05-06,16.05087
2022-05-07,11.85582
2022-05-08,14.53197
2022-05-09,37.38774
2022-05-10,49.51479
2022-05-11,40.47977
2022-05-12,30.76366
2022-05-13,21.55385
2022-05-14,14.00759
2022-05-15,13.19992
2022-05-16,23.09083
2022-05-17,19.25742
2022-05-18,18.04592
2022-05-19,16.95497
2022-05-20,14.88156
2022-05-21,11.24103
2022-05-22,10.05364
2022-05-23,17.05744
2022-05-24,17.89524
2022-05-25,15.90621
2022-05-26,14.98402
2022-05-27,13.42896
2022-05-28,9.87884
2022-05-29,10.07172
2022-05-30,19.47441
2022-05-31,17.68428
2022-06-01,9.53529
2022-06-02,12.36815
2022-06-03,12.64541
2022-06-04,8.26954
2022-06-05,8.22735
2022-06-06,10.04158
2022-06-07,13.4591
2022-06-08,12.44047
2022-06-09,14.91772
2022-06-10,12.02459
2022-06-11,8.42625
2022-06-12,9.22186
2022-06-13,14.23663
2022-06-14,12.53691
2022-06-15,11.675
2022-06-16,15.49635
2022-06-17,13.99553
2022-06-18,8.26351
2022-06-19,8.20927
2022-06-20,13.36869
2022-06-21,20.85468
2022-06-22,17.46127
2022-06-23,12.66349
2022-06-24,11.03007
2022-06-25,7.23886
2022-06-26,7.84762
2022-06-27,11.5424
2022-06-28,11.14459
2022-06-29,10.07172
2022-06-30,12.92869
2022-07-01,9.39666
2022-07-02,6.90735
2022-07-03,7.56434
2022-07-04,10.4635
2022-07-05,10.39117
2022-07-06,9.67994
2022-07-07,11.83171
2022-07-08,10.04761
2022-07-09,6.97366
2022-07-10,7.17256
2022-07-11,12.12102
2022-07-12,11.03007
2022-07-13,10.72268
2022-07-14,11.83774
2022-07-15,11.45199
2022-07-16,7.0279
2022-07-17,7.20872
2022-07-18,11.33144
2022-07-19,12.0487
2022-07-20,11.56048
2022-07-21,15.82785
2022-07-22,14.95991
2022-07-23,7.80543
2022-07-24,7.61858
2022-07-25,15.64101
2022-07-26,12.21746
2022-07-27,11.47007
2022-07-28,10.2646
2022-07-29,9.70405
2022-07-30,6.47941
2022-07-31,6.81092
2022-08-01,11.51226
2022-08-02,9.28816
2022-08-03,9.12542
2022-08-04,11.35555
2022-08-05,9.55337
2022-08-06,6.27448
2022-08-07,7.4679
2022-08-08,10.21035
2022-08-09,8.67337
2022-08-10,10.10788
2022-08-11,9.4509
2022-08-12,8.76378
2022-08-13,6.33475
2022-08-14,5.5512
2022-08-15,6.57585
2022-08-16,11.25911
2022-08-17,10.63829
2022-08-18,9.66789
2022-08-19,9.36652
2022-08-20,6.6301
2022-08-21,6.77475
2022-08-22,10.98185
2022-08-23,11.03007
2022-08-24,9.7583
2022-08-25,9.86679
2022-08-26,9.20981
2022-08-27,5.92489
2022-08-28,6.24434
2022-08-29,10.46953
2022-08-30,10.13199
2022-08-31,9.33035
2022-09-01,8.68543
2022-09-02,7.45584
2022-09-03,5.56325
2022-09-04,5.44873
2022-09-05,7.96817
2022-09-06,9.77638
2022-09-07,9.08926
2022-09-08,6.84105
2022-09-09,5.26791
2022-09-10,5.43668
2022-09-11,5.72599
2022-09-12,7.0279
2022-09-13,10.90952
2022-09-14,10.54186
2022-09-15,10.98185
2022-09-16,9.98734
2022-09-17,7.05201
2022-09-18,6.97968
2022-09-19,11.3676
2022-09-20,10.45747
2022-09-21,16.36429
2022-09-22,13.94732
2022-09-23,10.42734
2022-09-24,6.77475
2022-09-25,7.36543
2022-09-26,11.78952
2022-09-27,10.73473
2022-09-28,9.71611
2022-09-29,9.89693
2022-09-30,9.46296
2022-10-01,7.2268
2022-10-02,6.26243
2022-10-03,8.19118
2022-10-04,10.9035
2022-10-05,9.71008
2022-10-06,9.96323
2022-10-07,8.91447
2022-10-08,6.24434
2022-10-09,5.89476
2022-10-10,7.64872
2022-10-11,12.86842
2022-10-12,12.35609
2022-10-13,11.59062
2022-10-14,10.24049
2022-10-15,7.17859
2022-10-16,7.70297
2022-10-17,11.01802
2022-10-18,10.48158
2022-10-19,10.18624
2022-10-20,10.88541
2022-10-21,9.91501
2022-10-22,7.35941
2022-10-23,6.55174
2022-10-24,10.69254
2022-10-25,10.16213
2022-10-26,10.51172
2022-10-27,10.40323
2022-10-28,9.04707
2022-10-29,7.03996
2022-10-30,4.9123
2022-10-31,8.86625
2022-11-01,8.80597
2022-11-02,8.93255
2022-11-03,8.67337
2022-11-04,7.87776
2022-11-05,5.78626
2022-11-06,6.52763
2022-11-07,9.91501
2022-11-08,11.4761
2022-11-09,10.18624
2022-11-10,16.17141
2022-11-11,11.02404
2022-11-12,7.72708
2022-11-13,8.08872
2022-11-14,12.77198
2022-11-15,11.54842
2022-11-16,10.12597
2022-11-17,10.63829
2022-11-18,8.69748
2022-11-19,6.5216
2022-11-20,6.5216
2022-11-21,10.63829
2022-11-22,10.52377
2022-11-23,9.66789
2022-11-24,8.72762
2022-11-25,8.49255
2022-11-26,5.79229
2022-11-27,6.22023
2022-11-28,9.07118
2022-11-29,9.67391
2022-11-30,8.88433
2022-12-01,8.39611
2022-12-02,7.90187
2022-12-03,4.59285
2022-12-04,5.14134
2022-12-05,8.53474
2022-12-06,8.67337
2022-12-07,9.28816
2022-12-08,11.33144
2022-12-09,9.3183
2022-12-10,7.01585
2022-12-11,6.51558
2022-12-12,12.79609
2022-12-13,11.69911
2022-12-14,13.27828
2022-12-15,11.9824
2022-12-16,10.16213
2022-12-17,6.6301
2022-12-18,7.05201
2022-12-19,9.98734
2022-12-20,10.07172
2022-12-21,17.43716
2022-12-22,17.36483
2022-12-23,14.24868
2022-12-24,9.60159
2022-12-25,8.55282
2022-12-26,13.90512
2022-12-27,12.67554
2022-12-28,11.86185
2022-12-29,10.17419
2022-12-30,8.79392
2022-12-31,6.40708
2023-01-01,9.87282
2023-01-02,14.28485
2023-01-03,18.6125
2023-01-04,18.944
2023-01-05,14.83937
2023-01-06,13.33855
2023-01-07,10.30679
2023-01-08,11.18678
2023-01-09,16.42456
2023-01-10,13.99553
2023-01-11,13.38677
2023-01-12,15.98456
2023-01-13,12.19938
2023-01-14,9.30625
2023-01-15,10.8372
2023-01-16,13.76649
2023-01-17,12.60321
2023-01-18,11.84377
2023-01-19,10.5298
2023-01-20,8.9868
2023-01-21,7.37749
2023-01-22,8.72159
2023-01-23,7.69091
2023-01-24,9.03501
2023-01-25,14.21855
2023-01-26,13.63992
2023-01-27,13.23609
2023-01-28,9.54734
2023-01-29,8.86022
2023-01-30,15.46621
2023-01-31,13.44704
2023-02-01,12.51883
2023-02-02,12.57308
2023-02-03,11.50021
2023-02-04,9.44487
2023-02-05,9.31227
2023-02-06,15.90621
2023-02-07,14.4717
2023-02-08,13.24211
2023-02-09,12.30185
2023-02-10,12.00048
2023-02-11,9.66186
2023-02-12,9.87282
2023-02-13,14.0317
2023-02-14,12.93472
2023-02-15,11.24103
2023-02-16,11.42788
2023-02-17,11.59664
2023-02-18,8.90844
2023-02-19,8.22735
2023-02-20,11.94623
2023-02-21,12.19335
2023-02-22,12.07281
2023-02-23,11.11445
2023-02-24,10.30679
2023-02-25,8.25748
2023-02-26,7.8416
2023-02-27,12.77801
2023-02-28,11.95829
2023-03-01,9.67391
2023-03-02,11.05418
2023-03-03,10.0235
2023-03-04,8.49858
2023-03-05,8.79392
2023-03-06,11.63281
2023-03-07,11.4761
2023-03-08,10.9698
2023-03-09,12.77801
2023-03-10,9.72213
2023-03-11,6.73256
2023-03-12,6.73256
2023-03-13,10.94569
2023-03-14,11.46404
2023-03-15,10.71665
2023-03-16,11.32541
2023-03-17,10.3972
2023-03-18,7.45584
2023-03-19,7.6668
2023-03-20,12.03061
2023-03-21,11.02404
2023-03-22,10.49364
2023-03-23,11.09035
2023-03-24,9.81857
2023-03-25,6.84708
2023-03-26,6.87119
2023-03-27,11.59062
2023-03-28,11.21692
2023-03-29,10.84322
2023-03-30,10.28268
2023-03-31,9.17967
2023-04-01,6.35886
2023-04-02,6.50955
2023-04-03,10.1561
2023-04-04,11.19281
2023-04-05,10.55391
2023-04-06,12.66951
2023-04-07,10.98788
2023-04-08,7.54626
2023-04-09,7.77529
2023-04-10,12.49472
2023-04-11,11.28322
2023-04-12,11.50623
2023-04-13,12.47061
2023-04-14,10.72268
2023-04-15,8.26351
2023-04-16,8.00433
2023-04-17,13.74239
2023-04-18,12.49472
2023-04-19,11.4761
2023-04-20,11.15062
2023-04-21,10.30679
2023-04-22,7.5342
2023-04-23,6.99174
2023-04-24,12.01253
2023-04-25,11.66897
2023-04-26,10.96377
2023-04-27,10.84322
2023-04-28,9.8909
2023-04-29,6.94352
2023-04-30,6.61201
2023-05-01,10.62021
2023-05-02,12.80814
2023-05-03,13.06129
2023-05-04,12.07883
2023-05-05,7.96817
2023-05-06,7.8416
2023-05-07,7.51009
2023-05-08,13.89307
2023-05-09,13.07335
2023-05-10,12.92266
2023-05-11,15.24923
2023-05-12,12.84431
2023-05-13,8.26351
2023-05-14,7.86571
2023-05-15,13.86896
2023-05-16,13.67006
2023-05-17,12.57308
2023-05-18,12.21143
2023-05-19,11.72925
2023-05-20,7.9742
2023-05-21,7.56434
2023-05-22,14.06184
2023-05-23,13.15773
2023-05-24,14.26677
2023-05-25,13.32047
2023-05-26,11.66897
2023-05-27,8.60707
2023-05-28,7.87173
2023-05-29,9.12542
