date,나스닥종합
2023-06-05,14.25704
2023-06-06,41.53982
2023-06-07,47.85198
2023-06-08,55.05191
2023-06-09,47.81081
2023-06-10,29.87275
2023-06-11,3.45586
2023-06-12,17.66529
2023-06-13,52.70254
2023-06-14,49.40751
2023-06-15,52.55973
2023-06-16,47.41453
2023-06-17,26.44262
2023-06-18,3.21912
2023-06-19,7.73902
2023-06-20,28.50507
2023-06-21,51.44551
2023-06-22,55.13683
2023-06-23,45.89117
2023-06-24,26.9251
2023-06-25,3.22555
2023-06-26,16.71577
2023-06-27,50.62594
2023-06-28,50.36089
2023-06-29,46.71718
2023-06-30,40.85791
2023-07-01,27.13868
2023-07-02,3.12262
2023-07-03,18.50674
2023-07-04,35.39364
2023-07-05,25.21261
2023-07-06,47.47886
2023-07-07,45.11663
2023-07-08,29.21786
2023-07-09,3.32205
2023-07-10,18.7512
2023-07-11,46.17809
2023-07-12,47.58051
2023-07-13,47.20481
2023-07-14,45.48589
2023-07-15,27.73824
2023-07-16,3.30404
2023-07-17,18.18895
2023-07-18,47.26786
2023-07-19,49.94917
2023-07-20,53.46165
2023-07-21,56.19572
2023-07-22,28.42273
2023-07-23,3.43913
2023-07-24,18.52604
2023-07-25,43.62415
2023-07-26,45.85386
2023-07-27,48.68443
2023-07-28,44.7924
2023-07-29,27.71766
2023-07-30,3.23456
2023-07-31,15.61828
2023-08-01,42.15225
2023-08-02,48.39236
2023-08-03,56.16098
2023-08-04,45.85515
2023-08-05,28.97983
2023-08-06,3.23199
2023-08-07,18.81039
2023-08-08,48.20966
2023-08-09,47.36049
2023-08-10,51.43007
2023-08-11,45.54379
2023-08-12,27.42431
2023-08-13,3.08917
2023-08-14,13.84146
2023-08-15,42.48806
2023-08-16,50.93601
2023-08-17,58.70205
2023-08-18,55.78271
2023-08-19,33.36464
2023-08-20,3.83412
2023-08-21,19.88471
2023-08-22,53.69067
2023-08-23,52.79904
2023-08-24,57.8323
2023-08-25,60.80825
2023-08-26,38.62305
2023-08-27,3.88559
2023-08-28,19.31989
2023-08-29,49.60951
2023-08-30,55.1587
2023-08-31,48.52874
2023-09-01,44.06546
2023-09-02,26.64976
2023-09-03,3.22813
2023-09-04,8.71556
2023-09-05,27.82702
2023-09-06,46.87029
2023-09-07,52.92255
2023-09-08,47.4081
2023-09-09,28.13066
2023-09-10,3.30146
2023-09-11,18.89016
2023-09-12,51.69769
2023-09-13,50.85881
2023-09-14,47.75806
2023-09-15,42.37613
2023-09-16,31.35493
2023-09-17,3.80968
2023-09-18,19.25942
2023-09-19,45.40354
2023-09-20,46.48945
2023-09-21,62.37921
2023-09-22,50.8215
2023-09-23,32.0703
2023-09-24,3.56779
2023-09-25,19.83454
2023-09-26,49.51816
2023-09-27,45.21956
2023-09-28,29.99498
2023-09-29,29.61671
2023-09-30,25.05435
2023-10-01,5.43211
2023-10-02,13.52109
2023-10-03,47.4943
2023-10-04,63.57577
2023-10-05,57.64188
2023-10-06,50.28627
2023-10-07,33.54734
2023-10-08,3.88302
2023-10-09,23.95172
2023-10-10,52.28182
2023-10-11,51.11742
2023-10-12,53.33556
2023-10-13,50.46639
2023-10-14,34.695
2023-10-15,4.03741
2023-10-16,19.45241
2023-10-17,52.27024
2023-10-18,53.46422
2023-10-19,63.70958
2023-10-20,73.32063
2023-10-21,51.66038
2023-10-22,5.11045
2023-10-23,29.24102
2023-10-24,64.82508
2023-10-25,61.94048
2023-10-26,86.60242
2023-10-27,75.12962
2023-10-28,40.2339
2023-10-29,4.48001
2023-10-30,23.45637
2023-10-31,62.82438
2023-11-01,61.45413
2023-11-02,66.7074
2023-11-03,59.74936
2023-11-04,40.22747
2023-11-05,4.26128
2023-11-06,20.26041
2023-11-07,56.31923
2023-11-08,54.7354
2023-11-09,49.10901
2023-11-10,50.36218
2023-11-11,41.09208
2023-11-12,4.29602
2023-11-13,13.94439
2023-11-14,53.76915
2023-11-15,59.57824
2023-11-16,58.41642
2023-11-17,51.24609
2023-11-18,34.67956
2023-11-19,3.50475
2023-11-20,13.12867
2023-11-21,53.91711
2023-11-22,53.39603
2023-11-23,47.21896
2023-11-24,21.47884
2023-11-25,24.32484
2023-11-26,3.2114
2023-11-27,11.24763
2023-11-28,44.77953
2023-11-29,48.15305
2023-11-30,52.32299
2023-12-01,51.08397
2023-12-02,35.61236
2023-12-03,3.74792
2023-12-04,12.51109
2023-12-05,51.28469
2023-12-06,54.49223
2023-12-07,50.65553
2023-12-08,50.37247
2023-12-09,34.5123
2023-12-10,3.60253
2023-12-11,12.16885
2023-12-12,49.61465
2023-12-13,49.27241
2023-12-14,56.20858
2023-12-15,50.58605
2023-12-16,35.01666
2023-12-17,3.74663
2023-12-18,11.24377
2023-12-19,48.29973
2023-12-20,47.02726
2023-12-21,56.65761
2023-12-22,46.96421
2023-12-23,28.29278
2023-12-24,2.75336
2023-12-25,3.44556
2023-12-26,12.53168
2023-12-27,39.09138
2023-12-28,37.62978
2023-12-29,28.53595
2023-12-30,17.55722
2023-12-31,2.25544
2024-01-01,3.09432
2024-01-02,16.2513
2024-01-03,62.07557
2024-01-04,62.35477
2024-01-05,57.49778
2024-01-06,35.20708
2024-01-07,3.20497
2024-01-08,11.92053
2024-01-09,55.86891
2024-01-10,48.44125
2024-01-11,50.91671
2024-01-12,50.29913
2024-01-13,31.56079
2024-01-14,3.20368
2024-01-15,7.21922
2024-01-16,24.46766
2024-01-17,52.14286
2024-01-18,53.03449
2024-01-19,50.21293
2024-01-20,38.91383
2024-01-21,3.61154
2024-01-22,13.41559
2024-01-23,49.95818
2024-01-24,49.67512
2024-01-25,54.2838
2024-01-26,51.09169
2024-01-27,33.685
2024-01-28,3.6347
2024-01-29,11.4329
2024-01-30,50.49599
2024-01-31,53.97501
2024-02-01,57.56339
2024-02-02,49.81665
2024-02-03,43.72965
2024-02-04,3.76079
2024-02-05,11.8369
2024-02-06,46.57951
2024-02-07,51.56131
2024-02-08,40.55298
2024-02-09,30.224
2024-02-10,25.58959
2024-02-11,4.70517
2024-02-12,11.84462
2024-02-13,47.8983
2024-02-14,60.49303
2024-02-15,52.87109
2024-02-16,49.38306
2024-02-17,35.28299
2024-02-18,3.97951
2024-02-19,7.79177
2024-02-20,27.66748
2024-02-21,57.28034
2024-02-22,64.19078
2024-02-23,56.76183
2024-02-24,31.75507
2024-02-25,3.18438
2024-02-26,11.32483
2024-02-27,44.35237
2024-02-28,45.53092
2024-02-29,41.55784
2024-03-01,36.40492
2024-03-02,28.97855
2024-03-03,3.46486
2024-03-04,12.72853
2024-03-05,50.49341
2024-03-06,55.61674
2024-03-07,51.82249
2024-03-08,49.23253
2024-03-09,40.02547
2024-03-10,4.15449
2024-03-11,18.5402
2024-03-12,57.17355
2024-03-13,55.54983
2024-03-14,53.78845
2024-03-15,51.06081
2024-03-16,35.58534
2024-03-17,3.88302
2024-03-18,18.97893
2024-03-19,56.26133
2024-03-20,52.44007
