date,환전
2020-11-19,23.48178
2020-11-20,20.25255
2020-11-21,13.0133
2020-11-22,12.67592
2020-11-23,21.27433
2020-11-24,22.33468
2020-11-25,24.78311
2020-11-26,23.31791
2020-11-27,25.27472
2020-11-28,15.50992
2020-11-29,13.97725
2020-11-30,23.31791
2020-12-01,23.72276
2020-12-02,24.45536
2020-12-03,29.47754
2020-12-04,33.09234
2020-12-05,17.33179
2020-12-06,14.22787
2020-12-07,25.68922
2020-12-08,25.30364
2020-12-09,25.20724
2020-12-10,26.0266
2020-12-11,23.39502
2020-12-12,13.73626
2020-12-13,13.36032
2020-12-14,21.76595
2020-12-15,22.48891
2020-12-16,22.02621
2020-12-17,19.95373
2020-12-18,20.49354
2020-12-19,13.19645
2020-12-20,12.99402
2020-12-21,24.22402
2020-12-22,22.99016
2020-12-23,20.44534
2020-12-24,20.32967
2020-12-25,13.75554
2020-12-26,13.08077
2020-12-27,12.61808
2020-12-28,24.41681
2020-12-29,24.98554
2020-12-30,26.58569
2020-12-31,21.44785
2021-01-01,13.30248
2021-01-02,13.05186
2021-01-03,13.11933
2021-01-04,27.45324
2021-01-05,26.15191
2021-01-06,25.03373
2021-01-07,23.99267
2021-01-08,27.73279
2021-01-09,15.61596
2021-01-10,13.55311
2021-01-11,25.87237
2021-01-12,25.38075
2021-01-13,25.15905
2021-01-14,23.877
2021-01-15,22.46963
2021-01-16,13.70734
2021-01-17,13.09041
2021-01-18,21.65027
2021-01-19,22.70098
2021-01-20,24.96626
2021-01-21,23.53961
2021-01-22,21.68883
2021-01-23,13.61095
2021-01-24,12.69519
2021-01-25,24.5132
2021-01-26,25.67958
2021-01-27,25.40967
2021-01-28,26.37362
2021-01-29,25.74705
2021-01-30,14.13148
2021-01-31,12.94582
2021-02-01,24.45536
2021-02-02,24.32041
2021-02-03,22.34432
2021-02-04,20.63813
2021-02-05,21.96838
2021-02-06,13.04222
2021-02-07,11.84692
2021-02-08,22.53711
2021-02-09,22.45035
2021-02-10,26.53749
2021-02-11,15.59668
2021-02-12,15.1147
2021-02-13,14.26643
2021-02-14,13.26392
2021-02-15,24.73491
2021-02-16,26.79776
2021-02-17,22.61422
2021-02-18,23.22151
2021-02-19,21.19722
2021-02-20,13.18681
2021-02-21,11.58665
2021-02-22,22.91305
2021-02-23,24.53248
2021-02-24,22.89377
2021-02-25,22.29612
2021-02-26,23.91555
2021-02-27,12.43493
2021-02-28,11.0854
2021-03-01,14.27607
2021-03-02,21.46712
2021-03-03,19.15365
2021-03-04,20.22363
2021-03-05,20.07904
2021-03-06,12.65664
2021-03-07,11.24927
2021-03-08,19.79949
2021-03-09,20.65741
2021-03-10,21.82379
2021-03-11,21.5828
2021-03-12,21.75631
2021-03-13,12.35781
2021-03-14,11.78908
2021-03-15,20.27183
2021-03-16,20.49354
2021-03-17,18.95122
2021-03-18,19.55851
2021-03-19,19.13437
2021-03-20,12.21322
2021-03-21,12.29034
2021-03-22,19.73202
2021-03-23,18.56564
2021-03-24,18.45961
2021-03-25,19.59706
2021-03-26,17.65953
2021-03-27,11.63485
2021-03-28,10.78658
2021-03-29,19.09581
2021-03-30,18.42105
2021-03-31,19.67418
2021-04-01,19.31752
2021-04-02,19.04761
2021-04-03,12.02043
2021-04-04,11.5481
2021-04-05,20.22363
2021-04-06,21.40929
2021-04-07,21.28397
2021-04-08,20.4357
2021-04-09,19.12473
2021-04-10,12.03971
2021-04-11,11.94331
2021-04-12,20.58029
2021-04-13,21.5828
2021-04-14,22.24792
2021-04-15,21.38037
2021-04-16,19.09581
2021-04-17,11.99151
2021-04-18,11.63485
2021-04-19,19.51995
2021-04-20,22.14189
2021-04-21,22.06477
2021-04-22,18.99942
2021-04-23,19.64526
2021-04-24,11.48062
2021-04-25,10.57451
2021-04-26,19.11509
2021-04-27,18.91266
2021-04-28,18.46925
2021-04-29,18.1897
2021-04-30,16.71486
2021-05-01,10.94081
2021-05-02,9.97686
2021-05-03,16.65702
2021-05-04,16.16541
2021-05-05,12.54096
2021-05-06,16.92693
2021-05-07,15.83767
2021-05-08,10.85405
2021-05-09,10.28532
2021-05-10,19.63562
2021-05-11,20.40678
2021-05-12,16.92693
2021-05-13,18.67167
2021-05-14,18.19934
2021-05-15,11.16252
2021-05-16,9.94794
2021-05-17,17.16791
2021-05-18,16.79197
2021-05-19,12.76267
2021-05-20,17.39926
2021-05-21,16.60882
2021-05-22,10.42028
2021-05-23,9.76479
2021-05-24,16.71486
2021-05-25,17.91979
2021-05-26,19.22112
2021-05-27,17.69809
2021-05-28,16.81125
2021-05-29,9.78407
2021-05-30,10.10217
2021-05-31,20.69597
2021-06-01,21.92982
2021-06-02,19.14401
2021-06-03,17.5053
2021-06-04,15.37497
2021-06-05,9.88047
2021-06-06,10.41064
2021-06-07,17.99691
2021-06-08,19.66454
2021-06-09,18.89338
2021-06-10,18.45961
2021-06-11,17.42818
2021-06-12,9.3021
2021-06-13,9.34065
2021-06-14,18.70059
2021-06-15,17.35106
2021-06-16,16.45459
2021-06-17,19.04761
2021-06-18,17.37998
2021-06-19,9.58164
2021-06-20,9.39849
2021-06-21,19.26932
2021-06-22,17.31251
2021-06-23,17.68845
2021-06-24,16.42567
2021-06-25,17.19683
2021-06-26,10.48775
2021-06-27,9.45633
2021-06-28,16.80161
2021-06-29,17.5053
2021-06-30,19.54887
2021-07-01,17.01368
2021-07-02,15.73163
2021-07-03,10.32388
2021-07-04,10.50703
2021-07-05,18.74879
2021-07-06,17.22575
2021-07-07,17.25467
2021-07-08,18.85482
2021-07-09,17.727
2021-07-10,10.86369
2021-07-11,10.16001
2021-07-12,18.83555
2021-07-13,18.1415
2021-07-14,19.21149
2021-07-15,19.09581
2021-07-16,16.88837
2021-07-17,10.14073
2021-07-18,10.62271
2021-07-19,18.32465
2021-07-20,19.08617
2021-07-21,18.39213
2021-07-22,17.78484
2021-07-23,16.79197
2021-07-24,10.84441
2021-07-25,10.31424
2021-07-26,18.81627
2021-07-27,17.15828
2021-07-28,17.02332
2021-07-29,18.44033
2021-07-30,17.08116
2021-07-31,10.02506
2021-08-01,9.89974
2021-08-02,18.89338
2021-08-03,17.85232
2021-08-04,18.71987
2021-08-05,18.25718
2021-08-06,17.55349
2021-08-07,10.89261
2021-08-08,11.63485
2021-08-09,19.98264
2021-08-10,20.46462
2021-08-11,21.65027
2021-08-12,19.84769
2021-08-13,24.15654
2021-08-14,13.17717
2021-08-15,11.35531
2021-08-16,15.85695
2021-08-17,24.42645
2021-08-18,20.67669
2021-08-19,19.88625
2021-08-20,20.50318
2021-08-21,12.07827
2021-08-22,12.30962
2021-08-23,19.96336
2021-08-24,20.79236
2021-08-25,20.68633
2021-08-26,20.44534
2021-08-27,18.20898
2021-08-28,12.56988
2021-08-29,11.06612
2021-08-30,20.44534
2021-08-31,23.58781
2021-09-01,22.43107
2021-09-02,20.63813
2021-09-03,20.91767
2021-09-04,11.80836
2021-09-05,12.27106
2021-09-06,19.76094
2021-09-07,19.94409
2021-09-08,21.22614
2021-09-09,19.37536
2021-09-10,19.80913
2021-09-11,11.77944
2021-09-12,11.30711
2021-09-13,21.67919
2021-09-14,19.53923
2021-09-15,23.03836
2021-09-16,20.05976
2021-09-17,18.69095
2021-09-18,11.29747
2021-09-19,10.69982
2021-09-20,13.06149
2021-09-21,13.97725
2021-09-22,13.77482
2021-09-23,25.31328
2021-09-24,22.41179
2021-09-25,12.11683
2021-09-26,12.36745
2021-09-27,21.82379
2021-09-28,21.95874
2021-09-29,22.219
2021-09-30,21.67919
2021-10-01,18.98014
2021-10-02,12.83979
2021-10-03,11.36495
2021-10-04,15.27858
2021-10-05,22.27684
2021-10-06,23.95411
2021-10-07,22.54675
2021-10-08,20.93695
2021-10-09,11.73125
2021-10-10,10.86369
2021-10-11,14.48814
2021-10-12,23.72276
2021-10-13,19.59706
2021-10-14,21.51532
2021-10-15,22.13225
2021-10-16,12.35781
2021-10-17,11.14324
2021-10-18,19.55851
2021-10-19,22.56603
2021-10-20,21.83342
2021-10-21,20.85984
2021-10-22,19.51995
2021-10-23,11.39386
2021-10-24,10.98901
2021-10-25,25.13013
2021-10-26,24.35897
2021-10-27,21.89126
2021-10-28,21.2165
2021-10-29,21.9491
2021-10-30,12.00115
2021-10-31,12.9651
2021-11-01,23.32754
2021-11-02,23.86736
2021-11-03,21.15866
2021-11-04,23.25043
2021-11-05,21.631
2021-11-06,13.54347
2021-11-07,12.9169
2021-11-08,23.12512
2021-11-09,32.77424
2021-11-10,24.02159
2021-11-11,22.94197
2021-11-12,22.65278
2021-11-13,13.58203
2021-11-14,13.61095
2021-11-15,25.83381
2021-11-16,25.51571
2021-11-17,24.42645
2021-11-18,22.43107
2021-11-19,21.38037
2021-11-20,12.20358
2021-11-21,12.90726
2021-11-22,23.89627
2021-11-23,25.78561
2021-11-24,23.77096
2021-11-25,23.18295
2021-11-26,22.07441
2021-11-27,13.7941
2021-11-28,13.65914
2021-11-29,23.56853
2021-11-30,23.81916
2021-12-01,26.63389
2021-12-02,24.77347
2021-12-03,21.9009
2021-12-04,12.29998
2021-12-05,11.56737
2021-12-06,21.60208
2021-12-07,24.21438
2021-12-08,25.16869
2021-12-09,23.00944
2021-12-10,21.77559
2021-12-11,12.26142
2021-12-12,11.80836
2021-12-13,21.42857
2021-12-14,20.32003
2021-12-15,20.4357
2021-12-16,21.03335
2021-12-17,19.973
2021-12-18,11.4035
2021-12-19,11.29747
2021-12-20,21.12974
2021-12-21,21.74667
2021-12-22,20.96587
2021-12-23,21.37073
2021-12-24,17.96799
2021-12-25,10.28532
2021-12-26,12.1361
2021-12-27,19.27896
2021-12-28,20.26219
2021-12-29,19.21149
2021-12-30,19.15365
2021-12-31,16.3582
2022-01-01,10.96009
2022-01-02,11.61557
2022-01-03,19.83805
2022-01-04,22.72026
2022-01-05,22.40215
2022-01-06,25.11085
2022-01-07,22.87449
2022-01-08,13.72662
2022-01-09,12.84943
2022-01-10,21.76595
2022-01-11,23.08656
2022-01-12,22.06477
2022-01-13,21.01407
2022-01-14,21.03335
2022-01-15,12.72411
2022-01-16,12.00115
2022-01-17,20.55137
2022-01-18,20.04048
2022-01-19,20.71524
2022-01-20,21.07191
2022-01-21,21.33217
2022-01-22,13.05186
2022-01-23,12.62772
2022-01-24,21.1201
2022-01-25,24.55176
2022-01-26,22.28648
2022-01-27,23.52997
2022-01-28,23.71312
2022-01-29,13.22537
2022-01-30,11.29747
2022-01-31,11.57701
2022-02-01,14.70985
2022-02-02,15.81839
2022-02-03,25.66994
2022-02-04,24.29149
2022-02-05,13.47599
2022-02-06,13.10969
2022-02-07,20.68633
2022-02-08,21.38037
2022-02-09,20.87912
2022-02-10,21.19722
2022-02-11,20.00192
2022-02-12,13.29284
2022-02-13,11.74089
2022-02-14,21.23578
2022-02-15,20.78272
2022-02-16,19.77058
2022-02-17,19.15365
2022-02-18,19.2886
2022-02-19,12.72411
2022-02-20,11.96259
2022-02-21,21.54424
2022-02-22,20.96587
2022-02-23,20.40678
2022-02-24,26.98091
2022-02-25,23.07692
2022-02-26,12.83015
2022-02-27,11.61557
2022-02-28,22.14189
2022-03-01,16.28108
2022-03-02,21.65991
2022-03-03,18.96086
2022-03-04,21.88162
2022-03-05,14.48814
2022-03-06,12.62772
2022-03-07,23.49142
2022-03-08,25.36148
2022-03-09,15.42317
2022-03-10,21.01407
2022-03-11,21.65027
2022-03-12,13.59167
2022-03-13,13.36032
2022-03-14,21.51532
2022-03-15,23.93483
2022-03-16,22.79737
2022-03-17,25.32292
2022-03-18,23.3661
2022-03-19,15.64488
2022-03-20,14.03508
2022-03-21,22.64314
2022-03-22,22.38288
2022-03-23,24.27221
2022-03-24,21.73703
2022-03-25,22.53711
2022-03-26,12.12647
2022-03-27,12.73375
2022-03-28,26.19047
2022-03-29,26.76884
2022-03-30,26.98091
2022-03-31,24.9277
2022-04-01,21.25506
2022-04-02,13.6977
2022-04-03,12.35781
2022-04-04,23.8288
2022-04-05,23.03836
2022-04-06,22.75882
2022-04-07,21.84306
2022-04-08,21.69847
2022-04-09,12.79159
2022-04-10,13.09041
2022-04-11,23.81916
2022-04-12,24.59996
2022-04-13,25.40967
2022-04-14,26.58569
2022-04-15,22.62386
2022-04-16,13.75554
2022-04-17,13.47599
2022-04-18,24.18546
2022-04-19,24.74455
2022-04-20,26.01696
2022-04-21,26.26759
2022-04-22,24.70599
2022-04-23,13.63022
2022-04-24,14.39174
2022-04-25,27.92558
2022-04-26,28.3208
2022-04-27,29.40042
2022-04-28,28.73529
2022-04-29,26.711
2022-04-30,14.94119
2022-05-01,14.86408
2022-05-02,26.47966
2022-05-03,25.40967
2022-05-04,24.54212
2022-05-05,17.19683
2022-05-06,25.55427
2022-05-07,14.36283
2022-05-08,15.24002
2022-05-09,28.72566
2022-05-10,29.14979
2022-05-11,27.18334
2022-05-12,31.50183
2022-05-13,27.61711
2022-05-14,16.57991
2022-05-15,15.43281
2022-05-16,29.41006
2022-05-17,29.85347
2022-05-18,29.52573
2022-05-19,28.52323
2022-05-20,26.06516
2022-05-21,15.03759
2022-05-22,15.17254
2022-05-23,29.51609
2022-05-24,28.35935
2022-05-25,27.08694
2022-05-26,26.78812
2022-05-27,27.98342
2022-05-28,15.32677
2022-05-29,15.75091
2022-05-30,33.34297
2022-05-31,33.88278
2022-06-01,21.55388
2022-06-02,31.7139
2022-06-03,30.60535
2022-06-04,16.64738
2022-06-05,16.37748
2022-06-06,19.57779
2022-06-07,32.15731
2022-06-08,30.55716
2022-06-09,29.98843
2022-06-10,31.01985
2022-06-11,18.16078
2022-06-12,17.63061
2022-06-13,34.78889
2022-06-14,33.55504
2022-06-15,32.41758
2022-06-16,33.51648
2022-06-17,31.21264
2022-06-18,18.02583
2022-06-19,19.45247
2022-06-20,34.76961
2022-06-21,33.97917
2022-06-22,36.16734
2022-06-23,37.65182
2022-06-24,35.0106
2022-06-25,20.67669
2022-06-26,21.00443
2022-06-27,39.21341
2022-06-28,35.84923
2022-06-29,34.48043
2022-06-30,34.84673
2022-07-01,32.3501
2022-07-02,19.14401
2022-07-03,22.02621
2022-07-04,38.10487
2022-07-05,38.29766
2022-07-06,39.65683
2022-07-07,38.32658
2022-07-08,36.70715
2022-07-09,20.84056
2022-07-10,21.9491
2022-07-11,40.98708
2022-07-12,42.09562
2022-07-13,39.07846
2022-07-14,40.71717
2022-07-15,42.32697
2022-07-16,21.65991
2022-07-17,23.96375
2022-07-18,43.66685
2022-07-19,40.2834
2022-07-20,39.49296
2022-07-21,37.97956
2022-07-22,36.75534
2022-07-23,22.07441
2022-07-24,22.82629
2022-07-25,42.26913
2022-07-26,38.52901
2022-07-27,37.24696
2022-07-28,41.2859
2022-07-29,39.11702
2022-07-30,22.91305
2022-07-31,23.76132
2022-08-01,40.11952
2022-08-02,40.61114
2022-08-03,36.94813
2022-08-04,38.45189
2022-08-05,41.75824
2022-08-06,24.26257
2022-08-07,24.11798
2022-08-08,40.65934
2022-08-09,37.02525
2022-08-10,42.04742
2022-08-11,40.72681
2022-08-12,38.02776
2022-08-13,24.1951
2022-08-14,24.08906
2022-08-15,28.80277
2022-08-16,44.38982
2022-08-17,39.69539
2022-08-18,39.67611
2022-08-19,40.2352
2022-08-20,24.15654
2022-08-21,23.15403
2022-08-22,47.25274
2022-08-23,44.19703
2022-08-24,38.91459
2022-08-25,41.42085
2022-08-26,38.37478
2022-08-27,21.45748
2022-08-28,20.97551
2022-08-29,41.75824
2022-08-30,38.56757
2022-08-31,38.78928
2022-09-01,35.92635
2022-09-02,35.49257
2022-09-03,21.68883
2022-09-04,22.49855
2022-09-05,42.20165
2022-09-06,40.02313
2022-09-07,46.25988
2022-09-08,40.77501
2022-09-09,23.15403
2022-09-10,21.03335
2022-09-11,22.50819
2022-09-12,28.00269
2022-09-13,48.31309
2022-09-14,52.79545
2022-09-15,49.75901
2022-09-16,44.95855
2022-09-17,24.15654
2022-09-18,25.92057
2022-09-19,47.32022
2022-09-20,42.00886
2022-09-21,42.41372
2022-09-22,55.33063
2022-09-23,49.78793
2022-09-24,28.09909
2022-09-25,29.17871
2022-09-26,59.68768
2022-09-27,52.65085
2022-09-28,55.10892
2022-09-29,53.6148
2022-09-30,48.44804
2022-10-01,27.23154
2022-10-02,27.21226
2022-10-03,35.02024
2022-10-04,53.69192
2022-10-05,50.50125
2022-10-06,56.6416
2022-10-07,46.45267
2022-10-08,25.99768
2022-10-09,25.48679
2022-10-10,32.96703
2022-10-11,50.32774
2022-10-12,49.83612
2022-10-13,46.79005
2022-10-14,46.74185
2022-10-15,26.99055
2022-10-16,28.3208
2022-10-17,48.74686
2022-10-18,56.28494
2022-10-19,54.89685
2022-10-20,48.8529
2022-10-21,49.30595
2022-10-22,27.61711
2022-10-23,29.14979
2022-10-24,49.73973
2022-10-25,49.47946
2022-10-26,50.54945
2022-10-27,49.55658
2022-10-28,43.03065
2022-10-29,25.31328
2022-10-30,25.17833
2022-10-31,48.44804
2022-11-01,48.3902
2022-11-02,47.27202
2022-11-03,47.02139
2022-11-04,44.22594
2022-11-05,28.67746
2022-11-06,28.30152
2022-11-07,58.18392
2022-11-08,67.43782
2022-11-09,74.43609
2022-11-10,64.43994
2022-11-11,85.75284
2022-11-12,38.88567
2022-11-13,35.30942
2022-11-14,66.81125
2022-11-15,67.37034
2022-11-16,54.91613
2022-11-17,53.23886
2022-11-18,51.53267
2022-11-19,30.4222
2022-11-20,31.55966
2022-11-21,55.77405
2022-11-22,55.23423
2022-11-23,51.91825
2022-11-24,55.8126
2022-11-25,51.96645
2022-11-26,30.34509
2022-11-27,30.63427
2022-11-28,53.09427
2022-11-29,53.20994
2022-11-30,58.30923
2022-12-01,66.69558
2022-12-02,52.90148
2022-12-03,28.58106
2022-12-04,33.22729
2022-12-05,59.89974
2022-12-06,55.08
2022-12-07,56.69944
2022-12-08,53.78831
2022-12-09,53.21958
2022-12-10,31.83921
2022-12-11,36.32157
2022-12-12,58.85868
2022-12-13,58.70445
2022-12-14,57.51879
2022-12-15,54.30884
2022-12-16,52.28455
2022-12-17,32.37902
2022-12-18,36.05166
2022-12-19,60.53595
2022-12-20,64.51706
2022-12-21,62.29998
2022-12-22,60.58415
2022-12-23,55.65837
2022-12-24,33.00559
2022-12-25,40.2352
2022-12-26,66.89801
2022-12-27,64.05436
2022-12-28,67.12936
2022-12-29,65.27858
2022-12-30,56.44881
2022-12-31,35.22267
2023-01-01,36.73607
2023-01-02,67.28359
2023-01-03,66.29072
2023-01-04,62.88798
2023-01-05,64.63273
2023-01-06,67.48602
2023-01-07,41.2377
2023-01-08,44.04279
2023-01-09,82.59109
2023-01-10,78.87989
2023-01-11,72.47927
2023-01-12,69.79949
2023-01-13,67.31251
2023-01-14,41.80643
2023-01-15,43.92712
2023-01-16,77.16406
2023-01-17,69.78985
2023-01-18,73.17331
2023-01-19,70.23327
2023-01-20,65.66416
2023-01-21,38.96279
2023-01-22,37.43975
2023-01-23,44.07171
2023-01-24,53.75939
2023-01-25,79.6896
2023-01-26,70.77308
2023-01-27,68.54636
2023-01-28,42.46192
2023-01-29,44.15847
2023-01-30,77.36649
2023-01-31,68.66203
2023-02-01,70.10796
2023-02-02,70.3875
2023-02-03,64.17967
2023-02-04,43.23308
2023-02-05,43.1174
2023-02-06,74.90842
2023-02-07,71.14902
2023-02-08,67.28359
2023-02-09,66.96549
2023-02-10,64.32427
2023-02-11,42.37516
2023-02-12,42.82822
2023-02-13,72.98052
2023-02-14,66.90765
2023-02-15,67.91979
2023-02-16,71.10082
2023-02-17,68.18006
2023-02-18,42.56795
2023-02-19,42.71255
2023-02-20,70.99479
2023-02-21,64.59417
2023-02-22,61.69269
2023-02-23,63.3796
2023-02-24,58.62733
2023-02-25,37.43011
2023-02-26,39.16522
2023-02-27,64.82552
2023-02-28,59.45633
2023-03-01,45.11278
2023-03-02,59.33101
2023-03-03,56.51629
2023-03-04,34.93348
2023-03-05,36.30229
2023-03-06,61.87584
2023-03-07,54.36668
2023-03-08,55.89936
2023-03-09,53.20994
2023-03-10,51.01214
2023-03-11,30.82706
2023-03-12,34.42259
2023-03-13,68.56564
2023-03-14,60.51667
2023-03-15,59.14786
2023-03-16,55.51378
2023-03-17,58.14536
2023-03-18,33.37189
2023-03-19,36.02274
2023-03-20,62.19394
2023-03-21,59.72623
2023-03-22,51.98573
2023-03-23,74.82166
2023-03-24,57.66338
2023-03-25,32.21515
2023-03-26,34.34547
2023-03-27,56.99826
2023-03-28,55.11856
2023-03-29,55.00289
2023-03-30,52.11104
2023-03-31,51.81222
2023-04-01,29.50645
2023-04-02,31.34759
2023-04-03,57.6923
2023-04-04,58.11644
2023-04-05,56.56448
2023-04-06,59.33101
2023-04-07,51.89897
2023-04-08,30.41256
2023-04-09,33.82494
2023-04-10,62.72411
2023-04-11,59.00327
2023-04-12,55.91864
2023-04-13,60.27568
2023-04-14,64.67129
2023-04-15,34.6925
2023-04-16,35.85887
2023-04-17,62.76267
2023-04-18,57.15249
2023-04-19,56.9597
2023-04-20,58.49238
2023-04-21,54.61731
2023-04-22,34.42259
2023-04-23,37.19876
2023-04-24,61.10468
2023-04-25,60.68054
2023-04-26,58.80084
2023-04-27,57.49951
2023-04-28,56.29458
2023-04-29,35.3287
2023-04-30,34.81781
2023-05-01,47.17563
2023-05-02,66.24252
2023-05-03,61.31675
2023-05-04,61.80836
2023-05-05,39.49296
2023-05-06,39.60863
2023-05-07,36.76498
2023-05-08,66.84017
2023-05-09,60.26604
2023-05-10,59.76479
2023-05-11,60.09253
2023-05-12,56.12107
2023-05-13,36.40832
2023-05-14,37.18912
2023-05-15,69.16329
2023-05-16,61.9144
2023-05-17,61.74089
2023-05-18,62.05899
2023-05-19,63.72662
2023-05-20,35.20339
2023-05-21,39.0399
2023-05-22,76.22903
2023-05-23,80.33545
2023-05-24,66.89801
2023-05-25,69.6067
2023-05-26,61.20107
2023-05-27,38.11451
2023-05-28,36.8421
2023-05-29,46.07673
