date,주택임대사업자
2023-05-27,2.25414
2023-05-28,2.33351
2023-05-29,2.65894
2023-05-30,4.84959
2023-05-31,4.42892
2023-06-01,3.29391
2023-06-02,2.8653
2023-06-03,2.31764
2023-06-04,2.06365
2023-06-05,2.9288
2023-06-06,2.46051
2023-06-07,3.33359
2023-06-08,3.08754
2023-06-09,3.16691
2023-06-10,2.22239
2023-06-11,2.1589
2023-06-12,3.61933
2023-06-13,3.38122
2023-06-14,2.74624
2023-06-15,2.9288
2023-06-16,2.5875
2023-06-17,1.8811
2023-06-18,1.83347
2023-06-19,3.37328
2023-06-20,3.22247
2023-06-21,3.2066
2023-06-22,2.85736
2023-06-23,2.67481
2023-06-24,1.8176
2023-06-25,1.95253
2023-06-26,3.27803
2023-06-27,3.11135
2023-06-28,2.68275
2023-06-29,2.60338
2023-06-30,2.88118
2023-07-01,1.94459
2023-07-02,2.13509
2023-07-03,3.69076
2023-07-04,3.32566
2023-07-05,3.18279
2023-07-06,3.09548
2023-07-07,3.11135
2023-07-08,1.83347
2023-07-09,2.32558
2023-07-10,3.6987
2023-07-11,2.77799
2023-07-12,3.42884
2023-07-13,3.28597
2023-07-14,3.02404
2023-07-15,2.13509
2023-07-16,1.83347
2023-07-17,3.21454
2023-07-18,3.38122
2023-07-19,2.8653
2023-07-20,2.8653
2023-07-21,2.55575
2023-07-22,1.83347
2023-07-23,2.0319
2023-07-24,3.2701
2023-07-25,3.29391
2023-07-26,3.06373
2023-07-27,3.10342
2023-07-28,2.54782
2023-07-29,2.06365
2023-07-30,1.96841
2023-07-31,3.23041
2023-08-01,2.9288
2023-08-02,3.04786
2023-08-03,2.75418
2023-08-04,2.50813
2023-08-05,2.07953
2023-08-06,1.61123
2023-08-07,3.07167
2023-08-08,2.87324
2023-08-09,2.68275
2023-08-10,2.4367
2023-08-11,2.38114
2023-08-12,1.78585
2023-08-13,1.94459
2023-08-14,3.22247
2023-08-15,2.35732
2023-08-16,2.93674
2023-08-17,3.10342
2023-08-18,2.74624
2023-08-19,2.16683
2023-08-20,1.93666
2023-08-21,3.30978
2023-08-22,3.17485
2023-08-23,2.80974
2023-08-24,2.96848
2023-08-25,2.77006
2023-08-26,1.69854
2023-08-27,1.56361
2023-08-28,2.88118
2023-08-29,3.19866
2023-08-30,2.59544
2023-08-31,2.55575
2023-09-01,2.40495
2023-09-02,1.80173
2023-09-03,1.40487
2023-09-04,3.2701
2023-09-05,2.91292
2023-09-06,2.61925
2023-09-07,2.73037
2023-09-08,2.87324
2023-09-09,2.16683
2023-09-10,1.76204
2023-09-11,3.51615
2023-09-12,3.52408
2023-09-13,3.28597
2023-09-14,2.84149
2023-09-15,2.84149
2023-09-16,2.01603
2023-09-17,1.96047
2023-09-18,3.53996
2023-09-19,3.10342
2023-09-20,2.75418
2023-09-21,2.51607
2023-09-22,2.61131
2023-09-23,1.73029
2023-09-24,1.64298
2023-09-25,2.50813
2023-09-26,2.89705
2023-09-27,2.07953
2023-09-28,1.07945
2023-09-29,1.34931
2023-09-30,1.0477
2023-10-01,1.15882
2023-10-02,1.73823
2023-10-03,2.01603
2023-10-04,3.62727
2023-10-05,3.06373
2023-10-06,2.77799
2023-10-07,1.90491
2023-10-08,1.52393
2023-10-09,1.90491
2023-10-10,3.65902
2023-10-11,3.1431
2023-10-12,2.8653
2023-10-13,2.69068
2023-10-14,1.85729
2023-10-15,1.74617
2023-10-16,3.46059
2023-10-17,3.11135
2023-10-18,2.91292
2023-10-19,2.79387
2023-10-20,2.32558
2023-10-21,1.43662
2023-10-22,1.7541
2023-10-23,2.54782
2023-10-24,3.12723
2023-10-25,2.77006
2023-10-26,2.524
2023-10-27,2.53988
2023-10-28,1.68267
2023-10-29,1.65886
2023-10-30,2.85736
2023-10-31,2.7145
2023-11-01,2.45257
2023-11-02,2.51607
2023-11-03,2.57163
2023-11-04,1.91285
2023-11-05,1.74617
2023-11-06,2.73831
2023-11-07,2.89705
2023-11-08,3.04786
2023-11-09,2.84943
2023-11-10,2.35732
2023-11-11,1.51599
2023-11-12,1.28581
2023-11-13,2.73831
2023-11-14,2.94467
2023-11-15,2.54782
2023-11-16,2.31764
2023-11-17,2.26208
2023-11-18,1.5398
2023-11-19,1.73823
2023-11-20,3.07167
2023-11-21,2.73831
2023-11-22,2.524
2023-11-23,2.88118
2023-11-24,2.19065
2023-11-25,1.6033
2023-11-26,1.38899
2023-11-27,2.77799
2023-11-28,2.9923
2023-11-29,2.77799
2023-11-30,2.40495
2023-12-01,2.23033
2023-12-02,1.76204
2023-12-03,1.79379
2023-12-04,2.87324
2023-12-05,2.96055
2023-12-06,2.61925
2023-12-07,2.62719
2023-12-08,2.45257
2023-12-09,1.92872
2023-12-10,1.87316
2023-12-11,2.88911
2023-12-12,3.19072
2023-12-13,2.83355
2023-12-14,2.39701
2023-12-15,2.25414
2023-12-16,1.80173
2023-12-17,1.58742
2023-12-18,2.88118
2023-12-19,2.42082
2023-12-20,2.53194
2023-12-21,2.28589
2023-12-22,2.0954
2023-12-23,1.55567
2023-12-24,1.48424
2023-12-25,1.48424
2023-12-26,2.88118
2023-12-27,2.77799
2023-12-28,3.08754
2023-12-29,2.40495
2023-12-30,1.70648
2023-12-31,1.39693
2024-01-01,1.63505
2024-01-02,2.75418
2024-01-03,3.22247
2024-01-04,3.2701
2024-01-05,3.08754
2024-01-06,2.27002
2024-01-07,2.35732
2024-01-08,2.78593
2024-01-09,3.34153
2024-01-10,5.13532
2024-01-11,5.96079
2024-01-12,4.03206
2024-01-13,2.75418
2024-01-14,2.73037
2024-01-15,4.56385
2024-01-16,4.02412
2024-01-17,4.60353
2024-01-18,5.57187
2024-01-19,8.84197
2024-01-20,4.40511
2024-01-21,3.61933
2024-01-22,5.81792
2024-01-23,4.96864
2024-01-24,4.56385
2024-01-25,4.27018
2024-01-26,3.73839
2024-01-27,3.00023
2024-01-28,2.61925
2024-01-29,5.54012
2024-01-30,5.59568
2024-01-31,5.00833
2024-02-01,4.35748
2024-02-02,4.63528
2024-02-03,3.00817
2024-02-04,3.31772
2024-02-05,5.74648
2024-02-06,4.8734
2024-02-07,4.65116
2024-02-08,3.07167
2024-02-09,1.80966
2024-02-10,1.86522
2024-02-11,2.36526
2024-02-12,3.28597
2024-02-13,6.1354
2024-02-14,3.46059
2024-02-15,3.11929
2024-02-16,2.9288
2024-02-17,2.34145
2024-02-18,2.25414
2024-02-19,3.53202
2024-02-20,3.6352
2024-02-21,3.39709
2024-02-22,2.82562
2024-02-23,2.54782
2024-02-24,2.03984
2024-02-25,2.11921
2024-02-26,3.58758
2024-02-27,2.84149
2024-02-28,3.09548
2024-02-29,2.57163
2024-03-01,2.00809
2024-03-02,2.04778
2024-03-03,2.32558
2024-03-04,2.89705
2024-03-05,3.77014
2024-03-06,3.37328
2024-03-07,2.77799
2024-03-08,2.66687
2024-03-09,2.03984
2024-03-10,2.08746
2024-03-11,3.43678
2024-03-12,3.04786
2024-03-13,3.18279
2024-03-14,2.9288
2024-03-15,3.00023
2024-03-16,2.44463
2024-03-17,2.05571
2024-03-18,3.2701
2024-03-19,2.9288
2024-03-20,3.00817
