date,2차전지전망
2020-08-16,1.66358
2020-08-17,2.35674
2020-08-18,4.29759
2020-08-19,2.68022
2020-08-20,2.63401
2020-08-21,1.756
2020-08-22,0.97042
2020-08-23,0.41589
2020-08-24,1.43253
2020-08-25,1.2939
2020-08-26,0.97042
2020-08-27,1.34011
2020-08-28,1.34011
2020-08-29,0.32347
2020-08-30,0.69316
2020-08-31,0.97042
2020-09-01,0.878
2020-09-02,1.61737
2020-09-03,1.20147
2020-09-04,1.20147
2020-09-05,0.83179
2020-09-06,0.78558
2020-09-07,1.66358
2020-09-08,0.97042
2020-09-09,1.57116
2020-09-10,1.43253
2020-09-11,0.69316
2020-09-12,0.92421
2020-09-13,0.55452
2020-09-14,0.92421
2020-09-15,0.83179
2020-09-16,1.10905
2020-09-17,1.06284
2020-09-18,0.4621
2020-09-20,0.60073
2020-09-21,0.97042
2020-09-22,0.32347
2020-09-23,2.1719
2020-09-24,3.65064
2020-09-25,2.35674
2020-09-26,1.94085
2020-09-27,1.43253
2020-09-28,1.01663
2020-09-29,1.15526
2020-09-30,0.78558
2020-10-01,0.27726
2020-10-03,0.32347
2020-10-04,0.4621
2020-10-05,0.73937
2020-10-06,1.06284
2020-10-07,1.01663
2020-10-08,0.55452
2020-10-09,0.55452
2020-10-10,0.32347
2020-10-11,0.36968
2020-10-12,1.34011
2020-10-13,1.80221
2020-10-14,1.47874
2020-10-15,1.61737
2020-10-16,1.52495
2020-10-17,0.41589
2020-10-18,0.92421
2020-10-19,3.97412
2020-10-20,2.68022
2020-10-21,2.44916
2020-10-22,1.57116
2020-10-23,2.26432
2020-10-24,1.24768
2020-10-25,0.69316
2020-10-26,4.02033
2020-10-27,2.07948
2020-10-28,1.38632
2020-10-29,1.52495
2020-10-30,0.878
2020-10-31,1.34011
2020-11-01,0.55452
2020-11-02,0.97042
2020-11-03,1.57116
2020-11-04,2.12569
2020-11-05,1.94085
2020-11-06,1.98706
2020-11-07,1.06284
2020-11-08,0.60073
2020-11-09,1.38632
2020-11-10,1.15526
2020-11-11,0.69316
2020-11-12,0.41589
2020-11-13,0.73937
2020-11-14,0.73937
2020-11-15,0.92421
2020-11-16,1.80221
2020-11-17,1.24768
2020-11-18,0.878
2020-11-19,0.73937
2020-11-20,0.878
2020-11-21,0.36968
2020-11-22,0.64695
2020-11-23,0.97042
2020-11-24,1.15526
2020-11-25,0.64695
2020-11-26,1.34011
2020-11-27,1.01663
2020-11-28,0.41589
2020-11-29,0.55452
2020-11-30,0.878
2020-12-01,0.92421
2020-12-02,1.20147
2020-12-03,1.20147
2020-12-04,1.52495
2020-12-05,0.60073
2020-12-06,0.41589
2020-12-07,1.2939
2020-12-08,0.83179
2020-12-09,0.69316
2020-12-10,0.64695
2020-12-11,1.01663
2020-12-12,1.06284
2020-12-13,0.78558
2020-12-14,1.57116
2020-12-15,0.36968
2020-12-16,1.47874
2020-12-17,1.66358
2020-12-18,1.10905
2020-12-19,1.10905
2020-12-20,1.01663
2020-12-21,0.878
2020-12-22,1.20147
2020-12-23,1.70979
2020-12-24,1.47874
2020-12-25,0.60073
2020-12-26,1.06284
2020-12-27,1.47874
2020-12-28,1.34011
2020-12-29,1.756
2020-12-30,1.98706
2020-12-31,1.10905
2021-01-01,0.50831
2021-01-02,0.73937
2021-01-03,1.24768
2021-01-04,2.07948
2021-01-05,3.18853
2021-01-06,3.00369
2021-01-07,3.4658
2021-01-08,4.29759
2021-01-09,2.95748
2021-01-10,2.31053
2021-01-11,3.32717
2021-01-12,3.18853
2021-01-13,3.83548
2021-01-14,3.74306
2021-01-15,3.0499
2021-01-16,1.89463
2021-01-17,2.03327
2021-01-18,2.31053
2021-01-19,2.49537
2021-01-20,2.77264
2021-01-21,2.21811
2021-01-22,1.80221
2021-01-23,2.5878
2021-01-24,1.61737
2021-01-25,2.5878
2021-01-26,1.10905
2021-01-27,1.89463
2021-01-28,1.43253
2021-01-29,1.61737
2021-01-30,1.15526
2021-01-31,1.61737
2021-02-01,1.10905
2021-02-02,1.94085
2021-02-03,1.43253
2021-02-04,1.43253
2021-02-05,1.94085
2021-02-06,1.38632
2021-02-07,1.10905
2021-02-08,1.52495
2021-02-09,1.756
2021-02-10,1.15526
2021-02-11,0.69316
2021-02-12,1.15526
2021-02-13,0.64695
2021-02-14,0.92421
2021-02-15,1.70979
2021-02-16,2.03327
2021-02-17,0.97042
2021-02-18,1.756
2021-02-19,1.756
2021-02-20,0.83179
2021-02-21,0.878
2021-02-22,2.40295
2021-02-23,3.92791
2021-02-24,3.4658
2021-02-25,3.09611
2021-02-26,4.02033
2021-02-27,2.21811
2021-02-28,1.80221
2021-03-01,1.24768
2021-03-02,1.84842
2021-03-03,3.09611
2021-03-04,2.49537
2021-03-05,2.49537
2021-03-06,1.94085
2021-03-07,1.15526
2021-03-08,6.42329
2021-03-09,10.39741
2021-03-10,4.25138
2021-03-11,3.83548
2021-03-12,2.54158
2021-03-13,1.98706
2021-03-14,1.66358
2021-03-15,2.91127
2021-03-16,11.04436
2021-03-17,14.14048
2021-03-18,8.6414
2021-03-19,7.48613
2021-03-20,5.26802
2021-03-21,3.97412
2021-03-22,15.29574
2021-03-23,18.1146
2021-03-24,10.21256
2021-03-25,6.09981
2021-03-26,5.86876
2021-03-27,3.32717
2021-03-28,2.81885
2021-03-29,5.03696
2021-03-30,4.11275
2021-03-31,4.06654
2021-04-01,3.8817
2021-04-02,3.14232
2021-04-03,1.98706
2021-04-04,1.98706
2021-04-05,5.08317
2021-04-06,4.29759
2021-04-07,2.63401
2021-04-08,2.40295
2021-04-09,2.86506
2021-04-10,1.20147
2021-04-11,2.21811
2021-04-12,3.4658
2021-04-13,2.5878
2021-04-14,2.49537
2021-04-15,2.86506
2021-04-16,2.68022
2021-04-17,1.61737
2021-04-18,1.2939
2021-04-19,1.38632
2021-04-20,2.26432
2021-04-21,1.43253
2021-04-22,1.38632
2021-04-23,1.2939
2021-04-24,0.55452
2021-04-25,0.92421
2021-04-26,1.66358
2021-04-27,1.70979
2021-04-28,1.47874
2021-04-29,1.61737
2021-04-30,1.15526
2021-05-01,0.73937
2021-05-02,1.20147
2021-05-03,2.31053
2021-05-04,1.24768
2021-05-05,0.41589
2021-05-06,1.10905
2021-05-07,0.60073
2021-05-08,1.20147
2021-05-09,1.10905
2021-05-10,1.89463
2021-05-11,1.89463
2021-05-12,1.61737
2021-05-13,2.77264
2021-05-14,1.89463
2021-05-15,1.01663
2021-05-16,0.878
2021-05-17,1.57116
2021-05-18,1.52495
2021-05-19,0.36968
2021-05-20,0.97042
2021-05-21,0.878
2021-05-22,0.97042
2021-05-23,0.64695
2021-05-24,0.878
2021-05-25,1.24768
2021-05-26,1.01663
2021-05-27,1.20147
2021-05-28,0.97042
2021-05-29,0.32347
2021-05-30,0.41589
2021-05-31,2.68022
2021-06-01,2.40295
2021-06-02,2.86506
2021-06-03,1.756
2021-06-04,1.43253
2021-06-05,0.36968
2021-06-06,1.70979
2021-06-07,1.89463
2021-06-08,2.35674
2021-06-09,2.31053
2021-06-10,1.89463
2021-06-11,1.84842
2021-06-12,1.38632
2021-06-13,0.78558
2021-06-14,1.20147
2021-06-15,1.34011
2021-06-16,1.57116
2021-06-17,1.43253
2021-06-18,1.10905
2021-06-19,0.27726
2021-06-20,0.878
2021-06-21,0.83179
2021-06-22,1.2939
2021-06-23,1.34011
2021-06-24,1.2939
2021-06-25,0.97042
2021-06-26,0.50831
2021-06-27,1.10905
2021-06-28,1.2939
2021-06-29,1.2939
2021-06-30,0.97042
2021-07-01,1.24768
2021-07-02,1.47874
2021-07-03,0.73937
2021-07-04,0.73937
2021-07-05,0.78558
2021-07-06,1.57116
2021-07-07,0.92421
2021-07-08,1.52495
2021-07-09,0.878
2021-07-10,0.55452
2021-07-11,0.50831
2021-07-12,0.92421
2021-07-13,1.2939
2021-07-14,2.44916
2021-07-15,1.57116
2021-07-16,2.31053
2021-07-17,0.60073
2021-07-18,1.01663
2021-07-19,2.1719
2021-07-20,1.52495
2021-07-21,1.20147
2021-07-22,1.52495
2021-07-23,0.78558
2021-07-24,0.60073
2021-07-25,0.78558
2021-07-26,0.97042
2021-07-27,1.34011
2021-07-28,1.01663
2021-07-29,1.38632
2021-07-30,0.55452
2021-08-01,0.4621
2021-08-02,0.97042
2021-08-03,1.15526
2021-08-04,1.43253
2021-08-05,0.36968
2021-08-06,0.73937
2021-08-07,0.32347
2021-08-08,0.41589
2021-08-09,1.15526
2021-08-10,1.47874
2021-08-11,1.01663
2021-08-12,2.40295
2021-08-13,2.21811
2021-08-14,0.97042
2021-08-15,0.92421
2021-08-16,1.47874
2021-08-17,2.91127
2021-08-18,1.756
2021-08-19,1.98706
2021-08-20,1.61737
2021-08-21,0.69316
2021-08-22,0.73937
2021-08-23,2.03327
2021-08-24,2.68022
2021-08-25,1.80221
2021-08-26,1.84842
2021-08-27,1.24768
2021-08-28,0.41589
2021-08-29,0.4621
2021-08-30,2.07948
2021-08-31,1.24768
2021-09-01,1.61737
2021-09-02,2.49537
2021-09-03,1.20147
2021-09-04,0.97042
2021-09-05,0.4621
2021-09-06,0.83179
2021-09-07,1.756
2021-09-08,1.10905
2021-09-09,1.52495
2021-09-10,1.84842
2021-09-11,0.78558
2021-09-12,0.41589
2021-09-13,1.80221
2021-09-14,1.66358
2021-09-15,1.80221
2021-09-16,1.57116
2021-09-17,0.78558
2021-09-18,0.41589
2021-09-19,0.60073
2021-09-20,0.32347
2021-09-21,0.23105
2021-09-22,0.60073
2021-09-23,1.80221
2021-09-24,1.66358
2021-09-25,1.06284
2021-09-26,0.41589
2021-09-27,1.84842
2021-09-28,2.54158
2021-09-29,2.07948
2021-09-30,2.26432
2021-10-01,1.94085
2021-10-02,1.10905
2021-10-03,1.10905
2021-10-04,1.01663
2021-10-05,1.84842
2021-10-06,2.63401
2021-10-07,3.60443
2021-10-08,1.52495
2021-10-09,0.4621
2021-10-10,0.36968
2021-10-11,0.4621
2021-10-12,1.06284
2021-10-13,1.52495
2021-10-14,1.15526
2021-10-15,1.52495
2021-10-16,0.55452
2021-10-17,0.64695
2021-10-18,0.97042
2021-10-19,0.97042
2021-10-20,1.89463
2021-10-21,2.95748
2021-10-22,2.35674
2021-10-23,1.70979
2021-10-24,1.20147
2021-10-25,1.66358
2021-10-26,1.756
2021-10-27,2.44916
2021-10-28,3.60443
2021-10-29,3.37338
2021-10-30,1.43253
2021-10-31,1.47874
2021-11-01,6.23844
2021-11-02,2.12569
2021-11-03,2.21811
2021-11-04,1.47874
2021-11-05,1.61737
2021-11-06,0.78558
2021-11-07,1.43253
2021-11-08,1.34011
2021-11-09,1.61737
2021-11-10,1.52495
2021-11-11,1.84842
2021-11-12,2.03327
2021-11-13,1.10905
2021-11-14,0.83179
2021-11-15,1.89463
2021-11-16,1.66358
2021-11-17,1.01663
2021-11-18,1.20147
2021-11-19,1.10905
2021-11-20,0.97042
2021-11-21,1.2939
2021-11-22,2.54158
2021-11-23,1.66358
2021-11-24,1.52495
2021-11-25,1.57116
2021-11-26,1.66358
2021-11-27,0.64695
2021-11-28,0.83179
2021-11-29,1.24768
2021-11-30,1.15526
2021-12-01,1.47874
2021-12-02,3.0499
2021-12-03,1.01663
2021-12-04,0.36968
2021-12-05,0.73937
2021-12-06,1.98706
2021-12-07,2.26432
2021-12-08,1.57116
2021-12-09,0.92421
2021-12-10,1.70979
2021-12-11,1.34011
2021-12-12,0.60073
2021-12-13,2.03327
2021-12-14,2.95748
2021-12-15,1.94085
2021-12-16,1.57116
2021-12-17,2.03327
2021-12-18,0.92421
2021-12-19,1.61737
2021-12-20,2.12569
2021-12-21,3.09611
2021-12-22,3.00369
2021-12-23,1.98706
2021-12-24,1.20147
2021-12-25,1.06284
2021-12-26,2.26432
2021-12-27,1.80221
2021-12-28,1.47874
2021-12-29,1.98706
2021-12-30,2.03327
2021-12-31,0.78558
2022-01-01,0.73937
2022-01-02,0.78558
2022-01-03,2.54158
2022-01-04,2.31053
2022-01-05,2.31053
2022-01-06,1.94085
2022-01-07,1.06284
2022-01-08,1.38632
2022-01-09,1.2939
2022-01-10,2.31053
2022-01-11,3.74306
2022-01-12,1.89463
2022-01-13,1.80221
2022-01-14,1.20147
2022-01-15,0.92421
2022-01-16,1.01663
2022-01-17,1.10905
2022-01-18,1.57116
2022-01-19,1.80221
2022-01-20,1.57116
2022-01-21,0.69316
2022-01-22,0.83179
2022-01-23,0.73937
2022-01-24,1.47874
2022-01-25,1.20147
2022-01-26,1.2939
2022-01-27,3.23475
2022-01-28,5.12939
2022-01-29,1.70979
2022-01-30,1.43253
2022-01-31,1.38632
2022-02-01,0.97042
2022-02-02,1.06284
2022-02-03,1.24768
2022-02-04,1.84842
2022-02-05,0.64695
2022-02-06,0.83179
2022-02-07,1.20147
2022-02-08,1.43253
2022-02-09,1.10905
2022-02-10,2.07948
2022-02-11,1.94085
2022-02-12,0.92421
2022-02-13,0.83179
2022-02-14,1.89463
2022-02-15,1.61737
2022-02-16,1.15526
2022-02-17,1.2939
2022-02-18,1.01663
2022-02-19,0.23105
2022-02-20,1.01663
2022-02-21,1.10905
2022-02-22,1.15526
2022-02-23,1.24768
2022-02-24,1.756
2022-02-25,1.20147
2022-02-26,0.50831
2022-02-27,0.41589
2022-02-28,0.83179
2022-03-01,0.69316
2022-03-02,0.83179
2022-03-03,0.97042
2022-03-04,1.61737
2022-03-05,0.64695
2022-03-06,0.60073
2022-03-07,1.34011
2022-03-08,2.07948
2022-03-09,0.64695
2022-03-10,1.01663
2022-03-11,2.68022
2022-03-12,1.84842
2022-03-13,1.94085
2022-03-14,5.77634
2022-03-15,2.95748
2022-03-16,2.68022
2022-03-17,2.12569
2022-03-18,2.03327
2022-03-19,0.83179
2022-03-20,0.92421
2022-03-21,1.34011
2022-03-22,1.70979
2022-03-23,1.15526
2022-03-24,1.47874
2022-03-25,1.34011
2022-03-26,0.50831
2022-03-27,1.20147
2022-03-28,1.52495
2022-03-29,1.756
2022-03-30,1.47874
2022-03-31,2.31053
2022-04-01,0.64695
2022-04-02,0.36968
2022-04-03,0.60073
2022-04-04,1.24768
2022-04-05,2.03327
2022-04-06,1.20147
2022-04-07,0.78558
2022-04-08,1.34011
2022-04-09,1.24768
2022-04-10,1.01663
2022-04-11,2.12569
2022-04-12,1.34011
2022-04-13,1.52495
2022-04-14,1.2939
2022-04-15,0.83179
2022-04-16,0.27726
2022-04-17,0.55452
2022-04-18,1.15526
2022-04-19,0.73937
2022-04-20,1.57116
2022-04-21,1.34011
2022-04-22,0.69316
2022-04-23,0.41589
2022-04-24,0.64695
2022-04-25,1.2939
2022-04-26,0.83179
2022-04-27,0.27726
2022-04-28,1.01663
2022-04-29,0.83179
2022-04-30,0.60073
2022-05-03,0.73937
2022-05-07,0.55452
2022-05-09,1.47874
2022-05-10,1.24768
2022-05-11,0.36968
2022-05-12,0.92421
2022-05-13,0.64695
2022-05-15,0.83179
2022-05-16,0.78558
2022-05-17,0.69316
2022-05-18,0.64695
2022-05-19,0.83179
2022-05-20,1.01663
2022-05-21,0.32347
2022-05-22,0.41589
2022-05-23,0.69316
2022-05-24,1.10905
2022-05-25,0.41589
2022-05-26,0.92421
2022-05-27,0.32347
2022-05-29,0.23105
2022-05-30,0.55452
2022-05-31,0.60073
2022-06-02,0.32347
2022-06-03,0.36968
2022-06-05,0.36968
2022-06-06,0.55452
2022-06-07,0.60073
2022-06-08,0.97042
2022-06-09,0.64695
2022-06-10,0.27726
2022-06-12,0.23105
2022-06-13,1.01663
2022-06-14,0.32347
2022-06-15,0.78558
2022-06-16,0.4621
2022-06-17,0.4621
2022-06-18,0.55452
2022-06-19,0.50831
2022-06-20,0.27726
2022-06-21,0.78558
2022-06-22,0.55452
2022-06-23,1.38632
2022-06-24,0.878
2022-06-25,0.41589
2022-06-26,0.36968
2022-06-27,0.83179
2022-06-28,1.10905
2022-06-29,1.2939
2022-06-30,2.44916
2022-07-01,3.8817
2022-07-02,1.47874
2022-07-03,1.15526
2022-07-04,2.31053
2022-07-05,1.01663
2022-07-06,1.01663
2022-07-07,1.756
2022-07-08,0.69316
2022-07-09,0.55452
2022-07-10,0.4621
2022-07-11,0.92421
2022-07-12,1.34011
2022-07-13,0.97042
2022-07-14,1.15526
2022-07-15,0.64695
2022-07-16,0.97042
2022-07-17,1.24768
2022-07-18,1.06284
2022-07-19,1.47874
2022-07-20,0.878
2022-07-21,1.15526
2022-07-22,0.878
2022-07-23,0.32347
2022-07-24,0.27726
2022-07-25,1.43253
2022-07-26,0.64695
2022-07-27,1.01663
2022-07-28,1.20147
2022-07-29,0.97042
2022-07-30,0.23105
2022-07-31,0.50831
2022-08-01,0.97042
2022-08-02,0.83179
2022-08-03,0.73937
2022-08-04,0.36968
2022-08-05,0.60073
2022-08-06,0.32347
2022-08-07,0.32347
2022-08-08,0.69316
2022-08-09,0.78558
2022-08-10,0.64695
2022-08-11,0.69316
2022-08-12,0.55452
2022-08-14,0.41589
2022-08-15,0.36968
2022-08-16,0.92421
2022-08-17,0.878
2022-08-18,0.4621
2022-08-19,1.34011
2022-08-20,0.64695
2022-08-21,0.32347
2022-08-22,1.06284
2022-08-23,0.64695
2022-08-24,1.01663
2022-08-25,0.78558
2022-08-26,0.55452
2022-08-27,0.23105
2022-08-28,0.32347
2022-08-29,0.4621
2022-08-30,0.64695
2022-08-31,0.50831
2022-09-01,0.55452
2022-09-02,0.78558
2022-09-03,0.27726
2022-09-05,0.92421
2022-09-06,0.97042
2022-09-07,1.06284
2022-09-08,0.50831
2022-09-09,0.4621
2022-09-10,0.23105
2022-09-11,0.64695
2022-09-12,0.64695
2022-09-13,1.20147
2022-09-14,0.878
2022-09-15,0.83179
2022-09-16,0.97042
2022-09-18,0.878
2022-09-19,1.06284
2022-09-20,0.878
2022-09-21,0.78558
2022-09-22,0.32347
2022-09-23,1.20147
2022-09-25,0.32347
2022-09-26,1.20147
2022-09-27,1.38632
2022-09-28,1.01663
2022-09-29,1.80221
2022-09-30,1.57116
2022-10-01,0.73937
2022-10-02,0.32347
2022-10-03,0.92421
2022-10-04,1.15526
2022-10-05,1.24768
2022-10-06,0.69316
2022-10-07,0.69316
2022-10-08,0.41589
2022-10-09,1.01663
2022-10-10,0.64695
2022-10-11,0.78558
2022-10-12,0.55452
2022-10-13,0.83179
2022-10-14,0.73937
2022-10-16,0.41589
2022-10-17,1.01663
2022-10-18,0.69316
2022-10-19,0.83179
2022-10-20,0.878
2022-10-21,0.83179
2022-10-22,0.32347
2022-10-23,0.23105
2022-10-24,0.64695
2022-10-25,1.2939
2022-10-26,1.66358
2022-10-27,1.70979
2022-10-28,1.43253
2022-10-29,0.60073
2022-10-30,0.32347
2022-10-31,0.97042
2022-11-01,1.756
2022-11-02,1.34011
2022-11-03,1.24768
2022-11-04,1.10905
2022-11-05,0.78558
2022-11-06,0.55452
2022-11-07,1.06284
2022-11-08,1.47874
2022-11-09,1.20147
2022-11-10,0.878
2022-11-11,1.52495
2022-11-12,0.97042
2022-11-13,0.78558
2022-11-14,1.66358
2022-11-15,1.43253
2022-11-16,1.34011
2022-11-17,1.15526
2022-11-18,1.43253
2022-11-19,0.50831
2022-11-20,0.92421
2022-11-21,1.10905
2022-11-22,1.61737
2022-11-23,1.38632
2022-11-24,1.15526
2022-11-25,0.97042
2022-11-26,0.32347
2022-11-27,0.92421
2022-11-28,1.10905
2022-11-29,0.60073
2022-11-30,0.92421
2022-12-01,0.73937
2022-12-02,0.92421
2022-12-04,0.4621
2022-12-05,1.84842
2022-12-06,1.38632
2022-12-07,0.78558
2022-12-08,0.97042
2022-12-09,5.59149
2022-12-10,2.21811
2022-12-11,2.26432
2022-12-12,2.81885
2022-12-13,3.23475
2022-12-14,1.94085
2022-12-15,1.43253
2022-12-16,2.12569
2022-12-17,1.20147
2022-12-18,1.20147
2022-12-19,2.12569
2022-12-20,2.54158
2022-12-21,1.89463
2022-12-22,1.98706
2022-12-23,2.5878
2022-12-24,1.70979
2022-12-25,1.66358
2022-12-26,2.72643
2022-12-27,3.0499
2022-12-28,4.15896
2022-12-29,3.51201
2022-12-30,2.07948
2022-12-31,1.80221
2023-01-01,1.94085
2023-01-02,2.31053
2023-01-03,2.91127
2023-01-04,3.37338
2023-01-05,3.69685
2023-01-06,2.40295
2023-01-07,1.10905
2023-01-08,2.26432
2023-01-09,2.95748
2023-01-10,2.81885
2023-01-11,2.81885
2023-01-12,1.84842
2023-01-13,1.66358
2023-01-14,1.89463
2023-01-15,1.89463
2023-01-16,1.61737
2023-01-17,2.44916
2023-01-18,3.00369
2023-01-19,3.28096
2023-01-20,1.43253
2023-01-21,0.92421
2023-01-22,0.97042
2023-01-23,1.2939
2023-01-24,1.06284
2023-01-25,2.5878
2023-01-26,3.83548
2023-01-27,1.52495
2023-01-28,1.01663
2023-01-29,0.73937
2023-01-30,2.07948
2023-01-31,1.70979
2023-02-01,2.72643
2023-02-02,3.78927
2023-02-03,2.68022
2023-02-04,2.03327
2023-02-05,2.1719
2023-02-06,2.12569
2023-02-07,3.18853
2023-02-08,3.65064
2023-02-09,4.99075
2023-02-10,3.51201
2023-02-11,2.44916
2023-02-12,2.31053
2023-02-13,2.95748
2023-02-14,2.95748
2023-02-15,4.11275
2023-02-16,4.7597
2023-02-17,3.8817
2023-02-18,2.49537
2023-02-19,3.00369
2023-02-20,2.91127
2023-02-21,3.78927
2023-02-22,3.69685
2023-02-23,3.28096
2023-02-24,3.51201
2023-02-25,2.35674
2023-02-26,1.756
2023-02-27,2.72643
2023-02-28,2.95748
2023-03-01,2.91127
2023-03-02,4.85212
2023-03-03,5.22181
2023-03-04,3.74306
2023-03-05,5.08317
2023-03-06,9.70425
2023-03-07,11.50646
2023-03-08,7.99445
2023-03-09,8.45656
2023-03-10,5.6377
2023-03-11,2.63401
2023-03-12,2.72643
2023-03-13,5.54528
2023-03-14,4.43622
2023-03-15,5.49907
2023-03-16,5.40665
2023-03-17,6.51571
2023-03-18,3.18853
2023-03-19,3.69685
2023-03-20,5.26802
2023-03-21,4.7597
2023-03-22,5.86876
2023-03-23,8.68761
2023-03-24,4.85212
2023-03-25,2.95748
2023-03-26,4.3438
2023-03-27,6.9316
2023-03-28,6.79297
2023-03-29,8.13308
2023-03-30,8.82624
2023-03-31,7.3475
2023-04-01,4.57486
2023-04-02,5.49907
2023-04-03,8.73382
2023-04-04,12.70794
2023-04-05,7.53234
2023-04-06,8.04066
2023-04-07,8.54898
2023-04-08,4.66728
2023-04-09,5.77634
2023-04-10,15.24953
2023-04-11,14.97227
2023-04-12,16.63585
2023-04-13,13.12384
2023-04-14,7.20887
2023-04-15,5.1756
2023-04-16,5.86876
2023-04-17,8.78003
2023-04-18,10.53604
2023-04-19,9.28835
2023-04-20,8.78003
2023-04-21,10.12014
2023-04-22,6.28465
2023-04-23,5.82255
2023-04-24,9.10351
2023-04-25,13.17005
2023-04-26,11.04436
2023-04-27,6.0536
2023-04-28,6.0536
2023-04-29,4.29759
2023-04-30,3.74306
2023-05-01,4.48243
2023-05-02,3.97412
2023-05-03,5.36044
2023-05-04,4.99075
2023-05-05,3.18853
2023-05-06,2.63401
2023-05-07,2.26432
2023-05-08,8.82624
2023-05-09,11.18299
2023-05-10,10.44362
2023-05-11,7.94824
2023-05-12,6.37707
2023-05-13,3.41959
2023-05-14,4.29759
2023-05-15,7.3475
2023-05-16,6.19223
2023-05-17,5.31423
2023-05-18,5.96118
2023-05-19,8.08687
2023-05-20,4.71349
2023-05-21,4.20517
2023-05-22,7.43992
2023-05-23,5.59149
2023-05-24,5.6377
2023-05-25,4.57486
2023-05-26,6.14602
2023-05-27,3.09611
2023-05-28,3.23475
2023-05-29,5.03696
2023-05-30,5.86876
2023-05-31,5.1756
2023-06-01,4.66728
2023-06-02,4.11275
2023-06-03,2.63401
2023-06-04,3.32717
2023-06-05,3.41959
2023-06-06,3.65064
2023-06-07,4.80591
2023-06-08,3.83548
2023-06-09,4.25138
2023-06-10,2.81885
2023-06-11,2.40295
2023-06-12,4.71349
2023-06-13,6.4695
2023-06-14,12.61552
2023-06-15,5.82255
2023-06-16,4.11275
2023-06-17,2.91127
2023-06-18,3.0499
2023-06-19,3.14232
2023-06-20,5.36044
2023-06-21,5.73012
2023-06-22,4.15896
2023-06-23,3.78927
