date,삼성주식
2021-01-07,0.54336
2021-01-08,0.90063
2021-01-09,0.55507
2021-01-10,0.45713
2021-01-11,1.1787
2021-01-12,0.98261
2021-01-13,0.69155
2021-01-14,0.61458
2021-01-15,0.58222
2021-01-16,0.35535
2021-01-17,0.33779
2021-01-18,5.62441
2021-01-19,1.35723
2021-01-20,0.71593
2021-01-21,0.64109
2021-01-22,0.60223
2021-01-23,0.33992
2021-01-24,0.26742
2021-01-25,0.53335
2021-01-26,0.6034
2021-01-27,0.51387
2021-01-28,0.67515
2021-01-29,0.62746
2021-01-30,0.3429
2021-01-31,0.28009
2021-02-01,0.51291
2021-02-02,0.43647
2021-02-03,0.4188
2021-02-04,0.4369
2021-02-05,0.34865
2021-02-06,0.20982
2021-02-07,0.18875
2021-02-08,0.35312
2021-02-09,0.30904
2021-02-10,0.32874
2021-02-11,0.20354
2021-02-12,0.27402
2021-02-13,0.26188
2021-02-14,0.25081
2021-02-15,0.47427
2021-02-16,0.44425
2021-02-17,0.45489
2021-02-18,0.43126
2021-02-19,0.41124
2021-02-20,0.26614
2021-02-21,0.25933
2021-02-22,0.39975
2021-02-23,0.42881
2021-02-24,0.41646
2021-02-25,0.42402
2021-02-26,0.371
2021-02-27,0.21121
2021-02-28,0.24251
2021-03-01,0.211
2021-03-02,0.30564
2021-03-03,0.28977
2021-03-04,0.2853
2021-03-05,0.31309
2021-03-06,0.18119
2021-03-07,0.17799
2021-03-08,0.31884
2021-03-09,0.36153
2021-03-10,0.34056
2021-03-11,0.33704
2021-03-12,0.31958
2021-03-13,0.25837
2021-03-14,0.25858
2021-03-15,0.38218
2021-03-16,0.33321
2021-03-17,0.33097
2021-03-18,0.32118
2021-03-19,0.31181
2021-03-20,0.19024
2021-03-21,0.17139
2021-03-22,0.26348
2021-03-23,0.2621
2021-03-24,0.29829
2021-03-25,0.2951
2021-03-26,0.26508
2021-03-27,0.15447
2021-03-28,0.14606
2021-03-29,0.26231
2021-03-30,0.24975
2021-03-31,0.25571
2021-04-01,0.25347
2021-04-02,0.30425
2021-04-03,0.18768
2021-04-04,0.15936
2021-04-05,0.33694
2021-04-06,0.34865
2021-04-07,0.3429
2021-04-08,0.33161
2021-04-09,0.31043
2021-04-10,0.1649
2021-04-11,0.14765
2021-04-12,0.31724
2021-04-13,0.33757
2021-04-14,0.33907
2021-04-15,0.36121
2021-04-16,0.34471
2021-04-17,0.19109
2021-04-18,0.16415
2021-04-19,0.29733
2021-04-20,0.29563
2021-04-21,0.32384
2021-04-22,0.30276
2021-04-23,0.33608
2021-04-24,0.1731
2021-04-25,0.16
2021-04-26,0.27263
2021-04-27,0.2869
2021-04-28,0.34748
2021-04-29,0.32799
2021-04-30,0.33321
2021-05-01,0.17267
2021-05-02,0.16916
2021-05-03,0.30691
2021-05-04,0.28754
2021-05-05,0.17863
2021-05-06,0.28062
2021-05-07,0.24953
2021-05-08,0.15202
2021-05-09,0.14158
2021-05-10,0.3001
2021-05-11,0.30723
2021-05-12,0.48928
2021-05-13,0.64726
2021-05-14,0.51249
2021-05-15,0.20972
2021-05-16,0.183
2021-05-17,0.39783
2021-05-18,0.36547
2021-05-19,0.22973
2021-05-20,0.38506
2021-05-21,0.36121
2021-05-22,0.16937
2021-05-23,0.17948
2021-05-24,0.37526
2021-05-25,0.34843
2021-05-26,0.31926
2021-05-27,0.33608
2021-05-28,0.32959
2021-05-29,0.16128
2021-05-30,0.13413
2021-05-31,0.29393
2021-06-01,0.28349
2021-06-02,0.29552
2021-06-03,0.39943
2021-06-04,0.31713
2021-06-05,0.13892
2021-06-06,0.12977
2021-06-07,0.30457
2021-06-08,0.27594
2021-06-09,0.26252
2021-06-10,0.24847
2021-06-11,0.23207
2021-06-12,0.11199
2021-06-13,0.10379
2021-06-14,0.25198
2021-06-15,0.24272
2021-06-16,0.23644
2021-06-17,0.23335
2021-06-18,0.23857
2021-06-19,0.1055
2021-06-20,0.09985
2021-06-21,0.27168
2021-06-22,0.27551
2021-06-23,0.2852
2021-06-24,0.28658
2021-06-25,0.2605
2021-06-26,0.11444
2021-06-27,0.0974
2021-06-28,0.23537
2021-06-29,0.23612
2021-06-30,0.22803
2021-07-01,0.21632
2021-07-02,0.21227
2021-07-03,0.09858
2021-07-04,0.09261
2021-07-05,0.22462
2021-07-06,0.22473
2021-07-07,0.26678
2021-07-08,0.26167
2021-07-09,0.31011
2021-07-10,0.12955
2021-07-11,0.11007
2021-07-12,0.25816
2021-07-13,0.25219
2021-07-14,0.24027
2021-07-15,0.23474
2021-07-16,0.22377
2021-07-17,0.09293
2021-07-18,0.08623
2021-07-19,0.24123
2021-07-20,0.26572
2021-07-21,0.26955
2021-07-22,0.2622
2021-07-23,0.24836
2021-07-24,0.11391
2021-07-25,0.09879
2021-07-26,0.23282
2021-07-27,0.25039
2021-07-28,0.26103
2021-07-29,0.27881
2021-07-30,0.25528
2021-07-31,0.1122
2021-08-01,0.10262
2021-08-02,0.2308
2021-08-03,0.30212
2021-08-04,0.38655
2021-08-05,0.32256
2021-08-06,0.28999
2021-08-07,0.11965
2021-08-08,0.11156
2021-08-09,0.44265
2021-08-10,0.49162
2021-08-11,0.49247
2021-08-12,0.69347
2021-08-13,1.20053
2021-08-14,0.361
2021-08-15,0.25794
2021-08-16,0.34279
2021-08-17,0.67963
2021-08-18,0.65237
2021-08-19,0.64162
2021-08-20,0.61362
2021-08-21,0.24378
2021-08-22,0.21792
2021-08-23,0.55443
2021-08-24,0.63225
2021-08-25,0.61447
2021-08-26,0.52068
2021-08-27,0.44137
2021-08-28,0.18917
2021-08-29,0.15223
2021-08-30,0.38026
2021-08-31,0.44936
2021-09-01,0.44169
2021-09-02,0.39666
2021-09-03,0.34545
2021-09-04,0.14584
2021-09-05,0.1303
2021-09-06,0.38175
2021-09-07,0.37207
2021-09-08,0.3842
2021-09-09,0.3908
2021-09-10,0.3363
2021-09-11,0.1253
2021-09-12,0.11965
2021-09-13,0.32523
2021-09-14,0.36227
2021-09-15,0.338
2021-09-16,0.29712
2021-09-17,0.30904
2021-09-18,0.12721
2021-09-19,0.09549
2021-09-20,0.10337
2021-09-21,0.12966
2021-09-22,0.12295
2021-09-23,0.33076
2021-09-24,0.30244
2021-09-25,0.13254
2021-09-26,0.10837
2021-09-27,0.28147
2021-09-28,0.29222
2021-09-29,0.41454
2021-09-30,0.33406
2021-10-01,0.36994
2021-10-02,0.12636
2021-10-03,0.10922
2021-10-04,0.15936
2021-10-05,0.42104
2021-10-06,0.4171
2021-10-07,0.38154
2021-10-08,0.36515
2021-10-09,0.18438
2021-10-10,0.14584
2021-10-11,0.17033
2021-10-12,0.65482
2021-10-13,0.60063
2021-10-14,0.54144
2021-10-15,0.4567
2021-10-16,0.19673
2021-10-17,0.14254
2021-10-18,0.38346
2021-10-19,0.34726
2021-10-20,0.32906
2021-10-21,0.3264
2021-10-22,0.2935
2021-10-23,0.13914
2021-10-24,0.12753
2021-10-25,0.35791
2021-10-26,0.36547
2021-10-27,0.33449
2021-10-28,0.35471
2021-10-29,0.31447
2021-10-30,0.1237
2021-10-31,0.10933
2021-11-01,0.31405
2021-11-02,0.38271
2021-11-03,0.33449
2021-11-04,0.32448
2021-11-05,0.28605
2021-11-06,0.11657
2021-11-07,0.09953
2021-11-08,0.29606
2021-11-09,0.28914
2021-11-10,0.28701
2021-11-11,0.29755
2021-11-12,0.27657
2021-11-13,0.10826
2021-11-14,0.10975
2021-11-15,0.29105
2021-11-16,0.30425
2021-11-17,0.30031
2021-11-18,0.28605
2021-11-19,0.26561
2021-11-20,0.11635
2021-11-21,0.09847
2021-11-22,0.46777
2021-11-23,0.42051
2021-11-24,0.40156
2021-11-25,0.32757
2021-11-26,0.3198
2021-11-27,0.12977
2021-11-28,0.11646
2021-11-29,0.31863
2021-11-30,0.34897
2021-12-01,0.3759
2021-12-02,0.37845
2021-12-03,0.34982
2021-12-04,0.13126
2021-12-05,0.1088
2021-12-06,0.34375
2021-12-07,0.4072
2021-12-08,0.40358
2021-12-09,0.3842
2021-12-10,0.36046
2021-12-11,0.11997
2021-12-12,0.09932
2021-12-13,0.36078
2021-12-14,0.33438
2021-12-15,0.31958
2021-12-16,0.33076
2021-12-17,0.30798
2021-12-18,0.09847
2021-12-19,0.08133
2021-12-20,0.28296
2021-12-21,0.30894
2021-12-22,0.37909
2021-12-23,0.40794
2021-12-24,0.38399
2021-12-25,0.12625
2021-12-26,0.1187
2021-12-27,0.35599
2021-12-28,0.33811
2021-12-29,0.34332
2021-12-30,0.33396
2021-12-31,0.21153
2022-01-01,0.09442
2022-01-02,0.0957
2022-01-03,0.35642
2022-01-04,0.32065
2022-01-05,0.36408
2022-01-06,0.35482
2022-01-07,0.3677
2022-01-08,0.12594
2022-01-09,0.1122
2022-01-10,0.33587
2022-01-11,0.32799
2022-01-12,0.3577
2022-01-13,0.33278
2022-01-14,0.32012
2022-01-15,0.1237
2022-01-16,0.10358
2022-01-17,0.28307
2022-01-18,0.29669
2022-01-19,0.29606
2022-01-20,0.31447
2022-01-21,0.31458
2022-01-22,0.12487
2022-01-23,0.099
2022-01-24,0.3264
2022-01-25,0.37537
2022-01-26,0.33789
2022-01-27,0.46437
2022-01-28,0.42072
2022-01-29,0.132
2022-01-30,0.10177
2022-01-31,0.11454
2022-02-01,0.16458
2022-02-02,0.15234
2022-02-03,0.38729
2022-02-04,0.36046
2022-02-05,0.14041
2022-02-06,0.1022
2022-02-07,0.32161
2022-02-08,0.30457
2022-02-09,0.30841
2022-02-10,0.31224
2022-02-11,0.29733
2022-02-12,0.11614
2022-02-13,0.09134
2022-02-14,0.29457
2022-02-15,0.28839
2022-02-16,0.31373
2022-02-17,0.29733
2022-02-18,0.2754
2022-02-19,0.09591
2022-02-20,0.09123
2022-02-21,0.27721
2022-02-22,0.29393
2022-02-23,0.27572
2022-02-24,0.40102
2022-02-25,0.35759
2022-02-26,0.12594
2022-02-27,0.09996
2022-02-28,0.31564
2022-03-01,0.13275
2022-03-02,0.29701
2022-03-03,0.31788
2022-03-04,0.3132
2022-03-05,0.15436
2022-03-06,0.14308
2022-03-07,0.43168
2022-03-08,0.45425
2022-03-09,0.17437
2022-03-10,0.40007
2022-03-11,0.36515
2022-03-12,0.14127
2022-03-13,0.12817
2022-03-14,0.35929
2022-03-15,0.34215
2022-03-16,0.37803
2022-03-17,0.38729
2022-03-18,0.33129
2022-03-19,0.12785
2022-03-20,0.11678
2022-03-21,0.31085
2022-03-22,0.31735
2022-03-23,0.31075
2022-03-24,0.33183
2022-03-25,0.31852
2022-03-26,0.12572
2022-03-27,0.0974
2022-03-28,0.31149
2022-03-29,0.29542
2022-03-30,0.30074
2022-03-31,0.29318
2022-04-01,0.29041
2022-04-02,0.09932
2022-04-03,0.08825
2022-04-04,0.2902
2022-04-05,0.27253
2022-04-06,0.3132
2022-04-07,0.37239
2022-04-08,0.35333
2022-04-09,0.13594
2022-04-10,0.10784
2022-04-11,0.32182
2022-04-12,0.361
2022-04-13,0.38058
2022-04-14,0.34854
2022-04-15,0.34875
2022-04-16,0.14286
2022-04-17,0.11593
2022-04-18,0.34684
2022-04-19,0.34045
2022-04-20,0.32256
2022-04-21,0.32799
2022-04-22,0.29499
2022-04-23,0.11231
2022-04-24,0.1138
2022-04-25,0.34109
2022-04-26,0.34354
2022-04-27,0.39272
2022-04-28,0.39421
2022-04-29,0.40848
2022-04-30,0.13754
2022-05-01,0.11699
2022-05-02,0.33225
2022-05-03,0.35365
2022-05-04,0.32948
2022-05-05,0.15702
2022-05-06,0.30329
2022-05-07,0.12083
2022-05-08,0.10188
2022-05-09,0.32395
2022-05-10,0.34992
2022-05-11,0.32352
2022-05-12,0.36515
2022-05-13,0.3562
2022-05-14,0.12955
2022-05-15,0.10954
2022-05-16,0.333
2022-05-17,0.34407
2022-05-18,0.34087
2022-05-19,0.34492
2022-05-20,0.40294
2022-05-21,0.16958
2022-05-22,0.1303
2022-05-23,0.34577
2022-05-24,0.34428
2022-05-25,0.32246
2022-05-26,0.31213
2022-05-27,0.28051
2022-05-28,0.10645
2022-05-29,0.08782
2022-05-30,0.29457
2022-05-31,0.28392
2022-06-01,0.12413
2022-06-02,0.25677
2022-06-03,0.25411
2022-06-04,0.08953
2022-06-05,0.08793
2022-06-06,0.10039
2022-06-07,0.26635
2022-06-08,0.28999
2022-06-09,0.31213
2022-06-10,0.33694
2022-06-11,0.11933
2022-06-12,0.11625
2022-06-13,0.43818
2022-06-14,0.49119
2022-06-15,0.51419
2022-06-16,0.45393
2022-06-17,0.58392
2022-06-18,0.23303
2022-06-19,0.17725
2022-06-20,0.56465
2022-06-21,0.51887
2022-06-22,0.51472
2022-06-23,0.54804
2022-06-24,0.49439
2022-06-25,0.19907
2022-06-26,0.1517
2022-06-27,0.48566
2022-06-28,0.432
2022-06-29,0.43722
2022-06-30,0.45117
2022-07-01,0.48012
2022-07-02,0.18619
2022-07-03,0.15298
2022-07-04,0.4336
2022-07-05,0.43232
2022-07-06,0.42338
2022-07-07,0.45968
2022-07-08,0.43946
2022-07-09,0.15447
2022-07-10,0.12338
2022-07-11,0.38772
2022-07-12,0.37484
2022-07-13,0.38442
2022-07-14,0.37643
2022-07-15,0.4187
2022-07-16,0.14968
2022-07-17,0.12051
2022-07-18,0.47075
2022-07-19,0.42711
2022-07-20,0.4319
2022-07-21,0.41241
2022-07-22,0.38452
2022-07-23,0.13584
2022-07-24,0.11114
2022-07-25,0.39655
2022-07-26,0.37505
2022-07-27,0.35386
2022-07-28,0.39517
2022-07-29,0.36706
2022-07-30,0.11848
2022-07-31,0.09762
2022-08-01,0.33012
2022-08-02,0.33236
2022-08-03,0.31437
2022-08-04,0.3034
2022-08-05,0.32746
2022-08-06,0.11114
2022-08-07,0.08633
2022-08-08,0.30777
2022-08-09,0.33576
2022-08-10,0.36493
2022-08-11,0.37877
2022-08-12,0.3957
2022-08-13,0.12466
2022-08-14,0.09623
2022-08-15,0.13307
2022-08-16,0.37409
2022-08-17,0.35652
2022-08-18,0.343
2022-08-19,0.33034
2022-08-20,0.11348
2022-08-21,0.09027
2022-08-22,0.33768
2022-08-23,0.33555
2022-08-24,0.33576
2022-08-25,0.32959
2022-08-26,0.30329
2022-08-27,0.1072
2022-08-28,0.08431
2022-08-29,0.3347
2022-08-30,0.35195
2022-08-31,0.3347
2022-09-01,0.33215
2022-09-02,0.31767
2022-09-03,0.11582
2022-09-04,0.09336
2022-09-05,0.31863
2022-09-06,0.30542
2022-09-07,0.34971
2022-09-08,0.35184
2022-09-09,0.13733
2022-09-10,0.11933
2022-09-11,0.11327
2022-09-12,0.13264
2022-09-13,0.47278
2022-09-14,0.47161
2022-09-15,0.36227
2022-09-16,0.3529
2022-09-17,0.12242
2022-09-18,0.11103
2022-09-19,0.34407
2022-09-20,0.31852
2022-09-21,0.33885
2022-09-22,0.38665
2022-09-23,0.35759
2022-09-24,0.12413
2022-09-25,0.1055
2022-09-26,0.42413
2022-09-27,0.39421
2022-09-28,0.42402
2022-09-29,0.38474
2022-09-30,0.38761
2022-10-01,0.14212
2022-10-02,0.13797
2022-10-03,0.16863
2022-10-04,0.42657
2022-10-05,0.42625
2022-10-06,0.41316
2022-10-07,0.39889
2022-10-08,0.15372
2022-10-09,0.12359
2022-10-10,0.14829
2022-10-11,0.42849
2022-10-12,0.37452
2022-10-13,0.37643
2022-10-14,0.37217
2022-10-15,0.19929
2022-10-16,0.17661
2022-10-17,0.46139
2022-10-18,0.37484
2022-10-19,0.35652
2022-10-20,0.32778
2022-10-21,0.30915
2022-10-22,0.12402
2022-10-23,0.10134
2022-10-24,0.33938
2022-10-25,0.35823
2022-10-26,0.42381
2022-10-27,0.57487
2022-10-28,0.41486
2022-10-29,0.14414
2022-10-30,0.10188
2022-10-31,0.40177
2022-11-01,0.42732
2022-11-02,0.38623
2022-11-03,0.37537
2022-11-04,0.34545
2022-11-05,0.11231
2022-11-06,0.09176
2022-11-07,0.35801
2022-11-08,0.42083
2022-11-09,0.45479
2022-11-10,0.40741
2022-11-11,0.51312
2022-11-12,0.1517
2022-11-13,0.11316
2022-11-14,0.41689
2022-11-15,0.39474
2022-11-16,0.37835
2022-11-17,0.38229
2022-11-18,0.35173
2022-11-19,0.11124
2022-11-20,0.10539
2022-11-21,0.32363
2022-11-22,0.31288
2022-11-23,0.32533
2022-11-24,0.30766
2022-11-25,0.27562
2022-11-26,0.09985
2022-11-27,0.08016
2022-11-28,0.28999
2022-11-29,0.28669
2022-11-30,0.30745
2022-12-01,0.36121
2022-12-02,0.31
2022-12-03,0.09219
2022-12-04,0.0858
2022-12-05,0.30212
2022-12-06,0.28765
2022-12-07,0.30851
2022-12-08,0.29606
2022-12-09,0.29563
2022-12-10,0.09591
2022-12-11,0.0907
2022-12-12,0.29041
2022-12-13,0.28647
2022-12-14,0.29552
2022-12-15,0.27338
2022-12-16,0.27146
2022-12-17,0.09666
2022-12-18,0.09261
2022-12-19,0.26784
2022-12-20,0.26965
2022-12-21,0.27327
2022-12-22,0.25805
2022-12-23,0.27125
2022-12-24,0.09155
2022-12-25,0.08293
2022-12-26,0.27413
2022-12-27,0.27136
2022-12-28,0.31532
2022-12-29,0.31735
2022-12-30,0.24442
2022-12-31,0.09389
2023-01-01,0.08974
2023-01-02,0.30479
2023-01-03,0.30894
2023-01-04,0.35663
2023-01-05,0.33736
2023-01-06,0.36813
2023-01-07,0.12168
2023-01-08,0.08995
2023-01-09,0.36142
2023-01-10,0.34822
2023-01-11,0.33002
2023-01-12,0.30734
2023-01-13,0.32267
2023-01-14,0.11401
2023-01-15,0.08729
2023-01-16,0.31948
2023-01-17,0.30255
2023-01-18,0.27508
2023-01-19,0.27061
2023-01-20,0.2589
2023-01-21,0.09166
2023-01-22,0.09634
2023-01-23,0.09144
2023-01-24,0.10592
2023-01-25,0.36472
2023-01-26,0.39751
2023-01-27,0.43307
2023-01-28,0.13903
2023-01-29,0.11305
2023-01-30,0.36153
2023-01-31,0.37281
2023-02-01,0.37377
2023-02-02,0.38175
2023-02-03,0.36344
2023-02-04,0.11774
2023-02-05,0.08899
2023-02-06,0.32395
2023-02-07,0.35205
2023-02-08,0.35312
2023-02-09,0.34162
2023-02-10,0.31756
2023-02-11,0.10283
2023-02-12,0.08016
2023-02-13,0.30329
2023-02-14,0.31192
2023-02-15,0.3132
2023-02-16,0.33566
2023-02-17,0.30351
2023-02-18,0.09623
2023-02-19,0.07611
2023-02-20,0.29329
2023-02-21,0.27359
2023-02-22,0.27955
2023-02-23,0.2853
2023-02-24,0.27221
2023-02-25,0.0858
2023-02-26,0.06792
2023-02-27,0.27253
2023-02-28,0.26955
2023-03-01,0.11401
2023-03-02,0.28115
2023-03-03,0.25986
2023-03-04,0.08516
2023-03-05,0.07388
2023-03-06,0.27466
2023-03-07,0.26646
2023-03-08,0.2588
2023-03-09,0.25667
2023-03-10,0.26806
2023-03-11,0.0858
2023-03-12,0.07143
2023-03-13,0.30351
2023-03-14,0.30191
2023-03-15,0.31863
2023-03-16,0.30042
2023-03-17,0.28818
2023-03-18,0.09144
2023-03-19,0.07249
2023-03-20,0.2621
2023-03-21,0.272
2023-03-22,0.27487
2023-03-23,0.30149
2023-03-24,0.29531
2023-03-25,0.0874
2023-03-26,0.06962
2023-03-27,0.27444
2023-03-28,0.27114
2023-03-29,0.26667
2023-03-30,0.29755
2023-03-31,0.30149
2023-04-01,0.09623
2023-04-02,0.06962
2023-04-03,0.29542
2023-04-04,0.30479
2023-04-05,0.29542
2023-04-06,0.27051
2023-04-07,0.44201
2023-04-08,0.12402
2023-04-09,0.08559
2023-04-10,0.40869
2023-04-11,0.39804
2023-04-12,0.37398
2023-04-13,0.37036
2023-04-14,0.34982
2023-04-15,0.09208
2023-04-16,0.07696
2023-04-17,0.31234
2023-04-18,0.31171
2023-04-19,0.3232
2023-04-20,0.29329
2023-04-21,0.29307
2023-04-22,0.09059
2023-04-23,0.06877
2023-04-24,0.28126
2023-04-25,0.31053
2023-04-26,0.31341
2023-04-27,0.31202
2023-04-28,0.32789
2023-04-29,0.09038
2023-04-30,0.07015
2023-05-01,0.14531
2023-05-02,0.26348
2023-05-03,0.24932
2023-05-04,0.2358
2023-05-05,0.09879
2023-05-06,0.071
2023-05-07,0.06025
2023-05-08,0.25113
2023-05-09,0.24272
2023-05-10,0.23388
2023-05-11,0.23452
2023-05-12,0.21504
2023-05-13,0.06472
2023-05-14,0.05759
2023-05-15,0.22973
2023-05-16,0.2506
2023-05-17,0.23953
2023-05-18,0.25911
2023-05-19,0.35131
2023-05-20,0.09996
2023-05-21,0.0825
2023-05-22,0.35163
2023-05-23,0.30926
2023-05-24,0.28935
2023-05-25,0.32831
2023-05-26,0.38559
2023-05-27,0.11252
2023-05-28,0.08474
2023-05-29,0.13977
