date,오늘환율
2021-04-07,27.83656
2021-04-08,25.5291
2021-04-09,24.83833
2021-04-10,8.96531
2021-04-11,6.06995
2021-04-12,24.69135
2021-04-13,23.82422
2021-04-14,27.79247
2021-04-15,24.26513
2021-04-16,22.51616
2021-04-17,7.84832
2021-04-18,6.31981
2021-04-19,22.39858
2021-04-20,25.01469
2021-04-21,23.48618
2021-04-22,22.13403
2021-04-23,21.28159
2021-04-24,7.24573
2021-04-25,5.51146
2021-04-26,23.04526
2021-04-27,23.48618
2021-04-28,22.48677
2021-04-29,22.56025
2021-04-30,21.20811
2021-05-01,7.21634
2021-05-02,6.21693
2021-05-03,23.45679
2021-05-04,22.01646
2021-05-05,10.84656
2021-05-06,22.8542
2021-05-07,19.75308
2021-05-08,7.49559
2021-05-09,5.62904
2021-05-10,23.63315
2021-05-11,23.57436
2021-05-12,24.67666
2021-05-13,26.46972
2021-05-14,25.85243
2021-05-15,7.55437
2021-05-16,5.57025
2021-05-17,27.6455
2021-05-18,25.44091
2021-05-19,11.43445
2021-05-20,26.29335
2021-05-21,21.92827
2021-05-22,7.68665
2021-05-23,5.73192
2021-05-24,23.85361
2021-05-25,22.14873
2021-05-26,25.76425
2021-05-27,24.55908
2021-05-28,23.98589
2021-05-29,7.08406
2021-05-30,5.17342
2021-05-31,25.57319
2021-06-01,28.01293
2021-06-02,26.85185
2021-06-03,24.54438
2021-06-04,23.78012
2021-06-05,7.49559
2021-06-06,5.45267
2021-06-07,25.13227
2021-06-08,22.3104
2021-06-09,22.70723
2021-06-10,21.29629
2021-06-11,22.11934
2021-06-12,6.56966
2021-06-13,5.04115
2021-06-14,19.81187
2021-06-15,22.8542
2021-06-16,19.54732
2021-06-17,27.96884
2021-06-18,27.68959
2021-06-19,7.89241
2021-06-20,5.33509
2021-06-21,26.51381
2021-06-22,25.32333
2021-06-23,25.07348
2021-06-24,23.53027
2021-06-25,21.70781
2021-06-26,6.80482
2021-06-27,5.59964
2021-06-28,23.11875
2021-06-29,21.50205
2021-06-30,26.26396
2021-07-01,21.98706
2021-07-02,22.36919
2021-07-03,6.93709
2021-07-04,5.43797
2021-07-05,21.35508
2021-07-06,20.79659
2021-07-07,22.51616
2021-07-08,30.76131
2021-07-09,32.06937
2021-07-10,9.68547
2021-07-11,5.61434
2021-07-12,26.24926
2021-07-13,24.76484
2021-07-14,29.30629
2021-07-15,26.73427
2021-07-16,25.36743
2021-07-17,7.30452
2021-07-18,5.59964
2021-07-19,27.58671
2021-07-20,29.49735
2021-07-21,27.39564
2021-07-22,27.1164
2021-07-23,25.5291
2021-07-24,7.73074
2021-07-25,5.52616
2021-07-26,27.66019
2021-07-27,27.17519
2021-07-28,28.27748
2021-07-29,25.32333
2021-07-30,24.72075
2021-07-31,8.59788
2021-08-01,6.18753
2021-08-02,24.07407
2021-08-03,23.00117
2021-08-04,23.48618
2021-08-05,23.03057
2021-08-06,22.2957
2021-08-07,8.12757
2021-08-08,5.291
2021-08-09,24.55908
2021-08-10,23.07466
2021-08-11,29.45326
2021-08-12,31.40799
2021-08-13,35.99353
2021-08-14,10.42034
2021-08-15,6.3345
2021-08-16,15.29982
2021-08-17,39.00646
2021-08-18,39.10934
2021-08-19,41.07877
2021-08-20,41.88712
2021-08-21,11.53733
2021-08-22,8.03938
2021-08-23,37.37507
2021-08-24,34.40623
2021-08-25,33.89182
2021-08-26,33.45091
2021-08-27,31.95179
2021-08-28,9.15637
2021-08-29,6.59905
2021-08-30,29.62962
2021-08-31,30.48206
2021-09-01,32.61316
2021-09-02,30.11463
2021-09-03,27.24867
2021-09-04,7.55437
2021-09-05,5.32039
2021-09-06,26.08759
2021-09-07,26.07289
2021-09-08,28.82128
2021-09-09,28.7037
2021-09-10,27.42504
2021-09-11,8.24514
2021-09-12,5.33509
2021-09-13,28.36566
2021-09-14,26.16108
2021-09-15,26.39623
2021-09-16,27.07231
2021-09-17,26.17577
2021-09-18,8.45091
2021-09-19,5.12933
2021-09-20,8.14226
2021-09-21,10.0823
2021-09-22,13.40388
2021-09-23,40.69664
2021-09-24,35.44973
2021-09-25,10.77307
2021-09-26,7.4221
2021-09-27,32.02527
2021-09-28,35.44973
2021-09-29,42.69547
2021-09-30,36.61081
2021-10-01,36.77248
2021-10-02,10.77307
2021-10-03,7.76014
2021-10-04,14.49147
2021-10-05,40.02057
2021-10-06,40.46149
2021-10-07,42.41622
2021-10-08,40.31452
2021-10-09,12.50734
2021-10-10,9.08289
2021-10-11,16.16696
2021-10-12,47.35449
2021-10-13,39.8736
2021-10-14,40.63786
2021-10-15,37.2281
2021-10-16,10.64079
2021-10-17,8.56848
2021-10-18,35.93474
2021-10-19,32.65726
2021-10-20,35.097
2021-10-21,35.71428
2021-10-22,30.89359
2021-10-23,10.03821
2021-10-24,7.64256
2021-10-25,35.30276
2021-10-26,33.17166
2021-10-27,32.74544
2021-10-28,31.83421
2021-10-29,31.59905
2021-10-30,10.40564
2021-10-31,7.18694
2021-11-01,34.47971
2021-11-02,30.8054
2021-11-03,33.56848
2021-11-04,33.495
2021-11-05,33.96531
2021-11-06,10.27336
2021-11-07,7.09876
2021-11-08,30.57025
2021-11-09,36.02292
2021-11-10,32.62786
2021-11-11,33.25984
2021-11-12,31.77542
2021-11-13,9.92063
2021-11-14,6.893
2021-11-15,31.3345
2021-11-16,31.3345
2021-11-17,32.23104
2021-11-18,30.79071
2021-11-19,32.67195
2021-11-20,10.68489
2021-11-21,9.08289
2021-11-22,34.95002
2021-11-23,32.4221
2021-11-24,34.43562
2021-11-25,34.18577
2021-11-26,36.21399
2021-11-27,13.13932
2021-11-28,8.59788
2021-11-29,39.8736
2021-11-30,38.22751
2021-12-01,40.74074
2021-12-02,37.50734
2021-12-03,36.22868
2021-12-04,12.12522
2021-12-05,8.52439
2021-12-06,35.12639
2021-12-07,31.12874
2021-12-08,32.33392
2021-12-09,30.58495
2021-12-10,30.18812
2021-12-11,11.1405
2021-12-12,8.23045
2021-12-13,30.64373
2021-12-14,30.99647
2021-12-15,33.28924
2021-12-16,31.04056
2021-12-17,29.62962
2021-12-18,9.45032
2021-12-19,7.37801
2021-12-20,36.47854
2021-12-21,38.16872
2021-12-22,34.5238
2021-12-23,31.96649
2021-12-24,28.65961
2021-12-25,8.34803
2021-12-26,7.73074
2021-12-27,30.95238
2021-12-28,28.96825
2021-12-29,27.29276
2021-12-30,27.89535
2021-12-31,23.50088
2022-01-01,7.9512
2022-01-02,7.17225
2022-01-03,31.93709
2022-01-04,33.89182
2022-01-05,38.87419
2022-01-06,43.54791
2022-01-07,42.68077
2022-01-08,13.75661
2022-01-09,9.93533
2022-01-10,39.3151
2022-01-11,37.69841
2022-01-12,35.12639
2022-01-13,34.08289
2022-01-14,34.72957
2022-01-15,10.69958
2022-01-16,8.31863
2022-01-17,35.68489
2022-01-18,32.92181
2022-01-19,31.18753
2022-01-20,30.99647
2022-01-21,32.30452
2022-01-22,11.1258
2022-01-23,7.65726
2022-01-24,33.73015
2022-01-25,37.50734
2022-01-26,33.74485
2022-01-27,39.15343
2022-01-28,40.4174
2022-01-29,13.41857
2022-01-30,8.53909
2022-01-31,8.87713
2022-02-01,10.17048
2022-02-02,12.7572
2022-02-03,37.68371
2022-02-04,34.74426
2022-02-05,12.97766
2022-02-06,9.46502
2022-02-07,35.49382
2022-02-08,33.45091
2022-02-09,30.57025
2022-02-10,31.45208
2022-02-11,33.24514
2022-02-12,10.89065
2022-02-13,7.84832
2022-02-14,32.37801
2022-02-15,30.32039
2022-02-16,30.76131
2022-02-17,30.48206
2022-02-18,29.04174
2022-02-19,9.36213
2022-02-20,7.58377
2022-02-21,31.14344
2022-02-22,30.99647
2022-02-23,34.09758
2022-02-24,45.51734
2022-02-25,44.09171
2022-02-26,13.05114
2022-02-27,9.24456
2022-02-28,37.34567
2022-03-01,15.28512
2022-03-02,36.41975
2022-03-03,31.21693
2022-03-04,40.09406
2022-03-05,15.4174
2022-03-06,9.33274
2022-03-07,50.35273
2022-03-08,49.48559
2022-03-09,18.94473
2022-03-10,42.87184
2022-03-11,41.09347
2022-03-12,14.77072
2022-03-13,9.90593
2022-03-14,45.1793
2022-03-15,48.32451
2022-03-16,45.06172
2022-03-17,49.20634
2022-03-18,44.81187
2022-03-19,13.2569
2022-03-20,10.02351
2022-03-21,38.2716
2022-03-22,36.96355
2022-03-23,35.96413
2022-03-24,36.46384
2022-03-25,33.12757
2022-03-26,11.72839
2022-03-27,7.68665
2022-03-28,37.15461
2022-03-29,32.59847
2022-03-30,35.6114
2022-03-31,32.87771
2022-04-01,29.90887
2022-04-02,9.74426
2022-04-03,7.31922
2022-04-04,30.23221
2022-04-05,28.13051
2022-04-06,30.04115
2022-04-07,29.15931
2022-04-08,27.26337
2022-04-09,10.27336
2022-04-10,6.83421
2022-04-11,32.62786
2022-04-12,33.42151
2022-04-13,31.77542
2022-04-14,29.48265
2022-04-15,29.35038
2022-04-16,9.49441
2022-04-17,6.80482
2022-04-18,30.32039
2022-04-19,30.8348
2022-04-20,33.86243
2022-04-21,31.43738
2022-04-22,34.5385
2022-04-23,11.49323
2022-04-24,8.11287
2022-04-25,38.84479
2022-04-26,38.90358
2022-04-27,45.28218
2022-04-28,46.94297
2022-04-29,46.28159
2022-04-30,14.43268
2022-05-01,9.95002
2022-05-02,40.4174
2022-05-03,37.15461
2022-05-04,36.80188
2022-05-05,16.12286
2022-05-06,39.19753
2022-05-07,12.16931
2022-05-08,8.61258
2022-05-09,40.388
2022-05-10,39.96178
2022-05-11,37.27219
2022-05-12,49.48559
2022-05-13,44.81187
2022-05-14,12.78659
2022-05-15,8.64197
2022-05-16,43.13639
2022-05-17,40.02057
2022-05-18,40.75543
2022-05-19,42.63668
2022-05-20,39.12404
2022-05-21,12.61022
2022-05-22,8.83303
2022-05-23,35.80246
2022-05-24,36.1405
2022-05-25,34.22986
2022-05-26,32.62786
2022-05-27,34.25925
2022-05-28,11.99294
2022-05-29,9.0241
2022-05-30,39.91769
2022-05-31,38.8007
2022-06-01,18.38624
2022-06-02,36.83127
2022-06-03,33.12757
2022-06-04,12.87477
2022-06-05,8.20105
2022-06-06,12.27219
2022-06-07,33.52439
2022-06-08,32.30452
2022-06-09,33.20105
2022-06-10,33.75955
2022-06-11,14.8736
2022-06-12,9.5679
2022-06-13,48.44209
2022-06-14,48.29512
2022-06-15,46.92827
2022-06-16,48.20693
2022-06-17,45.76719
2022-06-18,15.59376
2022-06-19,9.90593
2022-06-20,45.54673
2022-06-21,40.50558
2022-06-22,47.25161
2022-06-23,52.68959
2022-06-24,47.69253
2022-06-25,14.68253
2022-06-26,10.18518
2022-06-27,43.94473
2022-06-28,40.99059
2022-06-29,40.47619
2022-06-30,43.43033
2022-07-01,43.592
2022-07-02,13.49206
2022-07-03,10.0823
2022-07-04,40.21164
2022-07-05,42.93062
2022-07-06,52.17519
2022-07-07,50.58788
2022-07-08,44.07701
2022-07-09,14.3445
2022-07-10,10.46443
2022-07-11,44.42974
2022-07-12,49.82363
2022-07-13,46.97236
2022-07-14,50.99941
2022-07-15,57.70135
2022-07-16,16.37272
2022-07-17,10.56731
2022-07-18,50.95532
2022-07-19,47.94238
2022-07-20,50.485
2022-07-21,45.56143
2022-07-22,43.44503
2022-07-23,13.38918
2022-07-24,9.30335
2022-07-25,45.25279
2022-07-26,41.09347
2022-07-27,40.96119
2022-07-28,46.92827
2022-07-29,44.56202
2022-07-30,13.2716
2022-07-31,9.96472
2022-08-01,39.60905
2022-08-02,39.57965
2022-08-03,40.43209
2022-08-04,38.53615
2022-08-05,41.24044
2022-08-06,13.88888
2022-08-07,10.18518
2022-08-08,38.84479
2022-08-09,39.77072
2022-08-10,41.03468
2022-08-11,39.50617
2022-08-12,38.63903
2022-08-13,13.10993
2022-08-14,9.37683
2022-08-15,14.59435
2022-08-16,42.25455
2022-08-17,39.55026
2022-08-18,43.81246
2022-08-19,47.2957
2022-08-20,17.18106
2022-08-21,11.27278
2022-08-22,54.2181
2022-08-23,57.27513
2022-08-24,52.77777
2022-08-25,49.17695
2022-08-26,42.79835
2022-08-27,16.34332
2022-08-28,10.69958
2022-08-29,53.96825
2022-08-30,49.76484
2022-08-31,49.27983
2022-09-01,52.6455
2022-09-02,51.26396
2022-09-03,17.79835
2022-09-04,11.46384
2022-09-05,56.11405
2022-09-06,55.26161
2022-09-07,65.12345
2022-09-08,55.37918
2022-09-09,21.35508
2022-09-10,14.59435
2022-09-11,12.13991
2022-09-12,18.0482
2022-09-13,59.64138
2022-09-14,66.99
2022-09-15,67.90123
2022-09-16,66.13756
2022-09-17,20.7378
2022-09-18,13.18342
2022-09-19,65.10875
2022-09-20,56.55496
2022-09-21,58.56848
2022-09-22,73.95649
2022-09-23,66.4756
2022-09-24,24.14756
2022-09-25,16.99
2022-09-26,77.68959
2022-09-27,77.66019
2022-09-28,81.74603
2022-09-29,80.49676
2022-09-30,74.14756
2022-10-01,23.17754
2022-10-02,16.18165
2022-10-03,26.10229
2022-10-04,63.40388
2022-10-05,63.21281
2022-10-06,70.41446
2022-10-07,62.52204
2022-10-08,22.95708
2022-10-09,15.65255
2022-10-10,23.72134
2022-10-11,61.58142
2022-10-12,61.22868
2022-10-13,56.84891
2022-10-14,54.68841
2022-10-15,21.64902
2022-10-16,15.24103
2022-10-17,54.99706
2022-10-18,53.10111
2022-10-19,54.18871
2022-10-20,52.48383
2022-10-21,52.1017
2022-10-22,20.22339
2022-10-23,13.63903
2022-10-24,52.66019
2022-10-25,52.1164
2022-10-26,50.54379
2022-10-27,53.29218
2022-10-28,46.09053
2022-10-29,15.78483
2022-10-30,10.78777
2022-10-31,44.03292
2022-11-01,46.56084
2022-11-02,43.95943
2022-11-03,46.2669
2022-11-04,44.42974
2022-11-05,16.56378
2022-11-06,11.78718
2022-11-07,48.78012
2022-11-08,59.18577
2022-11-09,65.35861
2022-11-10,66.60787
2022-11-11,85.19988
2022-11-12,27.20458
2022-11-13,17.47501
2022-11-14,73.47148
2022-11-15,64.37389
2022-11-16,62.13991
2022-11-17,60.28806
2022-11-18,53.65961
2022-11-19,19.56202
2022-11-20,13.55085
2022-11-21,58.27454
2022-11-22,55.86419
2022-11-23,50.92592
2022-11-24,55.59964
2022-11-25,49.33862
2022-11-26,18.29805
2022-11-27,12.33098
2022-11-28,48.58906
2022-11-29,47.00176
2022-11-30,50.26455
2022-12-01,61.94885
2022-12-02,52.99823
2022-12-03,19.42974
2022-12-04,13.63903
2022-12-05,49.50029
2022-12-06,48.883
2022-12-07,50.97001
2022-12-08,49.4415
2022-12-09,47.20752
2022-12-10,17.90123
2022-12-11,12.37507
2022-12-12,45.38506
2022-12-13,43.76837
2022-12-14,48.76543
2022-12-15,51.61669
2022-12-16,48.78012
2022-12-17,17.16637
2022-12-18,12.33098
2022-12-19,43.31275
2022-12-20,49.05937
2022-12-21,52.33686
2022-12-22,50.39682
2022-12-23,49.82363
2022-12-24,17.22516
2022-12-25,11.43445
2022-12-26,43.5773
2022-12-27,47.03115
2022-12-28,46.54614
2022-12-29,42.47501
2022-12-30,36.56672
2022-12-31,15.65255
2023-01-01,11.52263
2023-01-02,44.09171
2023-01-03,45.98765
2023-01-04,45.85537
2023-01-05,40.90241
2023-01-06,41.22574
2023-01-07,16.4462
2023-01-08,11.61081
2023-01-09,50.36743
2023-01-10,49.47089
2023-01-11,46.81069
2023-01-12,43.0629
2023-01-13,43.79776
2023-01-14,16.78424
2023-01-15,11.61081
2023-01-16,40.65255
2023-01-17,40.75543
2023-01-18,41.60787
2023-01-19,40.4027
2023-01-20,33.27454
2023-01-21,11.53733
2023-01-22,8.14226
2023-01-23,10.72898
2023-01-24,14.40329
2023-01-25,35.22927
2023-01-26,35.00881
2023-01-27,35.18518
2023-01-28,14.09465
2023-01-29,10.03821
2023-01-30,38.53615
2023-01-31,37.50734
2023-02-01,36.21399
2023-02-02,41.59318
2023-02-03,38.56554
2023-02-04,17.22516
2023-02-05,12.52204
2023-02-06,46.06114
2023-02-07,45.59082
2023-02-08,43.00411
2023-02-09,41.51969
2023-02-10,40.4027
2023-02-11,17.66607
2023-02-12,12.31628
2023-02-13,45.62022
2023-02-14,43.38624
2023-02-15,46.53145
2023-02-16,47.14873
2023-02-17,48.66255
2023-02-18,19.6355
2023-02-19,13.34509
2023-02-20,47.00176
2023-02-21,43.28336
2023-02-22,47.94238
2023-02-23,50.22045
2023-02-24,47.38389
2023-02-25,19.79717
2023-02-26,13.2569
2023-02-27,52.55731
2023-02-28,51.0435
2023-03-01,26.71957
2023-03-02,53.90946
2023-03-03,45.47325
2023-03-04,17.94532
2023-03-05,12.55144
2023-03-06,47.39858
2023-03-07,45.00293
2023-03-08,54.95296
2023-03-09,51.49911
2023-03-10,50.33803
2023-03-11,19.15049
2023-03-12,13.38918
2023-03-13,58.03938
2023-03-14,57.55437
2023-03-15,50.86713
2023-03-16,50.01469
2023-03-17,43.66549
2023-03-18,15.97589
2023-03-19,11.22868
2023-03-20,47.3251
2023-03-21,44.20928
2023-03-22,41.00529
2023-03-23,57.14285
2023-03-24,51.95473
2023-03-25,18.85655
2023-03-26,11.40505
2023-03-27,46.50205
2023-03-28,41.88712
2023-03-29,42.0047
2023-03-30,40.19694
2023-03-31,41.69606
2023-04-01,15.78483
2023-04-02,11.47854
2023-04-03,48.29512
2023-04-04,45.89947
2023-04-05,43.22457
2023-04-06,47.19282
2023-04-07,40.15285
2023-04-08,14.03586
2023-04-09,10.14109
2023-04-10,40.54967
2023-04-11,42.98941
2023-04-12,43.20987
2023-04-13,45.1793
2023-04-14,46.2669
2023-04-15,16.38741
2023-04-16,11.6696
2023-04-17,42.22516
2023-04-18,42.31334
2023-04-19,45.41446
2023-04-20,46.29629
2023-04-21,42.0194
2023-04-22,15.19694
2023-04-23,11.09641
2023-04-24,45.09112
2023-04-25,48.97119
2023-04-26,48.44209
2023-04-27,49.10346
2023-04-28,43.76837
2023-04-29,16.13756
2023-04-30,11.40505
2023-05-01,20.45855
2023-05-02,42.75426
2023-05-03,42.94532
2023-05-04,45.98765
2023-05-05,20.31158
2023-05-06,16.59318
2023-05-07,10.89065
2023-05-08,42.29864
2023-05-09,41.62257
2023-05-10,40.10875
2023-05-11,40.4174
2023-05-12,39.27101
2023-05-13,16.69606
2023-05-14,11.44914
2023-05-15,43.45972
2023-05-16,42.04879
2023-05-17,41.88712
2023-05-18,38.03644
2023-05-19,39.74132
2023-05-20,14.99118
2023-05-21,11.56672
2023-05-22,41.62257
2023-05-23,46.03174
2023-05-24,42.65138
2023-05-25,44.1358
2023-05-26,39.90299
2023-05-27,13.96237
2023-05-28,10.40564
2023-05-29,17.34273
