date,TDF펀드
2021-04-04,23.46278
2021-04-05,30.74433
2021-04-06,34.62783
2021-04-07,23.94822
2021-04-08,27.34627
2021-04-09,27.83171
2021-04-10,11.97411
2021-04-11,17.47572
2021-04-12,27.02265
2021-04-13,28.9644
2021-04-14,30.90614
2021-04-15,34.14239
2021-04-16,29.44983
2021-04-17,19.09385
2021-04-18,22.33009
2021-04-19,28.47896
2021-04-20,31.22977
2021-04-21,30.90614
2021-04-22,34.46601
2021-04-23,27.83171
2021-04-24,29.44983
2021-04-25,18.93203
2021-04-26,23.62459
2021-04-27,26.53721
2021-04-28,23.62459
2021-04-29,21.03559
2021-04-30,17.31391
2021-05-01,15.37216
2021-05-02,10.51779
2021-05-03,30.25889
2021-05-04,22.16828
2021-05-05,12.78317
2021-05-06,14.07766
2021-05-07,35.11326
2021-05-08,23.30097
2021-05-09,13.59223
2021-05-10,22.81553
2021-05-11,28.47896
2021-05-12,15.37216
2021-05-13,18.93203
2021-05-14,17.79935
2021-05-15,5.17799
2021-05-16,11.97411
2021-05-17,15.69579
2021-05-18,17.96116
2021-05-19,11.81229
2021-05-20,12.62135
2021-05-21,12.62135
2021-05-22,8.57605
2021-05-23,4.36893
2021-05-24,11.48867
2021-05-25,15.8576
2021-05-26,3.72168
2021-05-27,13.59223
2021-05-28,21.52103
2021-05-29,10.67961
2021-05-30,12.45954
2021-05-31,22.16828
2021-06-01,20.87378
2021-06-02,24.43365
2021-06-03,22.16828
2021-06-04,22.33009
2021-06-05,13.91585
2021-06-06,19.90291
2021-06-07,20.71197
2021-06-08,20.71197
2021-06-09,22.00647
2021-06-10,24.59546
2021-06-11,21.84466
2021-06-12,14.72491
2021-06-13,12.29773
2021-06-14,20.38834
2021-06-15,22.00647
2021-06-16,33.0097
2021-06-17,24.59546
2021-06-18,15.8576
2021-06-19,19.90291
2021-06-20,11.97411
2021-06-21,24.59546
2021-06-22,19.57928
2021-06-23,20.06472
2021-06-24,16.34304
2021-06-25,23.30097
2021-06-26,11.97411
2021-06-27,15.53398
2021-06-28,22.65372
2021-06-29,25.24271
2021-06-30,43.85113
2021-07-01,25.0809
2021-07-02,23.46278
2021-07-03,15.21035
2021-07-04,34.78964
2021-07-05,55.3398
2021-07-06,24.91909
2021-07-07,26.21359
2021-07-08,25.88996
2021-07-09,25.24271
2021-07-10,15.04854
2021-07-11,18.4466
2021-07-12,45.46925
2021-07-13,37.37864
2021-07-14,36.73139
2021-07-15,30.58252
2021-07-16,31.55339
2021-07-17,19.90291
2021-07-18,16.82847
2021-07-19,32.20064
2021-07-20,34.95145
2021-07-21,30.90614
2021-07-22,31.55339
2021-07-23,33.81877
2021-07-24,12.13592
2021-07-25,9.87055
2021-07-26,19.7411
2021-07-27,24.43365
2021-07-28,34.95145
2021-07-29,30.25889
2021-07-30,28.9644
2021-07-31,16.82847
2021-08-01,11.81229
2021-08-02,22.4919
2021-08-03,32.20064
2021-08-04,30.58252
2021-08-05,28.9644
2021-08-06,36.73139
2021-08-07,18.12297
2021-08-08,12.13592
2021-08-09,28.80258
2021-08-10,30.09708
2021-08-11,26.21359
2021-08-12,27.02265
2021-08-13,25.0809
2021-08-14,11.65048
2021-08-15,13.10679
2021-08-16,11.32686
2021-08-17,26.21359
2021-08-18,30.09708
2021-08-19,27.34627
2021-08-20,22.4919
2021-08-21,30.58252
2021-08-22,16.99029
2021-08-23,42.55663
2021-08-24,28.47896
2021-08-25,38.51132
2021-08-26,33.65695
2021-08-27,33.49514
2021-08-28,16.66666
2021-08-29,42.07119
2021-08-30,62.29773
2021-08-31,42.88025
2021-09-01,33.65695
2021-09-02,37.54045
2021-09-03,33.33333
2021-09-04,22.33009
2021-09-05,17.1521
2021-09-06,32.03883
2021-09-07,30.74433
2021-09-08,29.28802
2021-09-09,27.83171
2021-09-10,30.58252
2021-09-11,24.27184
2021-09-12,16.66666
2021-09-13,23.46278
2021-09-14,22.81553
2021-09-15,32.03883
2021-09-16,25.40453
2021-09-17,20.06472
2021-09-18,16.50485
2021-09-19,7.44336
2021-09-20,12.78317
2021-09-21,7.76699
2021-09-22,13.43042
2021-09-23,19.90291
2021-09-24,31.06796
2021-09-25,13.10679
2021-09-26,12.45954
2021-09-27,23.46278
2021-09-28,21.52103
2021-09-29,26.69902
2021-09-30,27.50809
2021-10-01,22.33009
2021-10-02,10.84142
2021-10-03,12.78317
2021-10-04,10.51779
2021-10-05,22.16828
2021-10-06,32.84789
2021-10-07,33.98058
2021-10-08,29.44983
2021-10-09,19.09385
2021-10-10,13.91585
2021-10-11,16.01941
2021-10-12,25.0809
2021-10-13,28.80258
2021-10-14,26.69902
2021-10-15,29.77346
2021-10-16,15.8576
2021-10-17,14.88673
2021-10-18,26.69902
2021-10-19,29.44983
2021-10-20,38.83495
2021-10-21,38.67313
2021-10-22,39.32038
2021-10-23,22.16828
2021-10-24,18.60841
2021-10-25,31.39158
2021-10-26,37.05501
2021-10-27,38.83495
2021-10-28,36.24595
2021-10-29,34.3042
2021-10-30,18.4466
2021-10-31,18.28478
2021-11-01,37.21682
2021-11-02,36.73139
2021-11-03,44.66019
2021-11-04,49.19093
2021-11-05,44.17475
2021-11-06,18.28478
2021-11-07,17.1521
2021-11-08,40.77669
2021-11-09,41.58576
2021-11-10,50.48543
2021-11-11,48.38187
2021-11-12,40.61488
2021-11-13,26.86084
2021-11-14,28.15533
2021-11-15,46.1165
2021-11-16,45.63106
2021-11-17,44.17475
2021-11-18,44.822
2021-11-19,45.79288
2021-11-20,25.40453
2021-11-21,25.88996
2021-11-22,35.27508
2021-11-23,45.14563
2021-11-24,40.29126
2021-11-25,37.54045
2021-11-26,39.80582
2021-11-27,22.16828
2021-11-28,17.79935
2021-11-29,31.87702
2021-11-30,45.63106
2021-12-01,38.83495
2021-12-02,45.30744
2021-12-03,50.48543
2021-12-04,22.65372
2021-12-05,26.86084
2021-12-06,42.71844
2021-12-07,46.1165
2021-12-08,43.20388
2021-12-09,50.80906
2021-12-10,44.49838
2021-12-11,26.3754
2021-12-12,22.33009
2021-12-13,40.61488
2021-12-14,53.55987
2021-12-15,41.26213
2021-12-16,38.83495
2021-12-17,34.14239
2021-12-18,18.60841
2021-12-19,22.16828
2021-12-20,29.12621
2021-12-21,43.36569
2021-12-22,38.99676
2021-12-23,36.73139
2021-12-24,32.52427
2021-12-25,20.22653
2021-12-26,22.4919
2021-12-27,44.66019
2021-12-28,44.98381
2021-12-29,51.29449
2021-12-30,44.98381
2021-12-31,36.56957
2022-01-01,21.19741
2022-01-02,16.82847
2022-01-03,34.3042
2022-01-04,50.97087
2022-01-05,48.05825
2022-01-06,46.44012
2022-01-07,39.80582
2022-01-08,25.72815
2022-01-09,21.19741
2022-01-10,37.37864
2022-01-11,35.76051
2022-01-12,57.28155
2022-01-13,36.56957
2022-01-14,30.74433
2022-01-15,15.53398
2022-01-16,19.25566
2022-01-17,30.25889
2022-01-18,31.87702
2022-01-19,38.67313
2022-01-20,35.76051
2022-01-21,36.8932
2022-01-22,18.77022
2022-01-23,21.84466
2022-01-24,28.31715
2022-01-25,32.20064
2022-01-26,53.55987
2022-01-27,34.3042
2022-01-28,33.98058
2022-01-29,17.96116
2022-01-30,19.57928
2022-01-31,15.69579
2022-02-01,15.21035
2022-02-02,20.87378
2022-02-03,35.76051
2022-02-04,39.96763
2022-02-05,27.02265
2022-02-06,26.53721
2022-02-07,42.39482
2022-02-08,29.28802
2022-02-09,34.62783
2022-02-10,29.61165
2022-02-11,26.05177
2022-02-12,16.82847
2022-02-13,16.50485
2022-02-14,27.99352
2022-02-15,38.51132
2022-02-16,44.17475
2022-02-17,33.0097
2022-02-18,42.55663
2022-02-19,19.41747
2022-02-20,23.30097
2022-02-21,32.20064
2022-02-22,35.43689
2022-02-23,33.98058
2022-02-24,35.76051
2022-02-25,27.99352
2022-02-26,30.74433
2022-02-27,21.84466
2022-02-28,33.17152
2022-03-01,32.20064
2022-03-02,24.91909
2022-03-03,30.74433
2022-03-04,31.71521
2022-03-05,17.31391
2022-03-06,13.59223
2022-03-07,22.4919
2022-03-08,28.9644
2022-03-09,12.13592
2022-03-10,31.71521
2022-03-11,31.71521
2022-03-12,13.2686
2022-03-13,18.12297
2022-03-14,29.12621
2022-03-15,27.6699
2022-03-16,24.91909
2022-03-17,29.12621
2022-03-18,22.97734
2022-03-19,17.47572
2022-03-20,12.62135
2022-03-21,28.64077
2022-03-22,29.28802
2022-03-23,31.55339
2022-03-24,33.33333
2022-03-25,27.02265
2022-03-26,16.50485
2022-03-27,12.78317
2022-03-28,28.80258
2022-03-29,27.83171
2022-03-30,34.14239
2022-03-31,27.6699
2022-04-01,25.40453
2022-04-02,13.2686
2022-04-03,14.72491
2022-04-04,24.75728
2022-04-05,30.42071
2022-04-06,30.42071
2022-04-07,21.03559
2022-04-08,21.68284
2022-04-09,8.41423
2022-04-10,7.44336
2022-04-11,21.03559
2022-04-12,21.35922
2022-04-13,24.43365
2022-04-14,27.50809
2022-04-15,23.30097
2022-04-16,11.65048
2022-04-17,12.13592
2022-04-18,19.25566
2022-04-19,22.65372
2022-04-20,21.19741
2022-04-21,20.87378
2022-04-22,16.66666
2022-04-23,6.6343
2022-04-24,12.94498
2022-04-25,19.90291
2022-04-26,18.93203
2022-04-27,19.7411
2022-04-28,20.06472
2022-04-29,15.04854
2022-04-30,6.6343
2022-05-01,8.09061
2022-05-02,13.43042
2022-05-03,16.99029
2022-05-04,22.4919
2022-05-05,9.2233
2022-05-06,17.96116
2022-05-07,6.31067
2022-05-08,2.58899
2022-05-09,17.1521
2022-05-10,22.00647
2022-05-11,25.24271
2022-05-12,17.96116
2022-05-13,17.47572
2022-05-14,0.80906
2022-05-15,0.80906
2022-05-16,4.53074
2022-05-17,12.13592
2022-05-18,10.35598
2022-05-19,9.87055
2022-05-20,8.41423
2022-05-21,3.39805
2022-05-22,3.23624
2022-05-23,8.41423
2022-05-24,8.73786
2022-05-25,9.06148
2022-05-26,7.9288
2022-05-27,8.41423
2022-05-28,7.28155
2022-05-29,8.09061
2022-05-30,11.65048
2022-05-31,11.65048
2022-06-01,4.69255
2022-06-02,9.2233
2022-06-03,8.41423
2022-06-04,3.39805
2022-06-05,4.20711
2022-06-06,5.3398
2022-06-07,12.29773
2022-06-08,16.66666
2022-06-09,2.7508
2022-06-10,3.23624
2022-06-11,0.80906
2022-06-13,1.94174
2022-06-14,0.97087
2022-06-15,3.55987
2022-06-16,4.0453
2022-06-17,2.10355
2022-06-19,0.80906
2022-06-20,4.69255
2022-06-21,2.42718
2022-06-22,2.42718
2022-06-23,2.42718
2022-06-24,1.45631
2022-06-25,0.80906
2022-06-26,1.29449
2022-06-27,3.07443
2022-06-29,2.91262
2022-06-30,0.80906
2022-07-03,1.61812
2022-07-04,3.39805
2022-07-05,2.7508
2022-07-06,1.77993
2022-07-07,2.91262
2022-07-08,2.7508
2022-07-09,0.97087
2022-07-10,0.80906
2022-07-11,2.10355
2022-07-12,3.07443
2022-07-13,1.13268
2022-07-14,3.07443
2022-07-15,2.10355
2022-07-16,0.97087
2022-07-18,2.42718
2022-07-20,2.58899
2022-07-21,2.10355
2022-07-22,0.97087
2022-07-25,1.61812
2022-07-26,1.61812
2022-07-27,0.80906
2022-07-28,1.29449
2022-07-29,1.77993
2022-08-01,0.80906
2022-08-02,0.80906
2022-08-03,1.29449
2022-08-04,0.97087
2022-08-05,1.94174
2022-08-08,0.97087
2022-08-09,1.61812
2022-08-10,2.91262
2022-08-11,1.61812
2022-08-12,2.7508
2022-08-14,0.80906
2022-08-16,2.58899
2022-08-17,1.13268
2022-08-18,1.61812
2022-08-19,0.97087
2022-08-20,0.80906
2022-08-22,0.97087
2022-08-23,1.61812
2022-08-24,1.94174
2022-08-25,3.23624
2022-08-26,2.91262
2022-08-28,1.13268
2022-08-29,0.97087
2022-08-30,1.29449
2022-08-31,0.97087
2022-09-01,1.77993
2022-09-02,2.26537
2022-09-04,1.61812
2022-09-05,1.13268
2022-09-06,2.26537
2022-09-08,0.80906
2022-09-13,1.29449
2022-09-14,1.94174
2022-09-15,1.94174
2022-09-16,0.97087
2022-09-18,1.77993
2022-09-19,2.26537
2022-09-20,1.13268
2022-09-21,0.80906
2022-09-22,0.80906
2022-09-27,2.26537
2022-09-28,0.80906
2022-09-29,1.94174
2022-10-04,1.94174
2022-10-13,1.13268
2022-10-16,0.80906
2022-10-17,2.26537
2022-10-18,1.13268
2022-10-19,2.58899
2022-10-20,3.07443
2022-10-23,0.80906
2022-10-24,1.94174
2022-10-25,1.94174
2022-10-26,0.80906
2022-10-27,1.29449
2022-10-28,1.13268
2022-10-31,0.80906
2022-11-01,1.29449
2022-11-02,2.7508
2022-11-03,1.29449
2022-11-09,0.80906
2022-11-10,1.77993
2022-11-11,1.29449
2022-11-14,0.80906
2022-11-16,0.97087
2022-11-22,0.80906
2022-11-23,1.61812
2022-11-24,2.42718
2022-11-25,1.13268
2022-11-28,0.97087
2022-11-29,0.80906
2022-12-01,0.97087
2022-12-02,0.80906
2022-12-05,0.80906
2022-12-06,2.26537
2022-12-07,0.80906
2022-12-08,2.58899
2022-12-09,0.97087
2022-12-12,0.80906
2022-12-13,0.97087
2022-12-14,0.80906
2022-12-15,1.77993
2022-12-19,2.26537
2022-12-20,1.61812
2022-12-22,1.13268
2022-12-28,0.97087
2023-01-02,0.97087
2023-01-04,1.13268
2023-01-05,1.45631
2023-01-06,0.97087
2023-01-09,1.29449
2023-01-10,1.77993
2023-01-13,0.97087
2023-01-15,0.97087
2023-01-16,0.80906
2023-01-17,2.10355
2023-01-18,1.77993
2023-01-20,1.13268
2023-01-22,1.13268
2023-01-23,0.97087
2023-01-26,0.80906
2023-01-27,0.97087
2023-01-28,0.80906
2023-01-29,1.94174
2023-01-30,1.94174
2023-01-31,1.61812
2023-02-01,1.61812
2023-02-02,2.10355
2023-02-03,2.10355
2023-02-04,0.80906
2023-02-06,1.29449
2023-02-09,1.77993
2023-02-13,1.29449
2023-02-14,1.45631
2023-02-15,0.80906
2023-02-16,0.97087
2023-02-17,0.97087
2023-02-21,1.45631
2023-02-22,2.26537
2023-02-27,1.45631
2023-03-02,0.80906
2023-03-07,0.80906
2023-03-08,1.77993
2023-03-09,0.80906
2023-03-11,0.80906
2023-03-13,0.97087
2023-03-15,2.7508
2023-03-22,2.26537
2023-03-24,1.45631
2023-03-25,0.80906
2023-03-27,2.26537
2023-03-28,3.07443
2023-03-30,0.97087
2023-03-31,0.80906
2023-04-03,1.13268
2023-04-04,1.29449
2023-04-05,3.88349
2023-04-06,0.97087
2023-04-07,0.80906
2023-04-08,1.29449
2023-04-11,3.72168
2023-04-12,2.10355
2023-04-13,2.42718
2023-04-14,1.13268
2023-04-17,0.80906
2023-04-18,2.26537
2023-04-19,0.80906
2023-04-20,0.80906
2023-04-21,1.61812
2023-04-23,0.80906
2023-04-24,0.97087
2023-04-27,1.45631
2023-05-02,0.97087
2023-05-03,0.80906
2023-05-04,1.45631
2023-05-09,3.23624
2023-05-10,1.45631
2023-05-11,1.13268
2023-05-12,0.97087
2023-05-15,0.80906
2023-05-17,1.13268
2023-05-18,2.58899
2023-05-19,1.77993
2023-05-20,0.80906
2023-05-22,2.91262
2023-05-23,3.23624
2023-05-24,1.77993
2023-05-25,3.07443
2023-05-26,4.53074
2023-05-27,0.97087
2023-05-30,2.91262
2023-05-31,1.94174
2023-06-01,2.10355
2023-06-02,1.29449
2023-06-05,1.29449
2023-06-07,1.29449
2023-06-08,2.58899
2023-06-09,0.80906
2023-06-12,1.13268
2023-06-13,4.36893
2023-06-14,2.58899
2023-06-15,2.26537
2023-06-16,4.0453
2023-06-19,2.26537
2023-06-20,4.0453
2023-06-21,4.53074
2023-06-22,2.7508
2023-06-23,2.7508
2023-06-26,3.07443
2023-06-27,1.94174
2023-06-28,2.42718
2023-06-29,1.29449
2023-06-30,0.97087
2023-07-03,3.23624
2023-07-04,5.17799
2023-07-05,9.38511
2023-07-06,6.79611
2023-07-07,11.00323
2023-07-08,2.7508
2023-07-09,4.53074
2023-07-10,11.97411
2023-07-11,11.32686
2023-07-12,12.62135
2023-07-13,5.3398
2023-07-14,6.14886
2023-07-15,2.7508
2023-07-16,2.91262
2023-07-17,6.47249
2023-07-18,9.87055
2023-07-19,4.85436
2023-07-20,4.85436
2023-07-21,10.84142
2023-07-22,3.39805
2023-07-23,4.69255
2023-07-24,10.84142
2023-07-25,11.16504
2023-07-26,12.29773
2023-07-27,6.47249
2023-07-28,6.14886
2023-07-29,5.17799
2023-07-30,5.50161
2023-07-31,9.87055
2023-08-01,12.62135
2023-08-02,5.50161
2023-08-03,5.17799
2023-08-04,5.01618
2023-08-05,4.0453
2023-08-06,7.60517
2023-08-07,8.41423
2023-08-08,10.19417
2023-08-09,7.60517
2023-08-10,11.32686
2023-08-11,11.32686
2023-08-12,5.66343
2023-08-13,6.14886
2023-08-14,10.51779
2023-08-15,7.9288
2023-08-16,12.45954
2023-08-17,10.51779
2023-08-18,10.51779
2023-08-19,5.50161
2023-08-20,3.88349
2023-08-21,3.55987
2023-08-22,4.69255
2023-08-23,5.98705
2023-08-24,5.01618
2023-08-25,3.55987
2023-08-26,1.77993
2023-08-27,0.97087
2023-08-28,4.53074
2023-08-29,5.01618
2023-08-30,5.17799
2023-08-31,9.2233
2023-09-01,5.50161
2023-09-02,4.36893
2023-09-03,2.10355
2023-09-04,4.0453
2023-09-05,5.66343
2023-09-06,5.66343
2023-09-07,5.01618
2023-09-08,3.88349
2023-09-09,1.45631
2023-09-10,1.45631
2023-09-11,4.85436
2023-09-12,4.53074
2023-09-13,2.10355
2023-09-14,4.0453
2023-09-15,3.55987
2023-09-16,0.80906
2023-09-17,2.91262
2023-09-18,3.72168
2023-09-19,3.88349
2023-09-20,3.55987
2023-09-21,3.55987
2023-09-22,3.39805
2023-09-23,3.23624
2023-09-24,3.07443
2023-09-25,4.85436
2023-09-26,4.20711
2023-09-27,2.58899
2023-09-28,1.77993
2023-09-29,1.61812
2023-09-30,1.45631
2023-10-01,1.13268
2023-10-02,1.94174
2023-10-03,1.94174
2023-10-05,1.13268
2023-10-11,1.29449
2023-10-12,0.97087
2023-10-13,2.7508
2023-10-14,1.45631
2023-10-15,2.91262
2023-10-16,4.69255
2023-10-17,3.88349
2023-10-18,5.98705
2023-10-19,5.17799
2023-10-20,5.17799
2023-10-21,1.61812
2023-10-22,4.85436
2023-10-23,8.09061
2023-10-24,3.23624
2023-10-25,11.32686
2023-10-26,11.00323
2023-10-27,8.73786
2023-10-28,5.50161
2023-10-29,4.20711
2023-10-30,9.38511
2023-10-31,9.70873
2023-11-01,10.84142
2023-11-02,10.84142
2023-11-03,11.48867
2023-11-04,9.38511
