date,대학생공모전
2020-10-14,46.17224
2020-10-15,52.39234
2020-10-16,43.30143
2020-10-17,30.622
2020-10-18,34.44976
2020-10-19,46.65071
2020-10-20,46.41148
2020-10-21,45.21531
2020-10-22,45.69377
2020-10-23,44.97607
2020-10-24,35.64593
2020-10-25,37.08133
2020-10-26,58.3732
2020-10-27,53.34928
2020-10-28,51.91387
2020-10-29,54.06698
2020-10-30,51.91387
2020-10-31,35.88516
2020-11-01,38.51674
2020-11-02,66.0287
2020-11-03,66.50717
2020-11-04,57.6555
2020-11-05,65.55023
2020-11-06,58.3732
2020-11-07,34.68899
2020-11-08,42.82296
2020-11-09,66.74641
2020-11-10,61.96172
2020-11-11,55.98086
2020-11-12,59.33014
2020-11-13,52.63157
2020-11-14,35.40669
2020-11-15,38.03827
2020-11-16,61.24401
2020-11-17,52.63157
2020-11-18,57.41626
2020-11-19,58.3732
2020-11-20,48.08612
2020-11-21,40.90909
2020-11-22,40.43062
2020-11-23,50.95693
2020-11-24,54.30622
2020-11-25,56.22009
2020-11-26,51.67464
2020-11-27,51.91387
2020-11-28,35.64593
2020-11-29,41.14832
2020-11-30,59.33014
2020-12-01,48.32535
2020-12-02,50.7177
2020-12-03,50.23923
2020-12-04,47.60765
2020-12-05,35.40669
2020-12-06,37.32057
2020-12-07,48.08612
2020-12-08,50.0
2020-12-09,59.0909
2020-12-10,47.12918
2020-12-11,43.30143
2020-12-12,44.01913
2020-12-13,36.60287
2020-12-14,50.23923
2020-12-15,54.54545
2020-12-16,61.24401
2020-12-17,58.61244
2020-12-18,65.07177
2020-12-19,55.26315
2020-12-20,55.02392
2020-12-21,88.99521
2020-12-22,84.92822
2020-12-23,81.81818
2020-12-24,70.81339
2020-12-25,42.82296
2020-12-26,59.33014
2020-12-27,74.88038
2020-12-28,95.45454
2020-12-29,93.7799
2020-12-30,95.21531
2020-12-31,67.46411
2021-01-01,56.22009
2021-01-02,68.18181
2021-01-03,67.94258
2021-01-04,96.65071
2021-01-05,91.62679
2021-01-06,76.79425
2021-01-07,68.18181
2021-01-08,72.2488
2021-01-09,55.50239
2021-01-10,64.5933
2021-01-11,66.74641
2021-01-12,67.94258
2021-01-13,80.38277
2021-01-14,64.5933
2021-01-15,71.77033
2021-01-16,55.50239
2021-01-17,54.78468
2021-01-18,76.07655
2021-01-19,79.1866
2021-01-20,67.70334
2021-01-21,68.89952
2021-01-22,65.55023
2021-01-23,46.41148
2021-01-24,51.4354
2021-01-25,69.61722
2021-01-26,71.5311
2021-01-27,65.07177
2021-01-28,56.22009
2021-01-29,70.33492
2021-01-30,40.19138
2021-01-31,41.62679
2021-02-01,62.91866
2021-02-02,63.15789
2021-02-03,58.85167
2021-02-04,58.85167
2021-02-05,53.11004
2021-02-06,37.32057
2021-02-07,41.14832
2021-02-08,50.95693
2021-02-09,58.85167
2021-02-10,53.34928
2021-02-11,27.27272
2021-02-12,27.51196
2021-02-13,27.51196
2021-02-14,47.60765
2021-02-15,53.34928
2021-02-16,52.15311
2021-02-17,51.91387
2021-02-18,58.13397
2021-02-19,46.41148
2021-02-20,32.05741
2021-02-21,32.29665
2021-02-22,45.69377
2021-02-23,52.87081
2021-02-24,56.45933
2021-02-25,54.06698
2021-02-26,52.39234
2021-02-27,35.88516
2021-02-28,35.64593
2021-03-01,54.30622
2021-03-02,83.97129
2021-03-03,85.16746
2021-03-04,100.0
2021-03-05,70.81339
2021-03-06,51.19617
2021-03-07,58.3732
2021-03-08,95.45454
2021-03-09,96.41148
2021-03-10,94.97607
2021-03-11,84.21052
2021-03-12,65.311
2021-03-13,44.01913
2021-03-14,54.30622
2021-03-15,80.14354
2021-03-16,90.66985
2021-03-17,83.73205
2021-03-18,74.40191
2021-03-19,60.28708
2021-03-20,49.28229
2021-03-21,45.93301
2021-03-22,83.97129
2021-03-23,82.29665
2021-03-24,68.89952
2021-03-25,70.33492
2021-03-26,55.98086
2021-03-27,34.68899
2021-03-28,42.82296
2021-03-29,62.91866
2021-03-30,61.48325
2021-03-31,57.89473
2021-04-01,62.44019
2021-04-02,47.12918
2021-04-03,33.97129
2021-04-04,35.64593
2021-04-05,58.13397
2021-04-06,55.02392
2021-04-07,59.0909
2021-04-08,53.34928
2021-04-09,42.82296
2021-04-10,32.77511
2021-04-11,30.14354
2021-04-12,53.58851
2021-04-13,53.11004
2021-04-14,50.23923
2021-04-15,41.38755
2021-04-16,38.99521
2021-04-17,27.03349
2021-04-18,30.622
2021-04-19,42.34449
2021-04-20,37.79904
2021-04-21,39.23444
2021-04-22,33.25358
2021-04-23,38.03827
2021-04-24,27.03349
2021-04-25,38.75598
2021-04-26,51.4354
2021-04-27,51.4354
2021-04-28,58.85167
2021-04-29,55.98086
2021-04-30,51.91387
2021-05-01,33.25358
2021-05-02,36.1244
2021-05-03,62.91866
2021-05-04,58.3732
2021-05-05,43.30143
2021-05-06,64.11483
2021-05-07,48.32535
2021-05-08,27.75119
2021-05-09,35.40669
2021-05-10,52.39234
2021-05-11,62.20095
2021-05-12,53.11004
2021-05-13,57.17703
2021-05-14,47.84688
2021-05-15,35.64593
2021-05-16,39.71291
2021-05-17,52.15311
2021-05-18,56.69856
2021-05-19,42.82296
2021-05-20,41.86602
2021-05-21,43.54066
2021-05-22,30.86124
2021-05-23,32.29665
2021-05-24,55.50239
2021-05-25,49.28229
2021-05-26,51.4354
2021-05-27,51.91387
2021-05-28,50.0
2021-05-29,35.16746
2021-05-30,35.16746
2021-05-31,52.39234
2021-06-01,57.89473
2021-06-02,40.66985
2021-06-03,41.62679
2021-06-04,41.86602
2021-06-05,33.97129
2021-06-06,38.75598
2021-06-07,41.14832
2021-06-08,43.54066
2021-06-09,42.34449
2021-06-10,43.30143
2021-06-11,46.65071
2021-06-12,31.33971
2021-06-13,30.14354
2021-06-14,42.82296
2021-06-15,42.82296
2021-06-16,45.45454
2021-06-17,47.12918
2021-06-18,57.17703
2021-06-19,42.10526
2021-06-20,46.41148
2021-06-21,72.48803
2021-06-22,73.68421
2021-06-23,73.44497
2021-06-24,64.83253
2021-06-25,65.07177
2021-06-26,59.33014
2021-06-27,44.97607
2021-06-28,75.83732
2021-06-29,68.42105
2021-06-30,72.00956
2021-07-01,70.57416
2021-07-02,55.50239
2021-07-03,43.30143
2021-07-04,53.11004
2021-07-05,66.98564
2021-07-06,61.24401
2021-07-07,48.80382
2021-07-08,59.33014
2021-07-09,50.95693
2021-07-10,44.4976
2021-07-11,37.08133
2021-07-12,65.07177
2021-07-13,59.80861
2021-07-14,52.63157
2021-07-15,54.30622
2021-07-16,58.13397
2021-07-17,38.27751
2021-07-18,38.75598
2021-07-19,55.74162
2021-07-20,56.45933
2021-07-21,61.00478
2021-07-22,55.26315
2021-07-23,52.39234
2021-07-24,30.622
2021-07-25,39.23444
2021-07-26,56.69856
2021-07-27,56.22009
2021-07-28,61.96172
2021-07-29,50.95693
2021-07-30,44.4976
2021-07-31,35.40669
2021-08-01,33.01435
2021-08-02,47.60765
2021-08-03,50.23923
2021-08-04,54.54545
2021-08-05,42.34449
2021-08-06,42.58373
2021-08-07,30.38277
2021-08-08,32.05741
2021-08-09,48.56459
2021-08-10,45.45454
2021-08-11,46.88995
2021-08-12,47.36842
2021-08-13,40.19138
2021-08-14,31.81818
2021-08-15,30.622
2021-08-16,33.97129
2021-08-17,44.97607
2021-08-18,41.14832
2021-08-19,42.10526
2021-08-20,50.0
2021-08-21,33.97129
2021-08-22,35.40669
2021-08-23,45.45454
2021-08-24,50.23923
2021-08-25,46.41148
2021-08-26,45.93301
2021-08-27,43.30143
2021-08-28,30.14354
2021-08-29,34.92822
2021-08-30,51.91387
2021-08-31,66.0287
2021-09-01,67.46411
2021-09-02,69.61722
2021-09-03,58.61244
2021-09-04,36.8421
2021-09-05,42.34449
2021-09-06,75.59808
2021-09-07,69.37799
2021-09-08,73.68421
2021-09-09,66.74641
2021-09-10,44.73684
2021-09-11,35.40669
2021-09-12,36.60287
2021-09-13,70.09569
2021-09-14,64.11483
2021-09-15,56.93779
2021-09-16,51.4354
2021-09-17,38.03827
2021-09-18,27.27272
2021-09-19,23.20574
2021-09-20,23.20574
2021-09-21,21.29186
2021-09-22,29.9043
2021-09-23,41.14832
2021-09-24,39.71291
2021-09-25,27.03349
2021-09-26,30.86124
2021-09-27,62.44019
2021-09-28,59.33014
2021-09-29,53.11004
2021-09-30,48.56459
2021-10-01,43.0622
2021-10-02,31.10047
2021-10-03,24.64114
2021-10-04,34.21052
2021-10-05,49.04306
2021-10-06,41.62679
2021-10-07,42.10526
2021-10-08,41.38755
2021-10-09,27.03349
2021-10-10,34.68899
2021-10-11,31.33971
2021-10-12,45.45454
2021-10-13,44.4976
2021-10-14,37.79904
2021-10-15,35.40669
2021-10-16,28.46889
2021-10-17,23.44497
2021-10-18,33.49282
2021-10-19,34.68899
2021-10-20,28.46889
2021-10-21,37.08133
2021-10-22,37.5598
2021-10-23,26.07655
2021-10-24,28.22966
2021-10-25,36.8421
2021-10-26,45.45454
2021-10-27,50.7177
2021-10-28,50.0
2021-10-29,42.58373
2021-10-30,26.79425
2021-10-31,32.77511
2021-11-01,47.12918
2021-11-02,52.87081
2021-11-03,49.76076
2021-11-04,51.4354
2021-11-05,38.99521
2021-11-06,29.1866
2021-11-07,31.33971
2021-11-08,48.32535
2021-11-09,52.15311
2021-11-10,43.0622
2021-11-11,42.82296
2021-11-12,37.08133
2021-11-13,24.64114
2021-11-14,26.55502
2021-11-15,43.0622
2021-11-16,46.41148
2021-11-17,47.84688
2021-11-18,37.79904
2021-11-19,37.5598
2021-11-20,25.83732
2021-11-21,26.55502
2021-11-22,54.30622
2021-11-23,39.95215
2021-11-24,46.17224
2021-11-25,41.86602
2021-11-26,42.82296
2021-11-27,29.1866
2021-11-28,28.94736
2021-11-29,52.39234
2021-11-30,47.84688
2021-12-01,53.11004
2021-12-02,47.84688
2021-12-03,42.10526
2021-12-04,28.22966
2021-12-05,29.9043
2021-12-06,43.7799
2021-12-07,46.88995
2021-12-08,36.36363
2021-12-09,40.43062
2021-12-10,35.40669
2021-12-11,31.57894
2021-12-12,31.81818
2021-12-13,39.23444
2021-12-14,46.65071
2021-12-15,40.19138
2021-12-16,39.95215
2021-12-17,49.76076
2021-12-18,37.5598
2021-12-19,36.1244
2021-12-20,50.0
2021-12-21,55.26315
2021-12-22,60.52631
2021-12-23,64.11483
2021-12-24,45.45454
2021-12-25,27.99043
2021-12-26,43.0622
2021-12-27,65.55023
2021-12-28,58.13397
2021-12-29,65.311
2021-12-30,65.07177
2021-12-31,42.34449
2022-01-01,32.77511
2022-01-02,52.15311
2022-01-03,77.99043
2022-01-04,67.22488
2022-01-05,64.35406
2022-01-06,60.52631
2022-01-07,56.45933
2022-01-08,45.21531
2022-01-09,52.87081
2022-01-10,62.20095
2022-01-11,61.72248
2022-01-12,51.19617
2022-01-13,48.80382
2022-01-14,45.69377
2022-01-15,38.27751
2022-01-16,38.75598
2022-01-17,56.45933
2022-01-18,49.76076
2022-01-19,52.63157
2022-01-20,54.06698
2022-01-21,43.30143
2022-01-22,31.57894
2022-01-23,33.49282
2022-01-24,55.26315
2022-01-25,48.32535
2022-01-26,51.91387
2022-01-27,46.88995
2022-01-28,41.38755
2022-01-29,30.86124
2022-01-30,26.55502
2022-01-31,18.18181
2022-02-01,23.44497
2022-02-02,32.77511
2022-02-03,36.1244
2022-02-04,41.86602
2022-02-05,32.05741
2022-02-06,40.90909
2022-02-07,49.52153
2022-02-08,43.54066
2022-02-09,44.73684
2022-02-10,42.34449
2022-02-11,35.40669
2022-02-12,35.40669
2022-02-13,26.31578
2022-02-14,43.30143
2022-02-15,38.51674
2022-02-16,35.88516
2022-02-17,32.53588
2022-02-18,35.40669
2022-02-19,28.22966
2022-02-20,29.1866
2022-02-21,42.34449
2022-02-22,48.56459
2022-02-23,44.73684
2022-02-24,42.34449
2022-02-25,41.62679
2022-02-26,32.53588
2022-02-27,36.36363
2022-02-28,44.73684
2022-03-01,43.7799
2022-03-02,71.5311
2022-03-03,77.99043
2022-03-04,71.77033
2022-03-05,48.56459
2022-03-06,45.45454
2022-03-07,76.31578
2022-03-08,85.16746
2022-03-09,50.95693
2022-03-10,79.42583
2022-03-11,66.26794
2022-03-12,44.73684
2022-03-13,54.30622
2022-03-14,79.9043
2022-03-15,83.97129
2022-03-16,73.20574
2022-03-17,67.46411
2022-03-18,58.85167
2022-03-19,41.38755
2022-03-20,42.58373
2022-03-21,74.88038
2022-03-22,66.98564
2022-03-23,62.44019
2022-03-24,64.5933
2022-03-25,66.26794
2022-03-26,41.38755
2022-03-27,42.82296
2022-03-28,65.311
2022-03-29,69.85645
2022-03-30,63.15789
2022-03-31,62.20095
2022-04-01,46.88995
2022-04-02,31.57894
2022-04-03,29.66507
2022-04-04,53.58851
2022-04-05,56.45933
2022-04-06,49.28229
2022-04-07,48.32535
2022-04-08,35.64593
2022-04-09,24.88038
2022-04-10,29.66507
2022-04-11,48.32535
2022-04-12,47.12918
2022-04-13,39.95215
2022-04-14,44.4976
2022-04-15,37.32057
2022-04-16,21.5311
2022-04-17,26.07655
2022-04-18,43.0622
2022-04-19,33.97129
2022-04-20,33.73205
2022-04-21,28.94736
2022-04-22,34.68899
2022-04-23,29.1866
2022-04-24,28.94736
2022-04-25,43.54066
2022-04-26,45.69377
2022-04-27,51.91387
2022-04-28,49.04306
2022-04-29,43.30143
2022-04-30,32.77511
2022-05-01,27.75119
2022-05-02,58.61244
2022-05-03,53.82775
2022-05-04,53.82775
2022-05-05,35.40669
2022-05-06,39.47368
2022-05-07,20.81339
2022-05-08,32.05741
2022-05-09,52.87081
2022-05-10,59.56937
2022-05-11,56.22009
2022-05-12,55.50239
2022-05-13,44.25837
2022-05-14,21.5311
2022-05-15,29.66507
2022-05-16,48.80382
2022-05-17,55.98086
2022-05-18,44.73684
2022-05-19,45.93301
2022-05-20,41.86602
2022-05-21,27.27272
2022-05-22,31.57894
2022-05-23,48.32535
2022-05-24,56.69856
2022-05-25,45.69377
2022-05-26,49.52153
2022-05-27,44.01913
2022-05-28,32.05741
2022-05-29,32.05741
2022-05-30,51.19617
2022-05-31,63.15789
2022-06-01,27.27272
2022-06-02,46.17224
2022-06-03,38.03827
2022-06-04,27.75119
2022-06-05,28.70813
2022-06-06,29.42583
2022-06-07,40.19138
2022-06-08,50.23923
2022-06-09,49.52153
2022-06-10,41.86602
2022-06-11,23.44497
2022-06-12,27.75119
2022-06-13,45.21531
2022-06-14,37.79904
2022-06-15,44.97607
2022-06-16,42.58373
2022-06-17,49.04306
2022-06-18,38.99521
2022-06-19,35.88516
2022-06-20,59.80861
2022-06-21,61.00478
2022-06-22,53.58851
2022-06-23,53.82775
2022-06-24,58.3732
2022-06-25,45.21531
2022-06-26,51.67464
2022-06-27,84.44976
2022-06-28,71.77033
2022-06-29,73.20574
2022-06-30,68.89952
2022-07-01,67.22488
2022-07-02,36.60287
2022-07-03,50.0
2022-07-04,72.2488
2022-07-05,66.74641
2022-07-06,56.93779
2022-07-07,54.30622
2022-07-08,52.39234
2022-07-09,33.73205
2022-07-10,38.75598
2022-07-11,61.24401
2022-07-12,54.78468
2022-07-13,54.30622
2022-07-14,50.7177
2022-07-15,43.30143
2022-07-16,36.1244
2022-07-17,27.99043
2022-07-18,48.32535
2022-07-19,44.25837
2022-07-20,47.36842
2022-07-21,39.95215
2022-07-22,38.99521
2022-07-23,30.622
2022-07-24,26.07655
2022-07-25,40.90909
2022-07-26,47.12918
2022-07-27,44.97607
2022-07-28,41.86602
2022-07-29,35.64593
2022-07-30,25.59808
2022-07-31,32.53588
2022-08-01,40.19138
2022-08-02,52.63157
2022-08-03,38.51674
2022-08-04,42.58373
2022-08-05,34.68899
2022-08-06,24.16267
2022-08-07,20.09569
2022-08-08,35.88516
2022-08-09,38.75598
2022-08-10,39.23444
2022-08-11,37.5598
2022-08-12,38.03827
2022-08-13,25.83732
2022-08-14,26.07655
2022-08-15,29.42583
2022-08-16,38.99521
2022-08-17,34.44976
2022-08-18,32.77511
2022-08-19,35.64593
2022-08-20,20.09569
2022-08-21,20.09569
2022-08-22,43.30143
2022-08-23,40.90909
2022-08-24,34.68899
2022-08-25,44.73684
2022-08-26,39.71291
2022-08-27,26.55502
2022-08-28,22.00956
2022-08-29,38.99521
2022-08-30,48.56459
2022-08-31,50.7177
2022-09-01,56.69856
2022-09-02,46.65071
2022-09-03,25.59808
2022-09-04,36.60287
2022-09-05,61.00478
2022-09-06,61.72248
2022-09-07,56.22009
2022-09-08,52.87081
2022-09-09,21.29186
2022-09-10,20.33492
2022-09-11,22.72727
2022-09-12,34.44976
2022-09-13,71.77033
2022-09-14,66.0287
2022-09-15,59.33014
2022-09-16,52.87081
2022-09-17,28.70813
2022-09-18,26.55502
2022-09-19,58.85167
2022-09-20,61.00478
2022-09-21,49.28229
2022-09-22,38.99521
2022-09-23,37.5598
2022-09-24,22.48803
2022-09-25,30.38277
2022-09-26,52.39234
2022-09-27,58.13397
2022-09-28,46.17224
2022-09-29,49.04306
2022-09-30,38.51674
2022-10-01,24.40191
2022-10-02,29.66507
2022-10-03,33.01435
2022-10-04,55.74162
2022-10-05,51.4354
2022-10-06,48.08612
2022-10-07,33.25358
2022-10-08,23.20574
2022-10-09,18.89952
2022-10-10,26.55502
2022-10-11,46.41148
2022-10-12,40.66985
2022-10-13,38.51674
2022-10-14,32.29665
2022-10-15,26.07655
2022-10-16,20.57416
2022-10-17,38.03827
2022-10-18,28.94736
2022-10-19,33.49282
2022-10-20,32.53588
2022-10-21,29.42583
2022-10-22,18.42105
2022-10-23,27.51196
2022-10-24,39.95215
2022-10-25,42.34449
2022-10-26,35.88516
2022-10-27,42.58373
2022-10-28,36.36363
2022-10-29,22.72727
2022-10-30,19.37799
2022-10-31,61.00478
2022-11-01,49.52153
2022-11-02,56.45933
2022-11-03,52.63157
2022-11-04,40.90909
2022-11-05,27.99043
2022-11-06,31.81818
2022-11-07,52.39234
2022-11-08,61.96172
2022-11-09,54.78468
2022-11-10,55.26315
2022-11-11,42.82296
2022-11-12,26.31578
2022-11-13,32.77511
2022-11-14,49.28229
2022-11-15,49.76076
2022-11-16,49.04306
2022-11-17,43.54066
2022-11-18,39.23444
2022-11-19,25.83732
2022-11-20,33.25358
2022-11-21,59.0909
2022-11-22,41.14832
2022-11-23,41.38755
2022-11-24,43.0622
2022-11-25,35.64593
2022-11-26,25.83732
2022-11-27,28.22966
2022-11-28,42.10526
2022-11-29,42.10526
2022-11-30,45.69377
2022-12-01,43.54066
2022-12-02,33.73205
2022-12-03,17.46411
2022-12-04,25.35885
2022-12-05,43.54066
2022-12-06,27.99043
2022-12-07,45.21531
2022-12-08,38.03827
2022-12-09,50.7177
2022-12-10,22.00956
2022-12-11,29.1866
2022-12-12,38.27751
2022-12-13,33.73205
2022-12-14,35.88516
2022-12-15,34.21052
2022-12-16,36.60287
2022-12-17,34.21052
2022-12-18,31.33971
2022-12-19,38.75598
2022-12-20,39.47368
2022-12-21,40.43062
2022-12-22,51.67464
2022-12-23,54.78468
2022-12-24,23.20574
2022-12-25,29.9043
2022-12-26,54.06698
2022-12-27,63.15789
2022-12-28,60.04784
2022-12-29,57.89473
2022-12-30,50.7177
2022-12-31,29.42583
2023-01-01,32.29665
2023-01-02,60.52631
2023-01-03,64.35406
2023-01-04,56.93779
2023-01-05,53.11004
2023-01-06,48.80382
2023-01-07,33.25358
2023-01-08,34.44976
2023-01-09,51.91387
2023-01-10,55.02392
2023-01-11,50.7177
2023-01-12,46.17224
2023-01-13,37.32057
2023-01-14,32.53588
2023-01-15,30.622
2023-01-16,51.91387
2023-01-17,37.08133
2023-01-18,50.23923
2023-01-19,40.43062
2023-01-20,36.60287
2023-01-21,26.79425
2023-01-22,17.46411
2023-01-23,24.16267
2023-01-24,29.9043
2023-01-25,38.27751
2023-01-26,44.4976
2023-01-27,36.8421
2023-01-28,27.03349
2023-01-29,29.42583
2023-01-30,39.95215
2023-01-31,50.0
2023-02-01,38.99521
2023-02-02,43.30143
2023-02-03,40.19138
2023-02-04,26.07655
2023-02-05,30.86124
2023-02-06,36.8421
2023-02-07,41.86602
2023-02-08,36.36363
2023-02-09,41.86602
2023-02-10,36.60287
2023-02-11,23.44497
2023-02-12,29.66507
2023-02-13,37.5598
2023-02-14,43.7799
2023-02-15,43.7799
2023-02-16,39.95215
2023-02-17,39.95215
2023-02-18,26.07655
2023-02-19,28.22966
2023-02-20,42.58373
2023-02-21,42.58373
2023-02-22,39.23444
2023-02-23,37.5598
2023-02-24,36.1244
2023-02-25,24.88038
2023-02-26,33.25358
2023-02-27,38.99521
2023-02-28,40.66985
2023-03-01,40.19138
2023-03-02,63.39712
2023-03-03,67.46411
2023-03-04,47.60765
2023-03-05,53.11004
2023-03-06,86.8421
2023-03-07,83.01435
2023-03-08,86.8421
2023-03-09,71.5311
2023-03-10,55.98086
2023-03-11,35.64593
2023-03-12,50.47846
2023-03-13,87.32057
2023-03-14,92.58373
2023-03-15,93.7799
2023-03-16,71.29186
2023-03-17,66.50717
2023-03-18,41.14832
2023-03-19,49.04306
2023-03-20,86.60287
2023-03-21,92.34449
2023-03-22,76.07655
2023-03-23,61.72248
2023-03-24,52.63157
2023-03-25,37.08133
2023-03-26,47.12918
2023-03-27,70.09569
2023-03-28,68.89952
2023-03-29,62.67942
2023-03-30,52.63157
2023-03-31,47.60765
2023-04-01,22.48803
2023-04-02,31.81818
2023-04-03,66.98564
2023-04-04,57.41626
2023-04-05,55.98086
2023-04-06,50.23923
2023-04-07,45.93301
2023-04-08,26.07655
2023-04-09,34.92822
2023-04-10,44.73684
2023-04-11,51.4354
2023-04-12,48.56459
2023-04-13,43.30143
2023-04-14,30.86124
2023-04-15,25.35885
2023-04-16,32.29665
2023-04-17,39.23444
2023-04-18,36.8421
2023-04-19,38.75598
2023-04-20,27.99043
2023-04-21,28.94736
2023-04-22,22.00956
2023-04-23,24.16267
2023-04-24,36.36363
2023-04-25,39.47368
2023-04-26,41.38755
2023-04-27,51.19617
2023-04-28,40.43062
2023-04-29,25.59808
2023-04-30,30.622
2023-05-01,51.67464
2023-05-02,65.55023
2023-05-03,57.17703
2023-05-04,57.89473
2023-05-05,26.31578
2023-05-06,28.70813
2023-05-07,26.79425
2023-05-08,47.12918
2023-05-09,57.17703
2023-05-10,53.82775
2023-05-11,50.0
2023-05-12,39.95215
2023-05-13,25.83732
2023-05-14,28.46889
2023-05-15,61.00478
2023-05-16,65.78947
2023-05-17,47.12918
2023-05-18,42.82296
2023-05-19,40.90909
2023-05-20,21.05263
2023-05-21,32.29665
2023-05-22,50.23923
2023-05-23,50.23923
2023-05-24,44.01913
2023-05-25,41.62679
2023-05-26,33.49282
2023-05-27,21.77033
2023-05-28,24.64114
2023-05-29,27.75119
2023-05-30,58.13397
