date,지방세법
2023-05-27,5.79819
2023-05-28,5.94879
2023-05-29,9.48795
2023-05-30,49.69879
2023-05-31,42.62048
2023-06-01,43.67469
2023-06-02,36.29518
2023-06-03,5.79819
2023-06-04,6.8524
2023-06-05,31.4006
2023-06-06,10.01506
2023-06-07,48.19277
2023-06-08,47.74096
2023-06-09,37.19879
2023-06-10,9.63855
2023-06-11,5.34638
2023-06-12,44.3524
2023-06-13,43.67469
2023-06-14,44.80421
2023-06-15,41.71686
2023-06-16,42.01807
2023-06-17,5.87349
2023-06-18,6.8524
2023-06-19,46.53614
2023-06-20,49.47289
2023-06-21,48.04216
2023-06-22,45.70783
2023-06-23,35.24096
2023-06-24,5.87349
2023-06-25,5.87349
2023-06-26,38.25301
2023-06-27,46.98795
2023-06-28,41.64156
2023-06-29,34.18674
2023-06-30,36.74698
2023-07-01,6.09939
2023-07-02,7.30421
2023-07-03,37.5753
2023-07-04,41.56626
2023-07-05,42.01807
2023-07-06,45.40662
2023-07-07,42.09337
2023-07-08,6.7018
2023-07-09,8.20783
2023-07-10,46.61144
2023-07-11,46.46084
2023-07-12,54.81927
2023-07-13,52.71084
2023-07-14,51.73192
2023-07-15,7.30421
2023-07-16,7.98192
2023-07-17,54.89457
2023-07-18,60.39156
2023-07-19,58.43373
2023-07-20,52.40963
2023-07-21,46.15963
2023-07-22,7.45481
2023-07-23,6.92771
2023-07-24,54.36746
2023-07-25,52.93674
2023-07-26,54.06626
2023-07-27,51.43072
2023-07-28,46.00903
2023-07-29,5.49698
2023-07-30,7.75602
2023-07-31,43.9006
2023-08-01,37.27409
2023-08-02,43.37349
2023-08-03,44.65361
2023-08-04,37.5
2023-08-05,4.06626
2023-08-06,6.92771
2023-08-07,50.0
2023-08-08,51.95783
2023-08-09,48.56927
2023-08-10,44.57831
2023-08-11,41.64156
2023-08-12,5.72289
2023-08-13,7.90662
2023-08-14,41.18975
2023-08-15,8.96084
2023-08-16,61.82228
2023-08-17,65.06024
2023-08-18,55.12048
2023-08-19,9.11144
2023-08-20,6.7771
2023-08-21,62.9518
2023-08-22,65.81325
2023-08-23,57.60542
2023-08-24,56.7771
2023-08-25,45.03012
2023-08-26,5.34638
2023-08-27,5.79819
2023-08-28,49.84939
2023-08-29,58.13253
2023-08-30,47.06325
2023-08-31,41.49096
2023-09-01,33.35843
2023-09-02,6.5512
2023-09-03,5.42168
2023-09-04,36.52108
2023-09-05,45.48192
2023-09-06,42.92168
2023-09-07,42.62048
2023-09-08,35.16566
2023-09-09,6.8524
2023-09-10,5.27108
2023-09-11,47.13855
2023-09-12,40.58734
2023-09-13,57.75602
2023-09-14,52.86144
2023-09-15,48.94578
2023-09-16,6.4759
2023-09-17,7.98192
2023-09-18,54.96987
2023-09-19,53.08734
2023-09-20,52.78614
2023-09-21,46.53614
2023-09-22,38.40361
2023-09-23,6.7018
2023-09-24,6.4759
2023-09-25,45.55722
2023-09-26,45.70783
2023-09-27,29.06626
2023-09-28,3.23795
2023-09-29,3.01204
2023-09-30,5.12048
2023-10-01,4.21686
2023-10-02,7.00301
2023-10-03,6.09939
2023-10-04,33.58433
2023-10-05,42.31927
2023-10-06,33.81024
2023-10-07,6.17469
2023-10-08,5.72289
2023-10-09,7.75602
2023-10-10,37.5
2023-10-11,36.21987
2023-10-12,33.35843
2023-10-13,36.37048
2023-10-14,6.92771
2023-10-15,6.8524
2023-10-16,40.36144
2023-10-17,40.21084
2023-10-18,41.49096
2023-10-19,36.52108
2023-10-20,35.01506
2023-10-21,6.4006
2023-10-22,5.19578
2023-10-23,36.67168
2023-10-24,40.66265
2023-10-25,39.00602
2023-10-26,37.7259
2023-10-27,31.3253
2023-10-28,3.23795
2023-10-29,5.12048
2023-10-30,35.39156
2023-10-31,37.04819
2023-11-01,31.6265
2023-11-02,30.87349
2023-11-03,28.16265
2023-11-04,5.27108
2023-11-05,4.51807
2023-11-06,35.24096
2023-11-07,39.00602
2023-11-08,38.85542
2023-11-09,34.18674
2023-11-10,34.48795
2023-11-11,4.59337
2023-11-12,4.96987
2023-11-13,33.88554
2023-11-14,38.32831
2023-11-15,41.18975
2023-11-16,37.27409
2023-11-17,28.68975
2023-11-18,4.14156
2023-11-19,5.42168
2023-11-20,33.58433
2023-11-21,40.51204
2023-11-22,37.27409
2023-11-23,38.25301
2023-11-24,31.09939
2023-11-25,4.29216
2023-11-26,4.66867
2023-11-27,42.09337
2023-11-28,41.34036
2023-11-29,45.18072
2023-11-30,38.78012
2023-12-01,31.17469
2023-12-02,5.49698
2023-12-03,5.12048
2023-12-04,32.75602
2023-12-05,39.90963
2023-12-06,40.58734
2023-12-07,44.80421
2023-12-08,36.74698
2023-12-09,5.64759
2023-12-10,5.12048
2023-12-11,38.40361
2023-12-12,41.11445
2023-12-13,37.04819
2023-12-14,43.37349
2023-12-15,31.25
2023-12-16,7.37951
2023-12-17,5.19578
2023-12-18,35.31626
2023-12-19,35.76807
2023-12-20,36.52108
2023-12-21,37.7259
2023-12-22,21.46084
2023-12-23,6.7018
2023-12-24,4.06626
2023-12-25,5.34638
2023-12-26,33.05722
2023-12-27,34.41265
2023-12-28,33.43373
2023-12-29,20.10542
2023-12-30,5.12048
2023-12-31,3.91566
2024-01-01,6.17469
2024-01-02,35.76807
2024-01-03,44.3524
2024-01-04,41.41566
2024-01-05,35.99397
2024-01-06,7.00301
2024-01-07,6.09939
2024-01-08,37.8012
2024-01-09,44.1265
2024-01-10,41.56626
2024-01-11,39.53313
2024-01-12,42.92168
2024-01-13,8.81024
2024-01-14,6.4759
2024-01-15,47.74096
2024-01-16,54.66867
2024-01-17,53.61445
2024-01-18,53.08734
2024-01-19,45.70783
2024-01-20,8.35843
2024-01-21,8.20783
2024-01-22,56.17469
2024-01-23,49.47289
2024-01-24,46.46084
2024-01-25,44.2018
2024-01-26,40.88855
2024-01-27,5.79819
2024-01-28,5.94879
2024-01-29,43.75
2024-01-30,42.92168
2024-01-31,43.67469
2024-02-01,43.59939
2024-02-02,37.9518
2024-02-03,6.7018
2024-02-04,7.00301
2024-02-05,44.3524
2024-02-06,39.68373
2024-02-07,44.2771
2024-02-08,27.48493
2024-02-09,3.01204
2024-02-10,3.91566
2024-02-11,4.51807
2024-02-12,7.07831
2024-02-13,44.72891
2024-02-14,49.17168
2024-02-15,45.70783
2024-02-16,39.15662
2024-02-17,9.26204
2024-02-18,7.75602
2024-02-19,38.85542
2024-02-20,46.38554
2024-02-21,44.65361
2024-02-22,42.84638
2024-02-23,39.53313
2024-02-24,7.83132
2024-02-25,6.3253
2024-02-26,41.41566
2024-02-27,44.0512
2024-02-28,43.07228
2024-02-29,35.16566
2024-03-01,5.57228
2024-03-02,6.09939
2024-03-03,7.60542
2024-03-04,41.41566
2024-03-05,42.77108
2024-03-06,48.87048
2024-03-07,48.79518
2024-03-08,43.37349
2024-03-09,5.79819
2024-03-10,8.13253
2024-03-11,43.44879
2024-03-12,39.75903
2024-03-13,41.11445
2024-03-14,45.70783
2024-03-15,39.45783
2024-03-16,6.17469
2024-03-17,7.30421
2024-03-18,48.87048
2024-03-19,48.87048
2024-03-20,47.59036
