date,이구산업주가
2020-09-09,0.4986
2020-09-10,0.39595
2020-09-11,0.71858
2020-09-14,0.36662
2020-09-15,0.38128
2020-09-16,0.45461
2020-09-17,0.29329
2020-09-18,0.2493
2020-09-21,0.29329
2020-09-22,0.19064
2020-09-23,0.2053
2020-09-24,0.16131
2020-09-25,0.16131
2020-09-28,0.17597
2020-09-29,0.11731
2020-10-05,0.2493
2020-10-06,0.38128
2020-10-07,0.13198
2020-10-08,0.11731
2020-10-12,0.26396
2020-10-13,0.41061
2020-10-14,0.65992
2020-10-15,0.89455
2020-10-16,0.93855
2020-10-17,0.07332
2020-10-19,0.80656
2020-10-20,1.14386
2020-10-21,1.20252
2020-10-22,2.44903
2020-10-23,1.9211
2020-10-24,0.21997
2020-10-25,0.16131
2020-10-26,1.39316
2020-10-27,1.05587
2020-10-28,0.93855
2020-10-29,0.93855
2020-10-30,1.17319
2020-11-02,0.19064
2020-11-03,0.27863
2020-11-04,0.19064
2020-11-05,0.2053
2020-11-06,0.19064
2020-11-09,0.48394
2020-11-10,0.41061
2020-11-11,0.42528
2020-11-12,0.30796
2020-11-13,0.30796
2020-11-16,0.90922
2020-11-17,1.11453
2020-11-18,1.01187
2020-11-19,1.18785
2020-11-20,0.82123
2020-11-21,0.2493
2020-11-22,0.29329
2020-11-23,0.98254
2020-11-24,0.99721
2020-11-25,1.20252
2020-11-26,1.05587
2020-11-27,0.93855
2020-11-28,0.21997
2020-11-29,0.27863
2020-11-30,0.96788
2020-12-01,1.65713
2020-12-02,2.05308
2020-12-03,1.5838
2020-12-04,2.757
2020-12-05,0.43994
2020-12-06,0.5426
2020-12-07,1.86244
2020-12-08,1.64246
2020-12-09,1.43716
2020-12-10,1.71579
2020-12-11,1.65713
2020-12-12,0.51327
2020-12-13,0.29329
2020-12-14,1.15852
2020-12-15,0.98254
2020-12-16,1.02654
2020-12-17,1.05587
2020-12-18,1.40783
2020-12-19,0.5426
2020-12-20,0.57193
2020-12-21,1.65713
2020-12-22,1.14386
2020-12-23,0.96788
2020-12-24,0.93855
2020-12-25,0.2053
2020-12-26,0.21997
2020-12-27,0.2493
2020-12-28,1.09986
2020-12-29,1.15852
2020-12-30,2.11174
2020-12-31,0.51327
2021-01-01,0.42528
2021-01-02,0.43994
2021-01-03,0.51327
2021-01-04,2.11174
2021-01-05,2.28772
2021-01-06,2.1704
2021-01-07,2.30239
2021-01-08,1.9211
2021-01-09,0.5426
2021-01-10,0.4986
2021-01-11,1.39316
2021-01-12,1.5838
2021-01-13,1.20252
2021-01-14,2.03842
2021-01-15,1.48115
2021-01-16,0.2493
2021-01-17,0.21997
2021-01-18,1.20252
2021-01-19,1.77445
2021-01-20,1.93576
2021-01-21,1.45182
2021-01-22,1.20252
2021-01-23,0.26396
2021-01-24,0.39595
2021-01-25,1.26118
2021-01-26,1.12919
2021-01-27,0.90922
2021-01-28,0.99721
2021-01-29,1.0412
2021-01-30,0.13198
2021-01-31,0.23463
2021-02-01,1.11453
2021-02-02,1.27584
2021-02-03,1.34917
2021-02-04,0.86522
2021-02-05,0.77724
2021-02-06,0.10265
2021-02-07,0.11731
2021-02-08,0.4986
2021-02-09,0.74791
2021-02-10,1.40783
2021-02-11,0.48394
2021-02-12,0.29329
2021-02-13,0.43994
2021-02-14,0.17597
2021-02-15,2.69834
2021-02-16,10.79337
2021-02-17,18.78574
2021-02-18,16.60067
2021-02-19,16.36603
2021-02-20,3.60756
2021-02-21,2.99164
2021-02-22,23.91846
2021-02-23,18.3018
2021-02-24,14.21029
2021-02-25,16.63
2021-02-26,13.30107
2021-02-27,7.62575
2021-02-28,7.83106
2021-03-01,7.39111
2021-03-02,23.53717
2021-03-03,52.57369
2021-03-04,34.78515
2021-03-05,24.13843
2021-03-06,5.44068
2021-03-07,5.8073
2021-03-08,24.12377
2021-03-09,17.05528
2021-03-10,14.35694
2021-03-11,16.51268
2021-03-12,18.34579
2021-03-13,2.03842
2021-03-14,2.37571
2021-03-15,14.45959
2021-03-16,23.0239
2021-03-17,15.16351
2021-03-18,11.92256
2021-03-19,10.73471
2021-03-20,1.18785
2021-03-21,0.93855
2021-03-22,9.56151
2021-03-23,6.83384
2021-03-24,6.55521
2021-03-25,6.24725
2021-03-26,7.62575
2021-03-27,1.27584
2021-03-28,1.15852
2021-03-29,7.84572
2021-03-30,5.79263
2021-03-31,5.30869
2021-04-01,4.45813
2021-04-02,4.53145
2021-04-03,0.63059
2021-04-04,0.70391
2021-04-05,4.20882
2021-04-06,4.56078
2021-04-07,5.33802
2021-04-08,5.14738
2021-04-09,5.17671
2021-04-10,1.01187
2021-04-11,0.65992
2021-04-12,7.20046
2021-04-13,5.79263
2021-04-14,4.22349
2021-04-15,16.51268
2021-04-16,25.32629
2021-04-17,3.93019
2021-04-18,3.19694
2021-04-19,13.62369
2021-04-20,56.0786
2021-04-21,72.76726
2021-04-22,53.38026
2021-04-23,47.95424
2021-04-24,13.829
2021-04-25,12.4945
2021-04-26,58.60096
2021-04-27,62.22319
2021-04-28,60.12611
2021-04-29,52.38304
2021-04-30,43.12949
2021-05-01,6.71652
2021-05-02,6.02727
2021-05-03,55.50667
2021-05-04,46.26778
2021-05-05,8.41765
2021-05-06,61.9299
2021-05-07,64.02698
2021-05-08,12.17187
2021-05-09,11.072
2021-05-10,63.14708
2021-05-11,58.38099
2021-05-12,54.45079
2021-05-13,47.60228
2021-05-14,41.39903
2021-05-15,6.61387
2021-05-16,6.14459
2021-05-17,33.96392
2021-05-18,40.43114
2021-05-19,10.44141
2021-05-20,33.37732
2021-05-21,29.62311
2021-05-22,6.1006
2021-05-23,5.19137
2021-05-24,28.39125
2021-05-25,32.51209
2021-05-26,29.84308
2021-05-27,31.29491
2021-05-28,43.86273
2021-05-29,7.84572
2021-05-30,6.70186
2021-05-31,32.40944
2021-06-01,28.09796
2021-06-02,29.63777
2021-06-03,27.76066
2021-06-04,25.50227
2021-06-05,4.44346
2021-06-06,3.32893
2021-06-07,24.38774
2021-06-08,27.37938
2021-06-09,24.06511
2021-06-10,27.93664
2021-06-11,63.39639
2021-06-12,11.83457
2021-06-13,10.25076
2021-06-14,54.90541
2021-06-15,63.48438
2021-06-16,45.32922
2021-06-17,33.12802
2021-06-18,29.98973
2021-06-19,3.90086
2021-06-20,2.97697
2021-06-21,24.56371
2021-06-22,35.54773
2021-06-23,28.47924
2021-06-24,30.42968
2021-06-25,31.32424
2021-06-26,4.29681
2021-06-27,2.97697
2021-06-28,22.93591
2021-06-29,19.54832
2021-06-30,19.35767
2021-07-01,21.3081
2021-07-02,17.30459
2021-07-03,2.37571
2021-07-04,1.95043
2021-07-05,14.43026
2021-07-06,15.72078
2021-07-07,16.16072
2021-07-08,14.31294
2021-07-09,12.71447
2021-07-10,1.52515
2021-07-11,1.23185
2021-07-12,12.4505
2021-07-13,13.46238
2021-07-14,12.27452
2021-07-15,10.42674
2021-07-16,10.8227
2021-07-17,1.17319
2021-07-18,0.92388
2021-07-19,9.03358
2021-07-20,9.48819
2021-07-21,9.70816
2021-07-22,9.59084
2021-07-23,10.39741
2021-07-24,1.46649
2021-07-25,0.95321
2021-07-26,11.77592
2021-07-27,11.49728
2021-07-28,9.07757
2021-07-29,14.03431
2021-07-30,13.63836
2021-07-31,1.43716
2021-08-01,0.96788
2021-08-02,14.88488
2021-08-03,11.6586
2021-08-04,21.07347
2021-08-05,17.34858
2021-08-06,13.16908
2021-08-07,1.74512
2021-08-08,1.46649
2021-08-09,10.03079
2021-08-10,9.47352
2021-08-11,9.51752
2021-08-12,9.84015
2021-08-13,8.68162
2021-08-14,1.17319
2021-08-15,0.73324
2021-08-16,1.6278
2021-08-17,10.88136
2021-08-18,11.15999
2021-08-19,10.54406
2021-08-20,10.00146
2021-08-21,0.98254
2021-08-22,0.77724
2021-08-23,9.76682
2021-08-24,11.15999
2021-08-25,9.31221
2021-08-26,9.57618
2021-08-27,8.5643
2021-08-28,1.05587
2021-08-29,0.92388
2021-08-30,10.95468
2021-08-31,11.33597
2021-09-01,12.96377
2021-09-02,22.04135
2021-09-03,19.85628
2021-09-04,1.48115
2021-09-05,1.45182
2021-09-06,17.86185
2021-09-07,29.25648
2021-09-08,27.10074
2021-09-09,22.34931
2021-09-10,20.7655
2021-09-11,2.72767
2021-09-12,1.67179
2021-09-13,16.98196
2021-09-14,16.55667
2021-09-15,17.61255
2021-09-16,18.11115
2021-09-17,13.0371
2021-09-18,1.42249
2021-09-19,0.85056
2021-09-20,0.77724
2021-09-21,1.11453
2021-09-22,1.39316
2021-09-23,12.40651
2021-09-24,13.2864
2021-09-25,1.36383
2021-09-26,1.53981
2021-09-27,12.89045
2021-09-28,15.11951
2021-09-29,9.79615
2021-09-30,10.41208
2021-10-01,9.53218
2021-10-02,0.85056
2021-10-03,0.65992
2021-10-04,1.3785
2021-10-05,8.84293
2021-10-06,7.42044
2021-10-07,8.38832
2021-10-08,8.15368
2021-10-09,0.68925
2021-10-10,0.64525
2021-10-11,1.14386
2021-10-12,10.64672
2021-10-13,8.79894
2021-10-14,14.92887
2021-10-15,14.54758
2021-10-16,1.9211
2021-10-17,1.46649
2021-10-18,19.37234
2021-10-19,15.72078
2021-10-20,11.79058
2021-10-21,11.13066
2021-10-22,9.51752
2021-10-23,0.76257
2021-10-24,0.70391
2021-10-25,9.60551
2021-10-26,8.35899
2021-10-27,7.86039
2021-10-28,8.05103
2021-10-29,7.91904
2021-10-30,1.01187
2021-10-31,0.73324
2021-11-01,8.69628
2021-11-02,8.6083
2021-11-03,7.20046
2021-11-04,8.5643
2021-11-05,6.70186
2021-11-06,1.51048
2021-11-07,0.90922
2021-11-08,8.16835
2021-11-09,7.87505
2021-11-10,6.67253
2021-11-11,7.86039
2021-11-12,10.50007
2021-11-13,2.00909
2021-11-14,1.3345
2021-11-15,9.47352
2021-11-16,8.08036
2021-11-17,7.94837
2021-11-18,6.96583
2021-11-19,7.71374
2021-11-20,1.39316
2021-11-21,1.0852
2021-11-22,7.11247
2021-11-23,7.1858
2021-11-24,6.08593
2021-11-25,6.71652
2021-11-26,5.30869
2021-11-27,0.67458
2021-11-28,0.63059
2021-11-29,7.17113
2021-11-30,7.1858
2021-12-01,8.19768
2021-12-02,7.12714
2021-12-03,6.45255
2021-12-04,1.0412
2021-12-05,1.07053
2021-12-06,7.42044
2021-12-07,7.68441
2021-12-08,6.96583
2021-12-09,6.73119
2021-12-10,5.96861
2021-12-11,0.90922
2021-12-12,0.67458
2021-12-13,6.3499
2021-12-14,6.32057
2021-12-15,5.44068
2021-12-16,5.514
2021-12-17,10.38275
2021-12-18,1.36383
2021-12-19,1.45182
2021-12-20,7.06848
2021-12-21,5.73397
2021-12-22,6.65786
2021-12-23,5.96861
2021-12-24,5.83663
2021-12-25,0.82123
2021-12-26,0.80656
2021-12-27,5.77797
2021-12-28,6.08593
2021-12-29,6.46722
2021-12-30,7.44977
2021-12-31,2.90365
2022-01-01,0.77724
2022-01-02,1.11453
2022-01-03,7.00982
2022-01-04,6.33523
2022-01-05,6.5992
2022-01-06,6.70186
2022-01-07,5.90995
2022-01-08,0.89455
2022-01-09,1.14386
2022-01-10,5.29403
2022-01-11,6.87784
2022-01-12,7.78706
2022-01-13,10.01613
2022-01-14,9.91347
2022-01-15,1.09986
2022-01-16,1.09986
2022-01-17,5.514
2022-01-18,4.48746
2022-01-19,4.25282
2022-01-20,5.49934
2022-01-21,4.28215
2022-01-22,0.57193
2022-01-23,0.4986
2022-01-24,4.12083
2022-01-25,3.56357
2022-01-26,4.75142
2022-01-27,4.34081
2022-01-28,4.12083
2022-01-29,0.63059
2022-01-30,0.30796
2022-01-31,0.4986
2022-02-01,0.38128
2022-02-02,0.76257
2022-02-03,7.94837
2022-02-04,9.13623
2022-02-05,1.6278
2022-02-06,2.28772
2022-02-07,8.78427
2022-02-08,6.62853
2022-02-09,8.59363
2022-02-10,13.65302
2022-02-11,14.07831
2022-02-12,1.34917
2022-02-13,0.86522
2022-02-14,44.7133
2022-02-15,32.16014
2022-02-16,23.21454
2022-02-17,24.84235
2022-02-18,18.19914
2022-02-19,2.43437
2022-02-20,2.85965
2022-02-21,19.66564
2022-02-22,23.43452
2022-02-23,50.59392
2022-02-24,51.29784
2022-02-25,36.82358
2022-02-26,5.58732
2022-02-27,4.66344
2022-02-28,21.6454
2022-03-01,5.17671
2022-03-02,22.52529
2022-03-03,31.60287
2022-03-04,29.59378
2022-03-05,5.27936
2022-03-06,3.62223
2022-03-07,25.26763
2022-03-08,19.0937
2022-03-09,3.57823
2022-03-10,16.83531
2022-03-11,18.06716
2022-03-12,4.88341
2022-03-13,3.46091
2022-03-14,29.69643
2022-03-15,20.38422
2022-03-16,17.12861
2022-03-17,17.01129
2022-03-18,15.92608
2022-03-19,2.33172
2022-03-20,2.93298
2022-03-21,19.50432
2022-03-22,18.97638
2022-03-23,24.32908
2022-03-24,19.60698
2022-03-25,13.31573
2022-03-26,2.63968
2022-03-27,2.28772
2022-03-28,17.7152
2022-03-29,20.53086
2022-03-30,15.09018
2022-03-31,28.27394
2022-04-01,31.35357
2022-04-02,3.07963
2022-04-03,3.10896
2022-04-04,32.10148
2022-04-05,27.84865
2022-04-06,19.15236
2022-04-07,15.60346
2022-04-08,14.57691
2022-04-09,2.30239
2022-04-10,2.15574
2022-04-11,12.67047
2022-04-12,12.71447
2022-04-13,14.01965
2022-04-14,15.73544
2022-04-15,15.69145
2022-04-16,2.25839
2022-04-17,1.81844
2022-04-18,12.87578
2022-04-19,13.24241
2022-04-20,16.43936
2022-04-21,12.4945
2022-04-22,11.71726
2022-04-23,2.31705
2022-04-24,2.12641
2022-04-25,11.98122
2022-04-26,10.50007
2022-04-27,8.0217
2022-04-28,8.93092
2022-04-29,8.19768
2022-04-30,1.45182
2022-05-01,1.20252
2022-05-02,7.09781
2022-05-03,6.0566
2022-05-04,8.09502
2022-05-05,1.93576
2022-05-06,7.9777
2022-05-07,0.95321
2022-05-08,1.45182
2022-05-09,9.70816
2022-05-10,8.78427
2022-05-11,8.0217
2022-05-12,9.16556
2022-05-13,8.5643
2022-05-14,1.27584
2022-05-15,1.05587
2022-05-16,8.75494
2022-05-17,10.13345
2022-05-18,7.71374
2022-05-19,6.87784
2022-05-20,5.95395
2022-05-21,0.85056
2022-05-22,0.61592
2022-05-23,4.69277
2022-05-24,4.59011
2022-05-25,4.79542
2022-05-26,4.64877
2022-05-27,4.53145
2022-05-28,0.60126
2022-05-29,0.7919
2022-05-30,5.68998
2022-05-31,5.90995
2022-06-01,0.96788
2022-06-02,4.26748
2022-06-03,6.77518
2022-06-04,1.11453
2022-06-05,0.63059
2022-06-06,0.85056
2022-06-07,5.2647
2022-06-08,4.91274
2022-06-09,4.19416
2022-06-10,4.01818
2022-06-11,0.60126
2022-06-12,0.41061
2022-06-13,4.22349
2022-06-14,3.95952
2022-06-15,3.65156
2022-06-16,4.34081
2022-06-17,4.00351
2022-06-18,0.64525
2022-06-19,0.80656
2022-06-20,4.88341
2022-06-21,4.35547
2022-06-22,5.00073
2022-06-23,4.89807
2022-06-24,5.54333
2022-06-25,0.52793
2022-06-26,0.48394
2022-06-27,4.54612
2022-06-28,4.69277
2022-06-29,4.19416
2022-06-30,3.41692
2022-07-01,3.21161
2022-07-02,0.55726
2022-07-03,0.38128
2022-07-04,3.28493
2022-07-05,3.63689
2022-07-06,2.85965
2022-07-07,2.72767
2022-07-08,2.94764
2022-07-09,0.26396
2022-07-10,0.48394
2022-07-11,2.83032
2022-07-12,3.22627
2022-07-13,2.96231
2022-07-14,2.94764
2022-07-15,2.713
2022-07-16,0.52793
2022-07-17,0.26396
2022-07-18,2.96231
2022-07-19,2.87432
2022-07-20,3.09429
2022-07-21,2.96231
2022-07-22,2.31705
2022-07-23,0.32262
2022-07-24,0.23463
2022-07-25,2.50769
2022-07-26,2.27306
2022-07-27,2.713
2022-07-28,4.00351
2022-07-29,3.19694
2022-07-30,0.45461
2022-07-31,0.39595
2022-08-01,2.83032
2022-08-02,2.47836
2022-08-03,2.40504
2022-08-04,2.47836
2022-08-05,2.97697
2022-08-06,0.35195
2022-08-07,0.27863
2022-08-08,2.56635
2022-08-09,2.30239
2022-08-10,2.65434
2022-08-11,3.0503
2022-08-12,3.44625
2022-08-13,0.35195
2022-08-14,0.48394
2022-08-15,0.45461
2022-08-16,2.97697
2022-08-17,2.90365
2022-08-18,2.47836
2022-08-19,2.93298
2022-08-20,0.89455
2022-08-21,1.42249
2022-08-22,8.8576
2022-08-23,3.37292
2022-08-24,4.73676
2022-08-25,2.99164
2022-08-26,3.09429
2022-08-27,0.45461
2022-08-28,0.2493
2022-08-29,2.24373
2022-08-30,2.62501
2022-08-31,2.27306
2022-09-01,1.97976
2022-09-02,1.46649
2022-09-03,0.27863
2022-09-04,0.19064
2022-09-05,2.24373
2022-09-06,1.80378
2022-09-07,1.55448
2022-09-08,1.39316
2022-09-09,0.30796
2022-09-10,0.19064
2022-09-11,0.13198
2022-09-12,0.26396
2022-09-13,2.19973
2022-09-14,1.45182
2022-09-15,1.3785
2022-09-16,1.09986
2022-09-17,0.2493
2022-09-18,0.14664
2022-09-19,1.75978
2022-09-20,2.88898
2022-09-21,2.43437
2022-09-22,1.75978
2022-09-23,2.757
2022-09-24,0.41061
2022-09-25,0.82123
2022-09-26,2.85965
2022-09-27,2.53702
2022-09-28,2.11174
2022-09-29,2.24373
2022-09-30,1.70112
2022-10-01,0.33729
2022-10-02,0.41061
2022-10-03,0.29329
2022-10-04,2.55169
2022-10-05,2.37571
2022-10-06,2.25839
2022-10-07,2.18507
2022-10-08,0.33729
2022-10-09,0.26396
2022-10-10,0.36662
2022-10-11,2.44903
2022-10-12,1.70112
2022-10-13,2.74233
2022-10-14,2.1704
2022-10-15,0.52793
2022-10-16,0.30796
2022-10-17,3.0503
2022-10-18,3.32893
2022-10-19,2.99164
2022-10-20,2.49303
2022-10-21,5.00073
2022-10-22,0.83589
2022-10-23,1.05587
2022-10-24,15.51547
2022-10-25,7.80173
2022-10-26,8.54964
2022-10-27,8.0217
2022-10-28,6.17392
2022-10-29,0.68925
2022-10-30,0.4986
2022-10-31,3.8862
2022-11-01,2.91831
2022-11-02,3.5489
2022-11-03,3.24094
2022-11-04,3.02097
2022-11-05,0.80656
2022-11-06,0.68925
2022-11-07,8.25634
2022-11-08,4.06217
2022-11-09,10.20677
2022-11-10,7.84572
2022-11-11,7.09781
2022-11-12,1.43716
2022-11-13,1.26118
2022-11-14,13.52104
2022-11-15,8.12435
2022-11-16,7.1418
2022-11-17,5.35269
2022-11-18,12.17187
2022-11-19,3.57823
2022-11-20,3.65156
2022-11-21,10.10412
2022-11-22,7.39111
2022-11-23,6.61387
2022-11-24,6.55521
2022-11-25,4.53145
2022-11-26,0.86522
2022-11-27,0.77724
2022-11-28,5.42601
2022-11-29,4.63411
2022-11-30,4.83941
2022-12-01,4.47279
2022-12-02,4.3848
2022-12-03,0.71858
2022-12-04,0.63059
2022-12-05,3.56357
2022-12-06,3.73955
2022-12-07,3.44625
2022-12-08,3.69555
2022-12-09,3.40225
2022-12-10,0.55726
2022-12-11,0.55726
2022-12-12,4.61944
2022-12-13,4.69277
2022-12-14,5.42601
2022-12-15,7.68441
2022-12-16,5.88062
2022-12-17,0.98254
2022-12-18,0.73324
2022-12-19,4.73676
2022-12-20,6.86317
2022-12-21,7.36178
2022-12-22,5.44068
2022-12-23,4.3848
2022-12-24,0.83589
2022-12-25,0.4986
2022-12-26,3.71022
2022-12-27,2.90365
2022-12-28,5.63132
2022-12-29,4.41413
2022-12-30,1.05587
2022-12-31,0.45461
2023-01-01,0.58659
2023-01-02,3.87153
2023-01-03,4.44346
2023-01-04,4.26748
2023-01-05,3.8422
2023-01-06,3.71022
2023-01-07,0.77724
2023-01-08,0.67458
2023-01-09,5.29403
2023-01-10,4.35547
2023-01-11,6.9365
2023-01-12,6.99516
2023-01-13,6.08593
2023-01-14,0.98254
2023-01-15,0.82123
2023-01-16,4.64877
2023-01-17,4.75142
2023-01-18,8.43232
2023-01-19,7.21513
2023-01-20,5.7633
2023-01-21,0.65992
2023-01-22,0.63059
2023-01-23,0.64525
2023-01-24,0.92388
2023-01-25,7.09781
2023-01-26,7.20046
2023-01-27,6.12993
2023-01-28,1.01187
2023-01-29,0.55726
2023-01-30,4.29681
2023-01-31,5.30869
2023-02-01,5.32336
2023-02-02,5.11805
2023-02-03,3.72488
2023-02-04,1.01187
2023-02-05,0.74791
2023-02-06,3.81287
2023-02-07,4.75142
2023-02-08,4.47279
2023-02-09,3.32893
2023-02-10,4.19416
2023-02-11,0.80656
2023-02-12,0.63059
2023-02-13,4.66344
2023-02-14,5.70464
2023-02-15,3.85687
2023-02-16,4.94207
2023-02-17,5.60199
2023-02-18,1.12919
2023-02-19,1.23185
2023-02-20,4.3848
2023-02-21,6.6432
2023-02-22,7.7724
2023-02-23,5.07405
2023-02-24,6.1006
2023-02-25,0.76257
2023-02-26,0.87989
2023-02-27,4.03284
2023-02-28,4.47279
2023-03-01,0.96788
2023-03-02,7.1418
2023-03-03,4.70743
2023-03-04,1.18785
2023-03-05,0.73324
2023-03-06,4.91274
2023-03-07,4.83941
2023-03-08,3.75421
2023-03-09,5.13271
2023-03-10,10.66138
2023-03-11,2.00909
2023-03-12,1.86244
2023-03-13,7.1418
2023-03-14,6.04194
2023-03-15,6.49655
2023-03-16,6.21792
2023-03-17,5.55799
2023-03-18,0.7919
2023-03-19,0.5426
2023-03-20,4.7221
2023-03-21,4.54612
2023-03-22,5.16204
2023-03-23,5.93928
2023-03-24,4.64877
2023-03-25,0.93855
2023-03-26,0.71858
2023-03-27,7.33245
2023-03-28,7.00982
2023-03-29,6.51121
2023-03-30,6.1006
2023-03-31,4.53145
2023-04-01,4.1355
2023-04-02,1.89177
2023-04-03,45.59319
2023-04-04,61.29931
2023-04-05,35.2251
2023-04-06,20.01759
2023-04-07,18.62443
2023-04-08,5.13271
2023-04-09,6.07127
2023-04-10,29.38847
2023-04-11,21.58674
2023-04-12,25.2383
2023-04-13,18.3018
2023-04-14,33.47998
2023-04-15,7.78706
2023-04-16,6.96583
2023-04-17,41.663
2023-04-18,43.56943
2023-04-19,100.0
2023-04-20,71.75538
2023-04-21,57.25179
2023-04-22,8.19768
2023-04-23,7.30312
2023-04-24,38.52471
2023-04-25,37.67414
2023-04-26,32.27746
2023-04-27,28.55257
2023-04-28,26.77811
2023-04-29,3.2996
2023-04-30,2.61035
2023-05-01,4.0915
2023-05-02,39.56591
2023-05-03,32.43877
2023-05-04,30.12171
2023-05-05,4.16483
2023-05-06,2.69834
2023-05-07,2.34638
2023-05-08,25.45827
2023-05-09,22.29065
2023-05-10,19.18169
2023-05-11,19.88561
2023-05-12,17.50989
2023-05-13,2.27306
2023-05-14,1.84777
2023-05-15,15.51547
2023-05-16,13.75568
2023-05-17,16.07273
2023-05-18,17.97917
2023-05-19,16.05807
2023-05-20,1.80378
2023-05-21,1.52515
2023-05-22,14.28361
2023-05-23,16.13139
2023-05-24,14.94354
2023-05-25,11.87857
2023-05-26,9.04824
2023-05-27,1.6278
2023-05-28,1.15852
2023-05-29,2.00909
2023-05-30,10.2361
2023-05-31,9.62017
2023-06-01,8.98958
2023-06-02,10.03079
2023-06-03,1.5838
2023-06-04,1.20252
2023-06-05,11.57061
2023-06-06,2.06775
2023-06-07,11.01334
2023-06-08,10.57339
2023-06-09,9.4442
2023-06-10,1.0412
2023-06-11,1.02654
2023-06-12,12.4945
2023-06-13,13.05176
2023-06-14,19.12303
2023-06-15,14.48892
2023-06-16,12.36251
2023-06-17,1.18785
2023-06-18,1.18785
2023-06-19,11.10133
2023-06-20,9.4002
2023-06-21,11.79058
2023-06-22,11.79058
2023-06-23,23.36119
2023-06-24,4.34081
2023-06-25,3.47558
2023-06-26,24.07977
2023-06-27,18.02317
2023-06-28,18.8884
2023-06-29,17.61255
2023-06-30,15.86742
2023-07-01,1.80378
2023-07-02,1.23185
2023-07-03,11.93723
2023-07-04,11.29197
2023-07-05,14.29828
2023-07-06,12.77313
2023-07-07,10.7787
2023-07-08,1.59847
2023-07-09,1.07053
2023-07-10,11.70259
2023-07-11,11.08666
2023-07-12,12.21586
2023-07-13,13.16908
2023-07-14,12.34785
2023-07-15,1.20252
2023-07-16,1.07053
2023-07-17,34.25722
2023-07-18,32.29212
2023-07-19,20.2229
2023-07-20,17.84719
