date,보험설계
2020-08-22,35.16483
2020-08-23,29.12087
2020-08-24,80.76923
2020-08-25,92.30769
2020-08-26,85.71428
2020-08-27,80.21978
2020-08-28,66.48351
2020-08-29,53.2967
2020-08-30,48.35164
2020-08-31,75.82417
2020-09-01,75.27472
2020-09-02,74.72527
2020-09-03,60.98901
2020-09-04,65.93406
2020-09-05,32.96703
2020-09-06,35.71428
2020-09-07,67.58241
2020-09-08,79.12087
2020-09-09,65.38461
2020-09-10,63.73626
2020-09-11,66.48351
2020-09-12,45.05494
2020-09-13,37.91208
2020-09-14,90.10989
2020-09-15,76.37362
2020-09-16,70.32967
2020-09-17,60.43956
2020-09-18,57.14285
2020-09-19,33.51648
2020-09-20,29.67032
2020-09-21,67.58241
2020-09-22,71.42857
2020-09-23,64.83516
2020-09-24,63.18681
2020-09-25,51.64835
2020-09-26,28.02197
2020-09-27,30.76923
2020-09-28,54.94505
2020-09-29,41.75824
2020-09-30,23.07692
2020-10-01,18.68131
2020-10-02,39.01098
2020-10-03,25.82417
2020-10-04,34.61538
2020-10-05,58.7912
2020-10-06,54.94505
2020-10-07,69.78021
2020-10-08,70.87912
2020-10-09,28.02197
2020-10-10,35.16483
2020-10-11,30.76923
2020-10-12,74.17582
2020-10-13,62.08791
2020-10-14,60.98901
2020-10-15,63.73626
2020-10-16,58.7912
2020-10-17,32.41758
2020-10-18,27.47252
2020-10-19,70.32967
2020-10-20,69.23076
2020-10-21,62.08791
2020-10-22,51.64835
2020-10-23,51.0989
2020-10-24,23.62637
2020-10-25,29.12087
2020-10-26,60.98901
2020-10-27,70.87912
2020-10-28,57.14285
2020-10-29,67.03296
2020-10-30,46.70329
2020-10-31,29.12087
2020-11-01,37.91208
2020-11-02,54.94505
2020-11-03,52.1978
2020-11-04,54.3956
2020-11-05,48.35164
2020-11-06,50.0
2020-11-07,26.92307
2020-11-08,27.47252
2020-11-09,68.13186
2020-11-10,53.2967
2020-11-11,62.08791
2020-11-12,57.6923
2020-11-13,42.85714
2020-11-14,25.82417
2020-11-15,33.51648
2020-11-16,57.6923
2020-11-17,60.98901
2020-11-18,69.78021
2020-11-19,67.58241
2020-11-20,58.24175
2020-11-21,34.61538
2020-11-22,37.36263
2020-11-23,54.94505
2020-11-24,68.68131
2020-11-25,65.38461
2020-11-26,58.24175
2020-11-27,57.6923
2020-11-28,28.02197
2020-11-29,41.75824
2020-11-30,65.93406
2020-12-01,64.28571
2020-12-02,67.58241
2020-12-03,71.97802
2020-12-04,57.14285
2020-12-05,28.57142
2020-12-06,36.81318
2020-12-07,65.38461
2020-12-08,87.91208
2020-12-09,59.8901
2020-12-10,66.48351
2020-12-11,62.63736
2020-12-12,35.71428
2020-12-13,35.71428
2020-12-14,65.93406
2020-12-15,68.13186
2020-12-16,75.82417
2020-12-17,58.24175
2020-12-18,53.2967
2020-12-19,32.96703
2020-12-20,25.27472
2020-12-21,56.04395
2020-12-22,67.58241
2020-12-23,69.23076
2020-12-24,54.94505
2020-12-25,35.16483
2020-12-26,34.61538
2020-12-27,53.84615
2020-12-28,100.0
2020-12-29,81.31868
2020-12-30,70.32967
2020-12-31,50.54945
2021-01-01,25.82417
2021-01-02,35.16483
2021-01-03,35.71428
2021-01-04,62.08791
2021-01-05,67.58241
2021-01-06,70.32967
2021-01-07,61.53846
2021-01-08,48.90109
2021-01-09,39.56043
2021-01-10,42.85714
2021-01-11,60.43956
2021-01-12,64.83516
2021-01-13,70.32967
2021-01-14,65.38461
2021-01-15,59.8901
2021-01-16,44.50549
2021-01-17,30.21978
2021-01-18,67.58241
2021-01-19,97.25274
2021-01-20,92.30769
2021-01-21,90.65934
2021-01-22,71.97802
2021-01-23,49.45054
2021-01-24,36.81318
2021-01-25,70.32967
2021-01-26,81.31868
2021-01-27,87.91208
2021-01-28,86.26373
2021-01-29,56.5934
2021-01-30,35.71428
2021-01-31,42.85714
2021-02-01,79.67032
2021-02-02,74.72527
2021-02-03,75.82417
2021-02-04,77.47252
2021-02-05,57.14285
2021-02-06,33.51648
2021-02-07,41.75824
2021-02-08,77.47252
2021-02-09,62.08791
2021-02-10,45.05494
2021-02-11,34.06593
2021-02-12,25.82417
2021-02-13,28.02197
2021-02-14,31.31868
2021-02-15,66.48351
2021-02-16,68.68131
2021-02-17,95.05494
2021-02-18,68.13186
2021-02-19,63.18681
2021-02-20,30.21978
2021-02-21,37.36263
2021-02-22,76.37362
2021-02-23,59.8901
2021-02-24,71.42857
2021-02-25,67.58241
2021-02-26,45.60439
2021-02-27,34.06593
2021-02-28,34.61538
2021-03-01,41.20879
2021-03-02,56.04395
2021-03-03,54.94505
2021-03-04,63.73626
2021-03-05,43.95604
2021-03-06,21.42857
2021-03-07,32.96703
2021-03-08,68.13186
2021-03-09,74.17582
2021-03-10,68.68131
2021-03-11,68.68131
2021-03-12,67.03296
2021-03-13,35.71428
2021-03-14,39.01098
2021-03-15,62.08791
2021-03-16,74.17582
2021-03-17,80.21978
2021-03-18,66.48351
2021-03-19,49.45054
2021-03-20,45.60439
2021-03-21,35.71428
2021-03-22,63.73626
2021-03-23,87.91208
2021-03-24,78.02197
2021-03-25,79.67032
2021-03-26,50.0
2021-03-27,31.86813
2021-03-28,41.20879
2021-03-29,68.68131
2021-03-30,65.93406
2021-03-31,68.68131
2021-04-01,45.05494
2021-04-02,47.80219
2021-04-03,32.96703
2021-04-04,23.07692
2021-04-05,54.3956
2021-04-06,51.64835
2021-04-07,49.45054
2021-04-08,56.04395
2021-04-09,46.15384
2021-04-10,21.97802
2021-04-11,25.82417
2021-04-12,40.10989
2021-04-13,62.08791
2021-04-14,56.04395
2021-04-15,51.64835
2021-04-16,40.10989
2021-04-17,27.47252
2021-04-18,28.02197
2021-04-19,58.24175
2021-04-20,64.28571
2021-04-21,52.1978
2021-04-22,49.45054
2021-04-23,46.70329
2021-04-24,26.92307
2021-04-25,28.02197
2021-04-26,58.24175
2021-04-27,56.04395
2021-04-28,56.5934
2021-04-29,58.7912
2021-04-30,35.71428
2021-05-01,20.87912
2021-05-02,19.78021
2021-05-03,46.70329
2021-05-04,40.65934
2021-05-05,24.72527
2021-05-06,53.2967
2021-05-07,45.60439
2021-05-08,27.47252
2021-05-09,26.37362
2021-05-10,45.60439
2021-05-11,59.34065
2021-05-12,43.95604
2021-05-13,48.90109
2021-05-14,38.46153
2021-05-15,27.47252
2021-05-16,21.97802
2021-05-17,51.0989
2021-05-18,53.2967
2021-05-19,28.57142
2021-05-20,50.0
2021-05-21,43.40659
2021-05-22,27.47252
2021-05-23,20.32967
2021-05-24,56.5934
2021-05-25,52.74725
2021-05-26,60.98901
2021-05-27,58.7912
2021-05-28,44.50549
2021-05-29,26.92307
2021-05-30,24.72527
2021-05-31,56.5934
2021-06-01,52.74725
2021-06-02,52.74725
2021-06-03,65.38461
2021-06-04,45.60439
2021-06-05,30.21978
2021-06-06,24.17582
2021-06-07,62.63736
2021-06-08,69.78021
2021-06-09,67.58241
2021-06-10,53.2967
2021-06-11,49.45054
2021-06-12,21.42857
2021-06-13,27.47252
2021-06-14,53.2967
2021-06-15,86.26373
2021-06-16,77.47252
2021-06-17,67.03296
2021-06-18,59.34065
2021-06-19,34.06593
2021-06-20,34.06593
2021-06-21,60.98901
2021-06-22,76.37362
2021-06-23,66.48351
2021-06-24,72.52747
2021-06-25,68.68131
2021-06-26,41.20879
2021-06-27,30.76923
2021-06-28,76.37362
2021-06-29,73.07692
2021-06-30,77.47252
2021-07-01,58.7912
2021-07-02,39.56043
2021-07-03,19.78021
2021-07-04,19.23076
2021-07-05,54.3956
2021-07-06,41.20879
2021-07-07,41.20879
2021-07-08,45.05494
2021-07-09,32.96703
2021-07-10,24.17582
2021-07-11,16.48351
2021-07-12,46.70329
2021-07-13,39.01098
2021-07-14,47.25274
2021-07-15,40.65934
2021-07-16,52.1978
2021-07-17,21.97802
2021-07-18,15.38461
2021-07-19,46.15384
2021-07-20,47.25274
2021-07-21,54.3956
2021-07-22,40.10989
2021-07-23,38.46153
2021-07-24,25.27472
2021-07-25,15.93406
2021-07-26,43.95604
2021-07-27,42.30769
2021-07-28,45.05494
2021-07-29,46.15384
2021-07-30,37.36263
2021-07-31,24.17582
2021-08-01,21.42857
2021-08-02,32.96703
2021-08-03,47.80219
2021-08-04,43.95604
2021-08-05,50.54945
2021-08-06,45.05494
2021-08-07,23.07692
2021-08-08,25.27472
2021-08-09,49.45054
2021-08-10,61.53846
2021-08-11,41.75824
2021-08-12,52.1978
2021-08-13,42.30769
2021-08-14,23.62637
2021-08-15,26.37362
2021-08-16,32.41758
2021-08-17,52.1978
2021-08-18,64.28571
2021-08-19,42.85714
2021-08-20,48.35164
2021-08-21,28.57142
2021-08-22,34.06593
2021-08-23,46.70329
2021-08-24,50.54945
2021-08-25,60.43956
2021-08-26,51.64835
2021-08-27,40.65934
2021-08-28,19.23076
2021-08-29,28.57142
2021-08-30,54.94505
2021-08-31,48.90109
2021-09-01,51.64835
2021-09-02,48.35164
2021-09-03,31.31868
2021-09-04,23.62637
2021-09-05,25.27472
2021-09-06,51.0989
2021-09-07,58.7912
2021-09-08,53.2967
2021-09-09,46.15384
2021-09-10,41.75824
2021-09-11,26.37362
2021-09-12,28.57142
2021-09-13,44.50549
2021-09-14,54.3956
2021-09-15,42.85714
2021-09-16,45.05494
2021-09-17,30.21978
2021-09-18,14.28571
2021-09-19,14.28571
2021-09-20,19.23076
2021-09-21,27.47252
2021-09-22,27.47252
2021-09-23,40.65934
2021-09-24,43.95604
2021-09-25,26.92307
2021-09-26,23.07692
2021-09-27,51.0989
2021-09-28,63.73626
2021-09-29,50.0
2021-09-30,51.0989
2021-10-01,39.56043
2021-10-02,25.27472
2021-10-03,17.58241
2021-10-04,33.51648
2021-10-05,48.35164
2021-10-06,50.0
2021-10-07,54.94505
2021-10-08,41.20879
2021-10-09,26.92307
2021-10-10,22.52747
2021-10-11,34.61538
2021-10-12,60.43956
2021-10-13,40.65934
2021-10-14,51.0989
2021-10-15,46.15384
2021-10-16,25.27472
2021-10-17,22.52747
2021-10-18,36.81318
2021-10-19,41.75824
2021-10-20,46.15384
2021-10-21,42.85714
2021-10-22,42.85714
2021-10-23,21.97802
2021-10-24,18.13186
2021-10-25,54.3956
2021-10-26,46.15384
2021-10-27,51.0989
2021-10-28,42.85714
2021-10-29,37.36263
2021-10-30,17.58241
2021-10-31,19.78021
2021-11-01,37.91208
2021-11-02,46.15384
2021-11-03,43.95604
2021-11-04,36.26373
2021-11-05,48.90109
2021-11-06,18.13186
2021-11-07,19.78021
2021-11-08,51.0989
2021-11-09,42.30769
2021-11-10,47.80219
2021-11-11,39.56043
2021-11-12,36.81318
2021-11-13,12.63736
2021-11-14,28.02197
2021-11-15,35.16483
2021-11-16,35.16483
2021-11-17,43.95604
2021-11-18,53.84615
2021-11-19,40.10989
2021-11-20,9.34065
2021-11-21,18.13186
2021-11-22,41.75824
2021-11-23,39.56043
2021-11-24,35.71428
2021-11-25,45.05494
2021-11-26,31.86813
2021-11-27,13.73626
2021-11-28,22.52747
2021-11-29,46.70329
2021-11-30,40.65934
2021-12-01,41.20879
2021-12-02,49.45054
2021-12-03,32.41758
2021-12-04,18.68131
2021-12-05,22.52747
2021-12-06,36.81318
2021-12-07,42.30769
2021-12-08,51.0989
2021-12-09,37.91208
2021-12-10,43.40659
2021-12-11,24.17582
2021-12-12,20.32967
2021-12-13,49.45054
2021-12-14,53.84615
2021-12-15,35.71428
2021-12-16,46.70329
2021-12-17,36.26373
2021-12-18,21.42857
2021-12-19,15.38461
2021-12-20,51.0989
2021-12-21,59.34065
2021-12-22,57.14285
2021-12-23,33.51648
2021-12-24,34.61538
2021-12-25,19.78021
2021-12-26,25.27472
2021-12-27,72.52747
2021-12-28,58.24175
2021-12-29,62.08791
2021-12-30,54.94505
2021-12-31,34.61538
2022-01-01,25.27472
2022-01-02,26.37362
2022-01-03,40.10989
2022-01-04,32.96703
2022-01-05,45.60439
2022-01-06,41.75824
2022-01-07,38.46153
2022-01-08,27.47252
2022-01-09,20.87912
2022-01-10,46.15384
2022-01-11,43.95604
2022-01-12,59.8901
2022-01-13,47.25274
2022-01-14,47.25274
2022-01-15,19.78021
2022-01-16,19.78021
2022-01-17,58.24175
2022-01-18,59.34065
2022-01-19,50.0
2022-01-20,56.5934
2022-01-21,50.54945
2022-01-22,23.62637
2022-01-23,21.42857
2022-01-24,46.15384
2022-01-25,52.74725
2022-01-26,60.43956
2022-01-27,51.0989
2022-01-28,36.81318
2022-01-29,13.73626
2022-01-30,13.73626
2022-01-31,15.38461
2022-02-01,15.93406
2022-02-02,18.13186
2022-02-03,52.1978
2022-02-04,41.75824
2022-02-05,26.92307
2022-02-06,26.92307
2022-02-07,50.0
2022-02-08,57.14285
2022-02-09,43.40659
2022-02-10,47.25274
2022-02-11,44.50549
2022-02-12,28.02197
2022-02-13,22.52747
2022-02-14,46.70329
2022-02-15,50.0
2022-02-16,51.0989
2022-02-17,42.30769
2022-02-18,43.95604
2022-02-19,23.07692
2022-02-20,15.93406
2022-02-21,55.4945
2022-02-22,50.0
2022-02-23,58.7912
2022-02-24,53.2967
2022-02-25,58.24175
2022-02-26,41.20879
2022-02-27,23.62637
2022-02-28,51.64835
2022-03-01,27.47252
2022-03-02,40.65934
2022-03-03,52.1978
2022-03-04,43.95604
2022-03-05,24.17582
2022-03-06,28.57142
2022-03-07,38.46153
2022-03-08,49.45054
2022-03-09,24.72527
2022-03-10,48.90109
2022-03-11,48.90109
2022-03-12,24.72527
2022-03-13,18.68131
2022-03-14,57.6923
2022-03-15,46.15384
2022-03-16,51.0989
2022-03-17,54.3956
2022-03-18,53.84615
2022-03-19,25.82417
2022-03-20,23.62637
2022-03-21,44.50549
2022-03-22,36.81318
2022-03-23,52.1978
2022-03-24,50.0
2022-03-25,39.01098
2022-03-26,23.07692
2022-03-27,21.97802
2022-03-28,48.35164
2022-03-29,69.23076
2022-03-30,46.70329
2022-03-31,52.1978
2022-04-01,24.17582
2022-04-02,14.28571
2022-04-03,15.38461
2022-04-04,37.36263
2022-04-05,50.0
2022-04-06,46.15384
2022-04-07,39.01098
2022-04-08,38.46153
2022-04-09,21.97802
2022-04-10,20.87912
2022-04-11,25.27472
2022-04-12,35.71428
2022-04-13,48.90109
2022-04-14,46.70329
2022-04-15,31.31868
2022-04-16,15.93406
2022-04-17,19.23076
2022-04-18,43.95604
2022-04-19,36.26373
2022-04-20,31.86813
2022-04-21,39.56043
2022-04-22,36.81318
2022-04-23,15.93406
2022-04-24,22.52747
2022-04-25,39.56043
2022-04-26,53.84615
2022-04-27,32.96703
2022-04-28,40.10989
2022-04-29,26.37362
2022-04-30,22.52747
2022-05-01,10.98901
2022-05-02,41.20879
2022-05-03,40.65934
2022-05-04,29.67032
2022-05-05,14.28571
2022-05-06,24.72527
2022-05-07,14.28571
2022-05-08,19.23076
2022-05-09,36.81318
2022-05-10,43.40659
2022-05-11,48.90109
2022-05-12,42.30769
2022-05-13,43.40659
2022-05-14,23.62637
2022-05-15,9.8901
2022-05-16,35.71428
2022-05-17,37.91208
2022-05-18,43.40659
2022-05-19,41.20879
2022-05-20,29.67032
2022-05-21,24.72527
2022-05-22,14.28571
2022-05-23,46.70329
2022-05-24,40.10989
2022-05-25,37.91208
2022-05-26,43.95604
2022-05-27,32.41758
2022-05-28,18.68131
2022-05-29,27.47252
2022-05-30,54.94505
2022-05-31,28.02197
2022-06-01,14.83516
2022-06-02,30.21978
2022-06-03,30.21978
2022-06-04,11.53846
2022-06-05,16.48351
2022-06-06,12.63736
2022-06-07,40.10989
2022-06-08,37.36263
2022-06-09,38.46153
2022-06-10,26.92307
2022-06-11,23.62637
2022-06-12,26.37362
2022-06-13,39.01098
2022-06-14,37.36263
2022-06-15,41.75824
2022-06-16,33.51648
2022-06-17,34.06593
2022-06-18,13.18681
2022-06-19,14.83516
2022-06-20,30.21978
2022-06-21,47.25274
2022-06-22,37.36263
2022-06-23,36.26373
2022-06-24,28.02197
2022-06-25,15.93406
2022-06-26,18.68131
2022-06-27,37.91208
2022-06-28,32.96703
2022-06-29,50.54945
2022-06-30,32.96703
2022-07-01,31.86813
2022-07-02,13.73626
2022-07-03,15.93406
2022-07-04,39.01098
2022-07-05,31.31868
2022-07-06,36.26373
2022-07-07,50.54945
2022-07-08,31.86813
2022-07-09,17.03296
2022-07-10,17.58241
2022-07-11,27.47252
2022-07-12,43.40659
2022-07-13,36.81318
2022-07-14,43.40659
2022-07-15,32.96703
2022-07-16,21.97802
2022-07-17,20.87912
2022-07-18,31.31868
2022-07-19,42.85714
2022-07-20,41.20879
2022-07-21,37.91208
2022-07-22,41.20879
2022-07-23,23.62637
2022-07-24,14.83516
2022-07-25,37.36263
2022-07-26,41.75824
2022-07-27,48.35164
2022-07-28,53.84615
2022-07-29,49.45054
2022-07-30,22.52747
2022-07-31,23.62637
2022-08-01,31.86813
2022-08-02,42.30769
2022-08-03,30.76923
2022-08-04,35.71428
2022-08-05,47.25274
2022-08-06,23.07692
2022-08-07,13.18681
2022-08-08,33.51648
2022-08-09,41.75824
2022-08-10,43.40659
2022-08-11,34.06593
2022-08-12,35.71428
2022-08-13,19.23076
2022-08-14,20.32967
2022-08-15,22.52747
2022-08-16,37.91208
2022-08-17,36.26373
2022-08-18,46.15384
2022-08-19,30.76923
2022-08-20,11.53846
2022-08-21,26.92307
2022-08-22,48.35164
2022-08-23,51.0989
2022-08-24,36.26373
2022-08-25,46.70329
2022-08-26,43.95604
2022-08-27,20.87912
2022-08-28,24.72527
2022-08-29,52.74725
2022-08-30,41.75824
2022-08-31,33.51648
2022-09-01,40.10989
2022-09-02,36.81318
2022-09-03,17.58241
2022-09-04,16.48351
2022-09-05,43.40659
2022-09-06,34.61538
2022-09-07,37.36263
2022-09-08,25.27472
2022-09-09,4.94505
2022-09-10,6.04395
2022-09-11,15.38461
2022-09-12,15.38461
2022-09-13,41.20879
2022-09-14,45.05494
2022-09-15,36.81318
2022-09-16,40.10989
2022-09-17,23.07692
2022-09-18,16.48351
2022-09-19,44.50549
2022-09-20,47.80219
2022-09-21,55.4945
2022-09-22,50.54945
2022-09-23,32.41758
2022-09-24,25.27472
2022-09-25,17.58241
2022-09-26,34.61538
2022-09-27,50.0
2022-09-28,38.46153
2022-09-29,44.50549
2022-09-30,31.31868
2022-10-01,12.08791
2022-10-02,20.87912
2022-10-03,20.87912
2022-10-04,30.76923
2022-10-05,50.54945
2022-10-06,42.85714
2022-10-07,26.92307
2022-10-08,12.63736
2022-10-09,13.18681
2022-10-10,18.13186
2022-10-11,35.71428
2022-10-12,36.26373
2022-10-13,41.20879
2022-10-14,29.12087
2022-10-15,21.42857
2022-10-16,12.63736
2022-10-17,26.92307
2022-10-18,31.86813
2022-10-19,43.95604
2022-10-20,39.01098
2022-10-21,42.85714
2022-10-22,19.23076
2022-10-23,20.32967
2022-10-24,43.40659
2022-10-25,46.15384
2022-10-26,37.36263
2022-10-27,35.71428
2022-10-28,39.01098
2022-10-29,17.58241
2022-10-30,15.38461
2022-10-31,45.05494
2022-11-01,31.31868
2022-11-02,38.46153
2022-11-03,35.71428
2022-11-04,36.81318
2022-11-05,16.48351
2022-11-06,20.32967
2022-11-07,42.30769
2022-11-08,48.35164
2022-11-09,42.30769
2022-11-10,36.26373
2022-11-11,34.61538
2022-11-12,19.78021
2022-11-13,24.72527
2022-11-14,34.06593
2022-11-15,44.50549
2022-11-16,43.40659
2022-11-17,43.95604
2022-11-18,43.95604
2022-11-19,23.07692
2022-11-20,17.58241
2022-11-21,43.95604
2022-11-22,50.54945
2022-11-23,50.54945
2022-11-24,30.21978
2022-11-25,32.96703
2022-11-26,22.52747
2022-11-27,21.97802
2022-11-28,41.20879
2022-11-29,41.20879
2022-11-30,32.96703
2022-12-01,35.71428
2022-12-02,35.71428
2022-12-03,18.68131
2022-12-04,17.03296
2022-12-05,41.20879
2022-12-06,45.05494
2022-12-07,39.01098
2022-12-08,38.46153
2022-12-09,34.61538
2022-12-10,18.13186
2022-12-11,20.32967
2022-12-12,39.56043
2022-12-13,43.95604
2022-12-14,41.20879
2022-12-15,48.90109
2022-12-16,42.30769
2022-12-17,19.23076
2022-12-18,20.87912
2022-12-19,47.25274
2022-12-20,42.85714
2022-12-21,41.75824
2022-12-22,48.35164
2022-12-23,39.01098
2022-12-24,12.08791
2022-12-25,17.03296
2022-12-26,50.54945
2022-12-27,49.45054
2022-12-28,52.1978
2022-12-29,48.90109
2022-12-30,47.25274
2022-12-31,24.17582
2023-01-01,10.98901
2023-01-02,36.81318
2023-01-03,43.95604
2023-01-04,42.30769
2023-01-05,69.78021
2023-01-06,41.75824
2023-01-07,19.23076
2023-01-08,27.47252
2023-01-09,43.40659
2023-01-10,51.0989
2023-01-11,46.70329
2023-01-12,45.05494
2023-01-13,36.26373
2023-01-14,24.17582
2023-01-15,18.13186
2023-01-16,45.60439
2023-01-17,47.25274
2023-01-18,49.45054
2023-01-19,41.20879
2023-01-20,32.96703
2023-01-21,26.37362
2023-01-22,21.97802
2023-01-23,17.58241
2023-01-24,23.62637
2023-01-25,50.54945
2023-01-26,60.43956
2023-01-27,43.95604
2023-01-28,29.12087
2023-01-29,30.21978
2023-01-30,65.38461
2023-01-31,50.0
2023-02-01,52.1978
2023-02-02,56.04395
2023-02-03,43.40659
2023-02-04,31.31868
2023-02-05,28.57142
2023-02-06,52.74725
2023-02-07,45.60439
2023-02-08,50.0
2023-02-09,39.56043
2023-02-10,37.91208
2023-02-11,25.27472
2023-02-12,36.81318
2023-02-13,47.25274
2023-02-14,54.3956
2023-02-15,56.5934
2023-02-16,47.25274
2023-02-17,53.84615
2023-02-18,23.07692
2023-02-19,27.47252
2023-02-20,56.5934
2023-02-21,52.74725
2023-02-22,46.70329
2023-02-23,43.95604
2023-02-24,41.75824
2023-02-25,20.87912
2023-02-26,28.57142
2023-02-27,42.85714
2023-02-28,35.16483
2023-03-01,30.21978
2023-03-02,35.16483
2023-03-03,31.31868
2023-03-04,10.98901
2023-03-05,20.87912
2023-03-06,52.74725
2023-03-07,52.74725
2023-03-08,42.85714
2023-03-09,40.10989
2023-03-10,29.12087
2023-03-11,18.13186
2023-03-12,21.42857
2023-03-13,42.30769
2023-03-14,39.01098
2023-03-15,64.83516
2023-03-16,49.45054
2023-03-17,33.51648
2023-03-18,23.62637
2023-03-19,19.78021
2023-03-20,52.1978
2023-03-21,49.45054
2023-03-22,41.75824
2023-03-23,42.30769
2023-03-24,42.30769
2023-03-25,26.37362
2023-03-26,18.68131
2023-03-27,39.01098
2023-03-28,50.0
2023-03-29,54.3956
2023-03-30,51.0989
2023-03-31,38.46153
2023-04-01,10.43956
2023-04-02,13.73626
2023-04-03,26.37362
2023-04-04,39.56043
2023-04-05,40.65934
2023-04-06,33.51648
2023-04-07,37.91208
2023-04-08,15.93406
2023-04-09,13.73626
2023-04-10,45.05494
2023-04-11,44.50549
2023-04-12,48.90109
2023-04-13,37.36263
2023-04-14,41.75824
2023-04-15,20.87912
2023-04-16,17.03296
2023-04-17,41.20879
2023-04-18,30.21978
2023-04-19,41.20879
2023-04-20,48.35164
2023-04-21,41.75824
2023-04-22,12.08791
2023-04-23,16.48351
2023-04-24,41.20879
2023-04-25,53.2967
2023-04-26,36.26373
2023-04-27,44.50549
2023-04-28,41.75824
2023-04-29,21.97802
2023-04-30,17.58241
2023-05-01,23.07692
2023-05-02,41.20879
2023-05-03,44.50549
2023-05-04,30.21978
2023-05-05,14.83516
2023-05-06,16.48351
2023-05-07,9.8901
2023-05-08,45.05494
2023-05-09,37.91208
2023-05-10,45.60439
2023-05-11,48.35164
2023-05-12,40.65934
2023-05-13,18.13186
2023-05-14,18.68131
2023-05-15,37.36263
2023-05-16,49.45054
2023-05-17,51.0989
2023-05-18,57.6923
2023-05-19,35.16483
2023-05-20,13.73626
2023-05-21,12.08791
2023-05-22,41.20879
2023-05-23,54.94505
2023-05-24,55.4945
2023-05-25,36.26373
2023-05-26,35.16483
2023-05-27,19.78021
2023-05-28,17.03296
2023-05-29,20.32967
