date,달러환율전망
2021-01-18,24.99173
2021-01-19,22.41846
2021-01-20,19.59383
2021-01-21,20.31487
2021-01-22,18.40312
2021-01-23,9.88291
2021-01-24,8.39452
2021-01-25,18.29066
2021-01-26,17.95991
2021-01-27,14.60607
2021-01-28,34.96725
2021-01-29,26.0766
2021-01-30,11.99312
2021-01-31,9.12218
2021-02-01,20.56624
2021-02-02,17.37778
2021-02-03,15.31388
2021-02-04,14.73175
2021-02-05,24.31699
2021-02-06,10.08136
2021-02-07,7.89839
2021-02-08,16.5509
2021-02-09,16.43183
2021-02-10,18.79341
2021-02-11,7.81239
2021-02-12,6.15862
2021-02-13,6.50922
2021-02-14,6.41661
2021-02-15,21.26744
2021-02-16,23.40411
2021-02-17,16.63689
2021-02-18,14.67883
2021-02-19,12.39002
2021-02-20,5.86095
2021-02-21,5.46404
2021-02-22,14.87729
2021-02-23,14.57961
2021-02-24,13.33597
2021-02-25,11.55652
2021-02-26,23.04028
2021-02-27,10.57088
2021-02-28,8.6062
2021-03-01,11.78805
2021-03-02,18.71403
2021-03-03,15.15512
2021-03-04,17.46378
2021-03-05,19.81874
2021-03-06,7.59409
2021-03-07,7.36918
2021-03-08,26.22874
2021-03-09,30.91883
2021-03-10,25.87153
2021-03-11,21.62466
2021-03-12,18.23113
2021-03-13,7.01858
2021-03-14,6.53568
2021-03-15,15.04928
2021-03-16,14.93682
2021-03-17,13.46166
2021-03-18,18.37666
2021-03-19,13.71965
2021-03-20,5.76834
2021-03-21,5.18621
2021-03-22,13.26321
2021-03-23,12.13203
2021-03-24,11.51683
2021-03-25,9.91598
2021-03-26,9.77707
2021-03-27,3.77058
2021-03-28,3.11569
2021-03-29,9.26771
2021-03-30,9.59846
2021-03-31,9.49923
2021-04-01,9.77045
2021-04-02,8.62605
2021-04-03,3.62505
2021-04-04,3.00324
2021-04-05,8.63266
2021-04-06,13.81226
2021-04-07,16.25983
2021-04-08,13.07137
2021-04-09,13.24336
2021-04-10,4.71654
2021-04-11,4.33287
2021-04-12,10.47165
2021-04-13,9.30078
2021-04-14,12.97215
2021-04-15,11.62929
2021-04-16,11.13977
2021-04-17,4.59747
2021-04-18,3.71766
2021-04-19,9.53231
2021-04-20,13.35582
2021-04-21,10.8884
2021-04-22,9.31401
2021-04-23,7.96454
2021-04-24,3.65151
2021-04-25,3.06277
2021-04-26,11.26546
2021-04-27,11.69544
2021-04-28,8.48713
2021-04-29,13.85195
2021-04-30,10.86194
2021-05-01,4.37917
2021-05-02,3.41999
2021-05-03,11.39114
2021-05-04,8.85096
2021-05-05,6.85982
2021-05-06,9.90937
2021-05-07,7.8587
2021-05-08,3.71766
2021-05-09,4.00211
2021-05-10,12.62155
2021-05-11,11.19931
2021-05-12,13.04491
2021-05-13,19.38215
2021-05-14,12.76046
2021-05-15,4.53132
2021-05-16,3.7772
2021-05-17,18.31051
2021-05-18,14.0504
2021-05-19,6.70768
2021-05-20,15.27419
2021-05-21,9.81676
2021-05-22,3.74412
2021-05-23,3.34722
2021-05-24,8.56651
2021-05-25,10.65687
2021-05-26,12.81338
2021-05-27,11.00747
2021-05-28,11.89389
2021-05-29,4.53793
2021-05-30,4.05503
2021-05-31,17.04703
2021-06-01,22.16048
2021-06-02,15.21465
2021-06-03,13.66011
2021-06-04,11.31176
2021-06-05,4.77607
2021-06-06,3.94258
2021-06-07,12.12542
2021-06-08,11.70205
2021-06-09,10.76933
2021-06-10,9.18833
2021-06-11,10.94132
2021-06-12,3.94919
2021-06-13,3.17523
2021-06-14,9.47277
2021-06-15,9.59846
2021-06-16,8.44082
2021-06-17,21.57835
2021-06-18,16.19368
2021-06-19,6.44969
2021-06-20,5.11344
2021-06-21,18.01944
2021-06-22,13.02507
2021-06-23,15.24111
2021-06-24,12.98538
2021-06-25,11.239
2021-06-26,4.26671
2021-06-27,3.68459
2021-06-28,10.12767
2021-06-29,9.10233
2021-06-30,9.91598
2021-07-01,8.9568
2021-07-02,9.61831
2021-07-03,3.88966
2021-07-04,3.5126
2021-07-05,10.5378
2021-07-06,8.40775
2021-07-07,11.80128
2021-07-08,21.51881
2021-07-09,17.96652
2021-07-10,7.73301
2021-07-11,6.02632
2021-07-12,14.09671
2021-07-13,13.17721
2021-07-14,18.13851
2021-07-15,15.71078
2021-07-16,12.1188
2021-07-17,5.0076
2021-07-18,4.18733
2021-07-19,13.48151
2021-07-20,16.88165
2021-07-21,16.45167
2021-07-22,13.92472
2021-07-23,12.04604
2021-07-24,4.79592
2021-07-25,3.53244
2021-07-26,12.74723
2021-07-27,11.9005
2021-07-28,13.20367
2021-07-29,13.13091
2021-07-30,9.55215
2021-07-31,4.13441
2021-08-01,3.46629
2021-08-02,8.88403
2021-08-03,8.58635
2021-08-04,10.41211
2021-08-05,10.02182
2021-08-06,8.97664
2021-08-07,4.44532
2021-08-08,5.04068
2021-08-09,10.78256
2021-08-10,11.56975
2021-08-11,16.43183
2021-08-12,19.9775
2021-08-13,23.99285
2021-08-14,8.83111
2021-08-15,6.39015
2021-08-16,10.5378
2021-08-17,31.48111
2021-08-18,22.06787
2021-08-19,21.57174
2021-08-20,23.30488
2021-08-21,10.86194
2021-08-22,8.37467
2021-08-23,18.94555
2021-08-24,17.84084
2021-08-25,14.53992
2021-08-26,13.93795
2021-08-27,12.43632
2021-08-28,6.21154
2021-08-29,4.86869
2021-08-30,13.56089
2021-08-31,15.14189
2021-09-01,13.50135
2021-09-02,12.42971
2021-09-03,11.66898
2021-09-04,5.2259
2021-09-05,4.30641
2021-09-06,10.76933
2021-09-07,11.01409
2021-09-08,11.82774
2021-09-09,12.4694
2021-09-10,11.02732
2021-09-11,4.47178
2021-09-12,4.00211
2021-09-13,14.49361
2021-09-14,10.94132
2021-09-15,9.73738
2021-09-16,9.08248
2021-09-17,11.53668
2021-09-18,4.84223
2021-09-19,3.30091
2021-09-20,8.69881
2021-09-21,9.88291
2021-09-22,9.67123
2021-09-23,19.47476
2021-09-24,13.3029
2021-09-25,5.74849
2021-09-26,5.16636
2021-09-27,13.54104
2021-09-28,16.98088
2021-09-29,17.17271
2021-09-30,14.0504
2021-10-01,14.8376
2021-10-02,5.89402
2021-10-03,4.95468
2021-10-04,7.84547
2021-10-05,15.12204
2021-10-06,21.95541
2021-10-07,17.60269
2021-10-08,17.1661
2021-10-09,6.91936
2021-10-10,5.70218
2021-10-11,9.12218
2021-10-12,24.07885
2021-10-13,16.068
2021-10-14,16.25322
2021-10-15,14.32823
2021-10-16,5.35159
2021-10-17,4.44532
2021-10-18,11.6359
2021-10-19,14.30177
2021-10-20,14.9699
2021-10-21,11.67559
2021-10-22,8.97003
2021-10-23,3.98227
2021-10-24,3.6912
2021-10-25,15.41972
2021-10-26,16.92134
2021-10-27,12.89938
2021-10-28,10.68333
2021-10-29,11.97327
2021-10-30,6.52907
2021-10-31,5.87418
2021-11-01,16.82212
2021-11-02,16.01508
2021-11-03,18.56188
2021-11-04,19.97089
2021-11-05,17.62915
2021-11-06,6.94582
2021-11-07,5.76172
2021-11-08,15.90262
2021-11-09,32.7049
2021-11-10,15.39326
2021-11-11,15.69755
2021-11-12,14.23562
2021-11-13,5.36482
2021-11-14,4.62393
2021-11-15,13.72626
2021-11-16,13.82549
2021-11-17,14.18932
2021-11-18,12.25772
2021-11-19,15.02282
2021-11-20,8.17622
2021-11-21,6.35708
2021-11-22,14.57961
2021-11-23,15.6314
2021-11-24,14.22239
2021-11-25,15.7637
2021-11-26,20.61255
2021-11-27,9.67784
2021-11-28,8.10345
2021-11-29,17.95991
2021-11-30,16.18707
2021-12-01,22.47138
2021-12-02,21.49897
2021-12-03,14.26208
2021-12-04,6.21816
2021-12-05,5.2259
2021-12-06,13.53443
2021-12-07,11.84758
2021-12-08,14.17609
2021-12-09,16.87504
2021-12-10,12.31064
2021-12-11,5.36482
2021-12-12,4.76946
2021-12-13,12.13865
2021-12-14,12.69431
2021-12-15,14.43408
2021-12-16,15.06912
2021-12-17,13.23013
2021-12-18,5.73526
2021-12-19,5.82787
2021-12-20,21.69081
2021-12-21,18.91909
2021-12-22,15.15512
2021-12-23,14.47377
2021-12-24,11.62929
2021-12-25,4.71654
2021-12-26,4.76284
2021-12-27,13.28967
2021-12-28,12.91923
2021-12-29,12.27756
2021-12-30,13.96441
2021-12-31,10.57749
2022-01-01,4.68346
2022-01-02,5.48389
2022-01-03,16.71627
2022-01-04,21.45928
2022-01-05,23.70179
2022-01-06,30.73361
2022-01-07,23.87378
2022-01-08,9.86306
2022-01-09,9.36032
2022-01-10,20.33472
2022-01-11,17.92683
2022-01-12,17.65561
2022-01-13,18.63464
2022-01-14,14.05702
2022-01-15,5.51035
2022-01-16,4.71654
2022-01-17,12.44294
2022-01-18,12.75385
2022-01-19,11.58298
2022-01-20,11.06039
2022-01-21,11.46391
2022-01-22,5.54342
2022-01-23,4.61731
2022-01-24,12.62816
2022-01-25,15.0162
2022-01-26,11.40437
2022-01-27,22.78229
2022-01-28,19.43507
2022-01-29,8.97003
2022-01-30,6.07263
2022-01-31,5.90064
2022-02-01,8.07699
2022-02-02,9.02956
2022-02-03,16.6832
2022-02-04,14.07025
2022-02-05,6.44307
2022-02-06,5.71541
2022-02-07,13.27644
2022-02-08,10.02844
2022-02-09,9.55877
2022-02-10,10.36581
2022-02-11,10.2732
2022-02-12,4.72977
2022-02-13,3.47291
2022-02-14,11.80128
2022-02-15,10.08136
2022-02-16,8.03069
2022-02-17,7.95131
2022-02-18,8.46067
2022-02-19,3.81689
2022-02-20,3.63828
2022-02-21,9.7903
2022-02-22,9.99536
2022-02-23,10.10121
2022-02-24,18.9654
2022-02-25,16.61043
2022-02-26,5.51696
2022-02-27,4.8753
2022-02-28,14.24885
2022-03-01,6.33062
2022-03-02,11.97989
2022-03-03,10.10121
2022-03-04,19.55414
2022-03-05,8.30191
2022-03-06,6.09247
2022-03-07,28.86816
2022-03-08,30.00595
2022-03-09,11.54329
2022-03-10,18.37004
2022-03-11,15.4528
2022-03-12,7.65363
2022-03-13,8.2556
2022-03-14,24.71389
2022-03-15,24.71389
2022-03-16,21.77019
2022-03-17,29.62227
2022-03-18,19.89812
2022-03-19,7.25011
2022-03-20,5.58973
2022-03-21,14.74498
2022-03-22,13.75934
2022-03-23,13.19706
2022-03-24,12.2511
2022-03-25,11.29853
2022-03-26,5.63603
2022-03-27,4.61731
2022-03-28,14.03056
2022-03-29,12.23126
2022-03-30,16.17384
2022-03-31,11.60283
2022-04-01,9.33386
2022-04-02,4.36594
2022-04-03,4.24687
2022-04-04,9.94906
2022-04-05,10.15413
2022-04-06,10.17397
2022-04-07,9.18171
2022-04-08,10.44519
2022-04-09,5.05391
2022-04-10,4.76946
2022-04-11,17.23887
2022-04-12,19.79228
2022-04-13,15.57187
2022-04-14,13.19044
2022-04-15,12.19818
2022-04-16,4.36594
2022-04-17,4.60408
2022-04-18,14.1364
2022-04-19,16.22014
2022-04-20,17.9136
2022-04-21,14.60607
2022-04-22,20.46702
2022-04-23,8.19607
2022-04-24,7.46841
2022-04-25,29.19891
2022-04-26,23.60918
2022-04-27,40.39822
2022-04-28,41.35079
2022-04-29,32.66521
2022-04-30,10.78256
2022-05-01,9.32724
2022-05-02,22.18032
2022-05-03,20.24872
2022-05-04,19.96427
2022-05-05,14.07686
2022-05-06,26.6918
2022-05-07,9.59846
2022-05-08,8.57974
2022-05-09,23.68856
2022-05-10,20.22888
2022-05-11,19.29615
2022-05-12,39.41919
2022-05-13,27.37977
2022-05-14,9.58523
2022-05-15,7.83224
2022-05-16,23.53641
2022-05-17,24.8065
2022-05-18,24.31037
2022-05-19,20.55301
2022-05-20,20.45379
2022-05-21,8.05715
2022-05-22,7.36257
2022-05-23,20.33472
2022-05-24,19.65337
2022-05-25,19.24323
2022-05-26,17.88053
2022-05-27,23.4438
2022-05-28,8.09684
2022-05-29,6.77383
2022-05-30,35.1194
2022-05-31,25.19018
2022-06-01,11.45068
2022-06-02,20.27518
2022-06-03,19.85182
2022-06-04,7.23688
2022-06-05,6.16524
2022-06-06,8.66574
2022-06-07,21.14176
2022-06-08,17.42409
2022-06-09,14.67883
2022-06-10,16.16061
2022-06-11,11.99973
2022-06-12,8.44744
2022-06-13,27.85605
2022-06-14,28.83508
2022-06-15,24.74035
2022-06-16,26.2089
2022-06-17,20.23549
2022-06-18,9.69107
2022-06-19,8.17622
2022-06-20,20.25534
2022-06-21,17.04703
2022-06-22,26.75795
2022-06-23,29.25183
2022-06-24,19.65337
2022-06-25,7.54779
2022-06-26,6.81352
2022-06-27,20.29503
2022-06-28,14.32162
2022-06-29,14.1827
2022-06-30,15.62479
2022-07-01,14.10994
2022-07-02,5.64926
2022-07-03,5.35159
2022-07-04,13.47489
2022-07-05,19.60044
2022-07-06,25.06449
2022-07-07,18.70741
2022-07-08,13.60058
2022-07-09,5.96679
2022-07-10,5.55004
2022-07-11,16.66335
2022-07-12,23.91347
2022-07-13,17.74161
2022-07-14,20.34133
2022-07-15,28.68293
2022-07-16,10.00198
2022-07-17,8.23576
2022-07-18,18.66772
2022-07-19,17.31825
2022-07-20,17.47039
2022-07-21,14.42085
2022-07-22,12.47602
2022-07-23,6.39015
2022-07-24,5.4442
2022-07-25,13.67996
2022-07-26,14.37454
2022-07-27,13.13752
2022-07-28,21.49897
2022-07-29,18.31051
2022-07-30,5.89402
2022-07-31,5.15313
2022-08-01,12.06588
2022-08-02,12.4694
2022-08-03,12.6017
2022-08-04,10.28643
2022-08-05,17.82099
2022-08-06,8.37467
2022-08-07,7.33611
2022-08-08,18.68095
2022-08-09,14.80452
2022-08-10,16.76258
2022-08-11,16.60382
2022-08-12,13.50135
2022-08-13,5.33174
2022-08-14,4.8753
2022-08-15,8.59297
2022-08-16,18.86617
2022-08-17,17.24548
2022-08-18,25.62677
2022-08-19,32.2683
2022-08-20,15.20142
2022-08-21,11.47714
2022-08-22,46.33194
2022-08-23,30.72699
2022-08-24,22.73599
2022-08-25,19.29615
2022-08-26,16.00185
2022-08-27,9.33386
2022-08-28,8.4739
2022-08-29,27.03578
2022-08-30,19.77905
2022-08-31,18.51557
2022-09-01,20.82423
2022-09-02,24.48237
2022-09-03,11.47052
2022-09-04,9.25448
2022-09-05,30.30363
2022-09-06,24.70728
2022-09-07,39.15459
2022-09-08,23.72825
2022-09-09,10.74948
2022-09-10,9.06264
2022-09-11,8.30191
2022-09-12,11.49037
2022-09-13,31.77217
2022-09-14,44.13574
2022-09-15,31.98385
2022-09-16,24.81973
2022-09-17,11.19931
2022-09-18,9.59185
2022-09-19,24.17807
2022-09-20,20.88377
2022-09-21,19.13739
2022-09-22,38.43355
2022-09-23,29.6355
2022-09-24,18.35681
2022-09-25,15.79678
2022-09-26,57.93477
2022-09-27,47.33081
2022-09-28,53.58205
2022-09-29,34.59019
2022-09-30,26.00383
2022-10-01,11.7682
2022-10-02,10.58411
2022-10-03,14.16947
2022-10-04,24.0127
2022-10-05,24.5419
2022-10-06,29.11291
2022-10-07,18.10544
2022-10-08,8.44082
2022-10-09,6.7606
2022-10-10,9.572
2022-10-11,18.05913
2022-10-12,15.84309
2022-10-13,14.95667
2022-10-14,13.46828
2022-10-15,8.07038
2022-10-16,7.62717
2022-10-17,14.22901
2022-10-18,15.13527
2022-10-19,15.29403
2022-10-20,12.62155
2022-10-21,13.87841
2022-10-22,6.59522
2022-10-23,5.84772
2022-10-24,12.80015
2022-10-25,12.22464
2022-10-26,14.94344
2022-10-27,17.27856
2022-10-28,12.37017
2022-10-29,5.05391
2022-10-30,4.30641
2022-10-31,11.239
2022-11-01,14.83098
2022-11-02,13.7858
2022-11-03,15.20142
2022-11-04,11.59621
2022-11-05,8.09684
2022-11-06,6.64814
2022-11-07,23.13951
2022-11-08,31.06436
2022-11-09,34.22636
2022-11-10,25.18356
2022-11-11,42.25706
2022-11-12,16.91473
2022-11-13,12.96553
2022-11-14,26.49996
2022-11-15,22.58384
2022-11-16,18.62803
2022-11-17,17.7813
2022-11-18,13.16398
2022-11-19,5.4442
2022-11-20,5.24574
2022-11-21,15.51233
2022-11-22,13.24336
2022-11-23,11.37791
2022-11-24,15.8497
2022-11-25,11.68882
2022-11-26,5.4905
2022-11-27,4.27994
2022-11-28,11.82112
2022-11-29,12.63478
2022-11-30,15.88278
2022-12-01,23.3578
2022-12-02,16.58397
2022-12-03,5.51035
2022-12-04,5.53019
2022-12-05,18.68095
2022-12-06,15.73724
2022-12-07,13.03168
2022-12-08,11.04716
2022-12-09,11.52345
2022-12-10,5.36482
2022-12-11,4.62393
2022-12-12,11.0207
2022-12-13,10.42534
2022-12-14,14.94344
2022-12-15,13.11768
2022-12-16,11.02732
2022-12-17,4.63716
2022-12-18,4.67685
2022-12-19,11.44406
2022-12-20,15.98862
2022-12-21,17.53654
2022-12-22,20.10319
2022-12-23,12.9523
2022-12-24,5.43758
2022-12-25,4.75623
2022-12-26,13.50797
2022-12-27,16.67658
2022-12-28,15.21465
2022-12-29,13.16398
2022-12-30,11.77482
2022-12-31,5.20605
2023-01-01,4.85546
2023-01-02,13.61381
2023-01-03,12.96553
2023-01-04,11.68882
2023-01-05,9.61831
2023-01-06,10.46503
2023-01-07,6.91936
2023-01-08,5.68895
2023-01-09,20.18257
2023-01-10,17.14625
2023-01-11,13.33597
2023-01-12,12.19157
2023-01-13,12.46279
2023-01-14,5.68895
2023-01-15,5.34497
2023-01-16,12.13203
2023-01-17,10.21366
2023-01-18,12.22464
2023-01-19,10.92147
2023-01-20,7.80578
2023-01-21,3.6449
2023-01-22,3.076
2023-01-23,4.48501
2023-01-24,5.94033
2023-01-25,10.55103
2023-01-26,9.33386
2023-01-27,9.38016
2023-01-28,4.50486
2023-01-29,3.89627
2023-01-30,10.22689
2023-01-31,9.53231
2023-02-01,8.75835
2023-02-02,13.05153
2023-02-03,9.88952
2023-02-04,7.77932
2023-02-05,6.00648
2023-02-06,15.38665
2023-02-07,14.36131
2023-02-08,12.35033
2023-02-09,11.30515
2023-02-10,11.52345
2023-02-11,6.68121
2023-02-12,5.78818
2023-02-13,14.85083
2023-02-14,12.9523
2023-02-15,15.68432
2023-02-16,13.85195
2023-02-17,18.8331
2023-02-18,9.12879
2023-02-19,7.05827
2023-02-20,14.19593
2023-02-21,11.77482
2023-02-22,15.61817
2023-02-23,14.56638
2023-02-24,12.97215
2023-02-25,9.15525
2023-02-26,6.89951
2023-02-27,17.37778
2023-02-28,14.8839
2023-03-01,9.0031
2023-03-02,13.46828
2023-03-03,11.86743
2023-03-04,5.66911
2023-03-05,4.67685
2023-03-06,12.93907
2023-03-07,10.78917
2023-03-08,16.15399
2023-03-09,12.77369
2023-03-10,12.87953
2023-03-11,5.66249
2023-03-12,6.18508
2023-03-13,16.72289
2023-03-14,13.96441
2023-03-15,12.40325
2023-03-16,10.5378
2023-03-17,9.45293
2023-03-18,4.53793
2023-03-19,3.83012
2023-03-20,11.03393
2023-03-21,9.63815
2023-03-22,9.18833
2023-03-23,20.63901
2023-03-24,13.02507
2023-03-25,4.9613
2023-03-26,4.19395
2023-03-27,10.04167
2023-03-28,9.59846
2023-03-29,8.8708
2023-03-30,8.75173
2023-03-31,8.77819
2023-04-01,4.4784
2023-04-02,4.20056
2023-04-03,13.20367
2023-04-04,10.28643
2023-04-05,8.89065
2023-04-06,11.70205
2023-04-07,9.18171
2023-04-08,3.67136
2023-04-09,3.93596
2023-04-10,11.25223
2023-04-11,11.54329
2023-04-12,12.59509
2023-04-13,13.44182
2023-04-14,13.44182
2023-04-15,4.72977
2023-04-16,4.11457
2023-04-17,11.31838
2023-04-18,10.38565
2023-04-19,12.61493
2023-04-20,12.23787
2023-04-21,8.9568
2023-04-22,4.80915
2023-04-23,4.08149
2023-04-24,11.74174
2023-04-25,12.10557
2023-04-26,12.47602
2023-04-27,12.13203
2023-04-28,9.37355
2023-04-29,4.25348
2023-04-30,3.73089
2023-05-01,6.17847
2023-05-02,11.07362
2023-05-03,11.16623
2023-05-04,13.74611
2023-05-05,5.93371
2023-05-06,5.76172
2023-05-07,4.77607
2023-05-08,11.43083
2023-05-09,9.7903
2023-05-10,8.31514
2023-05-11,9.81014
2023-05-12,9.72415
2023-05-13,5.76172
2023-05-14,4.31964
2023-05-15,9.92921
2023-05-16,8.36806
2023-05-17,8.81788
2023-05-18,8.91711
2023-05-19,8.89726
2023-05-20,3.47952
2023-05-21,3.14877
2023-05-22,11.68882
2023-05-23,12.37017
2023-05-24,8.97003
2023-05-25,9.52569
2023-05-26,7.75286
2023-05-27,3.12231
2023-05-28,2.79817
2023-05-29,4.57101
