date,분양
2020-07-08,61.08717
2020-07-09,57.37487
2020-07-10,54.72323
2020-07-11,41.56446
2020-07-12,42.12794
2020-07-13,55.61816
2020-07-14,59.66191
2020-07-15,57.10971
2020-07-16,56.0159
2020-07-17,54.09347
2020-07-18,38.41564
2020-07-19,47.26549
2020-07-20,68.01458
2020-07-21,69.3404
2020-07-22,56.67882
2020-07-23,50.67948
2020-07-24,48.82333
2020-07-25,39.31057
2020-07-26,43.35432
2020-07-27,58.86642
2020-07-28,64.30228
2020-07-29,60.35797
2020-07-30,58.10407
2020-07-31,51.14352
2020-08-01,41.79648
2020-08-02,39.44315
2020-08-03,64.36857
2020-08-04,77.72621
2020-08-05,57.176
2020-08-06,49.85084
2020-08-07,52.76764
2020-08-08,43.68578
2020-08-09,44.34869
2020-08-10,70.23533
2020-08-11,72.2572
2020-08-12,59.96022
2020-08-13,57.176
2020-08-14,58.07093
2020-08-15,34.47132
2020-08-16,34.50447
2020-08-17,38.05104
2020-08-18,48.49187
2020-08-19,48.69075
2020-08-20,50.24859
2020-08-21,44.41498
2020-08-22,34.63705
2020-08-23,35.79714
2020-08-24,46.53629
2020-08-25,48.79018
2020-08-26,46.73516
2020-08-27,39.77461
2020-08-28,37.38813
2020-08-29,34.27245
2020-08-30,38.58137
2020-08-31,50.5469
2020-09-01,50.71262
2020-09-02,45.84023
2020-09-03,44.24925
2020-09-04,36.29433
2020-09-05,34.86907
2020-09-06,37.32184
2020-09-07,43.38747
2020-09-08,54.35863
2020-09-09,50.58004
2020-09-10,40.63639
2020-09-11,36.75836
2020-09-12,32.97978
2020-09-13,34.23931
2020-09-14,40.30493
2020-09-15,43.78521
2020-09-16,37.12296
2020-09-17,38.15048
2020-09-18,36.55949
2020-09-19,30.02983
2020-09-20,32.91349
2020-09-21,38.15048
2020-09-22,32.7809
2020-09-23,37.18926
2020-09-24,38.41564
2020-09-25,40.27179
2020-09-26,29.56579
2020-09-27,33.1455
2020-09-28,33.5764
2020-09-29,36.79151
2020-09-30,28.47199
2020-10-01,34.63705
2020-10-02,31.15677
2020-10-03,37.81902
2020-10-04,40.73583
2020-10-05,54.98839
2020-10-06,51.04408
2020-10-07,53.19854
2020-10-08,47.29864
2020-10-09,34.96851
2020-10-10,36.29433
2020-10-11,41.79648
2020-10-12,56.87769
2020-10-13,52.90023
2020-10-14,59.59562
2020-10-15,50.77891
2020-10-16,49.55253
2020-10-17,39.74146
2020-10-18,42.52568
2020-10-19,67.55054
2020-10-20,61.2529
2020-10-21,62.51242
2020-10-22,61.78322
2020-10-23,54.62379
2020-10-24,35.86344
2020-10-25,42.06165
2020-10-26,58.96586
2020-10-27,64.93205
2020-10-28,54.95525
2020-10-29,49.25422
2020-10-30,40.03977
2020-10-31,37.88531
2020-11-01,42.59197
2020-11-02,74.57739
2020-11-03,96.08882
2020-11-04,62.44613
2020-11-05,52.80079
2020-11-06,47.23235
2020-11-07,40.66953
2020-11-08,39.57573
2020-11-09,53.16539
2020-11-10,61.28604
2020-11-11,54.1929
2020-11-12,53.16539
2020-11-13,49.98342
2020-11-14,38.64766
2020-11-15,41.89592
2020-11-16,53.99403
2020-11-17,59.46304
2020-11-18,54.09347
2020-11-19,64.86576
2020-11-20,53.8283
2020-11-21,42.3931
2020-11-22,43.61948
2020-11-23,58.6344
2020-11-24,52.86708
2020-11-25,50.94464
2020-11-26,53.52999
2020-11-27,57.57374
2020-11-28,42.12794
2020-11-29,50.116
2020-11-30,68.64434
2020-12-01,62.67815
2020-12-02,55.85018
2020-12-03,61.58435
2020-12-04,51.70699
2020-12-05,42.65826
2020-12-06,44.41498
2020-12-07,57.83891
2020-12-08,58.76698
2020-12-09,56.0822
2020-12-10,66.02585
2020-12-11,53.69572
2020-12-12,39.64202
2020-12-13,40.23864
2020-12-14,58.20351
2020-12-15,63.24163
2020-12-16,63.53994
2020-12-17,58.86642
2020-12-18,57.14285
2020-12-19,42.59197
2020-12-20,47.06662
2020-12-21,54.06032
2020-12-22,58.89956
2020-12-23,50.67948
2020-12-24,40.9347
2020-12-25,33.941
2020-12-26,38.6808
2020-12-27,41.00099
2020-12-28,65.59496
2020-12-29,85.78057
2020-12-30,70.13589
2020-12-31,49.61882
2021-01-01,41.53132
2021-01-02,42.35996
2021-01-03,55.51872
2021-01-04,62.7113
2021-01-05,58.60125
2021-01-06,55.98276
2021-01-07,54.88896
2021-01-08,52.63506
2021-01-09,43.02287
2021-01-10,45.04474
2021-01-11,60.49055
2021-01-12,63.87139
2021-01-13,58.73384
2021-01-14,54.1929
2021-01-15,46.73516
2021-01-16,39.1117
2021-01-17,44.34869
2021-01-18,58.43553
2021-01-19,55.45243
2021-01-20,55.25356
2021-01-21,58.76698
2021-01-22,52.0053
2021-01-23,39.24428
2021-01-24,43.91779
2021-01-25,53.92774
2021-01-26,54.9221
2021-01-27,53.89459
2021-01-28,51.40868
2021-01-29,45.27676
2021-01-30,40.76897
2021-01-31,42.22737
2021-02-01,54.95525
2021-02-02,54.1929
2021-02-03,47.63009
2021-02-04,58.56811
2021-02-05,46.1054
2021-02-06,37.45442
2021-02-07,39.24428
2021-02-08,49.12164
2021-02-09,56.61252
2021-02-10,50.41431
2021-02-11,36.09545
2021-02-12,34.3056
2021-02-13,57.24229
2021-02-14,57.20914
2021-02-15,64.1697
2021-02-16,65.52867
2021-02-17,58.46867
2021-02-18,61.21975
2021-02-19,53.59628
2021-02-20,40.37122
2021-02-21,40.70268
2021-02-22,49.98342
2021-02-23,46.90089
2021-02-24,47.5638
2021-02-25,44.08352
2021-02-26,36.39376
2021-02-27,30.52701
2021-02-28,33.8747
2021-03-01,39.1117
2021-03-02,47.72953
2021-03-03,48.32615
2021-03-04,45.93967
2021-03-05,37.587
2021-03-06,31.45508
2021-03-07,37.65329
2021-03-08,42.49254
2021-03-09,42.16108
2021-03-10,41.82963
2021-03-11,38.51508
2021-03-12,41.10043
2021-03-13,31.58766
2021-03-14,35.49883
2021-03-15,41.89592
2021-03-16,43.95094
2021-03-17,44.2161
2021-03-18,43.35432
2021-03-19,40.47066
2021-03-20,34.04043
2021-03-21,39.21113
2021-03-22,48.45873
2021-03-23,48.09413
2021-03-24,43.1223
2021-03-25,42.06165
2021-03-26,38.91282
2021-03-27,33.97414
2021-03-28,37.2224
2021-03-29,51.2761
2021-03-30,47.76267
2021-03-31,43.81836
2021-04-01,42.65826
2021-04-02,37.25555
2021-04-03,32.54888
2021-04-04,36.59264
2021-04-05,43.71892
2021-04-06,41.10043
2021-04-07,46.93404
2021-04-08,42.72456
2021-04-09,36.1286
2021-04-10,32.21743
2021-04-11,36.65893
2021-04-12,45.14418
2021-04-13,45.21047
2021-04-14,42.26052
2021-04-15,45.97282
2021-04-16,41.23301
2021-04-17,34.3056
2021-04-18,37.62015
2021-04-19,51.74013
2021-04-20,46.60258
2021-04-21,50.116
2021-04-22,42.06165
2021-04-23,39.41
2021-04-24,32.44945
2021-04-25,37.38813
2021-04-26,49.48624
2021-04-27,45.7408
2021-04-28,43.78521
2021-04-29,49.61882
2021-04-30,42.65826
2021-05-01,33.5101
2021-05-02,34.40503
2021-05-03,46.20483
2021-05-04,43.38747
2021-05-05,31.6871
2021-05-06,43.65263
2021-05-07,40.66953
2021-05-08,36.95724
2021-05-09,43.68578
2021-05-10,62.44613
2021-05-11,62.77759
2021-05-12,49.15478
2021-05-13,41.59761
2021-05-14,40.86841
2021-05-15,33.21179
2021-05-16,37.65329
2021-05-17,44.38183
2021-05-18,55.85018
2021-05-19,36.32747
2021-05-20,44.97845
2021-05-21,40.83526
2021-05-22,32.61518
2021-05-23,39.1117
2021-05-24,52.83394
2021-05-25,45.57507
2021-05-26,43.38747
2021-05-27,46.56943
2021-05-28,41.36559
2021-05-29,32.68147
2021-05-30,33.64269
2021-05-31,47.53065
2021-06-01,62.94332
2021-06-02,73.74875
2021-06-03,52.53563
2021-06-04,44.97845
2021-06-05,39.21113
2021-06-06,38.78024
2021-06-07,61.84951
2021-06-08,51.17666
2021-06-09,45.17732
2021-06-10,45.77394
2021-06-11,39.50944
2021-06-12,32.18428
2021-06-13,33.8747
2021-06-14,48.32615
2021-06-15,44.81272
2021-06-16,42.89028
2021-06-17,46.93404
2021-06-18,41.96221
2021-06-19,29.69837
2021-06-20,30.92475
2021-06-21,44.44812
2021-06-22,44.84587
2021-06-23,37.52071
2021-06-24,40.13921
2021-06-25,40.33808
2021-06-26,31.62081
2021-06-27,32.64832
2021-06-28,44.38183
2021-06-29,44.54756
2021-06-30,40.10606
2021-07-01,41.86277
2021-07-02,38.41564
2021-07-03,34.40503
2021-07-04,34.6702
2021-07-05,56.24792
2021-07-06,54.06032
2021-07-07,43.68578
2021-07-08,39.60888
2021-07-09,36.32747
2021-07-10,30.36128
2021-07-11,36.4932
2021-07-12,49.61882
2021-07-13,48.82333
2021-07-14,46.63573
2021-07-15,48.79018
2021-07-16,51.47497
2021-07-17,34.90222
2021-07-18,37.62015
2021-07-19,49.05535
2021-07-20,46.43685
2021-07-21,45.14418
2021-07-22,44.647
2021-07-23,37.28869
2021-07-24,30.52701
2021-07-25,33.41067
2021-07-26,40.13921
2021-07-27,44.2161
2021-07-28,55.61816
2021-07-29,39.54259
2021-07-30,33.04607
2021-07-31,26.881
2021-08-01,33.64269
2021-08-02,43.1223
2021-08-03,47.5638
2021-08-04,50.04971
2021-08-05,44.54756
2021-08-06,40.37122
2021-08-07,35.16738
2021-08-08,34.73649
2021-08-09,44.91216
2021-08-10,45.17732
2021-08-11,55.61816
2021-08-12,46.53629
2021-08-13,41.23301
2021-08-14,31.75339
2021-08-15,32.74776
2021-08-16,39.80775
2021-08-17,44.647
2021-08-18,49.51939
2021-08-19,44.08352
2021-08-20,38.91282
2021-08-21,33.70898
2021-08-22,37.9516
2021-08-23,52.86708
2021-08-24,50.5469
2021-08-25,48.92277
2021-08-26,45.07789
2021-08-27,43.61948
2021-08-28,35.56513
2021-08-29,38.34935
2021-08-30,55.38614
2021-08-31,49.91713
2021-09-01,48.02784
2021-09-02,53.89459
2021-09-03,44.5807
2021-09-04,35.99602
2021-09-05,40.60324
2021-09-06,52.70135
2021-09-07,45.70765
2021-09-08,48.72389
2021-09-09,45.47563
2021-09-10,40.47066
2021-09-11,32.7809
2021-09-12,37.55386
2021-09-13,47.00033
2021-09-14,49.95028
2021-09-15,43.81836
2021-09-16,43.65263
2021-09-17,31.75339
2021-09-18,27.80908
2021-09-19,27.31189
2021-09-20,30.26184
2021-09-21,34.00729
2021-09-22,34.6702
2021-09-23,50.74577
2021-09-24,46.03911
2021-09-25,33.97414
2021-09-26,36.22804
2021-09-27,59.26416
2021-09-28,61.9821
2021-09-29,50.58004
2021-09-30,43.32117
2021-10-01,41.16672
2021-10-02,32.11799
2021-10-03,35.16738
2021-10-04,39.31057
2021-10-05,51.07722
2021-10-06,47.96155
2021-10-07,45.30991
2021-10-08,39.4763
2021-10-09,29.93039
2021-10-10,32.61518
2021-10-11,36.16175
2021-10-12,43.68578
2021-10-13,45.11103
2021-10-14,41.49817
2021-10-15,41.13357
2021-10-16,30.2287
2021-10-17,29.26748
2021-10-18,36.55949
2021-10-19,37.32184
2021-10-20,36.26118
2021-10-21,33.74212
2021-10-22,35.46569
2021-10-23,25.95293
2021-10-24,31.02419
2021-10-25,44.9453
2021-10-26,40.5701
2021-10-27,34.80278
2021-10-28,35.69771
2021-10-29,28.23997
2021-10-30,25.52204
2021-10-31,28.80344
2021-11-01,41.00099
2021-11-02,41.10043
2021-11-03,40.66953
2021-11-04,41.03413
2021-11-05,34.50447
2021-11-06,26.71528
2021-11-07,29.53264
2021-11-08,39.21113
2021-11-09,38.84653
2021-11-10,36.1286
2021-11-11,34.80278
2021-11-12,32.81405
2021-11-13,25.19058
2021-11-14,32.64832
2021-11-15,43.4869
2021-11-16,42.45939
2021-11-17,41.36559
2021-11-18,36.06231
2021-11-19,32.21743
2021-11-20,26.48326
2021-11-21,28.17368
2021-11-22,37.38813
2021-11-23,37.62015
2021-11-24,34.20616
2021-11-25,36.06231
2021-11-26,33.27809
2021-11-27,25.7872
2021-11-28,27.14617
2021-11-29,44.77958
2021-11-30,41.56446
2021-12-01,39.57573
2021-12-02,35.89658
2021-12-03,33.31123
2021-12-04,26.61584
2021-12-05,30.85846
2021-12-06,44.71329
2021-12-07,46.73516
2021-12-08,35.3994
2021-12-09,37.68644
2021-12-10,30.36128
2021-12-11,26.11866
2021-12-12,28.33941
2021-12-13,41.00099
2021-12-14,38.21677
2021-12-15,34.3056
2021-12-16,33.54325
2021-12-17,31.09048
2021-12-18,24.42823
2021-12-19,26.68213
2021-12-20,35.56513
2021-12-21,33.31123
2021-12-22,29.46635
2021-12-23,29.63208
2021-12-24,24.29565
2021-12-25,21.77659
2021-12-26,25.65462
2021-12-27,32.48259
2021-12-28,36.89095
2021-12-29,34.73649
2021-12-30,29.23433
2021-12-31,25.55518
2022-01-01,24.19622
2022-01-02,28.4057
2022-01-03,34.07358
2022-01-04,39.67517
2022-01-05,36.16175
2022-01-06,35.63142
2022-01-07,31.91912
2022-01-08,29.59893
2022-01-09,33.1455
2022-01-10,45.34305
2022-01-11,43.1223
2022-01-12,35.79714
2022-01-13,35.86344
2022-01-14,33.07921
2022-01-15,27.67649
2022-01-16,30.82532
2022-01-17,34.73649
2022-01-18,36.09545
2022-01-19,36.06231
2022-01-20,34.33874
2022-01-21,32.64832
2022-01-22,26.1518
2022-01-23,29.26748
2022-01-24,34.70334
2022-01-25,34.10672
2022-01-26,31.72025
2022-01-27,29.1349
2022-01-28,24.75969
2022-01-29,23.30129
2022-01-30,23.36758
2022-01-31,21.74345
2022-02-01,26.01922
2022-02-02,26.81471
2022-02-03,33.5764
2022-02-04,32.11799
2022-02-05,28.96917
2022-02-06,30.75903
2022-02-07,37.18926
2022-02-08,32.64832
2022-02-09,32.71461
2022-02-10,30.62645
2022-02-11,29.99668
2022-02-12,27.74279
2022-02-13,28.47199
2022-02-14,38.41564
2022-02-15,40.03977
2022-02-16,31.58766
2022-02-17,34.33874
2022-02-18,30.5933
2022-02-19,26.58269
2022-02-20,28.73715
2022-02-21,35.23367
2022-02-22,30.19555
2022-02-23,30.99105
2022-02-24,29.66523
2022-02-25,29.06861
2022-02-26,23.46702
2022-02-27,26.68213
2022-02-28,31.28936
2022-03-01,29.40006
2022-03-02,27.80908
2022-03-03,28.47199
2022-03-04,27.31189
2022-03-05,23.9642
2022-03-06,26.35067
2022-03-07,31.28936
2022-03-08,27.67649
2022-03-09,23.26814
2022-03-10,32.18428
2022-03-11,33.77527
2022-03-12,29.1349
2022-03-13,33.34438
2022-03-14,34.00729
2022-03-15,33.24494
2022-03-16,39.07855
2022-03-17,35.43254
2022-03-18,29.00232
2022-03-19,27.54391
2022-03-20,27.47762
2022-03-21,40.30493
2022-03-22,39.44315
2022-03-23,34.53762
2022-03-24,32.71461
2022-03-25,31.18992
2022-03-26,27.47762
2022-03-27,30.62645
2022-03-28,33.27809
2022-03-29,35.73085
2022-03-30,37.9516
2022-03-31,35.23367
2022-04-01,30.02983
2022-04-02,26.01922
2022-04-03,28.17368
2022-04-04,32.51574
2022-04-05,32.81405
2022-04-06,34.13987
2022-04-07,30.42757
2022-04-08,31.81968
2022-04-09,24.36194
2022-04-10,25.48889
2022-04-11,35.36625
2022-04-12,35.23367
2022-04-13,32.38316
2022-04-14,29.99668
2022-04-15,27.11302
2022-04-16,22.57209
2022-04-17,27.21246
2022-04-18,34.04043
2022-04-19,35.13423
2022-04-20,31.3225
2022-04-21,29.99668
2022-04-22,28.60457
2022-04-23,26.31753
2022-04-24,25.38945
2022-04-25,29.43321
2022-04-26,30.79217
2022-04-27,30.12926
2022-04-28,29.03546
2022-04-29,25.85349
2022-04-30,20.71594
2022-05-01,25.35631
2022-05-02,28.37255
2022-05-03,30.02983
2022-05-04,28.60457
2022-05-05,23.73218
2022-05-06,26.5164
2022-05-07,24.22936
2022-05-08,27.27875
2022-05-09,33.54325
2022-05-10,28.07424
2022-05-11,27.87537
2022-05-12,27.67649
2022-05-13,24.89227
2022-05-14,20.38448
2022-05-15,25.15744
2022-05-16,29.79781
2022-05-17,30.29499
2022-05-18,28.57142
2022-05-19,28.23997
2022-05-20,25.68776
2022-05-21,22.4395
2022-05-22,25.62147
2022-05-23,30.65959
2022-05-24,29.06861
2022-05-25,28.33941
2022-05-26,29.36692
2022-05-27,26.45011
2022-05-28,22.70467
2022-05-29,25.4226
2022-05-30,34.00729
2022-05-31,29.63208
2022-06-01,25.02485
2022-06-02,27.57706
2022-06-03,25.95293
2022-06-04,22.20749
2022-06-05,23.93105
2022-06-06,27.44448
2022-06-07,27.47762
2022-06-08,31.42194
2022-06-09,30.9579
2022-06-10,27.2456
2022-06-11,20.41763
2022-06-12,23.83162
2022-06-13,29.46635
2022-06-14,27.84222
2022-06-15,29.1349
2022-06-16,27.54391
2022-06-17,24.12993
2022-06-18,21.17998
2022-06-19,24.66025
2022-06-20,31.09048
2022-06-21,31.18992
2022-06-22,29.66523
2022-06-23,26.71528
2022-06-24,24.82598
2022-06-25,19.75472
2022-06-26,22.14119
2022-06-27,27.87537
2022-06-28,31.18992
2022-06-29,26.61584
2022-06-30,25.7872
2022-07-01,24.95856
2022-07-02,21.21312
2022-07-03,23.20185
2022-07-04,29.96353
2022-07-05,26.98044
2022-07-06,26.58269
2022-07-07,26.25124
2022-07-08,25.75406
2022-07-09,20.2519
2022-07-10,21.04739
2022-07-11,26.35067
2022-07-12,29.1349
2022-07-13,26.91415
2022-07-14,27.51077
2022-07-15,24.06363
2022-07-16,19.95359
2022-07-17,18.85979
2022-07-18,29.16804
2022-07-19,27.11302
2022-07-20,24.46138
2022-07-21,26.78157
2022-07-22,21.27941
2022-07-23,17.43453
2022-07-24,20.21876
2022-07-25,26.28438
2022-07-26,24.56082
2022-07-27,27.27875
2022-07-28,27.07988
2022-07-29,23.89791
2022-07-30,20.58336
2022-07-31,21.67716
2022-08-01,26.54955
2022-08-02,26.01922
2022-08-03,26.881
2022-08-04,26.35067
2022-08-05,25.52204
2022-08-06,19.78786
2022-08-07,22.8704
2022-08-08,29.63208
2022-08-09,25.91978
2022-08-10,25.48889
2022-08-11,25.88664
2022-08-12,24.29565
2022-08-13,21.97547
2022-08-14,21.01425
2022-08-15,22.77096
2022-08-16,33.5101
2022-08-17,29.76466
2022-08-18,28.47199
2022-08-19,25.12429
2022-08-20,19.98674
2022-08-21,21.31256
2022-08-22,27.37819
2022-08-23,26.48326
2022-08-24,26.38382
2022-08-25,23.63274
2022-08-26,22.37321
2022-08-27,20.15246
2022-08-28,21.24627
2022-08-29,25.35631
2022-08-30,24.36194
2022-08-31,25.29002
2022-09-01,24.75969
2022-09-02,20.74908
2022-09-03,18.82664
2022-09-04,22.10805
2022-09-05,25.25687
2022-09-06,24.52767
2022-09-07,23.46702
2022-09-08,18.46204
2022-09-09,15.94298
2022-09-10,17.56711
2022-09-11,20.68279
2022-09-12,23.36758
2022-09-13,29.83095
2022-09-14,27.11302
2022-09-15,27.14617
2022-09-16,23.76532
2022-09-17,21.7103
2022-09-18,22.8704
2022-09-19,26.08551
2022-09-20,25.58833
2022-09-21,24.66025
2022-09-22,25.22373
2022-09-23,21.37885
2022-09-24,19.65528
2022-09-25,19.25754
2022-09-26,26.41697
2022-09-27,25.38945
2022-09-28,23.30129
2022-09-29,23.235
2022-09-30,22.00861
2022-10-01,21.97547
2022-10-02,22.60523
2022-10-03,26.78157
2022-10-04,31.52137
2022-10-05,29.69837
2022-10-06,30.02983
2022-10-07,26.58269
2022-10-08,21.67716
2022-10-09,24.66025
2022-10-10,26.78157
2022-10-11,32.31687
2022-10-12,32.48259
2022-10-13,27.04673
2022-10-14,27.54391
2022-10-15,23.93105
2022-10-16,25.35631
2022-10-17,30.49386
2022-10-18,27.77593
2022-10-19,29.69837
2022-10-20,27.6102
2022-10-21,29.26748
2022-10-22,26.98044
2022-10-23,23.93105
2022-10-24,32.25058
2022-10-25,31.72025
2022-10-26,35.3994
2022-10-27,41.26615
2022-10-28,31.6871
2022-10-29,23.30129
2022-10-30,21.77659
2022-10-31,36.55949
2022-11-01,37.78588
2022-11-02,35.20053
2022-11-03,31.91912
2022-11-04,33.54325
2022-11-05,29.00232
2022-11-06,28.20682
2022-11-07,35.96287
2022-11-08,33.07921
2022-11-09,34.13987
2022-11-10,35.06794
2022-11-11,29.36692
2022-11-12,24.46138
2022-11-13,27.74279
2022-11-14,37.42127
2022-11-15,37.71958
2022-11-16,34.57076
2022-11-17,32.35001
2022-11-18,32.31687
2022-11-19,23.86476
2022-11-20,24.95856
2022-11-21,29.79781
2022-11-22,30.16241
2022-11-23,29.4995
2022-11-24,27.27875
2022-11-25,30.69274
2022-11-26,22.70467
2022-11-27,26.84786
2022-11-28,30.65959
2022-11-29,27.80908
2022-11-30,26.881
2022-12-01,25.88664
2022-12-02,23.63274
2022-12-03,17.96486
2022-12-04,24.6934
2022-12-05,33.07921
2022-12-06,34.93536
2022-12-07,34.00729
2022-12-08,31.55452
2022-12-09,27.77593
2022-12-10,24.3288
2022-12-11,25.98607
2022-12-12,31.38879
2022-12-13,27.67649
2022-12-14,27.47762
2022-12-15,27.27875
2022-12-16,28.53828
2022-12-17,21.87603
2022-12-18,22.83725
2022-12-19,27.41133
2022-12-20,27.04673
2022-12-21,26.38382
2022-12-22,23.5996
2022-12-23,21.3457
2022-12-24,17.30195
2022-12-25,18.72721
2022-12-26,24.49453
2022-12-27,26.41697
2022-12-28,29.43321
2022-12-29,25.52204
2022-12-30,22.83725
2022-12-31,17.6997
2023-01-01,18.72721
2023-01-02,27.34504
2023-01-03,35.29996
2023-01-04,37.91846
2023-01-05,30.62645
2023-01-06,27.31189
2023-01-07,24.79284
2023-01-08,31.62081
2023-01-09,31.95227
2023-01-10,32.21743
2023-01-11,32.01856
2023-01-12,31.18992
2023-01-13,25.72091
2023-01-14,25.65462
2023-01-15,26.35067
2023-01-16,28.33941
2023-01-17,30.29499
2023-01-18,31.22306
2023-01-19,27.2456
2023-01-20,23.30129
2023-01-21,20.48392
2023-01-22,25.7872
2023-01-23,25.88664
2023-01-24,28.17368
2023-01-25,31.58766
2023-01-26,33.34438
2023-01-27,29.23433
2023-01-28,24.59396
2023-01-29,30.09612
2023-01-30,34.76963
2023-01-31,35.43254
2023-02-01,35.23367
2023-02-02,29.63208
2023-02-03,30.42757
2023-02-04,28.80344
2023-02-05,31.15677
2023-02-06,34.76963
2023-02-07,33.01292
2023-02-08,31.09048
2023-02-09,30.85846
2023-02-10,28.86973
2023-02-11,27.14617
2023-02-12,29.99668
2023-02-13,36.62578
2023-02-14,31.6871
2023-02-15,29.76466
2023-02-16,29.26748
2023-02-17,28.53828
2023-02-18,26.1518
2023-02-19,26.58269
2023-02-20,33.64269
2023-02-21,33.5764
2023-02-22,31.02419
2023-02-23,29.46635
2023-02-24,26.5164
2023-02-25,25.85349
2023-02-26,28.57142
2023-02-27,34.47132
2023-02-28,41.00099
2023-03-01,38.48193
2023-03-02,35.99602
2023-03-03,31.15677
2023-03-04,29.73152
2023-03-05,34.23931
2023-03-06,32.61518
2023-03-07,33.97414
2023-03-08,37.81902
2023-03-09,32.88034
2023-03-10,31.52137
2023-03-11,24.12993
2023-03-12,27.74279
2023-03-13,31.15677
2023-03-14,31.65396
2023-03-15,31.78654
2023-03-16,29.8641
2023-03-17,29.4995
2023-03-18,25.09115
2023-03-19,28.14053
2023-03-20,35.53198
2023-03-21,33.84156
2023-03-22,29.56579
2023-03-23,31.3225
2023-03-24,28.53828
2023-03-25,22.90354
2023-03-26,30.5933
2023-03-27,33.941
2023-03-28,35.33311
2023-03-29,29.46635
2023-03-30,30.69274
2023-03-31,27.47762
2023-04-01,23.56645
2023-04-02,27.34504
2023-04-03,34.83592
2023-04-04,35.63142
2023-04-05,32.94663
2023-04-06,31.12363
2023-04-07,27.27875
2023-04-08,22.73781
2023-04-09,27.84222
2023-04-10,32.21743
2023-04-11,32.84719
2023-04-12,32.35001
2023-04-13,29.10175
2023-04-14,27.57706
2023-04-15,25.15744
2023-04-16,29.00232
2023-04-17,33.941
2023-04-18,33.17865
2023-04-19,29.63208
2023-04-20,31.02419
2023-04-21,25.29002
2023-04-22,24.62711
2023-04-23,27.07988
2023-04-24,30.12926
2023-04-25,30.85846
2023-04-26,27.70964
2023-04-27,31.12363
2023-04-28,26.11866
2023-04-29,25.02485
2023-04-30,24.49453
2023-05-01,29.03546
2023-05-02,33.01292
2023-05-03,33.27809
2023-05-04,30.26184
2023-05-05,26.35067
2023-05-06,25.7872
2023-05-07,29.33377
2023-05-08,36.79151
2023-05-09,34.33874
2023-05-10,31.25621
2023-05-11,32.11799
2023-05-12,28.73715
2023-05-13,26.05236
2023-05-14,26.25124
2023-05-15,35.73085
2023-05-16,35.26682
2023-05-17,31.38879
2023-05-18,33.41067
2023-05-19,30.9579
2023-05-20,27.57706
2023-05-21,28.43884
2023-05-22,36.99038
2023-05-23,35.00165
2023-05-24,35.33311
2023-05-25,31.25621
2023-05-26,31.18992
2023-05-27,26.18495
2023-05-28,26.68213
2023-05-29,35.13423
2023-05-30,43.28803
