date,국내증시
2021-01-06,28.53804
2021-01-07,26.03481
2021-01-08,29.39295
2021-01-09,8.26311
2021-01-10,7.23906
2021-01-11,40.95885
2021-01-12,38.91998
2021-01-13,31.75164
2021-01-14,29.37142
2021-01-15,34.90682
2021-01-16,8.34307
2021-01-17,5.6953
2021-01-18,38.04969
2021-01-19,33.76591
2021-01-20,30.73989
2021-01-21,30.64149
2021-01-22,29.81733
2021-01-23,8.30924
2021-01-24,6.83928
2021-01-25,29.45445
2021-01-26,36.51823
2021-01-27,33.75361
2021-01-28,42.25659
2021-01-29,100.0
2021-01-30,14.98862
2021-01-31,9.60083
2021-02-01,40.38071
2021-02-02,34.25179
2021-02-03,33.71363
2021-02-04,36.93954
2021-02-05,33.47991
2021-02-06,8.58293
2021-02-07,6.7009
2021-02-08,34.98062
2021-02-09,31.75472
2021-02-10,28.56264
2021-02-11,7.49738
2021-02-12,5.65532
2021-02-13,6.23654
2021-02-14,6.0797
2021-02-15,29.32529
2021-02-16,30.90903
2021-02-17,31.87772
2021-02-18,35.58644
2021-02-19,36.71197
2021-02-20,7.90331
2021-02-21,7.05455
2021-02-22,35.7894
2021-02-23,39.51965
2021-02-24,56.07048
2021-02-25,39.62113
2021-02-26,47.89962
2021-02-27,10.25278
2021-02-28,7.48816
2021-03-01,10.82477
2021-03-02,38.38796
2021-03-03,34.15339
2021-03-04,38.2219
2021-03-05,39.1783
2021-03-06,9.1088
2021-03-07,7.26674
2021-03-08,41.25099
2021-03-09,45.52247
2021-03-10,44.23396
2021-03-11,37.47155
2021-03-12,33.93197
2021-03-13,8.71824
2021-03-14,7.10068
2021-03-15,34.08881
2021-03-16,30.88443
2021-03-17,32.10529
2021-03-18,31.16427
2021-03-19,32.44664
2021-03-20,7.94021
2021-03-21,6.73165
2021-03-22,31.46257
2021-03-23,35.43268
2021-03-24,33.34768
2021-03-25,32.56042
2021-03-26,28.4304
2021-03-27,8.06322
2021-03-28,6.52869
2021-03-29,31.64708
2021-03-30,27.91992
2021-03-31,28.3935
2021-04-01,26.49301
2021-04-02,26.49301
2021-04-03,8.28464
2021-04-04,6.15043
2021-04-05,28.23359
2021-04-06,28.81481
2021-04-07,27.53859
2021-04-08,26.59757
2021-04-09,25.48127
2021-04-10,6.80546
2021-04-11,6.30727
2021-04-12,26.97582
2021-04-13,26.16397
2021-04-14,26.6437
2021-04-15,27.50476
2021-04-16,25.15222
2021-04-17,7.23906
2021-04-18,6.41183
2021-04-19,25.38594
2021-04-20,24.91543
2021-04-21,32.61885
2021-04-22,26.96352
2021-04-23,27.50476
2021-04-24,7.11605
2021-04-25,6.00282
2021-04-26,25.21372
2021-04-27,26.90509
2021-04-28,33.88277
2021-04-29,31.521
2021-04-30,29.94956
2021-05-01,8.463
2021-05-02,7.60194
2021-05-03,34.54702
2021-05-04,32.2037
2021-05-05,8.32462
2021-05-06,27.71388
2021-05-07,25.04459
2021-05-08,8.49683
2021-05-09,8.41687
2021-05-10,30.06949
2021-05-11,34.69155
2021-05-12,40.46374
2021-05-13,42.00135
2021-05-14,31.06587
2021-05-15,10.18205
2021-05-16,9.68079
2021-05-17,36.25069
2021-05-18,28.61799
2021-05-19,8.73669
2021-05-20,30.74297
2021-05-21,30.22941
2021-05-22,9.45937
2021-05-23,9.59161
2021-05-24,34.20259
2021-05-25,28.02755
2021-05-26,28.55034
2021-05-27,31.32418
2021-05-28,26.98505
2021-05-29,9.33636
2021-05-30,8.38919
2021-05-31,29.56208
2021-06-01,28.78098
2021-06-02,29.14078
2021-06-03,28.25512
2021-06-04,28.26434
2021-06-05,10.83399
2021-06-06,9.48397
2021-06-07,33.39996
2021-06-08,30.01107
2021-06-09,30.32781
2021-06-10,29.06082
2021-06-11,26.73903
2021-06-12,9.29023
2021-06-13,8.67827
2021-06-14,29.38987
2021-06-15,28.12596
2021-06-16,27.64315
2021-06-17,28.38735
2021-06-18,26.92047
2021-06-19,10.44344
2021-06-20,9.37019
2021-06-21,33.84586
2021-06-22,27.74155
2021-06-23,29.09465
2021-06-24,29.24226
2021-06-25,28.42118
2021-06-26,9.39172
2021-06-27,8.14318
2021-06-28,28.29817
2021-06-29,27.16341
2021-06-30,27.39713
2021-07-01,26.65293
2021-07-02,24.27886
2021-07-03,8.71824
2021-07-04,7.94329
2021-07-05,25.89027
2021-07-06,24.77397
2021-07-07,26.56989
2021-07-08,34.47013
2021-07-09,36.96414
2021-07-10,9.8284
2021-07-11,8.1647
2021-07-12,27.46478
2021-07-13,25.32136
2021-07-14,26.75748
2021-07-15,25.68731
2021-07-16,27.36023
2021-07-17,8.7613
2021-07-18,8.1278
2021-07-19,30.78295
2021-07-20,33.59677
2021-07-21,32.45894
2021-07-22,27.20647
2021-07-23,25.12762
2021-07-24,8.60446
2021-07-25,7.54966
2021-07-26,29.94034
2021-07-27,25.52432
2021-07-28,28.59954
2021-07-29,26.03173
2021-07-30,33.43379
2021-07-31,8.24466
2021-08-01,6.75933
2021-08-02,26.85281
2021-08-03,28.61184
2021-08-04,28.65182
2021-08-05,26.43151
2021-08-06,28.60569
2021-08-07,8.97656
2021-08-08,7.89716
2021-08-09,30.80447
2021-08-10,31.21963
2021-08-11,31.43797
2021-08-12,31.1243
2021-08-13,46.42044
2021-08-14,10.54185
2021-08-15,8.07245
2021-08-16,12.57764
2021-08-17,47.71511
2021-08-18,35.55569
2021-08-19,51.40845
2021-08-20,50.66424
2021-08-21,12.17479
2021-08-22,9.7915
2021-08-23,38.4956
2021-08-24,35.0452
2021-08-25,36.56743
2021-08-26,34.44553
2021-08-27,31.57328
2021-08-28,9.82532
2021-08-29,8.71824
2021-08-30,30.77065
2021-08-31,33.17239
2021-09-01,32.50199
2021-09-02,32.9971
2021-09-03,28.84863
2021-09-04,8.95196
2021-09-05,8.68749
2021-09-06,31.87772
2021-09-07,30.92133
2021-09-08,33.88277
2021-09-09,37.02564
2021-09-10,31.54253
2021-09-11,8.89968
2021-09-12,7.4082
2021-09-13,32.32671
2021-09-14,30.00799
2021-09-15,28.91321
2021-09-16,29.19921
2021-09-17,28.20899
2021-09-18,7.41127
2021-09-19,5.81831
2021-09-20,5.60305
2021-09-21,7.65422
2021-09-22,8.92428
2021-09-23,36.48133
2021-09-24,29.45138
2021-09-25,8.51528
2021-09-26,7.51891
2021-09-27,28.91629
2021-09-28,39.19982
2021-09-29,46.56805
2021-09-30,32.78799
2021-10-01,40.34688
2021-10-02,9.71461
2021-10-03,7.31902
2021-10-04,12.52844
2021-10-05,54.08389
2021-10-06,66.49855
2021-10-07,41.48471
2021-10-08,36.69967
2021-10-09,8.35537
2021-10-10,7.0853
2021-10-11,10.30506
2021-10-12,42.11821
2021-10-13,34.71
2021-10-14,31.45027
2021-10-15,31.38261
2021-10-16,8.54911
2021-10-17,7.19908
2021-10-18,33.39688
2021-10-19,28.90706
2021-10-20,30.7768
2021-10-21,30.45082
2021-10-22,26.84051
2021-10-23,7.46355
2021-10-24,6.72858
2021-10-25,30.25708
2021-10-26,27.51399
2021-10-27,30.79832
2021-10-28,31.45027
2021-10-29,33.55679
2021-10-30,9.24411
2021-10-31,6.93462
2021-11-01,28.56879
2021-11-02,29.21151
2021-11-03,34.19029
2021-11-04,32.77876
2021-11-05,31.21963
2021-11-06,8.40765
2021-11-07,7.10683
2021-11-08,33.66443
2021-11-09,28.4058
2021-11-10,34.18106
2021-11-11,32.76954
2021-11-12,28.37197
2021-11-13,8.78897
2021-11-14,7.66344
2021-11-15,28.81173
2021-11-16,28.17208
2021-11-17,30.63226
2021-11-18,39.48889
2021-11-19,24.87852
2021-11-20,8.00479
2021-11-21,6.97152
2021-11-22,29.12233
2021-11-23,28.45808
2021-11-24,28.73177
2021-11-25,27.76923
2021-11-26,31.93
2021-11-27,11.79346
2021-11-28,9.77304
2021-11-29,39.2521
2021-11-30,59.24103
2021-12-01,39.75644
2021-12-02,35.60489
2021-12-03,29.4237
2021-12-04,9.50857
2021-12-05,7.6942
2021-12-06,33.41533
2021-12-07,29.32222
2021-12-08,31.24423
2021-12-09,28.19361
2021-12-10,28.52881
2021-12-11,8.25389
2021-12-12,6.91616
2021-12-13,29.15308
2021-12-14,29.3991
2021-12-15,27.97835
2021-12-16,27.94759
2021-12-17,27.28642
2021-12-18,7.81413
2021-12-19,6.51946
2021-12-20,34.42093
2021-12-21,29.4729
2021-12-22,26.37923
2021-12-23,26.20702
2021-12-24,24.54332
2021-12-25,6.90386
2021-12-26,6.77163
2021-12-27,26.61295
2021-12-28,27.45248
2021-12-29,28.7533
2021-12-30,28.75023
2021-12-31,18.32216
2022-01-01,5.13869
2022-01-02,6.43028
2022-01-03,39.06759
2022-01-04,26.85897
2022-01-05,37.09945
2022-01-06,37.37314
2022-01-07,27.3879
2022-01-08,8.71517
2022-01-09,6.91001
2022-01-10,32.97558
2022-01-11,32.08991
2022-01-12,27.51706
2022-01-13,26.32388
2022-01-14,26.58835
2022-01-15,7.98634
2022-01-16,6.17811
2022-01-17,30.21096
2022-01-18,32.63115
2022-01-19,31.40414
2022-01-20,27.53244
2022-01-21,31.44104
2022-01-22,9.26563
2022-01-23,7.02995
2022-01-24,41.06648
2022-01-25,58.463
2022-01-26,41.93984
2022-01-27,72.15388
2022-01-28,45.74389
2022-01-29,10.28353
2022-01-30,6.19656
2022-01-31,5.37855
2022-02-01,7.01765
2022-02-02,9.1334
2022-02-03,33.66443
2022-02-04,30.96131
2022-02-05,9.52703
2022-02-06,7.0976
2022-02-07,32.88332
2022-02-08,30.31551
2022-02-09,26.91432
2022-02-10,31.07509
2022-02-11,30.64764
2022-02-12,9.41632
2022-02-13,7.10375
2022-02-14,39.00301
2022-02-15,35.29737
2022-02-16,30.4785
2022-02-17,38.03739
2022-02-18,30.21403
2022-02-19,8.23236
2022-02-20,6.34725
2022-02-21,32.00688
2022-02-22,37.29319
2022-02-23,31.13045
2022-02-24,47.57672
2022-02-25,35.93394
2022-02-26,9.26871
2022-02-27,6.98997
2022-02-28,30.57691
2022-03-01,9.83147
2022-03-02,28.92244
2022-03-03,26.34848
2022-03-04,29.43907
2022-03-05,8.37689
2022-03-06,6.63017
2022-03-07,38.16655
2022-03-08,34.58084
2022-03-09,10.14822
2022-03-10,30.39547
2022-03-11,28.75638
2022-03-12,8.93658
2022-03-13,7.50046
2022-03-14,32.90177
2022-03-15,32.16679
2022-03-16,29.41755
2022-03-17,30.89365
2022-03-18,29.11618
2022-03-19,8.76437
2022-03-20,7.09145
2022-03-21,30.00492
2022-03-22,27.04655
2022-03-23,25.31521
2022-03-24,27.57857
2022-03-25,26.48994
2022-03-26,8.49683
2022-03-27,6.6763
2022-03-28,26.95122
2022-03-29,24.95848
2022-03-30,26.9543
2022-03-31,24.99231
2022-04-01,24.92465
2022-04-02,7.80798
2022-04-03,6.06433
2022-04-04,25.14299
2022-04-05,24.30346
2022-04-06,27.08653
2022-04-07,31.21963
2022-04-08,27.351
2022-04-09,7.36822
2022-04-10,5.81216
2022-04-11,27.71388
2022-04-12,29.40217
2022-04-13,28.31969
2022-04-14,28.01217
2022-04-15,24.95233
2022-04-16,6.58712
2022-04-17,5.82754
2022-04-18,25.9856
2022-04-19,24.69401
2022-04-20,26.91124
2022-04-21,24.162
2022-04-22,24.49412
2022-04-23,8.28771
2022-04-24,6.12891
2022-04-25,31.05049
2022-04-26,25.41976
2022-04-27,32.92945
2022-04-28,28.39042
2022-04-29,24.87237
2022-04-30,8.76437
2022-05-01,6.21809
2022-05-02,27.2772
2022-05-03,25.14299
2022-05-04,24.43262
2022-05-05,9.07497
2022-05-06,31.76702
2022-05-07,7.62654
2022-05-08,5.89212
2022-05-09,32.42511
2022-05-10,36.90878
2022-05-11,29.67587
2022-05-12,39.25518
2022-05-13,29.56823
2022-05-14,7.56811
2022-05-15,5.86751
2022-05-16,28.82403
2022-05-17,25.73343
2022-05-18,27.45248
2022-05-19,33.45224
2022-05-20,26.656
2022-05-21,7.98327
2022-05-22,6.27037
2022-05-23,25.9364
2022-05-24,34.32867
2022-05-25,27.06193
2022-05-26,28.55034
2022-05-27,24.162
2022-05-28,6.88234
2022-05-29,5.30475
2022-05-30,24.93388
2022-05-31,25.02613
2022-06-01,9.75459
2022-06-02,25.26908
2022-06-03,23.66996
2022-06-04,6.47641
2022-06-05,4.89267
2022-06-06,6.7747
2022-06-07,30.1802
2022-06-08,27.24029
2022-06-09,28.3443
2022-06-10,29.03622
2022-06-11,8.26926
2022-06-12,6.08278
2022-06-13,53.23205
2022-06-14,46.85097
2022-06-15,47.10929
2022-06-16,40.98345
2022-06-17,40.82046
2022-06-18,9.31791
2022-06-19,6.35955
2022-06-20,52.69389
2022-06-21,37.32394
2022-06-22,59.08727
2022-06-23,56.33802
2022-06-24,42.13666
2022-06-25,9.09034
2022-06-26,6.36262
2022-06-27,35.26047
2022-06-28,34.24257
2022-06-29,34.85146
2022-06-30,36.14305
2022-07-01,38.32339
2022-07-02,8.18931
2022-07-03,6.03973
2022-07-04,38.89538
2022-07-05,32.83719
2022-07-06,37.46847
2022-07-07,32.97865
2022-07-08,30.12792
2022-07-09,7.13451
2022-07-10,5.22479
2022-07-11,31.06894
2022-07-12,32.12682
2022-07-13,32.09299
2022-07-14,31.29036
2022-07-15,31.1981
2022-07-16,7.74647
2022-07-17,5.20019
2022-07-18,29.79888
2022-07-19,28.85478
2022-07-20,29.82348
2022-07-21,28.66104
2022-07-22,27.92914
2022-07-23,6.74395
2022-07-24,4.80349
2022-07-25,27.6247
2022-07-26,25.68116
2022-07-27,25.83492
2022-07-28,27.51091
2022-07-29,24.16815
2022-07-30,6.68245
2022-07-31,5.0126
2022-08-01,25.35826
2022-08-02,26.93585
2022-08-03,26.46534
2022-08-04,26.15166
2022-08-05,24.09742
2022-08-06,6.86696
2022-08-07,4.37911
2022-08-08,25.91487
2022-08-09,25.46282
2022-08-10,26.43766
2022-08-11,25.15222
2022-08-12,24.87852
2022-08-13,6.61787
2022-08-14,4.70816
2022-08-15,6.76548
2022-08-16,24.97693
2022-08-17,26.72058
2022-08-18,24.98923
2022-08-19,25.41361
2022-08-20,6.21194
2022-08-21,4.53902
2022-08-22,27.11728
2022-08-23,26.50532
2022-08-24,25.91795
2022-08-25,22.98726
2022-08-26,23.58078
2022-08-27,7.82028
2022-08-28,4.61282
2022-08-29,31.96076
2022-08-30,26.65293
2022-08-31,27.23107
2022-09-01,30.26323
2022-09-02,26.59142
2022-09-03,6.72858
2022-09-04,4.40371
2022-09-05,26.08401
2022-09-06,23.56848
2022-09-07,28.29817
2022-09-08,23.66996
2022-09-09,6.09508
2022-09-10,4.83732
2022-09-11,3.64413
2022-09-12,5.93517
2022-09-13,27.13881
2022-09-14,35.11286
2022-09-15,27.35715
2022-09-16,27.88609
2022-09-17,6.98074
2022-09-18,4.58515
2022-09-19,30.71837
2022-09-20,25.66578
2022-09-21,26.81591
2022-09-22,31.1489
2022-09-23,33.97195
2022-09-24,7.99249
2022-09-25,5.10486
2022-09-26,49.34497
2022-09-27,40.59597
2022-09-28,56.94999
2022-09-29,41.63232
2022-09-30,39.98708
2022-10-01,8.53988
2022-10-02,4.75121
2022-10-03,8.04785
2022-10-04,31.30266
2022-10-05,38.96918
2022-10-06,30.31859
2022-10-07,29.39602
2022-10-08,7.0607
2022-10-09,4.55747
2022-10-10,7.61116
2022-10-11,39.96863
2022-10-12,32.98788
2022-10-13,38.2342
2022-10-14,31.37954
2022-10-15,8.43225
2022-10-16,5.60612
2022-10-17,35.62027
2022-10-18,32.88947
2022-10-19,33.22467
2022-10-20,30.29706
2022-10-21,28.47961
2022-10-22,7.16833
2022-10-23,4.2069
2022-10-24,28.0952
2022-10-25,28.15363
2022-10-26,29.29146
2022-10-27,27.48939
2022-10-28,26.88972
2022-10-29,6.93154
2022-10-30,3.89322
2022-10-31,25.5766
2022-11-01,26.89894
2022-11-02,27.46171
2022-11-03,30.11255
2022-11-04,26.27775
2022-11-05,6.61172
2022-11-06,4.42524
2022-11-07,25.1922
2022-11-08,26.72366
2022-11-09,27.0158
2022-11-10,28.16286
2022-11-11,35.51263
2022-11-12,9.72999
2022-11-13,5.86751
2022-11-14,30.32474
2022-11-15,28.47038
2022-11-16,30.8752
2022-11-17,38.51097
2022-11-18,25.58582
2022-11-19,6.52561
2022-11-20,4.36066
2022-11-21,27.0527
2022-11-22,25.9364
2022-11-23,23.89753
2022-11-24,23.4424
2022-11-25,21.69567
2022-11-26,5.69838
2022-11-27,3.78252
2022-11-28,25.11839
2022-11-29,23.96826
2022-11-30,23.87908
2022-12-01,25.80109
2022-12-02,25.42899
2022-12-03,5.74143
2022-12-04,3.65336
2022-12-05,22.99649
2022-12-06,24.03284
2022-12-07,24.10972
2022-12-08,24.38956
2022-12-09,22.19078
2022-12-10,5.92902
2022-12-11,3.9209
2022-12-12,21.41583
2022-12-13,23.63613
2022-12-14,21.73257
2022-12-15,23.58386
2022-12-16,23.37474
2022-12-17,5.84291
2022-12-18,3.57033
2022-12-19,20.22264
2022-12-20,24.56485
2022-12-21,22.7966
2022-12-22,21.26514
2022-12-23,26.51147
2022-12-24,6.03665
2022-12-25,3.79482
2022-12-26,21.61879
2022-12-27,20.46558
2022-12-28,26.97582
2022-12-29,28.56571
2022-12-30,21.16058
2022-12-31,4.60052
2023-01-01,4.28685
2023-01-02,38.86462
2023-01-03,28.45193
2023-01-04,26.93277
2023-01-05,25.84107
2023-01-06,25.07226
2023-01-07,6.90386
2023-01-08,4.01008
2023-01-09,24.15277
2023-01-10,25.96408
2023-01-11,23.94058
2023-01-12,25.12762
2023-01-13,23.36859
2023-01-14,6.33187
2023-01-15,4.33298
2023-01-16,21.88018
2023-01-17,22.95036
2023-01-18,22.37529
2023-01-19,22.41527
2023-01-20,20.23494
2023-01-21,5.15406
2023-01-22,2.98603
2023-01-23,3.80404
2023-01-24,6.27344
2023-01-25,23.12872
2023-01-26,23.86678
2023-01-27,23.86678
2023-01-28,6.85774
2023-01-29,4.78504
2023-01-30,25.82877
2023-01-31,24.9062
2023-02-01,23.59923
2023-02-02,25.07841
2023-02-03,24.88467
2023-02-04,6.58097
2023-02-05,4.293
2023-02-06,23.467
2023-02-07,23.38089
2023-02-08,22.89193
2023-02-09,23.66074
2023-02-10,23.32246
2023-02-11,6.20271
2023-02-12,4.2561
2023-02-13,23.08567
2023-02-14,22.65822
2023-02-15,27.88609
2023-02-16,24.42032
2023-02-17,24.04821
2023-02-18,7.02072
2023-02-19,4.03161
2023-02-20,22.89808
2023-02-21,22.62746
2023-02-22,25.45974
2023-02-23,24.06667
2023-02-24,23.17178
2023-02-25,6.46411
2023-02-26,4.25302
2023-02-27,22.74432
2023-02-28,20.81308
2023-03-01,7.48816
2023-03-02,22.55366
2023-03-03,20.69315
2023-03-04,6.47333
2023-03-05,4.2807
2023-03-06,21.48041
2023-03-07,22.86425
2023-03-08,23.83602
2023-03-09,24.25118
2023-03-10,24.09742
2023-03-11,7.31594
2023-03-12,4.96648
2023-03-13,28.31047
2023-03-14,40.89734
2023-03-15,27.68005
2023-03-16,28.56264
2023-03-17,24.43262
2023-03-18,6.7132
2023-03-19,4.57592
2023-03-20,24.04514
2023-03-21,23.11335
2023-03-22,22.16003
2023-03-23,28.13826
2023-03-24,23.39012
2023-03-25,6.83006
2023-03-26,4.9019
2023-03-27,23.5162
2023-03-28,22.73202
2023-03-29,22.38452
2023-03-30,22.64284
2023-03-31,22.52598
2023-04-01,6.91001
2023-04-02,5.20019
2023-04-03,22.3876
2023-04-04,22.1262
2023-04-05,21.80023
2023-04-06,24.84777
2023-04-07,21.57574
2023-04-08,6.05203
2023-04-09,5.05566
2023-04-10,23.43625
2023-04-11,23.63921
2023-04-12,25.39209
2023-04-13,25.32443
2023-04-14,23.04877
2023-04-15,7.03917
2023-04-16,5.04028
2023-04-17,23.27633
2023-04-18,23.72532
2023-04-19,22.61516
2023-04-20,27.32332
2023-04-21,24.87545
2023-04-22,6.65477
2023-04-23,4.75121
2023-04-24,24.74629
2023-04-25,34.42093
2023-04-26,27.51399
2023-04-27,25.95485
2023-04-28,25.43821
2023-04-29,6.31957
2023-04-30,4.19459
2023-05-01,12.5961
2023-05-02,20.55169
2023-05-03,21.7049
2023-05-04,21.31742
2023-05-05,5.88597
2023-05-06,5.17867
2023-05-07,3.57648
2023-05-08,20.22264
2023-05-09,21.55114
2023-05-10,20.55169
2023-05-11,21.53268
2023-05-12,20.21649
2023-05-13,5.0003
2023-05-14,3.55495
2023-05-15,21.29897
2023-05-16,20.84999
2023-05-17,19.81979
2023-05-18,20.34257
2023-05-19,19.6937
2023-05-20,5.27092
2023-05-21,3.93013
2023-05-22,19.98277
2023-05-23,19.41078
2023-05-24,20.70238
2023-05-25,21.16366
2023-05-26,19.6691
2023-05-27,5.32628
2023-05-28,3.6349
2023-05-29,7.11605
