date,한화솔루션주가
2023-05-26,20.93765
2023-05-27,2.51017
2023-05-28,1.99251
2023-05-29,3.66921
2023-05-30,22.70226
2023-05-31,20.4265
2023-06-01,18.83118
2023-06-02,27.23425
2023-06-03,3.07667
2023-06-04,2.48738
2023-06-05,22.60459
2023-06-06,3.2362
2023-06-07,22.42878
2023-06-08,24.5971
2023-06-09,22.53622
2023-06-10,2.48087
2023-06-11,2.24645
2023-06-12,20.4558
2023-06-13,20.75858
2023-06-14,21.77437
2023-06-15,20.00651
2023-06-16,19.63535
2023-06-17,2.03158
2023-06-18,2.02506
2023-06-19,21.95995
2023-06-20,21.4488
2023-06-21,20.67068
2023-06-22,19.16653
2023-06-23,24.09571
2023-06-24,3.0669
2023-06-25,2.24645
2023-06-26,20.15953
2023-06-27,18.15725
2023-06-28,17.75354
2023-06-29,18.76607
2023-06-30,17.74051
2023-07-01,1.986
2023-07-02,2.12274
2023-07-03,20.7423
2023-07-04,20.12371
2023-07-05,17.66237
2023-07-06,17.3075
2023-07-07,16.39589
2023-07-08,3.09946
2023-07-09,2.06739
2023-07-10,20.00651
2023-07-11,20.19208
2023-07-12,19.46931
2023-07-13,28.91095
2023-07-14,23.34689
2023-07-15,2.51017
2023-07-16,2.54273
2023-07-17,19.69721
2023-07-18,24.80221
2023-07-19,20.44603
2023-07-20,19.49861
2023-07-21,17.12192
2023-07-22,2.3311
2023-07-23,2.12925
2023-07-24,17.90981
2023-07-25,17.39215
2023-07-26,17.60377
2023-07-27,31.93228
2023-07-28,30.69835
2023-07-29,3.89711
2023-07-30,2.839
2023-07-31,24.34641
2023-08-01,24.98127
2023-08-02,21.21113
2023-08-03,19.37489
2023-08-04,18.33957
2023-08-05,2.10646
2023-08-06,1.94041
2023-08-07,16.8517
2023-08-08,16.11264
2023-08-09,16.4024
2023-08-10,17.41168
2023-08-11,18.65212
2023-08-12,2.22366
2023-08-13,1.66693
2023-08-14,16.54566
2023-08-15,2.78365
2023-08-16,17.72749
2023-08-17,17.60377
2023-08-18,14.74849
2023-08-19,1.96646
2023-08-20,1.56601
2023-08-21,23.90688
2023-08-22,19.27071
2023-08-23,16.15497
2023-08-24,16.27217
2023-08-25,13.81735
2023-08-26,1.76461
2023-08-27,1.55298
2023-08-28,16.01497
2023-08-29,15.16522
2023-08-30,17.594
2023-08-31,16.86146
2023-09-01,16.75077
2023-09-02,1.78088
2023-09-03,1.27299
2023-09-04,18.22562
2023-09-05,17.04053
2023-09-06,20.49161
2023-09-07,16.29496
2023-09-08,15.91404
2023-09-09,2.08692
2023-09-10,1.62135
2023-09-11,15.7773
2023-09-12,14.28292
2023-09-13,15.67963
2023-09-14,15.2922
2023-09-15,16.13869
2023-09-16,1.94367
2023-09-17,1.5367
2023-09-18,14.10385
2023-09-19,13.0783
2023-09-20,13.2769
2023-09-21,12.57691
2023-09-22,12.85691
2023-09-23,1.5888
2023-09-24,1.28276
2023-09-25,13.15969
2023-09-26,11.96483
2023-09-27,11.50252
2023-09-28,1.28601
2023-09-29,0.93439
2023-09-30,0.96695
2023-10-01,1.03532
2023-10-02,1.49112
2023-10-03,1.28601
2023-10-04,13.15969
2023-10-05,13.34852
2023-10-06,12.58342
2023-10-07,1.81019
2023-10-08,1.16881
2023-10-09,1.73856
2023-10-10,13.79781
2023-10-11,20.07162
2023-10-12,19.61582
2023-10-13,14.17548
2023-10-14,1.54973
2023-10-15,1.45205
2023-10-16,14.80058
2023-10-17,16.83216
2023-10-18,16.32427
2023-10-19,12.88946
2023-10-20,11.92576
2023-10-21,1.58554
2023-10-22,1.18508
2023-10-23,16.48054
2023-10-24,14.54663
2023-10-25,13.77828
2023-10-26,12.75923
2023-10-27,12.38157
2023-10-28,1.56601
2023-10-29,1.17857
2023-10-30,12.55738
2023-10-31,16.44798
2023-11-01,21.86553
2023-11-02,16.56845
2023-11-03,15.39638
2023-11-04,1.55949
2023-11-05,1.55949
2023-11-06,23.95246
2023-11-07,16.49031
2023-11-08,14.78105
2023-11-09,13.95409
2023-11-10,11.39833
2023-11-11,1.33159
2023-11-12,1.12322
2023-11-13,11.73368
2023-11-14,12.67133
2023-11-15,22.30506
2023-11-16,16.55217
2023-11-17,12.30994
2023-11-18,1.39996
2023-11-19,1.05811
2023-11-20,16.03125
2023-11-21,18.35259
2023-11-22,15.11964
2023-11-23,15.18476
2023-11-24,12.74947
2023-11-25,1.29252
2023-11-26,1.1916
2023-11-27,13.58619
2023-11-28,12.59319
2023-11-29,11.82809
2023-11-30,12.76574
2023-12-01,12.17646
2023-12-02,1.59856
2023-12-03,1.3381
2023-12-04,13.18573
2023-12-05,11.16392
2023-12-06,11.71089
2023-12-07,10.54533
2023-12-08,10.85788
2023-12-09,1.37066
2023-12-10,0.97346
2023-12-11,11.61647
2023-12-12,13.5048
2023-12-13,11.66856
2023-12-14,15.52335
2023-12-15,37.02425
2023-12-16,3.87758
2023-12-17,3.04085
2023-12-18,19.83395
2023-12-19,15.35731
2023-12-20,29.06397
2023-12-21,23.1776
2023-12-22,20.50463
2023-12-23,2.35064
2023-12-24,1.89158
2023-12-25,2.0739
2023-12-26,17.17401
2023-12-27,16.50659
2023-12-28,20.01953
2023-12-29,6.33241
2023-12-30,1.63438
2023-12-31,1.22415
2024-01-01,1.34136
2024-01-02,16.24287
2024-01-03,13.68386
2024-01-04,13.66758
2024-01-05,13.02295
2024-01-06,1.56275
2024-01-07,1.0809
2024-01-08,12.50203
2024-01-09,18.74328
2024-01-10,21.0809
2024-01-11,17.61354
2024-01-12,14.03223
2024-01-13,1.48461
2024-01-14,3.16457
2024-01-15,16.16799
2024-01-16,16.0052
2024-01-17,18.47305
2024-01-18,15.55917
2024-01-19,14.79081
2024-01-20,2.06413
2024-01-21,1.45857
2024-01-22,13.72944
2024-01-23,15.17174
2024-01-24,14.13967
2024-01-25,13.41038
2024-01-26,11.96483
2024-01-27,1.33485
2024-01-28,1.18834
2024-01-29,13.14992
2024-01-30,14.17222
2024-01-31,12.35227
2024-02-01,16.22985
2024-02-02,15.67637
2024-02-03,1.7353
2024-02-04,1.59205
2024-02-05,12.75598
2024-02-06,11.68484
2024-02-07,13.24759
2024-02-08,11.49275
2024-02-09,1.39996
2024-02-10,0.99625
2024-02-11,0.9409
2024-02-12,1.20462
2024-02-13,13.47875
2024-02-14,11.66856
2024-02-15,11.78577
2024-02-16,14.81035
2024-02-17,1.80367
2024-02-18,1.46182
2024-02-19,14.40989
2024-02-20,12.88621
2024-02-21,12.89923
2024-02-22,33.82712
2024-02-23,45.1929
2024-02-24,6.19566
2024-02-25,4.41152
2024-02-26,22.93342
2024-02-27,19.05909
2024-02-28,19.99348
2024-02-29,16.0866
2024-03-01,2.26273
2024-03-02,2.0153
2024-03-03,1.52042
2024-03-04,15.79033
2024-03-05,14.37082
2024-03-06,14.70291
2024-03-07,14.60524
2024-03-08,14.12013
2024-03-09,1.83298
2024-03-10,1.57903
2024-03-11,13.54061
2024-03-12,13.11085
2024-03-13,13.70014
2024-03-14,15.16848
2024-03-15,13.29317
2024-03-16,1.83298
2024-03-17,1.29252
2024-03-18,13.07178
2024-03-19,12.1439
2024-03-20,13.00993
