date,아파트경매
2020-09-25,25.91729
2020-09-26,24.17006
2020-09-27,29.35352
2020-09-28,34.18753
2020-09-29,25.56785
2020-09-30,20.20966
2020-10-01,24.98543
2020-10-02,32.7315
2020-10-03,33.25567
2020-10-04,40.88526
2020-10-05,43.56435
2020-10-06,43.2149
2020-10-07,39.19627
2020-10-08,37.09959
2020-10-09,34.94467
2020-10-10,34.7117
2020-10-11,35.52708
2020-10-12,37.62376
2020-10-13,39.72044
2020-10-14,36.6919
2020-10-15,34.18753
2020-10-16,30.75131
2020-10-17,25.97553
2020-10-18,28.42166
2020-10-19,37.15783
2020-10-20,37.39079
2020-10-21,37.62376
2020-10-22,29.64472
2020-10-23,27.78101
2020-10-24,25.2184
2020-10-25,29.76121
2020-10-26,37.33255
2020-10-27,35.52708
2020-10-28,34.82818
2020-10-29,32.4403
2020-10-30,30.34362
2020-10-31,26.38322
2020-11-01,31.4502
2020-11-02,34.59522
2020-11-03,34.47874
2020-11-04,32.4403
2020-11-05,35.99301
2020-11-06,31.39196
2020-11-07,27.1986
2020-11-08,33.95457
2020-11-09,43.27315
2020-11-10,39.54571
2020-11-11,41.23471
2020-11-12,36.57542
2020-11-13,35.06115
2020-11-14,28.65463
2020-11-15,34.65346
2020-11-16,40.76878
2020-11-17,45.42807
2020-11-18,43.33139
2020-11-19,40.18637
2020-11-20,36.22597
2020-11-21,30.80955
2020-11-22,38.20617
2020-11-23,44.84566
2020-11-24,40.9435
2020-11-25,38.9633
2020-11-26,34.7117
2020-11-27,33.37216
2020-11-28,30.34362
2020-11-29,35.17763
2020-11-30,37.9732
2020-12-01,43.15666
2020-12-02,41.17647
2020-12-03,37.9732
2020-12-04,32.03261
2020-12-05,30.86779
2020-12-06,40.76878
2020-12-07,41.70064
2020-12-08,43.62259
2020-12-09,42.22481
2020-12-10,37.50728
2020-12-11,33.95457
2020-12-12,28.71287
2020-12-13,36.92486
2020-12-14,47.69947
2020-12-15,38.78858
2020-12-16,36.34245
2020-12-17,34.24577
2020-12-18,32.90623
2020-12-19,26.26674
2020-12-20,35.29411
2020-12-21,44.26324
2020-12-22,35.11939
2020-12-23,31.68316
2020-12-24,27.08211
2020-12-25,24.98543
2020-12-26,32.14909
2020-12-27,40.9435
2020-12-28,40.53581
2020-12-29,38.55562
2020-12-30,34.30401
2020-12-31,30.80955
2021-01-01,31.85789
2021-01-02,36.16773
2021-01-03,41.35119
2021-01-04,41.52591
2021-01-05,41.11822
2021-01-06,36.80838
2021-01-07,35.7018
2021-01-08,33.02271
2021-01-09,29.87769
2021-01-10,39.60396
2021-01-11,41.46767
2021-01-12,39.13803
2021-01-13,40.01164
2021-01-14,35.35235
2021-01-15,40.47757
2021-01-16,31.39196
2021-01-17,37.74024
2021-01-18,39.25451
2021-01-19,37.91496
2021-01-20,39.72044
2021-01-21,37.74024
2021-01-22,34.53698
2021-01-23,32.32382
2021-01-24,37.15783
2021-01-25,42.98194
2021-01-26,38.38089
2021-01-27,38.78858
2021-01-28,35.35235
2021-01-29,29.64472
2021-01-30,31.97437
2021-01-31,38.78858
2021-02-01,43.9138
2021-02-02,42.98194
2021-02-03,41.29295
2021-02-04,37.33255
2021-02-05,32.49854
2021-02-06,29.00407
2021-02-07,36.57542
2021-02-08,37.79848
2021-02-09,33.48864
2021-02-10,32.96447
2021-02-11,25.74257
2021-02-12,26.73267
2021-02-13,33.02271
2021-02-14,41.40943
2021-02-15,42.39953
2021-02-16,40.59405
2021-02-17,36.80838
2021-02-18,39.19627
2021-02-19,35.00291
2021-02-20,28.59638
2021-02-21,34.12929
2021-02-22,38.49737
2021-02-23,36.57542
2021-02-24,36.57542
2021-02-25,34.59522
2021-02-26,31.39196
2021-02-27,27.89749
2021-02-28,30.86779
2021-03-01,35.52708
2021-03-02,46.30168
2021-03-03,35.76004
2021-03-04,31.68316
2021-03-05,30.22714
2021-03-06,28.53814
2021-03-07,31.68316
2021-03-08,38.14793
2021-03-09,34.82818
2021-03-10,31.10075
2021-03-11,31.7414
2021-03-12,27.43156
2021-03-13,27.89749
2021-03-14,30.4601
2021-03-15,35.64356
2021-03-16,32.96447
2021-03-17,33.08095
2021-03-18,32.38206
2021-03-19,31.21723
2021-03-20,27.89749
2021-03-21,29.70297
2021-03-22,35.17763
2021-03-23,35.76004
2021-03-24,29.47
2021-03-25,31.04251
2021-03-26,29.87769
2021-03-27,25.68433
2021-03-28,28.71287
2021-03-29,31.85789
2021-03-30,31.79965
2021-03-31,31.10075
2021-04-01,29.35352
2021-04-02,26.55794
2021-04-03,31.15899
2021-04-04,28.36342
2021-04-05,31.04251
2021-04-06,34.59522
2021-04-07,30.22714
2021-04-08,27.4898
2021-04-09,23.64589
2021-04-10,24.69423
2021-04-11,28.24694
2021-04-12,31.21723
2021-04-13,29.35352
2021-04-14,29.00407
2021-04-15,29.64472
2021-04-16,28.94583
2021-04-17,25.10192
2021-04-18,28.77111
2021-04-19,32.32382
2021-04-20,30.28538
2021-04-21,31.39196
2021-04-22,29.58648
2021-04-23,31.50844
2021-04-24,26.96563
2021-04-25,29.41176
2021-04-26,33.54688
2021-04-27,31.91613
2021-04-28,33.54688
2021-04-29,29.87769
2021-04-30,25.16016
2021-05-01,23.35468
2021-05-02,25.62609
2021-05-03,32.20733
2021-05-04,30.11065
2021-05-05,25.27664
2021-05-06,29.1788
2021-05-07,26.4997
2021-05-08,24.98543
2021-05-09,27.83925
2021-05-10,33.48864
2021-05-11,28.71287
2021-05-12,30.11065
2021-05-13,26.03377
2021-05-14,24.86895
2021-05-15,22.42283
2021-05-16,25.39312
2021-05-17,31.04251
2021-05-18,29.81945
2021-05-19,24.69423
2021-05-20,33.89633
2021-05-21,28.13046
2021-05-22,22.30634
2021-05-23,28.4799
2021-05-24,34.01281
2021-05-25,29.64472
2021-05-26,32.78974
2021-05-27,30.34362
2021-05-28,29.1788
2021-05-29,25.62609
2021-05-30,26.67443
2021-05-31,34.24577
2021-06-01,36.51718
2021-06-02,35.11939
2021-06-03,30.57658
2021-06-04,26.15026
2021-06-05,22.88875
2021-06-06,27.4898
2021-06-07,37.85672
2021-06-08,36.92486
2021-06-09,31.04251
2021-06-10,31.50844
2021-06-11,27.4898
2021-06-12,23.70413
2021-06-13,28.59638
2021-06-14,34.36225
2021-06-15,30.69306
2021-06-16,33.60512
2021-06-17,27.4898
2021-06-18,30.4601
2021-06-19,22.48107
2021-06-20,26.96563
2021-06-21,33.60512
2021-06-22,33.08095
2021-06-23,32.09085
2021-06-24,31.33372
2021-06-25,29.81945
2021-06-26,24.51951
2021-06-27,28.94583
2021-06-28,33.08095
2021-06-29,34.59522
2021-06-30,29.35352
2021-07-01,27.14036
2021-07-02,27.72277
2021-07-03,21.31624
2021-07-04,28.94583
2021-07-05,40.41933
2021-07-06,36.40069
2021-07-07,29.81945
2021-07-08,27.4898
2021-07-09,25.16016
2021-07-10,23.93709
2021-07-11,25.74257
2021-07-12,56.61036
2021-07-13,44.205
2021-07-14,38.26441
2021-07-15,31.85789
2021-07-16,31.50844
2021-07-17,30.86779
2021-07-18,39.60396
2021-07-19,43.97204
2021-07-20,40.36109
2021-07-21,35.23587
2021-07-22,33.31391
2021-07-23,31.68316
2021-07-24,26.44146
2021-07-25,28.77111
2021-07-26,35.87652
2021-07-27,33.37216
2021-07-28,34.24577
2021-07-29,33.89633
2021-07-30,32.38206
2021-07-31,26.55794
2021-08-01,28.71287
2021-08-02,34.36225
2021-08-03,35.81828
2021-08-04,34.94467
2021-08-05,36.92486
2021-08-06,34.47874
2021-08-07,35.58532
2021-08-08,36.05125
2021-08-09,42.9237
2021-08-10,42.16656
2021-08-11,46.01048
2021-08-12,41.9336
2021-08-13,33.48864
2021-08-14,32.4403
2021-08-15,35.06115
2021-08-16,46.35993
2021-08-17,43.2149
2021-08-18,47.00058
2021-08-19,41.9336
2021-08-20,35.29411
2021-08-21,33.83808
2021-08-22,40.9435
2021-08-23,46.47641
2021-08-24,44.43797
2021-08-25,41.05998
2021-08-26,37.85672
2021-08-27,34.65346
2021-08-28,30.80955
2021-08-29,39.9534
2021-08-30,41.05998
2021-08-31,38.84682
2021-09-01,34.65346
2021-09-02,39.07979
2021-09-03,31.10075
2021-09-04,31.39196
2021-09-05,29.23704
2021-09-06,43.97204
2021-09-07,38.14793
2021-09-08,34.53698
2021-09-09,32.14909
2021-09-10,29.76121
2021-09-11,24.34478
2021-09-12,31.04251
2021-09-13,32.55678
2021-09-14,35.64356
2021-09-15,33.77984
2021-09-16,32.26557
2021-09-17,25.62609
2021-09-18,18.52067
2021-09-19,20.09318
2021-09-20,21.19976
2021-09-21,24.51951
2021-09-22,33.89633
2021-09-23,42.51601
2021-09-24,34.30401
2021-09-25,27.60629
2021-09-26,32.67326
2021-09-27,41.00174
2021-09-28,36.45894
2021-09-29,35.41059
2021-09-30,32.38206
2021-10-01,30.05241
2021-10-02,26.03377
2021-10-03,33.31391
2021-10-04,34.47874
2021-10-05,38.90506
2021-10-06,36.51718
2021-10-07,35.93476
2021-10-08,35.52708
2021-10-09,27.37332
2021-10-10,30.4601
2021-10-11,38.78858
2021-10-12,41.40943
2021-10-13,39.37099
2021-10-14,41.05998
2021-10-15,30.16889
2021-10-16,23.00524
2021-10-17,29.1788
2021-10-18,30.57658
2021-10-19,28.94583
2021-10-20,26.73267
2021-10-21,28.30518
2021-10-22,22.30634
2021-10-23,19.56901
2021-10-24,43.44787
2021-10-25,38.78858
2021-10-26,34.30401
2021-10-27,31.79965
2021-10-28,25.62609
2021-10-29,25.91729
2021-10-30,23.17996
2021-10-31,24.34478
2021-11-01,28.13046
2021-11-02,26.15026
2021-11-03,28.71287
2021-11-04,26.61619
2021-11-05,23.70413
2021-11-06,17.93826
2021-11-07,22.2481
2021-11-08,31.21723
2021-11-09,30.75131
2021-11-10,26.67443
2021-11-11,25.74257
2021-11-12,23.00524
2021-11-13,16.77344
2021-11-14,24.92719
2021-11-15,28.77111
2021-11-16,29.41176
2021-11-17,27.60629
2021-11-18,30.69306
2021-11-19,23.17996
2021-11-20,18.28771
2021-11-21,23.82061
2021-11-22,27.54804
2021-11-23,26.03377
2021-11-24,24.2283
2021-11-25,25.16016
2021-11-26,21.72393
2021-11-27,18.75364
2021-11-28,22.36458
2021-11-29,28.65463
2021-11-30,27.14036
2021-12-01,23.2382
2021-12-02,24.57775
2021-12-03,20.50087
2021-12-04,19.27781
2021-12-05,25.5096
2021-12-06,37.27431
2021-12-07,36.16773
2021-12-08,29.58648
2021-12-09,28.13046
2021-12-10,21.66569
2021-12-11,24.11182
2021-12-12,27.4898
2021-12-13,29.1788
2021-12-14,28.53814
2021-12-15,28.24694
2021-12-16,22.42283
2021-12-17,21.72393
2021-12-18,18.52067
2021-12-19,24.51951
2021-12-20,27.72277
2021-12-21,29.64472
2021-12-22,26.61619
2021-12-23,29.64472
2021-12-24,20.67559
2021-12-25,19.33605
2021-12-26,26.4997
2021-12-27,28.24694
2021-12-28,29.1788
2021-12-29,30.34362
2021-12-30,27.31508
2021-12-31,22.2481
2022-01-01,20.03494
2022-01-02,27.4898
2022-01-03,27.66453
2022-01-04,31.04251
2022-01-05,32.14909
2022-01-06,29.35352
2022-01-07,28.36342
2022-01-08,22.18986
2022-01-09,29.81945
2022-01-10,49.33022
2022-01-11,54.33896
2022-01-12,37.15783
2022-01-13,40.30285
2022-01-14,35.81828
2022-01-15,31.21723
2022-01-16,32.20733
2022-01-17,33.31391
2022-01-18,37.21607
2022-01-19,40.47757
2022-01-20,37.74024
2022-01-21,35.93476
2022-01-22,28.82935
2022-01-23,34.59522
2022-01-24,41.64239
2022-01-25,32.90623
2022-01-26,35.35235
2022-01-27,33.54688
2022-01-28,27.08211
2022-01-29,26.44146
2022-01-30,25.45136
2022-01-31,26.55794
2022-02-01,36.10949
2022-02-02,38.43913
2022-02-03,42.74898
2022-02-04,34.30401
2022-02-05,38.73034
2022-02-06,47.75771
2022-02-07,42.51601
2022-02-08,42.05008
2022-02-09,38.78858
2022-02-10,45.42807
2022-02-11,40.06988
2022-02-12,31.04251
2022-02-13,36.16773
2022-02-14,43.15666
2022-02-15,39.9534
2022-02-16,40.24461
2022-02-17,38.90506
2022-02-18,32.96447
2022-02-19,31.39196
2022-02-20,34.59522
2022-02-21,42.28305
2022-02-22,49.79615
2022-02-23,38.55562
2022-02-24,36.51718
2022-02-25,31.7414
2022-02-26,31.56668
2022-02-27,35.00291
2022-02-28,33.83808
2022-03-01,34.7117
2022-03-02,36.05125
2022-03-03,34.36225
2022-03-04,30.11065
2022-03-05,23.41292
2022-03-06,30.80955
2022-03-07,33.19743
2022-03-08,36.75014
2022-03-09,29.00407
2022-03-10,30.16889
2022-03-11,32.38206
2022-03-12,28.1887
2022-03-13,34.47874
2022-03-14,35.29411
2022-03-15,41.35119
2022-03-16,36.10949
2022-03-17,32.26557
2022-03-18,34.24577
2022-03-19,29.99417
2022-03-20,32.7315
2022-03-21,46.01048
2022-03-22,39.54571
2022-03-23,38.78858
2022-03-24,34.07105
2022-03-25,34.59522
2022-03-26,29.52824
2022-03-27,34.36225
2022-03-28,37.79848
2022-03-29,35.46884
2022-03-30,29.64472
2022-03-31,34.88642
2022-04-01,30.34362
2022-04-02,32.90623
2022-04-03,33.95457
2022-04-04,37.85672
2022-04-05,36.51718
2022-04-06,40.30285
2022-04-07,32.78974
2022-04-08,28.13046
2022-04-09,23.47117
2022-04-10,25.62609
2022-04-11,36.16773
2022-04-12,36.75014
2022-04-13,33.08095
2022-04-14,29.93593
2022-04-15,35.76004
2022-04-16,29.81945
2022-04-17,31.79965
2022-04-18,39.42923
2022-04-19,36.57542
2022-04-20,33.13919
2022-04-21,28.65463
2022-04-22,28.71287
2022-04-23,25.74257
2022-04-24,29.93593
2022-04-25,36.51718
2022-04-26,37.50728
2022-04-27,34.88642
2022-04-28,33.13919
2022-04-29,26.15026
2022-04-30,23.76237
2022-05-01,27.1986
2022-05-02,31.27548
2022-05-03,29.1788
2022-05-04,29.76121
2022-05-05,23.58765
2022-05-06,26.73267
2022-05-07,22.18986
2022-05-08,27.1986
2022-05-09,35.23587
2022-05-10,32.26557
2022-05-11,32.90623
2022-05-12,32.7315
2022-05-13,23.93709
2022-05-14,21.78217
2022-05-15,27.43156
2022-05-16,33.60512
2022-05-17,31.39196
2022-05-18,28.65463
2022-05-19,30.80955
2022-05-20,24.69423
2022-05-21,22.36458
2022-05-22,30.16889
2022-05-23,29.35352
2022-05-24,33.83808
2022-05-25,33.31391
2022-05-26,35.17763
2022-05-27,28.1887
2022-05-28,23.64589
2022-05-29,28.30518
2022-05-30,30.86779
2022-05-31,31.50844
2022-06-01,28.01397
2022-06-02,31.04251
2022-06-03,29.99417
2022-06-04,28.71287
2022-06-05,27.89749
2022-06-06,31.39196
2022-06-07,32.32382
2022-06-08,33.19743
2022-06-09,33.83808
2022-06-10,31.79965
2022-06-11,28.13046
2022-06-12,28.13046
2022-06-13,37.50728
2022-06-14,34.30401
2022-06-15,35.29411
2022-06-16,33.13919
2022-06-17,34.24577
2022-06-18,22.59755
2022-06-19,28.30518
2022-06-20,39.19627
2022-06-21,36.75014
2022-06-22,34.07105
2022-06-23,29.35352
2022-06-24,25.33488
2022-06-25,21.84041
2022-06-26,25.04368
2022-06-27,33.66336
2022-06-28,36.75014
2022-06-29,30.40186
2022-06-30,34.12929
2022-07-01,22.30634
2022-07-02,23.82061
2022-07-03,24.40302
2022-07-04,34.76994
2022-07-05,34.30401
2022-07-06,33.13919
2022-07-07,31.91613
2022-07-08,28.30518
2022-07-09,26.4997
2022-07-10,28.13046
2022-07-11,38.38089
2022-07-12,36.6919
2022-07-13,33.31391
2022-07-14,30.98427
2022-07-15,27.54804
2022-07-16,28.65463
2022-07-17,29.35352
2022-07-18,36.34245
2022-07-19,33.25567
2022-07-20,31.27548
2022-07-21,28.65463
2022-07-22,28.71287
2022-07-23,53.75655
2022-07-24,50.37856
2022-07-25,37.9732
2022-07-26,31.7414
2022-07-27,33.60512
2022-07-28,33.4304
2022-07-29,27.83925
2022-07-30,23.58765
2022-07-31,27.89749
2022-08-01,32.4403
2022-08-02,31.62492
2022-08-03,30.80955
2022-08-04,42.74898
2022-08-05,36.98311
2022-08-06,45.77751
2022-08-07,40.30285
2022-08-08,36.22597
2022-08-09,33.66336
2022-08-10,33.08095
2022-08-11,33.60512
2022-08-12,37.50728
2022-08-13,25.97553
2022-08-14,24.92719
2022-08-15,44.43797
2022-08-16,48.74781
2022-08-17,36.57542
2022-08-18,38.03145
2022-08-19,37.44903
2022-08-20,28.77111
2022-08-21,34.36225
2022-08-22,35.23587
2022-08-23,38.08969
2022-08-24,37.09959
2022-08-25,32.49854
2022-08-26,32.09085
2022-08-27,24.57775
2022-08-28,30.86779
2022-08-29,41.75888
2022-08-30,35.64356
2022-08-31,35.00291
2022-09-01,34.4205
2022-09-02,42.80722
2022-09-03,36.22597
2022-09-04,30.75131
2022-09-05,38.20617
2022-09-06,42.80722
2022-09-07,44.08852
2022-09-08,34.53698
2022-09-09,26.61619
2022-09-10,27.54804
2022-09-11,32.90623
2022-09-12,41.75888
2022-09-13,52.24228
2022-09-14,51.83459
2022-09-15,42.74898
2022-09-16,44.9039
2022-09-17,37.27431
2022-09-18,32.67326
2022-09-19,42.22481
2022-09-20,40.41933
2022-09-21,39.9534
2022-09-22,47.11706
2022-09-23,35.87652
2022-09-24,26.67443
2022-09-25,38.08969
2022-09-26,43.56435
2022-09-27,52.00931
2022-09-28,41.58415
2022-09-29,37.682
2022-09-30,34.65346
2022-10-01,28.53814
2022-10-02,31.79965
2022-10-03,48.80605
2022-10-04,44.67093
2022-10-05,38.14793
2022-10-06,37.27431
2022-10-07,39.37099
2022-10-08,28.13046
2022-10-09,41.52591
2022-10-10,42.34129
2022-10-11,39.54571
2022-10-12,43.38963
2022-10-13,40.36109
2022-10-14,37.85672
2022-10-15,33.08095
2022-10-16,34.76994
2022-10-17,46.01048
2022-10-18,40.36109
2022-10-19,41.46767
2022-10-20,37.9732
2022-10-21,30.40186
2022-10-22,24.11182
2022-10-23,31.50844
2022-10-24,46.35993
2022-10-25,39.02154
2022-10-26,41.9336
2022-10-27,35.81828
2022-10-28,30.80955
2022-10-29,25.5096
2022-10-30,26.61619
2022-10-31,33.54688
2022-11-01,38.84682
2022-11-02,36.16773
2022-11-03,36.92486
2022-11-04,35.93476
2022-11-05,34.07105
2022-11-06,33.19743
2022-11-07,41.29295
2022-11-08,48.86429
2022-11-09,48.63133
2022-11-10,46.70937
2022-11-11,40.76878
2022-11-12,32.26557
2022-11-13,39.42923
2022-11-14,45.83576
2022-11-15,49.73791
2022-11-16,48.04892
2022-11-17,48.92253
2022-11-18,52.18404
2022-11-19,34.24577
2022-11-20,40.01164
2022-11-21,39.42923
2022-11-22,38.90506
2022-11-23,34.01281
2022-11-24,34.30401
2022-11-25,37.91496
2022-11-26,29.47
2022-11-27,31.21723
2022-11-28,38.49737
2022-11-29,34.53698
2022-11-30,33.66336
2022-12-01,29.81945
2022-12-02,35.87652
2022-12-03,20.09318
2022-12-04,27.14036
2022-12-05,33.66336
2022-12-06,42.16656
2022-12-07,52.82469
2022-12-08,39.83692
2022-12-09,33.60512
2022-12-10,31.27548
2022-12-11,42.10832
2022-12-12,40.01164
2022-12-13,52.64997
2022-12-14,59.81362
2022-12-15,40.71054
2022-12-16,39.13803
2022-12-17,42.63249
2022-12-18,47.23354
2022-12-19,49.21374
2022-12-20,63.30809
2022-12-21,53.58182
2022-12-22,47.1753
2022-12-23,37.21607
2022-12-24,33.25567
2022-12-25,41.23471
2022-12-26,43.62259
2022-12-27,47.58299
2022-12-28,44.61269
2022-12-29,49.62143
2022-12-30,36.34245
2022-12-31,38.38089
2023-01-01,33.7216
2023-01-02,57.13453
2023-01-03,51.1357
2023-01-04,42.28305
2023-01-05,42.28305
2023-01-06,37.79848
2023-01-07,31.27548
2023-01-08,43.62259
2023-01-09,50.49504
2023-01-10,55.79499
2023-01-11,54.92137
2023-01-12,49.33022
2023-01-13,40.06988
2023-01-14,36.40069
2023-01-15,41.52591
2023-01-16,45.42807
2023-01-17,44.43797
2023-01-18,42.86546
2023-01-19,39.25451
2023-01-20,32.38206
2023-01-21,28.1887
2023-01-22,45.54455
2023-01-23,41.35119
2023-01-24,52.24228
2023-01-25,47.69947
2023-01-26,47.23354
2023-01-27,41.29295
2023-01-28,37.21607
2023-01-29,54.22248
2023-01-30,57.3675
2023-01-31,49.33022
2023-02-01,50.26208
2023-02-02,47.75771
2023-02-03,40.6523
2023-02-04,37.62376
2023-02-05,40.41933
2023-02-06,45.48631
2023-02-07,44.43797
2023-02-08,60.86196
2023-02-09,55.21258
2023-02-10,49.27198
2023-02-11,35.93476
2023-02-12,44.61269
2023-02-13,58.70704
2023-02-14,45.71927
2023-02-15,39.83692
2023-02-16,37.33255
2023-02-17,46.8841
2023-02-18,34.12929
2023-02-19,39.37099
2023-02-20,42.86546
2023-02-21,38.38089
2023-02-22,36.40069
2023-02-23,36.28421
2023-02-24,39.31275
2023-02-25,28.88759
2023-02-26,31.10075
2023-02-27,35.87652
2023-02-28,33.66336
2023-03-01,33.60512
2023-03-02,29.35352
2023-03-03,30.22714
2023-03-04,28.07221
2023-03-05,34.88642
2023-03-06,34.07105
2023-03-07,32.67326
2023-03-08,32.38206
2023-03-09,36.16773
2023-03-10,26.44146
2023-03-11,20.32615
2023-03-12,25.56785
2023-03-13,34.94467
2023-03-14,28.53814
2023-03-15,28.4799
2023-03-16,32.78974
2023-03-17,30.11065
2023-03-18,23.41292
2023-03-19,28.71287
2023-03-20,36.57542
2023-03-21,32.61502
2023-03-22,30.34362
2023-03-23,29.99417
2023-03-24,22.83051
2023-03-25,22.18986
2023-03-26,26.96563
2023-03-27,31.91613
2023-03-28,30.28538
2023-03-29,29.76121
2023-03-30,29.12055
2023-03-31,33.4304
2023-04-01,18.75364
2023-04-02,21.89866
2023-04-03,28.4799
2023-04-04,31.21723
2023-04-05,30.11065
2023-04-06,24.51951
2023-04-07,25.80081
2023-04-08,20.61735
2023-04-09,22.77227
2023-04-10,76.99475
2023-04-11,89.51659
2023-04-12,47.64123
2023-04-13,42.34129
2023-04-14,35.99301
2023-04-15,39.9534
2023-04-16,34.88642
2023-04-17,44.84566
2023-04-18,47.23354
2023-04-19,48.10716
2023-04-20,39.72044
2023-04-21,34.36225
2023-04-22,24.17006
2023-04-23,29.12055
2023-04-24,36.40069
2023-04-25,32.26557
2023-04-26,32.49854
2023-04-27,31.4502
2023-04-28,27.08211
2023-04-29,24.69423
2023-04-30,22.42283
2023-05-01,28.07221
2023-05-02,31.21723
2023-05-03,30.05241
2023-05-04,26.09202
2023-05-05,21.43273
2023-05-06,20.79207
2023-05-07,25.5096
2023-05-08,28.88759
2023-05-09,28.88759
2023-05-10,31.62492
2023-05-11,26.96563
2023-05-12,23.64589
2023-05-13,20.2679
2023-05-14,23.35468
2023-05-15,41.29295
2023-05-16,39.13803
2023-05-17,31.7414
2023-05-18,31.4502
2023-05-19,28.4799
2023-05-20,22.42283
2023-05-21,23.47117
2023-05-22,30.11065
2023-05-23,28.59638
2023-05-24,27.4898
2023-05-25,25.10192
2023-05-26,20.73383
2023-05-27,15.60861
2023-05-28,19.21956
