date,차보험료
2020-11-07,34.77011
2020-11-08,30.17241
2020-11-09,40.80459
2020-11-10,29.02298
2020-11-11,31.03448
2020-11-12,29.31034
2020-11-13,27.01149
2020-11-14,25.28735
2020-11-15,21.26436
2020-11-16,30.74712
2020-11-17,28.16091
2020-11-18,33.04597
2020-11-19,31.60919
2020-11-20,30.45977
2020-11-21,21.83908
2020-11-22,20.11494
2020-11-23,28.44827
2020-11-24,30.74712
2020-11-25,31.03448
2020-11-26,25.57471
2020-11-27,16.95402
2020-11-28,23.56321
2020-11-29,31.32183
2020-11-30,26.72413
2020-12-01,28.44827
2020-12-02,31.32183
2020-12-03,29.5977
2020-12-04,23.56321
2020-12-05,25.0
2020-12-06,27.29885
2020-12-07,39.36781
2020-12-08,29.02298
2020-12-09,28.73563
2020-12-10,30.17241
2020-12-11,27.01149
2020-12-12,23.56321
2020-12-13,27.29885
2020-12-14,30.74712
2020-12-15,29.02298
2020-12-16,29.31034
2020-12-17,28.44827
2020-12-18,22.9885
2020-12-19,23.27586
2020-12-20,25.28735
2020-12-21,30.45977
2020-12-22,27.5862
2020-12-23,32.75862
2020-12-24,21.83908
2020-12-25,17.81609
2020-12-26,29.31034
2020-12-27,21.83908
2020-12-28,36.49425
2020-12-29,25.0
2020-12-30,23.27586
2020-12-31,25.28735
2021-01-01,22.70114
2021-01-02,25.28735
2021-01-03,32.47126
2021-01-04,45.97701
2021-01-05,37.93103
2021-01-06,28.44827
2021-01-07,27.5862
2021-01-08,31.03448
2021-01-09,28.16091
2021-01-10,29.88505
2021-01-11,34.48275
2021-01-12,29.02298
2021-01-13,35.63218
2021-01-14,56.89655
2021-01-15,35.91954
2021-01-16,22.9885
2021-01-17,35.05747
2021-01-18,36.7816
2021-01-19,31.60919
2021-01-20,28.44827
2021-01-21,35.34482
2021-01-22,33.33333
2021-01-23,29.88505
2021-01-24,31.89655
2021-01-25,41.95402
2021-01-26,31.03448
2021-01-27,32.1839
2021-01-28,33.90804
2021-01-29,24.42528
2021-01-30,33.04597
2021-01-31,34.48275
2021-02-01,26.72413
2021-02-02,30.45977
2021-02-03,26.72413
2021-02-04,29.5977
2021-02-05,35.34482
2021-02-06,27.29885
2021-02-07,32.1839
2021-02-08,41.09195
2021-02-09,37.93103
2021-02-10,27.29885
2021-02-11,28.44827
2021-02-12,29.5977
2021-02-13,32.1839
2021-02-14,41.66666
2021-02-15,47.9885
2021-02-16,36.7816
2021-02-17,34.77011
2021-02-18,30.17241
2021-02-19,29.88505
2021-02-20,23.85057
2021-02-21,31.60919
2021-02-22,35.34482
2021-02-23,29.02298
2021-02-24,36.7816
2021-02-25,35.91954
2021-02-26,31.32183
2021-02-27,28.44827
2021-02-28,27.87356
2021-03-01,28.73563
2021-03-02,41.66666
2021-03-03,37.93103
2021-03-04,32.75862
2021-03-05,31.60919
2021-03-06,22.70114
2021-03-07,31.32183
2021-03-08,33.90804
2021-03-09,29.31034
2021-03-10,38.7931
2021-03-11,33.62068
2021-03-12,28.44827
2021-03-13,23.56321
2021-03-14,30.17241
2021-03-15,31.60919
2021-03-16,27.01149
2021-03-17,34.48275
2021-03-18,27.01149
2021-03-19,31.32183
2021-03-20,18.96551
2021-03-21,31.32183
2021-03-22,33.04597
2021-03-23,31.32183
2021-03-24,36.7816
2021-03-25,32.47126
2021-03-26,30.74712
2021-03-27,22.41379
2021-03-28,25.86206
2021-03-29,33.04597
2021-03-30,30.45977
2021-03-31,30.74712
2021-04-01,28.44827
2021-04-02,29.88505
2021-04-03,21.83908
2021-04-04,26.14942
2021-04-05,27.5862
2021-04-06,34.1954
2021-04-07,30.17241
2021-04-08,29.31034
2021-04-09,29.5977
2021-04-10,25.28735
2021-04-11,33.62068
2021-04-12,35.91954
2021-04-13,33.90804
2021-04-14,39.94252
2021-04-15,33.33333
2021-04-16,30.74712
2021-04-17,28.73563
2021-04-18,29.5977
2021-04-19,27.5862
2021-04-20,33.90804
2021-04-21,29.5977
2021-04-22,25.86206
2021-04-23,29.5977
2021-04-24,22.9885
2021-04-25,26.43678
2021-04-26,30.17241
2021-04-27,38.21839
2021-04-28,28.73563
2021-04-29,21.83908
2021-04-30,25.28735
2021-05-01,22.41379
2021-05-02,25.57471
2021-05-03,25.0
2021-05-04,27.29885
2021-05-05,22.70114
2021-05-06,25.0
2021-05-07,23.56321
2021-05-08,29.5977
2021-05-09,27.01149
2021-05-10,31.03448
2021-05-11,28.73563
2021-05-12,24.42528
2021-05-13,25.0
2021-05-14,23.27586
2021-05-15,17.52873
2021-05-16,26.14942
2021-05-17,38.7931
2021-05-18,23.27586
2021-05-19,24.42528
2021-05-20,33.90804
2021-05-21,27.01149
2021-05-22,26.43678
2021-05-23,27.5862
2021-05-24,35.91954
2021-05-25,29.88505
2021-05-26,27.87356
2021-05-27,29.5977
2021-05-28,29.5977
2021-05-29,24.42528
2021-05-30,34.77011
2021-05-31,30.17241
2021-06-01,29.31034
2021-06-02,28.44827
2021-06-03,30.45977
2021-06-04,27.87356
2021-06-05,20.97701
2021-06-06,25.0
2021-06-07,39.94252
2021-06-08,27.01149
2021-06-09,29.31034
2021-06-10,29.02298
2021-06-11,27.01149
2021-06-12,23.56321
2021-06-13,24.42528
2021-06-14,33.90804
2021-06-15,28.16091
2021-06-16,27.01149
2021-06-17,28.73563
2021-06-18,23.56321
2021-06-19,22.12643
2021-06-20,23.85057
2021-06-21,26.14942
2021-06-22,28.44827
2021-06-23,27.01149
2021-06-24,27.01149
2021-06-25,20.97701
2021-06-26,27.87356
2021-06-27,23.85057
2021-06-28,29.5977
2021-06-29,30.45977
2021-06-30,27.87356
2021-07-01,29.5977
2021-07-02,27.87356
2021-07-03,21.55172
2021-07-04,31.03448
2021-07-05,31.32183
2021-07-06,26.14942
2021-07-07,25.86206
2021-07-08,25.86206
2021-07-09,26.43678
2021-07-10,22.41379
2021-07-11,24.13793
2021-07-12,27.87356
2021-07-13,35.63218
2021-07-14,25.28735
2021-07-15,29.88505
2021-07-16,24.13793
2021-07-17,26.14942
2021-07-18,33.62068
2021-07-19,29.31034
2021-07-20,30.17241
2021-07-21,33.62068
2021-07-22,31.03448
2021-07-23,25.57471
2021-07-24,25.57471
2021-07-25,25.86206
2021-07-26,31.32183
2021-07-27,29.5977
2021-07-28,30.17241
2021-07-29,29.88505
2021-07-30,30.74712
2021-07-31,27.5862
2021-08-01,27.29885
2021-08-02,33.62068
2021-08-03,32.75862
2021-08-04,36.20689
2021-08-05,36.20689
2021-08-06,26.43678
2021-08-07,32.1839
2021-08-08,29.88505
2021-08-09,40.22988
2021-08-10,35.63218
2021-08-11,31.03448
2021-08-12,28.16091
2021-08-13,31.03448
2021-08-14,31.03448
2021-08-15,31.89655
2021-08-16,34.48275
2021-08-17,39.36781
2021-08-18,32.75862
2021-08-19,23.56321
2021-08-20,35.34482
2021-08-21,29.5977
2021-08-22,36.7816
2021-08-23,36.49425
2021-08-24,33.04597
2021-08-25,28.16091
2021-08-26,32.1839
2021-08-27,18.96551
2021-08-28,36.49425
2021-08-29,25.28735
2021-08-30,31.03448
2021-08-31,28.73563
2021-09-01,31.03448
2021-09-02,34.1954
2021-09-03,28.44827
2021-09-04,27.87356
2021-09-05,30.17241
2021-09-06,37.64367
2021-09-07,37.35632
2021-09-08,28.73563
2021-09-09,33.90804
2021-09-10,25.0
2021-09-11,28.44827
2021-09-12,28.44827
2021-09-13,39.65517
2021-09-14,32.75862
2021-09-15,27.01149
2021-09-16,30.45977
2021-09-17,30.45977
2021-09-18,23.56321
2021-09-19,21.26436
2021-09-20,23.27586
2021-09-21,23.85057
2021-09-22,26.72413
2021-09-23,35.05747
2021-09-24,32.75862
2021-09-25,25.0
2021-09-26,21.26436
2021-09-27,31.32183
2021-09-28,27.5862
2021-09-29,33.33333
2021-09-30,33.62068
2021-10-01,26.43678
2021-10-02,25.0
2021-10-03,25.28735
2021-10-04,33.33333
2021-10-05,32.1839
2021-10-06,31.32183
2021-10-07,27.5862
2021-10-08,26.14942
2021-10-09,23.56321
2021-10-10,31.32183
2021-10-11,23.27586
2021-10-12,24.42528
2021-10-13,33.62068
2021-10-14,28.73563
2021-10-15,27.87356
2021-10-16,26.43678
2021-10-17,19.82758
2021-10-18,31.32183
2021-10-19,26.14942
2021-10-20,32.75862
2021-10-21,25.0
2021-10-22,26.72413
2021-10-23,19.54022
2021-10-24,25.57471
2021-10-25,29.31034
2021-10-26,27.01149
2021-10-27,26.14942
2021-10-28,23.85057
2021-10-29,22.9885
2021-10-30,19.25287
2021-10-31,25.0
2021-11-01,30.45977
2021-11-02,29.5977
2021-11-03,26.43678
2021-11-04,19.25287
2021-11-05,20.97701
2021-11-06,22.41379
2021-11-07,25.57471
2021-11-08,30.17241
2021-11-09,27.87356
2021-11-10,28.16091
2021-11-11,24.71264
2021-11-12,19.25287
2021-11-13,21.26436
2021-11-14,22.70114
2021-11-15,28.44827
2021-11-16,25.86206
2021-11-17,25.57471
2021-11-18,28.44827
2021-11-19,19.54022
2021-11-20,20.97701
2021-11-21,22.41379
2021-11-22,30.74712
2021-11-23,29.02298
2021-11-24,30.17241
2021-11-25,31.89655
2021-11-26,19.82758
2021-11-27,23.85057
2021-11-28,24.42528
2021-11-29,28.44827
2021-11-30,26.14942
2021-12-01,24.71264
2021-12-02,27.29885
2021-12-03,27.5862
2021-12-04,23.27586
2021-12-05,38.21839
2021-12-06,31.03448
2021-12-07,30.45977
2021-12-08,24.42528
2021-12-09,32.47126
2021-12-10,29.31034
2021-12-11,25.28735
2021-12-12,25.0
2021-12-13,28.16091
2021-12-14,30.45977
2021-12-15,24.13793
2021-12-16,27.01149
2021-12-17,26.14942
2021-12-18,21.55172
2021-12-19,21.55172
2021-12-20,31.89655
2021-12-21,28.16091
2021-12-22,28.44827
2021-12-23,29.31034
2021-12-24,20.68965
2021-12-25,20.11494
2021-12-26,23.56321
2021-12-27,22.12643
2021-12-28,23.85057
2021-12-29,34.48275
2021-12-30,29.5977
2021-12-31,26.72413
2022-01-01,25.57471
2022-01-02,32.1839
2022-01-03,32.47126
2022-01-04,32.1839
2022-01-05,29.88505
2022-01-06,27.87356
2022-01-07,32.47126
2022-01-08,19.82758
2022-01-09,31.60919
2022-01-10,34.48275
2022-01-11,34.77011
2022-01-12,33.90804
2022-01-13,41.66666
2022-01-14,28.44827
2022-01-15,26.72413
2022-01-16,28.73563
2022-01-17,41.66666
2022-01-18,33.33333
2022-01-19,27.5862
2022-01-20,27.87356
2022-01-21,25.28735
2022-01-22,22.12643
2022-01-23,32.75862
2022-01-24,30.45977
2022-01-25,28.44827
2022-01-26,29.31034
2022-01-27,29.31034
2022-01-28,29.02298
2022-01-29,21.83908
2022-01-30,20.68965
2022-01-31,28.16091
2022-02-01,22.12643
2022-02-02,35.63218
2022-02-03,40.22988
2022-02-04,30.74712
2022-02-05,26.43678
2022-02-06,33.90804
2022-02-07,35.34482
2022-02-08,27.29885
2022-02-09,29.02298
2022-02-10,27.01149
2022-02-11,19.82758
2022-02-12,27.29885
2022-02-13,31.60919
2022-02-14,29.02298
2022-02-15,31.03448
2022-02-16,34.77011
2022-02-17,31.03448
2022-02-18,28.44827
2022-02-19,27.01149
2022-02-20,29.02298
2022-02-21,26.43678
2022-02-22,30.17241
2022-02-23,38.21839
2022-02-24,32.1839
2022-02-25,29.31034
2022-02-26,27.01149
2022-02-27,26.14942
2022-02-28,36.49425
2022-03-01,29.31034
2022-03-02,39.65517
2022-03-03,24.42528
2022-03-04,27.5862
2022-03-05,25.28735
2022-03-06,29.02298
2022-03-07,25.57471
2022-03-08,30.74712
2022-03-09,21.83908
2022-03-10,30.74712
2022-03-11,28.44827
2022-03-12,22.9885
2022-03-13,25.57471
2022-03-14,28.16091
2022-03-15,31.89655
2022-03-16,27.01149
2022-03-17,29.31034
2022-03-18,29.88505
2022-03-19,22.70114
2022-03-20,25.86206
2022-03-21,30.74712
2022-03-22,29.88505
2022-03-23,20.68965
2022-03-24,29.88505
2022-03-25,24.42528
2022-03-26,20.11494
2022-03-27,25.0
2022-03-28,30.74712
2022-03-29,33.33333
2022-03-30,30.74712
2022-03-31,28.16091
2022-04-01,28.73563
2022-04-02,22.9885
2022-04-03,27.5862
2022-04-04,21.83908
2022-04-05,37.93103
2022-04-06,31.89655
2022-04-07,24.71264
2022-04-08,24.42528
2022-04-09,18.96551
2022-04-10,29.88505
2022-04-11,30.17241
2022-04-12,25.86206
2022-04-13,23.56321
2022-04-14,25.86206
2022-04-15,21.83908
2022-04-16,23.27586
2022-04-17,29.02298
2022-04-18,28.73563
2022-04-19,29.88505
2022-04-20,24.71264
2022-04-21,19.82758
2022-04-22,25.28735
2022-04-23,29.31034
2022-04-24,26.43678
2022-04-25,30.17241
2022-04-26,28.73563
2022-04-27,27.5862
2022-04-28,25.0
2022-04-29,23.56321
2022-04-30,21.26436
2022-05-01,22.9885
2022-05-02,30.74712
2022-05-03,27.5862
2022-05-04,23.56321
2022-05-05,19.54022
2022-05-06,21.55172
2022-05-07,20.11494
2022-05-08,27.29885
2022-05-09,30.74712
2022-05-10,33.33333
2022-05-11,31.03448
2022-05-12,22.41379
2022-05-13,23.56321
2022-05-14,16.37931
2022-05-15,23.27586
2022-05-16,30.45977
2022-05-17,26.72413
2022-05-18,25.57471
2022-05-19,30.17241
2022-05-20,20.40229
2022-05-21,18.10344
2022-05-22,22.70114
2022-05-23,30.45977
2022-05-24,31.89655
2022-05-25,29.02298
2022-05-26,37.35632
2022-05-27,24.42528
2022-05-28,23.85057
2022-05-29,20.68965
2022-05-30,29.88505
2022-05-31,29.88505
2022-06-01,25.28735
2022-06-02,27.29885
2022-06-03,20.97701
2022-06-04,18.3908
2022-06-05,19.25287
2022-06-06,29.5977
2022-06-07,29.31034
2022-06-08,31.03448
2022-06-09,26.43678
2022-06-10,20.68965
2022-06-11,21.26436
2022-06-12,26.14942
2022-06-13,33.62068
2022-06-14,27.87356
2022-06-15,30.17241
2022-06-16,23.85057
2022-06-17,24.42528
2022-06-18,19.54022
2022-06-19,26.43678
2022-06-20,26.43678
2022-06-21,26.43678
2022-06-22,24.71264
2022-06-23,27.29885
2022-06-24,19.54022
2022-06-25,21.26436
2022-06-26,29.5977
2022-06-27,28.73563
2022-06-28,25.86206
2022-06-29,29.02298
2022-06-30,28.73563
2022-07-01,23.27586
2022-07-02,18.67816
2022-07-03,21.83908
2022-07-04,30.74712
2022-07-05,31.89655
2022-07-06,27.87356
2022-07-07,23.85057
2022-07-08,19.54022
2022-07-09,22.41379
2022-07-10,28.44827
2022-07-11,31.60919
2022-07-12,32.47126
2022-07-13,25.28735
2022-07-14,26.14942
2022-07-15,21.26436
2022-07-16,28.16091
2022-07-17,22.41379
2022-07-18,25.28735
2022-07-19,27.01149
2022-07-20,27.5862
2022-07-21,21.26436
2022-07-22,21.55172
2022-07-23,26.43678
2022-07-24,20.40229
2022-07-25,27.5862
2022-07-26,24.71264
2022-07-27,26.14942
2022-07-28,22.70114
2022-07-29,19.82758
2022-07-30,21.83908
2022-07-31,16.37931
2022-08-01,29.31034
2022-08-02,21.26436
2022-08-03,27.5862
2022-08-04,18.96551
2022-08-05,23.56321
2022-08-06,22.12643
2022-08-07,27.29885
2022-08-08,27.5862
2022-08-09,23.85057
2022-08-10,36.20689
2022-08-11,40.51724
2022-08-12,40.22988
2022-08-13,29.02298
2022-08-14,29.31034
2022-08-15,27.01149
2022-08-16,30.74712
2022-08-17,29.02298
2022-08-18,31.60919
2022-08-19,31.60919
2022-08-20,20.40229
2022-08-21,27.5862
2022-08-22,36.7816
2022-08-23,26.14942
2022-08-24,29.31034
2022-08-25,22.12643
2022-08-26,30.74712
2022-08-27,19.25287
2022-08-28,20.68965
2022-08-29,23.85057
2022-08-30,27.29885
2022-08-31,25.86206
2022-09-01,27.01149
2022-09-02,25.57471
2022-09-03,24.42528
2022-09-04,22.12643
2022-09-05,30.45977
2022-09-06,18.96551
2022-09-07,18.96551
2022-09-08,22.12643
2022-09-09,18.96551
2022-09-10,26.43678
2022-09-11,24.13793
2022-09-12,22.12643
2022-09-13,35.05747
2022-09-14,27.5862
2022-09-15,25.0
2022-09-16,21.83908
2022-09-17,16.66666
2022-09-18,22.9885
2022-09-19,23.85057
2022-09-20,27.87356
2022-09-21,20.97701
2022-09-22,22.70114
2022-09-23,19.25287
2022-09-24,16.09195
2022-09-25,25.57471
2022-09-26,29.5977
2022-09-27,30.17241
2022-09-28,27.5862
2022-09-29,26.43678
2022-09-30,23.56321
2022-10-01,23.27586
2022-10-02,22.9885
2022-10-03,24.42528
2022-10-04,28.44827
2022-10-05,27.29885
2022-10-06,20.68965
2022-10-07,25.86206
2022-10-08,19.82758
2022-10-09,16.66666
2022-10-10,22.70114
2022-10-11,31.03448
2022-10-12,30.17241
2022-10-13,25.57471
2022-10-14,20.40229
2022-10-15,18.96551
2022-10-16,20.40229
2022-10-17,29.5977
2022-10-18,21.55172
2022-10-19,28.44827
2022-10-20,30.17241
2022-10-21,24.42528
2022-10-22,19.82758
2022-10-23,20.40229
2022-10-24,30.74712
2022-10-25,27.87356
2022-10-26,29.02298
2022-10-27,20.97701
2022-10-28,26.72413
2022-10-29,15.51724
2022-10-30,14.65517
2022-10-31,28.44827
2022-11-01,21.83908
2022-11-02,25.28735
2022-11-03,25.0
2022-11-04,23.27586
2022-11-05,18.3908
2022-11-06,20.68965
2022-11-07,31.89655
2022-11-08,27.29885
2022-11-09,23.56321
2022-11-10,25.0
2022-11-11,25.0
2022-11-12,16.37931
2022-11-13,20.11494
2022-11-14,22.12643
2022-11-15,27.01149
2022-11-16,25.57471
2022-11-17,22.9885
2022-11-18,21.55172
2022-11-19,17.24137
2022-11-20,17.24137
2022-11-21,22.9885
2022-11-22,20.40229
2022-11-23,19.82758
2022-11-24,19.82758
2022-11-25,16.66666
2022-11-26,14.65517
2022-11-27,18.3908
2022-11-28,23.27586
2022-11-29,27.29885
2022-11-30,27.01149
2022-12-01,18.96551
2022-12-02,16.09195
2022-12-03,12.93103
2022-12-04,20.68965
2022-12-05,31.60919
2022-12-06,30.17241
2022-12-07,23.85057
2022-12-08,35.63218
2022-12-09,27.87356
2022-12-10,16.95402
2022-12-11,24.13793
2022-12-12,31.32183
2022-12-13,22.41379
2022-12-14,25.86206
2022-12-15,23.85057
2022-12-16,24.13793
2022-12-17,16.09195
2022-12-18,21.83908
2022-12-19,26.43678
2022-12-20,23.56321
2022-12-21,24.42528
2022-12-22,30.74712
2022-12-23,16.95402
2022-12-24,22.41379
2022-12-25,20.97701
2022-12-26,27.01149
2022-12-27,19.54022
2022-12-28,27.29885
2022-12-29,30.74712
2022-12-30,22.41379
2022-12-31,19.25287
2023-01-01,20.97701
2023-01-02,25.57471
2023-01-03,20.68965
2023-01-04,22.41379
2023-01-05,23.27586
2023-01-06,23.56321
2023-01-07,25.0
2023-01-08,27.87356
2023-01-09,35.34482
2023-01-10,28.44827
2023-01-11,25.0
2023-01-12,41.95402
2023-01-13,23.56321
2023-01-14,26.43678
2023-01-15,21.83908
2023-01-16,25.86206
2023-01-17,28.16091
2023-01-18,32.47126
2023-01-19,24.13793
2023-01-20,26.72413
2023-01-21,24.71264
2023-01-22,32.47126
2023-01-23,23.85057
2023-01-24,26.72413
2023-01-25,29.31034
2023-01-26,36.49425
2023-01-27,28.73563
2023-01-28,24.42528
2023-01-29,25.57471
2023-01-30,30.45977
2023-01-31,29.31034
2023-02-01,31.03448
2023-02-02,23.85057
2023-02-03,21.83908
2023-02-04,20.97701
2023-02-05,28.16091
2023-02-06,29.5977
2023-02-07,29.31034
2023-02-08,31.32183
2023-02-09,28.44827
2023-02-10,27.87356
2023-02-11,23.27586
2023-02-12,24.13793
2023-02-13,30.45977
2023-02-14,25.0
2023-02-15,33.33333
2023-02-16,29.5977
2023-02-17,33.90804
2023-02-18,20.11494
2023-02-19,26.72413
2023-02-20,28.73563
2023-02-21,28.16091
2023-02-22,30.45977
2023-02-23,29.31034
2023-02-24,28.16091
2023-02-25,24.42528
2023-02-26,27.29885
2023-02-27,37.35632
2023-02-28,26.72413
2023-03-01,23.27586
2023-03-02,28.16091
2023-03-03,27.87356
2023-03-04,25.28735
2023-03-05,24.13793
2023-03-06,32.1839
2023-03-07,26.72413
2023-03-08,32.1839
2023-03-09,29.02298
2023-03-10,19.25287
2023-03-11,25.86206
2023-03-12,20.68965
2023-03-13,25.28735
2023-03-14,20.68965
2023-03-15,30.74712
2023-03-16,29.5977
2023-03-17,34.77011
2023-03-18,18.67816
2023-03-19,22.9885
2023-03-20,24.71264
2023-03-21,28.44827
2023-03-22,31.60919
2023-03-23,27.01149
2023-03-24,31.03448
2023-03-25,24.71264
2023-03-26,29.88505
2023-03-27,31.60919
2023-03-28,29.88505
2023-03-29,23.85057
2023-03-30,21.55172
2023-03-31,25.57471
2023-04-01,22.9885
2023-04-02,24.42528
2023-04-03,26.14942
2023-04-04,30.45977
2023-04-05,27.5862
2023-04-06,24.71264
2023-04-07,17.24137
2023-04-08,16.09195
2023-04-09,23.27586
2023-04-10,32.75862
2023-04-11,26.14942
2023-04-12,26.14942
2023-04-13,19.54022
2023-04-14,20.97701
2023-04-15,20.97701
2023-04-16,18.67816
2023-04-17,35.34482
2023-04-18,26.14942
2023-04-19,24.71264
2023-04-20,21.26436
2023-04-21,19.25287
2023-04-22,18.96551
2023-04-23,18.96551
2023-04-24,22.12643
2023-04-25,27.01149
2023-04-26,31.89655
2023-04-27,27.87356
2023-04-28,24.42528
2023-04-29,13.21839
2023-04-30,19.82758
2023-05-01,20.97701
2023-05-02,25.86206
2023-05-03,25.57471
2023-05-04,20.40229
2023-05-05,16.09195
2023-05-06,20.97701
2023-05-07,22.41379
2023-05-08,28.16091
2023-05-09,34.1954
2023-05-10,26.43678
2023-05-11,25.28735
2023-05-12,23.85057
2023-05-13,19.25287
2023-05-14,23.56321
2023-05-15,32.47126
2023-05-16,25.86206
2023-05-17,30.17241
2023-05-18,28.16091
2023-05-19,23.85057
2023-05-20,21.26436
2023-05-21,24.71264
2023-05-22,29.02298
2023-05-23,27.01149
2023-05-24,32.1839
2023-05-25,29.5977
2023-05-26,22.70114
2023-05-27,20.68965
2023-05-28,22.9885
2023-05-29,20.68965
2023-05-30,27.01149
