date,창업
2020-07-04,45.50427
2020-07-05,57.88034
2020-07-06,87.24786
2020-07-07,87.24786
2020-07-08,74.52991
2020-07-09,70.42735
2020-07-10,58.35897
2020-07-11,44.34188
2020-07-12,55.65811
2020-07-13,82.35897
2020-07-14,79.21367
2020-07-15,75.62393
2020-07-16,67.07692
2020-07-17,61.23076
2020-07-18,39.6923
2020-07-19,52.23931
2020-07-20,71.17948
2020-07-21,70.29059
2020-07-22,73.9829
2020-07-23,72.20512
2020-07-24,65.09401
2020-07-25,45.64102
2020-07-26,51.72649
2020-07-27,76.37606
2020-07-28,70.97435
2020-07-29,69.29914
2020-07-30,62.63247
2020-07-31,54.18803
2020-08-01,44.2735
2020-08-02,48.61538
2020-08-03,60.13675
2020-08-04,70.73504
2020-08-05,66.11965
2020-08-06,66.97435
2020-08-07,60.99145
2020-08-08,46.08547
2020-08-09,52.44444
2020-08-10,77.05982
2020-08-11,74.11965
2020-08-12,68.23931
2020-08-13,63.76068
2020-08-14,56.06837
2020-08-15,38.90598
2020-08-16,46.32478
2020-08-17,64.13675
2020-08-18,69.29914
2020-08-19,61.09401
2020-08-20,56.95726
2020-08-21,53.29914
2020-08-22,40.0
2020-08-23,49.84615
2020-08-24,68.0
2020-08-25,65.4017
2020-08-26,59.07692
2020-08-27,68.47863
2020-08-28,55.38461
2020-08-29,38.59829
2020-08-30,50.49572
2020-08-31,68.34188
2020-09-01,72.92307
2020-09-02,70.87179
2020-09-03,71.11111
2020-09-04,66.18803
2020-09-05,49.05982
2020-09-06,62.94017
2020-09-07,83.45299
2020-09-08,80.2735
2020-09-09,74.70085
2020-09-10,75.14529
2020-09-11,68.44444
2020-09-12,48.10256
2020-09-13,55.58974
2020-09-14,73.67521
2020-09-15,74.70085
2020-09-16,70.5641
2020-09-17,65.57264
2020-09-18,58.94017
2020-09-19,43.62393
2020-09-20,48.2735
2020-09-21,71.17948
2020-09-22,71.52136
2020-09-23,63.76068
2020-09-24,69.29914
2020-09-25,62.29059
2020-09-26,44.17094
2020-09-27,48.71794
2020-09-28,63.04273
2020-09-29,52.34188
2020-09-30,31.31623
2020-10-01,29.29914
2020-10-02,35.72649
2020-10-03,47.93162
2020-10-04,58.42735
2020-10-05,73.67521
2020-10-06,73.57264
2020-10-07,67.31623
2020-10-08,66.90598
2020-10-09,50.32478
2020-10-10,49.57264
2020-10-11,58.73504
2020-10-12,81.16239
2020-10-13,71.89743
2020-10-14,69.50427
2020-10-15,69.4017
2020-10-16,63.58974
2020-10-17,47.86324
2020-10-18,59.21367
2020-10-19,85.26495
2020-10-20,78.11965
2020-10-21,73.74358
2020-10-22,74.25641
2020-10-23,64.13675
2020-10-24,54.63247
2020-10-25,70.87179
2020-10-26,100.0
2020-10-27,86.94017
2020-10-28,84.64957
2020-10-29,79.79487
2020-10-30,71.31623
2020-10-31,53.84615
2020-11-01,66.25641
2020-11-02,85.16239
2020-11-03,79.65811
2020-11-04,69.60683
2020-11-05,68.71794
2020-11-06,60.13675
2020-11-07,49.88034
2020-11-08,58.32478
2020-11-09,81.7094
2020-11-10,79.79487
2020-11-11,72.92307
2020-11-12,76.8547
2020-11-13,62.97435
2020-11-14,52.75213
2020-11-15,63.72649
2020-11-16,85.33333
2020-11-17,79.38461
2020-11-18,71.07692
2020-11-19,72.75213
2020-11-20,63.35042
2020-11-21,45.1282
2020-11-22,59.58974
2020-11-23,73.88034
2020-11-24,69.36752
2020-11-25,69.36752
2020-11-26,71.52136
2020-11-27,60.13675
2020-11-28,48.2735
2020-11-29,56.37606
2020-11-30,70.52991
2020-12-01,66.8376
2020-12-02,67.04273
2020-12-03,62.66666
2020-12-04,58.42735
2020-12-05,52.82051
2020-12-06,56.64957
2020-12-07,74.70085
2020-12-08,67.76068
2020-12-09,66.59829
2020-12-10,71.11111
2020-12-11,59.93162
2020-12-12,46.11965
2020-12-13,51.86324
2020-12-14,62.66666
2020-12-15,62.87179
2020-12-16,62.52991
2020-12-17,55.79487
2020-12-18,54.8376
2020-12-19,38.25641
2020-12-20,44.06837
2020-12-21,57.67521
2020-12-22,57.26495
2020-12-23,54.52991
2020-12-24,42.63247
2020-12-25,34.42735
2020-12-26,43.24786
2020-12-27,51.28205
2020-12-28,63.4188
2020-12-29,65.4017
2020-12-30,53.60683
2020-12-31,49.26495
2021-01-01,34.90598
2021-01-02,46.70085
2021-01-03,52.23931
2021-01-04,66.39316
2021-01-05,65.94871
2021-01-06,61.77777
2021-01-07,50.94017
2021-01-08,50.5641
2021-01-09,36.92307
2021-01-10,46.49572
2021-01-11,64.41025
2021-01-12,61.57264
2021-01-13,59.76068
2021-01-14,57.47008
2021-01-15,55.4188
2021-01-16,43.48717
2021-01-17,50.11965
2021-01-18,64.23931
2021-01-19,66.39316
2021-01-20,64.51282
2021-01-21,62.01709
2021-01-22,57.02564
2021-01-23,46.80341
2021-01-24,60.58119
2021-01-25,73.29914
2021-01-26,66.11965
2021-01-27,60.23931
2021-01-28,62.18803
2021-01-29,53.50427
2021-01-30,41.9829
2021-01-31,51.31623
2021-02-01,61.1282
2021-02-02,63.04273
2021-02-03,59.89743
2021-02-04,58.80341
2021-02-05,53.19658
2021-02-06,42.59829
2021-02-07,46.11965
2021-02-08,62.05128
2021-02-09,54.70085
2021-02-10,41.33333
2021-02-11,29.74358
2021-02-12,30.63247
2021-02-13,40.17094
2021-02-14,59.89743
2021-02-15,74.11965
2021-02-16,67.96581
2021-02-17,67.45299
2021-02-18,69.74358
2021-02-19,59.11111
2021-02-20,41.94871
2021-02-21,52.20512
2021-02-22,68.2735
2021-02-23,66.76923
2021-02-24,62.22222
2021-02-25,67.93162
2021-02-26,55.96581
2021-02-27,41.1282
2021-02-28,44.2735
2021-03-01,61.05982
2021-03-02,77.19658
2021-03-03,79.6923
2021-03-04,80.82051
2021-03-05,72.34188
2021-03-06,50.25641
2021-03-07,62.76923
2021-03-08,85.43589
2021-03-09,85.4017
2021-03-10,83.65811
2021-03-11,75.86324
2021-03-12,69.50427
2021-03-13,55.6923
2021-03-14,58.49572
2021-03-15,85.09401
2021-03-16,83.93162
2021-03-17,82.73504
2021-03-18,79.82905
2021-03-19,67.04273
2021-03-20,51.45299
2021-03-21,58.29059
2021-03-22,76.64957
2021-03-23,79.65811
2021-03-24,75.65811
2021-03-25,71.89743
2021-03-26,59.58974
2021-03-27,49.26495
2021-03-28,57.23076
2021-03-29,78.11965
2021-03-30,74.63247
2021-03-31,73.84615
2021-04-01,63.48717
2021-04-02,61.50427
2021-04-03,50.46153
2021-04-04,53.1282
2021-04-05,74.76923
2021-04-06,73.77777
2021-04-07,73.53846
2021-04-08,72.20512
2021-04-09,65.91452
2021-04-10,39.58974
2021-04-11,52.82051
2021-04-12,80.99145
2021-04-13,76.51282
2021-04-14,77.88034
2021-04-15,74.5641
2021-04-16,67.76068
2021-04-17,53.91452
2021-04-18,52.58119
2021-04-19,83.4188
2021-04-20,79.93162
2021-04-21,79.4188
2021-04-22,75.55555
2021-04-23,64.13675
2021-04-24,51.28205
2021-04-25,63.55555
2021-04-26,80.06837
2021-04-27,84.17094
2021-04-28,72.2735
2021-04-29,73.26495
2021-04-30,62.59829
2021-05-01,44.64957
2021-05-02,48.8547
2021-05-03,71.35042
2021-05-04,63.89743
2021-05-05,46.32478
2021-05-06,65.53846
2021-05-07,59.86324
2021-05-08,41.23076
2021-05-09,50.90598
2021-05-10,76.30769
2021-05-11,81.4017
2021-05-12,95.14529
2021-05-13,70.05128
2021-05-14,62.97435
2021-05-15,42.46153
2021-05-16,61.36752
2021-05-17,81.77777
2021-05-18,68.99145
2021-05-19,55.07692
2021-05-20,79.72649
2021-05-21,70.70085
2021-05-22,49.9829
2021-05-23,60.88888
2021-05-24,85.19658
2021-05-25,80.41025
2021-05-26,83.62393
2021-05-27,80.30769
2021-05-28,70.05128
2021-05-29,49.53846
2021-05-30,60.37606
2021-05-31,82.73504
2021-06-01,79.07692
2021-06-02,82.01709
2021-06-03,75.04273
2021-06-04,69.36752
2021-06-05,52.2735
2021-06-06,59.38461
2021-06-07,84.82051
2021-06-08,82.35897
2021-06-09,73.9829
2021-06-10,73.7094
2021-06-11,67.35042
2021-06-12,50.29059
2021-06-13,51.55555
2021-06-14,76.71794
2021-06-15,79.79487
2021-06-16,76.0
2021-06-17,71.72649
2021-06-18,62.32478
2021-06-19,40.78632
2021-06-20,50.90598
2021-06-21,76.23931
2021-06-22,71.96581
2021-06-23,70.46153
2021-06-24,73.29914
2021-06-25,58.5641
2021-06-26,39.86324
2021-06-27,43.58974
2021-06-28,67.35042
2021-06-29,68.30769
2021-06-30,59.21367
2021-07-01,62.29059
2021-07-02,57.9829
2021-07-03,39.76068
2021-07-04,44.547
2021-07-05,70.42735
2021-07-06,70.05128
2021-07-07,67.07692
2021-07-08,66.39316
2021-07-09,55.14529
2021-07-10,36.37606
2021-07-11,41.60683
2021-07-12,66.18803
2021-07-13,65.26495
2021-07-14,62.94017
2021-07-15,62.29059
2021-07-16,50.15384
2021-07-17,33.47008
2021-07-18,44.0
2021-07-19,63.28205
2021-07-20,63.21367
2021-07-21,60.10256
2021-07-22,53.36752
2021-07-23,51.24786
2021-07-24,33.47008
2021-07-25,40.68376
2021-07-26,58.63247
2021-07-27,52.92307
2021-07-28,49.84615
2021-07-29,51.07692
2021-07-30,47.4188
2021-07-31,33.64102
2021-08-01,39.89743
2021-08-02,53.36752
2021-08-03,58.05128
2021-08-04,53.94871
2021-08-05,52.78632
2021-08-06,51.48717
2021-08-07,39.96581
2021-08-08,42.76923
2021-08-09,63.55555
2021-08-10,61.50427
2021-08-11,60.34188
2021-08-12,58.97435
2021-08-13,51.65811
2021-08-14,37.64102
2021-08-15,39.96581
2021-08-16,56.78632
2021-08-17,66.80341
2021-08-18,67.65811
2021-08-19,67.72649
2021-08-20,56.8547
2021-08-21,45.7094
2021-08-22,53.09401
2021-08-23,68.71794
2021-08-24,69.9829
2021-08-25,67.72649
2021-08-26,67.58974
2021-08-27,60.10256
2021-08-28,35.4188
2021-08-29,50.25641
2021-08-30,72.13675
2021-08-31,69.60683
2021-09-01,73.1282
2021-09-02,75.21367
2021-09-03,62.42735
2021-09-04,45.4017
2021-09-05,52.47863
2021-09-06,73.50427
2021-09-07,74.73504
2021-09-08,68.34188
2021-09-09,72.23931
2021-09-10,59.28205
2021-09-11,43.28205
2021-09-12,52.47863
2021-09-13,67.14529
2021-09-14,77.47008
2021-09-15,72.0
2021-09-16,61.19658
2021-09-17,49.26495
2021-09-18,29.64102
2021-09-19,29.33333
2021-09-20,30.18803
2021-09-21,32.30769
2021-09-22,48.10256
2021-09-23,70.22222
2021-09-24,61.64102
2021-09-25,46.01709
2021-09-26,52.2735
2021-09-27,72.10256
2021-09-28,74.94017
2021-09-29,69.09401
2021-09-30,66.25641
2021-10-01,64.41025
2021-10-02,45.43589
2021-10-03,51.62393
2021-10-04,64.82051
2021-10-05,70.87179
2021-10-06,76.64957
2021-10-07,75.62393
2021-10-08,68.99145
2021-10-09,50.90598
2021-10-10,69.1282
2021-10-11,64.95726
2021-10-12,82.5641
2021-10-13,75.82905
2021-10-14,80.68376
2021-10-15,63.65811
2021-10-16,45.60683
2021-10-17,53.64102
2021-10-18,75.86324
2021-10-19,81.19658
2021-10-20,75.93162
2021-10-21,78.42735
2021-10-22,73.94871
2021-10-23,68.47863
2021-10-24,55.35042
2021-10-25,74.32478
2021-10-26,75.04273
2021-10-27,68.06837
2021-10-28,68.47863
2021-10-29,58.32478
2021-10-30,46.8376
2021-10-31,55.96581
2021-11-01,72.58119
2021-11-02,80.0
2021-11-03,67.58974
2021-11-04,69.50427
2021-11-05,58.39316
2021-11-06,50.42735
2021-11-07,46.15384
2021-11-08,68.88888
2021-11-09,67.28205
2021-11-10,65.7094
2021-11-11,64.78632
2021-11-12,60.71794
2021-11-13,59.82905
2021-11-14,77.53846
2021-11-15,71.52136
2021-11-16,72.37606
2021-11-17,66.01709
2021-11-18,63.21367
2021-11-19,61.57264
2021-11-20,45.84615
2021-11-21,52.41025
2021-11-22,64.8547
2021-11-23,71.24786
2021-11-24,64.06837
2021-11-25,66.01709
2021-11-26,53.16239
2021-11-27,40.41025
2021-11-28,49.53846
2021-11-29,69.16239
2021-11-30,69.64102
2021-12-01,63.93162
2021-12-02,59.21367
2021-12-03,55.35042
2021-12-04,43.00854
2021-12-05,46.49572
2021-12-06,73.33333
2021-12-07,70.8376
2021-12-08,63.72649
2021-12-09,63.55555
2021-12-10,63.89743
2021-12-11,48.34188
2021-12-12,48.78632
2021-12-13,71.07692
2021-12-14,70.05128
2021-12-15,75.24786
2021-12-16,76.547
2021-12-17,61.84615
2021-12-18,45.43589
2021-12-19,48.78632
2021-12-20,70.94017
2021-12-21,68.68376
2021-12-22,62.18803
2021-12-23,58.49572
2021-12-24,47.72649
2021-12-25,34.59829
2021-12-26,48.47863
2021-12-27,63.55555
2021-12-28,64.58119
2021-12-29,61.09401
2021-12-30,55.62393
2021-12-31,43.35042
2022-01-01,42.59829
2022-01-02,59.07692
2022-01-03,78.73504
2022-01-04,72.47863
2022-01-05,72.75213
2022-01-06,74.90598
2022-01-07,60.47863
2022-01-08,53.9829
2022-01-09,65.67521
2022-01-10,82.05128
2022-01-11,74.59829
2022-01-12,73.47008
2022-01-13,72.8547
2022-01-14,61.64102
2022-01-15,49.26495
2022-01-16,57.64102
2022-01-17,76.547
2022-01-18,70.39316
2022-01-19,60.10256
2022-01-20,59.93162
2022-01-21,60.44444
2022-01-22,50.80341
2022-01-23,54.8376
2022-01-24,77.74358
2022-01-25,77.23076
2022-01-26,69.77777
2022-01-27,64.20512
2022-01-28,56.58119
2022-01-29,46.11965
2022-01-30,50.42735
2022-01-31,43.86324
2022-02-01,37.60683
2022-02-02,48.99145
2022-02-03,62.49572
2022-02-04,57.16239
2022-02-05,45.74358
2022-02-06,55.4188
2022-02-07,68.58119
2022-02-08,93.4017
2022-02-09,70.76923
2022-02-10,63.93162
2022-02-11,55.4188
2022-02-12,43.14529
2022-02-13,50.76923
2022-02-14,69.67521
2022-02-15,74.97435
2022-02-16,69.36752
2022-02-17,64.82051
2022-02-18,61.91452
2022-02-19,50.70085
2022-02-20,58.8376
2022-02-21,76.30769
2022-02-22,74.8376
2022-02-23,71.62393
2022-02-24,65.50427
2022-02-25,55.65811
2022-02-26,45.91452
2022-02-27,49.50427
2022-02-28,61.29914
2022-03-01,58.22222
2022-03-02,66.49572
2022-03-03,73.9829
2022-03-04,64.71794
2022-03-05,43.24786
2022-03-06,57.60683
2022-03-07,76.92307
2022-03-08,72.06837
2022-03-09,45.09401
2022-03-10,70.87179
2022-03-11,76.34188
2022-03-12,56.34188
2022-03-13,72.547
2022-03-14,92.37606
2022-03-15,88.41025
2022-03-16,83.76068
2022-03-17,78.94017
2022-03-18,74.18803
2022-03-19,62.76923
2022-03-20,70.5641
2022-03-21,85.64102
2022-03-22,82.29059
2022-03-23,79.38461
2022-03-24,75.00854
2022-03-25,65.1282
2022-03-26,57.74358
2022-03-27,60.44444
2022-03-28,76.82051
2022-03-29,78.97435
2022-03-30,74.29059
2022-03-31,67.79487
2022-04-01,63.21367
2022-04-02,81.33333
2022-04-03,58.52991
2022-04-04,75.21367
2022-04-05,78.63247
2022-04-06,71.93162
2022-04-07,70.52991
2022-04-08,61.9829
2022-04-09,41.53846
2022-04-10,49.81196
2022-04-11,69.81196
2022-04-12,71.72649
2022-04-13,70.5641
2022-04-14,67.52136
2022-04-15,59.21367
2022-04-16,44.92307
2022-04-17,53.57264
2022-04-18,81.84615
2022-04-19,74.8376
2022-04-20,68.37606
2022-04-21,69.91452
2022-04-22,59.35042
2022-04-23,42.59829
2022-04-24,47.24786
2022-04-25,75.52136
2022-04-26,73.33333
2022-04-27,73.94871
2022-04-28,70.73504
2022-04-29,58.63247
2022-04-30,41.02564
2022-05-01,46.29059
2022-05-02,67.76068
2022-05-03,73.77777
2022-05-04,63.52136
2022-05-05,42.05128
2022-05-06,50.63247
2022-05-07,42.05128
2022-05-08,44.34188
2022-05-09,80.51282
2022-05-10,78.25641
2022-05-11,75.24786
2022-05-12,73.47008
2022-05-13,60.2735
2022-05-14,39.31623
2022-05-15,53.05982
2022-05-16,83.38461
2022-05-17,85.77777
2022-05-18,77.29914
2022-05-19,76.34188
2022-05-20,68.13675
2022-05-21,49.67521
2022-05-22,56.30769
2022-05-23,85.33333
2022-05-24,82.08547
2022-05-25,76.68376
2022-05-26,75.65811
2022-05-27,67.55555
2022-05-28,42.18803
2022-05-29,55.93162
2022-05-30,80.34188
2022-05-31,74.63247
2022-06-01,51.28205
2022-06-02,68.23931
2022-06-03,64.37606
2022-06-04,41.02564
2022-06-05,47.76068
2022-06-06,64.8547
2022-06-07,80.06837
2022-06-08,81.67521
2022-06-09,74.80341
2022-06-10,62.5641
2022-06-11,40.23931
2022-06-12,55.76068
2022-06-13,75.4188
2022-06-14,73.29914
2022-06-15,74.08547
2022-06-16,66.66666
2022-06-17,67.96581
2022-06-18,41.4017
2022-06-19,49.36752
2022-06-20,72.0
2022-06-21,74.5641
2022-06-22,72.0
2022-06-23,60.41025
2022-06-24,51.4188
2022-06-25,33.36752
2022-06-26,40.82051
2022-06-27,64.03418
2022-06-28,66.94017
2022-06-29,64.75213
2022-06-30,56.47863
2022-07-01,52.61538
2022-07-02,40.71794
2022-07-03,44.10256
2022-07-04,62.97435
2022-07-05,70.32478
2022-07-06,63.28205
2022-07-07,64.64957
2022-07-08,58.46153
2022-07-09,33.84615
2022-07-10,41.23076
2022-07-11,74.80341
2022-07-12,69.16239
2022-07-13,67.04273
2022-07-14,64.99145
2022-07-15,57.19658
2022-07-16,34.05128
2022-07-17,44.37606
2022-07-18,72.71794
2022-07-19,70.22222
2022-07-20,63.14529
2022-07-21,61.05982
2022-07-22,55.65811
2022-07-23,33.81196
2022-07-24,43.96581
2022-07-25,64.88888
2022-07-26,60.78632
2022-07-27,59.48717
2022-07-28,54.08547
2022-07-29,48.2735
2022-07-30,33.9829
2022-07-31,41.29914
2022-08-01,55.96581
2022-08-02,55.79487
2022-08-03,54.8376
2022-08-04,55.04273
2022-08-05,52.41025
2022-08-06,39.31623
2022-08-07,42.01709
2022-08-08,62.73504
2022-08-09,55.62393
2022-08-10,60.78632
2022-08-11,54.97435
2022-08-12,53.88034
2022-08-13,35.21367
2022-08-14,36.47863
2022-08-15,50.8376
2022-08-16,72.30769
2022-08-17,70.90598
2022-08-18,61.53846
2022-08-19,58.39316
2022-08-20,41.64102
2022-08-21,50.80341
2022-08-22,67.07692
2022-08-23,75.04273
2022-08-24,67.48717
2022-08-25,60.06837
2022-08-26,53.88034
2022-08-27,37.43589
2022-08-28,43.62393
2022-08-29,71.96581
2022-08-30,67.45299
2022-08-31,64.37606
2022-09-01,60.44444
2022-09-02,51.58974
2022-09-03,35.28205
2022-09-04,40.68376
2022-09-05,58.22222
2022-09-06,59.21367
2022-09-07,62.01709
2022-09-08,45.09401
2022-09-09,24.44444
2022-09-10,27.31623
2022-09-11,38.59829
2022-09-12,57.91452
2022-09-13,86.52991
2022-09-14,83.86324
2022-09-15,71.93162
2022-09-16,61.43589
2022-09-17,46.63247
2022-09-18,51.89743
2022-09-19,80.0
2022-09-20,77.23076
2022-09-21,69.67521
2022-09-22,67.79487
2022-09-23,57.88034
2022-09-24,36.78632
2022-09-25,47.45299
2022-09-26,75.62393
2022-09-27,73.74358
2022-09-28,68.64957
2022-09-29,65.81196
2022-09-30,53.91452
2022-10-01,34.87179
2022-10-02,41.29914
2022-10-03,56.8547
2022-10-04,70.49572
2022-10-05,65.26495
2022-10-06,68.61538
2022-10-07,52.10256
2022-10-08,32.47863
2022-10-09,41.64102
2022-10-10,54.18803
2022-10-11,76.47863
2022-10-12,67.28205
2022-10-13,69.4017
2022-10-14,57.26495
2022-10-15,45.1282
2022-10-16,52.92307
2022-10-17,73.23076
2022-10-18,74.22222
2022-10-19,67.07692
2022-10-20,70.39316
2022-10-21,58.01709
2022-10-22,44.06837
2022-10-23,48.06837
2022-10-24,76.64957
2022-10-25,66.63247
2022-10-26,72.0
2022-10-27,69.47008
2022-10-28,57.4017
2022-10-29,41.84615
2022-10-30,40.03418
2022-10-31,65.19658
2022-11-01,63.21367
2022-11-02,65.1282
2022-11-03,60.78632
2022-11-04,51.58974
2022-11-05,38.05128
2022-11-06,44.64957
2022-11-07,68.547
2022-11-08,63.89743
2022-11-09,63.6923
2022-11-10,63.65811
2022-11-11,52.44444
2022-11-12,38.18803
2022-11-13,46.49572
2022-11-14,67.4188
2022-11-15,70.63247
2022-11-16,63.28205
2022-11-17,60.78632
2022-11-18,58.08547
2022-11-19,40.17094
2022-11-20,49.09401
2022-11-21,65.77777
2022-11-22,68.06837
2022-11-23,65.19658
2022-11-24,57.84615
2022-11-25,55.21367
2022-11-26,37.77777
2022-11-27,46.22222
2022-11-28,58.32478
2022-11-29,64.82051
2022-11-30,61.29914
2022-12-01,57.1282
2022-12-02,49.26495
2022-12-03,32.61538
2022-12-04,39.65811
2022-12-05,59.65811
2022-12-06,62.8376
2022-12-07,60.30769
2022-12-08,63.07692
2022-12-09,55.17948
2022-12-10,40.61538
2022-12-11,46.70085
2022-12-12,63.93162
2022-12-13,65.05982
2022-12-14,56.17094
2022-12-15,57.47008
2022-12-16,53.67521
2022-12-17,37.05982
2022-12-18,43.48717
2022-12-19,59.55555
2022-12-20,63.82905
2022-12-21,60.2735
2022-12-22,52.64957
2022-12-23,46.70085
2022-12-24,31.4188
2022-12-25,37.26495
2022-12-26,61.05982
2022-12-27,62.39316
2022-12-28,60.78632
2022-12-29,55.65811
2022-12-30,48.41025
2022-12-31,37.23076
2023-01-01,42.52991
2023-01-02,64.41025
2023-01-03,64.71794
2023-01-04,69.74358
2023-01-05,59.17948
2023-01-06,48.44444
2023-01-07,38.94017
2023-01-08,48.92307
2023-01-09,65.23076
2023-01-10,60.10256
2023-01-11,54.97435
2023-01-12,55.14529
2023-01-13,54.32478
2023-01-14,41.50427
2023-01-15,41.02564
2023-01-16,61.91452
2023-01-17,62.32478
2023-01-18,59.38461
2023-01-19,55.55555
2023-01-20,51.58974
2023-01-21,29.4017
2023-01-22,28.58119
2023-01-23,38.39316
2023-01-24,51.14529
2023-01-25,64.58119
2023-01-26,59.48717
2023-01-27,54.66666
2023-01-28,43.17948
2023-01-29,46.01709
2023-01-30,67.52136
2023-01-31,67.72649
2023-02-01,58.87179
2023-02-02,60.58119
2023-02-03,52.10256
2023-02-04,39.6923
2023-02-05,42.18803
2023-02-06,68.71794
2023-02-07,63.35042
2023-02-08,59.45299
2023-02-09,60.0
2023-02-10,52.75213
2023-02-11,39.38461
2023-02-12,47.96581
2023-02-13,68.34188
2023-02-14,64.68376
2023-02-15,61.60683
2023-02-16,61.36752
2023-02-17,49.16239
2023-02-18,36.88888
2023-02-19,46.87179
2023-02-20,63.76068
2023-02-21,62.73504
2023-02-22,60.75213
2023-02-23,58.49572
2023-02-24,51.72649
2023-02-25,38.05128
2023-02-26,45.91452
2023-02-27,63.55555
2023-02-28,58.8376
2023-03-01,51.65811
2023-03-02,64.41025
2023-03-03,56.75213
2023-03-04,42.59829
2023-03-05,52.20512
2023-03-06,69.7094
2023-03-07,79.89743
2023-03-08,69.29914
2023-03-09,67.07692
2023-03-10,56.64957
2023-03-11,40.30769
2023-03-12,51.6923
2023-03-13,74.42735
2023-03-14,75.11111
2023-03-15,73.16239
2023-03-16,69.19658
2023-03-17,60.547
2023-03-18,44.64957
2023-03-19,52.47863
2023-03-20,67.52136
2023-03-21,69.84615
2023-03-22,68.2735
2023-03-23,61.36752
2023-03-24,57.60683
2023-03-25,41.33333
2023-03-26,48.0
2023-03-27,71.4188
2023-03-28,68.37606
2023-03-29,66.8376
2023-03-30,63.65811
2023-03-31,57.53846
2023-04-01,43.52136
2023-04-02,47.96581
2023-04-03,65.23076
2023-04-04,71.65811
2023-04-05,69.91452
2023-04-06,69.09401
2023-04-07,61.7094
2023-04-08,42.63247
2023-04-09,54.59829
2023-04-10,74.49572
2023-04-11,74.52991
2023-04-12,70.46153
2023-04-13,70.05128
2023-04-14,59.21367
2023-04-15,49.43589
2023-04-16,54.76923
2023-04-17,75.21367
2023-04-18,73.4017
2023-04-19,71.62393
2023-04-20,65.67521
2023-04-21,59.17948
2023-04-22,43.45299
2023-04-23,50.49572
2023-04-24,75.89743
2023-04-25,71.4188
2023-04-26,70.32478
2023-04-27,60.68376
2023-04-28,51.6923
2023-04-29,44.06837
2023-04-30,46.29059
2023-05-01,58.46153
2023-05-02,62.22222
2023-05-03,60.2735
2023-05-04,52.2735
2023-05-05,35.79487
2023-05-06,42.80341
2023-05-07,48.547
2023-05-08,64.71794
2023-05-09,70.59829
2023-05-10,66.25641
2023-05-11,66.90598
2023-05-12,56.8547
2023-05-13,38.01709
2023-05-14,47.96581
2023-05-15,71.4188
2023-05-16,71.31623
2023-05-17,69.81196
2023-05-18,65.84615
2023-05-19,57.50427
2023-05-20,39.93162
2023-05-21,49.02564
2023-05-22,74.46153
2023-05-23,71.31623
2023-05-24,70.76923
2023-05-25,64.10256
2023-05-26,57.19658
2023-05-27,37.50427
2023-05-28,48.47863
2023-05-29,58.32478
2023-05-30,75.17948
