date,돈버는앱
2020-10-19,38.38862
2020-10-20,39.57345
2020-10-21,38.62559
2020-10-22,40.99526
2020-10-23,25.35545
2020-10-24,29.14691
2020-10-25,37.91469
2020-10-26,33.64928
2020-10-27,28.43601
2020-10-28,26.30331
2020-10-29,25.11848
2020-10-30,23.93364
2020-10-31,32.93838
2020-11-01,38.86255
2020-11-02,39.81042
2020-11-03,33.17535
2020-11-04,27.96208
2020-11-05,27.72511
2020-11-06,23.22274
2020-11-07,23.45971
2020-11-08,33.88625
2020-11-09,32.46445
2020-11-10,41.23222
2020-11-11,41.94312
2020-11-12,37.20379
2020-11-13,38.15165
2020-11-14,37.20379
2020-11-15,37.67772
2020-11-16,40.99526
2020-11-17,38.38862
2020-11-18,41.46919
2020-11-19,42.89099
2020-11-20,41.23222
2020-11-21,30.33175
2020-11-22,40.52132
2020-11-23,41.46919
2020-11-24,33.64928
2020-11-25,34.83412
2020-11-26,33.41232
2020-11-27,52.8436
2020-11-28,53.79146
2020-11-29,57.34597
2020-11-30,58.05687
2020-12-01,55.21327
2020-12-02,54.9763
2020-12-03,61.61137
2020-12-04,54.50236
2020-12-05,57.8199
2020-12-06,72.98578
2020-12-07,59.00473
2020-12-08,60.42654
2020-12-09,54.50236
2020-12-10,63.27014
2020-12-11,62.32227
2020-12-12,67.29857
2020-12-13,45.02369
2020-12-14,37.44075
2020-12-15,50.0
2020-12-16,51.4218
2020-12-17,54.50236
2020-12-18,59.47867
2020-12-19,63.74407
2020-12-20,79.85781
2020-12-21,72.27488
2020-12-22,63.27014
2020-12-23,57.109
2020-12-24,46.68246
2020-12-25,37.20379
2020-12-26,29.85781
2020-12-27,32.46445
2020-12-28,34.83412
2020-12-29,54.50236
2020-12-30,33.17535
2020-12-31,34.59715
2021-01-01,35.07109
2021-01-02,44.07582
2021-01-03,54.50236
2021-01-04,56.16113
2021-01-05,61.13744
2021-01-06,54.9763
2021-01-07,50.94786
2021-01-08,57.8199
2021-01-09,54.9763
2021-01-10,55.92417
2021-01-11,62.55924
2021-01-12,58.76777
2021-01-13,67.77251
2021-01-14,69.43127
2021-01-15,59.2417
2021-01-16,50.94786
2021-01-17,63.98104
2021-01-18,70.61611
2021-01-19,77.48815
2021-01-20,69.43127
2021-01-21,91.23222
2021-01-22,91.94312
2021-01-23,85.78199
2021-01-24,76.06635
2021-01-25,92.41706
2021-01-26,100.0
2021-01-27,75.35545
2021-01-28,79.38388
2021-01-29,66.58767
2021-01-30,62.7962
2021-01-31,68.48341
2021-02-01,49.76303
2021-02-02,39.81042
2021-02-03,52.36966
2021-02-04,49.52606
2021-02-05,56.63507
2021-02-06,56.87203
2021-02-07,67.77251
2021-02-08,59.47867
2021-02-09,61.13744
2021-02-10,59.00473
2021-02-11,51.65876
2021-02-12,57.109
2021-02-13,58.5308
2021-02-14,68.72037
2021-02-15,65.16587
2021-02-16,61.3744
2021-02-17,63.5071
2021-02-18,57.109
2021-02-19,48.57819
2021-02-20,45.73459
2021-02-21,46.44549
2021-02-22,48.57819
2021-02-23,45.73459
2021-02-24,45.26066
2021-02-25,50.94786
2021-02-26,39.57345
2021-02-27,40.28436
2021-02-28,45.49763
2021-03-01,47.39336
2021-03-02,36.96682
2021-03-03,30.80568
2021-03-04,32.70142
2021-03-05,32.70142
2021-03-06,35.30805
2021-03-07,35.78199
2021-03-08,22.27488
2021-03-09,24.64454
2021-03-10,17.77251
2021-03-11,33.41232
2021-03-12,19.66824
2021-03-13,25.82938
2021-03-14,45.49763
2021-03-15,30.80568
2021-03-16,35.07109
2021-03-17,29.38388
2021-03-18,23.93364
2021-03-19,26.54028
2021-03-20,26.06635
2021-03-21,28.90995
2021-03-22,32.93838
2021-03-23,30.80568
2021-03-24,31.75355
2021-03-25,31.04265
2021-03-26,25.59241
2021-03-27,40.75829
2021-03-28,40.28436
2021-03-29,43.60189
2021-03-30,44.31279
2021-03-31,38.62559
2021-04-01,35.30805
2021-04-02,31.51658
2021-04-03,40.28436
2021-04-04,41.70616
2021-04-05,27.72511
2021-04-06,28.90995
2021-04-07,21.32701
2021-04-08,25.11848
2021-04-09,25.82938
2021-04-10,27.96208
2021-04-11,34.59715
2021-04-12,34.59715
2021-04-13,28.19905
2021-04-14,40.04739
2021-04-15,42.18009
2021-04-16,37.67772
2021-04-17,39.81042
2021-04-18,47.15639
2021-04-19,56.87203
2021-04-20,46.68246
2021-04-21,45.97156
2021-04-22,47.39336
2021-04-23,40.52132
2021-04-24,29.38388
2021-04-25,24.17061
2021-04-26,20.14218
2021-04-27,26.06635
2021-04-28,22.74881
2021-04-29,22.98578
2021-04-30,22.27488
2021-05-01,26.30331
2021-05-02,25.82938
2021-05-03,13.27014
2021-05-04,10.6635
2021-05-05,27.01421
2021-05-06,25.82938
2021-05-07,26.30331
2021-05-08,20.85308
2021-05-09,23.45971
2021-05-10,22.27488
2021-05-11,24.88151
2021-05-12,23.93364
2021-05-13,23.93364
2021-05-14,25.82938
2021-05-15,26.77725
2021-05-16,22.27488
2021-05-17,23.45971
2021-05-18,18.00947
2021-05-19,21.80094
2021-05-20,24.40758
2021-05-21,23.45971
2021-05-22,22.98578
2021-05-23,29.38388
2021-05-24,29.62085
2021-05-25,27.01421
2021-05-26,33.17535
2021-05-27,31.75355
2021-05-28,31.99052
2021-05-29,36.49289
2021-05-30,36.96682
2021-05-31,26.54028
2021-06-01,17.53554
2021-06-02,25.82938
2021-06-03,18.72037
2021-06-04,23.93364
2021-06-05,33.64928
2021-06-06,36.49289
2021-06-07,31.75355
2021-06-08,34.83412
2021-06-09,34.59715
2021-06-10,25.11848
2021-06-11,26.54028
2021-06-12,28.19905
2021-06-13,21.56398
2021-06-14,16.11374
2021-06-15,21.32701
2021-06-16,28.67298
2021-06-17,27.25118
2021-06-18,27.25118
2021-06-19,39.57345
2021-06-20,43.36492
2021-06-21,34.59715
2021-06-22,35.54502
2021-06-23,31.75355
2021-06-24,19.43127
2021-06-25,17.29857
2021-06-26,21.80094
2021-06-27,34.59715
2021-06-28,20.85308
2021-06-29,19.43127
2021-06-30,30.33175
2021-07-01,30.33175
2021-07-02,26.06635
2021-07-03,41.46919
2021-07-04,29.38388
2021-07-05,27.72511
2021-07-06,22.74881
2021-07-07,26.30331
2021-07-08,20.14218
2021-07-09,16.11374
2021-07-10,22.27488
2021-07-11,29.14691
2021-07-12,32.22748
2021-07-13,35.07109
2021-07-14,26.30331
2021-07-15,27.48815
2021-07-16,31.27962
2021-07-17,33.88625
2021-07-18,32.46445
2021-07-19,38.62559
2021-07-20,34.36018
2021-07-21,29.38388
2021-07-22,40.52132
2021-07-23,29.85781
2021-07-24,26.06635
2021-07-25,27.96208
2021-07-26,22.74881
2021-07-27,30.09478
2021-07-28,28.90995
2021-07-29,34.59715
2021-07-30,32.46445
2021-07-31,42.18009
2021-08-01,48.10426
2021-08-02,47.86729
2021-08-03,58.05687
2021-08-04,54.2654
2021-08-05,48.57819
2021-08-06,49.76303
2021-08-07,54.50236
2021-08-08,63.03317
2021-08-09,66.11374
2021-08-10,74.17061
2021-08-11,66.11374
2021-08-12,58.76777
2021-08-13,59.2417
2021-08-14,48.81516
2021-08-15,50.0
2021-08-16,51.89573
2021-08-17,46.20853
2021-08-18,48.81516
2021-08-19,35.07109
2021-08-20,38.38862
2021-08-21,41.23222
2021-08-22,49.76303
2021-08-23,52.8436
2021-08-24,42.65402
2021-08-25,48.34123
2021-08-26,55.6872
2021-08-27,44.78672
2021-08-28,47.39336
2021-08-29,49.52606
2021-08-30,38.15165
2021-08-31,42.89099
2021-09-01,39.09952
2021-09-02,38.38862
2021-09-03,37.20379
2021-09-04,40.99526
2021-09-05,48.57819
2021-09-06,25.11848
2021-09-07,34.83412
2021-09-08,33.41232
2021-09-09,36.25592
2021-09-10,28.43601
2021-09-11,35.07109
2021-09-12,40.75829
2021-09-13,34.59715
2021-09-14,30.09478
2021-09-15,22.98578
2021-09-16,29.14691
2021-09-17,27.96208
2021-09-18,26.06635
2021-09-19,32.70142
2021-09-20,28.67298
2021-09-21,34.12322
2021-09-22,33.41232
2021-09-23,26.06635
2021-09-24,22.27488
2021-09-25,35.07109
2021-09-26,31.51658
2021-09-27,32.46445
2021-09-28,27.96208
2021-09-29,38.38862
2021-09-30,29.62085
2021-10-01,30.80568
2021-10-02,32.70142
2021-10-03,41.23222
2021-10-04,44.07582
2021-10-05,25.11848
2021-10-06,26.54028
2021-10-07,31.75355
2021-10-08,27.25118
2021-10-09,50.94786
2021-10-10,40.75829
2021-10-11,48.81516
2021-10-12,30.80568
2021-10-13,26.77725
2021-10-14,25.11848
2021-10-15,22.51184
2021-10-16,26.54028
2021-10-17,30.09478
2021-10-18,24.88151
2021-10-19,30.56872
2021-10-20,29.14691
2021-10-21,27.25118
2021-10-22,30.33175
2021-10-23,34.36018
2021-10-24,39.81042
2021-10-25,22.27488
2021-10-26,22.27488
2021-10-27,23.69668
2021-10-28,18.00947
2021-10-29,22.74881
2021-10-30,29.38388
2021-10-31,37.91469
2021-11-01,31.99052
2021-11-02,37.91469
2021-11-03,30.56872
2021-11-04,28.90995
2021-11-05,27.96208
2021-11-06,27.96208
2021-11-07,39.57345
2021-11-08,33.17535
2021-11-09,34.59715
2021-11-10,33.64928
2021-11-11,32.93838
2021-11-12,28.43601
2021-11-13,38.86255
2021-11-14,22.51184
2021-11-15,34.36018
2021-11-16,31.75355
2021-11-17,34.12322
2021-11-18,28.43601
2021-11-19,33.17535
2021-11-20,31.51658
2021-11-21,39.81042
2021-11-22,34.36018
2021-11-23,30.33175
2021-11-24,37.91469
2021-11-25,29.62085
2021-11-26,28.90995
2021-11-27,35.54502
2021-11-28,44.54976
2021-11-29,29.14691
2021-11-30,33.64928
2021-12-01,28.43601
2021-12-02,34.83412
2021-12-03,38.38862
2021-12-04,44.54976
2021-12-05,46.91943
2021-12-06,43.36492
2021-12-07,40.99526
2021-12-08,47.15639
2021-12-09,36.96682
2021-12-10,36.72985
2021-12-11,46.44549
2021-12-12,53.08056
2021-12-13,36.49289
2021-12-14,32.22748
2021-12-15,31.27962
2021-12-16,31.99052
2021-12-17,20.37914
2021-12-18,33.64928
2021-12-19,45.49763
2021-12-20,43.36492
2021-12-21,37.67772
2021-12-22,30.56872
2021-12-23,36.25592
2021-12-24,21.80094
2021-12-25,29.62085
2021-12-26,32.93838
2021-12-27,29.85781
2021-12-28,42.65402
2021-12-29,34.36018
2021-12-30,34.83412
2021-12-31,33.41232
2022-01-01,41.94312
2022-01-02,41.94312
2022-01-03,31.51658
2022-01-04,34.59715
2022-01-05,40.28436
2022-01-06,37.91469
2022-01-07,38.15165
2022-01-08,40.99526
2022-01-09,40.04739
2022-01-10,42.65402
2022-01-11,45.73459
2022-01-12,46.68246
2022-01-13,48.81516
2022-01-14,51.4218
2022-01-15,48.57819
2022-01-16,48.57819
2022-01-17,49.52606
2022-01-18,59.9526
2022-01-19,65.40284
2022-01-20,78.67298
2022-01-21,65.40284
2022-01-22,60.18957
2022-01-23,56.16113
2022-01-24,56.63507
2022-01-25,67.29857
2022-01-26,50.23696
2022-01-27,45.02369
2022-01-28,38.38862
2022-01-29,44.78672
2022-01-30,36.01895
2022-01-31,37.20379
2022-02-01,41.46919
2022-02-02,42.18009
2022-02-03,46.44549
2022-02-04,47.39336
2022-02-05,42.65402
2022-02-06,43.36492
2022-02-07,37.44075
2022-02-08,39.57345
2022-02-09,47.63033
2022-02-10,38.15165
2022-02-11,31.04265
2022-02-12,40.28436
2022-02-13,56.16113
2022-02-14,53.5545
2022-02-15,39.57345
2022-02-16,46.44549
2022-02-17,46.68246
2022-02-18,43.83886
2022-02-19,37.20379
2022-02-20,49.52606
2022-02-21,46.91943
2022-02-22,45.26066
2022-02-23,40.28436
2022-02-24,40.75829
2022-02-25,44.07582
2022-02-26,32.22748
2022-02-27,43.12796
2022-02-28,32.70142
2022-03-01,42.18009
2022-03-02,27.48815
2022-03-03,24.88151
2022-03-04,25.11848
2022-03-05,31.27962
2022-03-06,40.75829
2022-03-07,39.81042
2022-03-08,32.70142
2022-03-09,37.44075
2022-03-10,52.1327
2022-03-11,42.89099
2022-03-12,43.36492
2022-03-13,49.05213
2022-03-14,42.89099
2022-03-15,41.70616
2022-03-16,37.67772
2022-03-17,36.72985
2022-03-18,32.93838
2022-03-19,48.10426
2022-03-20,43.60189
2022-03-21,29.62085
2022-03-22,27.01421
2022-03-23,27.96208
2022-03-24,31.51658
2022-03-25,35.07109
2022-03-26,37.91469
2022-03-27,45.02369
2022-03-28,35.07109
2022-03-29,24.88151
2022-03-30,27.96208
2022-03-31,26.30331
2022-04-01,19.90521
2022-04-02,28.43601
2022-04-03,31.51658
2022-04-04,26.06635
2022-04-05,23.69668
2022-04-06,28.19905
2022-04-07,25.11848
2022-04-08,25.59241
2022-04-09,31.51658
2022-04-10,37.20379
2022-04-11,31.51658
2022-04-12,29.62085
2022-04-13,28.90995
2022-04-14,23.45971
2022-04-15,26.30331
2022-04-16,27.48815
2022-04-17,27.72511
2022-04-18,21.80094
2022-04-19,22.98578
2022-04-20,24.17061
2022-04-21,22.51184
2022-04-22,23.45971
2022-04-23,31.27962
2022-04-24,53.08056
2022-04-25,41.46919
2022-04-26,33.41232
2022-04-27,35.30805
2022-04-28,24.17061
2022-04-29,36.25592
2022-04-30,29.14691
2022-05-01,36.96682
2022-05-02,39.09952
2022-05-03,34.59715
2022-05-04,27.72511
2022-05-05,37.20379
2022-05-06,40.75829
2022-05-07,38.86255
2022-05-08,33.17535
2022-05-09,38.86255
2022-05-10,27.01421
2022-05-11,24.64454
2022-05-12,25.82938
2022-05-13,22.03791
2022-05-14,34.12322
2022-05-15,47.15639
2022-05-16,34.36018
2022-05-17,26.54028
2022-05-18,31.27962
2022-05-19,29.85781
2022-05-20,29.62085
2022-05-21,27.96208
2022-05-22,32.22748
2022-05-23,22.51184
2022-05-24,24.40758
2022-05-25,18.48341
2022-05-26,28.90995
2022-05-27,20.14218
2022-05-28,28.67298
2022-05-29,44.54976
2022-05-30,40.99526
2022-05-31,39.33649
2022-06-01,42.89099
2022-06-02,26.54028
2022-06-03,21.80094
2022-06-04,30.09478
2022-06-05,41.46919
2022-06-06,29.62085
2022-06-07,23.45971
2022-06-08,35.07109
2022-06-09,27.72511
2022-06-10,23.45971
2022-06-11,31.75355
2022-06-12,29.85781
2022-06-13,27.72511
2022-06-14,35.78199
2022-06-15,33.64928
2022-06-16,28.43601
2022-06-17,21.32701
2022-06-18,36.96682
2022-06-19,37.20379
2022-06-20,36.96682
2022-06-21,21.32701
2022-06-22,33.41232
2022-06-23,30.33175
2022-06-24,21.80094
2022-06-25,28.90995
2022-06-26,52.36966
2022-06-27,34.83412
2022-06-28,33.41232
2022-06-29,37.44075
2022-06-30,43.83886
2022-07-01,34.12322
2022-07-02,44.07582
2022-07-03,53.08056
2022-07-04,53.31753
2022-07-05,47.63033
2022-07-06,41.46919
2022-07-07,34.59715
2022-07-08,28.43601
2022-07-09,33.17535
2022-07-10,47.86729
2022-07-11,37.44075
2022-07-12,32.22748
2022-07-13,37.67772
2022-07-14,44.07582
2022-07-15,21.80094
2022-07-16,44.54976
2022-07-17,47.39336
2022-07-18,29.62085
2022-07-19,33.17535
2022-07-20,33.64928
2022-07-21,38.38862
2022-07-22,43.36492
2022-07-23,41.70616
2022-07-24,48.10426
2022-07-25,48.81516
2022-07-26,59.00473
2022-07-27,93.12796
2022-07-28,41.23222
2022-07-29,31.75355
2022-07-30,47.39336
2022-07-31,50.47393
2022-08-01,58.05687
2022-08-02,57.109
2022-08-03,52.36966
2022-08-04,51.4218
2022-08-05,48.81516
2022-08-06,51.4218
2022-08-07,61.13744
2022-08-08,51.4218
2022-08-09,50.94786
2022-08-10,64.45497
2022-08-11,50.7109
2022-08-12,56.87203
2022-08-13,58.05687
2022-08-14,72.03791
2022-08-15,58.29383
2022-08-16,60.42654
2022-08-17,61.84834
2022-08-18,61.3744
2022-08-19,52.60663
2022-08-20,60.6635
2022-08-21,70.37914
2022-08-22,58.76777
2022-08-23,56.16113
2022-08-24,51.4218
2022-08-25,54.02843
2022-08-26,47.63033
2022-08-27,54.50236
2022-08-28,60.18957
2022-08-29,53.79146
2022-08-30,45.26066
2022-08-31,41.23222
2022-09-01,40.75829
2022-09-02,36.01895
2022-09-03,49.28909
2022-09-04,60.42654
2022-09-05,40.99526
2022-09-06,35.78199
2022-09-07,25.11848
2022-09-08,21.09004
2022-09-09,25.82938
2022-09-10,29.38388
2022-09-11,28.19905
2022-09-12,25.59241
2022-09-13,26.30331
2022-09-14,27.72511
2022-09-15,32.46445
2022-09-16,27.72511
2022-09-17,32.22748
2022-09-18,40.04739
2022-09-19,43.60189
2022-09-20,32.46445
2022-09-21,33.88625
2022-09-22,34.83412
2022-09-23,35.30805
2022-09-24,36.72985
2022-09-25,53.08056
2022-09-26,37.20379
2022-09-27,36.01895
2022-09-28,41.70616
2022-09-29,36.25592
2022-09-30,29.62085
2022-10-01,38.86255
2022-10-02,45.26066
2022-10-03,49.05213
2022-10-04,54.02843
2022-10-05,47.63033
2022-10-06,39.33649
2022-10-07,27.25118
2022-10-08,33.88625
2022-10-09,45.26066
2022-10-10,40.28436
2022-10-11,32.70142
2022-10-12,30.33175
2022-10-13,29.38388
2022-10-14,24.64454
2022-10-15,39.09952
2022-10-16,36.01895
2022-10-17,30.80568
2022-10-18,41.70616
2022-10-19,27.96208
2022-10-20,37.20379
2022-10-21,31.99052
2022-10-22,36.25592
2022-10-23,54.02843
2022-10-24,41.94312
2022-10-25,46.20853
2022-10-26,37.91469
2022-10-27,30.09478
2022-10-28,29.62085
2022-10-29,34.36018
2022-10-30,42.65402
2022-10-31,32.70142
2022-11-01,38.86255
2022-11-02,38.15165
2022-11-03,39.57345
2022-11-04,33.41232
2022-11-05,37.91469
2022-11-06,42.18009
2022-11-07,47.63033
2022-11-08,30.80568
2022-11-09,37.20379
2022-11-10,40.04739
2022-11-11,34.36018
2022-11-12,40.52132
2022-11-13,41.70616
2022-11-14,41.23222
2022-11-15,40.04739
2022-11-16,40.75829
2022-11-17,47.86729
2022-11-18,36.72985
2022-11-19,36.96682
2022-11-20,51.89573
2022-11-21,32.93838
2022-11-22,39.57345
2022-11-23,33.88625
2022-11-24,37.20379
2022-11-25,25.35545
2022-11-26,41.94312
2022-11-27,54.02843
2022-11-28,42.89099
2022-11-29,32.70142
2022-11-30,32.93838
2022-12-01,37.44075
2022-12-02,25.59241
2022-12-03,34.59715
2022-12-04,41.23222
2022-12-05,24.88151
2022-12-06,24.40758
2022-12-07,34.36018
2022-12-08,36.96682
2022-12-09,28.19905
2022-12-10,50.0
2022-12-11,46.68246
2022-12-12,59.71563
2022-12-13,39.33649
2022-12-14,41.94312
2022-12-15,35.07109
2022-12-16,28.90995
2022-12-17,38.15165
2022-12-18,48.34123
2022-12-19,37.67772
2022-12-20,34.36018
2022-12-21,40.75829
2022-12-22,39.09952
2022-12-23,40.04739
2022-12-24,38.86255
2022-12-25,49.28909
2022-12-26,36.49289
2022-12-27,39.81042
2022-12-28,45.49763
2022-12-29,32.46445
2022-12-30,36.49289
2022-12-31,35.78199
2023-01-01,43.60189
2023-01-02,43.60189
2023-01-03,48.81516
2023-01-04,47.39336
2023-01-05,42.41706
2023-01-06,39.09952
2023-01-07,43.60189
2023-01-08,48.34123
2023-01-09,54.50236
2023-01-10,44.31279
2023-01-11,52.8436
2023-01-12,47.15639
2023-01-13,49.05213
2023-01-14,52.60663
2023-01-15,48.34123
2023-01-16,47.63033
2023-01-17,39.81042
2023-01-18,42.65402
2023-01-19,49.52606
2023-01-20,45.97156
2023-01-21,32.93838
2023-01-22,41.70616
2023-01-23,43.83886
2023-01-24,46.91943
2023-01-25,45.49763
2023-01-26,59.47867
2023-01-27,51.18483
2023-01-28,50.23696
2023-01-29,47.63033
2023-01-30,40.75829
2023-01-31,46.68246
2023-02-01,45.26066
2023-02-02,47.86729
2023-02-03,41.94312
2023-02-04,49.05213
2023-02-05,48.81516
2023-02-06,49.52606
2023-02-07,47.63033
2023-02-08,48.81516
2023-02-09,52.1327
2023-02-10,55.6872
2023-02-11,53.31753
2023-02-12,49.52606
2023-02-13,44.31279
2023-02-14,53.79146
2023-02-15,44.78672
2023-02-16,53.79146
2023-02-17,61.13744
2023-02-18,47.39336
2023-02-19,55.92417
2023-02-20,45.73459
2023-02-21,47.86729
2023-02-22,57.8199
2023-02-23,48.57819
2023-02-24,82.22748
2023-02-25,57.58293
2023-02-26,50.94786
2023-02-27,47.63033
2023-02-28,77.01421
2023-03-01,47.15639
2023-03-02,36.96682
2023-03-03,30.80568
2023-03-04,44.54976
2023-03-05,42.89099
2023-03-06,31.75355
2023-03-07,39.81042
2023-03-08,39.57345
2023-03-09,33.41232
2023-03-10,22.98578
2023-03-11,29.62085
2023-03-12,45.73459
2023-03-13,37.67772
2023-03-14,36.49289
2023-03-15,60.18957
2023-03-16,32.70142
2023-03-17,36.01895
2023-03-18,40.04739
2023-03-19,47.63033
2023-03-20,33.17535
2023-03-21,38.86255
2023-03-22,34.59715
2023-03-23,34.12322
2023-03-24,32.22748
2023-03-25,36.96682
2023-03-26,47.39336
2023-03-27,34.36018
2023-03-28,37.20379
2023-03-29,33.17535
2023-03-30,36.01895
2023-03-31,41.70616
2023-04-01,32.93838
2023-04-02,35.54502
2023-04-03,30.80568
2023-04-04,33.17535
2023-04-05,37.20379
2023-04-06,33.64928
2023-04-07,34.36018
2023-04-08,41.94312
2023-04-09,47.86729
2023-04-10,34.36018
2023-04-11,26.54028
2023-04-12,23.69668
2023-04-13,33.41232
2023-04-14,35.78199
2023-04-15,36.25592
2023-04-16,39.81042
2023-04-17,41.94312
2023-04-18,34.36018
2023-04-19,32.70142
2023-04-20,18.95734
2023-04-21,26.77725
2023-04-22,31.75355
2023-04-23,31.99052
2023-04-24,33.41232
2023-04-25,29.38388
2023-04-26,29.38388
2023-04-27,36.96682
2023-04-28,26.06635
2023-04-29,39.33649
2023-04-30,29.62085
2023-05-01,39.09952
2023-05-02,26.77725
2023-05-03,28.43601
2023-05-04,31.04265
2023-05-05,40.75829
2023-05-06,36.72985
2023-05-07,41.46919
2023-05-08,33.64928
2023-05-09,32.70142
2023-05-10,37.44075
2023-05-11,31.27962
2023-05-12,27.96208
2023-05-13,29.38388
2023-05-14,30.09478
2023-05-15,26.06635
2023-05-16,25.35545
2023-05-17,27.72511
2023-05-18,27.72511
2023-05-19,34.12322
2023-05-20,29.85781
2023-05-21,41.70616
2023-05-22,28.43601
2023-05-23,35.54502
2023-05-24,34.36018
2023-05-25,30.56872
2023-05-26,30.09478
2023-05-27,36.49289
2023-05-28,40.75829
2023-05-29,34.36018
