date,부동산펀드
2020-08-26,20.74829
2020-08-27,25.85034
2020-08-28,18.02721
2020-08-29,11.56462
2020-08-30,9.86394
2020-08-31,20.74829
2020-09-01,29.93197
2020-09-02,25.17006
2020-09-03,22.44897
2020-09-04,19.38775
2020-09-05,14.96598
2020-09-06,13.60544
2020-09-07,25.17006
2020-09-08,24.82993
2020-09-09,29.59183
2020-09-10,22.10884
2020-09-11,22.10884
2020-09-12,11.90476
2020-09-13,15.98639
2020-09-14,27.55102
2020-09-15,23.46938
2020-09-16,26.19047
2020-09-17,19.72789
2020-09-18,22.78911
2020-09-19,23.12925
2020-09-20,26.87074
2020-09-21,27.21088
2020-09-22,24.48979
2020-09-23,24.48979
2020-09-24,29.2517
2020-09-25,26.53061
2020-09-26,12.58503
2020-09-27,15.30612
2020-09-28,23.46938
2020-09-29,25.17006
2020-09-30,13.60544
2020-10-01,11.56462
2020-10-02,12.58503
2020-10-03,14.28571
2020-10-04,15.98639
2020-10-05,24.14965
2020-10-06,39.45578
2020-10-07,32.99319
2020-10-08,25.17006
2020-10-09,23.12925
2020-10-10,18.70748
2020-10-11,18.02721
2020-10-12,40.81632
2020-10-13,31.63265
2020-10-14,32.99319
2020-10-15,33.67346
2020-10-16,25.85034
2020-10-17,14.62585
2020-10-18,14.28571
2020-10-19,24.82993
2020-10-20,23.12925
2020-10-21,26.53061
2020-10-22,21.7687
2020-10-23,15.64625
2020-10-24,11.22448
2020-10-25,12.24489
2020-10-26,19.72789
2020-10-27,28.91156
2020-10-28,24.48979
2020-10-29,23.12925
2020-10-30,21.08843
2020-10-31,10.20408
2020-11-01,11.56462
2020-11-02,21.42857
2020-11-03,23.12925
2020-11-04,31.63265
2020-11-05,24.14965
2020-11-06,19.72789
2020-11-07,17.68707
2020-11-08,14.28571
2020-11-09,36.05442
2020-11-10,24.48979
2020-11-11,24.14965
2020-11-12,20.74829
2020-11-13,18.70748
2020-11-14,6.12244
2020-11-15,13.2653
2020-11-16,23.80952
2020-11-17,28.91156
2020-11-18,30.95238
2020-11-19,28.23129
2020-11-20,25.5102
2020-11-21,15.30612
2020-11-22,17.0068
2020-11-23,25.17006
2020-11-24,30.95238
2020-11-25,24.48979
2020-11-26,23.80952
2020-11-27,32.65306
2020-11-28,14.62585
2020-11-29,13.2653
2020-11-30,24.82993
2020-12-01,29.2517
2020-12-02,83.33333
2020-12-03,54.42176
2020-12-04,24.14965
2020-12-05,20.06802
2020-12-06,21.42857
2020-12-07,32.99319
2020-12-08,30.61224
2020-12-09,31.29251
2020-12-10,24.14965
2020-12-11,20.06802
2020-12-12,29.2517
2020-12-13,31.63265
2020-12-14,39.79591
2020-12-15,23.12925
2020-12-16,34.0136
2020-12-17,52.72108
2020-12-18,26.53061
2020-12-19,11.22448
2020-12-20,16.66666
2020-12-21,27.21088
2020-12-22,22.78911
2020-12-23,34.69387
2020-12-24,21.08843
2020-12-25,13.2653
2020-12-26,14.96598
2020-12-27,15.98639
2020-12-28,21.7687
2020-12-29,27.89115
2020-12-30,30.61224
2020-12-31,20.74829
2021-01-01,17.0068
2021-01-02,27.55102
2021-01-03,22.78911
2021-01-04,32.99319
2021-01-05,24.82993
2021-01-06,31.63265
2021-01-07,21.7687
2021-01-08,36.39455
2021-01-09,16.32653
2021-01-10,22.78911
2021-01-11,34.0136
2021-01-12,26.87074
2021-01-13,35.37414
2021-01-14,25.85034
2021-01-15,28.91156
2021-01-16,28.57142
2021-01-17,19.04761
2021-01-18,25.5102
2021-01-19,25.85034
2021-01-20,32.65306
2021-01-21,37.7551
2021-01-22,31.97278
2021-01-23,18.70748
2021-01-24,22.78911
2021-01-25,44.21768
2021-01-26,34.0136
2021-01-27,31.97278
2021-01-28,32.99319
2021-01-29,21.42857
2021-01-30,19.72789
2021-01-31,18.02721
2021-02-01,21.42857
2021-02-02,27.89115
2021-02-03,18.02721
2021-02-04,27.55102
2021-02-05,18.02721
2021-02-06,20.06802
2021-02-07,15.64625
2021-02-08,21.42857
2021-02-09,30.95238
2021-02-10,22.44897
2021-02-11,10.88435
2021-02-12,14.28571
2021-02-13,20.40816
2021-02-14,24.14965
2021-02-15,44.89795
2021-02-16,27.89115
2021-02-17,26.19047
2021-02-18,37.07482
2021-02-19,24.14965
2021-02-20,15.30612
2021-02-21,17.0068
2021-02-22,26.87074
2021-02-23,29.93197
2021-02-24,29.2517
2021-02-25,29.2517
2021-02-26,20.06802
2021-02-27,19.38775
2021-02-28,15.64625
2021-03-01,10.88435
2021-03-02,23.80952
2021-03-03,28.91156
2021-03-04,28.57142
2021-03-05,23.12925
2021-03-06,10.54421
2021-03-07,12.58503
2021-03-08,24.82993
2021-03-09,22.10884
2021-03-10,16.32653
2021-03-11,25.17006
2021-03-12,19.72789
2021-03-13,14.62585
2021-03-14,15.30612
2021-03-15,24.82993
2021-03-16,24.14965
2021-03-17,25.17006
2021-03-18,25.85034
2021-03-19,17.68707
2021-03-20,15.98639
2021-03-21,15.98639
2021-03-22,26.53061
2021-03-23,27.21088
2021-03-24,21.42857
2021-03-25,31.97278
2021-03-26,23.46938
2021-03-27,11.56462
2021-03-28,12.24489
2021-03-29,26.53061
2021-03-30,19.72789
2021-03-31,23.12925
2021-04-01,29.93197
2021-04-02,23.12925
2021-04-03,14.96598
2021-04-04,9.86394
2021-04-05,24.48979
2021-04-06,26.53061
2021-04-07,30.61224
2021-04-08,26.19047
2021-04-09,24.14965
2021-04-10,19.04761
2021-04-11,17.0068
2021-04-12,24.14965
2021-04-13,17.68707
2021-04-14,21.42857
2021-04-15,30.95238
2021-04-16,24.14965
2021-04-17,17.68707
2021-04-18,19.04761
2021-04-19,26.53061
2021-04-20,32.65306
2021-04-21,34.69387
2021-04-22,26.53061
2021-04-23,29.59183
2021-04-24,13.60544
2021-04-25,14.96598
2021-04-26,22.78911
2021-04-27,26.53061
2021-04-28,25.85034
2021-04-29,25.17006
2021-04-30,23.80952
2021-05-01,14.62585
2021-05-02,12.58503
2021-05-03,25.5102
2021-05-04,24.14965
2021-05-05,22.44897
2021-05-06,27.89115
2021-05-07,19.04761
2021-05-08,12.24489
2021-05-09,16.66666
2021-05-10,23.46938
2021-05-11,19.72789
2021-05-12,18.70748
2021-05-13,26.53061
2021-05-14,19.72789
2021-05-15,7.82312
2021-05-16,10.20408
2021-05-17,22.44897
2021-05-18,27.89115
2021-05-19,17.0068
2021-05-20,17.0068
2021-05-21,17.68707
2021-05-22,13.60544
2021-05-23,10.20408
2021-05-24,27.55102
2021-05-25,19.04761
2021-05-26,20.74829
2021-05-27,21.7687
2021-05-28,21.42857
2021-05-29,11.22448
2021-05-30,9.86394
2021-05-31,20.06802
2021-06-01,18.36734
2021-06-02,24.14965
2021-06-03,25.5102
2021-06-04,21.42857
2021-06-05,38.77551
2021-06-06,17.0068
2021-06-07,31.63265
2021-06-08,24.82993
2021-06-09,20.74829
2021-06-10,34.0136
2021-06-11,23.80952
2021-06-12,10.54421
2021-06-13,18.36734
2021-06-14,26.53061
2021-06-15,34.0136
2021-06-16,37.7551
2021-06-17,26.19047
2021-06-18,20.06802
2021-06-19,20.40816
2021-06-20,10.54421
2021-06-21,22.78911
2021-06-22,14.28571
2021-06-23,20.06802
2021-06-24,21.42857
2021-06-25,15.64625
2021-06-26,10.54421
2021-06-27,9.18367
2021-06-28,25.17006
2021-06-29,20.06802
2021-06-30,18.02721
2021-07-01,13.60544
2021-07-02,12.24489
2021-07-03,13.60544
2021-07-04,22.10884
2021-07-05,27.89115
2021-07-06,17.34693
2021-07-07,17.34693
2021-07-08,21.08843
2021-07-09,12.58503
2021-07-10,6.80272
2021-07-11,14.96598
2021-07-12,18.02721
2021-07-13,18.70748
2021-07-14,21.7687
2021-07-15,20.40816
2021-07-16,17.68707
2021-07-17,7.14285
2021-07-18,7.82312
2021-07-19,20.40816
2021-07-20,24.48979
2021-07-21,18.70748
2021-07-22,20.74829
2021-07-23,15.64625
2021-07-24,10.54421
2021-07-25,13.2653
2021-07-26,22.10884
2021-07-27,14.62585
2021-07-28,20.40816
2021-07-29,20.40816
2021-07-30,13.2653
2021-07-31,9.86394
2021-08-01,12.24489
2021-08-02,15.64625
2021-08-03,14.28571
2021-08-04,12.92517
2021-08-05,21.42857
2021-08-06,12.24489
2021-08-07,9.5238
2021-08-08,10.54421
2021-08-09,12.92517
2021-08-10,19.72789
2021-08-11,15.98639
2021-08-12,15.98639
2021-08-13,15.30612
2021-08-14,8.5034
2021-08-15,11.22448
2021-08-16,10.54421
2021-08-17,20.40816
2021-08-18,16.32653
2021-08-19,19.38775
2021-08-20,17.68707
2021-08-21,8.5034
2021-08-22,12.58503
2021-08-23,25.17006
2021-08-24,27.55102
2021-08-25,20.06802
2021-08-26,20.40816
2021-08-27,24.82993
2021-08-28,13.94557
2021-08-29,8.16326
2021-08-30,19.38775
2021-08-31,17.0068
2021-09-01,27.55102
2021-09-02,22.10884
2021-09-03,18.70748
2021-09-04,13.60544
2021-09-05,14.96598
2021-09-06,19.38775
2021-09-07,18.02721
2021-09-08,16.32653
2021-09-09,19.72789
2021-09-10,17.34693
2021-09-11,10.88435
2021-09-12,12.58503
2021-09-13,16.32653
2021-09-14,18.02721
2021-09-15,15.64625
2021-09-16,20.06802
2021-09-17,14.28571
2021-09-18,14.96598
2021-09-19,11.22448
2021-09-20,10.54421
2021-09-21,9.18367
2021-09-22,14.96598
2021-09-23,29.59183
2021-09-24,20.06802
2021-09-25,14.28571
2021-09-26,14.62585
2021-09-27,22.10884
2021-09-28,27.55102
2021-09-29,21.7687
2021-09-30,18.02721
2021-10-01,14.62585
2021-10-02,13.94557
2021-10-03,10.88435
2021-10-04,12.92517
2021-10-05,21.42857
2021-10-06,21.42857
2021-10-07,19.38775
2021-10-08,18.02721
2021-10-09,9.18367
2021-10-10,15.30612
2021-10-11,13.60544
2021-10-12,23.12925
2021-10-13,19.38775
2021-10-14,15.30612
2021-10-15,9.18367
2021-10-16,13.60544
2021-10-17,10.88435
2021-10-18,17.34693
2021-10-19,21.08843
2021-10-20,18.02721
2021-10-21,17.34693
2021-10-22,12.92517
2021-10-23,12.92517
2021-10-24,11.22448
2021-10-25,18.36734
2021-10-26,20.40816
2021-10-27,24.48979
2021-10-28,21.42857
2021-10-29,18.36734
2021-10-30,6.46258
2021-10-31,10.20408
2021-11-01,13.94557
2021-11-02,17.34693
2021-11-03,17.68707
2021-11-04,16.66666
2021-11-05,13.2653
2021-11-06,6.12244
2021-11-07,7.14285
2021-11-08,17.0068
2021-11-09,15.30612
2021-11-10,23.80952
2021-11-11,12.92517
2021-11-12,17.34693
2021-11-13,11.22448
2021-11-14,11.90476
2021-11-15,19.38775
2021-11-16,25.5102
2021-11-17,25.17006
2021-11-18,22.78911
2021-11-19,17.34693
2021-11-20,11.90476
2021-11-21,9.18367
2021-11-22,18.36734
2021-11-23,20.40816
2021-11-24,19.04761
2021-11-25,18.70748
2021-11-26,20.74829
2021-11-27,10.88435
2021-11-28,15.30612
2021-11-29,17.68707
2021-11-30,20.74829
2021-12-01,13.94557
2021-12-02,12.92517
2021-12-03,9.86394
2021-12-04,18.02721
2021-12-05,22.10884
2021-12-06,18.02721
2021-12-07,27.55102
2021-12-08,17.0068
2021-12-09,14.28571
2021-12-10,13.60544
2021-12-11,7.14285
2021-12-12,10.20408
2021-12-13,19.04761
2021-12-14,17.34693
2021-12-15,12.24489
2021-12-16,18.02721
2021-12-17,9.18367
2021-12-18,4.42176
2021-12-19,14.28571
2021-12-20,12.24489
2021-12-21,17.34693
2021-12-22,15.64625
2021-12-23,12.24489
2021-12-24,7.82312
2021-12-25,6.46258
2021-12-26,4.7619
2021-12-27,11.90476
2021-12-28,10.88435
2021-12-29,14.62585
2021-12-30,12.58503
2021-12-31,6.80272
2022-01-01,1.70068
2022-01-02,6.80272
2022-01-03,14.62585
2022-01-04,13.60544
2022-01-05,21.08843
2022-01-06,14.28571
2022-01-07,13.60544
2022-01-08,9.18367
2022-01-09,11.56462
2022-01-10,16.66666
2022-01-11,16.66666
2022-01-12,14.96598
2022-01-13,13.94557
2022-01-14,15.64625
2022-01-15,9.5238
2022-01-16,12.92517
2022-01-17,13.2653
2022-01-18,17.34693
2022-01-19,13.94557
2022-01-20,13.2653
2022-01-21,14.96598
2022-01-22,16.32653
2022-01-23,11.90476
2022-01-24,19.38775
2022-01-25,21.42857
2022-01-26,20.74829
2022-01-27,11.90476
2022-01-28,14.28571
2022-01-29,8.16326
2022-01-30,6.80272
2022-01-31,8.84353
2022-02-01,11.56462
2022-02-02,12.92517
2022-02-03,15.98639
2022-02-04,15.64625
2022-02-05,10.54421
2022-02-06,14.28571
2022-02-07,12.92517
2022-02-08,16.32653
2022-02-09,24.48979
2022-02-10,19.38775
2022-02-11,11.90476
2022-02-12,7.82312
2022-02-13,10.54421
2022-02-14,15.64625
2022-02-15,18.36734
2022-02-16,13.2653
2022-02-17,12.58503
2022-02-18,11.56462
2022-02-19,5.78231
2022-02-20,7.48299
2022-02-21,18.02721
2022-02-22,17.68707
2022-02-23,24.48979
2022-02-24,11.56462
2022-02-25,11.90476
2022-02-26,3.74149
2022-02-27,6.12244
2022-02-28,13.60544
2022-03-01,9.18367
2022-03-02,14.62585
2022-03-03,11.90476
2022-03-04,15.98639
2022-03-05,6.12244
2022-03-06,4.42176
2022-03-07,13.2653
2022-03-08,14.96598
2022-03-09,7.14285
2022-03-10,11.22448
2022-03-11,14.28571
2022-03-12,9.18367
2022-03-13,7.82312
2022-03-14,14.28571
2022-03-15,17.0068
2022-03-16,17.0068
2022-03-17,13.2653
2022-03-18,16.66666
2022-03-19,7.82312
2022-03-20,4.7619
2022-03-21,18.02721
2022-03-22,16.32653
2022-03-23,15.30612
2022-03-24,13.2653
2022-03-25,19.38775
2022-03-26,10.54421
2022-03-27,8.16326
2022-03-28,18.02721
2022-03-29,15.64625
2022-03-30,18.36734
2022-03-31,15.64625
2022-04-01,12.92517
2022-04-02,5.78231
2022-04-03,9.86394
2022-04-04,15.30612
2022-04-05,15.98639
2022-04-06,12.58503
2022-04-07,12.58503
2022-04-08,13.2653
2022-04-09,2.38095
2022-04-10,6.12244
2022-04-11,19.04761
2022-04-12,12.58503
2022-04-13,14.28571
2022-04-14,17.0068
2022-04-15,12.24489
2022-04-16,7.14285
2022-04-17,17.68707
2022-04-18,15.30612
2022-04-19,21.42857
2022-04-20,20.06802
2022-04-21,22.44897
2022-04-22,13.60544
2022-04-23,11.22448
2022-04-24,7.82312
2022-04-25,17.68707
2022-04-26,12.92517
2022-04-27,22.78911
2022-04-28,19.38775
2022-04-29,20.40816
2022-04-30,26.53061
2022-05-01,11.22448
2022-05-02,15.64625
2022-05-03,16.32653
2022-05-04,12.24489
2022-05-05,5.44217
2022-05-06,12.58503
2022-05-07,9.86394
2022-05-08,13.2653
2022-05-09,16.66666
2022-05-10,17.68707
2022-05-11,17.34693
2022-05-12,13.60544
2022-05-13,12.58503
2022-05-14,4.42176
2022-05-15,6.46258
2022-05-16,12.58503
2022-05-17,21.08843
2022-05-18,17.0068
2022-05-19,17.68707
2022-05-20,13.60544
2022-05-21,10.20408
2022-05-22,11.56462
2022-05-23,17.68707
2022-05-24,18.02721
2022-05-25,16.32653
2022-05-26,19.72789
2022-05-27,10.20408
2022-05-28,8.84353
2022-05-29,10.20408
2022-05-30,12.92517
2022-05-31,14.96598
2022-06-01,7.14285
2022-06-02,9.5238
2022-06-03,12.58503
2022-06-04,13.60544
2022-06-05,7.14285
2022-06-06,11.22448
2022-06-07,15.98639
2022-06-08,16.66666
2022-06-09,25.17006
2022-06-10,15.30612
2022-06-11,10.54421
2022-06-12,24.82993
2022-06-13,21.7687
2022-06-14,15.64625
2022-06-15,18.36734
2022-06-16,15.64625
2022-06-17,12.24489
2022-06-18,5.10204
2022-06-19,3.06122
2022-06-20,14.96598
2022-06-21,15.64625
2022-06-22,11.56462
2022-06-23,13.60544
2022-06-24,13.60544
2022-06-25,5.10204
2022-06-26,5.44217
2022-06-27,12.24489
2022-06-28,14.28571
2022-06-29,18.36734
2022-06-30,17.68707
2022-07-01,13.60544
2022-07-02,4.7619
2022-07-03,9.5238
2022-07-04,15.30612
2022-07-05,14.62585
2022-07-06,15.30612
2022-07-07,14.28571
2022-07-08,9.86394
2022-07-09,7.14285
2022-07-10,4.08163
2022-07-11,12.92517
2022-07-12,13.94557
2022-07-13,18.02721
2022-07-14,15.98639
2022-07-15,12.24489
2022-07-16,6.80272
2022-07-17,5.44217
2022-07-18,8.16326
2022-07-19,22.44897
2022-07-20,14.96598
2022-07-21,11.22448
2022-07-22,13.94557
2022-07-23,4.7619
2022-07-24,4.08163
2022-07-25,12.92517
2022-07-26,8.84353
2022-07-27,9.5238
2022-07-28,13.2653
2022-07-29,12.92517
2022-07-30,2.04081
2022-07-31,6.46258
2022-08-01,9.18367
2022-08-02,19.72789
2022-08-03,12.92517
2022-08-04,16.66666
2022-08-05,12.24489
2022-08-06,5.10204
2022-08-07,4.08163
2022-08-08,11.56462
2022-08-09,12.24489
2022-08-10,17.0068
2022-08-11,14.28571
2022-08-12,11.56462
2022-08-13,5.10204
2022-08-15,7.48299
2022-08-16,15.30612
2022-08-17,10.88435
2022-08-18,17.34693
2022-08-19,17.68707
2022-08-20,3.40136
2022-08-21,6.80272
2022-08-22,15.64625
2022-08-23,13.60544
2022-08-24,11.22448
2022-08-25,15.30612
2022-08-26,12.92517
2022-08-27,4.08163
2022-08-28,5.44217
2022-08-29,9.86394
2022-08-30,15.64625
2022-08-31,11.22448
2022-09-01,10.20408
2022-09-02,5.78231
2022-09-03,8.84353
2022-09-04,3.06122
2022-09-05,13.2653
2022-09-06,18.36734
2022-09-07,17.68707
2022-09-08,9.18367
2022-09-09,4.42176
2022-09-10,3.06122
2022-09-11,7.14285
2022-09-12,4.42176
2022-09-13,14.28571
2022-09-14,9.86394
2022-09-15,16.32653
2022-09-16,14.96598
2022-09-17,9.18367
2022-09-18,10.54421
2022-09-19,11.56462
2022-09-20,17.68707
2022-09-21,15.98639
2022-09-22,17.0068
2022-09-23,15.64625
2022-09-24,5.10204
2022-09-25,10.88435
2022-09-26,18.02721
2022-09-27,19.72789
2022-09-28,14.62585
2022-09-29,15.30612
2022-09-30,9.18367
2022-10-01,5.10204
2022-10-02,3.40136
2022-10-03,5.10204
2022-10-04,11.22448
2022-10-05,12.24489
2022-10-06,8.84353
2022-10-07,11.22448
2022-10-08,2.38095
2022-10-09,8.5034
2022-10-10,6.80272
2022-10-11,11.90476
2022-10-12,12.92517
2022-10-13,13.2653
2022-10-14,17.0068
2022-10-15,4.7619
2022-10-16,6.46258
2022-10-17,15.30612
2022-10-18,13.2653
2022-10-19,13.60544
2022-10-20,17.0068
2022-10-21,19.72789
2022-10-22,9.18367
2022-10-23,8.84353
2022-10-24,14.28571
2022-10-25,20.40816
2022-10-26,18.02721
2022-10-27,12.92517
2022-10-28,11.22448
2022-10-29,5.10204
2022-10-30,6.12244
2022-10-31,15.64625
2022-11-01,13.60544
2022-11-02,15.98639
2022-11-03,21.08843
2022-11-04,13.60544
2022-11-05,5.78231
2022-11-06,6.80272
2022-11-07,13.2653
2022-11-08,19.04761
2022-11-09,17.34693
2022-11-10,8.16326
2022-11-11,13.2653
2022-11-12,5.78231
2022-11-13,7.48299
2022-11-14,12.92517
2022-11-15,15.98639
2022-11-16,20.40816
2022-11-17,18.36734
2022-11-18,18.02721
2022-11-19,4.08163
2022-11-20,13.2653
2022-11-21,28.57142
2022-11-22,15.30612
2022-11-23,15.64625
2022-11-24,18.02721
2022-11-25,11.56462
2022-11-26,3.74149
2022-11-27,4.08163
2022-11-28,12.92517
2022-11-29,17.0068
2022-11-30,14.62585
2022-12-01,14.62585
2022-12-02,18.02721
2022-12-03,5.44217
2022-12-04,14.28571
2022-12-05,14.28571
2022-12-06,14.62585
2022-12-07,16.32653
2022-12-08,18.70748
2022-12-09,18.02721
2022-12-10,8.84353
2022-12-11,3.74149
2022-12-12,12.92517
2022-12-13,20.74829
2022-12-14,15.30612
2022-12-15,9.5238
2022-12-16,17.68707
2022-12-17,3.40136
2022-12-18,7.82312
2022-12-19,10.20408
2022-12-20,18.36734
2022-12-21,12.58503
2022-12-22,12.24489
2022-12-23,16.32653
2022-12-24,5.44217
2022-12-25,6.46258
2022-12-26,14.28571
2022-12-27,11.90476
2022-12-28,16.32653
2022-12-29,6.12244
2022-12-30,8.84353
2023-01-01,2.04081
2023-01-02,17.0068
2023-01-03,19.04761
2023-01-04,12.58503
2023-01-05,16.66666
2023-01-06,9.5238
2023-01-07,4.42176
2023-01-08,6.80272
2023-01-09,14.28571
2023-01-10,17.0068
2023-01-11,12.24489
2023-01-12,12.92517
2023-01-13,11.90476
2023-01-14,7.14285
2023-01-15,5.10204
2023-01-16,15.30612
2023-01-17,11.90476
2023-01-18,11.56462
2023-01-19,9.18367
2023-01-20,9.86394
2023-01-21,2.72108
2023-01-22,3.40136
2023-01-23,3.74149
2023-01-24,3.40136
2023-01-25,10.20408
2023-01-26,8.84353
2023-01-27,11.90476
2023-01-28,4.08163
2023-01-29,9.18367
2023-01-30,17.68707
2023-01-31,16.32653
2023-02-01,15.30612
2023-02-02,15.64625
2023-02-03,14.62585
2023-02-04,4.42176
2023-02-05,6.80272
2023-02-06,17.68707
2023-02-07,14.96598
2023-02-08,13.60544
2023-02-09,19.38775
2023-02-10,17.0068
2023-02-11,3.74149
2023-02-12,5.44217
2023-02-13,15.30612
2023-02-14,12.58503
2023-02-15,16.66666
2023-02-16,11.90476
2023-02-17,10.20408
2023-02-18,7.14285
2023-02-19,7.82312
2023-02-20,13.94557
2023-02-21,11.56462
2023-02-22,10.88435
2023-02-23,17.34693
2023-02-24,15.30612
2023-02-25,6.46258
2023-02-26,6.46258
2023-02-27,20.40816
2023-02-28,20.40816
2023-03-01,12.24489
2023-03-02,13.94557
2023-03-03,12.92517
2023-03-04,7.48299
2023-03-05,7.48299
2023-03-06,14.96598
2023-03-07,16.32653
2023-03-08,13.2653
2023-03-09,15.64625
2023-03-10,8.5034
2023-03-11,4.42176
2023-03-12,2.38095
2023-03-13,12.24489
2023-03-14,19.04761
2023-03-15,19.04761
2023-03-16,17.68707
2023-03-17,17.68707
2023-03-18,3.06122
2023-03-19,4.42176
2023-03-20,9.86394
2023-03-21,13.94557
2023-03-22,13.94557
2023-03-23,15.98639
2023-03-24,12.24489
2023-03-25,4.08163
2023-03-26,7.82312
2023-03-27,14.62585
2023-03-28,14.28571
2023-03-29,13.2653
2023-03-30,18.36734
2023-03-31,14.28571
2023-04-01,2.72108
2023-04-02,4.7619
2023-04-03,15.98639
2023-04-04,18.02721
2023-04-05,16.66666
2023-04-06,15.64625
2023-04-07,18.36734
2023-04-08,2.04081
2023-04-09,5.10204
2023-04-10,12.92517
2023-04-11,13.60544
2023-04-12,27.21088
2023-04-13,18.36734
2023-04-14,15.98639
2023-04-15,5.78231
2023-04-16,8.84353
2023-04-17,16.66666
2023-04-18,16.66666
2023-04-19,15.64625
2023-04-20,16.66666
2023-04-21,10.88435
2023-04-22,4.7619
2023-04-23,7.48299
2023-04-24,18.02721
2023-04-25,11.22448
2023-04-26,14.96598
2023-04-27,13.2653
2023-04-28,17.68707
2023-04-29,2.38095
2023-04-30,2.72108
2023-05-01,5.78231
2023-05-02,15.98639
2023-05-03,22.44897
2023-05-04,15.30612
2023-05-05,1.70068
2023-05-06,3.40136
2023-05-07,8.84353
2023-05-08,19.04761
2023-05-09,17.0068
2023-05-10,13.94557
2023-05-11,14.28571
2023-05-12,13.2653
2023-05-13,3.40136
2023-05-14,5.10204
2023-05-15,12.58503
2023-05-16,19.72789
2023-05-17,17.0068
2023-05-18,12.58503
2023-05-19,13.94557
2023-05-20,2.04081
2023-05-21,3.40136
2023-05-22,12.58503
2023-05-23,22.44897
2023-05-24,17.34693
2023-05-25,12.92517
2023-05-26,17.68707
2023-05-27,3.40136
2023-05-28,4.08163
2023-05-29,5.10204
2023-05-30,13.60544
