date,입양
2023-05-30,3.44328
2023-05-31,3.2118
2023-06-01,2.88387
2023-06-02,2.56558
2023-06-03,2.66203
2023-06-04,2.92245
2023-06-05,3.05748
2023-06-06,2.527
2023-06-07,2.84529
2023-06-08,2.83564
2023-06-09,3.23109
2023-06-10,2.98996
2023-06-11,3.07677
2023-06-12,3.30825
2023-06-13,3.25038
2023-06-14,3.41435
2023-06-15,2.73919
2023-06-16,2.74884
2023-06-17,2.80671
2023-06-18,2.98032
2023-06-19,2.93209
2023-06-20,3.07677
2023-06-21,2.74884
2023-06-22,3.64583
2023-06-23,5.47839
2023-06-24,3.90625
2023-06-25,3.20216
2023-06-26,3.33719
2023-06-27,3.11535
2023-06-28,3.27932
2023-06-29,3.11535
2023-06-30,3.34683
2023-07-01,2.88387
2023-07-02,2.71026
2023-07-03,3.08641
2023-07-04,3.33719
2023-07-05,3.24074
2023-07-06,2.74884
2023-07-07,3.03819
2023-07-08,2.37268
2023-07-09,2.60416
2023-07-10,2.45949
2023-07-11,2.46913
2023-07-12,2.87422
2023-07-13,3.06712
2023-07-14,2.49807
2023-07-15,2.17013
2023-07-16,2.64274
2023-07-17,2.81635
2023-07-18,2.73919
2023-07-19,2.41126
2023-07-20,2.74884
2023-07-21,2.71026
2023-07-22,2.44984
2023-07-23,2.32445
2023-07-24,2.57523
2023-07-25,2.61381
2023-07-26,2.27623
2023-07-27,2.28587
2023-07-28,2.37268
2023-07-29,2.13155
2023-07-30,2.28587
2023-07-31,2.25694
2023-08-01,2.09297
2023-08-02,2.20871
2023-08-03,2.56558
2023-08-04,1.99652
2023-08-05,2.1412
2023-08-06,2.51736
2023-08-07,2.34375
2023-08-08,2.68132
2023-08-09,2.85493
2023-08-10,2.88387
2023-08-11,2.55594
2023-08-12,3.20216
2023-08-13,2.84529
2023-08-14,2.86458
2023-08-15,2.7199
2023-08-16,3.22145
2023-08-17,2.81635
2023-08-18,2.69097
2023-08-19,2.58487
2023-08-20,2.77777
2023-08-21,2.81635
2023-08-22,4.15702
2023-08-23,11.45833
2023-08-24,3.26003
2023-08-25,3.7037
2023-08-26,3.35648
2023-08-27,4.04128
2023-08-28,3.34683
2023-08-29,3.08641
2023-08-30,3.13464
2023-08-31,3.02854
2023-09-01,2.46913
2023-09-02,2.76813
2023-09-03,3.78086
2023-09-04,3.03819
2023-09-05,2.96103
2023-09-06,2.81635
2023-09-07,2.79706
2023-09-08,3.15393
2023-09-09,3.11535
2023-09-10,3.3179
2023-09-11,3.32754
2023-09-12,2.98996
2023-09-13,2.98996
2023-09-14,3.18287
2023-09-15,2.58487
2023-09-16,3.11535
2023-09-17,3.44328
2023-09-18,3.36612
2023-09-19,3.06712
2023-09-20,2.9128
2023-09-21,2.7199
2023-09-22,2.55594
2023-09-23,2.58487
2023-09-24,2.98996
2023-09-25,2.70061
2023-09-26,2.50771
2023-09-27,2.32445
2023-09-28,2.48842
2023-09-29,2.54629
2023-09-30,2.826
2023-10-01,3.48186
2023-10-02,3.26003
2023-10-03,3.23109
2023-10-04,2.7199
2023-10-05,2.50771
2023-10-06,2.57523
2023-10-07,2.05439
2023-10-08,3.35648
2023-10-09,3.33719
2023-10-10,3.09606
2023-10-11,3.02854
2023-10-12,2.74884
2023-10-13,2.89351
2023-10-14,2.45949
2023-10-15,3.04783
2023-10-16,3.56867
2023-10-17,3.41435
2023-10-18,2.75848
2023-10-19,2.69097
2023-10-20,2.47878
2023-10-21,2.13155
2023-10-22,2.69097
2023-10-23,2.83564
2023-10-24,2.47878
2023-10-25,2.66203
2023-10-26,2.43055
2023-10-27,2.35339
2023-10-28,2.53665
2023-10-29,2.58487
2023-10-30,2.75848
2023-10-31,2.40162
2023-11-01,2.85493
2023-11-02,2.38233
2023-11-03,2.45949
2023-11-04,2.28587
2023-11-05,2.61381
2023-11-06,2.74884
2023-11-07,2.77777
2023-11-08,2.83564
2023-11-09,2.90316
2023-11-10,3.5976
2023-11-11,3.29861
2023-11-12,2.65239
2023-11-13,2.95138
2023-11-14,3.02854
2023-11-15,2.61381
2023-11-16,2.55594
2023-11-17,2.3341
2023-11-18,2.18942
2023-11-19,2.90316
2023-11-20,2.94174
2023-11-21,2.77777
2023-11-22,2.69097
2023-11-23,2.59452
2023-11-24,2.80671
2023-11-25,2.39197
2023-11-26,2.73919
2023-11-27,2.79706
2023-11-28,2.9128
2023-11-29,2.74884
2023-11-30,2.55594
2023-12-01,2.10262
2023-12-02,2.9128
2023-12-03,2.72955
2023-12-04,2.84529
2023-12-05,2.49807
2023-12-06,2.66203
2023-12-07,2.87422
2023-12-08,3.22145
2023-12-09,2.61381
2023-12-10,2.94174
2023-12-11,3.03819
2023-12-12,2.60416
2023-12-13,2.69097
2023-12-14,2.6331
2023-12-15,2.56558
2023-12-16,2.66203
2023-12-17,2.75848
2023-12-18,2.826
2023-12-19,2.65239
2023-12-20,2.54629
2023-12-21,3.28896
2023-12-22,2.13155
2023-12-23,2.46913
2023-12-24,2.23765
2023-12-25,2.59452
2023-12-26,2.70061
2023-12-27,3.09606
2023-12-28,2.9128
2023-12-29,2.64274
2023-12-30,2.60416
2023-12-31,2.71026
2024-01-01,2.32445
2024-01-02,2.50771
2024-01-03,2.39197
2024-01-04,2.51736
2024-01-05,2.4402
2024-01-06,2.44984
2024-01-07,2.48842
2024-01-08,2.10262
2024-01-09,2.46913
2024-01-10,2.98032
2024-01-11,2.56558
2024-01-12,2.68132
2024-01-13,2.16049
2024-01-14,2.79706
2024-01-15,3.17322
2024-01-16,2.81635
2024-01-17,2.77777
2024-01-18,3.43364
2024-01-19,2.98996
2024-01-20,2.41126
2024-01-21,2.57523
2024-01-22,2.65239
2024-01-23,2.4402
2024-01-24,2.88387
2024-01-25,2.92245
2024-01-26,2.86458
2024-01-27,2.54629
2024-01-28,2.83564
2024-01-29,3.05748
2024-01-30,2.79706
2024-01-31,2.84529
2024-02-01,2.65239
2024-02-02,3.32754
2024-02-03,2.56558
2024-02-04,2.41126
2024-02-05,2.70061
2024-02-06,2.42091
2024-02-07,2.36304
2024-02-08,2.37268
2024-02-09,2.27623
2024-02-10,2.12191
2024-02-11,2.94174
2024-02-12,3.02854
2024-02-13,3.07677
2024-02-14,2.69097
2024-02-15,2.75848
2024-02-16,2.86458
2024-02-17,2.46913
2024-02-18,2.70061
2024-02-19,3.22145
2024-02-20,2.89351
2024-02-21,2.74884
2024-02-22,2.71026
2024-02-23,2.64274
2024-02-24,2.44984
2024-02-25,2.826
2024-02-26,2.54629
2024-02-27,3.02854
2024-02-28,2.51736
2024-02-29,2.62345
2024-03-01,2.50771
2024-03-02,2.41126
2024-03-03,2.66203
2024-03-04,2.17013
2024-03-05,2.46913
2024-03-06,2.4402
2024-03-07,3.03819
2024-03-08,2.38233
2024-03-09,2.75848
2024-03-10,2.9128
2024-03-11,2.75848
2024-03-12,2.83564
2024-03-13,3.06712
2024-03-14,2.83564
2024-03-15,2.6331
2024-03-16,2.65239
2024-03-17,3.02854
2024-03-18,2.65239
2024-03-19,2.65239
2024-03-20,2.32445
