date,예금금리
2023-05-30,12.56356
2023-05-31,12.22333
2023-06-01,12.6155
2023-06-02,10.58484
2023-06-03,6.44473
2023-06-04,6.55397
2023-06-05,10.98596
2023-06-06,8.54165
2023-06-07,12.77666
2023-06-08,11.64852
2023-06-09,10.43979
2023-06-10,5.6425
2023-06-11,5.90752
2023-06-12,11.36558
2023-06-13,10.78719
2023-06-14,10.94119
2023-06-15,11.67538
2023-06-16,9.31344
2023-06-17,5.4312
2023-06-18,5.82336
2023-06-19,10.60991
2023-06-20,10.34668
2023-06-21,10.77644
2023-06-22,9.74679
2023-06-23,10.00644
2023-06-24,5.73024
2023-06-25,5.56729
2023-06-26,10.53112
2023-06-27,10.83912
2023-06-28,10.55261
2023-06-29,10.2643
2023-06-30,11.7864
2023-07-01,6.50741
2023-07-02,6.98553
2023-07-03,13.13301
2023-07-04,13.35506
2023-07-05,14.07313
2023-07-06,14.05522
2023-07-07,11.4587
2023-07-08,6.25134
2023-07-09,6.38564
2023-07-10,12.99154
2023-07-11,11.79177
2023-07-12,12.34331
2023-07-13,11.24919
2023-07-14,10.50247
2023-07-15,5.75889
2023-07-16,5.78934
2023-07-17,12.14275
2023-07-18,11.41214
2023-07-19,11.13458
2023-07-20,10.74958
2023-07-21,10.5723
2023-07-22,6.34625
2023-07-23,6.34625
2023-07-24,11.70582
2023-07-25,12.57968
2023-07-26,11.48377
2023-07-27,13.01661
2023-07-28,11.77387
2023-07-29,6.57546
2023-07-30,7.74657
2023-07-31,14.40083
2023-08-01,13.5968
2023-08-02,14.2325
2023-08-03,11.61986
2023-08-04,10.60812
2023-08-05,6.09197
2023-08-06,8.13516
2023-08-07,13.85824
2023-08-08,12.98975
2023-08-09,12.34689
2023-08-10,11.593
2023-08-11,11.41931
2023-08-12,7.32218
2023-08-13,7.34009
2023-08-14,12.2681
2023-08-15,8.4539
2023-08-16,12.66026
2023-08-17,12.45612
2023-08-18,11.79714
2023-08-19,6.3928
2023-08-20,6.4125
2023-08-21,12.38808
2023-08-22,11.72552
2023-08-23,10.83554
2023-08-24,11.70045
2023-08-25,11.30649
2023-08-26,6.53248
2023-08-27,6.38564
2023-08-28,11.69866
2023-08-29,11.34231
2023-08-30,12.02814
2023-08-31,11.77924
2023-09-01,11.49452
2023-09-02,6.69901
2023-09-03,6.79034
2023-09-04,12.41852
2023-09-05,13.11868
2023-09-06,11.87414
2023-09-07,13.11152
2023-09-08,11.72193
2023-09-09,7.71255
2023-09-10,6.91748
2023-09-11,12.39345
2023-09-12,11.3817
2023-09-13,11.78819
2023-09-14,11.53033
2023-09-15,11.70403
2023-09-16,6.49845
2023-09-17,7.26667
2023-09-18,12.90022
2023-09-19,11.82938
2023-09-20,11.61807
2023-09-21,13.59143
2023-09-22,12.79277
2023-09-23,7.58541
2023-09-24,9.68053
2023-09-25,17.32862
2023-09-26,16.82902
2023-09-27,14.40799
2023-09-28,7.99727
2023-09-29,7.14669
2023-09-30,7.51916
2023-10-01,8.67058
2023-10-02,11.11847
2023-10-03,12.99871
2023-10-04,26.46121
2023-10-05,21.02822
2023-10-06,18.95279
2023-10-07,9.71635
2023-10-08,9.13795
2023-10-09,11.17398
2023-10-10,20.77931
2023-10-11,19.30914
2023-10-12,19.105
2023-10-13,16.73232
2023-10-14,9.976
2023-10-15,9.53191
2023-10-16,20.77573
2023-10-17,22.3032
2023-10-18,24.15299
2023-10-19,26.02965
2023-10-20,26.18723
2023-10-21,12.33794
2023-10-22,12.4024
2023-10-23,25.37962
2023-10-24,26.98051
2023-10-25,25.73418
2023-10-26,23.32032
2023-10-27,22.56822
2023-10-28,11.6897
2023-10-29,16.4673
2023-10-30,32.28099
2023-10-31,26.11381
2023-11-01,26.31616
2023-11-02,23.50476
2023-11-03,19.80338
2023-11-04,12.51522
2023-11-05,12.49552
2023-11-06,22.75804
2023-11-07,21.42396
2023-11-08,21.63885
2023-11-09,18.62151
2023-11-10,17.87658
2023-11-11,9.33314
2023-11-12,10.06016
2023-11-13,19.29661
2023-11-14,19.19633
2023-11-15,18.81133
2023-11-16,17.29639
2023-11-17,14.87715
2023-11-18,8.79055
2023-11-19,9.75216
2023-11-20,20.43012
2023-11-21,18.17384
2023-11-22,16.2363
2023-11-23,14.94162
2023-11-24,15.9462
2023-11-25,9.17914
2023-11-26,9.13974
2023-11-27,18.07177
2023-11-28,18.42991
2023-11-29,17.71184
2023-11-30,18.54451
2023-12-01,16.93288
2023-12-02,9.36537
2023-12-03,9.48535
2023-12-04,17.6993
2023-12-05,17.6223
2023-12-06,17.48083
2023-12-07,15.68655
2023-12-08,14.68734
2023-12-09,8.07248
2023-12-10,9.09676
2023-12-11,16.38134
2023-12-12,15.36064
2023-12-13,14.03373
2023-12-14,14.95953
2023-12-15,13.08108
2023-12-16,7.34725
2023-12-17,8.15306
2023-12-18,14.61929
2023-12-19,14.59243
2023-12-20,13.95315
2023-12-21,13.58785
2023-12-22,13.15987
2023-12-23,8.38048
2023-12-24,6.84764
2023-12-25,8.54344
2023-12-26,16.99734
2023-12-27,15.73848
2023-12-28,15.41078
2023-12-29,14.93446
2023-12-30,8.50225
2023-12-31,8.20858
2024-01-01,11.21158
2024-01-02,20.05407
2024-01-03,16.25958
2024-01-04,17.03853
2024-01-05,14.86283
2024-01-06,8.84786
2024-01-07,9.7826
2024-01-08,15.24067
2024-01-09,14.92729
2024-01-10,15.5415
2024-01-11,15.38213
2024-01-12,12.70503
2024-01-13,7.76448
2024-01-14,8.31244
2024-01-15,14.52618
2024-01-16,13.50368
2024-01-17,13.26731
2024-01-18,12.9038
2024-01-19,12.46508
2024-01-20,8.56134
2024-01-21,8.48972
2024-01-22,14.25757
2024-01-23,12.34689
2024-01-24,12.30929
2024-01-25,15.83876
2024-01-26,13.0775
2024-01-27,8.08323
2024-01-28,8.45569
2024-01-29,14.3095
2024-01-30,15.72236
2024-01-31,15.49136
2024-02-01,15.38392
2024-02-02,12.50447
2024-02-03,7.04283
2024-02-04,7.4905
2024-02-05,13.43206
2024-02-06,11.75954
2024-02-07,10.83016
2024-02-08,10.81405
2024-02-09,6.00601
2024-02-10,5.74994
2024-02-11,6.50741
2024-02-12,8.1853
2024-02-13,16.26853
2024-02-14,13.04885
2024-02-15,12.52417
2024-02-16,10.7084
2024-02-17,6.88167
2024-02-18,7.03029
2024-02-19,12.70503
2024-02-20,13.80631
2024-02-21,16.74306
2024-02-22,17.62588
2024-02-23,18.19891
2024-02-24,9.56414
2024-02-25,9.58384
2024-02-26,17.95895
2024-02-27,13.51622
2024-02-28,13.9442
2024-02-29,11.76849
2024-03-01,7.58541
2024-03-02,6.66141
2024-03-03,7.16281
2024-03-04,14.46887
2024-03-05,11.8258
2024-03-06,10.21595
2024-03-07,10.14074
2024-03-08,9.65188
2024-03-09,5.34703
2024-03-10,5.59952
2024-03-11,10.31623
2024-03-12,9.10751
2024-03-13,8.51837
2024-03-14,8.36079
2024-03-15,8.30706
2024-03-16,4.70596
2024-03-17,5.0838
2024-03-18,9.45132
2024-03-19,8.38586
2024-03-20,9.20063
