date,정원꾸미기
2020-09-07,18.68008
2020-09-08,12.86353
2020-09-09,15.54809
2020-09-10,19.6868
2020-09-11,16.44295
2020-09-12,15.77181
2020-09-13,20.24608
2020-09-14,19.57494
2020-09-15,19.35123
2020-09-16,15.88366
2020-09-17,14.7651
2020-09-18,18.23266
2020-09-19,18.1208
2020-09-20,19.35123
2020-09-21,14.54138
2020-09-22,14.09395
2020-09-23,14.09395
2020-09-24,13.87024
2020-09-25,13.42281
2020-09-26,16.33109
2020-09-27,15.43624
2020-09-28,12.19239
2020-09-29,13.87024
2020-09-30,9.39597
2020-10-01,10.40268
2020-10-02,13.1991
2020-10-03,18.56823
2020-10-04,19.01565
2020-10-05,15.43624
2020-10-06,14.98881
2020-10-07,13.9821
2020-10-08,13.64653
2020-10-09,17.78523
2020-10-10,16.10738
2020-10-11,17.67337
2020-10-12,14.7651
2020-10-13,16.5548
2020-10-14,16.33109
2020-10-15,11.6331
2020-10-16,12.52796
2020-10-17,13.31096
2020-10-18,16.21923
2020-10-19,14.31767
2020-10-20,13.87024
2020-10-21,9.8434
2020-10-22,9.0604
2020-10-23,9.95525
2020-10-24,13.31096
2020-10-25,11.6331
2020-10-26,12.63982
2020-10-27,15.32438
2020-10-28,12.75167
2020-10-29,12.75167
2020-10-30,10.62639
2020-10-31,10.40268
2020-11-01,14.87695
2020-11-02,11.96868
2020-11-03,11.85682
2020-11-04,10.96196
2020-11-05,14.98881
2020-11-06,9.0604
2020-11-07,9.28411
2020-11-08,12.52796
2020-11-09,11.96868
2020-11-10,11.29753
2020-11-11,13.64653
2020-11-12,11.18568
2020-11-13,8.94854
2020-11-14,8.2774
2020-11-15,9.17225
2020-11-16,9.17225
2020-11-17,9.50782
2020-11-18,10.51454
2020-11-19,8.61297
2020-11-20,6.48769
2020-11-21,8.05369
2020-11-22,10.85011
2020-11-23,10.51454
2020-11-24,11.6331
2020-11-25,8.94854
2020-11-26,7.38255
2020-11-27,7.82997
2020-11-28,9.28411
2020-11-29,10.96196
2020-11-30,9.61968
2020-12-01,8.50111
2020-12-02,10.17897
2020-12-03,8.94854
2020-12-04,7.15883
2020-12-05,9.0604
2020-12-06,9.0604
2020-12-07,7.94183
2020-12-08,11.96868
2020-12-09,9.50782
2020-12-10,7.04697
2020-12-11,8.05369
2020-12-12,11.74496
2020-12-13,10.73825
2020-12-14,8.94854
2020-12-15,7.15883
2020-12-16,6.59955
2020-12-17,7.38255
2020-12-18,8.05369
2020-12-19,8.16554
2020-12-20,9.17225
2020-12-21,7.27069
2020-12-22,9.73154
2020-12-23,6.7114
2020-12-24,8.61297
2020-12-25,8.05369
2020-12-26,13.08724
2020-12-27,14.54138
2020-12-28,11.18568
2020-12-29,10.51454
2020-12-30,12.86353
2020-12-31,7.82997
2021-01-01,8.05369
2021-01-02,10.51454
2021-01-03,13.1991
2021-01-04,10.96196
2021-01-05,10.51454
2021-01-06,10.51454
2021-01-07,9.50782
2021-01-08,9.28411
2021-01-09,10.51454
2021-01-10,11.52125
2021-01-11,11.40939
2021-01-12,8.38926
2021-01-13,11.96868
2021-01-14,12.52796
2021-01-15,6.82326
2021-01-16,8.61297
2021-01-17,10.17897
2021-01-18,8.2774
2021-01-19,7.71812
2021-01-20,10.40268
2021-01-21,8.50111
2021-01-22,8.2774
2021-01-23,10.73825
2021-01-24,13.31096
2021-01-25,11.40939
2021-01-26,10.62639
2021-01-27,6.15212
2021-01-28,7.27069
2021-01-29,8.05369
2021-01-30,8.94854
2021-01-31,8.05369
2021-02-01,8.94854
2021-02-02,10.85011
2021-02-03,13.31096
2021-02-04,13.75838
2021-02-05,11.85682
2021-02-06,16.66666
2021-02-07,20.24608
2021-02-08,13.75838
2021-02-09,7.82997
2021-02-10,7.4944
2021-02-11,5.48098
2021-02-12,9.8434
2021-02-13,10.29082
2021-02-14,14.98881
2021-02-15,11.74496
2021-02-16,10.51454
2021-02-17,11.52125
2021-02-18,8.38926
2021-02-19,7.38255
2021-02-20,9.50782
2021-02-21,12.63982
2021-02-22,16.66666
2021-02-23,19.46308
2021-02-24,13.9821
2021-02-25,8.2774
2021-02-26,11.85682
2021-02-27,17.56152
2021-02-28,17.44966
2021-03-01,19.46308
2021-03-02,13.31096
2021-03-03,14.7651
2021-03-04,18.23266
2021-03-05,20.46979
2021-03-06,22.2595
2021-03-07,28.52348
2021-03-08,41.49888
2021-03-09,38.81431
2021-03-10,40.60402
2021-03-11,46.75615
2021-03-12,44.2953
2021-03-13,50.44742
2021-03-14,22.2595
2021-03-15,19.91051
2021-03-16,39.3736
2021-03-17,45.19015
2021-03-18,44.40715
2021-03-19,42.84116
2021-03-20,50.33557
2021-03-21,58.38926
2021-03-22,53.80313
2021-03-23,51.56599
2021-03-24,51.23042
2021-03-25,63.9821
2021-03-26,56.59955
2021-03-27,76.84563
2021-03-28,88.47874
2021-03-29,69.57494
2021-03-30,66.33109
2021-03-31,59.61968
2021-04-01,69.57494
2021-04-02,61.29753
2021-04-03,78.85906
2021-04-04,72.37136
2021-04-05,69.01565
2021-04-06,70.02237
2021-04-07,62.52796
2021-04-08,56.26398
2021-04-09,59.73154
2021-04-10,63.08724
2021-04-11,69.46308
2021-04-12,75.50335
2021-04-13,65.43624
2021-04-14,63.53467
2021-04-15,61.07382
2021-04-16,77.85234
2021-04-17,79.5302
2021-04-18,78.41163
2021-04-19,74.72035
2021-04-20,64.20581
2021-04-21,70.02237
2021-04-22,73.26621
2021-04-23,73.0425
2021-04-24,78.52348
2021-04-25,80.87248
2021-04-26,68.79194
2021-04-27,71.92393
2021-04-28,61.96868
2021-04-29,57.82997
2021-04-30,47.98657
2021-05-01,64.98881
2021-05-02,74.04921
2021-05-03,67.56152
2021-05-04,62.19239
2021-05-05,68.23266
2021-05-06,70.35794
2021-05-07,62.08053
2021-05-08,66.66666
2021-05-09,79.08277
2021-05-10,73.37807
2021-05-11,63.1991
2021-05-12,63.31096
2021-05-13,57.4944
2021-05-14,57.60626
2021-05-15,76.06263
2021-05-16,100.0
2021-05-17,75.95078
2021-05-18,66.77852
2021-05-19,70.69351
2021-05-20,74.94407
2021-05-21,61.29753
2021-05-22,70.24608
2021-05-23,79.5302
2021-05-24,67.44966
2021-05-25,59.0604
2021-05-26,62.30425
2021-05-27,67.56152
2021-05-28,61.07382
2021-05-29,59.50782
2021-05-30,68.79194
2021-05-31,61.52125
2021-06-01,61.52125
2021-06-02,56.59955
2021-06-03,69.01565
2021-06-04,50.89485
2021-06-05,53.91498
2021-06-06,64.42953
2021-06-07,60.85011
2021-06-08,58.61297
2021-06-09,54.9217
2021-06-10,55.59284
2021-06-11,56.15212
2021-06-12,52.12527
2021-06-13,62.30425
2021-06-14,47.87472
2021-06-15,48.65771
2021-06-16,48.88143
2021-06-17,53.02013
2021-06-18,50.78299
2021-06-19,36.46532
2021-06-20,48.21029
2021-06-21,45.97315
2021-06-22,46.868
2021-06-23,41.9463
2021-06-24,39.48545
2021-06-25,36.46532
2021-06-26,36.46532
2021-06-27,40.04474
2021-06-28,44.74272
2021-06-29,41.49888
2021-06-30,34.78747
2021-07-01,33.6689
2021-07-02,33.89261
2021-07-03,38.03131
2021-07-04,40.93959
2021-07-05,39.03803
2021-07-06,35.68232
2021-07-07,32.1029
2021-07-08,34.11633
2021-07-09,31.65548
2021-07-10,36.80089
2021-07-11,23.15436
2021-07-12,30.98434
2021-07-13,32.77404
2021-07-14,34.67561
2021-07-15,38.70246
2021-07-16,34.22818
2021-07-17,37.58389
2021-07-18,33.55704
2021-07-19,36.01789
2021-07-20,36.46532
2021-07-21,43.73601
2021-07-22,34.89932
2021-07-23,32.21476
2021-07-24,37.0246
2021-07-25,35.34675
2021-07-26,34.22818
2021-07-27,30.53691
2021-07-28,32.32662
2021-07-29,33.44519
2021-07-30,31.31991
2021-07-31,34.67561
2021-08-01,32.1029
2021-08-02,33.10961
2021-08-03,31.09619
2021-08-04,34.22818
2021-08-05,29.86577
2021-08-06,34.4519
2021-08-07,30.53691
2021-08-08,36.80089
2021-08-09,39.03803
2021-08-10,36.57718
2021-08-11,34.11633
2021-08-12,30.64876
2021-08-13,35.90604
2021-08-14,39.59731
2021-08-15,39.70917
2021-08-16,40.38031
2021-08-17,36.12975
2021-08-18,34.34004
2021-08-19,32.32662
2021-08-20,34.78747
2021-08-21,38.36689
2021-08-22,41.38702
2021-08-23,37.91946
2021-08-24,37.8076
2021-08-25,35.01118
2021-08-26,32.55033
2021-08-27,33.44519
2021-08-28,32.66219
2021-08-29,40.26845
2021-08-30,41.38702
2021-08-31,33.89261
2021-09-01,35.57046
2021-09-02,32.55033
2021-09-03,14.87695
2021-09-04,15.10067
2021-09-05,35.79418
2021-09-06,32.99776
2021-09-07,35.34675
2021-09-08,31.99105
2021-09-09,30.08948
2021-09-10,31.43176
2021-09-11,35.68232
2021-09-12,36.35346
2021-09-13,38.70246
2021-09-14,31.87919
2021-09-15,30.53691
2021-09-16,30.42505
2021-09-17,27.85234
2021-09-18,25.05592
2021-09-19,17.67337
2021-09-20,28.29977
2021-09-21,35.90604
2021-09-22,44.2953
2021-09-23,47.09172
2021-09-24,31.43176
2021-09-25,38.47874
2021-09-26,46.08501
2021-09-27,28.41163
2021-09-28,41.72259
2021-09-29,35.57046
2021-09-30,31.87919
2021-10-01,19.01565
2021-10-02,14.7651
2021-10-03,12.52796
2021-10-04,18.34451
2021-10-05,29.64205
2021-10-06,32.21476
2021-10-07,30.20134
2021-10-08,32.21476
2021-10-09,19.91051
2021-10-10,19.79865
2021-10-11,20.58165
2021-10-12,13.1991
2021-10-13,14.31767
2021-10-14,12.08053
2021-10-15,11.74496
2021-10-16,19.46308
2021-10-17,23.48993
2021-10-18,20.69351
2021-10-19,27.51677
2021-10-20,24.27293
2021-10-21,24.6085
2021-10-22,15.65995
2021-10-23,20.69351
2021-10-24,25.16778
2021-10-25,12.97539
2021-10-26,10.73825
2021-10-27,11.18568
2021-10-28,9.50782
2021-10-29,9.61968
2021-10-30,15.43624
2021-10-31,20.02237
2021-11-01,18.56823
2021-11-02,24.94407
2021-11-03,22.70693
2021-11-04,24.38478
2021-11-05,18.68008
2021-11-06,9.95525
2021-11-07,12.75167
2021-11-08,10.85011
2021-11-09,9.0604
2021-11-10,11.6331
2021-11-11,9.0604
2021-11-12,10.17897
2021-11-13,8.16554
2021-11-14,18.45637
2021-11-15,21.25279
2021-11-16,23.60178
2021-11-17,16.21923
2021-11-18,22.59507
2021-11-19,24.72035
2021-11-20,26.51006
2021-11-21,30.31319
2021-11-22,16.21923
2021-11-23,19.46308
2021-11-24,17.56152
2021-11-25,21.81208
2021-11-26,16.10738
2021-11-27,16.89038
2021-11-28,20.69351
2021-11-29,18.79194
2021-11-30,20.46979
2021-12-01,15.10067
2021-12-02,14.7651
2021-12-03,19.01565
2021-12-04,18.23266
2021-12-05,23.37807
2021-12-06,19.12751
2021-12-07,17.56152
2021-12-08,22.03579
2021-12-09,18.45637
2021-12-10,21.25279
2021-12-11,23.60178
2021-12-12,28.97091
2021-12-13,27.9642
2021-12-14,20.58165
2021-12-15,23.15436
2021-12-16,25.50335
2021-12-17,19.46308
2021-12-18,19.57494
2021-12-19,13.9821
2021-12-20,17.44966
2021-12-21,22.2595
2021-12-22,17.56152
2021-12-23,20.69351
2021-12-24,17.22595
2021-12-25,17.67337
2021-12-26,19.35123
2021-12-27,18.45637
2021-12-28,8.16554
2021-12-29,6.37583
2021-12-30,13.9821
2021-12-31,16.77852
2022-01-01,10.51454
2022-01-02,9.17225
2022-01-03,8.72483
2022-01-04,8.16554
2022-01-05,6.59955
2022-01-06,7.4944
2022-01-07,9.28411
2022-01-08,11.18568
2022-01-09,23.60178
2022-01-10,9.95525
2022-01-11,15.43624
2022-01-12,17.89709
2022-01-13,19.35123
2022-01-14,16.89038
2022-01-15,20.58165
2022-01-16,17.89709
2022-01-17,10.29082
2022-01-18,13.87024
2022-01-19,6.48769
2022-01-20,16.33109
2022-01-21,9.28411
2022-01-22,18.23266
2022-01-23,20.24608
2022-01-24,18.1208
2022-01-25,16.5548
2022-01-26,17.11409
2022-01-27,18.56823
2022-01-28,14.7651
2022-01-29,15.99552
2022-01-30,15.77181
2022-01-31,13.42281
2022-02-01,14.98881
2022-02-02,26.39821
2022-02-03,19.12751
2022-02-04,19.6868
2022-02-05,22.2595
2022-02-06,24.83221
2022-02-07,19.23937
2022-02-08,10.73825
2022-02-09,11.74496
2022-02-10,14.31767
2022-02-11,13.08724
2022-02-12,14.7651
2022-02-13,25.50335
2022-02-14,21.81208
2022-02-15,22.48322
2022-02-16,22.37136
2022-02-17,24.94407
2022-02-18,22.70693
2022-02-19,29.5302
2022-02-20,32.66219
2022-02-21,27.51677
2022-02-22,23.37807
2022-02-23,15.43624
2022-02-24,14.09395
2022-02-25,14.54138
2022-02-26,14.42953
2022-02-27,27.51677
2022-02-28,16.44295
2022-03-01,17.00223
2022-03-02,28.29977
2022-03-03,29.75391
2022-03-04,30.08948
2022-03-05,31.43176
2022-03-06,39.93288
2022-03-07,33.44519
2022-03-08,33.22147
2022-03-09,23.60178
2022-03-10,38.14317
2022-03-11,27.1812
2022-03-12,46.08501
2022-03-13,56.48769
2022-03-14,52.01342
2022-03-15,50.44742
2022-03-16,51.34228
2022-03-17,51.34228
2022-03-18,50.89485
2022-03-19,50.11185
2022-03-20,54.25055
2022-03-21,47.651
2022-03-22,52.12527
2022-03-23,47.87472
2022-03-24,45.63758
2022-03-25,47.76286
2022-03-26,60.85011
2022-03-27,35.34675
2022-03-28,50.33557
2022-03-29,60.17897
2022-03-30,54.80984
2022-03-31,64.65324
2022-04-01,45.19015
2022-04-02,55.48098
2022-04-03,67.78523
2022-04-04,58.38926
2022-04-05,59.8434
2022-04-06,57.15883
2022-04-07,64.31767
2022-04-08,59.39597
2022-04-09,54.25055
2022-04-10,63.08724
2022-04-11,74.6085
2022-04-12,64.87695
2022-04-13,59.39597
2022-04-14,57.27069
2022-04-15,49.66442
2022-04-16,51.00671
2022-04-17,66.10738
2022-04-18,69.6868
2022-04-19,70.02237
2022-04-20,64.09395
2022-04-21,60.62639
2022-04-22,61.74496
2022-04-23,62.4161
2022-04-24,82.66219
2022-04-25,67.44966
2022-04-26,79.08277
2022-04-27,61.29753
2022-04-28,62.30425
2022-04-29,54.58612
2022-04-30,59.73154
2022-05-01,71.36465
2022-05-02,58.72483
2022-05-03,60.73825
2022-05-04,52.79642
2022-05-05,59.17225
2022-05-06,51.7897
2022-05-07,60.85011
2022-05-08,71.81208
2022-05-09,66.89038
2022-05-10,50.78299
2022-05-11,59.17225
2022-05-12,64.31767
2022-05-13,56.26398
2022-05-14,48.65771
2022-05-15,72.59507
2022-05-16,63.64653
2022-05-17,60.62639
2022-05-18,58.2774
2022-05-19,57.38255
2022-05-20,63.42281
2022-05-21,56.7114
2022-05-22,67.67337
2022-05-23,62.08053
2022-05-24,57.04697
2022-05-25,55.03355
2022-05-26,56.93512
2022-05-27,55.92841
2022-05-28,47.87472
2022-05-29,53.91498
2022-05-30,53.80313
2022-05-31,51.00671
2022-06-01,53.24384
2022-06-02,42.05816
2022-06-03,47.98657
2022-06-04,45.19015
2022-06-05,53.24384
2022-06-06,59.73154
2022-06-07,56.26398
2022-06-08,53.69127
2022-06-09,49.66442
2022-06-10,44.07158
2022-06-11,46.97986
2022-06-12,53.13199
2022-06-13,48.21029
2022-06-14,55.70469
2022-06-15,42.50559
2022-06-16,47.53914
2022-06-17,36.35346
2022-06-18,39.59731
2022-06-19,45.97315
2022-06-20,41.38702
2022-06-21,43.28859
2022-06-22,53.02013
2022-06-23,42.95302
2022-06-24,37.91946
2022-06-25,33.44519
2022-06-26,37.36017
2022-06-27,38.25503
2022-06-28,36.12975
2022-06-29,34.11633
2022-06-30,34.56375
2022-07-01,32.55033
2022-07-02,29.75391
2022-07-03,36.24161
2022-07-04,34.22818
2022-07-05,28.63534
2022-07-06,28.18791
2022-07-07,26.62192
2022-07-08,26.51006
2022-07-09,30.08948
2022-07-10,37.13646
2022-07-11,37.47203
2022-07-12,38.81431
2022-07-13,15.77181
2022-07-14,13.87024
2022-07-15,14.09395
2022-07-16,34.4519
2022-07-17,35.23489
2022-07-18,16.44295
2022-07-19,22.59507
2022-07-20,41.49888
2022-07-21,50.33557
2022-07-22,43.95973
2022-07-23,43.28859
2022-07-24,61.85682
2022-07-25,35.23489
2022-07-26,31.99105
2022-07-27,18.00894
2022-07-28,17.67337
2022-07-29,17.67337
2022-07-30,15.54809
2022-07-31,22.37136
2022-08-01,19.01565
2022-08-02,19.12751
2022-08-03,17.00223
2022-08-04,15.65995
2022-08-05,18.9038
2022-08-06,15.88366
2022-08-07,17.00223
2022-08-08,14.65324
2022-08-09,13.9821
2022-08-10,23.71364
2022-08-11,21.58836
2022-08-12,20.13422
2022-08-13,26.62192
2022-08-14,26.17449
2022-08-15,23.93736
2022-08-16,23.15436
2022-08-17,26.28635
2022-08-18,21.58836
2022-08-19,22.48322
2022-08-20,23.60178
2022-08-21,20.69351
2022-08-22,24.04921
2022-08-23,25.50335
2022-08-24,20.58165
2022-08-25,19.23937
2022-08-26,18.23266
2022-08-27,24.04921
2022-08-28,24.49664
2022-08-29,22.37136
2022-08-30,21.25279
2022-08-31,18.34451
2022-09-01,17.11409
2022-09-02,19.35123
2022-09-03,13.08724
2022-09-04,23.71364
2022-09-05,17.11409
2022-09-06,17.11409
2022-09-07,16.33109
2022-09-08,13.9821
2022-09-09,15.10067
2022-09-10,21.14093
2022-09-11,20.02237
2022-09-12,29.97762
2022-09-13,24.16107
2022-09-14,21.36465
2022-09-15,22.37136
2022-09-16,23.60178
2022-09-17,23.93736
2022-09-18,28.85906
2022-09-19,22.48322
2022-09-20,20.24608
2022-09-21,24.6085
2022-09-22,23.48993
2022-09-23,20.80536
2022-09-24,23.71364
2022-09-25,27.29306
2022-09-26,23.26621
2022-09-27,22.59507
2022-09-28,21.25279
2022-09-29,25.50335
2022-09-30,22.59507
2022-10-01,20.02237
2022-10-02,23.48993
2022-10-03,28.85906
2022-10-04,28.07606
2022-10-05,19.79865
2022-10-06,14.31767
2022-10-07,11.52125
2022-10-08,22.2595
2022-10-09,28.29977
2022-10-10,24.72035
2022-10-11,18.79194
2022-10-12,19.23937
2022-10-13,18.1208
2022-10-14,19.6868
2022-10-15,20.46979
2022-10-16,21.14093
2022-10-17,23.8255
2022-10-18,13.75838
2022-10-19,9.95525
2022-10-20,10.62639
2022-10-21,17.67337
2022-10-22,10.06711
2022-10-23,17.56152
2022-10-24,15.65995
2022-10-25,15.88366
2022-10-26,15.99552
2022-10-27,18.23266
2022-10-28,17.56152
2022-10-29,13.75838
2022-10-30,14.98881
2022-10-31,18.45637
2022-11-01,18.45637
2022-11-02,21.70022
2022-11-03,17.3378
2022-11-04,13.42281
2022-11-05,15.10067
2022-11-06,18.45637
2022-11-07,16.77852
2022-11-08,17.00223
2022-11-09,17.00223
2022-11-10,13.75838
2022-11-11,12.86353
2022-11-12,15.65995
2022-11-13,20.02237
2022-11-14,20.91722
2022-11-15,16.66666
2022-11-16,12.86353
2022-11-17,15.88366
2022-11-18,14.87695
2022-11-19,16.10738
2022-11-20,18.45637
2022-11-21,16.89038
2022-11-22,19.6868
2022-11-23,18.9038
2022-11-24,19.23937
2022-11-25,17.11409
2022-11-26,15.77181
2022-11-27,19.46308
2022-11-28,18.34451
2022-11-29,14.65324
2022-11-30,12.30425
2022-12-01,16.21923
2022-12-02,11.40939
2022-12-03,14.09395
2022-12-04,13.9821
2022-12-05,12.30425
2022-12-06,7.15883
2022-12-07,4.80984
2022-12-08,7.94183
2022-12-09,8.61297
2022-12-10,14.42953
2022-12-11,20.02237
2022-12-12,16.10738
2022-12-13,13.9821
2022-12-14,12.86353
2022-12-15,11.18568
2022-12-16,11.18568
2022-12-17,13.1991
2022-12-18,12.63982
2022-12-19,15.99552
2022-12-20,13.1991
2022-12-21,15.99552
2022-12-22,9.61968
2022-12-23,9.61968
2022-12-24,6.7114
2022-12-25,9.50782
2022-12-26,7.60626
2022-12-27,10.06711
2022-12-28,9.39597
2022-12-29,13.31096
2022-12-30,6.37583
2022-12-31,6.37583
2023-01-01,10.51454
2023-01-02,10.62639
2023-01-03,10.29082
2023-01-04,11.07382
2023-01-05,11.18568
2023-01-06,11.52125
2023-01-07,13.1991
2023-01-08,14.42953
2023-01-09,13.64653
2023-01-10,17.44966
2023-01-11,13.9821
2023-01-12,11.52125
2023-01-13,12.75167
2023-01-14,12.08053
2023-01-15,16.5548
2023-01-16,11.96868
2023-01-17,12.97539
2023-01-18,13.42281
2023-01-19,11.74496
2023-01-20,14.09395
2023-01-21,11.40939
2023-01-22,10.51454
2023-01-23,10.62639
2023-01-24,18.56823
2023-01-25,12.97539
2023-01-26,13.9821
2023-01-27,9.17225
2023-01-28,10.51454
2023-01-29,12.08053
2023-01-30,10.06711
2023-01-31,10.73825
2023-02-01,11.40939
2023-02-02,13.53467
2023-02-03,9.95525
2023-02-04,14.20581
2023-02-05,14.98881
2023-02-06,18.45637
2023-02-07,18.9038
2023-02-08,14.65324
2023-02-09,16.21923
2023-02-10,21.25279
2023-02-11,18.79194
2023-02-12,20.02237
2023-02-13,20.24608
2023-02-14,22.03579
2023-02-15,18.1208
2023-02-16,22.48322
2023-02-17,17.89709
2023-02-18,24.04921
2023-02-19,26.28635
2023-02-20,24.38478
2023-02-21,24.6085
2023-02-22,16.10738
2023-02-23,24.83221
2023-02-24,19.91051
2023-02-25,24.27293
2023-02-26,25.50335
2023-02-27,29.5302
2023-02-28,25.16778
2023-03-01,28.18791
2023-03-02,25.95078
2023-03-03,17.67337
2023-03-04,42.05816
2023-03-05,34.78747
2023-03-06,33.44519
2023-03-07,37.47203
2023-03-08,29.41834
2023-03-09,34.22818
2023-03-10,31.54362
2023-03-11,34.78747
2023-03-12,46.19686
2023-03-13,39.48545
2023-03-14,39.70917
2023-03-15,39.03803
2023-03-16,38.03131
2023-03-17,38.81431
2023-03-18,42.95302
2023-03-19,58.16554
2023-03-20,59.0604
2023-03-21,51.11856
2023-03-22,50.11185
2023-03-23,52.5727
2023-03-24,52.68456
2023-03-25,53.3557
2023-03-26,66.21923
2023-03-27,61.74496
2023-03-28,62.75167
2023-03-29,54.02684
2023-03-30,53.46756
2023-03-31,47.53914
2023-04-01,53.69127
2023-04-02,58.05369
2023-04-03,55.03355
2023-04-04,55.03355
2023-04-05,63.9821
2023-04-06,54.58612
2023-04-07,45.86129
2023-04-08,47.76286
2023-04-09,59.28411
2023-04-10,63.64653
2023-04-11,57.94183
2023-04-12,50.67114
2023-04-13,52.01342
2023-04-14,54.1387
2023-04-15,59.61968
2023-04-16,59.39597
2023-04-17,49.217
2023-04-18,62.75167
2023-04-19,53.02013
2023-04-20,48.434
2023-04-21,48.88143
2023-04-22,47.53914
2023-04-23,57.60626
2023-04-24,58.2774
2023-04-25,52.79642
2023-04-26,49.217
2023-04-27,42.17002
2023-04-28,42.95302
2023-04-29,52.34899
2023-04-30,49.66442
2023-05-01,60.85011
2023-05-02,46.64429
2023-05-03,44.85458
2023-05-04,41.9463
2023-05-05,52.79642
2023-05-06,44.51901
2023-05-07,42.7293
2023-05-08,42.84116
2023-05-09,44.85458
2023-05-10,43.84787
2023-05-11,40.82774
2023-05-12,39.26174
2023-05-13,40.26845
2023-05-14,47.651
2023-05-15,43.84787
2023-05-16,51.34228
2023-05-17,44.51901
2023-05-18,44.40715
2023-05-19,40.93959
2023-05-20,41.27516
2023-05-21,43.84787
2023-05-22,41.05145
2023-05-23,42.95302
2023-05-24,43.95973
2023-05-25,40.82774
2023-05-26,35.12304
2023-05-27,38.70246
2023-05-28,48.76957
