date,주요증시
2020-11-04,37.44769
2020-11-05,37.26266
2020-11-06,35.03371
2020-11-07,12.66816
2020-11-08,6.07816
2020-11-09,37.74857
2020-11-10,50.30261
2020-11-11,40.99775
2020-11-12,35.97094
2020-11-13,31.74822
2020-11-14,11.57876
2020-11-15,6.37904
2020-11-16,27.89382
2020-11-17,34.86079
2020-11-18,31.88137
2020-11-19,31.6998
2020-11-20,25.83261
2020-11-21,11.48365
2020-11-22,6.19228
2020-11-23,24.83659
2020-11-24,30.55334
2020-11-25,36.14732
2020-11-26,33.19557
2020-11-27,29.06968
2020-11-28,10.16254
2020-11-29,6.56579
2020-11-30,25.10634
2020-12-01,29.438
2020-12-02,28.1117
2020-12-03,33.3633
2020-12-04,28.20681
2020-12-05,10.76949
2020-12-06,7.22981
2020-12-07,26.02801
2020-12-08,36.71623
2020-12-09,31.72228
2020-12-10,36.49835
2020-12-11,29.08524
2020-12-12,12.08715
2020-12-13,7.24191
2020-12-14,30.78333
2020-12-15,30.2196
2020-12-16,27.89901
2020-12-17,27.10357
2020-12-18,24.553
2020-12-19,11.63755
2020-12-20,7.48919
2020-12-21,41.0185
2020-12-22,54.43022
2020-12-23,45.65796
2020-12-24,31.23811
2020-12-25,12.31367
2020-12-26,7.24191
2020-12-27,7.21251
2020-12-28,26.35483
2020-12-29,30.03804
2020-12-30,31.86754
2020-12-31,18.40048
2021-01-01,9.37229
2021-01-02,7.74511
2021-01-03,7.88345
2021-01-04,37.39927
2021-01-05,51.7586
2021-01-06,49.38786
2021-01-07,46.83555
2021-01-08,47.64827
2021-01-09,19.55905
2021-01-10,12.45201
2021-01-11,58.07193
2021-01-12,68.96074
2021-01-13,54.3991
2021-01-14,44.97665
2021-01-15,51.89348
2021-01-16,21.51305
2021-01-17,11.74303
2021-01-18,51.58568
2021-01-19,57.8627
2021-01-20,45.1928
2021-01-21,43.51374
2021-01-22,42.05083
2021-01-23,16.80269
2021-01-24,10.2784
2021-01-25,37.37506
2021-01-26,52.98115
2021-01-27,55.53
2021-01-28,86.30814
2021-01-29,100.0
2021-01-30,38.88293
2021-01-31,16.41362
2021-02-01,59.16479
2021-02-02,55.60089
2021-02-03,58.25004
2021-02-04,57.73819
2021-02-05,46.34272
2021-02-06,16.69721
2021-02-07,9.9706
2021-02-08,40.11412
2021-02-09,44.55645
2021-02-10,38.75151
2021-02-11,17.45979
2021-02-12,15.65623
2021-02-13,13.94431
2021-02-14,10.51703
2021-02-15,33.25436
2021-02-16,45.34843
2021-02-17,46.08334
2021-02-18,53.8544
2021-02-19,54.96455
2021-02-20,15.92771
2021-02-21,10.52567
2021-02-22,42.64568
2021-02-23,61.18104
2021-02-24,77.93878
2021-02-25,61.8831
2021-02-26,81.39546
2021-02-27,25.94328
2021-02-28,13.89763
2021-03-01,35.83434
2021-03-02,62.64049
2021-03-03,65.90178
2021-03-04,69.80459
2021-03-05,72.86356
2021-03-06,24.19332
2021-03-07,12.1909
2021-03-08,57.64827
2021-03-09,78.60625
2021-03-10,71.55455
2021-03-11,60.11239
2021-03-12,50.73318
2021-03-13,19.31004
2021-03-14,10.73837
2021-03-15,42.29292
2021-03-16,45.20491
2021-03-17,48.85007
2021-03-18,47.40964
2021-03-19,52.36036
2021-03-20,17.56008
2021-03-21,9.62822
2021-03-22,38.56648
2021-03-23,48.27943
2021-03-24,50.0
2021-03-25,48.68753
2021-03-26,39.89278
2021-03-27,14.45443
2021-03-28,7.99239
2021-03-29,39.5798
2021-03-30,39.52273
2021-03-31,40.35102
2021-04-01,35.88448
2021-04-02,35.48158
2021-04-03,15.33978
2021-04-04,7.94051
2021-04-05,32.76327
2021-04-06,38.07712
2021-04-07,34.27632
2021-04-08,32.6941
2021-04-09,29.49853
2021-04-10,10.07435
2021-04-11,5.95019
2021-04-12,27.97164
2021-04-13,32.19609
2021-04-14,31.79145
2021-04-15,32.88604
2021-04-16,30.98564
2021-04-17,10.65709
2021-04-18,6.55887
2021-04-19,25.74615
2021-04-20,33.66245
2021-04-21,49.94466
2021-04-22,34.92996
2021-04-23,35.33633
2021-04-24,11.29171
2021-04-25,6.55196
2021-04-26,24.86598
2021-04-27,33.22324
2021-04-28,39.80287
2021-04-29,38.03908
2021-04-30,35.34324
2021-05-01,13.27511
2021-05-02,8.06674
2021-05-03,33.014
2021-05-04,33.85613
2021-05-05,20.22306
2021-05-06,33.92702
2021-05-07,28.02351
2021-05-08,11.02369
2021-05-09,6.93238
2021-05-10,28.27079
2021-05-11,48.6443
2021-05-12,60.9891
2021-05-13,75.84125
2021-05-14,46.92201
2021-05-15,15.07003
2021-05-16,8.81722
2021-05-17,40.98218
2021-05-18,39.19591
2021-05-19,25.68908
2021-05-20,44.44578
2021-05-21,37.67767
2021-05-22,12.4572
2021-05-23,7.3422
2021-05-24,34.23655
2021-05-25,35.35535
2021-05-26,37.44942
2021-05-27,40.16773
2021-05-28,32.15459
2021-05-29,11.13435
2021-05-30,6.47414
2021-05-31,29.94466
2021-06-01,34.77779
2021-06-02,33.01573
2021-06-03,35.45045
2021-06-04,33.63306
2021-06-05,11.42486
2021-06-06,6.57617
2021-06-07,28.04945
2021-06-08,32.84973
2021-06-09,33.40307
2021-06-10,31.48538
2021-06-11,28.01832
2021-06-12,9.74407
2021-06-13,5.76344
2021-06-14,23.37886
2021-06-15,28.84834
2021-06-16,31.75341
2021-06-17,33.4342
2021-06-18,28.79474
2021-06-19,13.67975
2021-06-20,7.20906
2021-06-21,33.12121
2021-06-22,32.08715
2021-06-23,30.49282
2021-06-24,31.39374
2021-06-25,28.81722
2021-06-26,9.98962
2021-06-27,5.74442
2021-06-28,23.86823
2021-06-29,28.02005
2021-06-30,46.03492
2021-07-01,27.16756
2021-07-02,24.53397
2021-07-03,8.96074
2021-07-04,5.57669
2021-07-05,21.83468
2021-07-06,27.4425
2021-07-07,29.79249
2021-07-08,42.70102
2021-07-09,47.71744
2021-07-10,12.92581
2021-07-11,6.55542
2021-07-12,25.15995
2021-07-13,28.00795
2021-07-14,31.08421
2021-07-15,28.5613
2021-07-16,28.74805
2021-07-17,12.22203
2021-07-18,6.08853
2021-07-19,35.54383
2021-07-20,49.64724
2021-07-21,40.46515
2021-07-22,32.01279
2021-07-23,27.77278
2021-07-24,10.3614
2021-07-25,5.54383
2021-07-26,28.64603
2021-07-27,33.64689
2021-07-28,42.00069
2021-07-29,33.07971
2021-07-30,35.91561
2021-07-31,11.8537
2021-08-01,5.97267
2021-08-02,26.48971
2021-08-03,32.45547
2021-08-04,31.19315
2021-08-05,31.05481
2021-08-06,30.17119
2021-08-07,9.73888
2021-08-08,5.74442
2021-08-09,26.14905
2021-08-10,32.40013
2021-08-11,33.17655
2021-08-12,33.62441
2021-08-13,41.86927
2021-08-14,11.47328
2021-08-15,5.74961
2021-08-16,19.48815
2021-08-17,48.97803
2021-08-18,43.53103
2021-08-19,61.18277
2021-08-20,61.38336
2021-08-21,16.57962
2021-08-22,8.23966
2021-08-23,36.76292
2021-08-24,40.49282
2021-08-25,41.50268
2021-08-26,41.66522
2021-08-27,38.99878
2021-08-28,12.60072
2021-08-29,6.16116
2021-08-30,28.24139
2021-08-31,37.28687
2021-09-01,36.57617
2021-09-02,35.38993
2021-09-03,29.43109
2021-09-04,10.23344
2021-09-05,5.93636
2021-09-06,28.34342
2021-09-07,33.80079
2021-09-08,37.31973
2021-09-09,41.6462
2021-09-10,35.11845
2021-09-11,11.98512
2021-09-12,6.12311
2021-09-13,30.45132
2021-09-14,31.46982
2021-09-15,32.88604
2021-09-16,32.74252
2021-09-17,28.97285
2021-09-18,10.23171
2021-09-19,4.93688
2021-09-20,17.01366
2021-09-21,39.23569
2021-09-22,40.94068
2021-09-23,50.13141
2021-09-24,39.87549
2021-09-25,12.11309
2021-09-26,6.28912
2021-09-27,29.06104
2021-09-28,46.83209
2021-09-29,69.51928
2021-09-30,46.21649
2021-10-01,52.27217
2021-10-02,15.48331
2021-10-03,6.86667
2021-10-04,32.12346
2021-10-05,78.88984
2021-10-06,86.76119
2021-10-07,63.83019
2021-10-08,52.07331
2021-10-09,14.37489
2021-10-10,6.94622
2021-10-11,23.62787
2021-10-12,57.61715
2021-10-13,49.77866
2021-10-14,41.98685
2021-10-15,38.65813
2021-10-16,13.30624
2021-10-17,6.91163
2021-10-18,35.9208
2021-10-19,36.41016
2021-10-20,38.24139
2021-10-21,36.87532
2021-10-22,33.25782
2021-10-23,10.51184
2021-10-24,5.40722
2021-10-25,28.3901
2021-10-26,32.06813
2021-10-27,36.13522
2021-10-28,36.36174
2021-10-29,39.01781
2021-10-30,11.26923
2021-10-31,5.5715
2021-11-01,26.73698
2021-11-02,33.7005
2021-11-03,38.96247
2021-11-04,36.92028
2021-11-05,33.03129
2021-11-06,10.15389
2021-11-07,5.37264
2021-11-08,31.43178
2021-11-09,32.44336
2021-11-10,40.77814
2021-11-11,40.7107
2021-11-12,29.79076
2021-11-13,10.11066
2021-11-14,5.52135
2021-11-15,25.7375
2021-11-16,31.09804
2021-11-17,31.97994
2021-11-18,38.09614
2021-11-19,27.20041
2021-11-20,9.20283
2021-11-21,4.72765
2021-11-22,25.2637
2021-11-23,32.51945
2021-11-24,32.43818
2021-11-25,28.99187
2021-11-26,37.91976
2021-11-27,22.85146
2021-11-28,9.97406
2021-11-29,44.33166
2021-11-30,62.11136
2021-12-01,53.48262
2021-12-02,48.08058
2021-12-03,36.98945
2021-12-04,17.47708
2021-12-05,7.32145
2021-12-06,36.11793
2021-12-07,38.21372
2021-12-08,38.76707
2021-12-09,34.43022
2021-12-10,34.26249
2021-12-11,11.66003
2021-12-12,5.60262
2021-12-13,28.06501
2021-12-14,39.10772
2021-12-15,37.66902
2021-12-16,36.47933
2021-12-17,35.78419
2021-12-18,12.79958
2021-12-19,5.50579
2021-12-20,36.45858
2021-12-21,44.88673
2021-12-22,34.70689
2021-12-23,31.55109
2021-12-24,27.71744
2021-12-25,9.521
2021-12-26,5.18416
2021-12-27,24.32647
2021-12-28,29.90662
2021-12-29,30.10375
2021-12-30,27.85578
2021-12-31,13.75064
2022-01-01,5.65104
2022-01-02,4.64464
2022-01-03,29.34636
2022-01-04,31.33148
2022-01-05,36.49662
2022-01-06,46.6315
2022-01-07,37.88345
2022-01-08,12.9016
2022-01-09,6.14559
2022-01-10,36.08507
2022-01-11,44.58239
2022-01-12,34.47518
2022-01-13,35.17724
2022-01-14,38.30883
2022-01-15,12.12519
2022-01-16,5.56285
2022-01-17,32.86183
2022-01-18,46.13349
2022-01-19,50.05706
2022-01-20,44.553
2022-01-21,46.66954
2022-01-22,22.03873
2022-01-23,7.84886
2022-01-24,55.76517
2022-01-25,94.09303
2022-01-26,78.37454
2022-01-27,94.57893
2022-01-28,71.44907
2022-01-29,19.77001
2022-01-30,7.56181
2022-01-31,12.64741
2022-02-01,21.23119
2022-02-02,26.43956
2022-02-03,51.74303
2022-02-04,51.15338
2022-02-05,15.99515
2022-02-06,7.56873
2022-02-07,38.45581
2022-02-08,44.03769
2022-02-09,39.89624
2022-02-10,44.06709
2022-02-11,43.61058
2022-02-12,18.28462
2022-02-13,8.01487
2022-02-14,48.16358
2022-02-15,59.10254
2022-02-16,48.67196
2022-02-17,58.80338
2022-02-18,52.46411
2022-02-19,18.79301
2022-02-20,7.84195
2022-02-21,42.48659
2022-02-22,66.17845
2022-02-23,57.48054
2022-02-24,91.68424
2022-02-25,71.52343
2022-02-26,21.97821
2022-02-27,9.14923
2022-02-28,42.44336
2022-03-01,30.72972
2022-03-02,52.9189
2022-03-03,43.89244
2022-03-04,48.46273
2022-03-05,19.60055
2022-03-06,7.9578
2022-03-07,47.60332
2022-03-08,59.07833
2022-03-09,28.69272
2022-03-10,47.72955
2022-03-11,46.65571
2022-03-12,18.49213
2022-03-13,7.97855
2022-03-14,42.84973
2022-03-15,53.43247
2022-03-16,52.08023
2022-03-17,53.08663
2022-03-18,47.29206
2022-03-19,16.28566
2022-03-20,7.32491
2022-03-21,38.30191
2022-03-22,42.48832
2022-03-23,42.2739
2022-03-24,43.04859
2022-03-25,39.33944
2022-03-26,12.98979
2022-03-27,5.90696
2022-03-28,32.02144
2022-03-29,37.37506
2022-03-30,39.34808
2022-03-31,37.87826
2022-04-01,36.01936
2022-04-02,11.90385
2022-04-03,5.49022
2022-04-04,27.09839
2022-04-05,33.44457
2022-04-06,40.94933
2022-04-07,45.00951
2022-04-08,38.33823
2022-04-09,11.83468
2022-04-10,5.10115
2022-04-11,32.51253
2022-04-12,44.70517
2022-04-13,42.88258
2022-04-14,40.083
2022-04-15,36.16289
2022-04-16,11.28134
2022-04-17,5.46775
2022-04-18,29.63513
2022-04-19,35.30001
2022-04-20,37.0517
2022-04-21,34.90402
2022-04-22,36.87878
2022-04-23,16.11447
2022-04-24,6.03838
2022-04-25,40.45132
2022-04-26,43.88379
2022-04-27,56.84246
2022-04-28,45.34497
2022-04-29,38.18433
2022-04-30,18.6443
2022-05-01,7.20041
2022-05-02,35.47639
2022-05-03,40.24554
2022-05-04,35.87411
2022-05-05,24.86252
2022-05-06,53.1679
2022-05-07,17.03959
2022-05-08,6.54677
2022-05-09,43.89244
2022-05-10,64.94034
2022-05-11,53.92529
2022-05-12,67.39581
2022-05-13,50.26802
2022-05-14,16.19401
2022-05-15,6.80096
2022-05-16,38.5613
2022-05-17,43.01227
2022-05-18,43.4636
2022-05-19,58.30537
2022-05-20,43.04167
2022-05-21,16.50527
2022-05-22,5.87584
2022-05-23,33.71952
2022-05-24,48.49559
2022-05-25,43.81462
2022-05-26,41.20352
2022-05-27,36.30468
2022-05-28,12.66989
2022-05-29,4.9144
2022-05-30,30.166
2022-05-31,39.67318
2022-06-01,21.58568
2022-06-02,37.27304
2022-06-03,33.03302
2022-06-04,11.29863
2022-06-05,4.56683
2022-06-06,15.31558
2022-06-07,41.87273
2022-06-08,39.9291
2022-06-09,41.13781
2022-06-10,42.7892
2022-06-11,17.31281
2022-06-12,6.83382
2022-06-13,62.61283
2022-06-14,80.01037
2022-06-15,69.27027
2022-06-16,65.99515
2022-06-17,63.88033
2022-06-18,16.37212
2022-06-19,6.60038
2022-06-20,58.40048
2022-06-21,55.16686
2022-06-22,67.86615
2022-06-23,69.50198
2022-06-24,52.25834
2022-06-25,15.99169
2022-06-26,6.56233
2022-06-27,42.69929
2022-06-28,50.24208
2022-06-29,53.67975
2022-06-30,55.27926
2022-07-01,54.77606
2022-07-02,14.1034
2022-07-03,5.66315
2022-07-04,43.54833
2022-07-05,50.01902
2022-07-06,56.32889
2022-07-07,48.11862
2022-07-08,43.85785
2022-07-09,13.25263
2022-07-10,5.1807
2022-07-11,37.07245
2022-07-12,47.61542
2022-07-13,49.41206
2022-07-14,48.36935
2022-07-15,44.71554
2022-07-16,13.25263
2022-07-17,4.80719
2022-07-18,35.11845
2022-07-19,44.86252
2022-07-20,45.45218
2022-07-21,42.27217
2022-07-22,39.8997
2022-07-23,12.38111
2022-07-24,4.87463
2022-07-25,32.51945
2022-07-26,38.23275
2022-07-27,39.03856
2022-07-28,41.06346
2022-07-29,36.62286
2022-07-30,11.76033
2022-07-31,4.63254
2022-08-01,31.17586
2022-08-02,42.51426
2022-08-03,40.35275
2022-08-04,38.83624
2022-08-05,34.58758
2022-08-06,11.05654
2022-08-07,4.52706
2022-08-08,29.43973
2022-08-09,37.36296
2022-08-10,38.9763
2022-08-11,37.58602
2022-08-12,35.13055
2022-08-13,11.33494
2022-08-14,4.01175
2022-08-15,14.43022
2022-08-16,35.33287
2022-08-17,39.80978
2022-08-18,39.37402
2022-08-19,37.19349
2022-08-20,11.78799
2022-08-21,4.47345
2022-08-22,35.78592
2022-08-23,43.81289
2022-08-24,40.08127
2022-08-25,35.73058
2022-08-26,34.36797
2022-08-27,17.15026
2022-08-28,5.09078
2022-08-29,40.93031
2022-08-30,43.96852
2022-08-31,44.19851
2022-09-01,46.44993
2022-09-02,40.75566
2022-09-03,14.07573
2022-09-04,4.6066
2022-09-05,33.66418
2022-09-06,38.63046
2022-09-07,44.53052
2022-09-08,35.17205
2022-09-09,15.41414
2022-09-10,10.09856
2022-09-11,5.21355
2022-09-12,14.84696
2022-09-13,44.10167
2022-09-14,61.34878
2022-09-15,45.99515
2022-09-16,45.30174
2022-09-17,13.42382
2022-09-18,5.15822
2022-09-19,38.60625
2022-09-20,41.42486
2022-09-21,43.38578
2022-09-22,51.57357
2022-09-23,51.85197
2022-09-24,17.42867
2022-09-25,5.56458
2022-09-26,58.09095
2022-09-27,64.33684
2022-09-28,75.28272
2022-09-29,63.44457
2022-09-30,59.25471
2022-10-01,16.11274
2022-10-02,5.14265
2022-10-03,20.22998
2022-10-04,49.04893
2022-10-05,58.9763
2022-10-06,47.80044
2022-10-07,43.80598
2022-10-08,14.69133
2022-10-09,5.18588
2022-10-10,21.71364
2022-10-11,55.65277
2022-10-12,52.07158
2022-10-13,58.13418
2022-10-14,49.34117
2022-10-15,27.37679
2022-10-16,8.86909
2022-10-17,49.15787
2022-10-18,57.41137
2022-10-19,54.41985
2022-10-20,48.5613
2022-10-21,44.16219
2022-10-22,13.20421
2022-10-23,4.77952
2022-10-24,37.77969
2022-10-25,46.9393
2022-10-26,46.87359
2022-10-27,43.825
2022-10-28,41.36434
2022-10-29,13.03129
2022-10-30,4.69133
2022-10-31,34.03596
2022-11-01,41.89693
2022-11-02,43.18346
2022-11-03,50.10029
2022-11-04,41.79664
2022-11-05,13.17482
2022-11-06,4.80892
2022-11-07,37.7503
2022-11-08,44.06017
2022-11-09,45.22047
2022-11-10,48.93999
2022-11-11,55.60608
2022-11-12,17.30935
2022-11-13,6.28047
2022-11-14,41.34878
2022-11-15,47.52031
2022-11-16,48.69272
2022-11-17,49.97924
2022-11-18,40.17292
2022-11-19,12.05083
2022-11-20,4.36278
2022-11-21,33.67975
2022-11-22,39.42763
2022-11-23,35.22393
2022-11-24,35.09424
2022-11-25,33.15407
2022-11-26,8.98322
2022-11-27,4.21407
2022-11-28,28.76707
2022-11-29,36.67992
2022-11-30,36.34445
2022-12-01,39.26508
2022-12-02,36.57444
2022-12-03,10.2784
2022-12-04,4.18986
2022-12-05,28.79474
2022-12-06,37.53588
2022-12-07,39.88933
2022-12-08,37.07937
2022-12-09,32.30676
2022-12-10,11.00985
2022-12-11,4.53397
2022-12-12,27.54452
2022-12-13,39.17689
2022-12-14,36.97215
2022-12-15,40.87324
2022-12-16,39.66799
2022-12-17,13.25263
2022-12-18,4.31955
2022-12-19,27.50475
2022-12-20,41.52515
2022-12-21,37.62579
2022-12-22,34.22618
2022-12-23,41.66349
2022-12-24,11.95227
2022-12-25,4.06882
2022-12-26,27.7624
2022-12-27,31.9661
2022-12-28,38.35206
2022-12-29,40.44786
2022-12-30,23.10738
2022-12-31,9.04893
2023-01-01,4.83659
2023-01-02,36.56406
2023-01-03,47.30243
2023-01-04,43.93394
2023-01-05,42.15977
2023-01-06,39.46048
2023-01-07,13.47397
2023-01-08,4.75877
2023-01-09,31.63237
2023-01-10,44.46653
2023-01-11,41.44042
2023-01-12,41.85543
2023-01-13,38.26387
2023-01-14,12.90333
2023-01-15,4.34722
2023-01-16,28.71519
2023-01-17,38.65294
2023-01-18,37.21251
2023-01-19,38.73422
2023-01-20,34.57547
2023-01-21,10.83174
2023-01-22,4.23136
2023-01-23,9.36019
2023-01-24,18.96766
2023-01-25,37.68286
2023-01-26,40.15217
2023-01-27,36.76638
2023-01-28,12.64222
2023-01-29,5.01988
2023-01-30,32.85319
2023-01-31,39.59363
2023-02-01,38.31402
2023-02-02,41.5632
2023-02-03,41.34705
2023-02-04,12.88777
2023-02-05,4.77606
2023-02-06,32.87912
2023-02-07,38.44717
2023-02-08,37.9457
2023-02-09,40.03458
2023-02-10,38.72903
2023-02-11,11.88483
2023-02-12,4.90575
2023-02-13,30.46688
2023-02-14,37.62579
2023-02-15,43.4878
2023-02-16,39.38094
2023-02-17,39.74926
2023-02-18,12.6647
2023-02-19,4.21926
2023-02-20,28.96766
2023-02-21,36.74563
2023-02-22,44.2037
2023-02-23,40.71416
2023-02-24,39.01262
2023-02-25,13.87515
2023-02-26,4.87117
2023-02-27,30.61386
2023-02-28,33.40653
2023-03-01,18.6564
2023-03-02,36.37039
2023-03-03,34.719
2023-03-04,11.66695
2023-03-05,4.54262
2023-03-06,27.50994
2023-03-07,35.53691
2023-03-08,38.42642
2023-03-09,38.2362
2023-03-10,39.57634
2023-03-11,15.12709
2023-03-12,5.89832
2023-03-13,42.09233
2023-03-14,58.48348
2023-03-15,51.6583
2023-03-16,53.1143
2023-03-17,40.89918
2023-03-18,13.78177
2023-03-19,5.16859
2023-03-20,34.55991
2023-03-21,39.58499
2023-03-22,36.81998
2023-03-23,45.63548
2023-03-24,38.87428
2023-03-25,12.23413
2023-03-26,4.72765
2023-03-27,31.96437
2023-03-28,38.59761
2023-03-29,36.87878
2023-03-30,36.28566
2023-03-31,34.00138
2023-04-01,10.6277
2023-04-02,3.96507
2023-04-03,28.63046
2023-04-04,35.81359
2023-04-05,35.93117
2023-04-06,39.40342
2023-04-07,32.56787
2023-04-08,8.72384
2023-04-09,4.07228
2023-04-10,27.98374
2023-04-11,33.70395
2023-04-12,35.8914
2023-04-13,37.05689
2023-04-14,32.72177
2023-04-15,10.49455
2023-04-16,4.32301
2023-04-17,28.02697
2023-04-18,35.1928
2023-04-19,34.0498
2023-04-20,37.12778
2023-04-21,35.79284
2023-04-22,10.30606
2023-04-23,3.82154
2023-04-24,29.94985
2023-04-25,42.81687
2023-04-26,44.41639
2023-04-27,45.613
2023-04-28,33.37713
2023-04-29,9.66626
2023-04-30,3.56389
2023-05-01,14.10686
2023-05-02,28.87774
2023-05-03,33.76966
2023-05-04,32.21338
2023-05-05,14.01175
2023-05-06,8.79647
2023-05-07,3.95469
2023-05-08,24.70517
2023-05-09,33.37368
2023-05-10,32.74943
2023-05-11,32.46238
2023-05-12,29.13366
2023-05-13,8.98495
2023-05-14,3.61577
2023-05-15,25.97094
2023-05-16,30.5689
2023-05-17,29.47086
2023-05-18,30.25246
2023-05-19,28.55438
2023-05-20,8.62528
2023-05-21,4.02386
2023-05-22,24.31955
2023-05-23,28.94172
2023-05-24,32.15804
2023-05-25,33.01746
2023-05-26,28.0702
2023-05-27,9.00051
2023-05-28,3.39443
2023-05-29,12.7771
