date,신용카드추천
2020-09-16,35.08985
2020-09-17,34.60249
2020-09-18,27.96222
2020-09-19,20.25586
2020-09-20,22.69265
2020-09-21,32.89674
2020-09-22,32.95766
2020-09-23,30.21626
2020-09-24,28.60188
2020-09-25,28.23636
2020-09-26,22.14438
2020-09-27,24.06335
2020-09-28,31.98294
2020-09-29,25.67773
2020-09-30,20.19494
2020-10-01,20.28632
2020-10-02,19.70758
2020-10-03,22.29667
2020-10-04,25.25129
2020-10-05,41.88242
2020-10-06,37.28297
2020-10-07,36.85653
2020-10-08,31.13006
2020-10-09,21.56564
2020-10-10,17.84952
2020-10-11,24.55071
2020-10-12,37.67895
2020-10-13,37.61803
2020-10-14,39.56746
2020-10-15,43.9537
2020-10-16,36.64331
2020-10-17,24.39841
2020-10-18,24.76393
2020-10-19,40.4508
2020-10-20,43.13128
2020-10-21,45.26347
2020-10-22,38.74505
2020-10-23,35.48583
2020-10-24,27.32257
2020-10-25,30.27718
2020-10-26,43.89278
2020-10-27,45.84221
2020-10-28,42.583
2020-10-29,37.40481
2020-10-30,33.81053
2020-10-31,24.12427
2020-11-01,36.30825
2020-11-02,44.4106
2020-11-03,44.19738
2020-11-04,39.3847
2020-11-05,40.35942
2020-11-06,33.84099
2020-11-07,27.32257
2020-11-08,33.32318
2020-11-09,43.74048
2020-11-10,49.19281
2020-11-11,39.0801
2020-11-12,39.75022
2020-11-13,34.23697
2020-11-14,26.19555
2020-11-15,31.28236
2020-11-16,48.76637
2020-11-17,48.30947
2020-11-18,46.87785
2020-11-19,48.15717
2020-11-20,39.93298
2020-11-21,28.8151
2020-11-22,34.54157
2020-11-23,50.22844
2020-11-24,49.74109
2020-11-25,52.20834
2020-11-26,48.70545
2020-11-27,44.53243
2020-11-28,28.57142
2020-11-29,38.89734
2020-11-30,52.05604
2020-12-01,50.68534
2020-12-02,44.44106
2020-12-03,49.10143
2020-12-04,40.72494
2020-12-05,33.47547
2020-12-06,35.75997
2020-12-07,43.89278
2020-12-08,45.32439
2020-12-09,43.0399
2020-12-10,46.39049
2020-12-11,47.21291
2020-12-12,32.80536
2020-12-13,36.46055
2020-12-14,49.83247
2020-12-15,53.06122
2020-12-16,50.83764
2020-12-17,49.25373
2020-12-18,42.4307
2020-12-19,29.97258
2020-12-20,35.15077
2020-12-21,49.92385
2020-12-22,48.79683
2020-12-23,51.41638
2020-12-24,39.41516
2020-12-25,30.795
2020-12-26,36.39963
2020-12-27,40.05482
2020-12-28,60.09747
2020-12-29,58.33079
2020-12-30,52.93938
2020-12-31,48.97959
2021-01-01,50.19798
2021-01-02,44.59335
2021-01-03,51.99512
2021-01-04,65.79348
2021-01-05,75.17514
2021-01-06,74.5964
2021-01-07,60.21931
2021-01-08,55.95491
2021-01-09,44.95887
2021-01-10,58.87907
2021-01-11,68.62625
2021-01-12,70.84983
2021-01-13,72.28144
2021-01-14,70.30155
2021-01-15,73.43892
2021-01-16,48.91867
2021-01-17,54.09686
2021-01-18,61.92506
2021-01-19,61.19402
2021-01-20,65.06244
2021-01-21,60.82851
2021-01-22,63.08254
2021-01-23,42.583
2021-01-24,50.4112
2021-01-25,66.37222
2021-01-26,62.99116
2021-01-27,64.36186
2021-01-28,56.59457
2021-01-29,54.58422
2021-01-30,44.53243
2021-01-31,51.1727
2021-02-01,72.06823
2021-02-02,71.64179
2021-02-03,63.63082
2021-02-04,55.55893
2021-02-05,49.04051
2021-02-06,39.35424
2021-02-07,41.69966
2021-02-08,53.7618
2021-02-09,48.06579
2021-02-10,45.65945
2021-02-11,35.15077
2021-02-12,31.52604
2021-02-13,31.80018
2021-02-14,45.99451
2021-02-15,71.27627
2021-02-16,68.86993
2021-02-17,65.61072
2021-02-18,61.25494
2021-02-19,50.13706
2021-02-20,35.66859
2021-02-21,43.37496
2021-02-22,54.55376
2021-02-23,49.86293
2021-02-24,52.42156
2021-02-25,57.14285
2021-02-26,45.08071
2021-02-27,35.42491
2021-02-28,34.78525
2021-03-01,45.87267
2021-03-02,58.08711
2021-03-03,49.52787
2021-03-04,49.10143
2021-03-05,43.61864
2021-03-06,31.2519
2021-03-07,35.91227
2021-03-08,48.15717
2021-03-09,50.77672
2021-03-10,49.52787
2021-03-11,46.54279
2021-03-12,43.55772
2021-03-13,27.41395
2021-03-14,31.31282
2021-03-15,48.18763
2021-03-16,47.24337
2021-03-17,45.17209
2021-03-18,42.97898
2021-03-19,38.47091
2021-03-20,32.07432
2021-03-21,33.14042
2021-03-22,48.24855
2021-03-23,46.72555
2021-03-24,41.91288
2021-03-25,41.18184
2021-03-26,37.31343
2021-03-27,27.65763
2021-03-28,32.50076
2021-03-29,47.76119
2021-03-30,47.12153
2021-03-31,41.76058
2021-04-01,44.16692
2021-04-02,34.05421
2021-04-03,30.85592
2021-04-04,30.45994
2021-04-05,47.27383
2021-04-06,43.74048
2021-04-07,36.03411
2021-04-08,39.62838
2021-04-09,32.83582
2021-04-10,24.15473
2021-04-11,26.83521
2021-04-12,40.96862
2021-04-13,43.58818
2021-04-14,43.8014
2021-04-15,40.63356
2021-04-16,41.6692
2021-04-17,29.63752
2021-04-18,33.50593
2021-04-19,48.91867
2021-04-20,51.50776
2021-04-21,48.12671
2021-04-22,47.57843
2021-04-23,40.54218
2021-04-24,26.74383
2021-04-25,31.19098
2021-04-26,46.02497
2021-04-27,47.24337
2021-04-28,37.31343
2021-04-29,37.13067
2021-04-30,37.80079
2021-05-01,31.43466
2021-05-02,32.50076
2021-05-03,53.3049
2021-05-04,39.56746
2021-05-05,32.34846
2021-05-06,39.29332
2021-05-07,32.98812
2021-05-08,27.47487
2021-05-09,28.93694
2021-05-10,48.76637
2021-05-11,44.74565
2021-05-12,43.9537
2021-05-13,39.41516
2021-05-14,33.50593
2021-05-15,25.25129
2021-05-16,30.24672
2021-05-17,44.83703
2021-05-18,39.2324
2021-05-19,28.32774
2021-05-20,37.98355
2021-05-21,36.64331
2021-05-22,23.88059
2021-05-23,29.39384
2021-05-24,43.28358
2021-05-25,47.45659
2021-05-26,52.33018
2021-05-27,44.106
2021-05-28,38.83643
2021-05-29,26.65245
2021-05-30,32.0134
2021-05-31,50.01522
2021-06-01,54.31008
2021-06-02,53.21352
2021-06-03,49.37557
2021-06-04,38.31861
2021-06-05,28.26682
2021-06-06,32.40938
2021-06-07,43.89278
2021-06-08,46.48187
2021-06-09,50.53304
2021-06-10,49.74109
2021-06-11,45.26347
2021-06-12,26.46969
2021-06-13,31.06914
2021-06-14,47.60889
2021-06-15,46.93877
2021-06-16,44.77611
2021-06-17,43.89278
2021-06-18,36.36917
2021-06-19,24.48979
2021-06-20,26.19555
2021-06-21,44.07554
2021-06-22,43.43588
2021-06-23,48.12671
2021-06-24,41.79104
2021-06-25,36.33871
2021-06-26,23.85013
2021-06-27,25.83003
2021-06-28,41.42552
2021-06-29,39.11056
2021-06-30,38.22723
2021-07-01,44.47151
2021-07-02,34.26743
2021-07-03,23.02771
2021-07-04,26.56107
2021-07-05,40.66402
2021-07-06,41.76058
2021-07-07,34.29789
2021-07-08,29.39384
2021-07-09,25.64727
2021-07-10,22.2053
2021-07-11,25.73865
2021-07-12,37.73987
2021-07-13,36.67377
2021-07-14,34.63295
2021-07-15,38.25769
2021-07-16,31.8611
2021-07-17,24.58117
2021-07-18,25.55589
2021-07-19,40.48126
2021-07-20,41.73012
2021-07-21,39.537
2021-07-22,38.44045
2021-07-23,34.11513
2021-07-24,24.30703
2021-07-25,26.71337
2021-07-26,37.73987
2021-07-27,41.6692
2021-07-28,36.79561
2021-07-29,33.84099
2021-07-30,32.0134
2021-07-31,23.78921
2021-08-01,32.04386
2021-08-02,46.02497
2021-08-03,46.32957
2021-08-04,39.65884
2021-08-05,43.4968
2021-08-06,37.13067
2021-08-07,27.9013
2021-08-08,28.48004
2021-08-09,43.89278
2021-08-10,47.60889
2021-08-11,46.93877
2021-08-12,46.45141
2021-08-13,40.66402
2021-08-14,28.11452
2021-08-15,23.88059
2021-08-16,33.01858
2021-08-17,47.42613
2021-08-18,49.34511
2021-08-19,44.56289
2021-08-20,40.2985
2021-08-21,30.06396
2021-08-22,31.06914
2021-08-23,49.34511
2021-08-24,46.87785
2021-08-25,53.33536
2021-08-26,50.50258
2021-08-27,41.94334
2021-08-28,29.7289
2021-08-29,33.32318
2021-08-30,54.6756
2021-08-31,54.76698
2021-09-01,54.85836
2021-09-02,49.71063
2021-09-03,44.68473
2021-09-04,32.318
2021-09-05,37.89217
2021-09-06,56.68595
2021-09-07,61.37678
2021-09-08,51.44684
2021-09-09,47.27383
2021-09-10,44.74565
2021-09-11,30.24672
2021-09-12,31.5565
2021-09-13,41.30368
2021-09-14,46.93877
2021-09-15,42.03472
2021-09-16,39.93298
2021-09-17,29.85074
2021-09-18,22.87541
2021-09-19,21.77886
2021-09-20,21.16966
2021-09-21,22.32713
2021-09-22,31.43466
2021-09-23,47.51751
2021-09-24,49.74109
2021-09-25,29.75936
2021-09-26,36.46055
2021-09-27,53.24398
2021-09-28,51.1727
2021-09-29,48.67499
2021-09-30,48.79683
2021-10-01,54.5233
2021-10-02,30.27718
2021-10-03,29.7289
2021-10-04,35.75997
2021-10-05,45.68991
2021-10-06,45.53761
2021-10-07,39.75022
2021-10-08,35.91227
2021-10-09,25.49497
2021-10-10,25.19037
2021-10-11,30.06396
2021-10-12,40.96862
2021-10-13,44.77611
2021-10-14,39.93298
2021-10-15,36.03411
2021-10-16,24.85531
2021-10-17,27.99268
2021-10-18,37.40481
2021-10-19,35.36399
2021-10-20,39.56746
2021-10-21,34.84617
2021-10-22,33.17088
2021-10-23,21.71794
2021-10-24,24.73347
2021-10-25,48.64453
2021-10-26,48.03533
2021-10-27,48.18763
2021-10-28,42.7353
2021-10-29,34.66341
2021-10-30,23.85013
2021-10-31,29.94212
2021-11-01,45.68991
2021-11-02,44.50197
2021-11-03,41.39506
2021-11-04,39.04964
2021-11-05,34.60249
2021-11-06,26.68291
2021-11-07,28.87602
2021-11-08,46.99969
2021-11-09,44.07554
2021-11-10,45.56807
2021-11-11,41.8215
2021-11-12,35.94273
2021-11-13,29.05878
2021-11-14,34.78525
2021-11-15,48.37039
2021-11-16,52.51294
2021-11-17,43.0399
2021-11-18,43.8014
2021-11-19,37.03929
2021-11-20,26.19555
2021-11-21,30.58178
2021-11-22,45.41577
2021-11-23,43.46634
2021-11-24,42.00426
2021-11-25,41.48644
2021-11-26,39.11056
2021-11-27,25.86049
2021-11-28,29.63752
2021-11-29,45.59853
2021-11-30,49.52787
2021-12-01,50.19798
2021-12-02,42.40024
2021-12-03,39.59792
2021-12-04,28.57142
2021-12-05,32.1657
2021-12-06,46.78647
2021-12-07,47.36521
2021-12-08,46.81693
2021-12-09,44.28876
2021-12-10,40.63356
2021-12-11,29.15016
2021-12-12,32.1657
2021-12-13,44.07554
2021-12-14,46.11635
2021-12-15,49.80201
2021-12-16,42.4307
2021-12-17,38.07493
2021-12-18,28.14498
2021-12-19,34.90709
2021-12-20,49.71063
2021-12-21,52.57386
2021-12-22,45.38531
2021-12-23,43.55772
2021-12-24,33.87145
2021-12-25,29.4243
2021-12-26,36.94791
2021-12-27,53.12214
2021-12-28,57.26469
2021-12-29,54.85836
2021-12-30,52.93938
2021-12-31,45.44623
2022-01-01,42.94852
2022-01-02,52.11696
2022-01-03,67.59061
2022-01-04,72.28144
2022-01-05,65.0929
2022-01-06,61.98598
2022-01-07,58.17849
2022-01-08,41.12092
2022-01-09,46.66463
2022-01-10,69.90557
2022-01-11,62.29058
2022-01-12,67.34693
2022-01-13,65.27566
2022-01-14,60.91989
2022-01-15,42.18702
2022-01-16,50.2589
2022-01-17,71.88547
2022-01-18,74.38318
2022-01-19,77.09412
2022-01-20,73.43892
2022-01-21,61.62046
2022-01-22,46.99969
2022-01-23,53.85318
2022-01-24,74.23088
2022-01-25,77.94699
2022-01-26,69.14407
2022-01-27,61.04173
2022-01-28,49.52787
2022-01-29,39.93298
2022-01-30,40.69448
2022-01-31,37.03929
2022-02-01,43.28358
2022-02-02,48.67499
2022-02-03,74.07858
2022-02-04,72.15961
2022-02-05,52.29972
2022-02-06,51.38592
2022-02-07,68.90039
2022-02-08,69.44867
2022-02-09,70.24063
2022-02-10,67.77337
2022-02-11,54.85836
2022-02-12,40.69448
2022-02-13,48.97959
2022-02-14,67.46877
2022-02-15,73.31708
2022-02-16,64.54462
2022-02-17,62.22966
2022-02-18,55.37618
2022-02-19,43.92324
2022-02-20,44.04508
2022-02-21,64.87968
2022-02-22,66.89003
2022-02-23,64.69692
2022-02-24,62.3515
2022-02-25,57.41699
2022-02-26,45.68991
2022-02-27,47.54797
2022-02-28,58.48309
2022-03-01,73.43892
2022-03-02,64.1791
2022-03-03,58.08711
2022-03-04,54.00548
2022-03-05,44.89795
2022-03-06,43.16174
2022-03-07,55.65031
2022-03-08,50.65488
2022-03-09,37.03929
2022-03-10,53.1526
2022-03-11,49.01005
2022-03-12,41.76058
2022-03-13,46.11635
2022-03-14,56.38135
2022-03-15,53.63996
2022-03-16,58.90953
2022-03-17,55.98537
2022-03-18,45.23301
2022-03-19,37.86171
2022-03-20,38.65367
2022-03-21,54.46238
2022-03-22,56.01583
2022-03-23,55.04112
2022-03-24,50.07614
2022-03-25,49.58879
2022-03-26,37.55711
2022-03-27,38.80597
2022-03-28,48.58361
2022-03-29,52.02558
2022-03-30,50.65488
2022-03-31,48.00487
2022-04-01,51.23362
2022-04-02,32.50076
2022-04-03,33.41455
2022-04-04,48.09625
2022-04-05,52.5434
2022-04-06,51.1727
2022-04-07,53.1526
2022-04-08,41.94334
2022-04-09,30.55132
2022-04-10,35.39445
2022-04-11,51.35546
2022-04-12,52.36064
2022-04-13,54.79744
2022-04-14,60.09747
2022-04-15,49.01005
2022-04-16,31.95248
2022-04-17,36.18641
2022-04-18,53.79226
2022-04-19,49.95431
2022-04-20,48.46177
2022-04-21,50.7158
2022-04-22,41.18184
2022-04-23,31.13006
2022-04-24,33.96283
2022-04-25,57.29515
2022-04-26,54.6756
2022-04-27,49.37557
2022-04-28,45.59853
2022-04-29,39.3847
2022-04-30,31.5565
2022-05-01,42.76576
2022-05-02,50.1066
2022-05-03,52.87846
2022-05-04,43.46634
2022-05-05,32.25708
2022-05-06,39.87206
2022-05-07,29.66798
2022-05-08,38.28815
2022-05-09,49.01005
2022-05-10,56.28997
2022-05-11,55.58939
2022-05-12,48.30947
2022-05-13,39.32378
2022-05-14,24.94669
2022-05-15,32.34846
2022-05-16,51.26408
2022-05-17,48.64453
2022-05-18,51.1727
2022-05-19,47.51751
2022-05-20,41.76058
2022-05-21,30.24672
2022-05-22,38.83643
2022-05-23,50.68534
2022-05-24,54.91928
2022-05-25,56.53365
2022-05-26,50.31982
2022-05-27,46.42095
2022-05-28,29.1197
2022-05-29,39.0801
2022-05-30,50.5635
2022-05-31,47.73073
2022-06-01,49.43649
2022-06-02,51.7819
2022-06-03,44.62381
2022-06-04,32.318
2022-06-05,29.7289
2022-06-06,36.61285
2022-06-07,50.89856
2022-06-08,53.85318
2022-06-09,50.19798
2022-06-10,40.2985
2022-06-11,29.97258
2022-06-12,34.63295
2022-06-13,50.68534
2022-06-14,53.67042
2022-06-15,57.17331
2022-06-16,52.78708
2022-06-17,43.28358
2022-06-18,33.10996
2022-06-19,34.90709
2022-06-20,52.17788
2022-06-21,59.94517
2022-06-22,51.325
2022-06-23,49.16235
2022-06-24,44.98933
2022-06-25,30.1858
2022-06-26,36.18641
2022-06-27,56.13767
2022-06-28,53.6095
2022-06-29,52.63478
2022-06-30,54.24916
2022-07-01,47.63935
2022-07-02,34.14559
2022-07-03,37.98355
2022-07-04,54.40146
2022-07-05,55.37618
2022-07-06,52.45202
2022-07-07,49.92385
2022-07-08,46.39049
2022-07-09,29.91166
2022-07-10,37.46573
2022-07-11,55.58939
2022-07-12,54.09686
2022-07-13,55.55893
2022-07-14,46.29911
2022-07-15,43.9537
2022-07-16,30.0335
2022-07-17,34.81571
2022-07-18,51.11178
2022-07-19,52.90892
2022-07-20,56.19859
2022-07-21,51.1727
2022-07-22,46.87785
2022-07-23,33.78007
2022-07-24,42.09564
2022-07-25,67.49923
2022-07-26,60.09747
2022-07-27,59.12275
2022-07-28,53.82272
2022-07-29,46.48187
2022-07-30,33.41455
2022-07-31,40.23758
2022-08-01,59.42735
2022-08-02,60.03655
2022-08-03,60.58483
2022-08-04,54.31008
2022-08-05,50.68534
2022-08-06,32.6226
2022-08-07,37.83125
2022-08-08,55.19342
2022-08-09,52.3911
2022-08-10,57.96527
2022-08-11,50.74626
2022-08-12,50.65488
2022-08-13,30.91684
2022-08-14,36.82607
2022-08-15,47.91349
2022-08-16,68.68717
2022-08-17,67.71245
2022-08-18,57.78251
2022-08-19,50.1066
2022-08-20,36.88699
2022-08-21,35.18123
2022-08-22,60.06701
2022-08-23,60.31069
2022-08-24,58.54401
2022-08-25,61.71184
2022-08-26,49.52787
2022-08-27,33.10996
2022-08-28,38.34907
2022-08-29,54.12732
2022-08-30,60.95035
2022-08-31,55.4371
2022-09-01,60.15839
2022-09-02,46.32957
2022-09-03,32.86628
2022-09-04,36.82607
2022-09-05,54.0664
2022-09-06,52.14742
2022-09-07,50.74626
2022-09-08,41.48644
2022-09-09,29.5766
2022-09-10,26.01279
2022-09-11,33.0795
2022-09-12,42.76576
2022-09-13,68.38257
2022-09-14,69.41821
2022-09-15,62.9607
2022-09-16,52.78708
2022-09-17,37.03929
2022-09-18,37.80079
2022-09-19,57.56929
2022-09-20,60.09747
2022-09-21,57.53883
2022-09-22,53.33536
2022-09-23,46.26865
2022-09-24,29.48522
2022-09-25,35.48583
2022-09-26,54.46238
2022-09-27,53.24398
2022-09-28,52.848
2022-09-29,50.68534
2022-09-30,48.12671
2022-10-01,36.88699
2022-10-02,36.03411
2022-10-03,43.28358
2022-10-04,62.13828
2022-10-05,57.35607
2022-10-06,57.69113
2022-10-07,46.57325
2022-10-08,31.37374
2022-10-09,33.74961
2022-10-10,44.71519
2022-10-11,58.42217
2022-10-12,61.71184
2022-10-13,58.97045
2022-10-14,50.22844
2022-10-15,33.47547
2022-10-16,41.33414
2022-10-17,64.54462
2022-10-18,62.83886
2022-10-19,57.75205
2022-10-20,54.00548
2022-10-21,49.71063
2022-10-22,34.63295
2022-10-23,41.9738
2022-10-24,60.98081
2022-10-25,66.85957
2022-10-26,62.77794
2022-10-27,58.84861
2022-10-28,47.06061
2022-10-29,31.49558
2022-10-30,32.4703
2022-10-31,60.03655
2022-11-01,71.97685
2022-11-02,63.113
2022-11-03,56.07675
2022-11-04,52.45202
2022-11-05,34.29789
2022-11-06,38.9278
2022-11-07,57.23423
2022-11-08,55.89399
2022-11-09,56.62503
2022-11-10,57.26469
2022-11-11,46.14681
2022-11-12,33.2318
2022-11-13,40.51172
2022-11-14,59.45781
2022-11-15,59.85379
2022-11-16,58.75723
2022-11-17,50.53304
2022-11-18,42.52208
2022-11-19,29.4243
2022-11-20,39.81114
2022-11-21,53.06122
2022-11-22,58.11757
2022-11-23,51.99512
2022-11-24,45.38531
2022-11-25,46.84739
2022-11-26,34.05421
2022-11-27,37.49619
2022-11-28,50.4112
2022-11-29,56.83825
2022-11-30,55.55893
2022-12-01,57.14285
2022-12-02,45.11117
2022-12-03,27.17027
2022-12-04,39.8416
2022-12-05,56.07675
2022-12-06,54.88882
2022-12-07,58.30033
2022-12-08,49.13189
2022-12-09,49.28419
2022-12-10,32.4703
2022-12-11,43.13128
2022-12-12,57.47791
2022-12-13,64.05726
2022-12-14,53.88364
2022-12-15,50.92902
2022-12-16,43.6491
2022-12-17,32.10478
2022-12-18,36.70423
2022-12-19,51.56868
2022-12-20,58.08711
2022-12-21,55.34572
2022-12-22,46.29911
2022-12-23,43.67956
2022-12-24,30.21626
2022-12-25,39.11056
2022-12-26,57.75205
2022-12-27,61.68138
2022-12-28,63.29576
2022-12-29,54.0664
2022-12-30,48.49223
2022-12-31,42.40024
2023-01-01,61.16356
2023-01-02,88.48614
2023-01-03,81.93725
2023-01-04,71.67225
2023-01-05,78.22113
2023-01-06,57.93481
2023-01-07,43.6491
2023-01-08,53.63996
2023-01-09,69.75327
2023-01-10,78.09929
2023-01-11,79.40907
2023-01-12,68.41303
2023-01-13,61.92506
2023-01-14,42.40024
2023-01-15,54.371
2023-01-16,72.03777
2023-01-17,80.90161
2023-01-18,71.73317
2023-01-19,66.64636
2023-01-20,55.77215
2023-01-21,42.49162
2023-01-22,40.78586
2023-01-23,44.98933
2023-01-24,66.76819
2023-01-25,98.35516
2023-01-26,95.15686
2023-01-27,77.82515
2023-01-28,54.5233
2023-01-29,59.45781
2023-01-30,85.68382
2023-01-31,86.3844
2023-02-01,90.86201
2023-02-02,79.89643
2023-02-03,76.14986
2023-02-04,55.68077
2023-02-05,55.19342
2023-02-06,78.28205
2023-02-07,83.12519
2023-02-08,83.73438
2023-02-09,73.62168
2023-02-10,65.79348
2023-02-11,46.29911
2023-02-12,57.87389
2023-02-13,77.45964
2023-02-14,73.16478
2023-02-15,74.35272
2023-02-16,71.03259
2023-02-17,66.18946
2023-02-18,47.36521
2023-02-19,54.49284
2023-02-20,76.02802
2023-02-21,80.07919
2023-02-22,72.55558
2023-02-23,68.68717
2023-02-24,66.40268
2023-02-25,47.42613
2023-02-26,52.26926
2023-02-27,68.93085
2023-02-28,67.43831
2023-03-01,72.82972
2023-03-02,72.73834
2023-03-03,63.5699
2023-03-04,41.85196
2023-03-05,53.85318
2023-03-06,73.16478
2023-03-07,67.74291
2023-03-08,63.35668
2023-03-09,57.38653
2023-03-10,54.03594
2023-03-11,34.72433
2023-03-12,44.44106
2023-03-13,67.95613
2023-03-14,65.51934
2023-03-15,63.5699
2023-03-16,62.6561
2023-03-17,52.0865
2023-03-18,37.19159
2023-03-19,46.36003
2023-03-20,64.91014
2023-03-21,100.0
2023-03-22,80.99299
2023-03-23,67.56015
2023-03-24,58.84861
2023-03-25,38.77551
2023-03-26,46.57325
2023-03-27,63.05208
2023-03-28,63.08254
2023-03-29,60.85897
2023-03-30,55.52848
2023-03-31,45.47669
2023-04-01,39.17148
2023-04-02,45.81175
2023-04-03,62.44288
2023-04-04,61.55954
2023-04-05,64.1791
2023-04-06,61.04173
2023-04-07,52.11696
2023-04-08,37.22205
2023-04-09,39.65884
2023-04-10,66.40268
2023-04-11,64.72738
2023-04-12,61.92506
2023-04-13,58.33079
2023-04-14,46.42095
2023-04-15,40.54218
2023-04-16,41.94334
2023-04-17,64.84922
2023-04-18,59.45781
2023-04-19,54.61468
2023-04-20,49.28419
2023-04-21,49.01005
2023-04-22,33.38409
2023-04-23,39.50654
2023-04-24,56.89917
2023-04-25,66.95095
2023-04-26,57.26469
2023-04-27,52.42156
2023-04-28,43.31404
2023-04-29,34.41973
2023-04-30,35.21169
2023-05-01,48.94913
2023-05-02,57.93481
2023-05-03,56.28997
2023-05-04,48.97959
2023-05-05,36.46055
2023-05-06,33.62777
2023-05-07,38.74505
2023-05-08,58.81815
2023-05-09,58.20895
2023-05-10,60.21931
2023-05-11,60.67621
2023-05-12,44.50197
2023-05-13,30.4904
2023-05-14,36.58239
2023-05-15,54.64514
2023-05-16,57.72159
2023-05-17,52.36064
2023-05-18,47.21291
2023-05-19,44.4106
2023-05-20,29.36338
2023-05-21,35.97319
2023-05-22,56.07675
2023-05-23,54.0664
2023-05-24,55.2848
2023-05-25,53.33536
2023-05-26,43.31404
2023-05-27,29.97258
2023-05-28,32.65306
2023-05-29,40.78586
