date,주식정보
2020-12-05,22.4525
2020-12-06,22.27979
2020-12-07,59.93091
2020-12-08,57.85837
2020-12-09,66.14853
2020-12-10,54.40414
2020-12-11,59.58549
2020-12-12,24.52504
2020-12-13,24.0069
2020-12-14,53.54058
2020-12-15,50.25906
2020-12-16,52.3316
2020-12-17,55.2677
2020-12-18,50.7772
2020-12-19,30.05181
2020-12-20,26.77029
2020-12-21,62.17616
2020-12-22,62.52158
2020-12-23,72.88428
2020-12-24,50.7772
2020-12-25,27.80656
2020-12-26,23.66148
2020-12-27,25.3886
2020-12-28,53.88601
2020-12-29,56.30397
2020-12-30,61.3126
2020-12-31,39.72366
2021-01-01,21.93436
2021-01-02,25.56131
2021-01-03,27.97927
2021-01-04,85.31951
2021-01-05,94.47322
2021-01-06,92.05526
2021-01-07,88.77374
2021-01-08,97.92746
2021-01-09,53.36787
2021-01-10,41.27806
2021-01-11,100.0
2021-01-12,96.20034
2021-01-13,89.46459
2021-01-14,95.50949
2021-01-15,78.75647
2021-01-16,33.16062
2021-01-17,29.8791
2021-01-18,62.86701
2021-01-19,76.33851
2021-01-20,73.2297
2021-01-21,81.51986
2021-01-22,69.43005
2021-01-23,36.96027
2021-01-24,39.72366
2021-01-25,71.15716
2021-01-26,90.32815
2021-01-27,72.53886
2021-01-28,74.26597
2021-01-29,58.37651
2021-01-30,28.84283
2021-01-31,25.04317
2021-02-01,57.51295
2021-02-02,59.7582
2021-02-03,66.83937
2021-02-04,58.89464
2021-02-05,54.57685
2021-02-06,28.4974
2021-02-07,27.97927
2021-02-08,52.67702
2021-02-09,55.61312
2021-02-10,45.76856
2021-02-11,24.69775
2021-02-12,19.34369
2021-02-13,27.11571
2021-02-14,28.84283
2021-02-15,61.3126
2021-02-16,72.53886
2021-02-17,83.76511
2021-02-18,80.31088
2021-02-19,56.64939
2021-02-20,33.33333
2021-02-21,46.63212
2021-02-22,74.26597
2021-02-23,71.6753
2021-02-24,71.32987
2021-02-25,66.83937
2021-02-26,64.07599
2021-02-27,32.12435
2021-02-28,37.30569
2021-03-01,40.58721
2021-03-02,56.64939
2021-03-03,51.29533
2021-03-04,58.89464
2021-03-05,51.12262
2021-03-06,27.28842
2021-03-07,28.4974
2021-03-08,53.71329
2021-03-09,53.36787
2021-03-10,56.64939
2021-03-11,55.44041
2021-03-12,51.46804
2021-03-13,31.26079
2021-03-14,30.22452
2021-03-15,51.12262
2021-03-16,52.50431
2021-03-17,57.85837
2021-03-18,56.13126
2021-03-19,52.3316
2021-03-20,27.80656
2021-03-21,25.56131
2021-03-22,51.46804
2021-03-23,48.53195
2021-03-24,54.92227
2021-03-25,48.01381
2021-03-26,50.25906
2021-03-27,26.77029
2021-03-28,21.41623
2021-03-29,49.91364
2021-03-30,51.81347
2021-03-31,49.22279
2021-04-01,47.49568
2021-04-02,52.50431
2021-04-03,26.943
2021-04-04,23.66148
2021-04-05,49.22279
2021-04-06,53.88601
2021-04-07,48.35924
2021-04-08,60.10362
2021-04-09,46.11398
2021-04-10,21.93436
2021-04-11,18.65284
2021-04-12,50.7772
2021-04-13,57.85837
2021-04-14,58.54922
2021-04-15,65.63039
2021-04-16,57.85837
2021-04-17,26.42487
2021-04-18,25.90673
2021-04-19,63.38514
2021-04-20,52.3316
2021-04-21,55.2677
2021-04-22,61.83074
2021-04-23,51.12262
2021-04-24,28.4974
2021-04-25,23.31606
2021-04-26,44.21416
2021-04-27,44.905
2021-04-28,55.09499
2021-04-29,45.42314
2021-04-30,32.98791
2021-05-01,22.27979
2021-05-02,16.40759
2021-05-03,41.10535
2021-05-04,34.3696
2021-05-05,18.99827
2021-05-06,34.3696
2021-05-07,37.13298
2021-05-08,13.98963
2021-05-09,16.75302
2021-05-10,37.82383
2021-05-11,42.48704
2021-05-12,40.75993
2021-05-13,41.27806
2021-05-14,37.65112
2021-05-15,18.99827
2021-05-16,15.71675
2021-05-17,33.33333
2021-05-18,32.98791
2021-05-19,16.23488
2021-05-20,38.16925
2021-05-21,32.29706
2021-05-22,16.92573
2021-05-23,14.16234
2021-05-24,32.98791
2021-05-25,35.23316
2021-05-26,35.06044
2021-05-27,40.58721
2021-05-28,39.89637
2021-05-29,18.13471
2021-05-30,13.81692
2021-05-31,40.24179
2021-06-01,35.924
2021-06-02,42.31433
2021-06-03,42.83246
2021-06-04,31.77892
2021-06-05,15.88946
2021-06-06,20.03454
2021-06-07,44.38687
2021-06-08,40.58721
2021-06-09,45.94127
2021-06-10,41.96891
2021-06-11,43.86873
2021-06-12,18.30742
2021-06-13,13.12607
2021-06-14,35.23316
2021-06-15,42.31433
2021-06-16,43.00518
2021-06-17,34.88773
2021-06-18,34.88773
2021-06-19,12.43523
2021-06-20,11.39896
2021-06-21,30.56994
2021-06-22,33.85146
2021-06-23,40.93264
2021-06-24,38.68739
2021-06-25,34.3696
2021-06-26,15.88946
2021-06-27,13.12607
2021-06-28,29.8791
2021-06-29,33.33333
2021-06-30,34.3696
2021-07-01,32.64248
2021-07-02,31.08808
2021-07-03,12.43523
2021-07-04,14.68048
2021-07-05,27.63385
2021-07-06,33.50604
2021-07-07,25.90673
2021-07-08,35.06044
2021-07-09,27.63385
2021-07-10,10.5354
2021-07-11,11.74438
2021-07-12,26.943
2021-07-13,26.25215
2021-07-14,34.54231
2021-07-15,31.60621
2021-07-16,32.46977
2021-07-17,11.22625
2021-07-18,13.98963
2021-07-19,27.63385
2021-07-20,30.56994
2021-07-21,29.01554
2021-07-22,31.08808
2021-07-23,26.07944
2021-07-24,9.15371
2021-07-25,12.08981
2021-07-26,24.87046
2021-07-27,33.50604
2021-07-28,31.60621
2021-07-29,31.4335
2021-07-30,26.42487
2021-07-31,14.68048
2021-08-01,11.57167
2021-08-02,23.66148
2021-08-03,27.11571
2021-08-04,32.81519
2021-08-05,31.08808
2021-08-06,35.75129
2021-08-07,13.81692
2021-08-08,12.26252
2021-08-09,37.65112
2021-08-10,37.65112
2021-08-11,43.86873
2021-08-12,44.38687
2021-08-13,39.72366
2021-08-14,13.98963
2021-08-15,15.71675
2021-08-16,20.37996
2021-08-17,34.88773
2021-08-18,40.75993
2021-08-19,42.31433
2021-08-20,36.26943
2021-08-21,16.75302
2021-08-22,12.26252
2021-08-23,28.4974
2021-08-24,32.81519
2021-08-25,39.37823
2021-08-26,31.08808
2021-08-27,29.8791
2021-08-28,20.72538
2021-08-29,16.23488
2021-08-30,32.12435
2021-08-31,33.50604
2021-09-01,37.65112
2021-09-02,36.78756
2021-09-03,33.67875
2021-09-04,22.4525
2021-09-05,14.33506
2021-09-06,32.12435
2021-09-07,37.99654
2021-09-08,37.47841
2021-09-09,38.34196
2021-09-10,36.44214
2021-09-11,15.0259
2021-09-12,12.60794
2021-09-13,34.02417
2021-09-14,31.95164
2021-09-15,28.4974
2021-09-16,34.54231
2021-09-17,29.70639
2021-09-18,11.57167
2021-09-19,10.18998
2021-09-20,11.05354
2021-09-21,8.29015
2021-09-22,18.13471
2021-09-23,33.67875
2021-09-24,35.924
2021-09-25,19.34369
2021-09-26,19.17098
2021-09-27,34.54231
2021-09-28,40.75993
2021-09-29,41.10535
2021-09-30,34.54231
2021-10-01,34.88773
2021-10-02,13.64421
2021-10-03,12.08981
2021-10-04,16.23488
2021-10-05,38.8601
2021-10-06,42.48704
2021-10-07,42.83246
2021-10-08,34.19689
2021-10-09,13.12607
2021-10-10,11.57167
2021-10-11,14.85319
2021-10-12,35.23316
2021-10-13,33.33333
2021-10-14,30.56994
2021-10-15,32.64248
2021-10-16,13.29879
2021-10-17,12.43523
2021-10-18,28.67012
2021-10-19,31.60621
2021-10-20,36.44214
2021-10-21,32.12435
2021-10-22,33.67875
2021-10-23,11.39896
2021-10-24,10.18998
2021-10-25,28.15198
2021-10-26,30.39723
2021-10-27,26.943
2021-10-28,32.29706
2021-10-29,30.56994
2021-10-30,12.78065
2021-10-31,12.95336
2021-11-01,30.05181
2021-11-02,33.16062
2021-11-03,37.30569
2021-11-04,39.55094
2021-11-05,32.98791
2021-11-06,13.64421
2021-11-07,14.50777
2021-11-08,29.70639
2021-11-09,35.23316
2021-11-10,32.64248
2021-11-11,40.24179
2021-11-12,32.12435
2021-11-13,18.48013
2021-11-14,15.0259
2021-11-15,35.40587
2021-11-16,39.37823
2021-11-17,38.34196
2021-11-18,41.27806
2021-11-19,35.924
2021-11-20,15.54404
2021-11-21,16.75302
2021-11-22,34.3696
2021-11-23,34.3696
2021-11-24,35.23316
2021-11-25,31.4335
2021-11-26,31.26079
2021-11-27,13.98963
2021-11-28,13.98963
2021-11-29,31.08808
2021-11-30,32.81519
2021-12-01,24.69775
2021-12-02,28.4974
2021-12-03,22.79792
2021-12-04,12.95336
2021-12-05,11.91709
2021-12-06,27.11571
2021-12-07,22.97063
2021-12-08,25.73402
2021-12-09,30.05181
2021-12-10,22.4525
2021-12-11,10.36269
2021-12-12,12.95336
2021-12-13,28.15198
2021-12-14,26.59758
2021-12-15,27.97927
2021-12-16,22.4525
2021-12-17,22.79792
2021-12-18,13.12607
2021-12-19,13.4715
2021-12-20,24.35233
2021-12-21,29.18825
2021-12-22,27.11571
2021-12-23,24.69775
2021-12-24,23.83419
2021-12-25,12.43523
2021-12-26,12.78065
2021-12-27,22.62521
2021-12-28,26.59758
2021-12-29,24.0069
2021-12-30,23.31606
2021-12-31,17.27115
2022-01-01,9.15371
2022-01-02,8.11744
2022-01-03,25.73402
2022-01-04,25.90673
2022-01-05,35.75129
2022-01-06,32.12435
2022-01-07,27.11571
2022-01-08,14.50777
2022-01-09,13.98963
2022-01-10,32.64248
2022-01-11,34.88773
2022-01-12,26.42487
2022-01-13,30.56994
2022-01-14,29.70639
2022-01-15,14.33506
2022-01-16,14.33506
2022-01-17,26.59758
2022-01-18,26.07944
2022-01-19,29.8791
2022-01-20,25.73402
2022-01-21,27.63385
2022-01-22,14.33506
2022-01-23,11.74438
2022-01-24,22.4525
2022-01-25,34.19689
2022-01-26,24.52504
2022-01-27,43.86873
2022-01-28,32.81519
2022-01-29,15.88946
2022-01-30,10.01727
2022-01-31,8.63557
2022-02-01,18.82556
2022-02-02,17.27115
2022-02-03,35.57858
2022-02-04,31.4335
2022-02-05,16.40759
2022-02-06,13.98963
2022-02-07,27.63385
2022-02-08,27.80656
2022-02-09,26.943
2022-02-10,25.3886
2022-02-11,24.87046
2022-02-12,12.78065
2022-02-13,12.78065
2022-02-14,24.17962
2022-02-15,25.90673
2022-02-16,25.3886
2022-02-17,20.37996
2022-02-18,24.0069
2022-02-19,13.98963
2022-02-20,9.84455
2022-02-21,18.99827
2022-02-22,21.76165
2022-02-23,24.69775
2022-02-24,30.05181
2022-02-25,28.4974
2022-02-26,11.57167
2022-02-27,12.78065
2022-02-28,22.79792
2022-03-01,16.75302
2022-03-02,25.21588
2022-03-03,25.73402
2022-03-04,21.93436
2022-03-05,12.43523
2022-03-06,8.11744
2022-03-07,28.84283
2022-03-08,24.87046
2022-03-09,12.43523
2022-03-10,22.27979
2022-03-11,23.66148
2022-03-12,9.49913
2022-03-13,10.01727
2022-03-14,25.04317
2022-03-15,26.59758
2022-03-16,28.84283
2022-03-17,31.95164
2022-03-18,23.48877
2022-03-19,13.98963
2022-03-20,15.37132
2022-03-21,25.3886
2022-03-22,30.91537
2022-03-23,30.05181
2022-03-24,28.67012
2022-03-25,34.3696
2022-03-26,14.85319
2022-03-27,11.91709
2022-03-28,27.80656
2022-03-29,28.15198
2022-03-30,29.01554
2022-03-31,31.26079
2022-04-01,28.4974
2022-04-02,12.60794
2022-04-03,12.60794
2022-04-04,24.17962
2022-04-05,32.29706
2022-04-06,34.19689
2022-04-07,30.74265
2022-04-08,22.4525
2022-04-09,8.46286
2022-04-10,9.32642
2022-04-11,22.79792
2022-04-12,22.27979
2022-04-13,23.31606
2022-04-14,26.59758
2022-04-15,23.31606
2022-04-16,8.11744
2022-04-17,9.84455
2022-04-18,20.55267
2022-04-19,22.79792
2022-04-20,24.52504
2022-04-21,22.10708
2022-04-22,23.14335
2022-04-23,10.36269
2022-04-24,9.49913
2022-04-25,22.10708
2022-04-26,21.07081
2022-04-27,26.07944
2022-04-28,23.31606
2022-04-29,21.93436
2022-04-30,10.36269
2022-05-01,8.63557
2022-05-02,23.66148
2022-05-03,22.79792
2022-05-04,23.31606
2022-05-05,13.98963
2022-05-06,22.62521
2022-05-07,9.32642
2022-05-08,7.94473
2022-05-09,24.0069
2022-05-10,27.97927
2022-05-11,29.36096
2022-05-12,31.4335
2022-05-13,24.69775
2022-05-14,8.11744
2022-05-15,7.08117
2022-05-16,17.61658
2022-05-17,20.8981
2022-05-18,25.73402
2022-05-19,25.21588
2022-05-20,17.09844
2022-05-21,9.49913
2022-05-22,6.21761
2022-05-23,18.48013
2022-05-24,18.48013
2022-05-25,19.34369
2022-05-26,19.17098
2022-05-27,18.65284
2022-05-28,9.49913
2022-05-29,8.63557
2022-05-30,16.92573
2022-05-31,20.20725
2022-06-01,10.5354
2022-06-02,20.37996
2022-06-03,16.23488
2022-06-04,9.49913
2022-06-05,7.42659
2022-06-06,10.36269
2022-06-07,20.20725
2022-06-08,21.41623
2022-06-09,16.23488
2022-06-10,16.40759
2022-06-11,5.87219
2022-06-12,8.63557
2022-06-13,23.31606
2022-06-14,25.21588
2022-06-15,26.77029
2022-06-16,25.04317
2022-06-17,19.68911
2022-06-18,11.05354
2022-06-19,9.67184
2022-06-20,17.78929
2022-06-21,15.88946
2022-06-22,20.55267
2022-06-23,21.07081
2022-06-24,16.06217
2022-06-25,8.63557
2022-06-26,6.56303
2022-06-27,15.54404
2022-06-28,15.54404
2022-06-29,14.16234
2022-06-30,17.78929
2022-07-01,15.54404
2022-07-02,8.11744
2022-07-03,6.73575
2022-07-04,14.50777
2022-07-05,14.85319
2022-07-06,15.88946
2022-07-07,17.27115
2022-07-08,17.09844
2022-07-09,6.56303
2022-07-10,4.14507
2022-07-11,13.4715
2022-07-12,16.58031
2022-07-13,14.68048
2022-07-14,16.06217
2022-07-15,15.37132
2022-07-16,7.42659
2022-07-17,5.52677
2022-07-18,11.57167
2022-07-19,12.08981
2022-07-20,15.71675
2022-07-21,15.88946
2022-07-22,17.27115
2022-07-23,6.73575
2022-07-24,4.83592
2022-07-25,13.12607
2022-07-26,15.37132
2022-07-27,15.19861
2022-07-28,15.0259
2022-07-29,14.68048
2022-07-30,6.21761
2022-07-31,9.67184
2022-08-01,13.4715
2022-08-02,14.85319
2022-08-03,16.23488
2022-08-04,19.86183
2022-08-05,15.88946
2022-08-06,8.80829
2022-08-07,6.39032
2022-08-08,16.92573
2022-08-09,13.98963
2022-08-10,14.16234
2022-08-11,16.06217
2022-08-12,17.61658
2022-08-13,7.5993
2022-08-14,7.08117
2022-08-15,10.01727
2022-08-16,19.86183
2022-08-17,18.13471
2022-08-18,17.78929
2022-08-19,14.33506
2022-08-20,7.94473
2022-08-21,5.35405
2022-08-22,15.54404
2022-08-23,15.19861
2022-08-24,15.19861
2022-08-25,14.16234
2022-08-26,16.06217
2022-08-27,8.11744
2022-08-28,9.84455
2022-08-29,16.06217
2022-08-30,14.50777
2022-08-31,15.37132
2022-09-01,14.85319
2022-09-02,13.98963
2022-09-03,5.00863
2022-09-04,5.69948
2022-09-05,14.85319
2022-09-06,15.0259
2022-09-07,13.12607
2022-09-08,14.33506
2022-09-09,5.69948
2022-09-10,4.4905
2022-09-11,5.00863
2022-09-12,8.11744
2022-09-13,19.68911
2022-09-14,19.34369
2022-09-15,18.30742
2022-09-16,16.06217
2022-09-17,4.14507
2022-09-18,4.66321
2022-09-19,15.88946
2022-09-20,17.09844
2022-09-21,16.92573
2022-09-22,20.03454
2022-09-23,15.19861
2022-09-24,6.90846
2022-09-25,4.31778
2022-09-26,15.88946
2022-09-27,19.17098
2022-09-28,17.962
2022-09-29,16.92573
2022-09-30,14.33506
2022-10-01,5.18134
2022-10-02,5.00863
2022-10-03,5.69948
2022-10-04,15.71675
2022-10-05,16.75302
2022-10-06,16.58031
2022-10-07,12.60794
2022-10-08,6.0449
2022-10-09,5.18134
2022-10-10,7.08117
2022-10-11,15.54404
2022-10-12,13.98963
2022-10-13,18.13471
2022-10-14,15.54404
2022-10-15,12.43523
2022-10-16,5.69948
2022-10-17,20.72538
2022-10-18,20.20725
2022-10-19,15.88946
2022-10-20,15.37132
2022-10-21,10.01727
2022-10-22,8.29015
2022-10-23,5.18134
2022-10-24,12.43523
2022-10-25,15.54404
2022-10-26,13.64421
2022-10-27,13.12607
2022-10-28,13.81692
2022-10-29,7.25388
2022-10-30,4.14507
2022-10-31,12.60794
2022-11-01,17.962
2022-11-02,15.71675
2022-11-03,13.64421
2022-11-04,13.12607
2022-11-05,4.66321
2022-11-06,8.11744
2022-11-07,16.23488
2022-11-08,17.962
2022-11-09,17.962
2022-11-10,14.85319
2022-11-11,20.03454
2022-11-12,7.08117
2022-11-13,6.0449
2022-11-14,17.09844
2022-11-15,17.44386
2022-11-16,21.58894
2022-11-17,16.58031
2022-11-18,19.86183
2022-11-19,8.11744
2022-11-20,3.79965
2022-11-21,13.64421
2022-11-22,14.33506
2022-11-23,13.64421
2022-11-24,15.54404
2022-11-25,11.91709
2022-11-26,5.52677
2022-11-27,7.08117
2022-11-28,13.29879
2022-11-29,15.54404
2022-11-30,13.98963
2022-12-01,14.50777
2022-12-02,13.81692
2022-12-03,3.97236
2022-12-04,4.66321
2022-12-05,10.18998
2022-12-06,11.74438
2022-12-07,14.16234
2022-12-08,11.91709
2022-12-09,11.57167
2022-12-10,5.52677
2022-12-11,6.39032
2022-12-12,13.81692
2022-12-13,10.36269
2022-12-14,12.43523
2022-12-15,13.81692
2022-12-16,10.88082
2022-12-17,6.21761
2022-12-18,4.31778
2022-12-19,10.88082
2022-12-20,10.70811
2022-12-21,10.18998
2022-12-22,11.57167
2022-12-23,10.70811
2022-12-24,3.28151
2022-12-25,5.52677
2022-12-26,10.01727
2022-12-27,10.88082
2022-12-28,11.22625
2022-12-29,11.91709
2022-12-30,8.80829
2022-12-31,4.14507
2023-01-01,2.93609
2023-01-02,12.78065
2023-01-03,12.95336
2023-01-04,15.19861
2023-01-05,11.22625
2023-01-06,12.95336
2023-01-07,7.25388
2023-01-08,5.52677
2023-01-09,10.88082
2023-01-10,14.85319
2023-01-11,12.08981
2023-01-12,15.19861
2023-01-13,13.81692
2023-01-14,5.52677
2023-01-15,6.21761
2023-01-16,13.12607
2023-01-17,13.12607
2023-01-18,10.70811
2023-01-19,11.05354
2023-01-20,12.26252
2023-01-21,7.08117
2023-01-22,4.83592
2023-01-23,3.79965
2023-01-24,7.5993
2023-01-25,13.4715
2023-01-26,12.60794
2023-01-27,14.33506
2023-01-28,8.29015
2023-01-29,8.11744
2023-01-30,15.0259
2023-01-31,15.0259
2023-02-01,15.54404
2023-02-02,17.78929
2023-02-03,15.88946
2023-02-04,7.94473
2023-02-05,5.69948
2023-02-06,14.68048
2023-02-07,20.8981
2023-02-08,18.30742
2023-02-09,19.17098
2023-02-10,14.50777
2023-02-11,8.29015
2023-02-12,7.77202
2023-02-13,17.27115
2023-02-14,18.13471
2023-02-15,19.68911
2023-02-16,14.50777
2023-02-17,16.06217
2023-02-18,7.42659
2023-02-19,9.15371
2023-02-20,14.68048
2023-02-21,11.05354
2023-02-22,12.78065
2023-02-23,21.58894
2023-02-24,12.78065
2023-02-25,6.56303
2023-02-26,5.87219
2023-02-27,13.29879
2023-02-28,12.95336
2023-03-01,9.49913
2023-03-02,15.19861
2023-03-03,11.57167
2023-03-04,9.15371
2023-03-05,6.90846
2023-03-06,16.92573
2023-03-07,17.27115
2023-03-08,18.82556
2023-03-09,16.23488
2023-03-10,14.85319
2023-03-11,6.0449
2023-03-12,8.46286
2023-03-13,11.74438
2023-03-14,15.54404
2023-03-15,17.61658
2023-03-16,19.86183
2023-03-17,19.17098
2023-03-18,7.42659
2023-03-19,7.5993
2023-03-20,12.60794
2023-03-21,14.85319
2023-03-22,18.99827
2023-03-23,18.99827
2023-03-24,11.91709
2023-03-25,8.981
2023-03-26,7.5993
2023-03-27,16.40759
2023-03-28,16.23488
2023-03-29,16.75302
2023-03-30,20.03454
2023-03-31,13.4715
2023-04-01,8.63557
2023-04-02,7.25388
2023-04-03,14.85319
2023-04-04,19.17098
2023-04-05,15.19861
2023-04-06,21.24352
2023-04-07,14.50777
2023-04-08,8.80829
2023-04-09,10.01727
2023-04-10,20.55267
2023-04-11,24.0069
2023-04-12,22.27979
2023-04-13,18.13471
2023-04-14,20.55267
2023-04-15,11.74438
2023-04-16,7.5993
2023-04-17,17.962
2023-04-18,23.83419
2023-04-19,25.56131
2023-04-20,19.34369
2023-04-21,16.23488
2023-04-22,10.5354
2023-04-23,10.01727
2023-04-24,15.0259
2023-04-25,18.30742
2023-04-26,18.82556
2023-04-27,19.86183
2023-04-28,14.33506
2023-04-29,5.35405
2023-04-30,4.31778
2023-05-01,10.18998
2023-05-02,16.06217
2023-05-03,16.23488
2023-05-04,11.74438
2023-05-05,7.25388
2023-05-06,6.39032
2023-05-07,6.39032
2023-05-08,14.16234
2023-05-09,14.68048
2023-05-10,15.19861
2023-05-11,14.68048
2023-05-12,12.60794
2023-05-13,5.69948
2023-05-14,5.00863
2023-05-15,12.95336
2023-05-16,14.33506
2023-05-17,13.4715
2023-05-18,16.75302
2023-05-19,12.95336
2023-05-20,4.83592
2023-05-21,6.21761
2023-05-22,12.78065
2023-05-23,12.08981
2023-05-24,9.32642
2023-05-25,14.16234
2023-05-26,11.57167
2023-05-27,6.56303
2023-05-28,5.18134
2023-05-29,7.77202
2023-05-30,12.95336
