date,증여세율
2020-09-27,12.46255
2020-09-28,24.02636
2020-09-29,26.90233
2020-09-30,13.54104
2020-10-01,13.48112
2020-10-02,13.00179
2020-10-03,13.48112
2020-10-04,15.69802
2020-10-05,29.59856
2020-10-06,26.60275
2020-10-07,26.7825
2020-10-08,24.38585
2020-10-09,16.3571
2020-10-10,12.76213
2020-10-11,15.9976
2020-10-12,27.56141
2020-10-13,26.30317
2020-10-14,30.1378
2020-10-15,23.18753
2020-10-16,24.32594
2020-10-17,18.09466
2020-10-18,15.81785
2020-10-19,28.16057
2020-10-20,29.95805
2020-10-21,29.95805
2020-10-22,26.90233
2020-10-23,26.24325
2020-10-24,18.93349
2020-10-25,28.81965
2020-10-26,45.47633
2020-10-27,39.30497
2020-10-28,35.65008
2020-10-29,33.61294
2020-10-30,27.44158
2020-10-31,19.7124
2020-11-01,23.4272
2020-11-02,31.75554
2020-11-03,29.53864
2020-11-04,30.25763
2020-11-05,28.2804
2020-11-06,27.68124
2020-11-07,15.57819
2020-11-08,15.93768
2020-11-09,27.32174
2020-11-10,27.98082
2020-11-11,24.98502
2020-11-12,25.22468
2020-11-13,25.82384
2020-11-14,17.25584
2020-11-15,15.57819
2020-11-16,31.03654
2020-11-17,34.81126
2020-11-18,31.57579
2020-11-19,34.63151
2020-11-20,32.3547
2020-11-21,21.74955
2020-11-22,18.87357
2020-11-23,35.11084
2020-11-24,33.61294
2020-11-25,35.65008
2020-11-26,35.88975
2020-11-27,33.8526
2020-11-28,17.97483
2020-11-29,23.24745
2020-11-30,32.89394
2020-12-01,33.4931
2020-12-02,33.13361
2020-12-03,27.08208
2020-12-04,26.54284
2020-12-05,21.50988
2020-12-06,19.65248
2020-12-07,42.30077
2020-12-08,33.07369
2020-12-09,31.81545
2020-12-10,30.37747
2020-12-11,29.41881
2020-12-12,21.33013
2020-12-13,18.93349
2020-12-14,29.41881
2020-12-15,28.46015
2020-12-16,33.79269
2020-12-17,33.37327
2020-12-18,30.91671
2020-12-19,23.78669
2020-12-20,21.15038
2020-12-21,31.21629
2020-12-22,33.67285
2020-12-23,37.62732
2020-12-24,28.57998
2020-12-25,19.89215
2020-12-26,20.43139
2020-12-27,22.58837
2020-12-28,36.72857
2020-12-29,33.73277
2020-12-30,31.33612
2020-12-31,25.04493
2021-01-01,16.41701
2021-01-02,19.47273
2021-01-03,17.136
2021-01-04,28.52007
2021-01-05,27.08208
2021-01-06,27.80107
2021-01-07,26.54284
2021-01-08,25.2846
2021-01-09,17.4955
2021-01-10,20.43139
2021-01-11,28.57998
2021-01-12,29.95805
2021-01-13,29.95805
2021-01-14,32.29478
2021-01-15,27.98082
2021-01-16,20.49131
2021-01-17,19.47273
2021-01-18,30.8568
2021-01-19,33.97243
2021-01-20,33.8526
2021-01-21,34.2121
2021-01-22,27.44158
2021-01-23,21.98921
2021-01-24,19.41282
2021-01-25,32.23487
2021-01-26,30.1378
2021-01-27,32.83403
2021-01-28,30.97663
2021-01-29,27.32174
2021-01-30,19.3529
2021-01-31,21.15038
2021-02-01,28.16057
2021-02-02,34.81126
2021-02-03,29.11923
2021-02-04,26.7825
2021-02-05,24.9251
2021-02-06,19.53265
2021-02-07,17.4955
2021-02-08,26.48292
2021-02-09,28.93948
2021-02-10,18.15458
2021-02-11,14.55961
2021-02-12,17.855
2021-02-13,16.47693
2021-02-14,17.43559
2021-02-15,30.01797
2021-02-16,26.00359
2021-02-17,26.24325
2021-02-18,24.26602
2021-02-19,21.27022
2021-02-20,14.26003
2021-02-21,14.67944
2021-02-22,27.142
2021-02-23,25.46434
2021-02-24,21.98921
2021-02-25,22.34871
2021-02-26,19.77231
2021-02-27,14.55961
2021-02-28,13.30137
2021-03-01,14.26003
2021-03-02,21.80946
2021-03-03,22.22887
2021-03-04,22.58837
2021-03-05,19.11324
2021-03-06,14.1402
2021-03-07,13.24146
2021-03-08,22.28879
2021-03-09,21.27022
2021-03-10,21.39005
2021-03-11,21.39005
2021-03-12,19.65248
2021-03-13,12.76213
2021-03-14,13.36129
2021-03-15,22.58837
2021-03-16,26.24325
2021-03-17,26.00359
2021-03-18,25.16476
2021-03-19,22.82804
2021-03-20,13.66087
2021-03-21,15.2786
2021-03-22,24.02636
2021-03-23,25.64409
2021-03-24,23.84661
2021-03-25,25.04493
2021-03-26,21.80946
2021-03-27,14.02037
2021-03-28,11.56381
2021-03-29,21.2103
2021-03-30,22.88795
2021-03-31,21.86938
2021-04-01,20.19173
2021-04-02,18.03475
2021-04-03,13.84062
2021-04-04,9.40683
2021-04-05,22.52846
2021-04-06,20.91072
2021-04-07,20.19173
2021-04-08,19.59257
2021-04-09,21.27022
2021-04-10,12.40263
2021-04-11,12.2828
2021-04-12,22.58837
2021-04-13,21.44997
2021-04-14,23.54703
2021-04-15,21.80946
2021-04-16,20.07189
2021-04-17,13.7807
2021-04-18,14.43978
2021-04-19,31.63571
2021-04-20,30.67705
2021-04-21,27.26183
2021-04-22,21.03055
2021-04-23,20.07189
2021-04-24,14.20011
2021-04-25,12.40263
2021-04-26,24.14619
2021-04-27,23.4272
2021-04-28,23.4272
2021-04-29,22.76812
2021-04-30,21.68963
2021-05-01,13.66087
2021-05-02,11.26423
2021-05-03,23.84661
2021-05-04,21.62971
2021-05-05,13.72079
2021-05-06,23.72678
2021-05-07,19.17315
2021-05-08,15.09886
2021-05-09,14.55961
2021-05-10,22.88795
2021-05-11,20.37147
2021-05-12,21.03055
2021-05-13,23.48711
2021-05-14,20.37147
2021-05-15,14.20011
2021-05-16,12.22288
2021-05-17,25.70401
2021-05-18,22.16896
2021-05-19,16.05751
2021-05-20,24.32594
2021-05-21,19.89215
2021-05-22,13.36129
2021-05-23,12.88196
2021-05-24,22.52846
2021-05-25,24.14619
2021-05-26,21.92929
2021-05-27,23.24745
2021-05-28,18.87357
2021-05-29,13.36129
2021-05-30,18.33433
2021-05-31,25.34451
2021-06-01,26.72258
2021-06-02,24.26602
2021-06-03,20.07189
2021-06-04,21.74955
2021-06-05,13.96045
2021-06-06,11.86339
2021-06-07,21.92929
2021-06-08,23.4272
2021-06-09,20.43139
2021-06-10,19.53265
2021-06-11,17.136
2021-06-12,12.70221
2021-06-13,10.84481
2021-06-14,22.7082
2021-06-15,19.7124
2021-06-16,19.65248
2021-06-17,22.28879
2021-06-18,18.39424
2021-06-19,11.26423
2021-06-20,11.26423
2021-06-21,21.27022
2021-06-22,18.81366
2021-06-23,21.03055
2021-06-24,18.45416
2021-06-25,16.89634
2021-06-26,10.60515
2021-06-27,13.06171
2021-06-28,20.13181
2021-06-29,20.13181
2021-06-30,18.33433
2021-07-01,18.63391
2021-07-02,17.67525
2021-07-03,9.46674
2021-07-04,11.14439
2021-07-05,20.13181
2021-07-06,19.23307
2021-07-07,18.09466
2021-07-08,17.31575
2021-07-09,14.55961
2021-07-10,8.74775
2021-07-11,9.52666
2021-07-12,19.29298
2021-07-13,18.27441
2021-07-14,19.17315
2021-07-15,16.83642
2021-07-16,16.77651
2021-07-17,10.18573
2021-07-18,10.90473
2021-07-19,18.63391
2021-07-20,18.03475
2021-07-21,18.69382
2021-07-22,18.21449
2021-07-23,16.53684
2021-07-24,10.96464
2021-07-25,14.61953
2021-07-26,19.59257
2021-07-27,20.37147
2021-07-28,20.19173
2021-07-29,19.47273
2021-07-30,17.67525
2021-07-31,11.38406
2021-08-01,11.9233
2021-08-02,18.45416
2021-08-03,20.13181
2021-08-04,18.75374
2021-08-05,19.17315
2021-08-06,20.61114
2021-08-07,15.03894
2021-08-08,14.26003
2021-08-09,21.68963
2021-08-10,18.87357
2021-08-11,23.4272
2021-08-12,22.10904
2021-08-13,19.7124
2021-08-14,12.04313
2021-08-15,11.50389
2021-08-16,14.79928
2021-08-17,23.60695
2021-08-18,21.03055
2021-08-19,23.90653
2021-08-20,20.49131
2021-08-21,14.20011
2021-08-22,12.10305
2021-08-23,21.03055
2021-08-24,23.54703
2021-08-25,20.43139
2021-08-26,21.39005
2021-08-27,19.11324
2021-08-28,12.22288
2021-08-29,10.54523
2021-08-30,23.36728
2021-08-31,21.86938
2021-09-01,21.33013
2021-09-02,19.59257
2021-09-03,17.73517
2021-09-04,11.50389
2021-09-05,11.02456
2021-09-06,22.58837
2021-09-07,21.50988
2021-09-08,20.79089
2021-09-09,17.43559
2021-09-10,18.75374
2021-09-11,13.12162
2021-09-12,12.88196
2021-09-13,21.80946
2021-09-14,20.97064
2021-09-15,21.5698
2021-09-16,22.76812
2021-09-17,22.7082
2021-09-18,13.24146
2021-09-19,12.22288
2021-09-20,12.76213
2021-09-21,14.85919
2021-09-22,15.69802
2021-09-23,28.10065
2021-09-24,28.40023
2021-09-25,15.2786
2021-09-26,16.89634
2021-09-27,27.26183
2021-09-28,25.58418
2021-09-29,24.9251
2021-09-30,26.72258
2021-10-01,20.25164
2021-10-02,15.51827
2021-10-03,12.52246
2021-10-04,17.67525
2021-10-05,26.36309
2021-10-06,26.7825
2021-10-07,24.5656
2021-10-08,21.39005
2021-10-09,13.12162
2021-10-10,15.69802
2021-10-11,14.4997
2021-10-12,23.78669
2021-10-13,21.27022
2021-10-14,20.79089
2021-10-15,19.83223
2021-10-16,11.26423
2021-10-17,13.66087
2021-10-18,19.83223
2021-10-19,21.68963
2021-10-20,22.58837
2021-10-21,18.51408
2021-10-22,19.23307
2021-10-23,11.74355
2021-10-24,12.16297
2021-10-25,20.49131
2021-10-26,19.77231
2021-10-27,18.87357
2021-10-28,18.27441
2021-10-29,17.07609
2021-10-30,10.90473
2021-10-31,12.94188
2021-11-01,21.09047
2021-11-02,20.67106
2021-11-03,19.65248
2021-11-04,17.07609
2021-11-05,16.89634
2021-11-06,11.20431
2021-11-07,14.1402
2021-11-08,20.25164
2021-11-09,18.45416
2021-11-10,20.43139
2021-11-11,19.83223
2021-11-12,16.71659
2021-11-13,12.04313
2021-11-14,15.45835
2021-11-15,28.81965
2021-11-16,23.60695
2021-11-17,21.27022
2021-11-18,22.58837
2021-11-19,20.55122
2021-11-20,15.09886
2021-11-21,13.84062
2021-11-22,26.90233
2021-11-23,25.16476
2021-11-24,24.08627
2021-11-25,22.34871
2021-11-26,24.26602
2021-11-27,15.9976
2021-11-28,17.25584
2021-11-29,24.62552
2021-11-30,27.26183
2021-12-01,24.74535
2021-12-02,22.94787
2021-12-03,21.68963
2021-12-04,13.7807
2021-12-05,16.53684
2021-12-06,22.46854
2021-12-07,23.72678
2021-12-08,21.92929
2021-12-09,23.4272
2021-12-10,17.01617
2021-12-11,13.24146
2021-12-12,13.00179
2021-12-13,23.78669
2021-12-14,21.27022
2021-12-15,21.33013
2021-12-16,17.25584
2021-12-17,18.81366
2021-12-18,11.68364
2021-12-19,12.52246
2021-12-20,19.11324
2021-12-21,21.92929
2021-12-22,19.77231
2021-12-23,21.33013
2021-12-24,14.4997
2021-12-25,11.74355
2021-12-26,14.1402
2021-12-27,21.44997
2021-12-28,21.92929
2021-12-29,21.5698
2021-12-30,18.51408
2021-12-31,14.73936
2022-01-01,11.38406
2022-01-02,13.18154
2022-01-03,21.03055
2022-01-04,22.16896
2022-01-05,21.80946
2022-01-06,20.31156
2022-01-07,19.7124
2022-01-08,12.40263
2022-01-09,13.00179
2022-01-10,21.09047
2022-01-11,18.03475
2022-01-12,18.45416
2022-01-13,19.95206
2022-01-14,18.45416
2022-01-15,14.31995
2022-01-16,15.75793
2022-01-17,18.87357
2022-01-18,18.51408
2022-01-19,19.65248
2022-01-20,17.37567
2022-01-21,18.27441
2022-01-22,16.23726
2022-01-23,14.73936
2022-01-24,20.67106
2022-01-25,18.93349
2022-01-26,20.67106
2022-01-27,18.15458
2022-01-28,16.3571
2022-01-29,10.7849
2022-01-30,11.26423
2022-01-31,14.31995
2022-02-01,12.88196
2022-02-02,12.16297
2022-02-03,21.86938
2022-02-04,23.18753
2022-02-05,15.39844
2022-02-06,15.2786
2022-02-07,24.68544
2022-02-08,18.09466
2022-02-09,21.39005
2022-02-10,22.04913
2022-02-11,22.04913
2022-02-12,11.9233
2022-02-13,11.86339
2022-02-14,23.00778
2022-02-15,18.93349
2022-02-16,21.50988
2022-02-17,19.11324
2022-02-18,17.25584
2022-02-19,11.50389
2022-02-20,13.42121
2022-02-21,20.79089
2022-02-22,22.04913
2022-02-23,17.43559
2022-02-24,17.31575
2022-02-25,16.23726
2022-02-26,13.54104
2022-02-27,13.36129
2022-02-28,15.6381
2022-03-01,9.82624
2022-03-02,18.9934
2022-03-03,18.45416
2022-03-04,15.69802
2022-03-05,9.94607
2022-03-06,10.36548
2022-03-07,16.47693
2022-03-08,16.83642
2022-03-09,10.30557
2022-03-10,16.71659
2022-03-11,18.45416
2022-03-12,10.36548
2022-03-13,14.61953
2022-03-14,19.83223
2022-03-15,19.95206
2022-03-16,22.64829
2022-03-17,24.5656
2022-03-18,19.47273
2022-03-19,15.03894
2022-03-20,15.69802
2022-03-21,22.04913
2022-03-22,21.92929
2022-03-23,22.64829
2022-03-24,23.00778
2022-03-25,23.24745
2022-03-26,15.03894
2022-03-27,14.02037
2022-03-28,19.83223
2022-03-29,21.44997
2022-03-30,19.41282
2022-03-31,23.00778
2022-04-01,20.19173
2022-04-02,17.4955
2022-04-03,15.21869
2022-04-04,25.52426
2022-04-05,23.4272
2022-04-06,24.50569
2022-04-07,24.86518
2022-04-08,16.41701
2022-04-09,11.74355
2022-04-10,13.7807
2022-04-11,23.12762
2022-04-12,25.10485
2022-04-13,23.48711
2022-04-14,20.25164
2022-04-15,18.63391
2022-04-16,15.57819
2022-04-17,14.20011
2022-04-18,23.4272
2022-04-19,24.80527
2022-04-20,22.94787
2022-04-21,25.10485
2022-04-22,21.74955
2022-04-23,15.39844
2022-04-24,15.09886
2022-04-25,23.96644
2022-04-26,25.64409
2022-04-27,20.49131
2022-04-28,20.43139
2022-04-29,18.81366
2022-04-30,12.2828
2022-05-01,12.88196
2022-05-02,21.27022
2022-05-03,21.86938
2022-05-04,20.25164
2022-05-05,13.66087
2022-05-06,17.73517
2022-05-07,15.09886
2022-05-08,16.47693
2022-05-09,27.142
2022-05-10,27.98082
2022-05-11,24.50569
2022-05-12,24.9251
2022-05-13,22.46854
2022-05-14,14.26003
2022-05-15,13.66087
2022-05-16,29.71839
2022-05-17,28.69982
2022-05-18,23.90653
2022-05-19,19.95206
2022-05-20,21.68963
2022-05-21,15.39844
2022-05-22,13.72079
2022-05-23,24.02636
2022-05-24,21.15038
2022-05-25,21.2103
2022-05-26,21.15038
2022-05-27,20.43139
2022-05-28,13.66087
2022-05-29,14.79928
2022-05-30,24.14619
2022-05-31,20.43139
2022-06-01,11.38406
2022-06-02,19.23307
2022-06-03,19.77231
2022-06-04,13.84062
2022-06-05,12.6423
2022-06-06,12.76213
2022-06-07,21.15038
2022-06-08,20.49131
2022-06-09,22.76812
2022-06-10,20.97064
2022-06-11,11.62372
2022-06-12,12.70221
2022-06-13,22.22887
2022-06-14,23.66686
2022-06-15,21.03055
2022-06-16,22.94787
2022-06-17,19.83223
2022-06-18,12.16297
2022-06-19,10.48532
2022-06-20,19.65248
2022-06-21,18.81366
2022-06-22,16.17735
2022-06-23,17.136
2022-06-24,17.91491
2022-06-25,8.38825
2022-06-26,10.24565
2022-06-27,18.27441
2022-06-28,18.9934
2022-06-29,17.67525
2022-06-30,17.25584
2022-07-01,16.11743
2022-07-02,9.28699
2022-07-03,11.50389
2022-07-04,17.4955
2022-07-05,15.57819
2022-07-06,16.59676
2022-07-07,16.3571
2022-07-08,15.33852
2022-07-09,10.72498
2022-07-10,11.86339
2022-07-11,21.15038
2022-07-12,18.87357
2022-07-13,18.15458
2022-07-14,19.77231
2022-07-15,18.87357
2022-07-16,11.44397
2022-07-17,12.2828
2022-07-18,22.40862
2022-07-19,19.3529
2022-07-20,23.12762
2022-07-21,21.92929
2022-07-22,20.43139
2022-07-23,15.45835
2022-07-24,14.20011
2022-07-25,21.92929
2022-07-26,20.97064
2022-07-27,20.43139
2022-07-28,17.97483
2022-07-29,17.91491
2022-07-30,12.76213
2022-07-31,12.2828
2022-08-01,18.87357
2022-08-02,20.13181
2022-08-03,18.03475
2022-08-04,19.11324
2022-08-05,18.81366
2022-08-06,13.12162
2022-08-07,12.6423
2022-08-08,24.9251
2022-08-09,20.07189
2022-08-10,22.52846
2022-08-11,22.52846
2022-08-12,19.23307
2022-08-13,14.26003
2022-08-14,11.9233
2022-08-15,13.12162
2022-08-16,23.00778
2022-08-17,19.17315
2022-08-18,20.79089
2022-08-19,22.88795
2022-08-20,13.7807
2022-08-21,14.43978
2022-08-22,24.62552
2022-08-23,25.76393
2022-08-24,25.2846
2022-08-25,22.64829
2022-08-26,22.88795
2022-08-27,14.26003
2022-08-28,17.43559
2022-08-29,22.7082
2022-08-30,25.16476
2022-08-31,22.7082
2022-09-01,23.72678
2022-09-02,21.98921
2022-09-03,14.61953
2022-09-04,16.11743
2022-09-05,20.8508
2022-09-06,18.9934
2022-09-07,19.59257
2022-09-08,17.25584
2022-09-09,13.30137
2022-09-10,14.73936
2022-09-11,17.07609
2022-09-12,18.9934
2022-09-13,28.69982
2022-09-14,26.84242
2022-09-15,25.16476
2022-09-16,26.00359
2022-09-17,15.2786
2022-09-18,15.9976
2022-09-19,24.9251
2022-09-20,24.86518
2022-09-21,27.02216
2022-09-22,28.57998
2022-09-23,22.40862
2022-09-24,15.57819
2022-09-25,12.2828
2022-09-26,26.54284
2022-09-27,25.2846
2022-09-28,27.62133
2022-09-29,23.84661
2022-09-30,24.50569
2022-10-01,13.66087
2022-10-02,14.55961
2022-10-03,20.97064
2022-10-04,28.6399
2022-10-05,26.66267
2022-10-06,25.76393
2022-10-07,24.08627
2022-10-08,15.03894
2022-10-09,21.15038
2022-10-10,18.51408
2022-10-11,24.38585
2022-10-12,28.93948
2022-10-13,25.58418
2022-10-14,24.44577
2022-10-15,15.87777
2022-10-16,15.39844
2022-10-17,24.98502
2022-10-18,23.60695
2022-10-19,24.62552
2022-10-20,24.9251
2022-10-21,20.97064
2022-10-22,14.37986
2022-10-23,18.09466
2022-10-24,25.34451
2022-10-25,24.32594
2022-10-26,26.30317
2022-10-27,22.16896
2022-10-28,22.34871
2022-10-29,14.91911
2022-10-30,11.68364
2022-10-31,23.36728
2022-11-01,23.84661
2022-11-02,22.40862
2022-11-03,24.44577
2022-11-04,19.59257
2022-11-05,13.24146
2022-11-06,16.23726
2022-11-07,23.78669
2022-11-08,22.40862
2022-11-09,29.17914
2022-11-10,29.83822
2022-11-11,24.44577
2022-11-12,14.20011
2022-11-13,11.56381
2022-11-14,24.98502
2022-11-15,26.54284
2022-11-16,24.38585
2022-11-17,25.52426
2022-11-18,21.74955
2022-11-19,16.71659
2022-11-20,15.69802
2022-11-21,26.72258
2022-11-22,27.26183
2022-11-23,26.423
2022-11-24,23.78669
2022-11-25,24.44577
2022-11-26,15.9976
2022-11-27,13.90053
2022-11-28,26.00359
2022-11-29,22.46854
2022-11-30,23.72678
2022-12-01,21.33013
2022-12-02,22.58837
2022-12-03,12.16297
2022-12-04,14.02037
2022-12-05,24.5656
2022-12-06,26.7825
2022-12-07,28.34032
2022-12-08,27.26183
2022-12-09,27.50149
2022-12-10,13.18154
2022-12-11,17.73517
2022-12-12,33.37327
2022-12-13,26.66267
2022-12-14,25.88376
2022-12-15,26.54284
2022-12-16,20.97064
2022-12-17,15.57819
2022-12-18,18.51408
2022-12-19,27.08208
2022-12-20,28.04074
2022-12-21,28.22049
2022-12-22,25.46434
2022-12-23,23.24745
2022-12-24,14.67944
2022-12-25,13.66087
2022-12-26,26.24325
2022-12-27,26.84242
2022-12-28,24.80527
2022-12-29,24.9251
2022-12-30,17.67525
2022-12-31,11.9233
2023-01-01,14.43978
2023-01-02,22.82804
2023-01-03,24.50569
2023-01-04,20.43139
2023-01-05,20.07189
2023-01-06,21.09047
2023-01-07,13.66087
2023-01-08,12.76213
2023-01-09,21.39005
2023-01-10,21.33013
2023-01-11,20.37147
2023-01-12,22.52846
2023-01-13,22.22887
2023-01-14,14.67944
2023-01-15,13.42121
2023-01-16,20.73097
2023-01-17,19.3529
2023-01-18,18.51408
2023-01-19,17.25584
2023-01-20,16.59676
2023-01-21,13.42121
2023-01-22,16.89634
2023-01-23,15.75793
2023-01-24,14.97902
2023-01-25,23.60695
2023-01-26,22.64829
2023-01-27,20.91072
2023-01-28,14.37986
2023-01-29,14.37986
2023-01-30,23.54703
2023-01-31,21.74955
2023-02-01,20.67106
2023-02-02,23.0677
2023-02-03,18.87357
2023-02-04,14.61953
2023-02-05,14.26003
2023-02-06,21.39005
2023-02-07,20.55122
2023-02-08,16.89634
2023-02-09,20.61114
2023-02-10,20.37147
2023-02-11,12.58238
2023-02-12,12.76213
2023-02-13,22.7082
2023-02-14,19.77231
2023-02-15,22.16896
2023-02-16,20.25164
2023-02-17,17.855
2023-02-18,13.54104
2023-02-19,12.76213
2023-02-20,20.43139
2023-02-21,22.34871
2023-02-22,19.59257
2023-02-23,21.39005
2023-02-24,20.79089
2023-02-25,14.43978
2023-02-26,13.72079
2023-02-27,20.07189
2023-02-28,17.37567
2023-03-01,13.36129
2023-03-02,19.65248
2023-03-03,15.93768
2023-03-04,13.66087
2023-03-05,14.20011
2023-03-06,19.17315
2023-03-07,20.07189
2023-03-08,19.11324
2023-03-09,20.19173
2023-03-10,17.19592
2023-03-11,10.4254
2023-03-12,11.26423
2023-03-13,21.62971
2023-03-14,19.95206
2023-03-15,20.19173
2023-03-16,17.31575
2023-03-17,17.97483
2023-03-18,13.18154
2023-03-19,12.94188
2023-03-20,21.68963
2023-03-21,19.89215
2023-03-22,18.45416
2023-03-23,20.01198
2023-03-24,18.27441
2023-03-25,11.38406
2023-03-26,12.6423
2023-03-27,20.73097
2023-03-28,20.8508
2023-03-29,21.68963
2023-03-30,20.13181
2023-03-31,15.09886
2023-04-01,10.36548
2023-04-02,9.46674
2023-04-03,19.29298
2023-04-04,17.19592
2023-04-05,18.9934
2023-04-06,16.77651
2023-04-07,17.855
2023-04-08,10.18573
2023-04-09,11.50389
2023-04-10,19.65248
2023-04-11,18.69382
2023-04-12,17.91491
2023-04-13,17.43559
2023-04-14,18.51408
2023-04-15,13.96045
2023-04-16,13.24146
2023-04-17,22.22887
2023-04-18,18.51408
2023-04-19,19.47273
2023-04-20,18.63391
2023-04-21,16.95626
2023-04-22,13.36129
2023-04-23,12.82204
2023-04-24,21.15038
2023-04-25,21.03055
2023-04-26,19.23307
2023-04-27,18.9934
2023-04-28,17.25584
2023-04-29,12.46255
2023-04-30,12.88196
2023-05-01,14.67944
2023-05-02,23.96644
2023-05-03,20.13181
2023-05-04,25.16476
2023-05-05,15.93768
2023-05-06,15.75793
2023-05-07,15.2786
2023-05-08,24.62552
2023-05-09,25.52426
2023-05-10,22.52846
2023-05-11,22.52846
2023-05-12,22.52846
2023-05-13,13.84062
2023-05-14,15.03894
2023-05-15,39.90413
2023-05-16,21.44997
2023-05-17,22.40862
2023-05-18,22.04913
2023-05-19,19.47273
2023-05-20,13.18154
2023-05-21,11.68364
2023-05-22,24.44577
2023-05-23,22.34871
2023-05-24,20.73097
2023-05-25,21.2103
2023-05-26,21.2103
2023-05-27,13.36129
2023-05-28,13.96045
2023-05-29,15.2786
