date,지급명령신청서
2021-05-25,23.35766
2021-05-26,31.02189
2021-05-27,27.37226
2021-05-28,27.37226
2021-05-29,10.21897
2021-05-30,10.21897
2021-05-31,33.57664
2021-06-01,31.38686
2021-06-02,24.45255
2021-06-03,22.62773
2021-06-04,20.80291
2021-06-05,11.31386
2021-06-06,10.21897
2021-06-07,24.81751
2021-06-08,25.9124
2021-06-09,25.54744
2021-06-10,17.88321
2021-06-11,20.07299
2021-06-12,11.31386
2021-06-13,8.75912
2021-06-14,22.9927
2021-06-15,19.70802
2021-06-16,18.9781
2021-06-17,21.53284
2021-06-18,17.51824
2021-06-19,8.02919
2021-06-20,7.29927
2021-06-21,24.45255
2021-06-22,18.9781
2021-06-23,29.56204
2021-06-24,21.89781
2021-06-25,23.72262
2021-06-26,7.29927
2021-06-27,5.47445
2021-06-28,23.35766
2021-06-29,18.9781
2021-06-30,21.89781
2021-07-01,26.64233
2021-07-02,20.07299
2021-07-03,6.20437
2021-07-04,4.37956
2021-07-05,27.37226
2021-07-06,25.18248
2021-07-07,27.00729
2021-07-08,25.18248
2021-07-09,16.78832
2021-07-10,13.13868
2021-07-11,12.40875
2021-07-12,31.02189
2021-07-13,25.9124
2021-07-14,23.35766
2021-07-15,24.81751
2021-07-16,17.88321
2021-07-17,4.74452
2021-07-18,6.9343
2021-07-19,23.72262
2021-07-20,28.10218
2021-07-21,29.927
2021-07-22,27.00729
2021-07-23,19.70802
2021-07-24,9.12408
2021-07-25,6.20437
2021-07-26,24.08759
2021-07-27,38.32116
2021-07-28,29.19708
2021-07-29,22.9927
2021-07-30,23.72262
2021-07-31,13.13868
2021-08-01,19.34306
2021-08-02,35.40145
2021-08-03,35.76642
2021-08-04,27.37226
2021-08-05,30.29197
2021-08-06,29.19708
2021-08-07,10.21897
2021-08-08,13.86861
2021-08-09,35.03649
2021-08-10,35.03649
2021-08-11,35.03649
2021-08-12,32.84671
2021-08-13,26.27737
2021-08-14,12.40875
2021-08-15,12.77372
2021-08-16,11.67883
2021-08-17,33.57664
2021-08-18,26.64233
2021-08-19,40.14598
2021-08-20,24.81751
2021-08-21,10.21897
2021-08-22,12.40875
2021-08-23,39.41605
2021-08-24,38.68613
2021-08-25,34.30656
2021-08-26,37.9562
2021-08-27,36.86131
2021-08-28,12.40875
2021-08-29,11.31386
2021-08-30,34.30656
2021-08-31,48.54014
2021-09-01,44.89051
2021-09-02,35.40145
2021-09-03,32.48175
2021-09-04,8.02919
2021-09-05,12.40875
2021-09-06,39.05109
2021-09-07,35.03649
2021-09-08,39.05109
2021-09-09,35.76642
2021-09-10,26.27737
2021-09-11,16.05839
2021-09-12,16.42335
2021-09-13,30.29197
2021-09-14,47.81021
2021-09-15,33.9416
2021-09-16,33.9416
2021-09-17,28.10218
2021-09-18,9.85401
2021-09-19,6.20437
2021-09-20,6.9343
2021-09-21,6.9343
2021-09-22,10.21897
2021-09-23,34.67153
2021-09-24,32.48175
2021-09-25,8.02919
2021-09-26,6.9343
2021-09-27,26.27737
2021-09-28,37.22627
2021-09-29,36.86131
2021-09-30,35.76642
2021-10-01,29.56204
2021-10-02,12.04379
2021-10-03,10.58394
2021-10-04,13.86861
2021-10-05,45.25547
2021-10-06,36.49635
2021-10-07,30.65693
2021-10-08,28.46715
2021-10-09,15.69343
2021-10-10,14.59854
2021-10-11,16.42335
2021-10-12,39.05109
2021-10-13,46.71532
2021-10-14,38.68613
2021-10-15,31.38686
2021-10-16,16.78832
2021-10-17,18.9781
2021-10-18,37.59124
2021-10-19,33.9416
2021-10-20,33.21167
2021-10-21,31.02189
2021-10-22,32.84671
2021-10-23,9.12408
2021-10-24,12.40875
2021-10-25,33.9416
2021-10-26,31.38686
2021-10-27,39.05109
2021-10-28,24.08759
2021-10-29,26.64233
2021-10-30,13.50364
2021-10-31,9.48905
2021-11-01,31.75182
2021-11-02,33.57664
2021-11-03,22.26277
2021-11-04,33.9416
2021-11-05,29.19708
2021-11-06,11.67883
2021-11-07,10.21897
2021-11-08,39.05109
2021-11-09,29.19708
2021-11-10,33.9416
2021-11-11,24.81751
2021-11-12,31.02189
2021-11-13,10.21897
2021-11-14,6.56934
2021-11-15,36.13138
2021-11-16,36.13138
2021-11-17,30.65693
2021-11-18,24.81751
2021-11-19,29.19708
2021-11-20,16.78832
2021-11-21,12.77372
2021-11-22,31.02189
2021-11-23,24.45255
2021-11-24,27.37226
2021-11-25,27.00729
2021-11-26,19.70802
2021-11-27,10.9489
2021-11-28,9.85401
2021-11-29,25.9124
2021-11-30,32.11678
2021-12-01,30.29197
2021-12-02,29.56204
2021-12-03,24.81751
2021-12-04,8.75912
2021-12-05,9.85401
2021-12-06,30.29197
2021-12-07,24.45255
2021-12-08,25.54744
2021-12-09,24.81751
2021-12-10,21.53284
2021-12-11,13.86861
2021-12-12,8.75912
2021-12-13,32.48175
2021-12-14,31.75182
2021-12-15,27.73722
2021-12-16,32.11678
2021-12-17,28.46715
2021-12-18,10.58394
2021-12-19,12.40875
2021-12-20,26.64233
2021-12-21,31.02189
2021-12-22,27.73722
2021-12-23,28.83211
2021-12-24,22.26277
2021-12-25,8.39416
2021-12-26,9.12408
2021-12-27,29.19708
2021-12-28,28.46715
2021-12-29,26.64233
2021-12-30,32.48175
2021-12-31,19.34306
2022-01-01,8.75912
2022-01-02,9.48905
2022-01-03,24.45255
2022-01-04,21.89781
2022-01-05,31.75182
2022-01-06,31.75182
2022-01-07,30.65693
2022-01-08,14.23357
2022-01-09,14.23357
2022-01-10,34.30656
2022-01-11,32.11678
2022-01-12,30.65693
2022-01-13,38.32116
2022-01-14,31.75182
2022-01-15,6.56934
2022-01-16,12.04379
2022-01-17,32.84671
2022-01-18,36.13138
2022-01-19,27.00729
2022-01-20,37.9562
2022-01-21,28.10218
2022-01-22,13.86861
2022-01-23,16.05839
2022-01-24,34.30656
2022-01-25,33.21167
2022-01-26,31.75182
2022-01-27,27.73722
2022-01-28,18.61313
2022-01-29,8.75912
2022-01-30,5.10948
2022-01-31,10.21897
2022-02-01,12.04379
2022-02-02,11.31386
2022-02-03,32.48175
2022-02-04,32.84671
2022-02-05,8.39416
2022-02-06,13.50364
2022-02-07,33.21167
2022-02-08,36.13138
2022-02-09,36.13138
2022-02-10,36.86131
2022-02-11,27.73722
2022-02-12,15.69343
2022-02-13,18.61313
2022-02-14,31.75182
2022-02-15,44.52554
2022-02-16,43.43065
2022-02-17,30.65693
2022-02-18,28.10218
2022-02-19,11.67883
2022-02-20,13.86861
2022-02-21,21.16788
2022-02-22,33.21167
2022-02-23,37.59124
2022-02-24,35.03649
2022-02-25,25.54744
2022-02-26,16.42335
2022-02-27,16.42335
2022-02-28,35.03649
2022-03-01,20.80291
2022-03-02,31.38686
2022-03-03,41.24087
2022-03-04,25.18248
2022-03-05,19.34306
2022-03-06,19.34306
2022-03-07,37.22627
2022-03-08,20.80291
2022-03-09,8.39416
2022-03-10,32.84671
2022-03-11,29.927
2022-03-12,15.32846
2022-03-13,14.59854
2022-03-14,35.76642
2022-03-15,33.21167
2022-03-16,32.11678
2022-03-17,33.57664
2022-03-18,22.9927
2022-03-19,11.67883
2022-03-20,12.40875
2022-03-21,30.29197
2022-03-22,29.927
2022-03-23,25.18248
2022-03-24,24.81751
2022-03-25,13.86861
2022-03-26,16.42335
2022-03-27,9.48905
2022-03-28,29.927
2022-03-29,24.08759
2022-03-30,24.81751
2022-03-31,38.68613
2022-04-01,25.54744
2022-04-02,14.9635
2022-04-03,11.67883
2022-04-04,30.65693
2022-04-05,38.68613
2022-04-06,39.41605
2022-04-07,35.03649
2022-04-08,28.10218
2022-04-09,12.40875
2022-04-10,13.86861
2022-04-11,36.86131
2022-04-12,32.84671
2022-04-13,40.51094
2022-04-14,33.9416
2022-04-15,25.18248
2022-04-16,11.67883
2022-04-17,9.85401
2022-04-18,32.11678
2022-04-19,37.22627
2022-04-20,30.29197
2022-04-21,37.22627
2022-04-22,32.48175
2022-04-23,5.83941
2022-04-24,13.13868
2022-04-25,30.29197
2022-04-26,43.43065
2022-04-27,32.11678
2022-04-28,35.40145
2022-04-29,29.927
2022-04-30,13.13868
2022-05-01,7.66423
2022-05-02,34.67153
2022-05-03,31.02189
2022-05-04,29.19708
2022-05-05,12.77372
2022-05-06,25.54744
2022-05-07,12.04379
2022-05-08,9.48905
2022-05-09,35.40145
2022-05-10,32.84671
2022-05-11,37.9562
2022-05-12,39.41605
2022-05-13,34.30656
2022-05-14,14.23357
2022-05-15,13.86861
2022-05-16,42.70072
2022-05-17,36.49635
2022-05-18,30.65693
2022-05-19,28.10218
2022-05-20,34.67153
2022-05-21,15.32846
2022-05-22,10.9489
2022-05-23,40.51094
2022-05-24,22.9927
2022-05-25,31.38686
2022-05-26,34.67153
2022-05-27,24.45255
2022-05-28,13.50364
2022-05-29,12.40875
2022-05-30,39.41605
2022-05-31,32.48175
2022-06-01,18.61313
2022-06-02,39.05109
2022-06-03,27.73722
2022-06-04,11.67883
2022-06-05,5.10948
2022-06-06,16.05839
2022-06-07,25.9124
2022-06-08,31.75182
2022-06-09,36.13138
2022-06-10,29.927
2022-06-11,2.9197
2022-06-12,11.31386
2022-06-13,29.56204
2022-06-14,29.927
2022-06-15,29.56204
2022-06-16,25.54744
2022-06-17,32.48175
2022-06-18,9.48905
2022-06-19,10.21897
2022-06-20,25.18248
2022-06-21,29.56204
2022-06-22,31.38686
2022-06-23,26.27737
2022-06-24,21.89781
2022-06-25,5.83941
2022-06-26,10.58394
2022-06-27,31.38686
2022-06-28,38.68613
2022-06-29,26.64233
2022-06-30,34.67153
2022-07-01,31.02189
2022-07-02,11.31386
2022-07-03,9.85401
2022-07-04,27.00729
2022-07-05,34.67153
2022-07-06,32.84671
2022-07-07,30.29197
2022-07-08,20.07299
2022-07-09,13.50364
2022-07-10,13.86861
2022-07-11,30.65693
2022-07-12,33.21167
2022-07-13,37.22627
2022-07-14,32.11678
2022-07-15,32.11678
2022-07-16,15.32846
2022-07-17,12.40875
2022-07-18,34.30656
2022-07-19,24.08759
2022-07-20,34.30656
2022-07-21,35.03649
2022-07-22,24.45255
2022-07-23,8.75912
2022-07-24,18.24817
2022-07-25,40.87591
2022-07-26,31.75182
2022-07-27,39.05109
2022-07-28,32.48175
2022-07-29,35.03649
2022-07-30,20.80291
2022-07-31,15.32846
2022-08-01,39.41605
2022-08-02,38.68613
2022-08-03,22.62773
2022-08-04,31.02189
2022-08-05,28.10218
2022-08-06,12.40875
2022-08-07,12.04379
2022-08-08,35.40145
2022-08-09,34.67153
2022-08-10,39.05109
2022-08-11,33.9416
2022-08-12,36.13138
2022-08-13,20.43795
2022-08-14,14.9635
2022-08-15,12.77372
2022-08-16,30.65693
2022-08-17,32.84671
2022-08-18,32.11678
2022-08-19,31.02189
2022-08-20,6.56934
2022-08-21,16.78832
2022-08-22,32.84671
2022-08-23,36.86131
2022-08-24,29.927
2022-08-25,36.13138
2022-08-26,27.37226
2022-08-27,13.13868
2022-08-28,12.40875
2022-08-29,29.56204
2022-08-30,36.49635
2022-08-31,37.9562
2022-09-01,36.13138
2022-09-02,30.29197
2022-09-03,13.50364
2022-09-04,14.23357
2022-09-05,33.57664
2022-09-06,39.05109
2022-09-07,39.05109
2022-09-08,27.00729
2022-09-09,13.50364
2022-09-10,3.28467
2022-09-11,6.9343
2022-09-12,14.23357
2022-09-13,42.33576
2022-09-14,38.68613
2022-09-15,33.21167
2022-09-16,33.57664
2022-09-17,16.78832
2022-09-18,16.78832
2022-09-19,37.22627
2022-09-20,29.19708
2022-09-21,32.48175
2022-09-22,38.68613
2022-09-23,28.83211
2022-09-24,10.58394
2022-09-25,12.04379
2022-09-26,35.40145
2022-09-27,32.11678
2022-09-28,44.52554
2022-09-29,33.9416
2022-09-30,25.18248
2022-10-01,20.07299
2022-10-02,14.23357
2022-10-03,22.9927
2022-10-04,47.44525
2022-10-05,32.84671
2022-10-06,35.03649
2022-10-07,21.89781
2022-10-08,13.86861
2022-10-09,10.9489
2022-10-10,18.9781
2022-10-11,39.41605
2022-10-12,33.9416
2022-10-13,37.22627
2022-10-14,29.19708
2022-10-15,15.32846
2022-10-16,14.23357
2022-10-17,50.36496
2022-10-18,37.22627
2022-10-19,36.13138
2022-10-20,40.87591
2022-10-21,29.927
2022-10-22,12.40875
2022-10-23,12.40875
2022-10-24,40.51094
2022-10-25,39.41605
2022-10-26,40.14598
2022-10-27,39.41605
2022-10-28,37.59124
2022-10-29,11.31386
2022-10-30,11.31386
2022-10-31,48.17518
2022-11-01,50.36496
2022-11-02,44.16058
2022-11-03,38.32116
2022-11-04,29.927
2022-11-05,13.13868
2022-11-06,11.31386
2022-11-07,48.54014
2022-11-08,44.16058
2022-11-09,40.51094
2022-11-10,41.9708
2022-11-11,31.02189
2022-11-12,23.72262
2022-11-13,27.37226
2022-11-14,35.03649
2022-11-15,45.9854
2022-11-16,53.28467
2022-11-17,37.59124
2022-11-18,40.14598
2022-11-19,12.77372
2022-11-20,13.50364
2022-11-21,42.33576
2022-11-22,45.62043
2022-11-23,36.13138
2022-11-24,31.75182
2022-11-25,33.9416
2022-11-26,12.04379
2022-11-27,15.69343
2022-11-28,43.79562
2022-11-29,46.71532
2022-11-30,44.52554
2022-12-01,38.68613
2022-12-02,37.9562
2022-12-03,11.31386
2022-12-04,14.59854
2022-12-05,35.40145
2022-12-06,40.51094
2022-12-07,39.41605
2022-12-08,40.14598
2022-12-09,38.32116
2022-12-10,14.23357
2022-12-11,16.05839
2022-12-12,44.89051
2022-12-13,32.48175
2022-12-14,35.40145
2022-12-15,33.9416
2022-12-16,33.57664
2022-12-17,10.58394
2022-12-18,14.23357
2022-12-19,37.59124
2022-12-20,39.41605
2022-12-21,27.37226
2022-12-22,32.48175
2022-12-23,30.29197
2022-12-24,6.56934
2022-12-25,9.48905
2022-12-26,37.22627
2022-12-27,37.59124
2022-12-28,28.83211
2022-12-29,33.21167
2022-12-30,28.46715
2022-12-31,10.9489
2023-01-01,11.67883
2023-01-02,39.78102
2023-01-03,45.62043
2023-01-04,37.22627
2023-01-05,44.52554
2023-01-06,28.46715
2023-01-07,16.42335
2023-01-08,16.78832
2023-01-09,41.60583
2023-01-10,42.33576
2023-01-11,35.03649
2023-01-12,40.51094
2023-01-13,30.65693
2023-01-14,14.9635
2023-01-15,15.32846
2023-01-16,31.75182
2023-01-17,35.76642
2023-01-18,32.48175
2023-01-19,30.65693
2023-01-20,27.00729
2023-01-21,10.9489
2023-01-22,8.02919
2023-01-23,12.77372
2023-01-24,20.43795
2023-01-25,33.9416
2023-01-26,35.40145
2023-01-27,30.65693
2023-01-28,11.67883
2023-01-29,14.59854
2023-01-30,44.89051
2023-01-31,36.86131
2023-02-01,43.06569
2023-02-02,48.17518
2023-02-03,44.52554
2023-02-04,18.61313
2023-02-05,12.04379
2023-02-06,41.9708
2023-02-07,39.05109
2023-02-08,39.41605
2023-02-09,35.03649
2023-02-10,29.19708
2023-02-11,13.86861
2023-02-12,12.40875
2023-02-13,38.32116
2023-02-14,45.25547
2023-02-15,44.52554
2023-02-16,39.78102
2023-02-17,25.18248
2023-02-18,12.77372
2023-02-19,20.07299
2023-02-20,42.70072
2023-02-21,36.13138
2023-02-22,41.60583
2023-02-23,31.38686
2023-02-24,30.29197
2023-02-25,9.48905
2023-02-26,15.32846
2023-02-27,33.9416
2023-02-28,34.30656
2023-03-01,20.43795
2023-03-02,41.9708
2023-03-03,33.57664
2023-03-04,13.13868
2023-03-05,16.05839
2023-03-06,38.32116
2023-03-07,40.87591
2023-03-08,25.9124
2023-03-09,35.40145
2023-03-10,30.65693
2023-03-11,14.23357
2023-03-12,12.04379
2023-03-13,41.24087
2023-03-14,37.59124
2023-03-15,40.51094
2023-03-16,35.76642
2023-03-17,32.84671
2023-03-18,16.42335
2023-03-19,14.9635
2023-03-20,37.59124
2023-03-21,30.65693
2023-03-22,39.41605
2023-03-23,39.41605
2023-03-24,34.67153
2023-03-25,15.32846
2023-03-26,12.77372
2023-03-27,34.67153
2023-03-28,39.05109
2023-03-29,35.03649
2023-03-30,39.05109
2023-03-31,37.9562
2023-04-01,29.56204
2023-04-02,23.72262
2023-04-03,45.25547
2023-04-04,32.84671
2023-04-05,42.70072
2023-04-06,34.30656
2023-04-07,28.10218
2023-04-08,17.88321
2023-04-09,15.69343
2023-04-10,36.86131
2023-04-11,37.59124
2023-04-12,33.9416
2023-04-13,30.29197
2023-04-14,36.13138
2023-04-15,19.34306
2023-04-16,21.16788
2023-04-17,38.32116
2023-04-18,37.9562
2023-04-19,38.68613
2023-04-20,34.67153
2023-04-21,30.65693
2023-04-22,18.24817
2023-04-23,16.05839
2023-04-24,39.41605
2023-04-25,46.71532
2023-04-26,40.14598
2023-04-27,39.78102
2023-04-28,41.60583
2023-04-29,21.89781
2023-04-30,17.51824
2023-05-01,27.00729
2023-05-02,48.54014
2023-05-03,48.54014
2023-05-04,42.70072
2023-05-05,18.61313
2023-05-06,21.89781
2023-05-07,22.9927
2023-05-08,33.21167
2023-05-09,45.62043
2023-05-10,51.82481
2023-05-11,54.01459
2023-05-12,48.54014
2023-05-13,28.83211
2023-05-14,37.59124
2023-05-15,55.47445
2023-05-16,60.58394
2023-05-17,36.13138
2023-05-18,36.86131
2023-05-19,31.38686
2023-05-20,17.88321
2023-05-21,13.13868
2023-05-22,41.24087
2023-05-23,38.68613
2023-05-24,31.38686
2023-05-25,30.65693
2023-05-26,41.60583
2023-05-27,11.67883
2023-05-28,11.31386
2023-05-29,12.77372
