date,환율우대
2020-06-29,13.88101
2020-06-30,13.31444
2020-07-01,12.46458
2020-07-02,10.62322
2020-07-03,9.77337
2020-07-04,4.9575
2020-07-05,6.9405
2020-07-06,14.87252
2020-07-07,12.46458
2020-07-08,12.60623
2020-07-09,12.1813
2020-07-10,10.48158
2020-07-11,5.80736
2020-07-12,5.66572
2020-07-13,13.45609
2020-07-14,11.89801
2020-07-15,11.1898
2020-07-16,9.91501
2020-07-17,10.05665
2020-07-18,5.66572
2020-07-19,4.39093
2020-07-20,9.77337
2020-07-21,13.31444
2020-07-22,15.58073
2020-07-23,11.75637
2020-07-24,9.63172
2020-07-25,6.37393
2020-07-26,6.79886
2020-07-27,16.71388
2020-07-28,16.1473
2020-07-29,16.43059
2020-07-30,15.1558
2020-07-31,14.87252
2020-08-01,8.78186
2020-08-02,5.80736
2020-08-03,16.00566
2020-08-04,17.42209
2020-08-05,16.85552
2020-08-06,17.42209
2020-08-07,16.99716
2020-08-08,9.63172
2020-08-09,6.65722
2020-08-10,16.57223
2020-08-11,16.57223
2020-08-12,14.02266
2020-08-13,13.45609
2020-08-14,12.32294
2020-08-15,5.09915
2020-08-16,5.38243
2020-08-17,7.36543
2020-08-18,14.30594
2020-08-19,13.1728
2020-08-20,13.03116
2020-08-21,11.33144
2020-08-22,6.23229
2020-08-23,7.36543
2020-08-24,16.71388
2020-08-25,15.86402
2020-08-26,14.02266
2020-08-27,13.88101
2020-08-28,15.58073
2020-08-29,5.949
2020-08-30,7.36543
2020-08-31,18.13031
2020-09-01,20.96317
2020-09-02,20.96317
2020-09-03,15.29745
2020-09-04,16.71388
2020-09-05,6.65722
2020-09-06,6.51558
2020-09-07,11.89801
2020-09-08,14.44759
2020-09-09,14.87252
2020-09-10,17.13881
2020-09-11,10.62322
2020-09-12,4.9575
2020-09-13,5.09915
2020-09-14,13.73937
2020-09-15,14.58923
2020-09-16,19.54674
2020-09-17,18.69688
2020-09-18,24.92917
2020-09-19,9.63172
2020-09-20,9.49008
2020-09-21,20.53824
2020-09-22,23.08781
2020-09-23,14.87252
2020-09-24,13.31444
2020-09-25,9.49008
2020-09-26,6.9405
2020-09-27,5.80736
2020-09-28,10.90651
2020-09-29,10.48158
2020-09-30,4.39093
2020-10-01,7.36543
2020-10-02,5.949
2020-10-03,6.23229
2020-10-04,7.64872
2020-10-05,21.10481
2020-10-06,18.41359
2020-10-07,16.57223
2020-10-08,14.73087
2020-10-09,9.91501
2020-10-10,9.06515
2020-10-11,8.78186
2020-10-12,22.80453
2020-10-13,18.27195
2020-10-14,19.83002
2020-10-15,15.43909
2020-10-16,12.1813
2020-10-17,6.79886
2020-10-18,6.9405
2020-10-19,16.99716
2020-10-20,15.43909
2020-10-21,22.66288
2020-10-22,21.95467
2020-10-23,19.97167
2020-10-24,10.48158
2020-10-25,7.22379
2020-10-26,25.3541
2020-10-27,19.54674
2020-10-28,20.3966
2020-10-29,12.32294
2020-10-30,10.48158
2020-10-31,5.66572
2020-11-01,5.80736
2020-11-02,13.59773
2020-11-03,11.33144
2020-11-04,14.58923
2020-11-05,18.69688
2020-11-06,17.42209
2020-11-07,7.08215
2020-11-08,6.65722
2020-11-09,28.89518
2020-11-10,24.64589
2020-11-11,23.08781
2020-11-12,20.11331
2020-11-13,16.71388
2020-11-14,7.22379
2020-11-15,8.78186
2020-11-16,25.3541
2020-11-17,25.49575
2020-11-18,27.76203
2020-11-19,20.53824
2020-11-20,16.57223
2020-11-21,6.79886
2020-11-22,10.76487
2020-11-23,20.67988
2020-11-24,20.11331
2020-11-25,23.08781
2020-11-26,23.51274
2020-11-27,21.52974
2020-11-28,11.1898
2020-11-29,8.92351
2020-11-30,21.3881
2020-12-01,18.55524
2020-12-02,26.48725
2020-12-03,52.9745
2020-12-04,68.27195
2020-12-05,39.09348
2020-12-06,34.41926
2020-12-07,50.70821
2020-12-08,45.18413
2020-12-09,37.11048
2020-12-10,29.74504
2020-12-11,26.77053
2020-12-12,13.31444
2020-12-13,13.88101
2020-12-14,31.44475
2020-12-15,27.19546
2020-12-16,22.23796
2020-12-17,22.66288
2020-12-18,21.24645
2020-12-19,10.76487
2020-12-20,9.91501
2020-12-21,23.51274
2020-12-22,21.67138
2020-12-23,17.42209
2020-12-24,19.54674
2020-12-25,10.33994
2020-12-26,10.05665
2020-12-27,12.03966
2020-12-28,29.32011
2020-12-29,31.5864
2020-12-30,33.00283
2020-12-31,27.47875
2021-01-01,15.1558
2021-01-02,14.58923
2021-01-03,15.01416
2021-01-04,40.50991
2021-01-05,34.13597
2021-01-06,29.32011
2021-01-07,26.20396
2021-01-08,27.47875
2021-01-09,15.1558
2021-01-10,15.72237
2021-01-11,28.89518
2021-01-12,28.61189
2021-01-13,27.62039
2021-01-14,24.22096
2021-01-15,19.97167
2021-01-16,8.07365
2021-01-17,9.20679
2021-01-18,16.71388
2021-01-19,19.26345
2021-01-20,20.25495
2021-01-21,22.80453
2021-01-22,20.3966
2021-01-23,9.06515
2021-01-24,13.03116
2021-01-25,23.08781
2021-01-26,20.53824
2021-01-27,18.41359
2021-01-28,21.67138
2021-01-29,13.59773
2021-01-30,9.91501
2021-01-31,8.21529
2021-02-01,19.54674
2021-02-02,20.67988
2021-02-03,17.56373
2021-02-04,14.30594
2021-02-05,16.57223
2021-02-06,9.34844
2021-02-07,7.79036
2021-02-08,18.27195
2021-02-09,17.42209
2021-02-10,19.68838
2021-02-11,10.76487
2021-02-12,9.06515
2021-02-13,9.20679
2021-02-14,10.90651
2021-02-15,21.52974
2021-02-16,23.22946
2021-02-17,21.95467
2021-02-18,18.13031
2021-02-19,13.31444
2021-02-20,7.36543
2021-02-21,8.21529
2021-02-22,16.00566
2021-02-23,12.46458
2021-02-24,15.1558
2021-02-25,13.73937
2021-02-26,11.89801
2021-02-27,7.36543
2021-02-28,6.09065
2021-03-01,10.48158
2021-03-02,13.1728
2021-03-03,13.31444
2021-03-04,11.61473
2021-03-05,11.04815
2021-03-06,6.65722
2021-03-07,4.9575
2021-03-08,13.31444
2021-03-09,15.58073
2021-03-10,17.42209
2021-03-11,14.30594
2021-03-12,12.74787
2021-03-13,5.80736
2021-03-14,6.23229
2021-03-15,10.62322
2021-03-16,12.74787
2021-03-17,13.31444
2021-03-18,13.03116
2021-03-19,10.05665
2021-03-20,5.38243
2021-03-21,5.09915
2021-03-22,13.1728
2021-03-23,12.03966
2021-03-24,12.1813
2021-03-25,9.49008
2021-03-26,9.34844
2021-03-27,3.966
2021-03-28,4.10764
2021-03-29,9.06515
2021-03-30,11.1898
2021-03-31,9.34844
2021-04-01,10.1983
2021-04-02,9.77337
2021-04-03,4.24929
2021-04-04,4.67422
2021-04-05,11.61473
2021-04-06,8.92351
2021-04-07,16.00566
2021-04-08,8.78186
2021-04-09,12.03966
2021-04-10,4.67422
2021-04-11,4.81586
2021-04-12,11.1898
2021-04-13,10.90651
2021-04-14,12.1813
2021-04-15,13.31444
2021-04-16,13.45609
2021-04-17,4.39093
2021-04-18,6.23229
2021-04-19,11.47308
2021-04-20,14.87252
2021-04-21,10.1983
2021-04-22,12.32294
2021-04-23,8.35694
2021-04-24,3.25779
2021-04-25,7.08215
2021-04-26,12.60623
2021-04-27,9.34844
2021-04-28,11.75637
2021-04-29,10.48158
2021-04-30,9.91501
2021-05-01,5.24079
2021-05-02,3.25779
2021-05-03,10.1983
2021-05-04,6.37393
2021-05-05,4.81586
2021-05-06,8.78186
2021-05-07,8.49858
2021-05-08,3.966
2021-05-09,4.9575
2021-05-10,10.48158
2021-05-11,9.34844
2021-05-12,7.64872
2021-05-13,7.08215
2021-05-14,8.78186
2021-05-15,3.966
2021-05-16,5.66572
2021-05-17,10.62322
2021-05-18,8.07365
2021-05-19,4.10764
2021-05-20,9.06515
2021-05-21,7.79036
2021-05-22,1.41643
2021-05-23,4.10764
2021-05-24,10.76487
2021-05-25,12.03966
2021-05-26,14.58923
2021-05-27,12.1813
2021-05-28,12.46458
2021-05-29,4.24929
2021-05-30,5.09915
2021-05-31,17.98866
2021-06-01,19.97167
2021-06-02,14.58923
2021-06-03,13.03116
2021-06-04,8.92351
2021-06-05,6.09065
2021-06-06,5.80736
2021-06-07,13.59773
2021-06-08,11.89801
2021-06-09,11.47308
2021-06-10,10.05665
2021-06-11,11.75637
2021-06-12,5.66572
2021-06-13,4.9575
2021-06-14,12.1813
2021-06-15,9.06515
2021-06-16,11.33144
2021-06-17,13.45609
2021-06-18,9.77337
2021-06-19,4.53257
2021-06-20,4.81586
2021-06-21,10.76487
2021-06-22,10.48158
2021-06-23,13.88101
2021-06-24,11.61473
2021-06-25,9.77337
2021-06-26,3.39943
2021-06-27,6.09065
2021-06-28,8.64022
2021-06-29,11.04815
2021-06-30,12.46458
2021-07-01,9.63172
2021-07-02,10.33994
2021-07-03,6.23229
2021-07-04,5.38243
2021-07-05,12.03966
2021-07-06,11.1898
2021-07-07,11.47308
2021-07-08,11.47308
2021-07-09,11.1898
2021-07-10,5.09915
2021-07-11,6.37393
2021-07-12,12.88951
2021-07-13,11.61473
2021-07-14,14.1643
2021-07-15,12.1813
2021-07-16,11.04815
2021-07-17,5.24079
2021-07-18,7.79036
2021-07-19,14.30594
2021-07-20,13.31444
2021-07-21,15.1558
2021-07-22,9.34844
2021-07-23,13.1728
2021-07-24,5.24079
2021-07-25,5.80736
2021-07-26,9.63172
2021-07-27,16.00566
2021-07-28,11.75637
2021-07-29,13.73937
2021-07-30,10.1983
2021-07-31,6.9405
2021-08-01,5.24079
2021-08-02,12.74787
2021-08-03,13.03116
2021-08-04,16.43059
2021-08-05,15.43909
2021-08-06,15.72237
2021-08-07,8.21529
2021-08-08,13.88101
2021-08-09,32.15297
2021-08-10,35.97733
2021-08-11,44.61756
2021-08-12,37.96033
2021-08-13,32.15297
2021-08-14,16.1473
2021-08-15,11.61473
2021-08-16,22.80453
2021-08-17,41.92634
2021-08-18,26.20396
2021-08-19,25.77903
2021-08-20,24.3626
2021-08-21,13.45609
2021-08-22,13.1728
2021-08-23,25.77903
2021-08-24,18.69688
2021-08-25,22.94617
2021-08-26,19.54674
2021-08-27,20.3966
2021-08-28,13.31444
2021-08-29,9.49008
2021-08-30,21.3881
2021-08-31,22.94617
2021-09-01,21.95467
2021-09-02,17.28045
2021-09-03,15.86402
2021-09-04,9.91501
2021-09-05,11.75637
2021-09-06,21.81303
2021-09-07,18.69688
2021-09-08,18.98016
2021-09-09,16.99716
2021-09-10,15.58073
2021-09-11,9.34844
2021-09-12,11.33144
2021-09-13,24.3626
2021-09-14,20.25495
2021-09-15,16.99716
2021-09-16,18.69688
2021-09-17,15.58073
2021-09-18,10.33994
2021-09-19,9.06515
2021-09-20,12.32294
2021-09-21,8.78186
2021-09-22,12.1813
2021-09-23,28.47025
2021-09-24,18.41359
2021-09-25,9.20679
2021-09-26,7.64872
2021-09-27,18.41359
2021-09-28,21.81303
2021-09-29,20.53824
2021-09-30,14.87252
2021-10-01,16.28895
2021-10-02,7.22379
2021-10-03,7.36543
2021-10-04,9.63172
2021-10-05,19.26345
2021-10-06,20.53824
2021-10-07,18.55524
2021-10-08,14.30594
2021-10-09,9.34844
2021-10-10,8.92351
2021-10-11,10.05665
2021-10-12,24.07932
2021-10-13,21.10481
2021-10-14,16.43059
2021-10-15,18.69688
2021-10-16,6.09065
2021-10-17,8.21529
2021-10-18,15.86402
2021-10-19,18.27195
2021-10-20,17.70538
2021-10-21,16.85552
2021-10-22,12.60623
2021-10-23,7.64872
2021-10-24,5.52407
2021-10-25,15.58073
2021-10-26,18.27195
2021-10-27,16.85552
2021-10-28,17.42209
2021-10-29,13.31444
2021-10-30,8.35694
2021-10-31,7.93201
2021-11-01,19.12181
2021-11-02,20.25495
2021-11-03,16.71388
2021-11-04,19.12181
2021-11-05,18.13031
2021-11-06,7.50708
2021-11-07,7.79036
2021-11-08,18.13031
2021-11-09,21.3881
2021-11-10,21.10481
2021-11-11,20.25495
2021-11-12,19.83002
2021-11-13,8.35694
2021-11-14,11.04815
2021-11-15,18.69688
2021-11-16,21.10481
2021-11-17,18.13031
2021-11-18,21.81303
2021-11-19,17.56373
2021-11-20,8.78186
2021-11-21,10.90651
2021-11-22,19.68838
2021-11-23,16.28895
2021-11-24,14.73087
2021-11-25,19.54674
2021-11-26,15.1558
2021-11-27,5.949
2021-11-28,7.64872
2021-11-29,20.53824
2021-11-30,17.13881
2021-12-01,16.99716
2021-12-02,13.31444
2021-12-03,13.03116
2021-12-04,5.66572
2021-12-05,5.09915
2021-12-06,14.44759
2021-12-07,15.01416
2021-12-08,17.56373
2021-12-09,13.59773
2021-12-10,13.45609
2021-12-11,5.09915
2021-12-12,8.64022
2021-12-13,15.43909
2021-12-14,10.48158
2021-12-15,14.73087
2021-12-16,16.43059
2021-12-17,12.60623
2021-12-18,7.50708
2021-12-19,8.07365
2021-12-20,15.29745
2021-12-21,15.43909
2021-12-22,17.84702
2021-12-23,14.87252
2021-12-24,11.1898
2021-12-25,5.38243
2021-12-26,7.79036
2021-12-27,15.72237
2021-12-28,13.88101
2021-12-29,16.28895
2021-12-30,15.86402
2021-12-31,11.89801
2022-01-01,5.52407
2022-01-02,9.20679
2022-01-03,16.71388
2022-01-04,16.57223
2022-01-05,22.66288
2022-01-06,22.94617
2022-01-07,21.81303
2022-01-08,8.92351
2022-01-09,11.61473
2022-01-10,19.97167
2022-01-11,20.53824
2022-01-12,19.68838
2022-01-13,17.98866
2022-01-14,16.28895
2022-01-15,6.79886
2022-01-16,8.35694
2022-01-17,17.13881
2022-01-18,16.43059
2022-01-19,12.1813
2022-01-20,16.1473
2022-01-21,13.59773
2022-01-22,8.49858
2022-01-23,8.35694
2022-01-24,12.74787
2022-01-25,19.54674
2022-01-26,15.58073
2022-01-27,18.13031
2022-01-28,18.83852
2022-01-29,8.35694
2022-01-30,8.49858
2022-01-31,8.49858
2022-02-01,10.33994
2022-02-02,18.83852
2022-02-03,24.78753
2022-02-04,21.52974
2022-02-05,8.92351
2022-02-06,9.06515
2022-02-07,23.79603
2022-02-08,17.28045
2022-02-09,14.30594
2022-02-10,16.99716
2022-02-11,15.86402
2022-02-12,6.23229
2022-02-13,8.78186
2022-02-14,17.98866
2022-02-15,15.58073
2022-02-16,15.58073
2022-02-17,17.28045
2022-02-18,12.74787
2022-02-19,4.53257
2022-02-20,8.07365
2022-02-21,15.29745
2022-02-22,17.70538
2022-02-23,15.86402
2022-02-24,21.67138
2022-02-25,20.96317
2022-02-26,5.80736
2022-02-27,9.77337
2022-02-28,15.1558
2022-03-01,10.05665
2022-03-02,17.84702
2022-03-03,19.12181
2022-03-04,21.10481
2022-03-05,8.92351
2022-03-06,6.23229
2022-03-07,31.16147
2022-03-08,28.04532
2022-03-09,11.61473
2022-03-10,21.10481
2022-03-11,21.95467
2022-03-12,9.06515
2022-03-13,8.78186
2022-03-14,20.3966
2022-03-15,22.23796
2022-03-16,17.98866
2022-03-17,24.78753
2022-03-18,17.28045
2022-03-19,12.46458
2022-03-20,8.64022
2022-03-21,18.55524
2022-03-22,20.67988
2022-03-23,25.21246
2022-03-24,19.26345
2022-03-25,20.11331
2022-03-26,8.21529
2022-03-27,9.91501
2022-03-28,28.75354
2022-03-29,37.25212
2022-03-30,28.47025
2022-03-31,22.52124
2022-04-01,18.69688
2022-04-02,7.36543
2022-04-03,9.49008
2022-04-04,25.49575
2022-04-05,23.22946
2022-04-06,27.33711
2022-04-07,25.49575
2022-04-08,19.97167
2022-04-09,8.64022
2022-04-10,8.64022
2022-04-11,22.80453
2022-04-12,24.50424
2022-04-13,21.24645
2022-04-14,22.09631
2022-04-15,24.3626
2022-04-16,10.1983
2022-04-17,10.62322
2022-04-18,22.09631
2022-04-19,31.30311
2022-04-20,29.03682
2022-04-21,29.03682
2022-04-22,20.82152
2022-04-23,10.48158
2022-04-24,11.1898
2022-04-25,29.88668
2022-04-26,29.46175
2022-04-27,30.5949
2022-04-28,34.5609
2022-04-29,27.90368
2022-04-30,12.74787
2022-05-01,12.60623
2022-05-02,38.95184
2022-05-03,27.62039
2022-05-04,25.92067
2022-05-05,14.73087
2022-05-06,28.61189
2022-05-07,9.77337
2022-05-08,13.88101
2022-05-09,33.14447
2022-05-10,30.02832
2022-05-11,28.18696
2022-05-12,32.71954
2022-05-13,29.03682
2022-05-14,9.06515
2022-05-15,15.1558
2022-05-16,30.87818
2022-05-17,34.41926
2022-05-18,33.5694
2022-05-19,28.18696
2022-05-20,23.79603
2022-05-21,11.89801
2022-05-22,12.60623
2022-05-23,28.75354
2022-05-24,31.30311
2022-05-25,25.49575
2022-05-26,20.67988
2022-05-27,22.3796
2022-05-28,9.63172
2022-05-29,12.74787
2022-05-30,42.35127
2022-05-31,42.49291
2022-06-01,19.54674
2022-06-02,33.99433
2022-06-03,33.99433
2022-06-04,12.88951
2022-06-05,9.91501
2022-06-06,15.1558
2022-06-07,39.80169
2022-06-08,44.47592
2022-06-09,44.05099
2022-06-10,35.69405
2022-06-11,20.11331
2022-06-12,18.83852
2022-06-13,47.73371
2022-06-14,42.63456
2022-06-15,42.06798
2022-06-16,43.34277
2022-06-17,28.47025
2022-06-18,16.43059
2022-06-19,17.84702
2022-06-20,39.80169
2022-06-21,36.26062
2022-06-22,45.60906
2022-06-23,42.91784
2022-06-24,39.66005
2022-06-25,15.58073
2022-06-26,17.84702
2022-06-27,50.14164
2022-06-28,40.7932
2022-06-29,38.95184
2022-06-30,39.23512
2022-07-01,40.65155
2022-07-02,18.55524
2022-07-03,17.70538
2022-07-04,35.26912
2022-07-05,40.36827
2022-07-06,48.58356
2022-07-07,44.7592
2022-07-08,39.80169
2022-07-09,15.29745
2022-07-10,16.85552
2022-07-11,43.48441
2022-07-12,48.30028
2022-07-13,42.91784
2022-07-14,38.66855
2022-07-15,43.90934
2022-07-16,20.96317
2022-07-17,22.23796
2022-07-18,49.43342
2022-07-19,44.33427
2022-07-20,44.7592
2022-07-21,39.80169
2022-07-22,33.00283
2022-07-23,16.85552
2022-07-24,19.68838
2022-07-25,43.62606
2022-07-26,42.35127
2022-07-27,35.41076
2022-07-28,41.07648
2022-07-29,34.13597
2022-07-30,15.01416
2022-07-31,16.00566
2022-08-01,34.84419
2022-08-02,29.46175
2022-08-03,35.97733
2022-08-04,35.26912
2022-08-05,35.69405
2022-08-06,13.31444
2022-08-07,20.11331
2022-08-08,34.70254
2022-08-09,31.01983
2022-08-10,33.42776
2022-08-11,31.16147
2022-08-12,27.90368
2022-08-13,12.1813
2022-08-14,11.89801
2022-08-15,22.52124
2022-08-16,40.65155
2022-08-17,37.11048
2022-08-18,38.95184
2022-08-19,34.27762
2022-08-20,16.28895
2022-08-21,17.42209
2022-08-22,51.69971
2022-08-23,41.50141
2022-08-24,39.37677
2022-08-25,38.24362
2022-08-26,34.5609
2022-08-27,14.02266
2022-08-28,16.99716
2022-08-29,40.50991
2022-08-30,39.09348
2022-08-31,37.25212
2022-09-01,36.11898
2022-09-02,34.41926
2022-09-03,16.57223
2022-09-04,19.83002
2022-09-05,46.7422
2022-09-06,48.86685
2022-09-07,54.53257
2022-09-08,46.31728
2022-09-09,17.56373
2022-09-10,12.1813
2022-09-11,18.13031
2022-09-12,26.20396
2022-09-13,63.03116
2022-09-14,72.09631
2022-09-15,63.1728
2022-09-16,52.40793
2022-09-17,19.68838
2022-09-18,22.94617
2022-09-19,56.09065
2022-09-20,53.25779
2022-09-21,55.09915
2022-09-22,67.84702
2022-09-23,62.88951
2022-09-24,23.22946
2022-09-25,29.88668
2022-09-26,81.86968
2022-09-27,65.29745
2022-09-28,67.56373
2022-09-29,61.75637
2022-09-30,49.29178
2022-10-01,20.53824
2022-10-02,22.23796
2022-10-03,28.04532
2022-10-04,60.48158
2022-10-05,58.49858
2022-10-06,60.90651
2022-10-07,36.96883
2022-10-08,20.53824
2022-10-09,13.73937
2022-10-10,29.60339
2022-10-11,47.02549
2022-10-12,49.15014
2022-10-13,48.30028
2022-10-14,44.90084
2022-10-15,17.28045
2022-10-16,24.3626
2022-10-17,57.36543
2022-10-18,64.30594
2022-10-19,62.60623
2022-10-20,50.84985
2022-10-21,41.92634
2022-10-22,19.97167
2022-10-23,22.80453
2022-10-24,52.40793
2022-10-25,52.69121
2022-10-26,39.80169
2022-10-27,43.34277
2022-10-28,35.97733
2022-10-29,16.1473
2022-10-30,13.03116
2022-10-31,43.34277
2022-11-01,43.90934
2022-11-02,41.64305
2022-11-03,41.92634
2022-11-04,37.11048
2022-11-05,16.99716
2022-11-06,19.12181
2022-11-07,55.24079
2022-11-08,75.07082
2022-11-09,72.94617
2022-11-10,60.05665
2022-11-11,59.77337
2022-11-12,22.66288
2022-11-13,24.50424
2022-11-14,54.53257
2022-11-15,55.38243
2022-11-16,44.19263
2022-11-17,40.36827
2022-11-18,35.69405
2022-11-19,17.13881
2022-11-20,19.83002
2022-11-21,42.35127
2022-11-22,42.49291
2022-11-23,38.81019
2022-11-24,40.65155
2022-11-25,35.5524
2022-11-26,15.72237
2022-11-27,20.25495
2022-11-28,43.90934
2022-11-29,42.06798
2022-11-30,50.70821
2022-12-01,45.04249
2022-12-02,37.67705
2022-12-03,15.01416
2022-12-04,21.10481
2022-12-05,50.84985
2022-12-06,47.45042
2022-12-07,42.7762
2022-12-08,39.51841
2022-12-09,40.93484
2022-12-10,18.69688
2022-12-11,22.3796
2022-12-12,49.71671
2022-12-13,54.53257
2022-12-14,47.87535
2022-12-15,40.50991
2022-12-16,50.0
2022-12-17,20.53824
2022-12-18,26.3456
2022-12-19,55.80736
2022-12-20,64.73087
2022-12-21,53.82436
2022-12-22,50.0
2022-12-23,46.60056
2022-12-24,17.84702
2022-12-25,20.53824
2022-12-26,56.79886
2022-12-27,59.06515
2022-12-28,65.86402
2022-12-29,55.52407
2022-12-30,45.18413
2022-12-31,17.28045
2023-01-01,24.07932
2023-01-02,58.49858
2023-01-03,57.50708
2023-01-04,59.20679
2023-01-05,59.49008
2023-01-06,65.01416
2023-01-07,25.3541
2023-01-08,34.84419
2023-01-09,81.72804
2023-01-10,83.00283
2023-01-11,68.98016
2023-01-12,62.88951
2023-01-13,49.29178
2023-01-14,25.07082
2023-01-15,29.17847
2023-01-16,71.67138
2023-01-17,56.23229
2023-01-18,64.44759
2023-01-19,54.39093
2023-01-20,44.33427
2023-01-21,20.53824
2023-01-22,22.94617
2023-01-23,31.01983
2023-01-24,43.34277
2023-01-25,82.86118
2023-01-26,58.21529
2023-01-27,55.66572
2023-01-28,24.07932
2023-01-29,32.5779
2023-01-30,69.68838
2023-01-31,56.79886
2023-02-01,54.53257
2023-02-02,62.88951
2023-02-03,52.40793
2023-02-04,24.22096
2023-02-05,31.44475
2023-02-06,67.70538
2023-02-07,62.32294
2023-02-08,52.54957
2023-02-09,49.71671
2023-02-10,50.0
2023-02-11,21.3881
2023-02-12,32.29461
2023-02-13,61.1898
2023-02-14,57.79036
2023-02-15,55.38243
2023-02-16,54.67422
2023-02-17,44.47592
2023-02-18,21.10481
2023-02-19,26.06232
2023-02-20,58.78186
2023-02-21,49.71671
2023-02-22,47.73371
2023-02-23,47.87535
2023-02-24,43.7677
2023-02-25,19.97167
2023-02-26,25.07082
2023-02-27,53.82436
2023-02-28,38.81019
2023-03-01,24.22096
2023-03-02,46.31728
2023-03-03,44.05099
2023-03-04,15.43909
2023-03-05,19.26345
2023-03-06,50.0
2023-03-07,42.63456
2023-03-08,41.92634
2023-03-09,34.5609
2023-03-10,34.70254
2023-03-11,13.73937
2023-03-12,21.24645
2023-03-13,46.88385
2023-03-14,37.39376
2023-03-15,42.35127
2023-03-16,39.23512
2023-03-17,32.5779
2023-03-18,13.31444
2023-03-19,20.11331
2023-03-20,46.7422
2023-03-21,38.24362
2023-03-22,36.82719
2023-03-23,47.45042
2023-03-24,34.84419
2023-03-25,12.46458
2023-03-26,21.95467
2023-03-27,38.38526
2023-03-28,35.12747
2023-03-29,37.53541
2023-03-30,43.48441
2023-03-31,35.5524
2023-04-01,14.30594
2023-04-02,22.09631
2023-04-03,39.94334
2023-04-04,37.53541
2023-04-05,42.63456
2023-04-06,43.7677
2023-04-07,34.13597
2023-04-08,11.47308
2023-04-09,21.10481
2023-04-10,45.89235
2023-04-11,42.49291
2023-04-12,40.22662
2023-04-13,46.31728
2023-04-14,47.16713
2023-04-15,18.27195
2023-04-16,16.43059
2023-04-17,48.01699
2023-04-18,39.51841
2023-04-19,37.11048
2023-04-20,46.7422
2023-04-21,32.71954
2023-04-22,13.45609
2023-04-23,19.97167
2023-04-24,49.29178
2023-04-25,40.22662
2023-04-26,38.81019
2023-04-27,38.95184
2023-04-28,36.96883
2023-04-29,15.72237
2023-04-30,18.41359
2023-05-01,32.43626
2023-05-02,61.33144
2023-05-03,51.84135
2023-05-04,39.37677
2023-05-05,18.13031
2023-05-06,18.98016
2023-05-07,20.53824
2023-05-08,52.83286
2023-05-09,45.89235
2023-05-10,45.18413
2023-05-11,40.93484
2023-05-12,32.5779
2023-05-13,14.73087
2023-05-14,25.3541
2023-05-15,53.54107
2023-05-16,47.45042
2023-05-17,47.59206
2023-05-18,52.9745
2023-05-19,46.60056
2023-05-20,17.98866
2023-05-21,21.24645
2023-05-22,65.01416
2023-05-23,77.19546
2023-05-24,48.15864
2023-05-25,50.14164
2023-05-26,36.96883
2023-05-27,16.43059
2023-05-28,15.29745
2023-05-29,28.75354
