date,김현준
2021-01-03,1.08777
2021-01-04,1.37082
2021-01-05,1.70768
2021-01-06,1.00355
2021-01-07,1.07841
2021-01-08,1.23748
2021-01-09,1.2866
2021-01-10,1.40123
2021-01-11,1.19537
2021-01-12,0.81875
2021-01-13,0.80003
2021-01-14,0.93103
2021-01-15,0.91466
2021-01-16,1.10414
2021-01-17,1.40591
2021-01-18,1.21877
2021-01-19,0.92401
2021-01-20,0.88659
2021-01-21,0.96378
2021-01-22,0.96144
2021-01-23,1.05735
2021-01-24,1.10414
2021-01-25,0.90998
2021-01-26,0.84682
2021-01-27,0.93103
2021-01-28,0.92635
2021-01-29,0.8281
2021-01-30,0.9825
2021-01-31,1.048
2021-02-01,1.21409
2021-02-02,1.61878
2021-02-03,0.86085
2021-02-04,0.97782
2021-02-05,0.95676
2021-02-06,1.3638
2021-02-07,1.45503
2021-02-08,1.08075
2021-02-09,0.95209
2021-02-10,0.8515
2021-02-11,0.84214
2021-02-12,1.99307
2021-02-13,1.11818
2021-02-14,1.20707
2021-02-15,1.24216
2021-02-16,3.17675
2021-02-17,2.27379
2021-02-18,1.50884
2021-02-19,1.28427
2021-02-20,2.86329
2021-02-21,1.18835
2021-02-22,1.39421
2021-02-23,1.37082
2021-02-24,1.10414
2021-02-25,0.99185
2021-02-26,1.02928
2021-02-27,1.27023
2021-02-28,2.26911
2021-03-01,1.66791
2021-03-02,1.03864
2021-03-03,1.73575
2021-03-04,1.08309
2021-03-05,1.21409
2021-03-06,1.36848
2021-03-07,1.70066
2021-03-08,1.44334
2021-03-09,1.26789
2021-03-10,1.51819
2021-03-11,1.11584
2021-03-12,1.06671
2021-03-13,1.96032
2021-03-14,3.6142
2021-03-15,1.73809
2021-03-16,1.55562
2021-03-17,1.33105
2021-03-18,1.38252
2021-03-19,1.2445
2021-03-20,1.73341
2021-03-21,1.42228
2021-03-22,1.48778
2021-03-23,1.02694
2021-03-24,1.15093
2021-03-25,1.32637
2021-03-26,1.6258
2021-03-27,1.61411
2021-03-28,1.3755
2021-03-29,1.16262
2021-03-30,1.26555
2021-03-31,1.34743
2021-04-01,1.12052
2021-04-02,1.13455
2021-04-03,1.13923
2021-04-04,1.1135
2021-04-05,1.01993
2021-04-06,1.03162
2021-04-07,1.87377
2021-04-08,1.25152
2021-04-09,1.13689
2021-04-10,1.14391
2021-04-11,1.10414
2021-04-12,1.38252
2021-04-13,1.2445
2021-04-14,1.71937
2021-04-15,1.71236
2021-04-16,1.56498
2021-04-17,2.75802
2021-04-18,3.32413
2021-04-19,1.71002
2021-04-20,2.80013
2021-04-21,2.4773
2021-04-22,2.0843
2021-04-23,19.78338
2021-04-24,11.49761
2021-04-25,2.84457
2021-04-26,8.49396
2021-04-27,6.74885
2021-04-28,4.77917
2021-04-29,3.13698
2021-04-30,2.38607
2021-05-01,2.32057
2021-05-02,1.39421
2021-05-03,1.3755
2021-05-04,1.441
2021-05-05,1.56966
2021-05-06,1.57668
2021-05-07,1.51352
2021-05-08,1.57434
2021-05-09,1.64452
2021-05-10,1.30532
2021-05-11,1.572
2021-05-12,1.62112
2021-05-13,1.42462
2021-05-14,1.63516
2021-05-15,1.53457
2021-05-16,1.9767
2021-05-17,1.28193
2021-05-18,3.31243
2021-05-19,1.59539
2021-05-20,1.38719
2021-05-21,1.15794
2021-05-22,1.37082
2021-05-23,1.63048
2021-05-24,1.60943
2021-05-25,1.05969
2021-05-26,1.33339
2021-05-27,1.03864
2021-05-28,1.05268
2021-05-29,1.14859
2021-05-30,1.52287
2021-05-31,1.25853
2021-06-01,1.04098
2021-06-02,1.20707
2021-06-03,1.23982
2021-06-04,1.16496
2021-06-05,1.20941
2021-06-06,1.23046
2021-06-07,1.70768
2021-06-08,1.26555
2021-06-09,2.16618
2021-06-10,2.06559
2021-06-11,1.179
2021-06-12,1.12753
2021-06-13,1.21175
2021-06-14,1.05735
2021-06-15,1.1673
2021-06-16,1.21643
2021-06-17,1.12753
2021-06-18,1.39421
2021-06-19,1.29596
2021-06-20,1.11116
2021-06-21,0.83746
2021-06-22,1.18602
2021-06-23,1.28427
2021-06-24,1.12052
2021-06-25,1.34275
2021-06-26,1.75446
2021-06-27,1.79891
2021-06-28,1.35444
2021-06-29,1.23514
2021-06-30,1.03162
2021-07-01,1.18602
2021-07-02,1.29362
2021-07-03,1.21643
2021-07-04,7.64714
2021-07-05,3.77561
2021-07-06,2.16384
2021-07-07,1.99775
2021-07-08,1.65855
2021-07-09,1.49714
2021-07-10,1.50182
2021-07-11,2.49368
2021-07-12,1.66323
2021-07-13,1.39655
2021-07-14,1.66089
2021-07-15,1.23046
2021-07-16,1.26321
2021-07-17,1.22578
2021-07-18,1.96032
2021-07-19,1.81061
2021-07-20,1.26789
2021-07-21,1.99541
2021-07-22,1.79657
2021-07-23,1.66791
2021-07-24,1.54861
2021-07-25,1.55562
2021-07-26,1.33105
2021-07-27,1.38953
2021-07-28,1.40123
2021-07-29,1.15327
2021-07-30,1.40123
2021-07-31,1.31468
2021-08-01,1.58603
2021-08-02,1.31702
2021-08-03,1.21175
2021-08-04,1.1135
2021-08-05,1.03396
2021-08-06,1.16496
2021-08-07,1.17432
2021-08-08,1.14391
2021-08-09,0.98484
2021-08-10,1.55094
2021-08-11,2.07962
2021-08-12,1.49246
2021-08-13,1.15794
2021-08-14,1.20941
2021-08-15,1.16262
2021-08-16,1.08075
2021-08-17,0.88659
2021-08-18,1.31
2021-08-19,1.18134
2021-08-20,0.92869
2021-08-21,1.6375
2021-08-22,2.14279
2021-08-23,1.32637
2021-08-24,1.15327
2021-08-25,1.15327
2021-08-26,1.08543
2021-08-27,1.2211
2021-08-28,1.59773
2021-08-29,1.17666
2021-08-30,1.12285
2021-08-31,0.98016
2021-09-01,1.01057
2021-09-02,1.02928
2021-09-03,1.13923
2021-09-04,1.17666
2021-09-05,1.25152
2021-09-06,1.8457
2021-09-07,1.04566
2021-09-08,1.05502
2021-09-09,1.02227
2021-09-10,0.86085
2021-09-11,0.82576
2021-09-12,0.95676
2021-09-13,0.94507
2021-09-14,0.87021
2021-09-15,1.73341
2021-09-16,6.73715
2021-09-17,2.90773
2021-09-18,2.81884
2021-09-19,1.58369
2021-09-20,3.42472
2021-09-21,1.52053
2021-09-22,2.26677
2021-09-23,1.56966
2021-09-24,1.66089
2021-09-25,1.40123
2021-09-26,1.60943
2021-09-27,1.22578
2021-09-28,1.78955
2021-09-29,1.13689
2021-09-30,1.15327
2021-10-01,1.60475
2021-10-02,1.08777
2021-10-03,1.61411
2021-10-04,0.97548
2021-10-05,1.02694
2021-10-06,1.35211
2021-10-07,3.14634
2021-10-08,1.50416
2021-10-09,0.94273
2021-10-10,1.49012
2021-10-11,1.68195
2021-10-12,1.35912
2021-10-13,0.99653
2021-10-14,1.18368
2021-10-15,1.74043
2021-10-16,2.02582
2021-10-17,1.18835
2021-10-18,1.2211
2021-10-19,1.18134
2021-10-20,1.26789
2021-10-21,1.34509
2021-10-22,0.88659
2021-10-23,1.02227
2021-10-24,1.36614
2021-10-25,0.96612
2021-10-26,1.00121
2021-10-27,1.09478
2021-10-28,0.95676
2021-10-29,0.79769
2021-10-30,1.07139
2021-10-31,0.93571
2021-11-01,0.85618
2021-11-02,0.9053
2021-11-03,0.91466
2021-11-04,0.88191
2021-11-05,0.78366
2021-11-06,1.27725
2021-11-07,1.703
2021-11-08,1.38719
2021-11-09,1.32871
2021-11-10,1.27959
2021-11-11,1.05268
2021-11-12,0.90998
2021-11-13,0.95209
2021-11-14,0.92168
2021-11-15,1.01525
2021-11-16,1.05735
2021-11-17,1.12052
2021-11-18,1.14859
2021-11-19,1.01993
2021-11-20,1.63516
2021-11-21,1.39655
2021-11-22,1.40825
2021-11-23,1.85739
2021-11-24,1.79189
2021-11-25,1.25152
2021-11-26,1.00589
2021-11-27,1.13689
2021-11-28,1.2328
2021-11-29,1.36614
2021-11-30,1.45269
2021-12-01,1.43398
2021-12-02,1.179
2021-12-03,1.02694
2021-12-04,1.26087
2021-12-05,1.24684
2021-12-06,1.17432
2021-12-07,1.55796
2021-12-08,1.40825
2021-12-09,0.90296
2021-12-10,0.87021
2021-12-11,0.94273
2021-12-12,1.09244
2021-12-13,1.25853
2021-12-14,1.65621
2021-12-15,1.44802
2021-12-16,1.17198
2021-12-17,0.98718
2021-12-18,0.87957
2021-12-19,1.68662
2021-12-20,1.35912
2021-12-21,1.24684
2021-12-22,1.17432
2021-12-23,1.79189
2021-12-24,1.51118
2021-12-25,1.24684
2021-12-26,1.16496
2021-12-27,1.39187
2021-12-28,1.41527
2021-12-29,1.44568
2021-12-30,1.60475
2021-12-31,1.5603
2022-01-01,1.29362
2022-01-02,1.55094
2022-01-03,2.06559
2022-01-04,1.62112
2022-01-05,1.53691
2022-01-06,1.60709
2022-01-07,1.71937
2022-01-08,1.46439
2022-01-09,1.83868
2022-01-10,1.32403
2022-01-11,1.29128
2022-01-12,1.76616
2022-01-13,1.30064
2022-01-14,1.20941
2022-01-15,1.19537
2022-01-16,2.36502
2022-01-17,1.31234
2022-01-18,1.31234
2022-01-19,1.14157
2022-01-20,1.18835
2022-01-21,1.38719
2022-01-22,1.48077
2022-01-23,1.44802
2022-01-24,1.28193
2022-01-25,1.33339
2022-01-26,1.41059
2022-01-27,1.05034
2022-01-28,1.02227
2022-01-29,1.18835
2022-01-30,1.11116
2022-01-31,1.31935
2022-02-01,1.33339
2022-02-02,1.40357
2022-02-03,1.16496
2022-02-04,1.33339
2022-02-05,1.20239
2022-02-06,1.62814
2022-02-07,1.14157
2022-02-08,1.02694
2022-02-09,1.18602
2022-02-10,0.94273
2022-02-11,0.92869
2022-02-12,0.93337
2022-02-13,0.9708
2022-02-14,0.92869
2022-02-15,0.99185
2022-02-16,1.13221
2022-02-17,0.88425
2022-02-18,0.8515
2022-02-19,0.82109
2022-02-20,1.10882
2022-02-21,0.98951
2022-02-22,1.0246
2022-02-23,0.94507
2022-02-24,0.9591
2022-02-25,0.84682
2022-02-26,0.83278
2022-02-27,1.28894
2022-02-28,1.35444
2022-03-01,1.12052
2022-03-02,1.15327
2022-03-03,1.59539
2022-03-04,1.1135
2022-03-05,0.91466
2022-03-06,2.33461
2022-03-07,0.95676
2022-03-08,1.45036
2022-03-09,0.77664
2022-03-10,0.79769
2022-03-11,0.88893
2022-03-12,1.56498
2022-03-13,1.20473
2022-03-14,1.52287
2022-03-15,1.21643
2022-03-16,1.179
2022-03-17,1.703
2022-03-18,2.13577
2022-03-19,1.20473
2022-03-20,1.37316
2022-03-21,1.86675
2022-03-22,1.44568
2022-03-23,1.24684
2022-03-24,0.97314
2022-03-25,2.02114
2022-03-26,0.94507
2022-03-27,1.07373
2022-03-28,1.12987
2022-03-29,1.24918
2022-03-30,1.06437
2022-03-31,1.03162
2022-04-01,0.83278
2022-04-02,1.79657
2022-04-03,1.17666
2022-04-04,1.09712
2022-04-05,1.94862
2022-04-06,6.36988
2022-04-07,7.83662
2022-04-08,4.07036
2022-04-09,3.29138
2022-04-10,2.24571
2022-04-11,1.38252
2022-04-12,1.81762
2022-04-13,1.8995
2022-04-14,1.72171
2022-04-15,1.63282
2022-04-16,1.26555
2022-04-17,1.27257
2022-04-18,1.18368
2022-04-19,1.2445
2022-04-20,2.06325
2022-04-21,1.33105
2022-04-22,1.42462
2022-04-23,1.3755
2022-04-24,2.78375
2022-04-25,1.77786
2022-04-26,2.70655
2022-04-27,2.31355
2022-04-28,1.34977
2022-04-29,2.13577
2022-04-30,1.90184
2022-05-01,5.33358
2022-05-02,2.95218
2022-05-03,3.21886
2022-05-04,2.00477
2022-05-05,2.85627
2022-05-06,5.48563
2022-05-07,7.5021
2022-05-08,5.85524
2022-05-09,2.98025
2022-05-10,3.2212
2022-05-11,2.6738
2022-05-12,2.71591
2022-05-13,2.29718
2022-05-14,4.12884
2022-05-15,2.76504
2022-05-16,2.07261
2022-05-17,2.31121
2022-05-18,2.8703
2022-05-19,1.65621
2022-05-20,1.66791
2022-05-21,2.16384
2022-05-22,2.70422
2022-05-23,1.89716
2022-05-24,3.23991
2022-05-25,2.51005
2022-05-26,4.20838
2022-05-27,2.66211
2022-05-28,1.74511
2022-05-29,1.78487
2022-05-30,1.7147
2022-05-31,6.49854
2022-06-01,4.35108
2022-06-02,3.59081
2022-06-03,3.67034
2022-06-04,4.3885
2022-06-05,2.97089
2022-06-06,2.98025
2022-06-07,4.74408
2022-06-08,3.67268
2022-06-09,5.53476
2022-06-10,4.22709
2022-06-11,3.51361
2022-06-12,3.00131
2022-06-13,2.2808
2022-06-14,2.15682
2022-06-15,2.358
2022-06-16,2.52409
2022-06-17,3.56273
2022-06-18,10.66482
2022-06-19,13.7714
2022-06-20,9.51857
2022-06-21,6.14999
2022-06-22,5.93711
2022-06-23,4.9359
2022-06-24,6.88921
2022-06-25,7.54187
2022-06-26,5.81547
2022-06-27,4.31131
2022-06-28,3.57677
2022-06-29,4.28324
2022-06-30,3.27734
2022-07-01,9.05071
2022-07-02,4.17095
2022-07-03,4.01422
2022-07-04,3.60016
2022-07-05,4.06334
2022-07-06,6.90792
2022-07-07,8.39805
2022-07-08,12.569
2022-07-09,22.75662
2022-07-10,14.80069
2022-07-11,7.70562
2022-07-12,7.34771
2022-07-13,5.85758
2022-07-14,5.62599
2022-07-15,4.61775
2022-07-16,2.74164
2022-07-17,2.40011
2022-07-18,2.72995
2022-07-19,2.71591
2022-07-20,3.08552
2022-07-21,2.95452
2022-07-22,5.13006
2022-07-23,6.56404
2022-07-24,8.12201
2022-07-25,5.13942
2022-07-26,7.47637
2022-07-27,7.46701
2022-07-28,9.14428
2022-07-29,24.26312
2022-07-30,22.67006
2022-07-31,22.56245
2022-08-01,11.24964
2022-08-02,7.2939
2022-08-03,6.85412
2022-08-04,7.83194
2022-08-05,18.08037
2022-08-06,12.70468
2022-08-07,7.78515
2022-08-08,5.49031
2022-08-09,4.11247
2022-08-10,12.1105
2022-08-11,23.19406
2022-08-12,11.04379
2022-08-13,5.83653
2022-08-14,6.59679
2022-08-15,9.37119
2022-08-16,9.01562
2022-08-17,5.93244
2022-08-18,5.1862
2022-08-19,4.47974
2022-08-20,3.83877
2022-08-21,4.94526
2022-08-22,3.36623
2022-08-23,3.5487
2022-08-24,5.24936
2022-08-25,5.5254
2022-08-26,6.20379
2022-08-27,7.83662
2022-08-28,10.17357
2022-08-29,4.58267
2022-08-30,3.39431
2022-08-31,3.96743
2022-09-01,4.13118
2022-09-02,14.30476
2022-09-03,14.22522
2022-09-04,6.04472
2022-09-05,4.11481
2022-09-06,5.62131
2022-09-07,5.05754
2022-09-08,4.82595
2022-09-09,5.50669
2022-09-10,5.61195
2022-09-11,5.36399
2022-09-12,3.98147
2022-09-13,4.66688
2022-09-14,3.62122
2022-09-15,4.23411
2022-09-16,5.06222
2022-09-17,6.61317
2022-09-18,6.91026
2022-09-19,4.04463
2022-09-20,3.72649
2022-09-21,4.3464
2022-09-22,4.22943
2022-09-23,5.1979
2022-09-24,4.36043
2022-09-25,9.33377
2022-09-26,5.74295
2022-09-27,3.76391
2022-09-28,3.8224
2022-09-29,3.89024
2022-09-30,4.78618
2022-10-01,5.74763
2022-10-02,4.25984
2022-10-03,4.62945
2022-10-04,5.9184
2022-10-05,8.98755
2022-10-06,8.76766
2022-10-07,9.38757
2022-10-08,8.26939
2022-10-09,5.92776
2022-10-10,4.38617
2022-10-11,7.16056
2022-10-12,3.63993
2022-10-13,2.751
2022-10-14,3.00832
2022-10-15,3.6914
2022-10-16,3.24693
2022-10-17,3.06213
2022-10-18,3.12529
2022-10-19,3.60952
2022-10-20,2.97557
2022-10-21,2.14512
2022-10-22,2.22466
2022-10-23,2.13811
2022-10-24,2.22934
2022-10-25,2.24104
2022-10-26,2.10536
2022-10-27,2.61064
2022-10-28,2.24805
2022-10-29,2.65275
2022-10-30,1.81996
2022-10-31,1.69364
2022-11-01,1.93459
2022-11-02,1.80827
2022-11-03,1.81762
2022-11-04,2.38373
2022-11-05,2.28782
2022-11-06,2.55216
2022-11-07,1.94395
2022-11-08,1.87377
2022-11-09,2.59661
2022-11-10,2.43988
2022-11-11,2.05623
2022-11-12,1.72405
2022-11-13,2.1615
2022-11-14,1.99307
2022-11-15,2.0422
2022-11-16,2.4352
2022-11-17,2.74164
2022-11-18,1.68896
2022-11-19,1.6375
2022-11-20,1.74043
2022-11-21,1.87845
2022-11-22,2.18255
2022-11-23,1.79189
2022-11-24,1.97436
2022-11-25,2.0188
2022-11-26,1.62112
2022-11-27,2.02582
2022-11-28,2.99663
2022-11-29,2.2925
2022-11-30,2.32525
2022-12-01,2.77439
2022-12-02,1.68662
2022-12-03,1.26555
2022-12-04,2.25741
2022-12-05,1.62112
2022-12-06,1.19303
2022-12-07,1.20473
2022-12-08,1.41994
2022-12-09,1.61411
2022-12-10,1.37784
2022-12-11,1.22578
2022-12-12,1.18368
2022-12-13,1.46673
2022-12-14,1.64919
2022-12-15,1.64686
2022-12-16,1.38953
2022-12-17,1.59539
2022-12-18,1.69598
2022-12-19,1.25385
2022-12-20,1.40123
2022-12-21,1.23748
2022-12-22,1.98605
2022-12-23,1.27959
2022-12-24,1.19771
2022-12-25,1.46907
2022-12-26,1.50416
2022-12-27,1.38252
2022-12-28,1.56264
2022-12-29,1.87377
2022-12-30,1.41293
2022-12-31,1.12285
2023-01-01,1.52755
2023-01-02,1.40591
2023-01-03,1.52755
2023-01-04,1.33339
2023-01-05,1.42462
2023-01-06,1.54393
2023-01-07,2.14512
2023-01-08,1.72171
2023-01-09,1.45036
2023-01-10,1.77084
2023-01-11,1.61878
2023-01-12,1.55328
2023-01-13,1.51819
2023-01-14,1.45503
2023-01-15,1.62112
2023-01-16,1.32403
2023-01-17,1.85037
2023-01-18,1.63048
2023-01-19,1.64919
2023-01-20,1.60241
2023-01-21,1.24216
2023-01-22,1.71236
2023-01-23,1.87611
2023-01-24,1.79891
2023-01-25,1.78253
2023-01-26,2.18021
2023-01-27,1.91821
2023-01-28,1.78253
2023-01-29,1.79189
2023-01-30,3.41536
2023-01-31,2.09834
2023-02-01,1.84102
2023-02-02,3.22588
2023-02-03,1.965
2023-02-04,1.73341
2023-02-05,1.55328
2023-02-06,1.73575
2023-02-07,1.77552
2023-02-08,1.71703
2023-02-09,1.92289
2023-02-10,1.5603
2023-02-11,1.7685
2023-02-12,1.80359
2023-02-13,1.54159
2023-02-14,1.48311
2023-02-15,1.38018
2023-02-16,1.54627
2023-02-17,1.49948
2023-02-18,1.84102
2023-02-19,1.63282
2023-02-20,1.70768
2023-02-21,1.60241
2023-02-22,1.55094
2023-02-23,1.38719
2023-02-24,1.97202
2023-02-25,1.33573
2023-02-26,1.33105
2023-02-27,1.47141
2023-02-28,1.4948
2023-03-01,1.93459
2023-03-02,1.33807
2023-03-03,1.39421
2023-03-04,1.39889
2023-03-05,1.63516
2023-03-06,1.27725
2023-03-07,1.29128
2023-03-08,1.38953
2023-03-09,1.67493
2023-03-10,1.76616
2023-03-11,1.08309
2023-03-12,1.18602
2023-03-13,1.65621
2023-03-14,1.60709
2023-03-15,1.4948
2023-03-16,1.7147
2023-03-17,1.51586
2023-03-18,2.07729
2023-03-19,3.24693
2023-03-20,10.91513
2023-03-21,4.14288
2023-03-22,2.2387
2023-03-23,2.27612
2023-03-24,3.74052
2023-03-25,2.75568
2023-03-26,2.32057
2023-03-27,2.13109
2023-03-28,2.00477
2023-03-29,1.84336
2023-03-30,1.82932
2023-03-31,1.703
2023-04-01,2.72761
2023-04-02,3.29138
2023-04-03,2.15916
2023-04-04,2.66913
2023-04-05,2.21062
2023-04-06,2.83522
2023-04-07,2.52175
2023-04-08,2.53579
2023-04-09,2.95686
2023-04-10,2.12173
2023-04-11,2.56152
2023-04-12,2.65509
2023-04-13,4.17329
2023-04-14,5.12538
2023-04-15,4.33938
2023-04-16,4.23879
2023-04-17,3.38495
2023-04-18,2.92411
2023-04-19,2.70889
2023-04-20,3.16506
2023-04-21,2.66913
2023-04-22,3.32413
2023-04-23,12.67193
2023-04-24,5.43885
2023-04-25,2.88668
2023-04-26,3.61186
2023-04-27,3.34986
2023-04-28,3.22588
2023-04-29,3.71245
2023-04-30,3.43407
2023-05-01,2.98727
2023-05-02,2.97323
2023-05-03,3.05043
2023-05-04,2.83989
2023-05-05,2.75568
2023-05-06,3.0902
2023-05-07,2.36736
2023-05-08,2.0305
2023-05-09,2.71825
2023-05-10,2.72995
2023-05-11,2.4773
2023-05-12,2.41882
2023-05-13,3.21886
2023-05-14,3.26331
2023-05-15,3.12997
2023-05-16,3.53466
2023-05-17,4.54056
2023-05-18,4.86806
2023-05-19,18.30728
2023-05-20,10.18995
2023-05-21,5.32656
2023-05-22,3.8107
2023-05-23,4.14054
2023-05-24,4.39552
2023-05-25,7.73135
2023-05-26,3.8762
2023-05-27,3.12529
2023-05-28,4.33704
2023-05-29,3.46682
2023-05-30,3.03172
