date,유류분청구소송
2020-08-09,25.89413
2020-08-10,44.63519
2020-08-11,51.6452
2020-08-12,42.20314
2020-08-13,41.20171
2020-08-14,40.34334
2020-08-15,26.46638
2020-08-16,35.05007
2020-08-17,32.90414
2020-08-18,36.0515
2020-08-19,33.61945
2020-08-20,37.33905
2020-08-21,39.62804
2020-08-22,24.46351
2020-08-23,30.75822
2020-08-24,37.48211
2020-08-25,32.76108
2020-08-26,31.90271
2020-08-27,33.90557
2020-08-28,31.75965
2020-08-29,27.46781
2020-08-30,22.60371
2020-08-31,38.19742
2020-09-01,34.76394
2020-09-02,30.32904
2020-09-03,33.76251
2020-09-04,34.04864
2020-09-05,32.04577
2020-09-06,27.18168
2020-09-07,37.05293
2020-09-08,32.61802
2020-09-09,42.63233
2020-09-10,44.49213
2020-09-11,41.34477
2020-09-12,30.04291
2020-09-13,31.90271
2020-09-14,48.06866
2020-09-15,42.48927
2020-09-16,45.63662
2020-09-17,100.0
2020-09-18,87.41058
2020-09-19,34.1917
2020-09-20,37.76824
2020-09-21,42.91845
2020-09-22,36.7668
2020-09-23,42.48927
2020-09-24,50.50071
2020-09-25,32.04577
2020-09-26,25.03576
2020-09-27,29.04148
2020-09-28,32.90414
2020-09-29,35.19313
2020-09-30,32.90414
2020-10-01,44.206
2020-10-02,53.64806
2020-10-03,44.06294
2020-10-04,41.77396
2020-10-05,55.65092
2020-10-06,48.92703
2020-10-07,42.06008
2020-10-08,40.91559
2020-10-09,42.48927
2020-10-10,31.33047
2020-10-11,31.90271
2020-10-12,47.49642
2020-10-13,48.92703
2020-10-14,53.36194
2020-10-15,56.50929
2020-10-16,44.49213
2020-10-17,32.18884
2020-10-18,36.0515
2020-10-19,45.77968
2020-10-20,50.21459
2020-10-21,56.50929
2020-10-22,43.06151
2020-10-23,35.05007
2020-10-24,26.7525
2020-10-25,38.48354
2020-10-26,55.3648
2020-10-27,49.64234
2020-10-28,53.07582
2020-10-29,43.77682
2020-10-30,38.34048
2020-10-31,30.04291
2020-11-01,35.76537
2020-11-02,54.22031
2020-11-03,38.91273
2020-11-04,40.05722
2020-11-05,41.34477
2020-11-06,38.05436
2020-11-07,35.05007
2020-11-08,37.62517
2020-11-09,43.63376
2020-11-10,43.06151
2020-11-11,41.77396
2020-11-12,47.78254
2020-11-13,41.6309
2020-11-14,32.76108
2020-11-15,35.90844
2020-11-16,43.63376
2020-11-17,47.06723
2020-11-18,42.77539
2020-11-19,48.35479
2020-11-20,37.62517
2020-11-21,28.75536
2020-11-22,35.05007
2020-11-23,46.78111
2020-11-24,46.78111
2020-11-25,42.20314
2020-11-26,47.35336
2020-11-27,39.05579
2020-11-28,32.76108
2020-11-29,31.18741
2020-11-30,43.91988
2020-12-01,37.9113
2020-12-02,40.77253
2020-12-03,37.05293
2020-12-04,36.62374
2020-12-05,28.32618
2020-12-06,32.3319
2020-12-07,46.63805
2020-12-08,42.48927
2020-12-09,42.91845
2020-12-10,44.06294
2020-12-11,41.48783
2020-12-12,37.76824
2020-12-13,32.3319
2020-12-14,37.62517
2020-12-15,37.05293
2020-12-16,44.63519
2020-12-17,38.6266
2020-12-18,30.90128
2020-12-19,31.04434
2020-12-20,31.61659
2020-12-21,44.92131
2020-12-22,45.20743
2020-12-23,32.3319
2020-12-24,34.62088
2020-12-25,24.74964
2020-12-26,28.89842
2020-12-27,27.89699
2020-12-28,37.48211
2020-12-29,39.34191
2020-12-30,31.18741
2020-12-31,32.3319
2021-01-01,20.02861
2021-01-02,22.46065
2021-01-03,24.03433
2021-01-04,30.32904
2021-01-05,29.61373
2021-01-06,27.32474
2021-01-07,19.02718
2021-01-08,24.60658
2021-01-09,19.02718
2021-01-10,16.59513
2021-01-11,26.7525
2021-01-12,20.60085
2021-01-13,26.89556
2021-01-14,31.47353
2021-01-15,28.04005
2021-01-16,19.74248
2021-01-17,22.88984
2021-01-18,29.18454
2021-01-19,27.75393
2021-01-20,24.32045
2021-01-21,30.61516
2021-01-22,26.03719
2021-01-23,22.74678
2021-01-24,21.88841
2021-01-25,30.75822
2021-01-26,27.75393
2021-01-27,29.61373
2021-01-28,26.7525
2021-01-29,22.74678
2021-01-30,22.46065
2021-01-31,21.74535
2021-02-01,29.61373
2021-02-02,26.18025
2021-02-03,25.75107
2021-02-04,22.46065
2021-02-05,20.45779
2021-02-06,27.89699
2021-02-07,25.46494
2021-02-08,94.99284
2021-02-09,60.65808
2021-02-10,36.7668
2021-02-11,61.08726
2021-02-12,63.80543
2021-02-13,42.77539
2021-02-14,33.19027
2021-02-15,35.33619
2021-02-16,34.1917
2021-02-17,35.05007
2021-02-18,57.79685
2021-02-19,26.7525
2021-02-20,26.18025
2021-02-21,21.60228
2021-02-22,31.90271
2021-02-23,28.89842
2021-02-24,22.46065
2021-02-25,26.46638
2021-02-26,17.59656
2021-02-27,17.73962
2021-02-28,19.74248
2021-03-01,19.02718
2021-03-02,20.74391
2021-03-03,19.17024
2021-03-04,20.31473
2021-03-05,15.02145
2021-03-06,14.02002
2021-03-07,22.74678
2021-03-08,18.59799
2021-03-09,18.59799
2021-03-10,21.03004
2021-03-11,20.60085
2021-03-12,18.16881
2021-03-13,16.02288
2021-03-14,17.73962
2021-03-15,20.88698
2021-03-16,41.20171
2021-03-17,17.88268
2021-03-18,20.88698
2021-03-19,21.45922
2021-03-20,16.30901
2021-03-21,14.30615
2021-03-22,24.60658
2021-03-23,23.60515
2021-03-24,19.88555
2021-03-25,20.74391
2021-03-26,21.31616
2021-03-27,19.59942
2021-03-28,20.17167
2021-03-29,23.31902
2021-03-30,21.1731
2021-03-31,21.1731
2021-04-01,18.02575
2021-04-02,19.45636
2021-04-03,20.45779
2021-04-04,18.02575
2021-04-05,16.16595
2021-04-06,20.02861
2021-04-07,14.73533
2021-04-08,19.17024
2021-04-09,16.30901
2021-04-10,9.58512
2021-04-11,19.74248
2021-04-12,18.74105
2021-04-13,21.31616
2021-04-14,19.02718
2021-04-15,16.88125
2021-04-16,17.88268
2021-04-17,13.7339
2021-04-18,17.16738
2021-04-19,26.46638
2021-04-20,18.31187
2021-04-21,16.73819
2021-04-22,15.02145
2021-04-23,14.16309
2021-04-24,15.16452
2021-04-25,11.8741
2021-04-26,13.7339
2021-04-27,16.02288
2021-04-28,12.87553
2021-04-29,15.5937
2021-04-30,11.44492
2021-05-01,9.87124
2021-05-02,8.44062
2021-05-03,17.59656
2021-05-04,11.15879
2021-05-05,6.86695
2021-05-06,14.44921
2021-05-07,17.73962
2021-05-08,14.02002
2021-05-09,13.59084
2021-05-10,16.45207
2021-05-11,18.88412
2021-05-12,20.88698
2021-05-13,23.17596
2021-05-14,13.87696
2021-05-15,9.87124
2021-05-16,15.30758
2021-05-17,19.88555
2021-05-18,18.74105
2021-05-19,16.30901
2021-05-20,22.60371
2021-05-21,17.73962
2021-05-22,16.59513
2021-05-23,10.0143
2021-05-24,15.45064
2021-05-25,14.44921
2021-05-26,16.30901
2021-05-27,17.88268
2021-05-28,22.31759
2021-05-29,10.15736
2021-05-30,7.58226
2021-05-31,20.31473
2021-06-01,14.16309
2021-06-02,19.02718
2021-06-03,18.16881
2021-06-04,19.17024
2021-06-05,14.59227
2021-06-06,16.88125
2021-06-07,16.73819
2021-06-08,15.73676
2021-06-09,13.7339
2021-06-10,14.73533
2021-06-11,17.88268
2021-06-12,18.59799
2021-06-13,14.02002
2021-06-14,13.30472
2021-06-15,12.44635
2021-06-16,12.73247
2021-06-17,13.44778
2021-06-18,13.01859
2021-06-19,5.29327
2021-06-20,7.86838
2021-06-21,12.44635
2021-06-22,13.59084
2021-06-23,10.87267
2021-06-24,7.86838
2021-06-25,7.86838
2021-06-26,3.86266
2021-06-27,2.5751
2021-06-28,7.15307
2021-06-29,9.72818
2021-06-30,8.86981
2021-07-01,12.01716
2021-07-02,10.72961
2021-07-03,7.86838
2021-07-04,10.0143
2021-07-05,11.73104
2021-07-06,11.58798
2021-07-07,12.16022
2021-07-08,9.87124
2021-07-09,8.58369
2021-07-10,10.58655
2021-07-11,10.0143
2021-07-12,20.02861
2021-07-13,19.88555
2021-07-14,17.16738
2021-07-15,12.16022
2021-07-16,6.43776
2021-07-17,4.86409
2021-07-18,6.86695
2021-07-19,17.4535
2021-07-20,16.59513
2021-07-21,14.59227
2021-07-22,13.16165
2021-07-23,7.86838
2021-07-24,5.86552
2021-07-25,9.01287
2021-07-26,8.72675
2021-07-27,10.72961
2021-07-28,12.16022
2021-07-29,10.72961
2021-07-30,14.30615
2021-07-31,11.73104
2021-08-01,9.72818
2021-08-02,14.44921
2021-08-03,18.16881
2021-08-04,15.16452
2021-08-05,11.8741
2021-08-06,13.59084
2021-08-07,9.44206
2021-08-08,9.29899
2021-08-09,13.87696
2021-08-10,13.01859
2021-08-11,13.87696
2021-08-12,10.58655
2021-08-13,9.72818
2021-08-14,6.86695
2021-08-15,8.1545
2021-08-16,10.30042
2021-08-17,11.15879
2021-08-18,9.44206
2021-08-19,11.15879
2021-08-20,9.72818
2021-08-21,6.58082
2021-08-22,16.30901
2021-08-23,11.30185
2021-08-24,9.15593
2021-08-25,9.29899
2021-08-26,11.30185
2021-08-27,12.73247
2021-08-28,7.86838
2021-08-29,5.72246
2021-08-30,6.43776
2021-08-31,8.1545
2021-09-01,9.01287
2021-09-02,9.29899
2021-09-03,9.15593
2021-09-04,7.72532
2021-09-05,7.58226
2021-09-06,9.58512
2021-09-07,17.88268
2021-09-08,16.45207
2021-09-09,11.01573
2021-09-10,9.01287
2021-09-11,5.57939
2021-09-12,7.01001
2021-09-13,7.86838
2021-09-14,11.30185
2021-09-15,7.43919
2021-09-16,9.01287
2021-09-17,5.15021
2021-09-18,4.29184
2021-09-19,4.72103
2021-09-20,7.72532
2021-09-21,7.86838
2021-09-22,13.30472
2021-09-23,14.87839
2021-09-24,13.44778
2021-09-25,10.87267
2021-09-26,7.86838
2021-09-27,6.72389
2021-09-28,9.87124
2021-09-29,8.86981
2021-09-30,11.44492
2021-10-01,7.29613
2021-10-02,4.00572
2021-10-03,5.57939
2021-10-04,6.86695
2021-10-05,8.29756
2021-10-06,7.86838
2021-10-07,10.15736
2021-10-08,7.29613
2021-10-09,5.43633
2021-10-10,5.86552
2021-10-11,6.43776
2021-10-12,9.72818
2021-10-13,8.44062
2021-10-14,9.15593
2021-10-15,8.86981
2021-10-16,5.00715
2021-10-17,4.86409
2021-10-18,5.72246
2021-10-19,5.43633
2021-10-20,8.72675
2021-10-21,8.86981
2021-10-22,6.86695
2021-10-23,5.15021
2021-10-24,6.2947
2021-10-25,11.58798
2021-10-26,8.44062
2021-10-27,8.58369
2021-10-28,11.30185
2021-10-29,8.58369
2021-10-30,4.57796
2021-10-31,5.86552
2021-11-01,7.72532
2021-11-02,8.29756
2021-11-03,11.15879
2021-11-04,11.01573
2021-11-05,11.58798
2021-11-06,11.30185
2021-11-07,8.29756
2021-11-08,10.0143
2021-11-09,19.3133
2021-11-10,30.61516
2021-11-11,19.74248
2021-11-12,13.01859
2021-11-13,11.01573
2021-11-14,9.01287
2021-11-15,11.30185
2021-11-16,16.02288
2021-11-17,11.73104
2021-11-18,9.58512
2021-11-19,10.44349
2021-11-20,8.01144
2021-11-21,11.01573
2021-11-22,11.58798
2021-11-23,8.86981
2021-11-24,12.87553
2021-11-25,12.58941
2021-11-26,9.72818
2021-11-27,6.43776
2021-11-28,8.29756
2021-11-29,11.15879
2021-11-30,13.7339
2021-12-01,8.01144
2021-12-02,10.44349
2021-12-03,10.30042
2021-12-04,8.44062
2021-12-05,4.72103
2021-12-06,10.0143
2021-12-07,10.15736
2021-12-08,10.58655
2021-12-09,11.44492
2021-12-10,10.30042
2021-12-11,6.2947
2021-12-12,5.86552
2021-12-13,8.58369
2021-12-14,8.29756
2021-12-15,10.44349
2021-12-16,9.15593
2021-12-17,6.58082
2021-12-18,4.29184
2021-12-19,6.2947
2021-12-20,9.29899
2021-12-21,6.43776
2021-12-22,7.43919
2021-12-23,9.44206
2021-12-24,8.72675
2021-12-25,5.43633
2021-12-26,5.00715
2021-12-27,9.15593
2021-12-28,12.16022
2021-12-29,6.58082
2021-12-30,7.15307
2021-12-31,4.29184
2022-01-01,5.43633
2022-01-02,1.85979
2022-01-03,5.00715
2022-01-04,5.15021
2022-01-05,4.14878
2022-01-06,3.43347
2022-01-07,3.86266
2022-01-08,3.57653
2022-01-09,3.71959
2022-01-10,4.29184
2022-01-11,4.29184
2022-01-12,5.57939
2022-01-13,5.15021
2022-01-14,4.4349
2022-01-15,4.29184
2022-01-16,3.57653
2022-01-17,6.00858
2022-01-18,5.00715
2022-01-19,5.15021
2022-01-20,5.15021
2022-01-21,5.15021
2022-01-22,2.14592
2022-01-23,0.85836
2022-01-24,3.71959
2022-01-25,3.57653
2022-01-26,4.86409
2022-01-27,4.72103
2022-01-28,5.57939
2022-01-29,4.29184
2022-01-30,3.71959
2022-01-31,8.01144
2022-02-01,7.58226
2022-02-02,7.72532
2022-02-03,8.44062
2022-02-04,4.4349
2022-02-05,3.14735
2022-02-06,3.71959
2022-02-07,5.15021
2022-02-08,5.57939
2022-02-09,9.01287
2022-02-10,7.15307
2022-02-11,7.29613
2022-02-12,3.71959
2022-02-13,2.71816
2022-02-14,5.43633
2022-02-15,6.15164
2022-02-16,4.86409
2022-02-17,7.15307
2022-02-18,3.29041
2022-02-19,2.5751
2022-02-20,3.29041
2022-02-21,8.1545
2022-02-22,7.43919
2022-02-23,4.29184
2022-02-24,4.57796
2022-02-25,3.57653
2022-02-26,4.00572
2022-02-27,4.57796
2022-02-28,6.15164
2022-03-01,9.58512
2022-03-02,3.29041
2022-03-03,3.86266
2022-03-04,8.58369
2022-03-05,5.00715
2022-03-06,4.86409
2022-03-07,7.29613
2022-03-08,6.72389
2022-03-09,3.86266
2022-03-10,6.2947
2022-03-11,7.01001
2022-03-12,4.4349
2022-03-13,4.00572
2022-03-14,7.15307
2022-03-15,7.58226
2022-03-16,10.30042
2022-03-17,6.72389
2022-03-18,13.7339
2022-03-19,3.43347
2022-03-20,1.43061
2022-03-21,5.15021
2022-03-22,5.43633
2022-03-23,3.71959
2022-03-24,4.86409
2022-03-25,4.72103
2022-03-26,2.5751
2022-03-27,3.43347
2022-03-28,8.01144
2022-03-29,5.86552
2022-03-30,6.58082
2022-03-31,5.72246
2022-04-01,5.15021
2022-04-02,2.00286
2022-04-03,3.57653
2022-04-04,4.57796
2022-04-05,8.01144
2022-04-06,8.01144
2022-04-07,7.43919
2022-04-08,8.29756
2022-04-09,5.86552
2022-04-10,3.86266
2022-04-11,6.86695
2022-04-12,7.01001
2022-04-13,7.01001
2022-04-14,7.15307
2022-04-15,7.43919
2022-04-16,4.00572
2022-04-17,3.71959
2022-04-18,9.15593
2022-04-19,6.00858
2022-04-20,5.72246
2022-04-21,4.29184
2022-04-22,4.72103
2022-04-23,1.57367
2022-04-24,2.71816
2022-04-25,3.71959
2022-04-26,4.14878
2022-04-27,4.4349
2022-04-28,3.43347
2022-04-29,4.4349
2022-04-30,1.85979
2022-05-01,1.00143
2022-05-02,4.4349
2022-05-03,5.15021
2022-05-04,5.29327
2022-05-05,1.28755
2022-05-06,6.86695
2022-05-07,4.14878
2022-05-08,2.5751
2022-05-09,5.72246
2022-05-10,3.86266
2022-05-11,6.2947
2022-05-12,5.29327
2022-05-13,4.86409
2022-05-14,1.00143
2022-05-15,4.4349
2022-05-16,5.43633
2022-05-17,5.00715
2022-05-18,4.29184
2022-05-19,4.14878
2022-05-20,4.14878
2022-05-21,1.28755
2022-05-22,3.43347
2022-05-23,6.00858
2022-05-24,5.00715
2022-05-25,7.58226
2022-05-26,5.72246
2022-05-27,5.15021
2022-05-28,1.71673
2022-05-29,3.00429
2022-05-30,9.58512
2022-05-31,7.01001
2022-06-01,2.43204
2022-06-02,4.57796
2022-06-03,5.00715
2022-06-04,3.57653
2022-06-05,8.1545
2022-06-06,5.15021
2022-06-07,5.72246
2022-06-08,6.58082
2022-06-09,5.15021
2022-06-10,5.72246
2022-06-11,4.57796
2022-06-12,3.43347
2022-06-13,3.71959
2022-06-14,7.58226
2022-06-15,6.00858
2022-06-16,7.43919
2022-06-17,6.72389
2022-06-18,3.29041
2022-06-19,4.29184
2022-06-20,5.15021
2022-06-21,4.72103
2022-06-22,4.00572
2022-06-23,4.29184
2022-06-24,4.29184
2022-06-25,2.14592
2022-06-26,2.14592
2022-06-27,5.00715
2022-06-28,4.57796
2022-06-29,4.00572
2022-06-30,4.14878
2022-07-01,3.71959
2022-07-02,4.14878
2022-07-03,2.5751
2022-07-04,7.86838
2022-07-05,16.16595
2022-07-06,8.44062
2022-07-07,10.30042
2022-07-08,2.86123
2022-07-09,5.43633
2022-07-10,4.4349
2022-07-11,5.29327
2022-07-12,4.57796
2022-07-13,5.43633
2022-07-14,3.71959
2022-07-15,5.86552
2022-07-16,3.43347
2022-07-17,3.57653
2022-07-18,6.43776
2022-07-19,6.15164
2022-07-20,4.72103
2022-07-21,3.00429
2022-07-22,3.71959
2022-07-23,3.00429
2022-07-24,2.86123
2022-07-25,3.43347
2022-07-26,4.86409
2022-07-27,5.72246
2022-07-28,5.57939
2022-07-29,6.00858
2022-07-30,2.43204
2022-07-31,3.00429
2022-08-01,5.29327
2022-08-02,5.43633
2022-08-03,5.15021
2022-08-04,2.43204
2022-08-05,4.00572
2022-08-06,3.14735
2022-08-07,1.57367
2022-08-08,6.15164
2022-08-09,5.29327
2022-08-10,5.15021
2022-08-11,3.57653
2022-08-12,4.14878
2022-08-13,3.43347
2022-08-14,3.71959
2022-08-15,3.43347
2022-08-16,5.15021
2022-08-17,5.29327
2022-08-18,5.29327
2022-08-19,5.57939
2022-08-20,1.71673
2022-08-21,4.00572
2022-08-22,8.44062
2022-08-23,7.58226
2022-08-24,6.00858
2022-08-25,5.29327
2022-08-26,3.71959
2022-08-27,3.00429
2022-08-28,2.71816
2022-08-29,4.86409
2022-08-30,7.15307
2022-08-31,4.72103
2022-09-01,4.57796
2022-09-02,5.72246
2022-09-03,2.5751
2022-09-04,3.57653
2022-09-05,5.86552
2022-09-06,6.2947
2022-09-07,4.57796
2022-09-08,4.00572
2022-09-09,2.28898
2022-09-10,4.72103
2022-09-11,6.2947
2022-09-12,5.15021
2022-09-13,12.16022
2022-09-14,9.58512
2022-09-15,11.01573
2022-09-16,9.44206
2022-09-17,8.58369
2022-09-18,6.72389
2022-09-19,8.86981
2022-09-20,10.30042
2022-09-21,6.2947
2022-09-22,8.01144
2022-09-23,6.43776
2022-09-24,6.15164
2022-09-25,4.29184
2022-09-26,10.30042
2022-09-27,9.58512
2022-09-28,7.29613
2022-09-29,9.01287
2022-09-30,8.44062
2022-10-01,4.72103
2022-10-02,4.72103
2022-10-03,8.01144
2022-10-04,13.30472
2022-10-05,13.44778
2022-10-06,8.86981
2022-10-07,9.87124
2022-10-08,5.43633
2022-10-09,7.43919
2022-10-10,8.58369
2022-10-11,17.02432
2022-10-12,10.15736
2022-10-13,10.44349
2022-10-14,10.58655
2022-10-15,8.29756
2022-10-16,9.87124
2022-10-17,10.72961
2022-10-18,10.0143
2022-10-19,10.44349
2022-10-20,12.87553
2022-10-21,9.58512
2022-10-22,5.43633
2022-10-23,7.29613
2022-10-24,14.30615
2022-10-25,13.59084
2022-10-26,9.87124
2022-10-27,11.30185
2022-10-28,8.1545
2022-10-29,7.29613
2022-10-30,3.57653
2022-10-31,13.87696
2022-11-01,8.44062
2022-11-02,10.58655
2022-11-03,11.15879
2022-11-04,5.29327
2022-11-05,4.86409
2022-11-06,7.01001
2022-11-07,11.30185
2022-11-08,10.44349
2022-11-09,10.44349
2022-11-10,9.29899
2022-11-11,10.72961
2022-11-12,8.44062
2022-11-13,8.01144
2022-11-14,12.58941
2022-11-15,13.59084
2022-11-16,11.8741
2022-11-17,11.15879
2022-11-18,10.58655
2022-11-19,4.72103
2022-11-20,6.86695
2022-11-21,13.30472
2022-11-22,11.8741
2022-11-23,12.01716
2022-11-24,10.58655
2022-11-25,10.15736
2022-11-26,6.2947
2022-11-27,10.44349
2022-11-28,10.15736
2022-11-29,9.58512
2022-11-30,7.86838
2022-12-01,8.44062
2022-12-02,9.87124
2022-12-03,5.15021
2022-12-04,3.43347
2022-12-05,10.72961
2022-12-06,11.30185
2022-12-07,9.58512
2022-12-08,10.87267
2022-12-09,8.72675
2022-12-10,7.29613
2022-12-11,8.01144
2022-12-12,12.58941
2022-12-13,10.58655
2022-12-14,10.0143
2022-12-15,9.58512
2022-12-16,10.0143
2022-12-17,13.87696
2022-12-18,31.18741
2022-12-19,21.1731
2022-12-20,18.59799
2022-12-21,14.44921
2022-12-22,19.17024
2022-12-23,12.87553
2022-12-24,9.44206
2022-12-25,8.01144
2022-12-26,17.16738
2022-12-27,11.30185
2022-12-28,14.16309
2022-12-29,12.44635
2022-12-30,11.30185
2022-12-31,8.72675
2023-01-01,9.58512
2023-01-02,12.44635
2023-01-03,13.30472
2023-01-04,16.02288
2023-01-05,16.88125
2023-01-06,14.73533
2023-01-07,10.87267
2023-01-08,10.87267
2023-01-09,16.88125
2023-01-10,16.16595
2023-01-11,15.02145
2023-01-12,17.16738
2023-01-13,16.73819
2023-01-14,11.01573
2023-01-15,9.15593
2023-01-16,19.88555
2023-01-17,12.16022
2023-01-18,14.44921
2023-01-19,15.30758
2023-01-20,12.44635
2023-01-21,9.44206
2023-01-22,16.02288
2023-01-23,14.44921
2023-01-24,17.73962
2023-01-25,25.03576
2023-01-26,22.31759
2023-01-27,17.73962
2023-01-28,9.72818
2023-01-29,14.30615
2023-01-30,19.59942
2023-01-31,17.73962
2023-02-01,14.02002
2023-02-02,27.89699
2023-02-03,13.87696
2023-02-04,11.8741
2023-02-05,11.30185
2023-02-06,15.45064
2023-02-07,24.17739
2023-02-08,18.31187
2023-02-09,16.16595
2023-02-10,17.73962
2023-02-11,16.45207
2023-02-12,12.01716
2023-02-13,19.88555
2023-02-14,13.87696
2023-02-15,16.73819
2023-02-16,13.30472
2023-02-17,13.01859
2023-02-18,12.30329
2023-02-19,11.30185
2023-02-20,16.16595
2023-02-21,15.5937
2023-02-22,15.30758
2023-02-23,15.45064
2023-02-24,12.73247
2023-02-25,9.58512
2023-02-26,11.15879
2023-02-27,15.16452
2023-02-28,10.87267
2023-03-01,8.1545
2023-03-02,16.45207
2023-03-03,16.73819
2023-03-04,12.16022
2023-03-05,9.44206
2023-03-06,14.59227
2023-03-07,16.45207
2023-03-08,13.59084
2023-03-09,10.72961
2023-03-10,13.7339
2023-03-11,14.87839
2023-03-12,10.44349
2023-03-13,18.02575
2023-03-14,18.02575
2023-03-15,16.45207
2023-03-16,17.59656
2023-03-17,19.17024
2023-03-18,9.29899
2023-03-19,11.30185
2023-03-20,14.30615
2023-03-21,11.15879
2023-03-22,14.02002
2023-03-23,13.7339
2023-03-24,13.01859
2023-03-25,11.58798
2023-03-26,8.1545
2023-03-27,13.7339
2023-03-28,15.30758
2023-03-29,14.16309
2023-03-30,11.01573
2023-03-31,10.72961
2023-04-01,12.30329
2023-04-02,11.8741
2023-04-03,12.73247
2023-04-04,12.16022
2023-04-05,20.02861
2023-04-06,19.17024
2023-04-07,12.73247
2023-04-08,8.72675
2023-04-09,9.72818
2023-04-10,18.59799
2023-04-11,23.31902
2023-04-12,13.16165
2023-04-13,12.73247
2023-04-14,12.58941
2023-04-15,8.58369
2023-04-16,8.58369
2023-04-17,14.87839
2023-04-18,13.7339
2023-04-19,16.45207
2023-04-20,21.31616
2023-04-21,14.16309
2023-04-22,10.0143
2023-04-23,11.01573
2023-04-24,13.59084
2023-04-25,11.44492
2023-04-26,14.59227
2023-04-27,13.7339
2023-04-28,10.87267
2023-04-29,6.00858
2023-04-30,8.01144
2023-05-01,13.59084
2023-05-02,15.73676
2023-05-03,14.30615
2023-05-04,17.16738
2023-05-05,11.58798
2023-05-06,9.72818
2023-05-07,9.58512
2023-05-08,13.30472
2023-05-09,16.45207
2023-05-10,13.87696
2023-05-11,15.73676
2023-05-12,13.7339
2023-05-13,8.1545
2023-05-14,13.16165
2023-05-15,15.73676
2023-05-16,18.02575
2023-05-17,25.17882
2023-05-18,21.45922
2023-05-19,14.02002
2023-05-20,10.0143
2023-05-21,17.73962
2023-05-22,21.74535
2023-05-23,15.45064
2023-05-24,13.30472
2023-05-25,16.02288
2023-05-26,14.30615
2023-05-27,8.44062
2023-05-28,10.44349
